cell_id,Lonchura punctulata,Lonchura punctulata punctulata,Lonchura punctulata [nisoria Group]
8460a8bffffffff,35.0,0.0,0.0
8460a91ffffffff,844.0,0.0,0.0
8460a95ffffffff,14.0,0.0,0.0
8460a97ffffffff,102.0,0.0,0.0
8460a99ffffffff,80.0,0.0,0.0
8460a9bffffffff,5.0,0.0,0.0
8460a9dffffffff,32.0,0.0,0.0
8460aa1ffffffff,2.0,0.0,0.0
8460aa3ffffffff,258.0,0.0,0.0
8460aa5ffffffff,1.0,0.0,0.0
8460aa7ffffffff,3.0,0.0,0.0
8460aa9ffffffff,2.0,0.0,0.0
8460aadffffffff,16.0,0.0,0.0
8460ab1ffffffff,25.0,0.0,0.0
8460ab3ffffffff,4.0,0.0,0.0
8460ab5ffffffff,58.0,0.0,0.0
8460ab7ffffffff,8.0,0.0,0.0
8460ab9ffffffff,6.0,0.0,0.0
8460abbffffffff,1.0,0.0,0.0
8460abdffffffff,1.0,0.0,0.0
8460ac3ffffffff,16.0,0.0,0.0
8460ac9ffffffff,1.0,0.0,0.0
8460acdffffffff,45.0,0.0,0.0
8460ad1ffffffff,7.0,0.0,0.0
8460ad3ffffffff,72.0,0.0,0.0
8460ad5ffffffff,6.0,0.0,0.0
8460ad7ffffffff,32.0,0.0,0.0
8460ad9ffffffff,5.0,0.0,0.0
8460adbffffffff,4.0,0.0,0.0
8460addffffffff,3.0,0.0,0.0
8460ae1ffffffff,37.0,0.0,0.0
8460ae3ffffffff,24.0,0.0,0.0
8460ae7ffffffff,5.0,0.0,0.0
8460aebffffffff,1.0,0.0,0.0
8460aedffffffff,2.0,0.0,0.0
8460b01ffffffff,4.0,0.0,0.0
8460b03ffffffff,5.0,0.0,0.0
8460b05ffffffff,4.0,0.0,0.0
8460b09ffffffff,24.0,0.0,0.0
8460b0dffffffff,4.0,0.0,0.0
8460b11ffffffff,46.0,0.0,0.0
8460b13ffffffff,3.0,0.0,0.0
8460b15ffffffff,4.0,0.0,0.0
8460b17ffffffff,22.0,0.0,0.0
8460b19ffffffff,213.0,0.0,0.0
8460b1bffffffff,604.0,0.0,0.0
8460b21ffffffff,4.0,0.0,0.0
8460b27ffffffff,49.0,0.0,0.0
8460b29ffffffff,28.0,0.0,0.0
8460b37ffffffff,3.0,0.0,0.0
8460b3bffffffff,10.0,0.0,0.0
8460b3dffffffff,51.0,0.0,0.0
8460b41ffffffff,17.0,0.0,0.0
8460b45ffffffff,2.0,0.0,0.0
8460b47ffffffff,50.0,0.0,0.0
8460b4dffffffff,1.0,0.0,0.0
8460b53ffffffff,144.0,0.0,0.0
8460b57ffffffff,8.0,0.0,0.0
8460b5dffffffff,2.0,0.0,0.0
8460b61ffffffff,4.0,0.0,0.0
8460b69ffffffff,4.0,0.0,0.0
8460b6bffffffff,7.0,0.0,0.0
8460b6dffffffff,4.0,0.0,0.0
8460f65ffffffff,4.0,0.0,0.0
8460f6dffffffff,2.0,0.0,0.0
8461005ffffffff,34.0,2.0,0.0
8461007ffffffff,16.0,2.0,0.0
8461021ffffffff,205.0,11.0,0.0
8461023ffffffff,103.0,7.0,0.0
8461025ffffffff,64.0,4.0,0.0
8461027ffffffff,91.0,4.0,0.0
8461029ffffffff,91.0,1.0,0.0
846102bffffffff,199.0,8.0,0.0
846102dffffffff,46.0,0.0,0.0
8461035ffffffff,58.0,0.0,0.0
846103dffffffff,50.0,0.0,0.0
8461067ffffffff,455.0,25.0,0.0
8461103ffffffff,3.0,0.0,0.0
846110bffffffff,2.0,0.0,0.0
8461111ffffffff,7.0,0.0,0.0
8461113ffffffff,22.0,1.0,0.0
8461117ffffffff,98.0,3.0,0.0
8461119ffffffff,49.0,0.0,0.0
846111bffffffff,45.0,0.0,0.0
846111dffffffff,2.0,0.0,0.0
8461131ffffffff,6.0,0.0,0.0
8461133ffffffff,2.0,0.0,0.0
8461151ffffffff,4.0,0.0,0.0
8461153ffffffff,1.0,0.0,0.0
846115bffffffff,14.0,0.0,0.0
846118dffffffff,1.0,0.0,0.0
84611a1ffffffff,3.0,0.0,0.0
84611adffffffff,54.0,0.0,0.0
84611b1ffffffff,1.0,0.0,0.0
84611b3ffffffff,3.0,0.0,0.0
84611b5ffffffff,19.0,0.0,0.0
84611bbffffffff,8.0,0.0,0.0
84611c1ffffffff,52.0,0.0,0.0
84611c5ffffffff,5.0,0.0,0.0
84611c7ffffffff,21.0,2.0,0.0
84611c9ffffffff,118.0,2.0,0.0
84611cbffffffff,498.0,5.0,0.0
84611cdffffffff,10.0,0.0,0.0
84611e1ffffffff,54.0,3.0,0.0
84611e3ffffffff,9.0,6.0,0.0
84611e5ffffffff,2.0,0.0,0.0
84611e7ffffffff,36.0,0.0,0.0
84611e9ffffffff,7.0,0.0,0.0
84611ebffffffff,30.0,0.0,0.0
84611edffffffff,10.0,0.0,0.0
8461881ffffffff,12.0,0.0,0.0
8461883ffffffff,4.0,0.0,0.0
8461885ffffffff,712.0,0.0,0.0
8461887ffffffff,20.0,0.0,0.0
8461889ffffffff,23.0,0.0,0.0
846188bffffffff,49.0,0.0,0.0
846188dffffffff,2.0,0.0,0.0
8461891ffffffff,63.0,0.0,0.0
8461893ffffffff,3621.0,0.0,0.0
8461895ffffffff,29.0,0.0,0.0
8461897ffffffff,53.0,0.0,0.0
8461899ffffffff,9.0,0.0,0.0
846189bffffffff,63.0,0.0,0.0
846189dffffffff,18.0,0.0,0.0
84618a3ffffffff,9.0,0.0,0.0
84618a7ffffffff,10.0,0.0,0.0
84618abffffffff,11.0,0.0,0.0
84618b1ffffffff,44.0,0.0,0.0
84618b3ffffffff,16.0,0.0,0.0
84618b9ffffffff,182.0,0.0,0.0
84618bbffffffff,5.0,0.0,0.0
84618bdffffffff,2.0,0.0,0.0
84618c1ffffffff,153.0,0.0,0.0
84618c3ffffffff,19.0,0.0,0.0
84618c5ffffffff,610.0,0.0,0.0
84618c7ffffffff,312.0,0.0,0.0
84618cbffffffff,53.0,0.0,0.0
84618d1ffffffff,99.0,0.0,0.0
84618d3ffffffff,52.0,0.0,0.0
84618d7ffffffff,40.0,0.0,0.0
84618dbffffffff,38.0,0.0,0.0
84618ddffffffff,13.0,0.0,0.0
84618e1ffffffff,16.0,0.0,0.0
84618e3ffffffff,28.0,0.0,0.0
84618e9ffffffff,2.0,0.0,0.0
84618ebffffffff,150.0,0.0,0.0
8461987ffffffff,11.0,0.0,0.0
8461997ffffffff,2.0,0.0,0.0
846199dffffffff,1.0,0.0,0.0
84619a3ffffffff,2.0,0.0,0.0
84619a5ffffffff,2.0,0.0,0.0
84619a9ffffffff,6.0,0.0,0.0
84619abffffffff,95.0,0.0,0.0
84619b5ffffffff,4.0,0.0,0.0
84619b7ffffffff,2.0,0.0,0.0
84619bdffffffff,68.0,0.0,0.0
84619d3ffffffff,1.0,0.0,0.0
84619e1ffffffff,3.0,0.0,0.0
84619e3ffffffff,4.0,0.0,0.0
84619e7ffffffff,16.0,0.0,0.0
8461a91ffffffff,10.0,0.0,0.0
8461a93ffffffff,8.0,0.0,0.0
8461a97ffffffff,29.0,0.0,0.0
8461a9bffffffff,10.0,0.0,0.0
8461a9dffffffff,4.0,0.0,0.0
8461ab1ffffffff,4.0,0.0,0.0
8461ab3ffffffff,14.0,0.0,0.0
8461ab7ffffffff,50.0,0.0,0.0
8461abbffffffff,19.0,0.0,0.0
8461ad1ffffffff,1.0,0.0,0.0
8461ad3ffffffff,8.0,0.0,0.0
8461ad7ffffffff,3.0,0.0,0.0
8461ad9ffffffff,1.0,0.0,0.0
8463321ffffffff,8.0,0.0,0.0
8463325ffffffff,30.0,0.0,0.0
846332dffffffff,3.0,0.0,0.0
8464121ffffffff,2.0,0.0,0.0
846414dffffffff,1.0,0.0,0.0
8464163ffffffff,2.0,0.0,0.0
8464165ffffffff,15.0,0.0,6.0
846416dffffffff,223.0,0.0,66.0
8464225ffffffff,15.0,0.0,0.0
846422dffffffff,22.0,0.0,3.0
8464265ffffffff,3.0,0.0,0.0
8464267ffffffff,7.0,0.0,0.0
8464307ffffffff,2.0,0.0,0.0
8464309ffffffff,17.0,0.0,4.0
846430bffffffff,3.0,0.0,0.0
8464315ffffffff,1.0,0.0,1.0
8464319ffffffff,109.0,0.0,23.0
846431dffffffff,11.0,0.0,11.0
8464323ffffffff,13.0,0.0,6.0
8464327ffffffff,9.0,0.0,9.0
846432bffffffff,6.0,0.0,2.0
8464331ffffffff,1.0,0.0,0.0
8464339ffffffff,1.0,0.0,0.0
846433dffffffff,4.0,0.0,0.0
8464343ffffffff,22.0,0.0,12.0
8464347ffffffff,20.0,0.0,2.0
8464349ffffffff,28.0,0.0,26.0
846434bffffffff,9.0,0.0,7.0
8464353ffffffff,19.0,0.0,9.0
8464355ffffffff,4.0,0.0,3.0
8464359ffffffff,6.0,0.0,4.0
846435bffffffff,20.0,0.0,0.0
846436bffffffff,2.0,0.0,0.0
8464805ffffffff,10.0,0.0,2.0
8464807ffffffff,2.0,0.0,0.0
846480bffffffff,7.0,0.0,7.0
846480dffffffff,43.0,0.0,43.0
8464813ffffffff,6.0,0.0,0.0
846481bffffffff,2.0,0.0,0.0
846481dffffffff,2.0,0.0,0.0
8464821ffffffff,43.0,0.0,6.0
8464825ffffffff,270.0,0.0,96.0
8464827ffffffff,8.0,0.0,4.0
8464829ffffffff,798.0,0.0,350.0
846482bffffffff,190.0,0.0,52.0
846482dffffffff,254.0,0.0,70.0
8464839ffffffff,19.0,0.0,0.0
8464841ffffffff,75.0,0.0,63.0
8464845ffffffff,15.0,0.0,13.0
8464847ffffffff,11.0,0.0,7.0
8464849ffffffff,15.0,0.0,11.0
846484bffffffff,8.0,0.0,5.0
846484dffffffff,80.0,0.0,75.0
8464851ffffffff,4.0,0.0,0.0
8464853ffffffff,2.0,0.0,0.0
8464855ffffffff,8.0,0.0,3.0
846485dffffffff,6.0,0.0,2.0
8464861ffffffff,4.0,0.0,2.0
8464863ffffffff,2.0,0.0,0.0
8464867ffffffff,9.0,0.0,1.0
8464869ffffffff,14.0,0.0,12.0
846486dffffffff,2.0,0.0,2.0
8464889ffffffff,2.0,0.0,0.0
846488bffffffff,3.0,0.0,2.0
84648abffffffff,1.0,0.0,0.0
84648c1ffffffff,18.0,0.0,4.0
84648c9ffffffff,38.0,0.0,0.0
84648cbffffffff,2.0,0.0,0.0
84648cdffffffff,4.0,0.0,0.0
84648d1ffffffff,5.0,0.0,0.0
84648d3ffffffff,2.0,0.0,0.0
84648ddffffffff,17.0,0.0,4.0
8464901ffffffff,244.0,0.0,77.0
8464903ffffffff,60.0,0.0,21.0
8464909ffffffff,4.0,0.0,4.0
846490bffffffff,31.0,0.0,6.0
846490dffffffff,5.0,0.0,0.0
8464911ffffffff,116.0,0.0,22.0
8464919ffffffff,1.0,0.0,0.0
846491bffffffff,2.0,0.0,2.0
846491dffffffff,315.0,0.0,106.0
8464921ffffffff,3.0,0.0,0.0
8464925ffffffff,2.0,0.0,0.0
8464927ffffffff,2.0,0.0,0.0
8464929ffffffff,2.0,0.0,0.0
8464943ffffffff,3.0,0.0,3.0
8464949ffffffff,3.0,0.0,0.0
846494bffffffff,21.0,0.0,0.0
8464951ffffffff,46.0,0.0,41.0
8464953ffffffff,11.0,0.0,4.0
8464955ffffffff,46.0,0.0,30.0
8464957ffffffff,19.0,0.0,15.0
8464959ffffffff,26.0,0.0,26.0
846495dffffffff,12.0,0.0,12.0
8464963ffffffff,2.0,0.0,0.0
8464981ffffffff,26.0,0.0,0.0
8464983ffffffff,65.0,0.0,4.0
8464985ffffffff,4.0,0.0,0.0
8464999ffffffff,1.0,0.0,0.0
84649b7ffffffff,22.0,0.0,0.0
84649c9ffffffff,9.0,0.0,5.0
84649cdffffffff,4.0,0.0,0.0
84649d3ffffffff,9.0,0.0,2.0
84649d7ffffffff,6.0,0.0,0.0
84649e3ffffffff,5.0,0.0,0.0
8464a01ffffffff,15.0,0.0,11.0
8464a03ffffffff,3.0,0.0,3.0
8464a05ffffffff,50.0,0.0,46.0
8464a07ffffffff,10.0,0.0,9.0
8464a09ffffffff,34.0,0.0,34.0
8464a0bffffffff,1.0,0.0,0.0
8464a0dffffffff,74.0,0.0,59.0
8464a11ffffffff,4.0,0.0,4.0
8464a13ffffffff,2.0,0.0,0.0
8464a17ffffffff,12.0,0.0,9.0
8464a19ffffffff,2.0,0.0,0.0
8464a1dffffffff,4.0,0.0,0.0
8464a21ffffffff,43.0,0.0,43.0
8464a23ffffffff,44.0,0.0,40.0
8464a25ffffffff,68.0,0.0,65.0
8464a27ffffffff,50.0,0.0,50.0
8464a29ffffffff,227.0,0.0,114.0
8464a2bffffffff,52.0,0.0,48.0
8464a2dffffffff,39.0,0.0,26.0
8464a31ffffffff,3.0,0.0,0.0
8464a35ffffffff,4.0,0.0,4.0
8464a3dffffffff,18.0,0.0,6.0
8464a41ffffffff,308.0,0.0,100.0
8464a43ffffffff,91.0,0.0,72.0
8464a45ffffffff,109.0,0.0,25.0
8464a47ffffffff,85.0,0.0,66.0
8464a49ffffffff,441.0,0.0,167.0
8464a4bffffffff,837.0,0.0,219.0
8464a4dffffffff,158.0,0.0,95.0
8464a51ffffffff,30.0,0.0,3.0
8464a53ffffffff,1.0,0.0,1.0
8464a55ffffffff,8.0,0.0,7.0
8464a57ffffffff,281.0,0.0,9.0
8464a59ffffffff,105.0,0.0,77.0
8464a5bffffffff,40.0,0.0,39.0
8464a5dffffffff,118.0,0.0,61.0
8464a61ffffffff,3.0,0.0,1.0
8464a63ffffffff,5.0,0.0,5.0
8464a67ffffffff,18.0,0.0,18.0
8464a69ffffffff,31.0,0.0,14.0
8464a6bffffffff,21.0,0.0,13.0
8464a6dffffffff,10.0,0.0,7.0
8464ab5ffffffff,3.0,0.0,0.0
8464b03ffffffff,5.0,0.0,5.0
8464b05ffffffff,5.0,0.0,0.0
8464b09ffffffff,1.0,0.0,0.0
8464b13ffffffff,72.0,0.0,65.0
8464b17ffffffff,37.0,0.0,33.0
8464b19ffffffff,2.0,0.0,2.0
8464b1bffffffff,112.0,0.0,91.0
8464b1dffffffff,1.0,0.0,0.0
8464b21ffffffff,3.0,0.0,0.0
8464b25ffffffff,14.0,0.0,0.0
8464b29ffffffff,15.0,0.0,0.0
8464b2dffffffff,3.0,0.0,0.0
8464b31ffffffff,26.0,0.0,6.0
8464b37ffffffff,26.0,0.0,2.0
8464b41ffffffff,5.0,0.0,0.0
8464b43ffffffff,3.0,0.0,1.0
8464b45ffffffff,2.0,0.0,0.0
8464b47ffffffff,2.0,0.0,0.0
8464b49ffffffff,74.0,0.0,21.0
8464b4dffffffff,93.0,0.0,10.0
8464b51ffffffff,7.0,0.0,7.0
8464b53ffffffff,6.0,0.0,6.0
8464b55ffffffff,4.0,0.0,0.0
8464b57ffffffff,9.0,0.0,9.0
8464b59ffffffff,4.0,0.0,0.0
8464b5dffffffff,8.0,0.0,4.0
8464b61ffffffff,239.0,0.0,3.0
8464b63ffffffff,55.0,0.0,3.0
8464b65ffffffff,2.0,0.0,0.0
8464b67ffffffff,106.0,0.0,0.0
8464b69ffffffff,7.0,0.0,5.0
8464b6dffffffff,7.0,0.0,4.0
8464e49ffffffff,223.0,0.0,0.0
8464e6dffffffff,1.0,0.0,0.0
8465005ffffffff,24.0,0.0,0.0
8465009ffffffff,11.0,0.0,0.0
846500bffffffff,38.0,0.0,2.0
846500dffffffff,2.0,0.0,0.0
8465015ffffffff,18.0,0.0,0.0
8465017ffffffff,3.0,0.0,0.0
8465019ffffffff,28.0,0.0,3.0
846501dffffffff,2.0,0.0,0.0
8465029ffffffff,4.0,0.0,2.0
846502bffffffff,6.0,0.0,0.0
8465033ffffffff,18.0,0.0,0.0
8465039ffffffff,7.0,0.0,0.0
846503bffffffff,2.0,0.0,0.0
8465047ffffffff,2.0,0.0,0.0
8465051ffffffff,75.0,0.0,0.0
8465053ffffffff,24.0,0.0,5.0
8465055ffffffff,100.0,0.0,4.0
8465057ffffffff,108.0,0.0,2.0
8465059ffffffff,2.0,0.0,0.0
846505dffffffff,13.0,0.0,0.0
8465063ffffffff,3.0,0.0,0.0
846506dffffffff,2.0,0.0,0.0
8465099ffffffff,1.0,0.0,0.0
846509bffffffff,6.0,0.0,0.0
84650bbffffffff,2.0,0.0,0.0
84650c1ffffffff,2.0,0.0,0.0
84650d1ffffffff,7.0,0.0,0.0
84650d5ffffffff,8.0,0.0,0.0
84650d9ffffffff,9.0,0.0,0.0
84650e5ffffffff,8.0,0.0,0.0
8465113ffffffff,4.0,0.0,0.0
8465181ffffffff,12.0,0.0,2.0
8465183ffffffff,12.0,0.0,8.0
8465187ffffffff,39.0,0.0,12.0
8465189ffffffff,5.0,0.0,1.0
846518bffffffff,13.0,0.0,0.0
846518dffffffff,75.0,0.0,0.0
8465195ffffffff,4.0,0.0,2.0
8465199ffffffff,2.0,0.0,0.0
846519dffffffff,22.0,0.0,8.0
84651b1ffffffff,5.0,0.0,5.0
84651bdffffffff,29.0,0.0,16.0
84651c1ffffffff,3.0,0.0,0.0
84651c3ffffffff,5.0,0.0,5.0
84651c5ffffffff,5.0,0.0,5.0
84651c7ffffffff,1.0,0.0,1.0
84651c9ffffffff,1.0,0.0,0.0
84651cbffffffff,2.0,0.0,0.0
84651cdffffffff,33.0,0.0,4.0
84651d1ffffffff,23.0,0.0,0.0
84651d9ffffffff,22.0,0.0,0.0
84651dbffffffff,15.0,0.0,0.0
84651ddffffffff,2.0,0.0,0.0
84651ebffffffff,15.0,0.0,0.0
8465201ffffffff,1.0,0.0,0.0
8465205ffffffff,4.0,0.0,0.0
846520dffffffff,525.0,0.0,0.0
846521bffffffff,5.0,0.0,0.0
8465221ffffffff,7.0,0.0,0.0
8465225ffffffff,16.0,0.0,0.0
8465227ffffffff,2.0,0.0,0.0
8465229ffffffff,20.0,0.0,0.0
846522bffffffff,2.0,0.0,0.0
846522dffffffff,9.0,0.0,3.0
8465231ffffffff,15.0,0.0,0.0
8465233ffffffff,40.0,0.0,0.0
8465237ffffffff,6.0,0.0,0.0
846523dffffffff,57.0,0.0,0.0
8465263ffffffff,167.0,0.0,0.0
8465267ffffffff,10.0,0.0,0.0
846526bffffffff,99.0,0.0,0.0
84652b7ffffffff,2.0,0.0,0.0
84652cdffffffff,4.0,0.0,0.0
84652d7ffffffff,2.0,0.0,0.0
84652d9ffffffff,6.0,0.0,0.0
8465313ffffffff,7.0,0.0,0.0
8465535ffffffff,2.0,0.0,0.0
846553dffffffff,3.0,0.0,0.0
8465547ffffffff,2.0,0.0,0.0
8465569ffffffff,2.0,0.0,0.0
846556bffffffff,5.0,0.0,0.0
8465801ffffffff,1.0,0.0,0.0
8465805ffffffff,5.0,0.0,0.0
8465807ffffffff,3.0,0.0,0.0
8465809ffffffff,6.0,0.0,0.0
846580dffffffff,26.0,0.0,0.0
8465811ffffffff,2.0,0.0,0.0
8465821ffffffff,119.0,0.0,0.0
8465827ffffffff,7.0,0.0,0.0
8465829ffffffff,12.0,0.0,0.0
846582bffffffff,1.0,0.0,0.0
8465833ffffffff,2.0,0.0,0.0
8465835ffffffff,135.0,0.0,0.0
8465837ffffffff,1.0,0.0,0.0
846583dffffffff,19.0,0.0,0.0
8465843ffffffff,2.0,0.0,0.0
8465847ffffffff,534.0,0.0,0.0
8465849ffffffff,3.0,0.0,0.0
8465853ffffffff,2.0,0.0,0.0
8465855ffffffff,2.0,0.0,0.0
8465859ffffffff,4.0,0.0,0.0
846585dffffffff,5.0,0.0,0.0
8465861ffffffff,17.0,0.0,0.0
8465863ffffffff,7.0,0.0,0.0
8465867ffffffff,9.0,0.0,0.0
8465869ffffffff,2.0,0.0,0.0
846586bffffffff,190.0,0.0,0.0
846586dffffffff,2.0,0.0,0.0
8465885ffffffff,23.0,0.0,20.0
8465887ffffffff,29.0,0.0,16.0
8465891ffffffff,23.0,0.0,7.0
8465893ffffffff,6.0,0.0,0.0
8465895ffffffff,2.0,0.0,0.0
8465897ffffffff,87.0,0.0,57.0
846589bffffffff,2.0,0.0,2.0
84658a1ffffffff,22.0,0.0,19.0
84658a3ffffffff,265.0,0.0,147.0
84658a5ffffffff,8.0,0.0,6.0
84658a7ffffffff,40.0,0.0,40.0
84658a9ffffffff,139.0,0.0,25.0
84658abffffffff,30.0,0.0,22.0
84658adffffffff,5.0,0.0,5.0
84658b1ffffffff,144.0,0.0,29.0
84658b3ffffffff,740.0,0.0,241.0
84658b5ffffffff,515.0,0.0,423.0
84658b7ffffffff,122.0,0.0,68.0
84658bbffffffff,63.0,0.0,32.0
84658bdffffffff,13.0,0.0,4.0
84658e1ffffffff,26.0,0.0,26.0
84658e3ffffffff,40.0,0.0,30.0
84658e5ffffffff,2.0,0.0,0.0
84658e9ffffffff,10.0,0.0,10.0
8465907ffffffff,6.0,0.0,0.0
8465909ffffffff,4.0,0.0,0.0
846590bffffffff,10.0,0.0,0.0
8465911ffffffff,60.0,0.0,0.0
8465915ffffffff,2.0,0.0,0.0
8465919ffffffff,2.0,0.0,0.0
846591bffffffff,53.0,0.0,0.0
846591dffffffff,33.0,0.0,0.0
8465929ffffffff,1.0,0.0,0.0
846592bffffffff,1.0,0.0,0.0
8465933ffffffff,5.0,0.0,0.0
8465935ffffffff,3.0,0.0,3.0
8465939ffffffff,4.0,0.0,0.0
846593dffffffff,1.0,0.0,0.0
8465941ffffffff,2.0,0.0,0.0
8465949ffffffff,2.0,0.0,0.0
8465955ffffffff,1.0,0.0,0.0
846595dffffffff,4.0,0.0,0.0
846596dffffffff,4.0,0.0,0.0
8465981ffffffff,167.0,0.0,149.0
8465983ffffffff,6.0,0.0,4.0
8465985ffffffff,15.0,0.0,15.0
846598bffffffff,23.0,0.0,19.0
846598dffffffff,3.0,0.0,1.0
8465991ffffffff,19.0,0.0,4.0
8465993ffffffff,119.0,0.0,19.0
8465995ffffffff,11.0,0.0,4.0
8465997ffffffff,32.0,0.0,8.0
846599bffffffff,78.0,0.0,76.0
846599dffffffff,22.0,0.0,3.0
84659a1ffffffff,4.0,0.0,0.0
84659a3ffffffff,2.0,0.0,0.0
84659a5ffffffff,2.0,0.0,0.0
84659a7ffffffff,36.0,0.0,0.0
84659b1ffffffff,6.0,0.0,0.0
84659b3ffffffff,20.0,0.0,11.0
84659b5ffffffff,4.0,0.0,0.0
84659b7ffffffff,1.0,0.0,0.0
84659b9ffffffff,10.0,0.0,6.0
84659bbffffffff,3.0,0.0,1.0
84659bdffffffff,2.0,0.0,0.0
84659c1ffffffff,2.0,0.0,0.0
84659c3ffffffff,185.0,0.0,0.0
84659c9ffffffff,309.0,0.0,0.0
84659cbffffffff,12.0,0.0,0.0
84659d1ffffffff,1.0,0.0,0.0
84659d5ffffffff,1.0,0.0,0.0
84659d7ffffffff,2.0,0.0,0.0
84659ddffffffff,2.0,0.0,0.0
84659e7ffffffff,3.0,0.0,0.0
84659e9ffffffff,10.0,0.0,0.0
8465a27ffffffff,8.0,0.0,0.0
8465a2bffffffff,2.0,0.0,0.0
8465a2dffffffff,1.0,0.0,0.0
8465a37ffffffff,1.0,0.0,0.0
8465aa5ffffffff,2.0,0.0,0.0
8465ae5ffffffff,4.0,0.0,0.0
8465b01ffffffff,26.0,0.0,1.0
8465b09ffffffff,2.0,0.0,0.0
8465b17ffffffff,2.0,0.0,0.0
8465b21ffffffff,3.0,0.0,0.0
8465b23ffffffff,4.0,0.0,0.0
8465b2bffffffff,7.0,0.0,0.0
8465b33ffffffff,103.0,0.0,0.0
8465b39ffffffff,14.0,0.0,0.0
8465b3dffffffff,20.0,0.0,0.0
8465b41ffffffff,2.0,0.0,0.0
8465b45ffffffff,7.0,0.0,0.0
8465b51ffffffff,14.0,0.0,1.0
8465b55ffffffff,2.0,0.0,0.0
8465b57ffffffff,57.0,0.0,1.0
8465b5bffffffff,6.0,0.0,2.0
8465b61ffffffff,99.0,0.0,3.0
8465b65ffffffff,12.0,0.0,0.0
8465b67ffffffff,8.0,0.0,0.0
8465b6bffffffff,29.0,0.0,0.0
8467209ffffffff,3.0,0.0,0.0
8467243ffffffff,1.0,0.0,0.0
846724bffffffff,1.0,0.0,0.0
8467251ffffffff,2.0,0.0,0.0
8467253ffffffff,1.0,0.0,0.0
846725bffffffff,24.0,0.0,0.0
846725dffffffff,325.0,0.0,0.0
8467263ffffffff,63.0,0.0,0.0
8467305ffffffff,25.0,0.0,0.0
8467329ffffffff,19.0,0.0,0.0
846732dffffffff,8.0,0.0,0.0
8467363ffffffff,43.0,0.0,0.0
8467365ffffffff,6.0,0.0,0.0
8467367ffffffff,18.0,0.0,0.0
8468025ffffffff,104.0,0.0,1.0
846802dffffffff,2.0,0.0,0.0
8468101ffffffff,1.0,0.0,0.0
846810bffffffff,3.0,0.0,0.0
8468111ffffffff,3.0,0.0,0.0
8468113ffffffff,2.0,0.0,0.0
8468115ffffffff,2.0,0.0,0.0
8468119ffffffff,56.0,0.0,2.0
846811bffffffff,28.0,0.0,0.0
846811dffffffff,20.0,0.0,0.0
8468123ffffffff,3.0,0.0,0.0
8468125ffffffff,6.0,0.0,0.0
846812bffffffff,2.0,0.0,0.0
8468153ffffffff,26.0,0.0,0.0
8468157ffffffff,74.0,0.0,1.0
8468167ffffffff,2.0,0.0,0.0
8468181ffffffff,18.0,0.0,1.0
8468185ffffffff,3.0,0.0,0.0
8468189ffffffff,6.0,0.0,0.0
846818dffffffff,6.0,0.0,0.0
846819dffffffff,3.0,0.0,0.0
84681c3ffffffff,129.0,0.0,1.0
84681d5ffffffff,7.0,0.0,0.0
84681edffffffff,1.0,0.0,0.0
8468281ffffffff,80.0,0.0,6.0
8468285ffffffff,134.0,0.0,10.0
84682a9ffffffff,13.0,0.0,2.0
84682d1ffffffff,2.0,0.0,0.0
8468435ffffffff,3.0,0.0,0.0
8468447ffffffff,2.0,0.0,0.0
8468449ffffffff,5.0,0.0,0.0
846846dffffffff,2.0,0.0,2.0
84684e5ffffffff,1.0,0.0,0.0
8468547ffffffff,2.0,0.0,0.0
8468589ffffffff,1.0,0.0,0.0
84685c3ffffffff,6.0,0.0,0.0
84685c5ffffffff,1.0,0.0,0.0
84685c9ffffffff,2.0,0.0,0.0
84685d5ffffffff,1.0,0.0,0.0
84685e1ffffffff,1.0,0.0,0.0
84685e3ffffffff,2.0,0.0,0.0
8468615ffffffff,2.0,0.0,0.0
8468625ffffffff,5.0,0.0,0.0
8468651ffffffff,2.0,0.0,0.0
846865dffffffff,2.0,0.0,0.0
8468711ffffffff,3.0,0.0,0.0
846871bffffffff,4.0,0.0,0.0
8468753ffffffff,3.0,0.0,0.0
8468a59ffffffff,3.0,0.0,0.0
8468ac9ffffffff,47.0,0.0,0.0
8468c23ffffffff,4.0,0.0,0.0
8468c37ffffffff,2.0,0.0,0.0
8468c3dffffffff,1.0,0.0,0.0
8468c81ffffffff,49.0,0.0,10.0
8468c89ffffffff,22.0,0.0,1.0
8468c8bffffffff,27.0,0.0,0.0
8468c8dffffffff,22.0,0.0,2.0
8468ca9ffffffff,7.0,0.0,0.0
8468ce3ffffffff,2.0,0.0,0.0
8468ce7ffffffff,4.0,0.0,0.0
8468d05ffffffff,8.0,0.0,2.0
8468d23ffffffff,22.0,0.0,9.0
8468d29ffffffff,12.0,0.0,7.0
8468d2bffffffff,30.0,0.0,4.0
8468ddbffffffff,2.0,0.0,0.0
846914dffffffff,2.0,0.0,0.0
846932dffffffff,3.0,0.0,0.0
8469345ffffffff,2.0,0.0,0.0
846934dffffffff,1.0,0.0,1.0
8469361ffffffff,2.0,0.0,2.0
8469369ffffffff,1.0,0.0,0.0
846940bffffffff,2.0,0.0,0.0
8469411ffffffff,20.0,0.0,1.0
8469417ffffffff,63.0,0.0,0.0
8469419ffffffff,55.0,0.0,2.0
846941dffffffff,11.0,0.0,0.0
