cell_id,Sialia sialis,Sialia sialis sialis/bermudensis,Sialia sialis [guatemalae Group]
8444c37ffffffff,298.0,0.0,0.0
8444c39ffffffff,577.0,0.0,0.0
8444c3bffffffff,4427.0,0.0,0.0
8444c3dffffffff,33.0,0.0,0.0
8444c41ffffffff,122.0,0.0,0.0
8444c43ffffffff,363.0,0.0,0.0
8444c45ffffffff,59.0,0.0,0.0
8444c47ffffffff,92.0,0.0,0.0
8444c49ffffffff,119.0,0.0,0.0
8444c4bffffffff,591.0,0.0,0.0
8444c4dffffffff,214.0,0.0,0.0
8444c51ffffffff,183.0,0.0,0.0
8444c53ffffffff,202.0,0.0,0.0
8444c55ffffffff,616.0,0.0,0.0
8444c57ffffffff,524.0,0.0,0.0
8444c59ffffffff,80.0,0.0,0.0
8444c5bffffffff,401.0,0.0,0.0
8444c5dffffffff,145.0,0.0,0.0
8444c61ffffffff,68.0,0.0,0.0
8444c63ffffffff,101.0,0.0,0.0
8444c65ffffffff,155.0,0.0,0.0
8444c67ffffffff,90.0,0.0,0.0
8444c69ffffffff,48.0,0.0,0.0
8444c6bffffffff,74.0,0.0,0.0
8444c6dffffffff,32.0,0.0,0.0
8444c81ffffffff,255.0,0.0,0.0
8444c83ffffffff,268.0,0.0,0.0
8444c85ffffffff,579.0,0.0,0.0
8444c87ffffffff,880.0,0.0,0.0
8444c89ffffffff,1510.0,0.0,0.0
8444c8bffffffff,655.0,0.0,0.0
8444c8dffffffff,271.0,0.0,0.0
8444c91ffffffff,182.0,0.0,0.0
8444c93ffffffff,44.0,0.0,0.0
8444c95ffffffff,33.0,0.0,0.0
8444c97ffffffff,86.0,0.0,0.0
8444c99ffffffff,257.0,0.0,0.0
8444c9bffffffff,180.0,0.0,0.0
8444c9dffffffff,147.0,0.0,0.0
8444ca1ffffffff,722.0,0.0,0.0
8444ca3ffffffff,1902.0,0.0,0.0
8444ca5ffffffff,1239.0,109.0,0.0
8444ca7ffffffff,322.0,0.0,0.0
8444ca9ffffffff,141.0,42.0,0.0
8444cabffffffff,3264.0,0.0,0.0
8444cadffffffff,829.0,26.0,0.0
8444cb1ffffffff,56.0,0.0,0.0
8444cb3ffffffff,134.0,0.0,0.0
8444cb5ffffffff,117.0,0.0,0.0
8444cb7ffffffff,65.0,0.0,0.0
8444cb9ffffffff,204.0,0.0,0.0
8444cbbffffffff,29.0,0.0,0.0
8444cbdffffffff,1654.0,0.0,0.0
8444cc1ffffffff,648.0,0.0,0.0
8444cc3ffffffff,379.0,0.0,0.0
8444cc5ffffffff,507.0,0.0,0.0
8444cc7ffffffff,572.0,0.0,0.0
8444cc9ffffffff,320.0,0.0,0.0
8444ccbffffffff,160.0,0.0,0.0
8444ccdffffffff,3967.0,0.0,0.0
8444cd1ffffffff,457.0,0.0,0.0
8444cd3ffffffff,305.0,0.0,0.0
8444cd5ffffffff,1563.0,0.0,0.0
8444cd7ffffffff,694.0,0.0,0.0
8444cd9ffffffff,94.0,0.0,0.0
8444cdbffffffff,171.0,0.0,0.0
8444cddffffffff,300.0,0.0,0.0
8444ce1ffffffff,236.0,0.0,0.0
8444ce3ffffffff,518.0,6.0,0.0
8444ce5ffffffff,194.0,0.0,0.0
8444ce7ffffffff,740.0,12.0,0.0
8444ce9ffffffff,815.0,0.0,0.0
8444cebffffffff,806.0,0.0,0.0
8444cedffffffff,78.0,0.0,0.0
8444d01ffffffff,3274.0,0.0,0.0
8444d03ffffffff,2805.0,0.0,0.0
8444d07ffffffff,5136.0,0.0,0.0
8444d09ffffffff,337.0,0.0,0.0
8444d0bffffffff,3519.0,0.0,0.0
8444d11ffffffff,52.0,0.0,0.0
8444d13ffffffff,36.0,0.0,0.0
8444d15ffffffff,400.0,0.0,0.0
8444d17ffffffff,1919.0,0.0,0.0
8444d19ffffffff,90.0,0.0,0.0
8444d1bffffffff,156.0,0.0,0.0
8444d1dffffffff,54.0,0.0,0.0
8444d23ffffffff,1012.0,0.0,0.0
8444d2bffffffff,91.0,0.0,0.0
8444d31ffffffff,152.0,0.0,0.0
8444d33ffffffff,96.0,0.0,0.0
8444d35ffffffff,514.0,0.0,0.0
8444d37ffffffff,459.0,0.0,0.0
8444d39ffffffff,360.0,0.0,0.0
8444d3bffffffff,1103.0,0.0,0.0
8444d3dffffffff,344.0,0.0,0.0
8444d51ffffffff,196.0,0.0,0.0
8444d53ffffffff,317.0,0.0,0.0
8444d55ffffffff,3057.0,0.0,0.0
8444d57ffffffff,105.0,0.0,0.0
8444d59ffffffff,388.0,0.0,0.0
8444d5bffffffff,640.0,0.0,0.0
8444d5dffffffff,2775.0,0.0,0.0
8444d81ffffffff,2080.0,57.0,0.0
8444d83ffffffff,338.0,40.0,0.0
8444d85ffffffff,3483.0,25.0,0.0
8444d87ffffffff,1810.0,63.0,0.0
8444d89ffffffff,469.0,11.0,0.0
8444d8bffffffff,569.0,0.0,0.0
8444d8dffffffff,101.0,0.0,0.0
8444d91ffffffff,509.0,30.0,0.0
8444d93ffffffff,2172.0,0.0,0.0
8444d95ffffffff,305.0,4.0,0.0
8444d97ffffffff,1368.0,63.0,0.0
8444d99ffffffff,3700.0,888.0,0.0
8444d9bffffffff,236.0,4.0,0.0
8444d9dffffffff,374.0,20.0,0.0
8444da1ffffffff,665.0,3.0,0.0
8444da3ffffffff,287.0,0.0,0.0
8444da5ffffffff,881.0,3.0,0.0
8444da7ffffffff,102.0,0.0,0.0
8444da9ffffffff,217.0,4.0,0.0
8444dabffffffff,2808.0,74.0,0.0
8444dadffffffff,434.0,2.0,0.0
8444db1ffffffff,280.0,12.0,0.0
8444db3ffffffff,350.0,35.0,0.0
8444db5ffffffff,2881.0,27.0,0.0
8444db7ffffffff,553.0,15.0,0.0
8444db9ffffffff,868.0,7.0,0.0
8444dbbffffffff,931.0,55.0,0.0
8444dbdffffffff,433.0,6.0,0.0
8444dc1ffffffff,52.0,0.0,0.0
8444dc3ffffffff,111.0,0.0,0.0
8444dc5ffffffff,1174.0,0.0,0.0
8444dc7ffffffff,80.0,0.0,0.0
8444dc9ffffffff,127.0,0.0,0.0
8444dcbffffffff,281.0,0.0,0.0
8444dcdffffffff,67.0,0.0,0.0
8444dd1ffffffff,786.0,1.0,0.0
8444dd3ffffffff,4059.0,240.0,0.0
8444dd5ffffffff,1964.0,6.0,0.0
8444dd7ffffffff,2015.0,272.0,0.0
8444dd9ffffffff,1997.0,0.0,0.0
8444ddbffffffff,294.0,4.0,0.0
8444dddffffffff,348.0,0.0,0.0
8444de1ffffffff,329.0,0.0,0.0
8444de3ffffffff,225.0,1.0,0.0
8444de5ffffffff,130.0,0.0,0.0
8444de7ffffffff,273.0,0.0,0.0
8444de9ffffffff,1394.0,0.0,0.0
8444debffffffff,92.0,0.0,0.0
8444dedffffffff,148.0,0.0,0.0
8444e01ffffffff,349.0,30.0,0.0
8444e03ffffffff,299.0,23.0,0.0
8444e05ffffffff,1834.0,119.0,0.0
8444e07ffffffff,1333.0,0.0,0.0
8444e09ffffffff,71.0,8.0,0.0
8444e0bffffffff,29.0,1.0,0.0
8444e0dffffffff,28.0,1.0,0.0
8444e11ffffffff,59.0,0.0,0.0
8444e13ffffffff,148.0,0.0,0.0
8444e15ffffffff,102.0,0.0,0.0
8444e17ffffffff,44.0,0.0,0.0
8444e19ffffffff,52.0,0.0,0.0
8444e1bffffffff,73.0,0.0,0.0
8444e1dffffffff,77.0,0.0,0.0
8444e21ffffffff,301.0,2.0,0.0
8444e23ffffffff,85.0,0.0,0.0
8444e25ffffffff,154.0,0.0,0.0
8444e27ffffffff,143.0,0.0,0.0
8444e29ffffffff,1040.0,22.0,0.0
8444e2bffffffff,539.0,6.0,0.0
8444e2dffffffff,43.0,0.0,0.0
8444e31ffffffff,109.0,0.0,0.0
8444e33ffffffff,523.0,0.0,0.0
8444e35ffffffff,734.0,0.0,0.0
8444e37ffffffff,77.0,0.0,0.0
8444e39ffffffff,371.0,0.0,0.0
8444e3bffffffff,190.0,0.0,0.0
8444e3dffffffff,310.0,0.0,0.0
8444e41ffffffff,3.0,0.0,0.0
8444e43ffffffff,112.0,3.0,0.0
8444e47ffffffff,217.0,0.0,0.0
8444e51ffffffff,198.0,0.0,0.0
8444e53ffffffff,176.0,0.0,0.0
8444e55ffffffff,217.0,0.0,0.0
8444e57ffffffff,71.0,0.0,0.0
8444e5bffffffff,125.0,0.0,0.0
8444e63ffffffff,1205.0,21.0,0.0
8444e65ffffffff,53.0,2.0,0.0
8444e67ffffffff,13.0,0.0,0.0
8444e6bffffffff,150.0,0.0,0.0
8444e81ffffffff,49.0,0.0,0.0
8444e83ffffffff,819.0,0.0,0.0
8444e85ffffffff,13.0,0.0,0.0
8444e87ffffffff,47.0,0.0,0.0
8444e89ffffffff,54.0,0.0,0.0
8444e8bffffffff,453.0,0.0,0.0
8444e8dffffffff,54.0,0.0,0.0
8444e91ffffffff,22.0,0.0,0.0
8444e93ffffffff,115.0,0.0,0.0
8444e95ffffffff,48.0,0.0,0.0
8444e97ffffffff,91.0,0.0,0.0
8444e99ffffffff,23.0,0.0,0.0
8444e9bffffffff,63.0,0.0,0.0
8444e9dffffffff,17.0,0.0,0.0
8444ea1ffffffff,120.0,0.0,0.0
8444ea3ffffffff,121.0,0.0,0.0
8444ea5ffffffff,928.0,0.0,0.0
8444ea7ffffffff,190.0,0.0,0.0
8444ea9ffffffff,29.0,0.0,0.0
8444eabffffffff,98.0,0.0,0.0
8444eadffffffff,399.0,0.0,0.0
8444eb1ffffffff,77.0,0.0,0.0
8444eb3ffffffff,553.0,0.0,0.0
8444eb5ffffffff,55.0,0.0,0.0
8444eb7ffffffff,63.0,0.0,0.0
8444eb9ffffffff,25.0,0.0,0.0
8444ebbffffffff,55.0,0.0,0.0
8444ebdffffffff,158.0,0.0,0.0
8444ec1ffffffff,23.0,0.0,0.0
8444ec3ffffffff,60.0,0.0,0.0
8444ec5ffffffff,15.0,0.0,0.0
8444ec7ffffffff,437.0,0.0,0.0
8444ec9ffffffff,9.0,0.0,0.0
8444ecbffffffff,15.0,0.0,0.0
8444ecdffffffff,36.0,0.0,0.0
8444ed1ffffffff,263.0,0.0,0.0
8444ed3ffffffff,509.0,0.0,0.0
8444ed5ffffffff,137.0,0.0,0.0
8444ed7ffffffff,577.0,0.0,0.0
8444ed9ffffffff,185.0,0.0,0.0
8444edbffffffff,113.0,0.0,0.0
8444eddffffffff,326.0,0.0,0.0
8444ee1ffffffff,139.0,0.0,0.0
8444ee3ffffffff,345.0,0.0,0.0
8444ee5ffffffff,447.0,0.0,0.0
8444ee7ffffffff,333.0,0.0,0.0
8444ee9ffffffff,34.0,0.0,0.0
8444eebffffffff,103.0,0.0,0.0
8444eedffffffff,812.0,0.0,0.0
8444f01ffffffff,1110.0,84.0,0.0
8444f03ffffffff,234.0,3.0,0.0
8444f05ffffffff,1992.0,362.0,0.0
8444f07ffffffff,1229.0,53.0,0.0
8444f09ffffffff,389.0,7.0,0.0
8444f0bffffffff,128.0,1.0,0.0
8444f0dffffffff,961.0,8.0,0.0
8444f11ffffffff,20.0,0.0,0.0
8444f13ffffffff,43.0,0.0,0.0
8444f15ffffffff,46.0,0.0,0.0
8444f17ffffffff,25.0,0.0,0.0
8444f19ffffffff,10.0,0.0,0.0
8444f1bffffffff,32.0,0.0,0.0
8444f1dffffffff,104.0,0.0,0.0
8444f31ffffffff,1058.0,0.0,0.0
8444f33ffffffff,17.0,0.0,0.0
8444f35ffffffff,234.0,0.0,0.0
8444f37ffffffff,2133.0,0.0,0.0
8444f39ffffffff,41.0,0.0,0.0
8444f3bffffffff,17.0,0.0,0.0
8444f3dffffffff,1052.0,0.0,0.0
8444f41ffffffff,1274.0,0.0,0.0
8444f43ffffffff,4461.0,0.0,0.0
8444f45ffffffff,171.0,0.0,0.0
8444f47ffffffff,182.0,0.0,0.0
8444f49ffffffff,680.0,0.0,0.0
8444f4bffffffff,287.0,0.0,0.0
8444f4dffffffff,1300.0,12.0,0.0
8444f51ffffffff,158.0,2.0,0.0
8444f53ffffffff,55.0,2.0,0.0
8444f55ffffffff,719.0,0.0,0.0
8444f57ffffffff,139.0,0.0,0.0
8444f59ffffffff,59.0,2.0,0.0
8444f5bffffffff,39.0,0.0,0.0
8444f5dffffffff,773.0,3.0,0.0
8444f61ffffffff,148.0,0.0,0.0
8444f63ffffffff,1380.0,0.0,0.0
8444f69ffffffff,76.0,0.0,0.0
8444f6bffffffff,201.0,0.0,0.0
8444f6dffffffff,78.0,0.0,0.0
8445205ffffffff,3.0,0.0,0.0
8445209ffffffff,4.0,0.0,0.0
8445241ffffffff,54.0,0.0,0.0
8445243ffffffff,106.0,0.0,0.0
8445245ffffffff,109.0,0.0,0.0
8445247ffffffff,216.0,0.0,0.0
844524bffffffff,76.0,0.0,0.0
8445251ffffffff,2.0,0.0,0.0
8445253ffffffff,7.0,0.0,0.0
8445255ffffffff,13.0,0.0,0.0
844525bffffffff,28.0,0.0,11.0
844525dffffffff,12.0,0.0,0.0
8445261ffffffff,5.0,0.0,0.0
8445263ffffffff,51.0,0.0,0.0
8445269ffffffff,19.0,0.0,0.0
844526bffffffff,85.0,0.0,0.0
844526dffffffff,73.0,0.0,0.0
8445309ffffffff,2.0,0.0,0.0
8445349ffffffff,3.0,0.0,0.0
8445351ffffffff,69.0,0.0,0.0
8445355ffffffff,15.0,0.0,0.0
8445359ffffffff,3.0,0.0,0.0
8445365ffffffff,56.0,0.0,0.0
8445367ffffffff,4.0,0.0,0.0
84480adffffffff,36.0,0.0,0.0
84480bbffffffff,1.0,0.0,0.0
844811bffffffff,2.0,0.0,0.0
8448141ffffffff,14.0,0.0,0.0
8448143ffffffff,25.0,0.0,0.0
8448147ffffffff,5.0,0.0,0.0
844814bffffffff,52.0,0.0,0.0
8448155ffffffff,1.0,0.0,0.0
8448193ffffffff,20.0,0.0,0.0
8448195ffffffff,7.0,0.0,0.0
8448199ffffffff,2.0,0.0,0.0
844819dffffffff,4.0,0.0,0.0
84481b5ffffffff,1.0,0.0,0.0
84481d7ffffffff,27.0,0.0,0.0
8448321ffffffff,6.0,0.0,0.0
8448325ffffffff,24.0,0.0,0.0
844832dffffffff,2.0,0.0,0.0
8448337ffffffff,205.0,0.0,0.0
8448361ffffffff,586.0,0.0,49.0
8448365ffffffff,101.0,0.0,11.0
8448367ffffffff,6.0,0.0,0.0
844836dffffffff,65.0,0.0,13.0
8448807ffffffff,4.0,0.0,0.0
844880dffffffff,80.0,0.0,0.0
8448815ffffffff,13.0,0.0,0.0
8448817ffffffff,32.0,0.0,0.0
8448823ffffffff,4.0,0.0,0.0
8448825ffffffff,146.0,0.0,0.0
8448827ffffffff,47.0,0.0,0.0
844882bffffffff,20.0,0.0,0.0
844882dffffffff,9.0,0.0,0.0
8448831ffffffff,25.0,0.0,0.0
8448833ffffffff,125.0,0.0,0.0
8448835ffffffff,16.0,0.0,0.0
8448837ffffffff,421.0,0.0,0.0
8448839ffffffff,16.0,0.0,0.0
844883bffffffff,7.0,0.0,0.0
844884bffffffff,2.0,0.0,0.0
844884dffffffff,2.0,0.0,0.0
8448855ffffffff,2.0,0.0,0.0
8448861ffffffff,6.0,0.0,0.0
8448865ffffffff,24.0,0.0,0.0
8448869ffffffff,30.0,0.0,0.0
844886bffffffff,3.0,0.0,0.0
844886dffffffff,4.0,0.0,0.0
8448885ffffffff,24.0,0.0,0.0
8448895ffffffff,2.0,0.0,0.0
8448897ffffffff,2.0,0.0,0.0
844889bffffffff,3.0,0.0,0.0
84488a1ffffffff,54.0,0.0,0.0
84488a3ffffffff,55.0,0.0,0.0
84488a5ffffffff,45.0,0.0,0.0
84488a7ffffffff,126.0,0.0,0.0
84488a9ffffffff,15.0,0.0,0.0
84488abffffffff,24.0,0.0,0.0
84488adffffffff,26.0,0.0,0.0
84488b1ffffffff,6.0,0.0,0.0
84488b3ffffffff,11.0,0.0,0.0
84488b5ffffffff,3.0,0.0,0.0
84488b7ffffffff,11.0,0.0,0.0
84488b9ffffffff,3.0,0.0,0.0
84488bbffffffff,2.0,0.0,0.0
84488bdffffffff,15.0,0.0,0.0
84488d1ffffffff,15.0,0.0,0.0
84488d3ffffffff,18.0,0.0,0.0
84488d5ffffffff,4.0,0.0,0.0
84488d7ffffffff,2.0,0.0,0.0
84488d9ffffffff,1.0,0.0,0.0
84488e1ffffffff,7.0,0.0,0.0
84488e5ffffffff,26.0,0.0,0.0
84488e7ffffffff,8.0,0.0,0.0
84488e9ffffffff,140.0,0.0,0.0
84488ebffffffff,3.0,0.0,0.0
84488edffffffff,139.0,0.0,0.0
8448903ffffffff,233.0,0.0,0.0
8448907ffffffff,13.0,0.0,0.0
844890bffffffff,387.0,0.0,0.0
8448911ffffffff,152.0,0.0,0.0
8448913ffffffff,126.0,0.0,0.0
8448915ffffffff,672.0,0.0,0.0
8448917ffffffff,45.0,0.0,0.0
8448919ffffffff,126.0,0.0,0.0
844891bffffffff,118.0,0.0,0.0
844891dffffffff,431.0,0.0,0.0
8448923ffffffff,450.0,0.0,0.0
8448927ffffffff,1.0,0.0,0.0
844892bffffffff,7.0,0.0,0.0
8448931ffffffff,51.0,0.0,0.0
8448933ffffffff,106.0,0.0,0.0
8448935ffffffff,799.0,0.0,0.0
8448937ffffffff,489.0,0.0,0.0
8448939ffffffff,130.0,0.0,0.0
844893bffffffff,71.0,0.0,0.0
844893dffffffff,237.0,0.0,0.0
8448951ffffffff,96.0,0.0,0.0
8448953ffffffff,128.0,0.0,0.0
8448955ffffffff,56.0,0.0,0.0
8448957ffffffff,68.0,0.0,0.0
8448959ffffffff,170.0,0.0,0.0
844895bffffffff,45.0,0.0,0.0
844895dffffffff,2.0,0.0,0.0
8448981ffffffff,880.0,0.0,0.0
8448983ffffffff,153.0,0.0,0.0
8448985ffffffff,2118.0,0.0,0.0
8448987ffffffff,155.0,0.0,0.0
8448989ffffffff,239.0,0.0,0.0
844898bffffffff,42.0,0.0,0.0
844898dffffffff,3211.0,0.0,0.0
8448991ffffffff,38.0,0.0,0.0
8448993ffffffff,153.0,0.0,0.0
8448995ffffffff,86.0,0.0,0.0
8448997ffffffff,329.0,0.0,0.0
8448999ffffffff,146.0,0.0,0.0
844899bffffffff,47.0,0.0,0.0
844899dffffffff,139.0,0.0,0.0
84489a1ffffffff,41.0,0.0,0.0
84489a3ffffffff,361.0,0.0,0.0
84489a5ffffffff,106.0,0.0,0.0
84489a7ffffffff,143.0,0.0,0.0
84489a9ffffffff,840.0,0.0,0.0
84489abffffffff,609.0,0.0,0.0
84489adffffffff,145.0,0.0,0.0
84489b1ffffffff,145.0,0.0,0.0
84489b3ffffffff,242.0,0.0,0.0
84489b5ffffffff,131.0,0.0,0.0
84489b7ffffffff,332.0,0.0,0.0
84489b9ffffffff,87.0,0.0,0.0
84489bbffffffff,113.0,0.0,0.0
84489bdffffffff,102.0,0.0,0.0
84489c1ffffffff,281.0,0.0,0.0
84489c3ffffffff,3297.0,0.0,0.0
84489c5ffffffff,994.0,0.0,0.0
84489c7ffffffff,767.0,0.0,0.0
84489c9ffffffff,414.0,0.0,0.0
84489cbffffffff,109.0,0.0,0.0
84489cdffffffff,262.0,0.0,0.0
84489d1ffffffff,197.0,0.0,0.0
84489d3ffffffff,219.0,0.0,0.0
84489d5ffffffff,94.0,0.0,0.0
84489d7ffffffff,79.0,0.0,0.0
84489d9ffffffff,367.0,0.0,0.0
84489dbffffffff,7.0,0.0,0.0
84489ddffffffff,153.0,0.0,0.0
84489e1ffffffff,1562.0,0.0,0.0
84489e3ffffffff,4409.0,0.0,0.0
84489e5ffffffff,134.0,0.0,0.0
84489e7ffffffff,235.0,0.0,0.0
84489e9ffffffff,468.0,0.0,0.0
84489ebffffffff,459.0,0.0,0.0
84489edffffffff,83.0,0.0,0.0
8448a01ffffffff,3.0,0.0,0.0
8448a05ffffffff,43.0,0.0,0.0
8448a21ffffffff,4.0,0.0,0.0
8448a27ffffffff,11.0,0.0,0.0
8448a29ffffffff,38.0,0.0,0.0
8448a2bffffffff,16.0,0.0,0.0
8448a2dffffffff,2.0,0.0,0.0
8448a63ffffffff,6.0,0.0,0.0
8448a65ffffffff,2.0,0.0,0.0
8448a67ffffffff,4.0,0.0,0.0
8448aa1ffffffff,1.0,0.0,0.0
8448ab3ffffffff,16.0,0.0,0.0
8448ab7ffffffff,143.0,0.0,0.0
8448b13ffffffff,94.0,0.0,0.0
8448b15ffffffff,810.0,0.0,0.0
8448b17ffffffff,3.0,0.0,0.0
8448b23ffffffff,7.0,0.0,0.0
8448b2bffffffff,16.0,0.0,0.0
8448b31ffffffff,88.0,0.0,0.0
8448b33ffffffff,291.0,0.0,0.0
8448b37ffffffff,153.0,0.0,0.0
8448b39ffffffff,117.0,0.0,0.0
8448b3bffffffff,8.0,0.0,0.0
8448b3dffffffff,35.0,0.0,0.0
8448b43ffffffff,1.0,0.0,0.0
8448c01ffffffff,2.0,0.0,0.0
8448c05ffffffff,114.0,0.0,0.0
8448c07ffffffff,40.0,0.0,0.0
8448c19ffffffff,3.0,0.0,0.0
8448c1dffffffff,21.0,0.0,0.0
8448c2bffffffff,6.0,0.0,0.0
8448c35ffffffff,307.0,0.0,0.0
8448c39ffffffff,2.0,0.0,0.0
8448c59ffffffff,149.0,0.0,15.0
8448c5bffffffff,4.0,0.0,0.0
8448c5dffffffff,1.0,0.0,0.0
8448c61ffffffff,37.0,0.0,0.0
8448c63ffffffff,19.0,0.0,0.0
8448c67ffffffff,12.0,0.0,0.0
8448c69ffffffff,4.0,0.0,0.0
8448c6dffffffff,1.0,0.0,0.0
8448ce7ffffffff,2.0,0.0,0.0
8448d03ffffffff,20.0,0.0,0.0
8448d0bffffffff,5.0,0.0,0.0
8448d17ffffffff,2.0,0.0,0.0
8448d1bffffffff,2.0,0.0,0.0
8448d2bffffffff,9.0,0.0,0.0
8448d33ffffffff,26.0,0.0,0.0
8448d35ffffffff,8.0,0.0,0.0
8448d37ffffffff,5.0,0.0,0.0
8448d43ffffffff,112.0,0.0,0.0
8448d4bffffffff,74.0,0.0,0.0
8448d5dffffffff,6.0,0.0,0.0
8448d63ffffffff,1.0,0.0,0.0
8448d69ffffffff,6.0,0.0,0.0
8448d81ffffffff,8.0,0.0,0.0
8448d83ffffffff,2.0,0.0,0.0
8448d85ffffffff,2.0,0.0,0.0
8448d87ffffffff,50.0,0.0,0.0
8448d89ffffffff,4058.0,0.0,0.0
8448d8bffffffff,140.0,0.0,0.0
8448da1ffffffff,25.0,0.0,0.0
8448da5ffffffff,2.0,0.0,0.0
8448da7ffffffff,2.0,0.0,0.0
8448da9ffffffff,23.0,0.0,0.0
8448db9ffffffff,11.0,0.0,0.0
8448dbbffffffff,2.0,0.0,0.0
8448dbdffffffff,13.0,0.0,0.0
8448dc3ffffffff,72.0,0.0,0.0
8448dc5ffffffff,2.0,0.0,0.0
8448dc7ffffffff,2.0,0.0,0.0
8448dcbffffffff,23.0,0.0,0.0
8448dd5ffffffff,659.0,0.0,0.0
8448de3ffffffff,4.0,0.0,0.0
8448de5ffffffff,37.0,0.0,0.0
8448e01ffffffff,2.0,0.0,0.0
8448e07ffffffff,7.0,0.0,0.0
8448e13ffffffff,4.0,0.0,0.0
8448e2bffffffff,2.0,0.0,0.0
8448e33ffffffff,1.0,0.0,0.0
8448e37ffffffff,3.0,0.0,0.0
8448e3dffffffff,3.0,0.0,0.0
8448e43ffffffff,4.0,0.0,0.0
8448e45ffffffff,6.0,0.0,0.0
8448e4dffffffff,102.0,0.0,0.0
8448e5bffffffff,2.0,0.0,0.0
8448e61ffffffff,20.0,0.0,0.0
8448e63ffffffff,22.0,0.0,0.0
8448e69ffffffff,4.0,0.0,0.0
8448e6bffffffff,4.0,0.0,1.0
8448e8dffffffff,2.0,0.0,0.0
8448ec5ffffffff,1.0,0.0,0.0
8448ec7ffffffff,206.0,0.0,108.0
8448ee1ffffffff,279.0,0.0,122.0
8448ee3ffffffff,7.0,0.0,0.0
8448ee5ffffffff,1.0,0.0,1.0
8448ee9ffffffff,870.0,0.0,368.0
8448eebffffffff,807.0,0.0,319.0
8448f21ffffffff,75.0,0.0,0.0
8448f23ffffffff,2.0,0.0,0.0
8448f25ffffffff,34.0,0.0,0.0
8448f27ffffffff,2.0,0.0,0.0
8448f2dffffffff,14.0,0.0,0.0
8448f31ffffffff,2.0,0.0,0.0
8448f6dffffffff,3.0,0.0,0.0
8449801ffffffff,114.0,0.0,0.0
8449805ffffffff,1.0,0.0,0.0
8449807ffffffff,3.0,0.0,0.0
8449809ffffffff,84.0,0.0,0.0
844980bffffffff,35.0,0.0,0.0
844980dffffffff,2.0,0.0,0.0
8449821ffffffff,3.0,0.0,0.0
8449823ffffffff,3.0,0.0,0.0
8449827ffffffff,2.0,0.0,0.0
8449829ffffffff,6.0,0.0,0.0
844982bffffffff,10.0,0.0,0.0
844982dffffffff,4.0,0.0,0.0
8449831ffffffff,2.0,0.0,0.0
8449833ffffffff,10.0,0.0,0.0
8449835ffffffff,7.0,0.0,0.0
844983bffffffff,4.0,0.0,0.0
844983dffffffff,6.0,0.0,0.0
8449855ffffffff,52.0,0.0,0.0
8449857ffffffff,13.0,0.0,0.0
8449861ffffffff,92.0,0.0,0.0
8449863ffffffff,47.0,0.0,0.0
8449865ffffffff,28.0,0.0,0.0
8449867ffffffff,9.0,0.0,0.0
8449869ffffffff,2.0,0.0,0.0
844986dffffffff,3.0,0.0,0.0
844988dffffffff,43.0,0.0,0.0
8449893ffffffff,9.0,0.0,0.0
84498c1ffffffff,2.0,0.0,0.0
84498c7ffffffff,21.0,0.0,0.0
84498c9ffffffff,10.0,0.0,0.0
84498d9ffffffff,1.0,0.0,0.0
84498dbffffffff,5.0,0.0,2.0
84498e3ffffffff,2.0,0.0,0.0
84498edffffffff,6.0,0.0,0.0
8449901ffffffff,7.0,0.0,0.0
8449909ffffffff,2.0,0.0,0.0
844990bffffffff,15.0,0.0,0.0
844990dffffffff,54.0,0.0,2.0
8449911ffffffff,10.0,0.0,0.0
8449913ffffffff,11.0,0.0,3.0
8449917ffffffff,9.0,0.0,0.0
844991dffffffff,24.0,0.0,6.0
8449943ffffffff,1.0,0.0,0.0
8449945ffffffff,6.0,0.0,0.0
8449947ffffffff,8.0,0.0,0.0
8449951ffffffff,4.0,0.0,0.0
8449957ffffffff,7.0,0.0,0.0
8449959ffffffff,20.0,0.0,0.0
844995bffffffff,33.0,0.0,0.0
844995dffffffff,45.0,0.0,0.0
8449961ffffffff,65.0,0.0,20.0
8449963ffffffff,207.0,0.0,28.0
8449969ffffffff,19.0,0.0,0.0
844996bffffffff,73.0,0.0,3.0
8449981ffffffff,16.0,0.0,0.0
8449985ffffffff,2.0,0.0,0.0
844998dffffffff,1.0,0.0,0.0
84499bbffffffff,11.0,0.0,0.0
84499c1ffffffff,4.0,0.0,0.0
84499c5ffffffff,15.0,0.0,0.0
84499c9ffffffff,17.0,0.0,8.0
84499cbffffffff,7.0,0.0,0.0
84499cdffffffff,18.0,0.0,2.0
84499d1ffffffff,32.0,0.0,0.0
84499dbffffffff,1.0,0.0,0.0
8449a27ffffffff,1.0,0.0,0.0
8449a81ffffffff,22.0,0.0,0.0
8449a83ffffffff,23.0,0.0,0.0
8449a85ffffffff,397.0,0.0,25.0
8449a87ffffffff,12.0,0.0,0.0
8449a8dffffffff,2.0,0.0,0.0
8449a91ffffffff,6.0,0.0,2.0
8449a93ffffffff,9.0,0.0,0.0
8449a95ffffffff,7.0,0.0,0.0
8449a97ffffffff,6.0,0.0,0.0
8449aa1ffffffff,126.0,0.0,2.0
8449aa7ffffffff,6.0,0.0,3.0
8449aa9ffffffff,32.0,0.0,2.0
8449aabffffffff,124.0,0.0,0.0
8449ab1ffffffff,3.0,0.0,0.0
8449ab5ffffffff,140.0,0.0,7.0
