cell_id,Tyto alba,Tyto alba [alba Group],Tyto alba schmitzi,Tyto alba gracilirostris,Tyto alba poensis,Tyto alba detorta,Tyto alba thomensis
8458f5bffffffff,6.0,0.0,0.0,0.0,4.0,0.0,0.0
84599a5ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84599e5ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8463321ffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0
846a581ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
846ac03ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
846ac15ffffffff,5.0,0.0,0.0,0.0,4.0,0.0,0.0
846ac3dffffffff,2.0,0.0,0.0,0.0,2.0,0.0,0.0
846ac89ffffffff,10.0,0.0,0.0,0.0,3.0,0.0,0.0
846ac93ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
846acc3ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
846acd5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
846ace5ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
846ad81ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
846ad83ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
846adc1ffffffff,4.0,0.0,0.0,0.0,1.0,0.0,0.0
846adebffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
846ae85ffffffff,21.0,0.0,0.0,0.0,7.0,0.0,0.0
846aea3ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
846aee3ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
846aee5ffffffff,2.0,0.0,0.0,0.0,2.0,0.0,0.0
846aee7ffffffff,2.0,0.0,0.0,0.0,1.0,0.0,0.0
846aee9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84750d1ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
84750ddffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
847518dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84751d7ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8475201ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8475205ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84752abffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84752dbffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8475a65ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
847a413ffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0
847a483ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
847a489ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
847a495ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
847a619ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
847a61dffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
847a641ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
847a653ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
847a6a1ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
847a6adffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
847a6d1ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
847a6d9ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
847a6e1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
847a6e5ffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0
847ac81ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
847ac8bffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0
847aca3ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
847ad99ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
847b4b9ffffffff,3.0,0.0,0.0,0.0,3.0,0.0,0.0
847b4dbffffffff,2.0,0.0,0.0,0.0,2.0,0.0,0.0
847b595ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
847b597ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84828b5ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
8482a81ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8482d03ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8482d29ffffffff,2.0,0.0,0.0,0.0,2.0,0.0,0.0
8482d3dffffffff,5.0,0.0,0.0,0.0,5.0,0.0,0.0
8482e31ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,6.0
8482e33ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,1.0
8482e37ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,3.0
8483113ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84831ebffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8483263ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8483305ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
848333dffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8485a23ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8485a2bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8496009ffffffff,1.0,0.0,0.0,0.0,1.0,0.0,0.0
8496015ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8496051ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
849608dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
849615dffffffff,2.0,0.0,0.0,0.0,2.0,0.0,0.0
8496201ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8496207ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8496217ffffffff,7.0,0.0,0.0,0.0,2.0,0.0,0.0
8496219ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
849622bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8496233ffffffff,1.0,0.0,0.0,0.0,1.0,0.0,0.0
8496239ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
849623bffffffff,14.0,0.0,0.0,0.0,1.0,0.0,0.0
8496283ffffffff,2.0,0.0,0.0,0.0,2.0,0.0,0.0
8496287ffffffff,4.0,0.0,0.0,0.0,2.0,0.0,0.0
849628bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84962b9ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
84962c5ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
84962c9ffffffff,4.0,0.0,0.0,0.0,4.0,0.0,0.0
84962cdffffffff,3.0,0.0,0.0,0.0,3.0,0.0,0.0
84962e5ffffffff,6.0,0.0,0.0,0.0,2.0,0.0,0.0
84962e9ffffffff,1.0,0.0,0.0,0.0,1.0,0.0,0.0
84962ebffffffff,1.0,0.0,0.0,0.0,1.0,0.0,0.0
84962edffffffff,12.0,0.0,0.0,0.0,5.0,0.0,0.0
8496335ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8496445ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
849644dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8496703ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8496747ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8496753ffffffff,1.0,0.0,0.0,0.0,1.0,0.0,0.0
8496757ffffffff,8.0,0.0,0.0,0.0,4.0,0.0,0.0
8496907ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8496921ffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
8496925ffffffff,13.0,0.0,0.0,0.0,7.0,0.0,0.0
849692bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8496933ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8496935ffffffff,8.0,0.0,0.0,0.0,4.0,0.0,0.0
849693dffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
84969a1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8496a15ffffffff,2.0,0.0,0.0,0.0,2.0,0.0,0.0
8496a59ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8496a89ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8496ad7ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8496b19ffffffff,22.0,0.0,0.0,0.0,0.0,0.0,0.0
8496b1bffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8496b47ffffffff,3.0,0.0,0.0,0.0,2.0,0.0,0.0
8496b57ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8496b63ffffffff,4.0,0.0,0.0,0.0,2.0,0.0,0.0
8497015ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8497027ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
849702bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
849703dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8497051ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8497081ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
84970a7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8497107ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8497119ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
849711dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
849713dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8497159ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8497191ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8497199ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
84971c1ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
84971c9ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
849721bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8497245ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
849728dffffffff,4.0,0.0,0.0,0.0,4.0,0.0,0.0
8497291ffffffff,4.0,0.0,0.0,0.0,1.0,0.0,0.0
8497299ffffffff,2.0,0.0,0.0,0.0,2.0,0.0,0.0
84972c5ffffffff,3.0,0.0,0.0,0.0,2.0,0.0,0.0
84972cdffffffff,9.0,0.0,0.0,0.0,4.0,0.0,0.0
84972e3ffffffff,9.0,0.0,0.0,0.0,2.0,0.0,0.0
8497405ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8497409ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
849740dffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8497415ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
849741bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
849741dffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8497431ffffffff,6.0,0.0,0.0,0.0,4.0,0.0,0.0
8497435ffffffff,3.0,0.0,0.0,0.0,3.0,0.0,0.0
8497437ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
849743bffffffff,5.0,0.0,0.0,0.0,3.0,0.0,0.0
8497459ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8497461ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84974a9ffffffff,15.0,0.0,0.0,0.0,8.0,0.0,0.0
84974abffffffff,10.0,0.0,0.0,0.0,2.0,0.0,0.0
84974b9ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
84974bbffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8497513ffffffff,14.0,0.0,0.0,0.0,9.0,0.0,0.0
8497515ffffffff,10.0,0.0,0.0,0.0,3.0,0.0,0.0
8497517ffffffff,25.0,0.0,0.0,0.0,20.0,0.0,0.0
849751bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8497529ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8497535ffffffff,8.0,0.0,0.0,0.0,8.0,0.0,0.0
8497545ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8497587ffffffff,4.0,0.0,0.0,0.0,4.0,0.0,0.0
84975c1ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84975c5ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84975c7ffffffff,2.0,0.0,0.0,0.0,1.0,0.0,0.0
84975c9ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84975cbffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84975cdffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8497685ffffffff,4.0,0.0,0.0,0.0,4.0,0.0,0.0
8497717ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
849772dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
849774dffffffff,2.0,0.0,0.0,0.0,2.0,0.0,0.0
84979e9ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
84a2143ffffffff,7.0,0.0,0.0,0.0,4.0,0.0,0.0
84a2147ffffffff,6.0,0.0,0.0,0.0,4.0,0.0,0.0
84a215dffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
84a2227ffffffff,14.0,0.0,0.0,0.0,7.0,0.0,0.0
84a2303ffffffff,3.0,0.0,0.0,0.0,3.0,0.0,0.0
84a2307ffffffff,15.0,0.0,0.0,0.0,2.0,0.0,0.0
84a231bffffffff,20.0,0.0,0.0,0.0,5.0,0.0,0.0
84a2357ffffffff,30.0,0.0,0.0,0.0,15.0,0.0,0.0
84a2365ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84a2a3bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84a2aedffffffff,57.0,0.0,0.0,0.0,20.0,0.0,0.0
84a308bffffffff,2.0,0.0,0.0,0.0,1.0,0.0,0.0
84a3199ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
84a319dffffffff,21.0,0.0,0.0,0.0,9.0,0.0,0.0
84a31d5ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84a38b7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84a3993ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
84a3ab3ffffffff,4.0,0.0,0.0,0.0,2.0,0.0,0.0
84a3ab7ffffffff,5.0,0.0,0.0,0.0,3.0,0.0,0.0
84a3ad7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84ac125ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84ac165ffffffff,3.0,0.0,0.0,0.0,2.0,0.0,0.0
84ac801ffffffff,61.0,0.0,0.0,0.0,23.0,0.0,0.0
84ac805ffffffff,1.0,0.0,0.0,0.0,1.0,0.0,0.0
84ac80bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84ac819ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
84ac81bffffffff,1.0,0.0,0.0,0.0,1.0,0.0,0.0
84ac81dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84ac841ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84ac85bffffffff,1.0,0.0,0.0,0.0,1.0,0.0,0.0
84ac863ffffffff,52.0,0.0,0.0,0.0,35.0,0.0,0.0
84ac867ffffffff,8.0,0.0,0.0,0.0,4.0,0.0,0.0
84ac8a9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84ac961ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
84ac96dffffffff,17.0,0.0,0.0,0.0,5.0,0.0,0.0
84aca15ffffffff,4.0,0.0,0.0,0.0,2.0,0.0,0.0
84aca27ffffffff,4.0,0.0,0.0,0.0,2.0,0.0,0.0
84aca2bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84aca39ffffffff,2.0,0.0,0.0,0.0,2.0,0.0,0.0
84aca3dffffffff,36.0,0.0,0.0,0.0,22.0,0.0,0.0
84aca61ffffffff,5.0,0.0,0.0,0.0,3.0,0.0,0.0
84aca69ffffffff,2.0,0.0,0.0,0.0,2.0,0.0,0.0
84aca6bffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
84acaa5ffffffff,3.0,0.0,0.0,0.0,3.0,0.0,0.0
84acb11ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84acb15ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84acb1bffffffff,15.0,0.0,0.0,0.0,9.0,0.0,0.0
84acb35ffffffff,4.0,0.0,0.0,0.0,2.0,0.0,0.0
84ad321ffffffff,2.0,0.0,0.0,0.0,2.0,0.0,0.0
84ad325ffffffff,5.0,0.0,0.0,0.0,4.0,0.0,0.0
84ad329ffffffff,15.0,0.0,0.0,0.0,4.0,0.0,0.0
84ad32dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84ad361ffffffff,4.0,0.0,0.0,0.0,2.0,0.0,0.0
84ad365ffffffff,9.0,0.0,0.0,0.0,9.0,0.0,0.0
84ad369ffffffff,7.0,0.0,0.0,0.0,7.0,0.0,0.0
84ad36dffffffff,8.0,0.0,0.0,0.0,3.0,0.0,0.0
84ad821ffffffff,4.0,0.0,0.0,0.0,2.0,0.0,0.0
84ad825ffffffff,11.0,0.0,0.0,0.0,9.0,0.0,0.0
84ad82dffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
84ad861ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84ad865ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84ad867ffffffff,5.0,0.0,0.0,0.0,1.0,0.0,0.0
84ad8b1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84ad8b9ffffffff,5.0,0.0,0.0,0.0,1.0,0.0,0.0
84ad945ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84ada21ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84adb07ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
84adb2bffffffff,2.0,0.0,0.0,0.0,2.0,0.0,0.0
84bc091ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
84bc197ffffffff,3.0,0.0,0.0,0.0,3.0,0.0,0.0
84bc409ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84bc435ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84bc481ffffffff,2.0,0.0,0.0,0.0,2.0,0.0,0.0
84bc4d5ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84bc4ddffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84bc559ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84bc687ffffffff,3.0,0.0,0.0,0.0,1.0,0.0,0.0
84bc695ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84bc6a3ffffffff,10.0,0.0,0.0,0.0,8.0,0.0,0.0
84bc6a7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84bc6b1ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
84bc6b5ffffffff,4.0,0.0,0.0,0.0,2.0,0.0,0.0
84bc6bdffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84bc737ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
84bc899ffffffff,3.0,0.0,0.0,0.0,3.0,0.0,0.0
84bc89bffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
84bcc05ffffffff,1.0,0.0,0.0,0.0,1.0,0.0,0.0
84bcc17ffffffff,24.0,0.0,0.0,0.0,19.0,0.0,0.0
84bcc23ffffffff,4.0,0.0,0.0,0.0,4.0,0.0,0.0
84bcc35ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84bcc3dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84bcc4dffffffff,2.0,0.0,0.0,0.0,2.0,0.0,0.0
84bcc65ffffffff,3.0,0.0,0.0,0.0,3.0,0.0,0.0
84bcc69ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
84bcc6dffffffff,12.0,0.0,0.0,0.0,3.0,0.0,0.0
84bcca5ffffffff,1.0,0.0,0.0,0.0,1.0,0.0,0.0
84bcca7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84bcccbffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
84bcce1ffffffff,2.0,0.0,0.0,0.0,2.0,0.0,0.0
84bcd01ffffffff,1.0,0.0,0.0,0.0,1.0,0.0,0.0
84bcd05ffffffff,11.0,0.0,0.0,0.0,7.0,0.0,0.0
84bcd07ffffffff,12.0,0.0,0.0,0.0,12.0,0.0,0.0
84bcd0bffffffff,2.0,0.0,0.0,0.0,2.0,0.0,0.0
84bcd0dffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
84bcd11ffffffff,2.0,0.0,0.0,0.0,2.0,0.0,0.0
84bcd13ffffffff,1.0,0.0,0.0,0.0,1.0,0.0,0.0
84bcd1dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84bcd21ffffffff,33.0,0.0,0.0,0.0,11.0,0.0,0.0
84bcd23ffffffff,12.0,0.0,0.0,0.0,1.0,0.0,0.0
84bcd25ffffffff,5.0,0.0,0.0,0.0,2.0,0.0,0.0
84bcd27ffffffff,18.0,0.0,0.0,0.0,9.0,0.0,0.0
84bcd29ffffffff,29.0,0.0,0.0,0.0,8.0,0.0,0.0
84bcd2dffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
84bcd35ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84bcd45ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
84bcd63ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84bcd67ffffffff,27.0,0.0,0.0,0.0,14.0,0.0,0.0
84bcd6dffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
84bcd81ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84bcd89ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
84bcdc1ffffffff,24.0,0.0,0.0,0.0,6.0,0.0,0.0
84bcdc3ffffffff,2.0,0.0,0.0,0.0,2.0,0.0,0.0
84bcdc7ffffffff,3.0,0.0,0.0,0.0,3.0,0.0,0.0
84bcdc9ffffffff,4.0,0.0,0.0,0.0,3.0,0.0,0.0
84bcdd1ffffffff,10.0,0.0,0.0,0.0,10.0,0.0,0.0
84bcdddffffffff,1.0,0.0,0.0,0.0,1.0,0.0,0.0
84bcde5ffffffff,5.0,0.0,0.0,0.0,1.0,0.0,0.0
84bcdebffffffff,7.0,0.0,0.0,0.0,2.0,0.0,0.0
84bce13ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84bce27ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84bce29ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
84bce61ffffffff,12.0,0.0,0.0,0.0,6.0,0.0,0.0
84bce83ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
84bce95ffffffff,28.0,0.0,0.0,0.0,14.0,0.0,0.0
84bce9dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84bcf17ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
84bcf29ffffffff,25.0,0.0,0.0,0.0,7.0,0.0,0.0
84bcf2dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84bcf33ffffffff,5.0,0.0,0.0,0.0,3.0,0.0,0.0
84bcf5bffffffff,9.0,0.0,0.0,0.0,6.0,0.0,0.0
84bcf61ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
84bcf63ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84bcf67ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
