cell_id,Lanius excubitor,Lanius excubitor [excubitor Group],Lanius excubitor [elegans Group],Lanius excubitor aucheri/buryi,Lanius excubitor uncinatus,Lanius excubitor pallidirostris,Lanius excubitor lahtora
841f9c5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841f9d3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841fa03ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
841fa05ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
841fa07ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
841fa09ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841fa19ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841fa35ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
841fa3bffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0
841fa41ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841fa43ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
841fa47ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
841fa49ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841fa4bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841fa4dffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
841fa59ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841fa5dffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
841fa63ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841fa83ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
841fa89ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
841fa93ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
841fa95ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841fa99ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841fa9dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841faadffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
841fabbffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841fac7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841fac9ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841fadbffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
841faddffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
841fae3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841faebffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
841fb11ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841fb13ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84200a5ffffffff,2.0,0.0,0.0,0.0,0.0,2.0,0.0
84200a7ffffffff,7.0,0.0,0.0,0.0,0.0,7.0,0.0
84200a9ffffffff,2.0,0.0,0.0,0.0,0.0,2.0,0.0
84200adffffffff,2.0,0.0,0.0,0.0,0.0,2.0,0.0
84200e1ffffffff,2.0,0.0,0.0,0.0,0.0,2.0,0.0
84200e3ffffffff,11.0,0.0,0.0,0.0,0.0,11.0,0.0
84200e7ffffffff,4.0,0.0,0.0,0.0,0.0,4.0,0.0
842010dffffffff,2.0,0.0,0.0,0.0,0.0,2.0,0.0
8420165ffffffff,2.0,0.0,0.0,0.0,0.0,2.0,0.0
8420185ffffffff,9.0,0.0,0.0,0.0,0.0,1.0,0.0
8420187ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8420193ffffffff,1.0,0.0,0.0,0.0,0.0,1.0,0.0
8420199ffffffff,33.0,0.0,0.0,0.0,0.0,33.0,0.0
84201a1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84201bdffffffff,1.0,0.0,0.0,0.0,0.0,1.0,0.0
84201d3ffffffff,9.0,0.0,0.0,0.0,0.0,9.0,0.0
84204b3ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8420509ffffffff,1.0,0.0,0.0,0.0,0.0,1.0,0.0
8420595ffffffff,2.0,0.0,0.0,0.0,0.0,2.0,0.0
84205a1ffffffff,7.0,0.0,0.0,0.0,0.0,3.0,0.0
84205abffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84205c5ffffffff,3.0,0.0,0.0,0.0,0.0,1.0,0.0
84205e9ffffffff,3.0,0.0,0.0,0.0,0.0,3.0,0.0
8420845ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8420b15ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8420b39ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8420c3dffffffff,1.0,0.0,0.0,0.0,0.0,1.0,0.0
8420c93ffffffff,3.0,0.0,0.0,0.0,0.0,3.0,0.0
8420e05ffffffff,3.0,0.0,0.0,0.0,0.0,3.0,0.0
8420e07ffffffff,2.0,0.0,0.0,0.0,0.0,2.0,0.0
8420e39ffffffff,2.0,0.0,0.0,0.0,0.0,2.0,0.0
8420e4dffffffff,1.0,0.0,0.0,0.0,0.0,1.0,0.0
8420e69ffffffff,4.0,0.0,0.0,0.0,0.0,4.0,0.0
8420f51ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8420f53ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8420f59ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8420f5dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8421823ffffffff,2.0,0.0,0.0,0.0,0.0,2.0,0.0
8421897ffffffff,2.0,0.0,0.0,0.0,0.0,2.0,0.0
84218b3ffffffff,12.0,0.0,0.0,0.0,0.0,12.0,0.0
84218bbffffffff,2.0,0.0,0.0,0.0,0.0,2.0,0.0
8421983ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84219c9ffffffff,4.0,0.0,0.0,0.0,0.0,4.0,0.0
84219cbffffffff,1.0,0.0,0.0,0.0,0.0,1.0,0.0
84219d3ffffffff,11.0,0.0,0.0,0.0,0.0,9.0,0.0
84219e5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842400dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8424031ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8424037ffffffff,30.0,0.0,0.0,0.0,0.0,0.0,0.0
842403dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842405bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84240d5ffffffff,1.0,0.0,0.0,0.0,0.0,1.0,0.0
84240e1ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
84241d9ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8424467ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8424505ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
8424529ffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0
842452dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8424563ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8424567ffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0
8424d55ffffffff,1.0,0.0,0.0,0.0,0.0,1.0,0.0
8424e41ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8424e5bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8425105ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842512bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8425133ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8425135ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8425a49ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8425a4dffffffff,3.0,0.0,0.0,0.0,0.0,1.0,0.0
8425ac9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8425ae7ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8425b41ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8425b47ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842c003ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842c043ffffffff,32.0,0.0,0.0,0.0,0.0,0.0,0.0
842c04bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842c0a9ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
842c0bbffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842c0c1ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
842c0c3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842c0c7ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
842c0c9ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
842c0cbffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0
842c13bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842c189ffffffff,2.0,0.0,0.0,0.0,0.0,2.0,0.0
842c191ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
842c193ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
842c197ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
842c19dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842c1d7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842c1edffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
842c203ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842c235ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842c283ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
842c2a1ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
842c2a3ffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0
842c2a9ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
842c2abffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
842c2bdffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
842c2e3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842c56dffffffff,61.0,0.0,0.0,0.0,0.0,0.0,0.0
842c62dffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
842c763ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842c831ffffffff,6.0,0.0,0.0,0.0,0.0,4.0,0.0
842c833ffffffff,24.0,0.0,0.0,0.0,0.0,5.0,0.0
842c835ffffffff,5.0,0.0,0.0,0.0,0.0,4.0,0.0
842c8d7ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
842c901ffffffff,16.0,0.0,0.0,0.0,0.0,16.0,0.0
842c903ffffffff,131.0,0.0,0.0,0.0,0.0,74.0,0.0
842c907ffffffff,2.0,0.0,0.0,0.0,0.0,2.0,0.0
842c911ffffffff,11.0,0.0,0.0,0.0,0.0,11.0,0.0
842c915ffffffff,123.0,0.0,0.0,0.0,0.0,98.0,0.0
842c917ffffffff,13.0,0.0,0.0,0.0,0.0,11.0,0.0
842c91dffffffff,2.0,0.0,0.0,0.0,0.0,2.0,0.0
842c931ffffffff,73.0,0.0,0.0,0.0,0.0,70.0,0.0
842c933ffffffff,16.0,0.0,0.0,0.0,0.0,16.0,0.0
842c935ffffffff,257.0,0.0,0.0,0.0,0.0,257.0,0.0
842c937ffffffff,21.0,0.0,0.0,0.0,0.0,8.0,0.0
842c939ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
842c93bffffffff,618.0,0.0,0.0,0.0,0.0,477.0,0.0
842c93dffffffff,5.0,0.0,0.0,0.0,0.0,2.0,0.0
842c987ffffffff,3.0,0.0,0.0,0.0,0.0,3.0,0.0
842c9c5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842c9c9ffffffff,11.0,0.0,0.0,0.0,0.0,1.0,0.0
842c9d9ffffffff,4.0,0.0,0.0,0.0,0.0,4.0,0.0
842c9ddffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842c9edffffffff,5.0,0.0,0.0,0.0,0.0,5.0,0.0
842ca4dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842cac3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842cc03ffffffff,7.0,0.0,0.0,0.0,0.0,3.0,0.0
842cc05ffffffff,5.0,0.0,0.0,0.0,0.0,5.0,0.0
842cc07ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
842cc2bffffffff,3.0,0.0,0.0,0.0,0.0,2.0,0.0
842cc2dffffffff,2.0,0.0,0.0,0.0,0.0,2.0,0.0
842cc37ffffffff,2.0,0.0,0.0,0.0,0.0,2.0,0.0
842cce1ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
842cd33ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842cd49ffffffff,8.0,0.0,0.0,0.0,0.0,2.0,0.0
842cd4bffffffff,49.0,0.0,0.0,0.0,0.0,28.0,0.0
842cd4dffffffff,1.0,0.0,0.0,0.0,0.0,1.0,0.0
842cd5dffffffff,1.0,0.0,0.0,0.0,0.0,1.0,0.0
842cd6bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842cd6dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
842cd8bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842cdcbffffffff,4.0,0.0,0.0,0.0,0.0,4.0,0.0
842cdd5ffffffff,41.0,0.0,0.0,0.0,0.0,27.0,0.0
842cdd7ffffffff,2.0,0.0,0.0,0.0,0.0,2.0,0.0
842ce45ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
842ce4bffffffff,33.0,0.0,0.0,0.0,0.0,0.0,0.0
842ce51ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842cf07ffffffff,15.0,0.0,0.0,0.0,0.0,6.0,0.0
842cf23ffffffff,2.0,0.0,0.0,0.0,0.0,2.0,0.0
842cf27ffffffff,13.0,0.0,0.0,0.0,0.0,12.0,0.0
842cf33ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842cf35ffffffff,31.0,0.0,0.0,0.0,0.0,23.0,0.0
842cf37ffffffff,5.0,0.0,0.0,0.0,0.0,5.0,0.0
842cf57ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
842cf65ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842d00dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
842d021ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
842d035ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842d03bffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
842d125ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842d2d7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842d2d9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842d317ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
842d333ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842d641ffffffff,20.0,0.0,0.0,0.0,0.0,0.0,0.0
842d64dffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0
842d719ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842d94bffffffff,2.0,0.0,0.0,2.0,0.0,0.0,0.0
842d95dffffffff,3.0,0.0,0.0,3.0,0.0,0.0,0.0
842da5dffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
842db01ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
842db03ffffffff,708.0,0.0,0.0,266.0,0.0,0.0,0.0
842db05ffffffff,265.0,0.0,0.0,24.0,0.0,0.0,0.0
842db07ffffffff,100.0,0.0,0.0,19.0,0.0,0.0,0.0
842db0dffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
842db11ffffffff,88.0,0.0,0.0,21.0,0.0,0.0,0.0
842db15ffffffff,202.0,0.0,0.0,71.0,0.0,0.0,0.0
842db1dffffffff,88.0,0.0,0.0,27.0,0.0,0.0,0.0
842db21ffffffff,58.0,0.0,0.0,23.0,0.0,0.0,0.0
842db23ffffffff,4.0,0.0,0.0,2.0,0.0,0.0,0.0
842db25ffffffff,48.0,0.0,0.0,5.0,0.0,0.0,0.0
842db29ffffffff,132.0,0.0,0.0,17.0,0.0,0.0,0.0
842db2bffffffff,233.0,0.0,0.0,54.0,0.0,0.0,0.0
842db2dffffffff,26.0,0.0,0.0,11.0,0.0,0.0,0.0
842db37ffffffff,17.0,0.0,0.0,4.0,0.0,0.0,0.0
842db39ffffffff,3.0,0.0,0.0,1.0,0.0,0.0,0.0
842db3dffffffff,123.0,0.0,0.0,16.0,0.0,0.0,0.0
842db63ffffffff,76.0,0.0,0.0,15.0,0.0,0.0,0.0
842db65ffffffff,23.0,0.0,0.0,4.0,0.0,0.0,0.0
842db67ffffffff,535.0,0.0,0.0,59.0,0.0,0.0,0.0
8431a51ffffffff,1.0,0.0,0.0,0.0,0.0,1.0,0.0
8434413ffffffff,23.0,0.0,10.0,0.0,0.0,0.0,0.0
84344c5ffffffff,98.0,0.0,34.0,0.0,0.0,0.0,0.0
84344cbffffffff,84.0,0.0,33.0,0.0,0.0,0.0,0.0
84344cdffffffff,47.0,0.0,16.0,0.0,0.0,0.0,0.0
8434691ffffffff,70.0,0.0,38.0,0.0,0.0,0.0,0.0
8434695ffffffff,431.0,0.0,165.0,0.0,0.0,0.0,0.0
8434697ffffffff,444.0,0.0,179.0,0.0,0.0,0.0,0.0
8434699ffffffff,222.0,0.0,87.0,0.0,0.0,0.0,0.0
843469dffffffff,43.0,0.0,22.0,0.0,0.0,0.0,0.0
84346b5ffffffff,31.0,0.0,4.0,0.0,0.0,0.0,0.0
84346b7ffffffff,16.0,0.0,3.0,0.0,0.0,0.0,0.0
84346bbffffffff,121.0,0.0,39.0,0.0,0.0,0.0,0.0
84346d7ffffffff,7.0,0.0,2.0,0.0,0.0,0.0,0.0
8438161ffffffff,136.0,0.0,92.0,0.0,0.0,0.0,0.0
8438165ffffffff,4.0,0.0,4.0,0.0,0.0,0.0,0.0
8438169ffffffff,24.0,0.0,11.0,0.0,0.0,0.0,0.0
843816dffffffff,118.0,0.0,86.0,0.0,0.0,0.0,0.0
8438321ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
843834dffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
8438361ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8438365ffffffff,7.0,0.0,4.0,0.0,0.0,0.0,0.0
8438367ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8438369ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
843836bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
843836dffffffff,12.0,0.0,2.0,0.0,0.0,0.0,0.0
8438407ffffffff,1.0,0.0,1.0,0.0,0.0,0.0,0.0
8438415ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
843841bffffffff,1.0,0.0,1.0,0.0,0.0,0.0,0.0
8438421ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8438423ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8438427ffffffff,1.0,0.0,1.0,0.0,0.0,0.0,0.0
843842bffffffff,2.0,0.0,2.0,0.0,0.0,0.0,0.0
8438431ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8438433ffffffff,5.0,0.0,5.0,0.0,0.0,0.0,0.0
8438435ffffffff,13.0,0.0,3.0,0.0,0.0,0.0,0.0
8438437ffffffff,2.0,0.0,2.0,0.0,0.0,0.0,0.0
843845dffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
84384a1ffffffff,32.0,0.0,14.0,0.0,0.0,0.0,0.0
84384a9ffffffff,13.0,0.0,9.0,0.0,0.0,0.0,0.0
84384c5ffffffff,5.0,0.0,4.0,0.0,0.0,0.0,0.0
84384cdffffffff,7.0,0.0,2.0,0.0,0.0,0.0,0.0
84384e3ffffffff,2.0,0.0,1.0,0.0,0.0,0.0,0.0
84384e5ffffffff,9.0,0.0,9.0,0.0,0.0,0.0,0.0
84384e7ffffffff,26.0,0.0,23.0,0.0,0.0,0.0,0.0
84384e9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84384edffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8438551ffffffff,1.0,0.0,1.0,0.0,0.0,0.0,0.0
84385c3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84385c9ffffffff,1.0,0.0,1.0,0.0,0.0,0.0,0.0
84385cbffffffff,3.0,0.0,1.0,0.0,0.0,0.0,0.0
84385d9ffffffff,6.0,0.0,4.0,0.0,0.0,0.0,0.0
84385dbffffffff,2.0,0.0,2.0,0.0,0.0,0.0,0.0
84385ddffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8438625ffffffff,21.0,0.0,20.0,0.0,0.0,0.0,0.0
8438627ffffffff,2.0,0.0,2.0,0.0,0.0,0.0,0.0
8438633ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8438681ffffffff,7.0,0.0,4.0,0.0,0.0,0.0,0.0
8438685ffffffff,50.0,3.0,39.0,0.0,0.0,0.0,0.0
8438687ffffffff,2.0,0.0,2.0,0.0,0.0,0.0,0.0
84386a1ffffffff,28.0,0.0,28.0,0.0,0.0,0.0,0.0
84386a3ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
84386a5ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84386a7ffffffff,6.0,0.0,6.0,0.0,0.0,0.0,0.0
84386a9ffffffff,25.0,0.0,23.0,0.0,0.0,0.0,0.0
84386abffffffff,5.0,0.0,5.0,0.0,0.0,0.0,0.0
84386adffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84386e1ffffffff,11.0,4.0,0.0,0.0,0.0,0.0,0.0
84386e3ffffffff,25.0,0.0,7.0,0.0,0.0,0.0,0.0
84386e7ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
84386e9ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
84386ebffffffff,1.0,0.0,1.0,0.0,0.0,0.0,0.0
8438707ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8438709ffffffff,1.0,0.0,1.0,0.0,0.0,0.0,0.0
8438711ffffffff,1.0,0.0,1.0,0.0,0.0,0.0,0.0
8438715ffffffff,1.0,0.0,1.0,0.0,0.0,0.0,0.0
8438737ffffffff,1.0,0.0,1.0,0.0,0.0,0.0,0.0
8438739ffffffff,2.0,0.0,1.0,0.0,0.0,0.0,0.0
8438753ffffffff,2.0,0.0,2.0,0.0,0.0,0.0,0.0
8438757ffffffff,2.0,0.0,2.0,0.0,0.0,0.0,0.0
8438a49ffffffff,17.0,0.0,14.0,0.0,0.0,0.0,0.0
8438a4dffffffff,5.0,0.0,5.0,0.0,0.0,0.0,0.0
8438db5ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8438dbbffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8438dbdffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84391a1ffffffff,11.0,0.0,7.0,0.0,0.0,0.0,0.0
84391a5ffffffff,38.0,0.0,17.0,0.0,0.0,0.0,0.0
84391a7ffffffff,17.0,0.0,4.0,0.0,0.0,0.0,0.0
84391adffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8439617ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84396e9ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8439805ffffffff,35.0,0.0,12.0,0.0,0.0,0.0,0.0
8439807ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8439809ffffffff,2.0,0.0,2.0,0.0,0.0,0.0,0.0
8439811ffffffff,8.0,0.0,7.0,0.0,0.0,0.0,0.0
8439815ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8439817ffffffff,11.0,0.0,1.0,0.0,0.0,0.0,0.0
8439821ffffffff,21.0,0.0,12.0,0.0,0.0,0.0,0.0
8439825ffffffff,31.0,0.0,16.0,0.0,0.0,0.0,0.0
8439827ffffffff,35.0,0.0,21.0,0.0,0.0,0.0,0.0
843982bffffffff,1.0,0.0,1.0,0.0,0.0,0.0,0.0
8439831ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8439833ffffffff,12.0,0.0,10.0,0.0,0.0,0.0,0.0
8439835ffffffff,20.0,0.0,12.0,0.0,0.0,0.0,0.0
8439837ffffffff,26.0,0.0,23.0,0.0,0.0,0.0,0.0
8439839ffffffff,13.0,0.0,2.0,0.0,0.0,0.0,0.0
843983bffffffff,83.0,0.0,49.0,0.0,0.0,0.0,0.0
8439851ffffffff,32.0,0.0,11.0,0.0,0.0,0.0,0.0
8439853ffffffff,12.0,0.0,5.0,0.0,0.0,0.0,0.0
8439855ffffffff,2.0,0.0,2.0,0.0,0.0,0.0,0.0
8439857ffffffff,4.0,0.0,4.0,0.0,0.0,0.0,0.0
843985bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8439883ffffffff,6.0,0.0,5.0,0.0,0.0,0.0,0.0
8439885ffffffff,25.0,0.0,14.0,0.0,0.0,0.0,0.0
8439887ffffffff,88.0,0.0,46.0,0.0,0.0,0.0,0.0
843988bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8439891ffffffff,10.0,0.0,6.0,0.0,0.0,0.0,0.0
8439893ffffffff,5.0,0.0,4.0,0.0,0.0,0.0,0.0
8439895ffffffff,43.0,0.0,20.0,0.0,0.0,0.0,0.0
8439897ffffffff,18.0,0.0,11.0,0.0,0.0,0.0,0.0
843989bffffffff,4.0,0.0,2.0,0.0,0.0,0.0,0.0
84398a1ffffffff,1.0,0.0,1.0,0.0,0.0,0.0,0.0
84398a7ffffffff,4.0,0.0,4.0,0.0,0.0,0.0,0.0
84398a9ffffffff,10.0,0.0,5.0,0.0,0.0,0.0,0.0
84398abffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84398adffffffff,3.0,0.0,3.0,0.0,0.0,0.0,0.0
84398b5ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84398b7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84398b9ffffffff,7.0,0.0,4.0,0.0,0.0,0.0,0.0
84398bbffffffff,13.0,0.0,13.0,0.0,0.0,0.0,0.0
84398bdffffffff,20.0,0.0,6.0,0.0,0.0,0.0,0.0
84398c5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84398d3ffffffff,2.0,0.0,1.0,0.0,0.0,0.0,0.0
84398dbffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84398e1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84398e5ffffffff,12.0,0.0,4.0,0.0,0.0,0.0,0.0
84398e7ffffffff,55.0,0.0,20.0,0.0,0.0,0.0,0.0
84398edffffffff,42.0,0.0,21.0,0.0,0.0,0.0,0.0
8439907ffffffff,1.0,0.0,1.0,0.0,0.0,0.0,0.0
8439911ffffffff,6.0,0.0,3.0,0.0,0.0,0.0,0.0
8439913ffffffff,5.0,0.0,2.0,0.0,0.0,0.0,0.0
8439915ffffffff,11.0,0.0,8.0,0.0,0.0,0.0,0.0
8439917ffffffff,3.0,0.0,3.0,0.0,0.0,0.0,0.0
843991bffffffff,200.0,0.0,86.0,0.0,0.0,0.0,0.0
