cell_id,Haemorhous purpureus,Haemorhous purpureus purpureus,Haemorhous purpureus californicus
8444f37ffffffff,56.0,3.0,0.0
8444f3dffffffff,10.0,0.0,0.0
8444f43ffffffff,107.0,0.0,0.0
8444f47ffffffff,5.0,0.0,0.0
8444f49ffffffff,13.0,0.0,0.0
8444f4bffffffff,6.0,0.0,0.0
8444f51ffffffff,6.0,0.0,0.0
8444f53ffffffff,2.0,0.0,0.0
8444f55ffffffff,25.0,2.0,0.0
8444f5dffffffff,13.0,0.0,0.0
8444f61ffffffff,2.0,0.0,0.0
8444f63ffffffff,1.0,0.0,0.0
8448427ffffffff,4.0,0.0,0.0
8448435ffffffff,1.0,0.0,0.0
84484a5ffffffff,1.0,0.0,0.0
84484a7ffffffff,2.0,0.0,0.0
8448593ffffffff,6.0,0.0,0.0
8448599ffffffff,1.0,0.0,0.0
84485b5ffffffff,2.0,0.0,0.0
84485b7ffffffff,2.0,0.0,0.0
84485bdffffffff,1.0,0.0,0.0
84485d3ffffffff,3.0,0.0,0.0
84485ddffffffff,7.0,0.0,0.0
84488a1ffffffff,2.0,0.0,0.0
84488d3ffffffff,1.0,1.0,0.0
84488dbffffffff,1.0,1.0,0.0
84488e9ffffffff,1.0,0.0,0.0
8448923ffffffff,13.0,0.0,0.0
8448933ffffffff,3.0,0.0,0.0
8448935ffffffff,22.0,0.0,0.0
8448937ffffffff,29.0,0.0,0.0
844893dffffffff,8.0,0.0,0.0
8448981ffffffff,2.0,0.0,0.0
8448985ffffffff,11.0,0.0,0.0
844898dffffffff,3.0,0.0,0.0
84489a3ffffffff,19.0,0.0,0.0
84489a7ffffffff,2.0,0.0,0.0
84489a9ffffffff,2.0,0.0,0.0
84489abffffffff,10.0,0.0,0.0
84489b1ffffffff,2.0,0.0,0.0
84489b7ffffffff,2.0,0.0,0.0
84489bdffffffff,3.0,0.0,0.0
84489c1ffffffff,3.0,0.0,0.0
84489c3ffffffff,5.0,0.0,0.0
84489c5ffffffff,2.0,0.0,0.0
84489c7ffffffff,2.0,0.0,0.0
84489c9ffffffff,2.0,0.0,0.0
84489d1ffffffff,1.0,0.0,0.0
84489d3ffffffff,2.0,0.0,0.0
84489e1ffffffff,3.0,0.0,0.0
84489e3ffffffff,58.0,3.0,0.0
84489e9ffffffff,1.0,0.0,0.0
8448c05ffffffff,8.0,4.0,0.0
8448c59ffffffff,4.0,0.0,0.0
8448c63ffffffff,1.0,0.0,0.0
8448cc7ffffffff,3.0,3.0,0.0
8448cd7ffffffff,2.0,2.0,0.0
8448cd9ffffffff,2.0,0.0,2.0
8448d03ffffffff,1.0,0.0,0.0
8448d35ffffffff,4.0,2.0,0.0
8448e8dffffffff,3.0,0.0,1.0
8448e99ffffffff,13.0,0.0,6.0
8448eb3ffffffff,2.0,0.0,2.0
8448ebbffffffff,10.0,0.0,0.0
8448ec7ffffffff,8.0,0.0,2.0
8448ee3ffffffff,2.0,0.0,2.0
8448ee9ffffffff,2.0,0.0,0.0
8448eebffffffff,33.0,0.0,0.0
