cell_id,Myiarchus tuberculifer,Myiarchus tuberculifer olivascens,Myiarchus tuberculifer [lawrenceii Group],Myiarchus tuberculifer tuberculifer/pallidus,Myiarchus tuberculifer nigriceps/atriceps
848f2bbffffffff,45.0,0.0,0.0,0.0,0.0
848f2bdffffffff,51.0,0.0,0.0,0.0,3.0
848f2c3ffffffff,15.0,0.0,0.0,0.0,2.0
848f2c9ffffffff,7.0,0.0,0.0,0.0,0.0
848f2cbffffffff,23.0,0.0,0.0,0.0,0.0
848f2cdffffffff,221.0,0.0,0.0,0.0,0.0
848f2d5ffffffff,1.0,0.0,0.0,0.0,0.0
848f2ddffffffff,9.0,0.0,0.0,0.0,0.0
848f2e3ffffffff,6.0,0.0,0.0,0.0,0.0
848f2e7ffffffff,3.0,0.0,0.0,0.0,0.0
848f2ebffffffff,2.0,0.0,0.0,0.0,0.0
848f401ffffffff,76.0,0.0,0.0,0.0,0.0
848f407ffffffff,3.0,0.0,0.0,0.0,0.0
848f409ffffffff,2.0,0.0,0.0,0.0,0.0
848f40dffffffff,1.0,0.0,0.0,0.0,0.0
848f421ffffffff,9.0,0.0,0.0,0.0,0.0
848f425ffffffff,11.0,0.0,0.0,0.0,0.0
848f427ffffffff,2.0,0.0,0.0,0.0,0.0
848f42dffffffff,21.0,0.0,0.0,0.0,2.0
848f439ffffffff,41.0,0.0,0.0,0.0,0.0
848f43dffffffff,2.0,0.0,0.0,0.0,0.0
848f44bffffffff,2.0,0.0,0.0,0.0,0.0
848f455ffffffff,4.0,0.0,0.0,0.0,0.0
848f461ffffffff,30.0,0.0,0.0,0.0,0.0
848f463ffffffff,23.0,0.0,0.0,0.0,0.0
848f465ffffffff,8.0,0.0,0.0,0.0,0.0
848f467ffffffff,15.0,0.0,0.0,0.0,1.0
848f46bffffffff,2.0,0.0,0.0,0.0,0.0
848f485ffffffff,4.0,0.0,0.0,0.0,0.0
848f489ffffffff,16.0,0.0,0.0,0.0,0.0
848f48dffffffff,31.0,0.0,0.0,0.0,0.0
848f4a5ffffffff,36.0,0.0,0.0,0.0,0.0
848f4a7ffffffff,6.0,0.0,0.0,0.0,0.0
848f4adffffffff,16.0,0.0,0.0,0.0,0.0
848f4c7ffffffff,33.0,0.0,0.0,0.0,0.0
848f4e3ffffffff,1.0,0.0,0.0,0.0,0.0
848f501ffffffff,3.0,0.0,0.0,0.0,0.0
848f509ffffffff,18.0,0.0,0.0,0.0,0.0
848f50bffffffff,10.0,0.0,0.0,0.0,0.0
848f50dffffffff,51.0,0.0,0.0,0.0,0.0
848f511ffffffff,2.0,0.0,0.0,0.0,0.0
848f515ffffffff,7.0,0.0,0.0,0.0,0.0
848f517ffffffff,7.0,0.0,0.0,0.0,0.0
848f519ffffffff,15.0,0.0,0.0,0.0,0.0
848f51dffffffff,15.0,0.0,0.0,0.0,0.0
848f541ffffffff,24.0,0.0,0.0,0.0,0.0
848f545ffffffff,13.0,0.0,0.0,0.0,0.0
848f547ffffffff,34.0,0.0,0.0,0.0,0.0
848f549ffffffff,24.0,0.0,0.0,0.0,0.0
848f54bffffffff,15.0,0.0,0.0,0.0,0.0
848f54dffffffff,20.0,0.0,0.0,0.0,0.0
848f551ffffffff,2.0,0.0,0.0,0.0,0.0
848f553ffffffff,55.0,0.0,0.0,0.0,1.0
848f559ffffffff,21.0,0.0,0.0,0.0,0.0
848f55bffffffff,107.0,0.0,0.0,0.0,2.0
848f55dffffffff,14.0,0.0,0.0,0.0,0.0
848f56bffffffff,4.0,0.0,0.0,0.0,0.0
848f581ffffffff,9.0,0.0,0.0,0.0,0.0
848f583ffffffff,1.0,0.0,0.0,0.0,0.0
848f587ffffffff,2.0,0.0,0.0,0.0,0.0
848f589ffffffff,3.0,0.0,0.0,0.0,0.0
848f597ffffffff,1.0,0.0,0.0,0.0,0.0
848f599ffffffff,4.0,0.0,0.0,0.0,0.0
848f59bffffffff,14.0,0.0,0.0,0.0,0.0
848f5b9ffffffff,10.0,0.0,0.0,0.0,0.0
848f5cbffffffff,4.0,0.0,0.0,0.0,0.0
848f5cdffffffff,3.0,0.0,0.0,0.0,0.0
848f5d3ffffffff,5.0,0.0,0.0,0.0,0.0
848f5d9ffffffff,4.0,0.0,0.0,0.0,0.0
848f5ddffffffff,14.0,0.0,0.0,0.0,0.0
848f5ebffffffff,2.0,0.0,0.0,0.0,0.0
848f613ffffffff,2.0,0.0,0.0,0.0,0.0
848f61bffffffff,20.0,0.0,0.0,0.0,0.0
848f655ffffffff,1.0,0.0,0.0,0.0,0.0
848f6e9ffffffff,12.0,0.0,0.0,0.0,0.0
848f6ebffffffff,1.0,0.0,0.0,0.0,0.0
848f705ffffffff,25.0,0.0,0.0,0.0,0.0
848f70dffffffff,6.0,0.0,0.0,0.0,0.0
848f721ffffffff,90.0,0.0,0.0,0.0,5.0
848f725ffffffff,7.0,0.0,0.0,0.0,4.0
848f727ffffffff,7.0,0.0,0.0,0.0,0.0
848f729ffffffff,99.0,0.0,0.0,0.0,0.0
848f72bffffffff,77.0,0.0,0.0,0.0,2.0
848f72dffffffff,21.0,0.0,0.0,0.0,0.0
848f733ffffffff,91.0,0.0,0.0,0.0,4.0
848f737ffffffff,8.0,0.0,0.0,0.0,0.0
848f741ffffffff,1.0,0.0,0.0,0.0,0.0
848f745ffffffff,28.0,0.0,0.0,0.0,0.0
848f74bffffffff,6.0,0.0,0.0,0.0,0.0
848f74dffffffff,4.0,0.0,0.0,0.0,0.0
848f761ffffffff,4.0,0.0,0.0,0.0,0.0
848f763ffffffff,22.0,0.0,0.0,0.0,0.0
848f765ffffffff,117.0,0.0,0.0,0.0,0.0
848f767ffffffff,2.0,0.0,0.0,0.0,0.0
848f769ffffffff,2.0,0.0,0.0,0.0,0.0
848f76bffffffff,31.0,0.0,0.0,0.0,0.0
848f76dffffffff,9.0,0.0,0.0,0.0,0.0
84a5961ffffffff,1.0,0.0,0.0,0.0,0.0
84a5969ffffffff,108.0,0.0,0.0,0.0,0.0
84a596dffffffff,5.0,0.0,0.0,0.0,0.0
84a8413ffffffff,2.0,0.0,0.0,0.0,0.0
84a84b9ffffffff,1.0,0.0,0.0,0.0,0.0
84a8591ffffffff,31.0,0.0,0.0,0.0,0.0
84a8599ffffffff,11.0,0.0,0.0,0.0,0.0
84a85d3ffffffff,24.0,0.0,0.0,0.0,0.0
84a8849ffffffff,6.0,0.0,0.0,0.0,0.0
84a8867ffffffff,12.0,0.0,0.0,0.0,0.0
84a886dffffffff,6.0,0.0,0.0,0.0,0.0
84a8911ffffffff,2.0,0.0,0.0,0.0,0.0
84a8917ffffffff,229.0,0.0,0.0,0.0,0.0
84a8919ffffffff,2.0,0.0,0.0,0.0,0.0
84a891bffffffff,3.0,0.0,0.0,0.0,0.0
84a891dffffffff,2.0,0.0,0.0,0.0,0.0
84a8a07ffffffff,2.0,0.0,0.0,0.0,0.0
84a8a13ffffffff,5.0,0.0,0.0,0.0,0.0
84a8a19ffffffff,1.0,0.0,0.0,0.0,0.0
84a8a1dffffffff,2.0,0.0,0.0,0.0,0.0
84a8a23ffffffff,37.0,0.0,0.0,0.0,0.0
84a8a25ffffffff,2.0,0.0,0.0,0.0,0.0
84a8a27ffffffff,15.0,0.0,0.0,0.0,0.0
84a8a2bffffffff,2.0,0.0,0.0,0.0,0.0
84a8a31ffffffff,1.0,0.0,0.0,0.0,0.0
84a8a39ffffffff,2.0,0.0,0.0,0.0,0.0
84a8a3dffffffff,53.0,0.0,0.0,0.0,0.0
84a8b13ffffffff,1.0,0.0,0.0,0.0,0.0
84a8b1bffffffff,3.0,0.0,0.0,0.0,0.0
84a8c97ffffffff,1.0,0.0,0.0,0.0,0.0
84b2741ffffffff,8.0,0.0,0.0,0.0,0.0
84b2745ffffffff,1.0,0.0,0.0,0.0,0.0
84b2749ffffffff,30.0,0.0,0.0,0.0,0.0
84b3243ffffffff,3.0,0.0,0.0,0.0,0.0
84b3253ffffffff,59.0,0.0,0.0,0.0,0.0
84b3259ffffffff,2.0,0.0,0.0,0.0,0.0
84b340dffffffff,10.0,0.0,0.0,0.0,0.0
84b3421ffffffff,10.0,0.0,0.0,0.0,0.0
84b3423ffffffff,8.0,0.0,0.0,0.0,0.0
84b3425ffffffff,309.0,0.0,0.0,0.0,0.0
84b3427ffffffff,5.0,0.0,0.0,0.0,0.0
84b3429ffffffff,3.0,0.0,0.0,0.0,0.0
84b342bffffffff,2.0,0.0,0.0,0.0,0.0
84b342dffffffff,4.0,0.0,0.0,0.0,0.0
84b3441ffffffff,3.0,0.0,0.0,0.0,0.0
84b3445ffffffff,1.0,0.0,0.0,0.0,0.0
84b3447ffffffff,3.0,0.0,0.0,0.0,0.0
84b3461ffffffff,1.0,0.0,0.0,0.0,0.0
84b3467ffffffff,4.0,0.0,0.0,0.0,0.0
84b3469ffffffff,3.0,0.0,0.0,0.0,0.0
84b346bffffffff,8.0,0.0,0.0,0.0,0.0
84b346dffffffff,16.0,0.0,0.0,0.0,0.0
84b3511ffffffff,131.0,0.0,0.0,0.0,0.0
84b3513ffffffff,112.0,0.0,0.0,0.0,0.0
84b351bffffffff,12.0,0.0,0.0,0.0,0.0
84b3585ffffffff,2.0,0.0,0.0,0.0,0.0
84b35a9ffffffff,3.0,0.0,0.0,0.0,0.0
84b35b5ffffffff,2.0,0.0,0.0,0.0,0.0
84b35bdffffffff,10.0,0.0,0.0,0.0,0.0
84b35c1ffffffff,3.0,0.0,0.0,0.0,0.0
84b35c5ffffffff,18.0,0.0,0.0,0.0,0.0
84b35c7ffffffff,4.0,0.0,0.0,0.0,0.0
84b35c9ffffffff,67.0,0.0,0.0,0.0,0.0
84b35cdffffffff,8.0,0.0,0.0,0.0,0.0
84b35e1ffffffff,35.0,0.0,0.0,0.0,0.0
84b35e9ffffffff,79.0,0.0,0.0,0.0,0.0
84b35ebffffffff,3.0,0.0,0.0,0.0,0.0
84b35edffffffff,1.0,0.0,0.0,0.0,0.0
84b3605ffffffff,1.0,0.0,0.0,0.0,0.0
84b3665ffffffff,14.0,0.0,0.0,0.0,0.0
84b366dffffffff,7.0,0.0,0.0,0.0,0.0
84b3733ffffffff,6.0,0.0,0.0,0.0,0.0
84b373bffffffff,3.0,0.0,0.0,0.0,0.0
