cell_id,Leiothlypis ruficapilla,Leiothlypis ruficapilla ruficapilla,Leiothlypis ruficapilla ridgwayi
8448831ffffffff,3.0,0.0,0.0
8448881ffffffff,2.0,0.0,0.0
8448897ffffffff,1.0,0.0,0.0
84488a3ffffffff,2.0,0.0,0.0
84488b3ffffffff,6.0,0.0,0.0
84488b9ffffffff,2.0,0.0,0.0
84488d9ffffffff,2.0,0.0,0.0
84488e1ffffffff,3.0,0.0,0.0
84488e9ffffffff,7.0,0.0,0.0
84488ebffffffff,2.0,0.0,0.0
84488edffffffff,2.0,0.0,0.0
8448907ffffffff,9.0,0.0,0.0
844890bffffffff,1.0,0.0,0.0
844891bffffffff,2.0,0.0,0.0
8448923ffffffff,5.0,0.0,0.0
844892bffffffff,2.0,0.0,0.0
8448935ffffffff,4.0,0.0,0.0
844893bffffffff,1.0,0.0,0.0
844893dffffffff,11.0,0.0,0.0
8448951ffffffff,7.0,0.0,0.0
8448955ffffffff,4.0,0.0,0.0
8448959ffffffff,8.0,0.0,0.0
844895bffffffff,1.0,0.0,0.0
8448981ffffffff,2.0,0.0,0.0
8448985ffffffff,16.0,0.0,0.0
8448987ffffffff,6.0,0.0,0.0
844898dffffffff,23.0,0.0,0.0
8448997ffffffff,8.0,0.0,0.0
8448999ffffffff,7.0,0.0,0.0
84489a3ffffffff,1.0,0.0,0.0
84489a9ffffffff,1.0,0.0,0.0
84489abffffffff,1.0,0.0,0.0
84489c1ffffffff,13.0,0.0,0.0
84489c3ffffffff,39.0,0.0,0.0
84489c5ffffffff,6.0,0.0,0.0
84489d1ffffffff,21.0,2.0,0.0
84489d3ffffffff,17.0,0.0,0.0
84489d9ffffffff,10.0,0.0,5.0
84489ddffffffff,2.0,0.0,0.0
84489e1ffffffff,2.0,0.0,0.0
84489e3ffffffff,71.0,0.0,0.0
84489e9ffffffff,7.0,0.0,0.0
84489ebffffffff,2.0,0.0,0.0
8448a05ffffffff,1.0,0.0,0.0
8448a21ffffffff,18.0,0.0,0.0
8448ab7ffffffff,3.0,0.0,0.0
8448b13ffffffff,4.0,0.0,0.0
8448b15ffffffff,5.0,0.0,0.0
8448b1bffffffff,1.0,0.0,0.0
8448b23ffffffff,11.0,0.0,0.0
8448b2bffffffff,6.0,0.0,0.0
8448b39ffffffff,6.0,2.0,0.0
8448b3dffffffff,6.0,0.0,0.0
8448b5bffffffff,4.0,0.0,0.0
8448c05ffffffff,2.0,0.0,0.0
8448c11ffffffff,2.0,0.0,0.0
8448c35ffffffff,2.0,0.0,0.0
8448c51ffffffff,2.0,0.0,0.0
8448c59ffffffff,9.0,0.0,6.0
8448c63ffffffff,13.0,0.0,3.0
8448c65ffffffff,2.0,0.0,0.0
8448c6dffffffff,2.0,0.0,0.0
8448c89ffffffff,2.0,0.0,2.0
8448c8bffffffff,13.0,0.0,2.0
8448c97ffffffff,1.0,0.0,0.0
8448c99ffffffff,8.0,0.0,0.0
8448cc1ffffffff,4.0,0.0,4.0
8448cc5ffffffff,2.0,0.0,0.0
8448cd3ffffffff,2.0,0.0,2.0
8448cd7ffffffff,2.0,0.0,0.0
8448cdbffffffff,2.0,0.0,0.0
8448d03ffffffff,2.0,0.0,0.0
8448d05ffffffff,5.0,0.0,0.0
8448d0dffffffff,7.0,0.0,0.0
8448d1bffffffff,3.0,0.0,0.0
8448d2bffffffff,3.0,3.0,0.0
8448d33ffffffff,3.0,0.0,0.0
8448d37ffffffff,13.0,3.0,0.0
8448d43ffffffff,2.0,0.0,0.0
8448d63ffffffff,2.0,0.0,0.0
8448d83ffffffff,38.0,0.0,0.0
8448d87ffffffff,5.0,0.0,0.0
8448d89ffffffff,19.0,0.0,0.0
8448db3ffffffff,1.0,0.0,0.0
8448dbdffffffff,1.0,0.0,0.0
8448dd3ffffffff,1.0,0.0,0.0
8448dd5ffffffff,2.0,0.0,0.0
8448e37ffffffff,10.0,0.0,0.0
8448e85ffffffff,57.0,0.0,5.0
8448e87ffffffff,2.0,0.0,0.0
8448e8dffffffff,25.0,0.0,2.0
8448e91ffffffff,3.0,0.0,0.0
8448e93ffffffff,7.0,0.0,7.0
8448e97ffffffff,24.0,0.0,12.0
8448e99ffffffff,3.0,0.0,0.0
8448e9bffffffff,4.0,0.0,2.0
8448eadffffffff,1.0,0.0,0.0
8448eb3ffffffff,18.0,2.0,2.0
8448ebbffffffff,73.0,0.0,0.0
8448ebdffffffff,2.0,0.0,0.0
8448ec7ffffffff,30.0,0.0,1.0
8448ee5ffffffff,8.0,0.0,0.0
8448ee9ffffffff,12.0,0.0,3.0
8448eebffffffff,20.0,0.0,0.0
8448f21ffffffff,2.0,0.0,0.0
8449885ffffffff,4.0,0.0,0.0
84498c9ffffffff,3.0,0.0,3.0
8449903ffffffff,2.0,0.0,0.0
8449917ffffffff,1.0,1.0,0.0
844994bffffffff,5.0,0.0,0.0
8449959ffffffff,9.0,0.0,0.0
844995bffffffff,5.0,0.0,0.0
8449961ffffffff,16.0,0.0,0.0
8449963ffffffff,36.0,0.0,0.0
8449965ffffffff,16.0,0.0,0.0
8449969ffffffff,5.0,0.0,0.0
844996bffffffff,3.0,0.0,0.0
8449987ffffffff,2.0,2.0,0.0
84499cdffffffff,2.0,0.0,0.0
8449a23ffffffff,4.0,0.0,4.0
8449a27ffffffff,9.0,0.0,9.0
8449a2bffffffff,11.0,0.0,11.0
8449a3dffffffff,5.0,0.0,5.0
8449a83ffffffff,5.0,0.0,5.0
8449a85ffffffff,10.0,0.0,8.0
8449a87ffffffff,2.0,0.0,2.0
8449a89ffffffff,6.0,0.0,6.0
8449a8bffffffff,1.0,0.0,1.0
8449a8dffffffff,1.0,0.0,1.0
8449a91ffffffff,8.0,0.0,8.0
8449a93ffffffff,5.0,0.0,5.0
8449aa1ffffffff,2.0,0.0,2.0
8449aa9ffffffff,4.0,0.0,4.0
8449ab1ffffffff,2.0,0.0,2.0
8449ab5ffffffff,1.0,0.0,1.0
8449ae3ffffffff,2.0,0.0,0.0
8449b19ffffffff,30.0,5.0,25.0
8449b1dffffffff,15.0,6.0,9.0
8449b23ffffffff,1.0,0.0,0.0
8449b53ffffffff,2.0,0.0,2.0
8449b57ffffffff,6.0,2.0,4.0
844cb3dffffffff,2.0,0.0,0.0
844cc0bffffffff,2.0,0.0,0.0
844cc51ffffffff,1.0,0.0,0.0
845e5ddffffffff,1.0,0.0,0.0
8466a2dffffffff,4.0,0.0,0.0
8466a5bffffffff,1.0,0.0,0.0
8466b47ffffffff,2.0,0.0,0.0
8466b49ffffffff,2.0,0.0,0.0
8466b4dffffffff,39.0,0.0,0.0
84679b5ffffffff,1.0,0.0,0.0
846d159ffffffff,2.0,0.0,2.0
846d231ffffffff,7.0,0.0,0.0
846d239ffffffff,10.0,0.0,0.0
846d23bffffffff,7.0,0.0,0.0
846d23dffffffff,2.0,0.0,0.0
846d283ffffffff,6.0,0.0,0.0
846d291ffffffff,1.0,1.0,0.0
846d295ffffffff,1.0,1.0,0.0
846d299ffffffff,2.0,0.0,0.0
846d2b9ffffffff,1.0,0.0,0.0
846d2d1ffffffff,4.0,0.0,0.0
846d2d7ffffffff,10.0,0.0,0.0
846d305ffffffff,1.0,0.0,0.0
846d30dffffffff,4.0,2.0,0.0
846d313ffffffff,2.0,2.0,0.0
846d319ffffffff,2.0,2.0,0.0
846d32bffffffff,73.0,68.0,2.0
846d335ffffffff,10.0,2.0,2.0
846d337ffffffff,13.0,4.0,8.0
846d33dffffffff,14.0,12.0,2.0
846d34dffffffff,3.0,0.0,0.0
846d36bffffffff,1.0,1.0,0.0
846d36dffffffff,6.0,0.0,0.0
846d60dffffffff,3.0,0.0,0.0
846d645ffffffff,13.0,0.0,1.0
846d657ffffffff,2.0,0.0,0.0
