cell_id,Aramus guarauna,Aramus guarauna [pictus Group],Aramus guarauna guarauna
84a8cebffffffff,2.0,0.0,0.0
84a8d19ffffffff,2.0,0.0,0.0
84a8d43ffffffff,14.0,0.0,0.0
84a8e55ffffffff,4.0,0.0,0.0
84a8e69ffffffff,4.0,0.0,0.0
84a8e6bffffffff,6.0,0.0,0.0
84a8e6dffffffff,4.0,0.0,0.0
84a8f41ffffffff,20.0,0.0,0.0
84a8f4bffffffff,2.0,0.0,0.0
84a8f57ffffffff,1.0,0.0,0.0
84a9011ffffffff,32.0,0.0,0.0
84a9013ffffffff,37.0,0.0,0.0
84a9015ffffffff,9.0,0.0,2.0
84a9017ffffffff,44.0,0.0,2.0
84a901dffffffff,15.0,0.0,0.0
84a9031ffffffff,8.0,0.0,0.0
84a9033ffffffff,17.0,0.0,0.0
84a9039ffffffff,4.0,0.0,0.0
84a903bffffffff,13.0,0.0,1.0
84a9051ffffffff,81.0,0.0,10.0
84a9053ffffffff,2.0,0.0,0.0
84a9057ffffffff,175.0,0.0,8.0
84a9059ffffffff,2.0,0.0,0.0
84a9095ffffffff,6.0,0.0,0.0
84a90c3ffffffff,3.0,0.0,0.0
84a90c5ffffffff,16.0,0.0,0.0
84a90c7ffffffff,2.0,0.0,0.0
84a90c9ffffffff,3.0,0.0,0.0
84a90cbffffffff,2.0,0.0,0.0
84a90d9ffffffff,5.0,0.0,0.0
84a90dbffffffff,4.0,0.0,0.0
84a90e1ffffffff,2.0,0.0,0.0
84a90e3ffffffff,1.0,0.0,0.0
84a90e5ffffffff,2.0,0.0,0.0
84a90e9ffffffff,33.0,0.0,0.0
84a90ebffffffff,3.0,0.0,0.0
84a90edffffffff,8.0,0.0,0.0
84a9181ffffffff,5.0,0.0,0.0
84a9187ffffffff,2.0,0.0,0.0
84a918bffffffff,23.0,0.0,0.0
84a9191ffffffff,2.0,0.0,0.0
84a919dffffffff,2.0,0.0,0.0
84a91b1ffffffff,5.0,0.0,0.0
84a91b5ffffffff,1.0,0.0,0.0
84a91b7ffffffff,10.0,0.0,0.0
84a91d1ffffffff,5.0,0.0,1.0
84a91d5ffffffff,21.0,0.0,0.0
84a91d7ffffffff,3.0,0.0,1.0
84a91d9ffffffff,2.0,0.0,0.0
84a91dbffffffff,6.0,0.0,0.0
84a91ddffffffff,9.0,0.0,2.0
84a9213ffffffff,79.0,0.0,0.0
84a9217ffffffff,8.0,0.0,0.0
84a9219ffffffff,7.0,0.0,0.0
84a921bffffffff,39.0,0.0,0.0
84a9293ffffffff,11.0,0.0,0.0
84a92a5ffffffff,2.0,0.0,0.0
84a92adffffffff,2.0,0.0,0.0
84a92c5ffffffff,3.0,0.0,0.0
84a92cbffffffff,91.0,0.0,0.0
84a92cdffffffff,17.0,0.0,0.0
84a92d1ffffffff,8.0,0.0,2.0
84a92d3ffffffff,4.0,0.0,0.0
84a92d7ffffffff,16.0,0.0,0.0
84a92d9ffffffff,23.0,0.0,3.0
84a92ddffffffff,4.0,0.0,0.0
84a92e1ffffffff,88.0,0.0,0.0
84a92e7ffffffff,2.0,0.0,0.0
84a92e9ffffffff,79.0,0.0,2.0
84a92ebffffffff,24.0,0.0,0.0
84a9401ffffffff,3.0,0.0,0.0
84a9403ffffffff,2.0,0.0,0.0
84a9405ffffffff,6.0,0.0,0.0
84a9407ffffffff,6.0,0.0,0.0
84a940bffffffff,3.0,0.0,0.0
84a940dffffffff,49.0,0.0,0.0
84a9411ffffffff,315.0,0.0,0.0
84a9413ffffffff,57.0,0.0,0.0
84a9417ffffffff,20.0,0.0,0.0
84a9419ffffffff,57.0,0.0,0.0
84a941bffffffff,131.0,0.0,0.0
84a9425ffffffff,9.0,0.0,0.0
84a9427ffffffff,1.0,0.0,0.0
84a9429ffffffff,73.0,0.0,0.0
84a942bffffffff,2.0,0.0,0.0
84a942dffffffff,5.0,0.0,0.0
84a9431ffffffff,9.0,0.0,0.0
84a9433ffffffff,6.0,0.0,0.0
84a9435ffffffff,20.0,0.0,0.0
84a9439ffffffff,7.0,0.0,0.0
84a943dffffffff,5.0,0.0,0.0
84a9441ffffffff,154.0,0.0,0.0
84a9443ffffffff,13.0,0.0,0.0
84a9445ffffffff,46.0,0.0,0.0
84a9447ffffffff,55.0,0.0,0.0
84a9449ffffffff,13.0,0.0,0.0
84a944bffffffff,19.0,0.0,0.0
84a944dffffffff,2.0,0.0,0.0
84a9451ffffffff,2.0,0.0,0.0
84a9453ffffffff,74.0,0.0,0.0
84a9455ffffffff,2.0,0.0,0.0
84a9457ffffffff,139.0,0.0,0.0
84a9459ffffffff,3.0,0.0,0.0
84a945bffffffff,45.0,0.0,0.0
84a945dffffffff,1.0,0.0,0.0
84a9461ffffffff,127.0,0.0,0.0
84a9463ffffffff,10.0,0.0,0.0
84a9465ffffffff,308.0,0.0,0.0
84a9467ffffffff,48.0,0.0,0.0
84a946bffffffff,61.0,0.0,0.0
84a946dffffffff,14.0,0.0,0.0
84a9483ffffffff,4.0,0.0,0.0
84a948bffffffff,2.0,0.0,0.0
84a9497ffffffff,1.0,0.0,0.0
84a9499ffffffff,2.0,0.0,0.0
84a94a3ffffffff,1.0,0.0,0.0
84a94a9ffffffff,10.0,0.0,0.0
84a94abffffffff,1.0,0.0,0.0
84a94b1ffffffff,9.0,0.0,0.0
84a94b3ffffffff,16.0,0.0,0.0
84a94b5ffffffff,14.0,0.0,0.0
84a94b7ffffffff,2.0,0.0,0.0
84a94bdffffffff,1.0,0.0,0.0
84a94c1ffffffff,34.0,0.0,0.0
84a94c3ffffffff,11.0,0.0,0.0
84a94c5ffffffff,4.0,0.0,0.0
84a94c7ffffffff,58.0,0.0,0.0
84a94cbffffffff,9.0,0.0,0.0
84a94cdffffffff,20.0,0.0,0.0
84a94d1ffffffff,6.0,0.0,0.0
84a94d5ffffffff,4.0,0.0,0.0
84a94d7ffffffff,2.0,0.0,0.0
84a94ddffffffff,11.0,0.0,0.0
84a94e1ffffffff,15.0,0.0,0.0
84a94e3ffffffff,23.0,0.0,0.0
84a94e5ffffffff,1228.0,0.0,0.0
84a94e7ffffffff,67.0,0.0,0.0
84a94e9ffffffff,22.0,0.0,0.0
84a94edffffffff,35.0,0.0,0.0
84a9501ffffffff,2.0,0.0,0.0
84a950dffffffff,23.0,0.0,0.0
84a9515ffffffff,1.0,0.0,0.0
84a951dffffffff,2.0,0.0,0.0
84a9527ffffffff,2.0,0.0,0.0
84a9531ffffffff,21.0,0.0,0.0
84a9533ffffffff,7.0,0.0,0.0
84a953bffffffff,257.0,0.0,0.0
84a9551ffffffff,3.0,0.0,0.0
84a955bffffffff,37.0,0.0,0.0
84a9587ffffffff,4.0,0.0,0.0
84a9599ffffffff,19.0,0.0,0.0
84a959bffffffff,2.0,0.0,0.0
84a95a5ffffffff,14.0,0.0,0.0
84a95a9ffffffff,4.0,0.0,0.0
84a95abffffffff,13.0,0.0,0.0
84a95adffffffff,7.0,0.0,0.0
84a95c3ffffffff,3.0,0.0,0.0
84a95c5ffffffff,20.0,0.0,0.0
84a95cbffffffff,2.0,0.0,0.0
84a95d1ffffffff,173.0,0.0,0.0
84a95d3ffffffff,6.0,0.0,0.0
84a95d7ffffffff,2.0,0.0,0.0
84a95d9ffffffff,54.0,0.0,0.0
84a95dbffffffff,255.0,0.0,0.0
84a95e5ffffffff,2.0,0.0,0.0
84a95edffffffff,94.0,0.0,0.0
84a9601ffffffff,14.0,0.0,0.0
84a9605ffffffff,6.0,0.0,0.0
84a9607ffffffff,11.0,0.0,0.0
84a960bffffffff,3.0,0.0,0.0
84a9611ffffffff,39.0,0.0,0.0
84a9613ffffffff,8.0,0.0,0.0
84a9615ffffffff,6.0,0.0,0.0
84a961dffffffff,5.0,0.0,0.0
84a9621ffffffff,32.0,0.0,0.0
84a9623ffffffff,69.0,0.0,0.0
84a9625ffffffff,9.0,0.0,0.0
84a9627ffffffff,164.0,0.0,0.0
84a9629ffffffff,2.0,0.0,0.0
84a962bffffffff,18.0,0.0,0.0
84a962dffffffff,23.0,0.0,0.0
84a9631ffffffff,28.0,0.0,0.0
84a9633ffffffff,14.0,0.0,0.0
84a9635ffffffff,2.0,0.0,0.0
84a9637ffffffff,23.0,0.0,0.0
84a9639ffffffff,2.0,0.0,0.0
84a963dffffffff,41.0,0.0,0.0
84a9641ffffffff,4.0,0.0,0.0
84a9645ffffffff,75.0,0.0,0.0
84a9647ffffffff,1.0,0.0,0.0
84a9649ffffffff,19.0,0.0,0.0
84a964bffffffff,2.0,0.0,0.0
84a964dffffffff,7.0,0.0,0.0
84a9653ffffffff,4.0,0.0,0.0
84a9657ffffffff,3.0,0.0,0.0
84a9659ffffffff,5.0,0.0,0.0
84a9661ffffffff,13.0,0.0,0.0
84a9663ffffffff,5.0,0.0,0.0
84a9667ffffffff,3.0,0.0,0.0
84a9669ffffffff,7.0,0.0,0.0
84a966bffffffff,3.0,0.0,0.0
84a9681ffffffff,6.0,0.0,0.0
84a9683ffffffff,2.0,0.0,0.0
84a9685ffffffff,66.0,0.0,0.0
84a9687ffffffff,10.0,0.0,0.0
84a968dffffffff,2.0,0.0,0.0
84a9695ffffffff,2.0,0.0,0.0
84a96a1ffffffff,4.0,0.0,0.0
84a96a5ffffffff,83.0,0.0,0.0
84a96a7ffffffff,100.0,0.0,0.0
84a96a9ffffffff,17.0,0.0,0.0
84a96abffffffff,20.0,0.0,0.0
84a96adffffffff,431.0,0.0,0.0
84a96b1ffffffff,4.0,0.0,0.0
84a96b5ffffffff,1.0,0.0,0.0
84a96b9ffffffff,11.0,0.0,0.0
84a96c1ffffffff,2.0,0.0,0.0
84a96d3ffffffff,2.0,0.0,0.0
84a96e1ffffffff,60.0,0.0,0.0
84a96e3ffffffff,8.0,0.0,0.0
84a96e5ffffffff,33.0,0.0,0.0
84a96e7ffffffff,209.0,0.0,0.0
84a96e9ffffffff,2.0,0.0,0.0
84a96ebffffffff,1.0,0.0,0.0
84a9711ffffffff,20.0,0.0,0.0
84a9713ffffffff,1.0,0.0,0.0
84a9717ffffffff,51.0,0.0,0.0
84a9719ffffffff,4.0,0.0,0.0
84a971bffffffff,3.0,0.0,0.0
84a971dffffffff,2.0,0.0,0.0
84a9733ffffffff,2.0,0.0,0.0
84a973bffffffff,7.0,0.0,0.0
84a9741ffffffff,2.0,0.0,0.0
84a974dffffffff,46.0,0.0,0.0
84a9753ffffffff,5.0,0.0,0.0
84a9755ffffffff,14.0,0.0,0.0
84a975bffffffff,2.0,0.0,0.0
84a9761ffffffff,5.0,0.0,0.0
84a9765ffffffff,37.0,0.0,0.0
84a976dffffffff,3.0,0.0,0.0
84b2413ffffffff,10.0,0.0,0.0
84b2421ffffffff,2.0,0.0,0.0
84b242bffffffff,16.0,0.0,0.0
84b2431ffffffff,5.0,0.0,0.0
84b2433ffffffff,2.0,0.0,0.0
84b2435ffffffff,28.0,0.0,0.0
84b2437ffffffff,7.0,0.0,0.0
84b2451ffffffff,2.0,0.0,0.0
84b2453ffffffff,19.0,0.0,0.0
84b245dffffffff,7.0,0.0,0.0
84b2485ffffffff,1.0,0.0,0.0
84b248dffffffff,2.0,0.0,0.0
84b2499ffffffff,1.0,0.0,0.0
84b249bffffffff,2.0,0.0,0.0
84b249dffffffff,1.0,0.0,0.0
84b24a1ffffffff,7.0,0.0,0.0
84b24a3ffffffff,6.0,0.0,0.0
84b24a9ffffffff,23.0,0.0,0.0
84b24adffffffff,26.0,0.0,0.0
84b24bdffffffff,4.0,0.0,0.0
84b24c1ffffffff,7.0,0.0,0.0
84b24c5ffffffff,11.0,0.0,0.0
84b24c7ffffffff,2.0,0.0,0.0
84b24d1ffffffff,1.0,0.0,0.0
84b24d3ffffffff,19.0,0.0,0.0
84b24d7ffffffff,4.0,0.0,0.0
84b24dbffffffff,5.0,0.0,0.0
84b24e1ffffffff,4.0,0.0,0.0
84b24e3ffffffff,12.0,0.0,0.0
84b24e5ffffffff,27.0,0.0,0.0
84b24ebffffffff,4.0,0.0,0.0
84b24edffffffff,6.0,0.0,0.0
84b2525ffffffff,1.0,0.0,0.0
84b2591ffffffff,18.0,0.0,0.0
84b2593ffffffff,2.0,0.0,0.0
84b2595ffffffff,3.0,0.0,0.0
84b25abffffffff,12.0,0.0,0.0
84b25b9ffffffff,2.0,0.0,0.0
84b25c1ffffffff,6.0,0.0,0.0
84b25d1ffffffff,60.0,0.0,0.0
84b25d5ffffffff,91.0,0.0,0.0
84b25d7ffffffff,3.0,0.0,0.0
84b25d9ffffffff,28.0,0.0,0.0
84b25dbffffffff,7.0,0.0,0.0
84b25ddffffffff,39.0,0.0,0.0
84b25e7ffffffff,2.0,0.0,0.0
84b2625ffffffff,1.0,0.0,0.0
84b262dffffffff,4.0,0.0,0.0
84b2633ffffffff,1.0,0.0,0.0
84b2661ffffffff,3.0,0.0,0.0
84b2683ffffffff,2.0,0.0,0.0
84b268bffffffff,20.0,0.0,0.0
84b2691ffffffff,20.0,0.0,0.0
84b2693ffffffff,11.0,0.0,0.0
84b2695ffffffff,12.0,0.0,0.0
84b269bffffffff,2.0,0.0,0.0
84b269dffffffff,18.0,0.0,0.0
84b26a5ffffffff,2.0,0.0,0.0
84b26adffffffff,3.0,0.0,0.0
84b26cbffffffff,2.0,0.0,0.0
84b26d1ffffffff,6.0,0.0,0.0
84b26d5ffffffff,4.0,0.0,0.0
84b26d7ffffffff,44.0,0.0,0.0
84b26ddffffffff,3.0,0.0,0.0
84b2701ffffffff,3.0,0.0,0.0
84b2703ffffffff,3.0,0.0,0.0
84b2709ffffffff,7.0,0.0,0.0
84b270bffffffff,1.0,0.0,0.0
84b271dffffffff,2.0,0.0,0.0
84b274bffffffff,5.0,0.0,0.0
84b275bffffffff,189.0,0.0,0.0
84b275dffffffff,18.0,0.0,0.0
84b2e85ffffffff,1.0,0.0,0.0
84b3405ffffffff,5.0,0.0,0.0
84b3407ffffffff,1.0,0.0,0.0
84b3419ffffffff,2.0,0.0,0.0
84b3421ffffffff,20.0,0.0,0.0
84b3423ffffffff,25.0,0.0,0.0
84b3425ffffffff,3.0,0.0,0.0
84b3427ffffffff,12.0,0.0,0.0
84b3429ffffffff,10.0,0.0,0.0
84b342bffffffff,5.0,0.0,0.0
84b3439ffffffff,9.0,0.0,0.0
84b343bffffffff,26.0,0.0,0.0
84b3445ffffffff,45.0,0.0,0.0
84b3463ffffffff,3.0,0.0,0.0
84b3481ffffffff,2.0,0.0,0.0
84b348bffffffff,2.0,0.0,0.0
84b3491ffffffff,3.0,0.0,0.0
84b349dffffffff,4.0,0.0,0.0
84b34c3ffffffff,3.0,0.0,0.0
84b34c7ffffffff,1.0,0.0,0.0
84b34d3ffffffff,3.0,0.0,0.0
84b34d7ffffffff,12.0,0.0,0.0
84b34d9ffffffff,28.0,0.0,0.0
84b34dbffffffff,57.0,0.0,0.0
84b34edffffffff,2.0,0.0,0.0
84b3511ffffffff,2.0,0.0,0.0
84b3513ffffffff,139.0,0.0,0.0
84b351bffffffff,4.0,0.0,0.0
84b3589ffffffff,11.0,0.0,0.0
84b35a3ffffffff,2.0,0.0,0.0
84b35abffffffff,2.0,0.0,0.0
84b35c1ffffffff,2.0,0.0,0.0
84b35c3ffffffff,2.0,0.0,0.0
84b35c5ffffffff,34.0,0.0,0.0
84b35c9ffffffff,2.0,0.0,0.0
84b35cbffffffff,6.0,0.0,0.0
84b35cdffffffff,92.0,0.0,0.0
84b35e1ffffffff,33.0,0.0,0.0
84b35e3ffffffff,5.0,0.0,0.0
84b35e9ffffffff,128.0,0.0,0.0
84b35ebffffffff,12.0,0.0,0.0
84b3615ffffffff,2.0,0.0,0.0
84b3623ffffffff,4.0,0.0,0.0
84b3633ffffffff,4.0,0.0,0.0
84b3649ffffffff,1.0,0.0,0.0
84b3661ffffffff,4.0,0.0,0.0
84b366dffffffff,9.0,0.0,0.0
84b368bffffffff,3.0,0.0,0.0
84b3699ffffffff,116.0,0.0,0.0
84b369bffffffff,17.0,0.0,0.0
84b369dffffffff,11.0,0.0,0.0
84b36adffffffff,4.0,0.0,0.0
84b36b5ffffffff,4.0,0.0,0.0
84b36c7ffffffff,1.0,0.0,0.0
84b36d3ffffffff,3.0,0.0,0.0
84b36d5ffffffff,11.0,0.0,0.0
84b36d7ffffffff,25.0,0.0,0.0
84b36dbffffffff,6.0,0.0,0.0
84c2031ffffffff,1.0,0.0,0.0
84c2037ffffffff,8.0,0.0,0.0
84c205bffffffff,1.0,0.0,0.0
84c2183ffffffff,7.0,0.0,0.0
84c2199ffffffff,2.0,0.0,0.0
84c219dffffffff,5.0,0.0,0.0
84c21b3ffffffff,14.0,0.0,0.0
84c21b9ffffffff,2.0,0.0,0.0
84c21bbffffffff,59.0,0.0,0.0
84c21d1ffffffff,14.0,0.0,0.0
84c21d9ffffffff,8.0,0.0,0.0
84c21ddffffffff,3.0,0.0,0.0
84c2213ffffffff,4.0,0.0,0.0
84c2289ffffffff,1.0,0.0,0.0
84c2293ffffffff,1.0,0.0,0.0
84c229bffffffff,4.0,0.0,0.0
84c22abffffffff,4.0,0.0,0.0
84c22adffffffff,8.0,0.0,0.0
84c22bdffffffff,2.0,0.0,0.0
84c2893ffffffff,2.0,0.0,0.0
84c2c03ffffffff,6.0,0.0,0.0
84c2c11ffffffff,2.0,0.0,0.0
84c2c13ffffffff,4.0,0.0,0.0
84c2c15ffffffff,16.0,0.0,0.0
84c2c17ffffffff,61.0,0.0,0.0
84c2c19ffffffff,34.0,0.0,0.0
84c2c1bffffffff,2.0,0.0,0.0
84c2c1dffffffff,14.0,0.0,0.0
84c2c21ffffffff,3.0,0.0,0.0
84c2c23ffffffff,40.0,0.0,0.0
84c2c29ffffffff,16.0,0.0,0.0
84c2c37ffffffff,2.0,0.0,0.0
84c2c39ffffffff,2.0,0.0,0.0
84c2c3bffffffff,7.0,0.0,0.0
84c2c45ffffffff,2.0,0.0,0.0
84c2c49ffffffff,14.0,0.0,0.0
84c2c4bffffffff,3.0,0.0,0.0
84c2c4dffffffff,4.0,0.0,0.0
84c2c53ffffffff,532.0,0.0,0.0
84c2c57ffffffff,26.0,0.0,0.0
84c2c59ffffffff,2.0,0.0,0.0
84c2c5bffffffff,396.0,0.0,0.0
84c2c5dffffffff,2.0,0.0,0.0
84c2c61ffffffff,3.0,0.0,0.0
84c2c69ffffffff,5.0,0.0,0.0
84c2c6dffffffff,65.0,0.0,0.0
84c2c87ffffffff,4.0,0.0,0.0
84c2c91ffffffff,31.0,0.0,0.0
84c2c95ffffffff,7.0,0.0,0.0
84c2c97ffffffff,65.0,0.0,0.0
84c2c99ffffffff,4.0,0.0,0.0
84c2ca1ffffffff,10.0,0.0,0.0
84c2ca3ffffffff,15.0,0.0,0.0
84c2ca5ffffffff,4.0,0.0,0.0
84c2ca7ffffffff,96.0,0.0,0.0
84c2ca9ffffffff,17.0,0.0,0.0
84c2cabffffffff,9.0,0.0,0.0
84c2cadffffffff,51.0,0.0,0.0
84c2cb1ffffffff,49.0,0.0,0.0
84c2cb3ffffffff,35.0,0.0,0.0
84c2cb5ffffffff,34.0,0.0,0.0
84c2cb7ffffffff,1.0,0.0,0.0
84c2cb9ffffffff,2.0,0.0,0.0
84c2cbbffffffff,12.0,0.0,0.0
84c2cbdffffffff,10.0,0.0,0.0
84c2cc1ffffffff,17.0,0.0,0.0
84c2cc7ffffffff,18.0,0.0,0.0
84c2ccbffffffff,6.0,0.0,0.0
84c2ccdffffffff,3.0,0.0,0.0
84c2cd1ffffffff,2.0,0.0,0.0
84c2cd3ffffffff,57.0,0.0,0.0
84c2cd5ffffffff,1.0,0.0,0.0
84c2cd7ffffffff,4.0,0.0,0.0
84c2cd9ffffffff,2.0,0.0,0.0
84c2cdbffffffff,142.0,0.0,0.0
84c2cddffffffff,2.0,0.0,0.0
84c2ce1ffffffff,42.0,0.0,0.0
84c2ce3ffffffff,2.0,0.0,0.0
84c2ce5ffffffff,14.0,0.0,0.0
84c2ce7ffffffff,17.0,0.0,0.0
84c2ce9ffffffff,14.0,0.0,0.0
84c2cedffffffff,11.0,0.0,0.0
84c2d01ffffffff,3.0,0.0,0.0
84c2d03ffffffff,5.0,0.0,0.0
84c2d05ffffffff,31.0,0.0,0.0
84c2d09ffffffff,61.0,0.0,0.0
84c2d0dffffffff,61.0,0.0,0.0
84c2d17ffffffff,12.0,0.0,0.0
84c2d21ffffffff,5.0,0.0,0.0
84c2d23ffffffff,7.0,0.0,0.0
84c2d27ffffffff,20.0,0.0,0.0
84c2d2bffffffff,1.0,0.0,0.0
84c2d2dffffffff,4.0,0.0,0.0
84c2d31ffffffff,14.0,0.0,0.0
84c2d33ffffffff,10.0,0.0,0.0
84c2d37ffffffff,40.0,0.0,0.0
84c2d3bffffffff,2.0,0.0,0.0
84c2d43ffffffff,13.0,0.0,0.0
84c2d45ffffffff,59.0,0.0,0.0
84c2d49ffffffff,8.0,0.0,0.0
84c2d4bffffffff,7.0,0.0,0.0
84c2d4dffffffff,6.0,0.0,0.0
84c2d55ffffffff,20.0,0.0,0.0
84c2d5dffffffff,1.0,0.0,0.0
84c2d61ffffffff,3.0,0.0,0.0
84c2d63ffffffff,38.0,0.0,0.0
84c2d67ffffffff,2.0,0.0,0.0
84c2d69ffffffff,2.0,0.0,0.0
84c2d6bffffffff,149.0,0.0,3.0
84c2d85ffffffff,12.0,0.0,0.0
84c2d8dffffffff,7.0,0.0,0.0
84c2d93ffffffff,308.0,0.0,5.0
84c2d95ffffffff,1.0,0.0,0.0
84c2d97ffffffff,2.0,0.0,0.0
84c2d9bffffffff,10.0,0.0,0.0
84c2d9dffffffff,1.0,0.0,0.0
84c2da5ffffffff,2.0,0.0,0.0
84c2dabffffffff,1.0,0.0,0.0
84c2db1ffffffff,2.0,0.0,0.0
84c2db3ffffffff,4.0,0.0,0.0
84c2db9ffffffff,6.0,0.0,0.0
84c2dbbffffffff,7.0,0.0,0.0
84c2dc3ffffffff,3.0,0.0,0.0
84c2dc7ffffffff,2.0,0.0,0.0
84c2dd3ffffffff,2.0,0.0,0.0
84c2dd9ffffffff,4.0,0.0,0.0
84c2ddbffffffff,6.0,0.0,0.0
84c2de1ffffffff,2.0,0.0,0.0
84c2de9ffffffff,2.0,0.0,0.0
84c2debffffffff,2.0,0.0,0.0
84c2dedffffffff,2.0,0.0,0.0
84c2e01ffffffff,6.0,0.0,0.0
84c2e03ffffffff,7.0,0.0,0.0
84c2e05ffffffff,2.0,0.0,0.0
84c2e07ffffffff,35.0,0.0,0.0
84c2e0bffffffff,49.0,0.0,0.0
84c2e0dffffffff,10.0,0.0,0.0
84c2e11ffffffff,5.0,0.0,0.0
84c2e17ffffffff,32.0,0.0,0.0
84c2e21ffffffff,30.0,0.0,0.0
84c2e23ffffffff,399.0,0.0,0.0
84c2e29ffffffff,20.0,0.0,0.0
84c2e2bffffffff,43.0,0.0,0.0
84c2e2dffffffff,51.0,0.0,0.0
84c2e31ffffffff,3182.0,0.0,66.0
84c2e33ffffffff,472.0,0.0,0.0
84c2e35ffffffff,20.0,0.0,0.0
84c2e37ffffffff,27.0,0.0,0.0
84c2e39ffffffff,229.0,0.0,0.0
84c2e3bffffffff,119.0,0.0,0.0
84c2e3dffffffff,200.0,0.0,0.0
84c2e43ffffffff,4.0,0.0,0.0
84c2e53ffffffff,4.0,0.0,0.0
84c2e55ffffffff,11.0,0.0,0.0
84c2e5dffffffff,11.0,0.0,0.0
84c2e61ffffffff,6.0,0.0,0.0
84c2e63ffffffff,17.0,0.0,0.0
84c2e67ffffffff,13.0,0.0,0.0
84c2e6bffffffff,2.0,0.0,0.0
84c2e6dffffffff,3.0,0.0,0.0
84c2e85ffffffff,11.0,0.0,0.0
84c2e87ffffffff,36.0,0.0,0.0
84c2e99ffffffff,6.0,0.0,0.0
84c2ea1ffffffff,48.0,0.0,0.0
84c2ea5ffffffff,2.0,0.0,0.0
84c2ea7ffffffff,2.0,0.0,0.0
84c2ea9ffffffff,8.0,0.0,0.0
84c2eadffffffff,33.0,0.0,0.0
84c2eb1ffffffff,5.0,0.0,0.0
84c2eb5ffffffff,13.0,0.0,0.0
84c2eb7ffffffff,4.0,0.0,0.0
84c2eb9ffffffff,4.0,0.0,0.0
84c2ebbffffffff,39.0,0.0,0.0
84c2ec5ffffffff,2.0,0.0,0.0
84c2edbffffffff,2.0,0.0,0.0
84c2eddffffffff,2.0,0.0,0.0
84c2ee1ffffffff,25.0,0.0,0.0
84c2ee3ffffffff,21.0,0.0,0.0
84c2ee5ffffffff,35.0,0.0,0.0
84c2ee7ffffffff,19.0,0.0,0.0
84c2eedffffffff,4.0,0.0,0.0
84c2f11ffffffff,125.0,0.0,1.0
84c2f13ffffffff,12.0,0.0,0.0
84c2f15ffffffff,167.0,0.0,0.0
84c2f17ffffffff,20.0,0.0,0.0
84c2f1dffffffff,4.0,0.0,0.0
84c2f23ffffffff,40.0,0.0,2.0
84c2f27ffffffff,41.0,0.0,0.0
84c2f2bffffffff,38.0,0.0,0.0
84c2f31ffffffff,26.0,0.0,0.0
84c2f33ffffffff,8.0,0.0,0.0
84c2f35ffffffff,3.0,0.0,0.0
84c2f37ffffffff,29.0,0.0,0.0
84c2f39ffffffff,26.0,0.0,0.0
84c2f3bffffffff,4.0,0.0,0.0
84c2f3dffffffff,458.0,0.0,0.0
84c348bffffffff,1.0,0.0,0.0
84c3497ffffffff,2.0,0.0,0.0
84c349bffffffff,13.0,0.0,0.0
84c34a1ffffffff,4.0,0.0,0.0
84c34a3ffffffff,3.0,0.0,0.0
84c34bdffffffff,4.0,0.0,0.0
84c34e3ffffffff,1.0,0.0,0.0
84c3503ffffffff,2.0,0.0,0.0
84c3539ffffffff,2.0,0.0,0.0
84c353dffffffff,2.0,0.0,0.0
84c3581ffffffff,2.0,0.0,0.0
84c35d1ffffffff,2.0,0.0,0.0
