cell_id,Megarynchus pitangua,Megarynchus pitangua [mexicanus Group],Megarynchus pitangua pitangua,Megarynchus pitangua chrysogaster
84a8103ffffffff,584.0,0.0,37.0,0.0
84a8105ffffffff,354.0,0.0,4.0,0.0
84a8107ffffffff,548.0,0.0,20.0,0.0
84a8109ffffffff,163.0,0.0,3.0,0.0
84a810bffffffff,150.0,0.0,5.0,0.0
84a810dffffffff,22.0,0.0,0.0,0.0
84a8113ffffffff,18.0,0.0,0.0,0.0
84a8115ffffffff,205.0,0.0,25.0,0.0
84a8117ffffffff,54.0,0.0,2.0,0.0
84a8119ffffffff,57.0,0.0,3.0,0.0
84a811bffffffff,4.0,0.0,0.0,0.0
84a811dffffffff,30.0,0.0,4.0,0.0
84a8121ffffffff,55.0,0.0,0.0,0.0
84a8123ffffffff,286.0,0.0,10.0,0.0
84a8125ffffffff,73.0,0.0,8.0,0.0
84a8127ffffffff,303.0,0.0,25.0,0.0
84a8129ffffffff,183.0,0.0,11.0,0.0
84a812bffffffff,408.0,0.0,11.0,0.0
84a812dffffffff,139.0,0.0,12.0,0.0
84a8131ffffffff,273.0,0.0,22.0,0.0
84a8133ffffffff,10.0,0.0,0.0,0.0
84a8135ffffffff,1.0,0.0,0.0,0.0
84a8139ffffffff,252.0,0.0,111.0,0.0
84a813bffffffff,199.0,0.0,10.0,0.0
84a813dffffffff,52.0,0.0,0.0,0.0
84a8143ffffffff,111.0,0.0,2.0,0.0
84a8151ffffffff,16.0,0.0,0.0,0.0
84a8153ffffffff,92.0,0.0,4.0,0.0
84a8155ffffffff,256.0,0.0,10.0,0.0
84a8157ffffffff,128.0,0.0,4.0,0.0
84a8159ffffffff,7.0,0.0,0.0,0.0
84a815bffffffff,229.0,0.0,39.0,0.0
84a815dffffffff,3.0,0.0,0.0,0.0
84a8163ffffffff,1.0,0.0,0.0,0.0
84a8167ffffffff,30.0,0.0,11.0,0.0
84a8181ffffffff,8.0,0.0,0.0,0.0
84a8185ffffffff,61.0,0.0,0.0,0.0
84a8187ffffffff,41.0,0.0,0.0,0.0
84a8189ffffffff,7.0,0.0,0.0,0.0
84a818dffffffff,122.0,0.0,0.0,0.0
84a8191ffffffff,2.0,0.0,0.0,0.0
84a8193ffffffff,2.0,0.0,0.0,0.0
84a8195ffffffff,55.0,0.0,8.0,0.0
84a8197ffffffff,6.0,0.0,0.0,0.0
84a8199ffffffff,8.0,0.0,0.0,0.0
84a81a1ffffffff,10.0,0.0,0.0,0.0
84a81a5ffffffff,5.0,0.0,0.0,0.0
84a81a7ffffffff,3.0,0.0,0.0,0.0
84a81a9ffffffff,15.0,0.0,0.0,0.0
84a81abffffffff,37.0,0.0,0.0,0.0
84a81adffffffff,2.0,0.0,0.0,0.0
84a81b1ffffffff,19.0,0.0,0.0,0.0
84a81b3ffffffff,9.0,0.0,2.0,0.0
84a81b9ffffffff,4.0,0.0,0.0,0.0
84a81bbffffffff,43.0,0.0,3.0,0.0
84a81bdffffffff,2.0,0.0,0.0,0.0
84a81c1ffffffff,2.0,0.0,0.0,0.0
84a81c3ffffffff,68.0,0.0,1.0,0.0
84a81c5ffffffff,1.0,0.0,0.0,0.0
84a81c7ffffffff,18.0,0.0,0.0,0.0
84a81c9ffffffff,2.0,0.0,0.0,0.0
84a81cbffffffff,5.0,0.0,0.0,0.0
84a81cdffffffff,239.0,0.0,0.0,0.0
84a81d1ffffffff,10.0,0.0,0.0,0.0
84a81d3ffffffff,2.0,0.0,0.0,0.0
84a81d9ffffffff,47.0,0.0,1.0,0.0
84a81ddffffffff,4.0,0.0,0.0,0.0
84a81e1ffffffff,124.0,0.0,0.0,0.0
84a81e3ffffffff,48.0,0.0,0.0,0.0
84a81e5ffffffff,2.0,0.0,0.0,0.0
84a81e7ffffffff,49.0,0.0,0.0,0.0
84a81e9ffffffff,206.0,0.0,0.0,0.0
84a81ebffffffff,39.0,0.0,0.0,0.0
84a81edffffffff,1609.0,0.0,18.0,0.0
84a8203ffffffff,5.0,0.0,0.0,0.0
84a8207ffffffff,10.0,0.0,0.0,0.0
84a8211ffffffff,4.0,0.0,0.0,0.0
84a8213ffffffff,5.0,0.0,0.0,0.0
84a8215ffffffff,8.0,0.0,0.0,0.0
84a8219ffffffff,5.0,0.0,0.0,0.0
84a821bffffffff,3.0,0.0,0.0,0.0
84a8223ffffffff,1.0,0.0,0.0,0.0
84a8225ffffffff,4.0,0.0,0.0,0.0
84a822bffffffff,20.0,0.0,0.0,0.0
84a8235ffffffff,8.0,0.0,0.0,0.0
84a8237ffffffff,9.0,0.0,0.0,0.0
84a823bffffffff,4.0,0.0,0.0,0.0
84a8241ffffffff,13.0,0.0,0.0,0.0
84a8245ffffffff,4.0,0.0,0.0,0.0
84a8247ffffffff,3.0,0.0,0.0,0.0
84a824bffffffff,2.0,0.0,0.0,0.0
84a8251ffffffff,2.0,0.0,0.0,0.0
84a8257ffffffff,4.0,0.0,0.0,0.0
84a825bffffffff,1.0,0.0,0.0,0.0
84a8261ffffffff,8.0,0.0,0.0,0.0
84a8267ffffffff,2.0,0.0,0.0,0.0
84a826dffffffff,10.0,0.0,0.0,0.0
84a8287ffffffff,19.0,0.0,0.0,0.0
84a8289ffffffff,3.0,0.0,0.0,0.0
84a8291ffffffff,4.0,0.0,0.0,0.0
84a829bffffffff,3.0,0.0,0.0,0.0
84a82a1ffffffff,3.0,0.0,0.0,0.0
84a82a5ffffffff,2.0,0.0,0.0,0.0
84a82a7ffffffff,11.0,0.0,0.0,0.0
84a82abffffffff,4.0,0.0,0.0,0.0
84a82b9ffffffff,10.0,0.0,0.0,0.0
84a82bdffffffff,5.0,0.0,0.0,0.0
84a82c3ffffffff,5.0,0.0,0.0,0.0
84a82c5ffffffff,1.0,0.0,0.0,0.0
84a82c9ffffffff,12.0,0.0,0.0,0.0
84a82d3ffffffff,30.0,0.0,0.0,0.0
84a82d7ffffffff,1.0,0.0,0.0,0.0
84a82dbffffffff,12.0,0.0,0.0,0.0
84a82ddffffffff,6.0,0.0,1.0,0.0
84a82e1ffffffff,15.0,0.0,0.0,0.0
84a82e3ffffffff,5.0,0.0,0.0,0.0
84a82e5ffffffff,1.0,0.0,0.0,0.0
84a82e7ffffffff,2.0,0.0,0.0,0.0
84a8311ffffffff,55.0,0.0,0.0,0.0
84a8313ffffffff,52.0,0.0,6.0,0.0
84a8315ffffffff,5.0,0.0,0.0,0.0
84a8317ffffffff,26.0,0.0,0.0,0.0
84a8319ffffffff,13.0,0.0,0.0,0.0
84a831bffffffff,19.0,0.0,0.0,0.0
84a831dffffffff,16.0,0.0,1.0,0.0
84a8331ffffffff,2.0,0.0,0.0,0.0
84a8333ffffffff,21.0,0.0,2.0,0.0
84a8337ffffffff,11.0,0.0,0.0,0.0
84a833bffffffff,46.0,0.0,0.0,0.0
84a834bffffffff,2.0,0.0,0.0,0.0
84a8351ffffffff,1.0,0.0,0.0,0.0
84a8353ffffffff,25.0,0.0,0.0,0.0
84a8357ffffffff,48.0,0.0,2.0,0.0
84a8359ffffffff,11.0,0.0,0.0,0.0
84a835bffffffff,19.0,0.0,0.0,0.0
84a8401ffffffff,2.0,0.0,0.0,0.0
84a8403ffffffff,26.0,0.0,0.0,0.0
84a8405ffffffff,6.0,0.0,0.0,0.0
84a840dffffffff,96.0,0.0,7.0,0.0
84a8411ffffffff,11.0,0.0,0.0,0.0
84a8413ffffffff,10.0,0.0,0.0,0.0
84a8421ffffffff,22.0,0.0,0.0,0.0
84a8439ffffffff,3.0,0.0,0.0,0.0
84a8441ffffffff,7.0,0.0,0.0,0.0
84a8443ffffffff,1.0,0.0,1.0,0.0
84a8447ffffffff,8.0,0.0,2.0,0.0
84a8449ffffffff,1.0,0.0,0.0,0.0
84a844dffffffff,60.0,0.0,2.0,0.0
84a845bffffffff,15.0,0.0,0.0,0.0
84a8461ffffffff,2.0,0.0,0.0,0.0
84a8463ffffffff,137.0,0.0,1.0,0.0
84a8465ffffffff,6.0,0.0,0.0,0.0
84a84a3ffffffff,2.0,0.0,0.0,0.0
84a84a5ffffffff,3.0,0.0,0.0,0.0
84a84d9ffffffff,2.0,0.0,0.0,0.0
84a84e1ffffffff,4.0,0.0,0.0,0.0
84a84e7ffffffff,3.0,0.0,0.0,0.0
84a84edffffffff,3.0,0.0,0.0,0.0
84a851bffffffff,4.0,0.0,0.0,0.0
84a8535ffffffff,2.0,0.0,0.0,0.0
84a8559ffffffff,6.0,0.0,0.0,0.0
84a855dffffffff,32.0,0.0,2.0,0.0
84a856dffffffff,1.0,0.0,0.0,0.0
84a8591ffffffff,610.0,0.0,37.0,0.0
84a8593ffffffff,6.0,0.0,0.0,0.0
84a8597ffffffff,3.0,0.0,0.0,0.0
84a8599ffffffff,206.0,0.0,5.0,0.0
84a859bffffffff,12.0,0.0,0.0,0.0
84a85a7ffffffff,3.0,0.0,0.0,0.0
84a85b3ffffffff,11.0,0.0,0.0,0.0
84a85b7ffffffff,14.0,0.0,0.0,0.0
84a85b9ffffffff,11.0,0.0,0.0,0.0
84a85d3ffffffff,233.0,0.0,13.0,0.0
84a85d7ffffffff,11.0,0.0,1.0,0.0
84a85dbffffffff,2.0,0.0,0.0,0.0
84a8605ffffffff,17.0,0.0,0.0,0.0
84a8607ffffffff,2.0,0.0,0.0,0.0
84a860dffffffff,56.0,0.0,0.0,0.0
84a8629ffffffff,26.0,0.0,0.0,0.0
84a862dffffffff,2.0,0.0,0.0,0.0
84a8633ffffffff,6.0,0.0,0.0,0.0
84a8639ffffffff,4.0,0.0,0.0,0.0
84a8645ffffffff,2.0,0.0,0.0,0.0
84a8663ffffffff,2.0,0.0,0.0,0.0
84a866bffffffff,1.0,0.0,0.0,0.0
84a86a5ffffffff,2.0,0.0,0.0,0.0
84a86b7ffffffff,2.0,0.0,0.0,0.0
84a86d7ffffffff,1.0,0.0,0.0,0.0
84a86e7ffffffff,2.0,0.0,0.0,0.0
84a8701ffffffff,16.0,0.0,0.0,0.0
84a8705ffffffff,4.0,0.0,0.0,0.0
84a8709ffffffff,1.0,0.0,0.0,0.0
84a870bffffffff,3.0,0.0,0.0,0.0
84a870dffffffff,1.0,0.0,0.0,0.0
84a871bffffffff,25.0,0.0,1.0,0.0
84a8721ffffffff,5.0,0.0,0.0,0.0
84a872dffffffff,1.0,0.0,0.0,0.0
84a8737ffffffff,82.0,0.0,8.0,0.0
84a8743ffffffff,1.0,0.0,0.0,0.0
84a8753ffffffff,2.0,0.0,0.0,0.0
84a8757ffffffff,2.0,0.0,0.0,0.0
84a8759ffffffff,40.0,0.0,0.0,0.0
84a875dffffffff,3.0,0.0,0.0,0.0
84a8763ffffffff,2.0,0.0,0.0,0.0
84a8765ffffffff,3.0,0.0,0.0,0.0
84a8767ffffffff,3.0,0.0,0.0,0.0
84a8769ffffffff,3.0,0.0,0.0,0.0
84a876bffffffff,2.0,0.0,0.0,0.0
84a876dffffffff,18.0,0.0,0.0,0.0
84a8805ffffffff,135.0,0.0,3.0,0.0
84a8807ffffffff,33.0,0.0,0.0,0.0
84a8809ffffffff,1.0,0.0,0.0,0.0
84a880dffffffff,10.0,0.0,0.0,0.0
84a8811ffffffff,198.0,0.0,9.0,0.0
84a8813ffffffff,17.0,0.0,0.0,0.0
84a8817ffffffff,7.0,0.0,0.0,0.0
84a8819ffffffff,19.0,0.0,0.0,0.0
84a881bffffffff,125.0,0.0,5.0,0.0
84a8821ffffffff,3.0,0.0,1.0,0.0
84a8825ffffffff,12.0,0.0,0.0,0.0
84a882bffffffff,3.0,0.0,0.0,0.0
84a882dffffffff,49.0,0.0,0.0,0.0
84a8831ffffffff,8.0,0.0,0.0,0.0
84a8833ffffffff,1.0,0.0,0.0,0.0
84a8835ffffffff,1.0,0.0,0.0,0.0
84a8839ffffffff,4.0,0.0,0.0,0.0
84a883bffffffff,20.0,0.0,2.0,0.0
84a883dffffffff,3.0,0.0,0.0,0.0
84a8845ffffffff,1.0,0.0,0.0,0.0
84a8847ffffffff,2.0,0.0,0.0,0.0
84a8849ffffffff,364.0,0.0,12.0,0.0
84a884bffffffff,23.0,0.0,0.0,0.0
84a884dffffffff,27.0,0.0,0.0,0.0
84a8851ffffffff,1.0,0.0,0.0,0.0
84a8853ffffffff,5.0,0.0,0.0,0.0
84a8857ffffffff,21.0,0.0,0.0,0.0
84a885bffffffff,7.0,0.0,0.0,0.0
84a885dffffffff,1.0,0.0,0.0,0.0
84a8863ffffffff,57.0,0.0,0.0,0.0
84a8867ffffffff,8.0,0.0,0.0,0.0
84a886bffffffff,2.0,0.0,0.0,0.0
84a8889ffffffff,2.0,0.0,0.0,0.0
84a8895ffffffff,10.0,0.0,0.0,0.0
84a88a1ffffffff,1.0,0.0,0.0,0.0
84a88a9ffffffff,10.0,0.0,0.0,0.0
84a88b1ffffffff,3.0,0.0,0.0,0.0
84a88b5ffffffff,3.0,0.0,0.0,0.0
84a88bbffffffff,28.0,0.0,0.0,0.0
84a88c1ffffffff,9.0,0.0,0.0,0.0
84a88c3ffffffff,11.0,0.0,0.0,0.0
84a88c5ffffffff,2.0,0.0,0.0,0.0
84a88c9ffffffff,4.0,0.0,0.0,0.0
84a88cbffffffff,2.0,0.0,0.0,0.0
84a88cdffffffff,61.0,0.0,3.0,0.0
84a88d1ffffffff,1.0,0.0,0.0,0.0
84a88ddffffffff,93.0,0.0,4.0,0.0
84a88e3ffffffff,1.0,0.0,0.0,0.0
84a88e7ffffffff,2.0,0.0,0.0,0.0
84a88e9ffffffff,59.0,0.0,2.0,0.0
84a88ebffffffff,15.0,0.0,0.0,0.0
84a8911ffffffff,21.0,0.0,0.0,0.0
84a8915ffffffff,1.0,0.0,0.0,0.0
84a8917ffffffff,150.0,0.0,32.0,0.0
84a8919ffffffff,86.0,0.0,14.0,0.0
84a891bffffffff,12.0,0.0,0.0,0.0
84a891dffffffff,34.0,0.0,5.0,0.0
84a8951ffffffff,21.0,0.0,2.0,0.0
84a8953ffffffff,17.0,0.0,0.0,0.0
84a8957ffffffff,56.0,0.0,1.0,0.0
84a895bffffffff,6.0,0.0,0.0,0.0
84a89adffffffff,3.0,0.0,0.0,0.0
84a89b3ffffffff,4.0,0.0,0.0,0.0
84a89c5ffffffff,1.0,0.0,0.0,0.0
84a89ddffffffff,4.0,0.0,0.0,0.0
84a89e1ffffffff,1.0,0.0,0.0,0.0
84a89e3ffffffff,2.0,0.0,0.0,0.0
84a89edffffffff,7.0,0.0,0.0,0.0
84a8a03ffffffff,75.0,0.0,0.0,0.0
84a8a07ffffffff,484.0,0.0,0.0,0.0
84a8a11ffffffff,33.0,0.0,0.0,0.0
84a8a13ffffffff,445.0,0.0,13.0,0.0
84a8a15ffffffff,53.0,0.0,0.0,0.0
84a8a17ffffffff,191.0,0.0,0.0,0.0
84a8a19ffffffff,205.0,0.0,12.0,0.0
84a8a1bffffffff,25.0,0.0,0.0,0.0
84a8a1dffffffff,78.0,0.0,1.0,0.0
84a8a21ffffffff,89.0,0.0,1.0,0.0
84a8a23ffffffff,506.0,0.0,18.0,0.0
84a8a25ffffffff,9.0,0.0,0.0,0.0
84a8a27ffffffff,114.0,0.0,0.0,0.0
84a8a2bffffffff,188.0,0.0,0.0,0.0
84a8a31ffffffff,18.0,0.0,0.0,0.0
84a8a33ffffffff,16.0,0.0,0.0,0.0
84a8a35ffffffff,47.0,0.0,0.0,0.0
84a8a37ffffffff,3.0,0.0,0.0,0.0
84a8a39ffffffff,32.0,0.0,0.0,0.0
84a8a3bffffffff,7.0,0.0,0.0,0.0
84a8a3dffffffff,125.0,0.0,1.0,0.0
84a8a53ffffffff,205.0,0.0,21.0,0.0
84a8a57ffffffff,2.0,0.0,0.0,0.0
84a8a85ffffffff,2.0,0.0,0.0,0.0
84a8a87ffffffff,2.0,0.0,0.0,0.0
84a8a89ffffffff,3.0,0.0,0.0,0.0
84a8a8bffffffff,2.0,0.0,0.0,0.0
84a8a91ffffffff,52.0,0.0,3.0,0.0
84a8a93ffffffff,5.0,0.0,0.0,0.0
84a8a95ffffffff,1.0,0.0,1.0,0.0
84a8a97ffffffff,68.0,0.0,11.0,0.0
84a8aa1ffffffff,4.0,0.0,0.0,0.0
84a8aa7ffffffff,12.0,0.0,0.0,0.0
84a8aadffffffff,42.0,0.0,0.0,0.0
84a8ab1ffffffff,2.0,0.0,0.0,0.0
84a8ab9ffffffff,16.0,0.0,0.0,0.0
84a8ac1ffffffff,3.0,0.0,0.0,0.0
84a8ac5ffffffff,24.0,0.0,0.0,0.0
84a8ac7ffffffff,2.0,0.0,0.0,0.0
84a8ac9ffffffff,32.0,0.0,1.0,0.0
84a8acbffffffff,14.0,0.0,0.0,0.0
84a8acdffffffff,25.0,0.0,0.0,0.0
84a8ad1ffffffff,7.0,0.0,0.0,0.0
84a8ad3ffffffff,10.0,0.0,0.0,0.0
84a8ad5ffffffff,15.0,0.0,0.0,0.0
84a8adbffffffff,6.0,0.0,0.0,0.0
84a8addffffffff,5.0,0.0,0.0,0.0
84a8ae1ffffffff,5.0,0.0,0.0,0.0
84a8ae3ffffffff,7.0,0.0,0.0,0.0
84a8ae5ffffffff,9.0,0.0,0.0,0.0
84a8ae7ffffffff,3.0,0.0,0.0,0.0
84a8ae9ffffffff,4.0,0.0,0.0,0.0
84a8aebffffffff,2.0,0.0,0.0,0.0
84a8b11ffffffff,4.0,0.0,0.0,0.0
84a8b13ffffffff,8.0,0.0,0.0,0.0
84a8b1bffffffff,7.0,0.0,0.0,0.0
84a8c01ffffffff,20.0,0.0,0.0,0.0
84a8c03ffffffff,31.0,0.0,0.0,0.0
84a8c05ffffffff,57.0,0.0,2.0,0.0
84a8c07ffffffff,4.0,0.0,0.0,0.0
84a8c09ffffffff,10.0,0.0,1.0,0.0
84a8c0dffffffff,42.0,0.0,0.0,0.0
84a8c15ffffffff,2.0,0.0,0.0,0.0
84a8c1dffffffff,1.0,0.0,0.0,0.0
84a8c23ffffffff,15.0,0.0,0.0,0.0
84a8c25ffffffff,234.0,0.0,69.0,0.0
84a8c27ffffffff,7.0,0.0,2.0,0.0
84a8c2bffffffff,12.0,0.0,0.0,0.0
84a8c43ffffffff,2.0,0.0,0.0,0.0
84a8c47ffffffff,6.0,0.0,0.0,0.0
84a8c63ffffffff,18.0,0.0,0.0,0.0
84a8c97ffffffff,14.0,0.0,14.0,0.0
84a8ca3ffffffff,6.0,0.0,0.0,0.0
84a8cc9ffffffff,1.0,0.0,0.0,0.0
84a8ce3ffffffff,1.0,0.0,0.0,0.0
84a8cebffffffff,5.0,0.0,0.0,0.0
84a8d01ffffffff,1.0,0.0,0.0,0.0
84a8d05ffffffff,5.0,0.0,0.0,0.0
84a8d11ffffffff,10.0,0.0,0.0,0.0
84a8d19ffffffff,113.0,0.0,5.0,0.0
84a8d1bffffffff,107.0,0.0,2.0,0.0
84a8d1dffffffff,3.0,0.0,0.0,0.0
84a8d35ffffffff,66.0,0.0,0.0,0.0
84a8d41ffffffff,3.0,0.0,0.0,0.0
84a8d43ffffffff,29.0,0.0,0.0,0.0
84a8d45ffffffff,2.0,0.0,0.0,0.0
84a8d47ffffffff,4.0,0.0,0.0,0.0
84a8d4bffffffff,3.0,0.0,0.0,0.0
84a8d53ffffffff,16.0,0.0,2.0,0.0
84a8d59ffffffff,1.0,0.0,0.0,0.0
84a8d5bffffffff,2.0,0.0,2.0,0.0
84a8d5dffffffff,2.0,0.0,0.0,0.0
84a8d69ffffffff,4.0,0.0,0.0,0.0
84a8d9dffffffff,2.0,0.0,0.0,0.0
84a8da1ffffffff,5.0,0.0,0.0,0.0
84a8da5ffffffff,3.0,0.0,0.0,0.0
84a8da9ffffffff,10.0,0.0,0.0,0.0
84a8dadffffffff,1.0,0.0,0.0,0.0
84a8db5ffffffff,6.0,0.0,0.0,0.0
84a8dcbffffffff,1.0,0.0,0.0,0.0
84a8dd7ffffffff,2.0,0.0,0.0,0.0
84a8dd9ffffffff,2.0,0.0,0.0,0.0
84a8de1ffffffff,26.0,0.0,0.0,0.0
84a8de3ffffffff,34.0,0.0,0.0,0.0
84a8de7ffffffff,33.0,0.0,0.0,0.0
84a8de9ffffffff,12.0,0.0,0.0,0.0
84a8debffffffff,20.0,0.0,2.0,0.0
84a8e09ffffffff,2.0,0.0,0.0,0.0
84a8e45ffffffff,2.0,0.0,0.0,0.0
84a8e4bffffffff,1.0,0.0,0.0,0.0
84a8e55ffffffff,2.0,0.0,0.0,0.0
84a8e61ffffffff,6.0,0.0,0.0,0.0
84a8e65ffffffff,6.0,0.0,1.0,0.0
84a8e69ffffffff,8.0,0.0,0.0,0.0
84a8e6bffffffff,10.0,0.0,0.0,0.0
84a8e6dffffffff,19.0,0.0,0.0,0.0
84a8ec9ffffffff,24.0,0.0,1.0,0.0
84a8ed5ffffffff,1.0,0.0,0.0,0.0
84a8ee9ffffffff,2.0,0.0,0.0,0.0
84a8f05ffffffff,1.0,0.0,0.0,0.0
84a8f09ffffffff,1.0,0.0,0.0,0.0
84a8f0bffffffff,4.0,0.0,0.0,0.0
84a8f1bffffffff,2.0,0.0,0.0,0.0
84a8f41ffffffff,28.0,0.0,0.0,0.0
84a8f43ffffffff,8.0,0.0,0.0,0.0
84a8f45ffffffff,5.0,0.0,0.0,0.0
84a8f47ffffffff,3.0,0.0,0.0,0.0
84a8f4dffffffff,5.0,0.0,0.0,0.0
84a8f55ffffffff,1.0,0.0,0.0,0.0
84a8f57ffffffff,9.0,0.0,0.0,0.0
84a8f59ffffffff,4.0,0.0,0.0,0.0
84a8f63ffffffff,7.0,0.0,0.0,0.0
84a9013ffffffff,34.0,0.0,2.0,0.0
84a9033ffffffff,6.0,0.0,0.0,0.0
84a9051ffffffff,3.0,0.0,0.0,0.0
84a9081ffffffff,2.0,0.0,0.0,0.0
84a9085ffffffff,2.0,0.0,0.0,0.0
84a9089ffffffff,2.0,0.0,0.0,0.0
84a9095ffffffff,14.0,0.0,0.0,0.0
84a9097ffffffff,2.0,0.0,0.0,0.0
84a909dffffffff,13.0,0.0,0.0,0.0
84a90adffffffff,10.0,0.0,0.0,0.0
84a90b3ffffffff,2.0,0.0,0.0,0.0
84a90b9ffffffff,2.0,0.0,0.0,0.0
84a90bbffffffff,2.0,0.0,0.0,0.0
84a90c3ffffffff,4.0,0.0,0.0,0.0
84a90c9ffffffff,2.0,0.0,0.0,0.0
84a90cdffffffff,2.0,0.0,0.0,0.0
84a90d5ffffffff,3.0,0.0,0.0,0.0
84a90d9ffffffff,5.0,0.0,0.0,0.0
84a90e1ffffffff,12.0,0.0,0.0,0.0
84a90e3ffffffff,1.0,0.0,0.0,0.0
84a90e5ffffffff,2.0,0.0,0.0,0.0
84a90e9ffffffff,7.0,0.0,0.0,0.0
84a90ebffffffff,4.0,0.0,0.0,0.0
84a9187ffffffff,2.0,0.0,0.0,0.0
84a918bffffffff,10.0,0.0,1.0,0.0
84a9195ffffffff,15.0,0.0,0.0,0.0
84a919dffffffff,2.0,0.0,0.0,0.0
84a91b1ffffffff,40.0,0.0,0.0,0.0
84a91b3ffffffff,1.0,0.0,0.0,0.0
84a91b5ffffffff,27.0,0.0,0.0,0.0
84a91b7ffffffff,62.0,0.0,0.0,0.0
84a91bbffffffff,4.0,0.0,0.0,0.0
84a91d1ffffffff,4.0,0.0,1.0,0.0
84a91d5ffffffff,3.0,0.0,0.0,0.0
84a91d7ffffffff,5.0,0.0,1.0,0.0
84a91d9ffffffff,18.0,0.0,0.0,0.0
84a91dbffffffff,2.0,0.0,0.0,0.0
84a91ddffffffff,3.0,0.0,0.0,0.0
84a9405ffffffff,1.0,0.0,0.0,0.0
84a9407ffffffff,5.0,0.0,0.0,0.0
84a940dffffffff,4.0,0.0,0.0,0.0
84a9411ffffffff,21.0,0.0,0.0,0.0
84a9413ffffffff,23.0,0.0,0.0,0.0
84a9417ffffffff,3.0,0.0,0.0,0.0
84a9419ffffffff,14.0,0.0,0.0,0.0
84a941bffffffff,18.0,0.0,0.0,0.0
84a9425ffffffff,184.0,0.0,0.0,0.0
84a9427ffffffff,17.0,0.0,0.0,0.0
84a9429ffffffff,10.0,0.0,0.0,0.0
84a942dffffffff,22.0,0.0,0.0,0.0
84a9431ffffffff,2.0,0.0,0.0,0.0
84a9433ffffffff,11.0,0.0,0.0,0.0
84a9435ffffffff,1.0,0.0,0.0,0.0
84a9437ffffffff,36.0,0.0,0.0,0.0
84a9439ffffffff,10.0,0.0,0.0,0.0
84a943dffffffff,278.0,0.0,0.0,0.0
84a9441ffffffff,48.0,0.0,0.0,0.0
84a9445ffffffff,8.0,0.0,0.0,0.0
84a9447ffffffff,32.0,0.0,0.0,0.0
84a9449ffffffff,4.0,0.0,0.0,0.0
84a944bffffffff,5.0,0.0,0.0,0.0
84a9453ffffffff,11.0,0.0,0.0,0.0
84a9457ffffffff,20.0,0.0,0.0,0.0
84a945bffffffff,10.0,0.0,0.0,0.0
84a9461ffffffff,76.0,0.0,0.0,0.0
84a9463ffffffff,11.0,0.0,0.0,0.0
84a9465ffffffff,236.0,0.0,0.0,0.0
84a9467ffffffff,44.0,0.0,0.0,0.0
84a946bffffffff,72.0,0.0,0.0,0.0
84a946dffffffff,2.0,0.0,0.0,0.0
84a94c5ffffffff,10.0,0.0,0.0,0.0
84a94c7ffffffff,34.0,0.0,0.0,0.0
84a94cbffffffff,2.0,0.0,0.0,0.0
84a94e3ffffffff,5.0,0.0,0.0,0.0
84a94e5ffffffff,298.0,0.0,0.0,0.0
84a94e7ffffffff,31.0,0.0,0.0,0.0
84a94e9ffffffff,4.0,0.0,0.0,0.0
84a94edffffffff,18.0,0.0,0.0,0.0
84a9501ffffffff,72.0,0.0,0.0,0.0
84a9503ffffffff,2.0,0.0,0.0,0.0
84a9507ffffffff,68.0,0.0,0.0,0.0
84a9509ffffffff,39.0,0.0,0.0,0.0
84a950bffffffff,29.0,0.0,0.0,0.0
84a950dffffffff,28.0,0.0,0.0,0.0
84a9515ffffffff,52.0,0.0,0.0,0.0
84a9517ffffffff,12.0,0.0,0.0,0.0
84a951bffffffff,7.0,0.0,0.0,0.0
84a951dffffffff,32.0,0.0,0.0,0.0
84a9521ffffffff,4.0,0.0,3.0,0.0
84a9525ffffffff,16.0,0.0,6.0,0.0
84a9527ffffffff,156.0,0.0,0.0,0.0
84a9531ffffffff,276.0,0.0,0.0,0.0
84a9533ffffffff,178.0,0.0,1.0,0.0
84a9535ffffffff,5.0,0.0,0.0,0.0
84a9537ffffffff,12.0,0.0,0.0,0.0
84a9539ffffffff,14.0,0.0,0.0,0.0
84a953bffffffff,820.0,0.0,3.0,0.0
84a953dffffffff,11.0,0.0,0.0,0.0
84a9543ffffffff,10.0,0.0,0.0,0.0
84a9545ffffffff,2.0,0.0,0.0,0.0
84a9547ffffffff,5.0,0.0,0.0,0.0
84a9549ffffffff,2.0,0.0,0.0,0.0
84a954bffffffff,1.0,0.0,0.0,0.0
84a9551ffffffff,16.0,0.0,0.0,0.0
84a9553ffffffff,6.0,0.0,0.0,0.0
84a9555ffffffff,11.0,0.0,0.0,0.0
84a9557ffffffff,37.0,0.0,0.0,0.0
84a9559ffffffff,9.0,0.0,0.0,0.0
84a955bffffffff,33.0,0.0,0.0,0.0
84a955dffffffff,1.0,0.0,0.0,0.0
84a9565ffffffff,10.0,0.0,0.0,0.0
84a956bffffffff,2.0,0.0,0.0,0.0
84a9581ffffffff,2.0,0.0,0.0,0.0
84a9587ffffffff,1.0,0.0,0.0,0.0
84a9595ffffffff,14.0,0.0,0.0,0.0
84a9599ffffffff,10.0,0.0,0.0,0.0
84a95a5ffffffff,57.0,0.0,0.0,0.0
84a95abffffffff,160.0,0.0,0.0,0.0
84a95adffffffff,6.0,0.0,0.0,0.0
84a95b3ffffffff,2.0,0.0,0.0,0.0
84a95bbffffffff,11.0,0.0,0.0,0.0
