cell_id,Megaceryle torquata,Megaceryle torquata torquata/stictipennis,Megaceryle torquata stellata
84a89e5ffffffff,3.0,0.0,0.0
84a8a03ffffffff,52.0,0.0,0.0
84a8a07ffffffff,297.0,0.0,0.0
84a8a11ffffffff,10.0,0.0,0.0
84a8a13ffffffff,18.0,0.0,0.0
84a8a15ffffffff,23.0,0.0,0.0
84a8a17ffffffff,16.0,0.0,0.0
84a8a19ffffffff,94.0,1.0,0.0
84a8a1bffffffff,10.0,0.0,0.0
84a8a1dffffffff,52.0,3.0,0.0
84a8a21ffffffff,58.0,0.0,0.0
84a8a23ffffffff,294.0,8.0,0.0
84a8a25ffffffff,23.0,1.0,0.0
84a8a27ffffffff,2.0,0.0,0.0
84a8a2bffffffff,205.0,0.0,0.0
84a8a31ffffffff,7.0,0.0,0.0
84a8a33ffffffff,10.0,0.0,0.0
84a8a35ffffffff,15.0,0.0,0.0
84a8a3dffffffff,74.0,3.0,0.0
84a8a53ffffffff,73.0,3.0,0.0
84a8a85ffffffff,5.0,0.0,0.0
84a8a89ffffffff,4.0,0.0,0.0
84a8a8bffffffff,2.0,0.0,0.0
84a8a8dffffffff,2.0,0.0,0.0
84a8a91ffffffff,36.0,0.0,0.0
84a8a93ffffffff,2.0,0.0,0.0
84a8a95ffffffff,1.0,0.0,0.0
84a8a97ffffffff,28.0,0.0,0.0
84a8aa7ffffffff,3.0,0.0,0.0
84a8aadffffffff,28.0,0.0,0.0
84a8ab1ffffffff,6.0,0.0,0.0
84a8ab9ffffffff,14.0,0.0,0.0
84a8ac3ffffffff,2.0,0.0,0.0
84a8ac5ffffffff,10.0,0.0,0.0
84a8ac9ffffffff,17.0,0.0,0.0
84a8acbffffffff,23.0,0.0,0.0
84a8acdffffffff,10.0,0.0,0.0
84a8ad1ffffffff,3.0,0.0,0.0
84a8ad5ffffffff,6.0,0.0,0.0
84a8ad9ffffffff,2.0,0.0,0.0
84a8ae1ffffffff,2.0,0.0,0.0
84a8ae3ffffffff,3.0,0.0,0.0
84a8ae5ffffffff,2.0,0.0,0.0
84a8b11ffffffff,8.0,0.0,0.0
84a8b13ffffffff,4.0,0.0,0.0
84a8b17ffffffff,26.0,0.0,0.0
84a8b1bffffffff,1.0,0.0,0.0
84a8c01ffffffff,41.0,0.0,0.0
84a8c05ffffffff,8.0,0.0,0.0
84a8c09ffffffff,1.0,0.0,0.0
84a8c0dffffffff,22.0,0.0,0.0
84a8c25ffffffff,85.0,45.0,0.0
84a8c27ffffffff,16.0,2.0,0.0
84a8c2bffffffff,1.0,0.0,0.0
84a8c47ffffffff,3.0,0.0,0.0
84a8c63ffffffff,2.0,0.0,0.0
84a8c6bffffffff,2.0,0.0,0.0
84a8c97ffffffff,1.0,0.0,0.0
84a8c9bffffffff,8.0,8.0,0.0
84a8ca3ffffffff,5.0,0.0,0.0
84a8cadffffffff,1.0,0.0,0.0
84a8cc5ffffffff,1.0,0.0,0.0
84a8ce3ffffffff,5.0,0.0,0.0
84a8cebffffffff,8.0,0.0,0.0
84a8d05ffffffff,4.0,0.0,0.0
84a8d11ffffffff,8.0,0.0,0.0
84a8d19ffffffff,43.0,0.0,0.0
84a8d1bffffffff,16.0,0.0,0.0
84a8d1dffffffff,1.0,0.0,0.0
84a8d29ffffffff,1.0,0.0,0.0
84a8d35ffffffff,38.0,0.0,0.0
84a8d43ffffffff,19.0,0.0,0.0
84a8d53ffffffff,2.0,0.0,0.0
84a8d69ffffffff,4.0,0.0,0.0
84a8d9dffffffff,4.0,0.0,0.0
84a8da1ffffffff,1.0,0.0,0.0
84a8dcbffffffff,2.0,0.0,0.0
84a8dd7ffffffff,2.0,0.0,0.0
84a8dd9ffffffff,2.0,0.0,0.0
84a8de1ffffffff,9.0,0.0,0.0
84a8de3ffffffff,4.0,0.0,0.0
84a8e45ffffffff,2.0,0.0,0.0
84a8e65ffffffff,1.0,1.0,0.0
84a8e69ffffffff,4.0,0.0,0.0
84a8e6bffffffff,2.0,0.0,0.0
84a8e6dffffffff,9.0,0.0,0.0
84a8ec9ffffffff,6.0,0.0,0.0
84a8ecdffffffff,2.0,0.0,0.0
84a8f05ffffffff,1.0,0.0,0.0
84a8f1bffffffff,2.0,0.0,0.0
84a8f41ffffffff,11.0,0.0,0.0
84a8f49ffffffff,1.0,1.0,0.0
84a8f4bffffffff,1.0,0.0,0.0
84a8f4dffffffff,4.0,3.0,0.0
84a8f57ffffffff,8.0,0.0,0.0
84a9011ffffffff,4.0,0.0,0.0
84a9013ffffffff,14.0,0.0,0.0
84a9017ffffffff,3.0,0.0,0.0
84a9031ffffffff,7.0,1.0,0.0
84a9033ffffffff,7.0,0.0,0.0
84a9039ffffffff,2.0,0.0,0.0
84a903bffffffff,4.0,0.0,0.0
84a9051ffffffff,100.0,8.0,0.0
84a9057ffffffff,50.0,0.0,0.0
84a9059ffffffff,2.0,0.0,0.0
84a9081ffffffff,1.0,0.0,0.0
84a9085ffffffff,3.0,0.0,0.0
84a9095ffffffff,16.0,0.0,0.0
84a909dffffffff,11.0,0.0,0.0
84a90a5ffffffff,3.0,0.0,0.0
84a90adffffffff,2.0,0.0,0.0
84a90b3ffffffff,2.0,0.0,0.0
84a90b9ffffffff,1.0,0.0,0.0
84a90c3ffffffff,2.0,0.0,0.0
84a90c5ffffffff,10.0,0.0,0.0
84a90c7ffffffff,4.0,0.0,0.0
84a90cbffffffff,2.0,0.0,0.0
84a90cdffffffff,7.0,0.0,0.0
84a90d5ffffffff,1.0,0.0,0.0
84a90dbffffffff,9.0,0.0,0.0
84a90e1ffffffff,12.0,0.0,0.0
84a90e5ffffffff,17.0,0.0,0.0
84a90e7ffffffff,11.0,0.0,0.0
84a90e9ffffffff,37.0,0.0,0.0
84a90ebffffffff,8.0,0.0,0.0
84a90edffffffff,1.0,0.0,0.0
84a9181ffffffff,35.0,0.0,0.0
84a9187ffffffff,11.0,0.0,0.0
84a918bffffffff,16.0,0.0,0.0
84a9191ffffffff,28.0,2.0,0.0
84a9195ffffffff,5.0,0.0,0.0
84a9197ffffffff,1.0,0.0,0.0
84a919bffffffff,2.0,0.0,0.0
84a91b1ffffffff,15.0,0.0,0.0
84a91b3ffffffff,1.0,0.0,0.0
84a91b5ffffffff,68.0,0.0,0.0
84a91b7ffffffff,30.0,2.0,0.0
84a91bbffffffff,2.0,0.0,0.0
84a91bdffffffff,2.0,0.0,0.0
84a91d1ffffffff,4.0,0.0,0.0
84a91d3ffffffff,1.0,0.0,0.0
84a91d5ffffffff,17.0,0.0,0.0
84a91d7ffffffff,3.0,0.0,0.0
84a91dbffffffff,17.0,0.0,0.0
84a91ddffffffff,5.0,0.0,0.0
84a9213ffffffff,20.0,0.0,0.0
84a9217ffffffff,8.0,0.0,0.0
84a9219ffffffff,5.0,0.0,0.0
84a921bffffffff,2.0,0.0,0.0
84a92a5ffffffff,6.0,0.0,0.0
84a92bdffffffff,3.0,0.0,0.0
84a92c5ffffffff,4.0,0.0,0.0
84a92c7ffffffff,6.0,0.0,0.0
84a92cbffffffff,85.0,0.0,0.0
84a92d1ffffffff,4.0,0.0,0.0
84a92ddffffffff,8.0,0.0,0.0
84a92e1ffffffff,18.0,0.0,0.0
84a92e3ffffffff,2.0,0.0,0.0
84a92e5ffffffff,3.0,0.0,0.0
84a92e9ffffffff,50.0,1.0,0.0
84a92ebffffffff,12.0,0.0,0.0
84a92edffffffff,2.0,0.0,0.0
84a9401ffffffff,3.0,0.0,0.0
84a9405ffffffff,1.0,0.0,0.0
84a9407ffffffff,3.0,0.0,0.0
84a9409ffffffff,2.0,0.0,0.0
84a940dffffffff,35.0,0.0,0.0
84a9411ffffffff,215.0,0.0,0.0
84a9413ffffffff,54.0,0.0,0.0
84a9417ffffffff,31.0,0.0,0.0
84a9419ffffffff,49.0,0.0,0.0
84a941bffffffff,87.0,0.0,0.0
84a9425ffffffff,46.0,0.0,0.0
84a9427ffffffff,5.0,0.0,0.0
84a9429ffffffff,51.0,0.0,0.0
84a942dffffffff,4.0,0.0,0.0
84a9431ffffffff,7.0,0.0,0.0
84a9433ffffffff,8.0,0.0,0.0
84a9435ffffffff,7.0,0.0,0.0
84a9437ffffffff,4.0,0.0,0.0
84a9439ffffffff,5.0,0.0,0.0
84a943dffffffff,47.0,0.0,0.0
84a9441ffffffff,198.0,0.0,0.0
84a9443ffffffff,19.0,0.0,0.0
84a9445ffffffff,118.0,0.0,0.0
84a9447ffffffff,94.0,0.0,0.0
84a9449ffffffff,27.0,0.0,0.0
84a944bffffffff,29.0,0.0,0.0
84a944dffffffff,27.0,0.0,0.0
84a9451ffffffff,6.0,0.0,0.0
84a9453ffffffff,117.0,0.0,0.0
84a9455ffffffff,6.0,0.0,0.0
84a9457ffffffff,23.0,0.0,0.0
84a9459ffffffff,2.0,0.0,0.0
84a945bffffffff,44.0,0.0,0.0
84a945dffffffff,1.0,0.0,0.0
84a9461ffffffff,133.0,0.0,0.0
84a9463ffffffff,8.0,0.0,0.0
84a9465ffffffff,309.0,0.0,0.0
84a9467ffffffff,115.0,0.0,0.0
84a9469ffffffff,3.0,0.0,0.0
84a946bffffffff,220.0,0.0,0.0
84a946dffffffff,2.0,0.0,0.0
84a9483ffffffff,4.0,0.0,0.0
84a9499ffffffff,2.0,0.0,0.0
84a949bffffffff,1.0,0.0,0.0
84a94a3ffffffff,1.0,0.0,0.0
84a94a9ffffffff,14.0,0.0,0.0
84a94b1ffffffff,3.0,0.0,0.0
84a94b3ffffffff,8.0,0.0,0.0
84a94b5ffffffff,9.0,0.0,0.0
84a94b7ffffffff,2.0,0.0,0.0
84a94bdffffffff,2.0,0.0,0.0
84a94c1ffffffff,23.0,0.0,0.0
84a94c3ffffffff,5.0,0.0,0.0
84a94c5ffffffff,4.0,0.0,0.0
84a94c7ffffffff,68.0,0.0,0.0
84a94c9ffffffff,2.0,0.0,0.0
84a94cbffffffff,3.0,0.0,0.0
84a94d1ffffffff,3.0,0.0,0.0
84a94d5ffffffff,4.0,0.0,0.0
84a94ddffffffff,10.0,0.0,0.0
84a94e1ffffffff,5.0,0.0,0.0
84a94e3ffffffff,10.0,0.0,0.0
84a94e5ffffffff,1242.0,0.0,0.0
84a94e7ffffffff,76.0,0.0,0.0
84a94e9ffffffff,20.0,0.0,0.0
84a94ebffffffff,2.0,0.0,0.0
84a94edffffffff,32.0,0.0,0.0
84a9501ffffffff,10.0,0.0,0.0
84a9503ffffffff,1.0,0.0,0.0
84a9507ffffffff,2.0,0.0,0.0
84a9509ffffffff,37.0,0.0,0.0
84a950bffffffff,2.0,0.0,0.0
84a950dffffffff,12.0,0.0,0.0
84a9515ffffffff,5.0,0.0,0.0
84a9517ffffffff,3.0,0.0,0.0
84a951dffffffff,4.0,0.0,0.0
84a9525ffffffff,4.0,0.0,0.0
84a9527ffffffff,48.0,0.0,0.0
84a952dffffffff,2.0,0.0,0.0
84a9531ffffffff,87.0,0.0,0.0
84a9533ffffffff,54.0,0.0,0.0
84a953bffffffff,513.0,0.0,0.0
84a953dffffffff,10.0,0.0,0.0
84a9545ffffffff,2.0,0.0,0.0
84a9551ffffffff,2.0,0.0,0.0
84a9555ffffffff,1.0,0.0,0.0
84a9557ffffffff,7.0,0.0,0.0
84a9559ffffffff,3.0,0.0,0.0
84a955bffffffff,38.0,0.0,0.0
84a9589ffffffff,4.0,0.0,0.0
84a9595ffffffff,9.0,0.0,0.0
84a9599ffffffff,8.0,0.0,0.0
84a959bffffffff,1.0,0.0,0.0
84a95a5ffffffff,24.0,0.0,0.0
84a95abffffffff,18.0,0.0,0.0
84a95adffffffff,5.0,0.0,0.0
84a95bbffffffff,5.0,0.0,0.0
84a95c3ffffffff,10.0,0.0,0.0
84a95c5ffffffff,12.0,0.0,0.0
84a95cbffffffff,1.0,0.0,0.0
84a95d1ffffffff,160.0,0.0,0.0
84a95d3ffffffff,6.0,0.0,0.0
84a95d7ffffffff,7.0,0.0,0.0
84a95d9ffffffff,36.0,0.0,0.0
84a95dbffffffff,146.0,0.0,0.0
84a95edffffffff,225.0,0.0,0.0
84a9601ffffffff,4.0,0.0,0.0
84a9603ffffffff,5.0,0.0,0.0
84a9605ffffffff,4.0,0.0,0.0
84a9607ffffffff,20.0,0.0,0.0
84a9611ffffffff,32.0,0.0,0.0
84a9613ffffffff,8.0,0.0,0.0
84a9617ffffffff,10.0,0.0,0.0
84a961dffffffff,6.0,0.0,0.0
84a9621ffffffff,22.0,0.0,0.0
84a9623ffffffff,140.0,0.0,0.0
84a9625ffffffff,31.0,0.0,0.0
84a9627ffffffff,229.0,0.0,0.0
84a9629ffffffff,7.0,0.0,0.0
84a962bffffffff,11.0,0.0,0.0
84a962dffffffff,14.0,0.0,0.0
84a9631ffffffff,29.0,0.0,0.0
84a9633ffffffff,10.0,0.0,0.0
84a9635ffffffff,2.0,0.0,0.0
84a9637ffffffff,28.0,0.0,0.0
84a9639ffffffff,2.0,0.0,0.0
84a963dffffffff,49.0,0.0,0.0
84a9645ffffffff,10.0,0.0,0.0
84a9649ffffffff,6.0,0.0,0.0
84a964bffffffff,2.0,0.0,0.0
84a964dffffffff,2.0,0.0,0.0
84a9653ffffffff,1.0,0.0,0.0
84a9655ffffffff,2.0,0.0,0.0
84a9659ffffffff,4.0,0.0,0.0
84a965dffffffff,2.0,0.0,0.0
84a9661ffffffff,7.0,0.0,0.0
84a9667ffffffff,4.0,0.0,0.0
84a9669ffffffff,3.0,0.0,0.0
84a9681ffffffff,4.0,0.0,0.0
84a9685ffffffff,46.0,0.0,0.0
84a9687ffffffff,7.0,0.0,0.0
84a9695ffffffff,3.0,0.0,0.0
84a96a1ffffffff,2.0,0.0,0.0
84a96a5ffffffff,43.0,0.0,0.0
84a96a7ffffffff,15.0,0.0,0.0
84a96a9ffffffff,8.0,0.0,0.0
84a96abffffffff,6.0,0.0,0.0
84a96adffffffff,340.0,0.0,0.0
84a96b1ffffffff,1.0,0.0,0.0
84a96b3ffffffff,2.0,0.0,0.0
84a96b5ffffffff,2.0,0.0,0.0
84a96b9ffffffff,2.0,0.0,0.0
84a96e1ffffffff,22.0,0.0,0.0
84a96e3ffffffff,10.0,0.0,0.0
84a96e5ffffffff,29.0,0.0,0.0
84a96e7ffffffff,141.0,0.0,0.0
84a96e9ffffffff,7.0,0.0,0.0
84a96ebffffffff,2.0,0.0,0.0
84a9711ffffffff,34.0,0.0,0.0
84a9713ffffffff,1.0,0.0,0.0
84a9717ffffffff,57.0,0.0,0.0
84a9719ffffffff,27.0,0.0,0.0
84a971bffffffff,3.0,0.0,0.0
84a971dffffffff,2.0,0.0,0.0
84a9723ffffffff,2.0,0.0,0.0
84a973bffffffff,19.0,0.0,0.0
84a9745ffffffff,3.0,0.0,0.0
84a974dffffffff,19.0,0.0,0.0
84a9753ffffffff,12.0,0.0,0.0
84a9755ffffffff,12.0,0.0,0.0
84a975bffffffff,2.0,0.0,0.0
84a975dffffffff,2.0,0.0,0.0
84a9761ffffffff,7.0,0.0,0.0
84a9765ffffffff,10.0,0.0,0.0
84b2401ffffffff,7.0,0.0,0.0
84b2407ffffffff,2.0,0.0,0.0
84b2413ffffffff,5.0,0.0,0.0
84b2423ffffffff,4.0,0.0,0.0
84b242bffffffff,25.0,0.0,0.0
84b2435ffffffff,77.0,0.0,0.0
84b2437ffffffff,8.0,0.0,0.0
84b243dffffffff,22.0,0.0,0.0
84b245dffffffff,1.0,0.0,0.0
84b249bffffffff,1.0,0.0,0.0
84b24a1ffffffff,9.0,0.0,0.0
84b24a9ffffffff,4.0,0.0,0.0
84b24adffffffff,12.0,0.0,0.0
84b24b1ffffffff,2.0,0.0,0.0
84b24d3ffffffff,6.0,0.0,0.0
84b24e5ffffffff,2.0,0.0,0.0
84b24edffffffff,2.0,0.0,0.0
84b2581ffffffff,4.0,0.0,0.0
84b2583ffffffff,10.0,0.0,0.0
84b2585ffffffff,2.0,0.0,0.0
84b2589ffffffff,4.0,0.0,0.0
84b258bffffffff,12.0,0.0,0.0
84b258dffffffff,9.0,0.0,0.0
84b2591ffffffff,15.0,0.0,0.0
84b2593ffffffff,3.0,0.0,0.0
84b2595ffffffff,7.0,0.0,0.0
84b25a1ffffffff,3.0,0.0,0.0
84b25a9ffffffff,3.0,0.0,0.0
84b25abffffffff,2.0,0.0,0.0
84b25b9ffffffff,7.0,0.0,0.0
84b25c1ffffffff,28.0,0.0,0.0
84b25c3ffffffff,12.0,0.0,0.0
84b25c7ffffffff,39.0,0.0,0.0
84b25c9ffffffff,6.0,0.0,0.0
84b25cbffffffff,22.0,0.0,0.0
84b25d1ffffffff,57.0,0.0,0.0
84b25d5ffffffff,179.0,0.0,0.0
84b25d7ffffffff,5.0,0.0,0.0
84b25dbffffffff,4.0,0.0,0.0
84b25ddffffffff,39.0,0.0,0.0
84b25e1ffffffff,2.0,0.0,0.0
84b25e3ffffffff,34.0,0.0,0.0
84b2625ffffffff,3.0,0.0,0.0
84b262dffffffff,12.0,0.0,0.0
84b2631ffffffff,2.0,0.0,0.0
84b2689ffffffff,2.0,0.0,0.0
84b268bffffffff,12.0,0.0,0.0
84b2691ffffffff,4.0,0.0,0.0
84b2693ffffffff,2.0,0.0,0.0
84b2695ffffffff,2.0,0.0,0.0
84b2699ffffffff,8.0,0.0,0.0
84b269bffffffff,3.0,0.0,0.0
84b269dffffffff,2.0,0.0,0.0
84b26d7ffffffff,18.0,0.0,0.0
84b26ddffffffff,2.0,0.0,0.0
84b2701ffffffff,47.0,0.0,0.0
84b2709ffffffff,21.0,0.0,0.0
84b270bffffffff,18.0,0.0,0.0
84b270dffffffff,3.0,0.0,0.0
84b2715ffffffff,2.0,0.0,0.0
84b271dffffffff,1.0,0.0,0.0
84b2741ffffffff,5.0,0.0,0.0
84b2745ffffffff,5.0,0.0,0.0
84b2747ffffffff,4.0,0.0,0.0
84b2749ffffffff,87.0,0.0,0.0
84b274bffffffff,8.0,0.0,0.0
84b275bffffffff,40.0,0.0,0.0
84b275dffffffff,3.0,0.0,0.0
84b2d97ffffffff,9.0,0.0,0.0
84b2da3ffffffff,2.0,0.0,0.0
84b2db7ffffffff,1.0,0.0,0.0
84b2e85ffffffff,1.0,0.0,0.0
84b2eabffffffff,1.0,0.0,0.0
84b2eb7ffffffff,7.0,0.0,0.0
84b3405ffffffff,3.0,0.0,0.0
84b340dffffffff,1.0,0.0,0.0
84b3421ffffffff,39.0,0.0,0.0
84b3423ffffffff,3.0,0.0,0.0
84b3425ffffffff,23.0,0.0,0.0
84b3427ffffffff,12.0,0.0,0.0
84b3429ffffffff,13.0,0.0,0.0
84b342bffffffff,8.0,0.0,0.0
84b342dffffffff,7.0,0.0,0.0
84b3435ffffffff,4.0,0.0,0.0
84b3439ffffffff,6.0,0.0,0.0
84b343bffffffff,7.0,0.0,0.0
84b3445ffffffff,31.0,0.0,0.0
84b3461ffffffff,4.0,0.0,0.0
84b3463ffffffff,20.0,0.0,0.0
84b346dffffffff,6.0,0.0,0.0
84b348bffffffff,2.0,0.0,0.0
84b3491ffffffff,4.0,0.0,0.0
84b3493ffffffff,2.0,0.0,0.0
84b349dffffffff,4.0,0.0,0.0
84b34c3ffffffff,5.0,0.0,0.0
84b34c7ffffffff,8.0,0.0,0.0
84b34d3ffffffff,2.0,0.0,0.0
84b34d7ffffffff,10.0,0.0,0.0
84b34d9ffffffff,45.0,0.0,0.0
84b34dbffffffff,99.0,0.0,0.0
84b34e9ffffffff,2.0,0.0,0.0
84b3511ffffffff,33.0,0.0,0.0
84b3513ffffffff,100.0,0.0,0.0
84b351bffffffff,5.0,0.0,0.0
84b3585ffffffff,2.0,0.0,0.0
84b3589ffffffff,50.0,0.0,0.0
84b358dffffffff,6.0,0.0,0.0
84b35a3ffffffff,3.0,0.0,0.0
84b35a9ffffffff,9.0,0.0,0.0
84b35b5ffffffff,13.0,0.0,0.0
84b35bdffffffff,4.0,0.0,0.0
84b35c1ffffffff,9.0,0.0,0.0
84b35c3ffffffff,2.0,0.0,0.0
84b35c5ffffffff,32.0,0.0,0.0
84b35c7ffffffff,6.0,0.0,0.0
84b35c9ffffffff,9.0,0.0,0.0
84b35cdffffffff,55.0,0.0,0.0
84b35e1ffffffff,54.0,0.0,0.0
84b35e3ffffffff,27.0,0.0,0.0
84b35e9ffffffff,49.0,0.0,0.0
84b35ebffffffff,45.0,0.0,0.0
84b35edffffffff,2.0,0.0,0.0
84b3667ffffffff,5.0,0.0,0.0
84b366dffffffff,11.0,0.0,0.0
84b3699ffffffff,81.0,0.0,0.0
84b369bffffffff,5.0,0.0,0.0
84b36b3ffffffff,2.0,0.0,0.0
84b36b5ffffffff,2.0,0.0,0.0
84b36d3ffffffff,1.0,0.0,0.0
84b36d5ffffffff,17.0,0.0,0.0
84b36d7ffffffff,7.0,0.0,0.0
84b36dbffffffff,2.0,0.0,0.0
84c2031ffffffff,2.0,0.0,0.0
84c2037ffffffff,21.0,0.0,0.0
84c203bffffffff,2.0,0.0,0.0
84c205bffffffff,47.0,0.0,0.0
84c2183ffffffff,2.0,0.0,0.0
84c219bffffffff,4.0,0.0,0.0
84c21b1ffffffff,5.0,0.0,0.0
84c21b3ffffffff,13.0,0.0,0.0
84c21b9ffffffff,5.0,0.0,0.0
84c21bbffffffff,3.0,0.0,0.0
84c21d1ffffffff,7.0,0.0,0.0
84c21d5ffffffff,2.0,0.0,0.0
84c21d9ffffffff,2.0,0.0,0.0
84c21ddffffffff,80.0,0.0,0.0
84c2281ffffffff,2.0,0.0,0.0
84c22a1ffffffff,1.0,0.0,0.0
84c22a9ffffffff,1.0,0.0,0.0
84c22adffffffff,28.0,0.0,0.0
84c22c5ffffffff,21.0,0.0,0.0
84c22cdffffffff,1.0,0.0,0.0
84c22e1ffffffff,8.0,0.0,0.0
84c22e3ffffffff,1.0,0.0,0.0
84c2893ffffffff,3.0,0.0,0.0
84c2c11ffffffff,2.0,0.0,0.0
84c2c15ffffffff,15.0,0.0,0.0
84c2c17ffffffff,53.0,0.0,0.0
84c2c19ffffffff,28.0,0.0,0.0
84c2c1dffffffff,11.0,0.0,0.0
84c2c23ffffffff,8.0,0.0,0.0
84c2c29ffffffff,8.0,0.0,0.0
84c2c37ffffffff,4.0,0.0,0.0
84c2c3bffffffff,2.0,0.0,0.0
84c2c41ffffffff,5.0,0.0,0.0
84c2c4bffffffff,2.0,0.0,0.0
84c2c53ffffffff,76.0,0.0,0.0
84c2c57ffffffff,7.0,0.0,0.0
84c2c59ffffffff,2.0,0.0,0.0
84c2c5bffffffff,120.0,0.0,0.0
84c2c63ffffffff,7.0,0.0,0.0
84c2c6dffffffff,9.0,0.0,0.0
84c2c83ffffffff,3.0,0.0,0.0
84c2c8bffffffff,2.0,0.0,0.0
84c2c8dffffffff,2.0,0.0,0.0
84c2c91ffffffff,8.0,0.0,0.0
84c2c95ffffffff,8.0,0.0,0.0
84c2c97ffffffff,55.0,0.0,0.0
84c2c99ffffffff,5.0,0.0,0.0
84c2ca1ffffffff,9.0,0.0,0.0
84c2ca5ffffffff,8.0,0.0,0.0
84c2ca7ffffffff,27.0,0.0,0.0
84c2cadffffffff,45.0,0.0,0.0
84c2cb1ffffffff,69.0,0.0,0.0
84c2cb3ffffffff,14.0,0.0,0.0
84c2cb5ffffffff,10.0,0.0,0.0
84c2cb9ffffffff,2.0,0.0,0.0
84c2cbbffffffff,6.0,0.0,0.0
84c2cbdffffffff,6.0,0.0,0.0
84c2cc7ffffffff,13.0,0.0,0.0
84c2ccdffffffff,4.0,0.0,0.0
84c2cd3ffffffff,45.0,0.0,0.0
84c2cd7ffffffff,9.0,0.0,0.0
84c2cd9ffffffff,7.0,0.0,0.0
84c2cdbffffffff,153.0,0.0,0.0
84c2ce1ffffffff,46.0,0.0,0.0
84c2ce5ffffffff,6.0,0.0,0.0
84c2ce7ffffffff,5.0,0.0,0.0
84c2cedffffffff,14.0,0.0,0.0
84c2d03ffffffff,6.0,0.0,0.0
84c2d05ffffffff,9.0,0.0,0.0
84c2d07ffffffff,2.0,0.0,0.0
84c2d09ffffffff,3.0,0.0,0.0
84c2d0dffffffff,5.0,0.0,0.0
84c2d17ffffffff,3.0,0.0,0.0
84c2d1dffffffff,2.0,0.0,0.0
84c2d33ffffffff,4.0,0.0,0.0
84c2d37ffffffff,3.0,0.0,0.0
84c2d43ffffffff,2.0,0.0,0.0
84c2d45ffffffff,10.0,0.0,0.0
84c2d49ffffffff,7.0,0.0,0.0
84c2d4bffffffff,3.0,0.0,0.0
84c2d4dffffffff,3.0,0.0,0.0
84c2d59ffffffff,1.0,0.0,0.0
84c2d63ffffffff,2.0,0.0,0.0
84c2d6bffffffff,5.0,0.0,0.0
84c2d85ffffffff,8.0,0.0,0.0
84c2d8dffffffff,3.0,0.0,0.0
84c2d93ffffffff,39.0,2.0,0.0
84c2d97ffffffff,5.0,0.0,0.0
84c2d9bffffffff,5.0,0.0,0.0
84c2d9dffffffff,1.0,0.0,0.0
84c2db1ffffffff,4.0,0.0,0.0
84c2dbbffffffff,2.0,0.0,0.0
84c2dd3ffffffff,3.0,0.0,0.0
84c2debffffffff,1.0,0.0,0.0
84c2e07ffffffff,6.0,0.0,0.0
84c2e0bffffffff,2.0,0.0,0.0
84c2e0dffffffff,2.0,0.0,0.0
84c2e11ffffffff,4.0,0.0,0.0
84c2e17ffffffff,10.0,0.0,0.0
84c2e1dffffffff,2.0,0.0,0.0
84c2e21ffffffff,2.0,0.0,0.0
84c2e23ffffffff,125.0,0.0,0.0
84c2e2dffffffff,2.0,0.0,0.0
84c2e31ffffffff,603.0,0.0,0.0
84c2e33ffffffff,256.0,0.0,0.0
84c2e35ffffffff,4.0,0.0,0.0
84c2e37ffffffff,7.0,0.0,0.0
84c2e39ffffffff,18.0,0.0,0.0
84c2e3bffffffff,44.0,0.0,0.0
84c2e3dffffffff,34.0,0.0,0.0
84c2e5dffffffff,2.0,0.0,0.0
84c2e61ffffffff,4.0,0.0,0.0
84c2e63ffffffff,2.0,0.0,0.0
84c2e67ffffffff,2.0,0.0,0.0
84c2e69ffffffff,2.0,0.0,0.0
84c2e6bffffffff,2.0,0.0,0.0
84c2e6dffffffff,2.0,0.0,0.0
84c2e85ffffffff,24.0,0.0,0.0
84c2e87ffffffff,24.0,0.0,0.0
84c2ea1ffffffff,17.0,0.0,0.0
84c2ea3ffffffff,1.0,0.0,0.0
84c2ea7ffffffff,2.0,0.0,0.0
84c2ea9ffffffff,5.0,0.0,0.0
84c2eb1ffffffff,2.0,0.0,0.0
84c2eb5ffffffff,6.0,0.0,0.0
84c2eb7ffffffff,3.0,0.0,0.0
84c2eb9ffffffff,2.0,0.0,0.0
84c2ebbffffffff,20.0,0.0,0.0
84c2ee1ffffffff,15.0,0.0,0.0
84c2ee5ffffffff,7.0,0.0,0.0
84c2ee7ffffffff,4.0,0.0,0.0
84c2f11ffffffff,95.0,0.0,0.0
84c2f15ffffffff,119.0,0.0,0.0
84c2f17ffffffff,14.0,0.0,0.0
84c2f1dffffffff,7.0,0.0,0.0
84c2f23ffffffff,39.0,0.0,0.0
84c2f27ffffffff,12.0,0.0,0.0
84c2f2bffffffff,90.0,0.0,0.0
84c2f31ffffffff,18.0,0.0,0.0
84c2f33ffffffff,4.0,0.0,0.0
84c2f35ffffffff,4.0,0.0,0.0
84c2f37ffffffff,11.0,0.0,0.0
84c2f39ffffffff,138.0,0.0,0.0
84c2f3dffffffff,178.0,0.0,0.0
84c3093ffffffff,2.0,0.0,0.0
84c3497ffffffff,2.0,0.0,0.0
84c349bffffffff,1.0,0.0,0.0
84c34e7ffffffff,1.0,0.0,0.0
84c3503ffffffff,5.0,0.0,0.0
84c3539ffffffff,6.0,0.0,0.0
84c353dffffffff,6.0,0.0,0.0
84c3545ffffffff,2.0,0.0,0.0
