cell_id,Empidonax traillii,Empidonax traillii traillii,Empidonax traillii brewsteri/adastus,Empidonax traillii extimus
8466139ffffffff,9.0,0.0,0.0,0.0
8466167ffffffff,2.0,0.0,0.0,0.0
8466219ffffffff,2.0,0.0,0.0,0.0
846629bffffffff,1.0,0.0,0.0,0.0
8466727ffffffff,2.0,0.0,0.0,0.0
8466a15ffffffff,1.0,0.0,0.0,0.0
8466a5bffffffff,3.0,0.0,0.0,0.0
8466b69ffffffff,2.0,0.0,0.0,0.0
8466c01ffffffff,8.0,0.0,0.0,0.0
8466c5dffffffff,2.0,0.0,0.0,0.0
8466db1ffffffff,1.0,0.0,0.0,0.0
8466dc3ffffffff,11.0,0.0,0.0,0.0
8466dd1ffffffff,1.0,0.0,0.0,0.0
8466dddffffffff,1.0,0.0,0.0,0.0
8466de1ffffffff,6.0,0.0,0.0,0.0
8466e1dffffffff,2.0,0.0,0.0,0.0
8466e57ffffffff,2.0,0.0,0.0,0.0
8466f1dffffffff,4.0,0.0,0.0,0.0
8466f57ffffffff,2.0,0.0,0.0,0.0
8467431ffffffff,2.0,0.0,0.0,0.0
8467535ffffffff,6.0,0.0,0.0,0.0
8467737ffffffff,5.0,0.0,0.0,0.0
8467835ffffffff,6.0,0.0,0.0,0.0
8467a01ffffffff,1.0,0.0,0.0,0.0
846d159ffffffff,1.0,0.0,0.0,0.0
846d20dffffffff,6.0,0.0,0.0,0.0
846d231ffffffff,4.0,0.0,0.0,0.0
846d239ffffffff,4.0,0.0,0.0,0.0
846d283ffffffff,9.0,0.0,0.0,0.0
846d291ffffffff,1.0,0.0,0.0,0.0
846d293ffffffff,3.0,0.0,0.0,0.0
846d295ffffffff,6.0,0.0,0.0,0.0
846d299ffffffff,2.0,0.0,0.0,0.0
846d29bffffffff,2.0,0.0,0.0,0.0
846d2a3ffffffff,12.0,0.0,0.0,0.0
846d2b9ffffffff,5.0,0.0,0.0,0.0
846d2c7ffffffff,1.0,0.0,0.0,0.0
846d2c9ffffffff,5.0,0.0,0.0,0.0
846d2d1ffffffff,2.0,0.0,0.0,0.0
846d30dffffffff,14.0,0.0,0.0,0.0
846d32bffffffff,9.0,0.0,0.0,0.0
846d33dffffffff,6.0,0.0,0.0,0.0
846d341ffffffff,4.0,0.0,0.0,0.0
846d34dffffffff,3.0,0.0,0.0,0.0
846d35bffffffff,13.0,2.0,0.0,0.0
846d651ffffffff,8.0,0.0,0.0,0.0
846d653ffffffff,3.0,0.0,0.0,0.0
846d657ffffffff,2.0,0.0,0.0,0.0
846d681ffffffff,2.0,0.0,0.0,0.0
846d693ffffffff,3.0,0.0,0.0,0.0
846d697ffffffff,5.0,0.0,0.0,0.0
846d69dffffffff,15.0,0.0,0.0,0.0
846d6bbffffffff,2.0,0.0,0.0,0.0
846d745ffffffff,2.0,0.0,0.0,0.0
846d769ffffffff,3.0,0.0,0.0,0.0
848f299ffffffff,1.0,0.0,0.0,0.0
