cell_id,Falco tinnunculus,Falco tinnunculus [tinnunculus Group],Falco tinnunculus canariensis/dacotiae,Falco tinnunculus neglectus/alexandri,Falco tinnunculus rufescens
833f6cfffffffff,25.0,0.0,0.0,0.0,0.0
833f6dfffffffff,5.0,0.0,0.0,0.0,0.0
833f6efffffffff,79.0,0.0,0.0,0.0,0.0
833f70fffffffff,32.0,0.0,0.0,0.0,0.0
833f72fffffffff,74.0,0.0,0.0,0.0,0.0
833f73fffffffff,71.0,0.0,0.0,0.0,0.0
833f74fffffffff,46.0,0.0,0.0,0.0,0.0
833f75fffffffff,205.0,0.0,0.0,0.0,0.0
833f76fffffffff,528.0,0.0,0.0,0.0,0.0
834001fffffffff,2.0,2.0,0.0,0.0,0.0
834009fffffffff,4.0,0.0,0.0,0.0,0.0
834019fffffffff,5.0,2.0,0.0,0.0,0.0
834022fffffffff,2.0,0.0,0.0,0.0,0.0
83402dfffffffff,4.0,0.0,0.0,0.0,0.0
834034fffffffff,4.0,0.0,0.0,0.0,0.0
834040fffffffff,4.0,2.0,0.0,0.0,0.0
834041fffffffff,3.0,1.0,0.0,0.0,0.0
834043fffffffff,9.0,1.0,0.0,0.0,0.0
834044fffffffff,2.0,2.0,0.0,0.0,0.0
834045fffffffff,2.0,2.0,0.0,0.0,0.0
834049fffffffff,4.0,0.0,0.0,0.0,0.0
83404cfffffffff,123.0,44.0,0.0,0.0,0.0
83404dfffffffff,18.0,3.0,0.0,0.0,0.0
834052fffffffff,5.0,0.0,0.0,0.0,0.0
834058fffffffff,6.0,0.0,0.0,0.0,0.0
83405afffffffff,2.0,2.0,0.0,0.0,0.0
83405bfffffffff,3.0,0.0,0.0,0.0,0.0
83405cfffffffff,18.0,2.0,0.0,0.0,0.0
834061fffffffff,8.0,5.0,0.0,0.0,0.0
834065fffffffff,6.0,6.0,0.0,0.0,0.0
834066fffffffff,2.0,0.0,0.0,0.0,0.0
83406bfffffffff,14.0,3.0,0.0,0.0,0.0
834071fffffffff,16.0,0.0,0.0,0.0,0.0
834075fffffffff,2.0,0.0,0.0,0.0,0.0
834088fffffffff,4.0,0.0,0.0,0.0,0.0
834089fffffffff,4.0,0.0,0.0,0.0,0.0
83408afffffffff,1.0,0.0,0.0,0.0,0.0
83408bfffffffff,1.0,0.0,0.0,0.0,0.0
83408dfffffffff,2.0,0.0,0.0,0.0,0.0
834090fffffffff,2.0,0.0,0.0,0.0,0.0
834091fffffffff,2.0,0.0,0.0,0.0,0.0
834094fffffffff,3.0,0.0,0.0,0.0,0.0
834095fffffffff,4.0,0.0,0.0,0.0,0.0
834096fffffffff,23.0,4.0,0.0,0.0,0.0
83409dfffffffff,1.0,0.0,0.0,0.0,0.0
8340a6fffffffff,7.0,0.0,0.0,0.0,0.0
8340acfffffffff,2.0,2.0,0.0,0.0,0.0
8340b5fffffffff,2.0,0.0,0.0,0.0,0.0
8340c0fffffffff,2.0,0.0,0.0,0.0,0.0
8340c1fffffffff,2.0,0.0,0.0,0.0,0.0
8340c2fffffffff,11.0,2.0,0.0,0.0,0.0
8340c3fffffffff,3.0,0.0,0.0,0.0,0.0
8340c4fffffffff,1.0,0.0,0.0,0.0,0.0
8340c5fffffffff,84.0,28.0,0.0,0.0,0.0
8340d0fffffffff,6.0,0.0,0.0,0.0,0.0
8340d3fffffffff,2.0,0.0,0.0,0.0,0.0
8340dcfffffffff,28.0,0.0,0.0,0.0,0.0
8340defffffffff,4.0,2.0,0.0,0.0,0.0
8340e1fffffffff,7.0,3.0,0.0,0.0,0.0
8340e3fffffffff,30.0,0.0,0.0,0.0,0.0
8340e6fffffffff,6.0,0.0,0.0,0.0,0.0
8340ecfffffffff,6.0,4.0,0.0,0.0,0.0
8340eefffffffff,3.0,1.0,0.0,0.0,0.0
834103fffffffff,100.0,0.0,0.0,0.0,0.0
834109fffffffff,3.0,0.0,0.0,0.0,0.0
834111fffffffff,6.0,0.0,0.0,0.0,0.0
834112fffffffff,1.0,0.0,0.0,0.0,0.0
834118fffffffff,4.0,0.0,0.0,0.0,0.0
83411cfffffffff,190.0,0.0,0.0,0.0,0.0
83411dfffffffff,9.0,0.0,0.0,0.0,0.0
834133fffffffff,65.0,0.0,0.0,0.0,0.0
834142fffffffff,8.0,1.0,0.0,0.0,0.0
834143fffffffff,42.0,0.0,0.0,0.0,0.0
834149fffffffff,2.0,0.0,0.0,0.0,0.0
83414cfffffffff,14.0,2.0,0.0,0.0,0.0
83414dfffffffff,16.0,0.0,0.0,0.0,0.0
834153fffffffff,3.0,0.0,0.0,0.0,0.0
834154fffffffff,36.0,0.0,0.0,0.0,0.0
834158fffffffff,2.0,0.0,0.0,0.0,0.0
834159fffffffff,4.0,0.0,0.0,0.0,0.0
83415afffffffff,2.0,0.0,0.0,0.0,0.0
83415cfffffffff,7.0,1.0,0.0,0.0,0.0
83415efffffffff,24.0,0.0,0.0,0.0,0.0
834160fffffffff,5.0,0.0,0.0,0.0,0.0
834165fffffffff,2.0,0.0,0.0,0.0,0.0
834169fffffffff,1.0,0.0,0.0,0.0,0.0
83416bfffffffff,6.0,0.0,0.0,0.0,0.0
83416efffffffff,1.0,0.0,0.0,0.0,0.0
834171fffffffff,26.0,0.0,0.0,0.0,0.0
834172fffffffff,3.0,0.0,0.0,0.0,0.0
834173fffffffff,19.0,0.0,0.0,0.0,0.0
834183fffffffff,7.0,0.0,0.0,0.0,0.0
834186fffffffff,1.0,0.0,0.0,0.0,0.0
83418afffffffff,2.0,2.0,0.0,0.0,0.0
834191fffffffff,11.0,0.0,0.0,0.0,0.0
834192fffffffff,2.0,0.0,0.0,0.0,0.0
834194fffffffff,2.0,2.0,0.0,0.0,0.0
834198fffffffff,2.0,0.0,0.0,0.0,0.0
83419dfffffffff,39.0,4.0,0.0,0.0,0.0
83419efffffffff,3.0,0.0,0.0,0.0,0.0
8341a0fffffffff,257.0,38.0,0.0,0.0,0.0
8341a3fffffffff,1.0,0.0,0.0,0.0,0.0
8341a4fffffffff,619.0,68.0,0.0,0.0,0.0
8341a5fffffffff,599.0,68.0,0.0,0.0,0.0
8341b2fffffffff,38.0,15.0,0.0,0.0,0.0
8341b3fffffffff,2.0,2.0,0.0,0.0,0.0
8341b4fffffffff,723.0,24.0,0.0,0.0,0.0
8341b5fffffffff,350.0,4.0,0.0,0.0,0.0
8341b6fffffffff,17.0,11.0,0.0,0.0,0.0
834221fffffffff,2.0,0.0,0.0,0.0,0.0
834225fffffffff,21.0,0.0,0.0,0.0,0.0
834230fffffffff,3.0,0.0,0.0,0.0,0.0
834231fffffffff,5.0,0.0,0.0,0.0,0.0
834233fffffffff,9.0,0.0,0.0,0.0,0.0
834249fffffffff,33.0,0.0,0.0,0.0,0.0
834251fffffffff,55.0,0.0,0.0,0.0,0.0
834253fffffffff,661.0,0.0,0.0,0.0,0.0
834258fffffffff,36.0,0.0,0.0,0.0,0.0
834259fffffffff,52.0,0.0,0.0,0.0,0.0
83425afffffffff,59.0,0.0,0.0,0.0,0.0
83425dfffffffff,12.0,0.0,0.0,0.0,0.0
83425efffffffff,16.0,0.0,0.0,0.0,0.0
834269fffffffff,55.0,0.0,0.0,0.0,0.0
8342c0fffffffff,59.0,0.0,0.0,0.0,0.0
8342c1fffffffff,683.0,0.0,0.0,0.0,0.0
8342c2fffffffff,62.0,0.0,0.0,0.0,0.0
8342c3fffffffff,57.0,0.0,0.0,0.0,0.0
8342c4fffffffff,431.0,0.0,0.0,0.0,0.0
8342c5fffffffff,335.0,0.0,0.0,0.0,0.0
8342c6fffffffff,82.0,0.0,0.0,0.0,0.0
8342c8fffffffff,8.0,0.0,0.0,0.0,0.0
8342c9fffffffff,19.0,0.0,0.0,0.0,0.0
8342cafffffffff,35.0,0.0,0.0,0.0,0.0
8342cbfffffffff,19.0,0.0,0.0,0.0,0.0
8342ccfffffffff,44.0,0.0,0.0,0.0,0.0
8342cdfffffffff,38.0,0.0,0.0,0.0,0.0
8342cefffffffff,490.0,0.0,0.0,0.0,0.0
8342d1fffffffff,6.0,0.0,0.0,0.0,0.0
8342d9fffffffff,41.0,0.0,0.0,0.0,0.0
8342dbfffffffff,118.0,0.0,0.0,0.0,0.0
8342dcfffffffff,71.0,0.0,0.0,0.0,0.0
8342ddfffffffff,421.0,0.0,0.0,0.0,0.0
8342e0fffffffff,10.0,0.0,0.0,0.0,0.0
8342e2fffffffff,24.0,0.0,0.0,0.0,0.0
8342e3fffffffff,29.0,0.0,0.0,0.0,0.0
8342e4fffffffff,11.0,0.0,0.0,0.0,0.0
8342e8fffffffff,2.0,0.0,0.0,0.0,0.0
8342e9fffffffff,40.0,0.0,0.0,0.0,0.0
8342eafffffffff,41.0,0.0,0.0,0.0,0.0
8342ebfffffffff,32.0,0.0,0.0,0.0,0.0
8342edfffffffff,1.0,0.0,0.0,0.0,0.0
834300fffffffff,3.0,0.0,0.0,0.0,0.0
834302fffffffff,2.0,0.0,0.0,0.0,0.0
834304fffffffff,2.0,0.0,0.0,0.0,0.0
834306fffffffff,2.0,0.0,0.0,0.0,0.0
83430efffffffff,4.0,0.0,0.0,0.0,0.0
834310fffffffff,11.0,0.0,0.0,0.0,0.0
834313fffffffff,4.0,0.0,0.0,0.0,0.0
834316fffffffff,10.0,0.0,0.0,0.0,0.0
834318fffffffff,1.0,0.0,0.0,0.0,0.0
83431afffffffff,5.0,0.0,0.0,0.0,0.0
83431cfffffffff,2.0,0.0,0.0,0.0,0.0
83431efffffffff,13.0,0.0,0.0,0.0,0.0
834322fffffffff,2.0,0.0,0.0,0.0,0.0
834324fffffffff,3.0,0.0,0.0,0.0,0.0
834325fffffffff,2.0,0.0,0.0,0.0,0.0
834326fffffffff,8.0,0.0,0.0,0.0,0.0
83432cfffffffff,3.0,0.0,0.0,0.0,0.0
83432efffffffff,7.0,0.0,0.0,0.0,0.0
834331fffffffff,14.0,0.0,0.0,0.0,0.0
834334fffffffff,2.0,0.0,0.0,0.0,0.0
834335fffffffff,2.0,0.0,0.0,0.0,0.0
834336fffffffff,1.0,0.0,0.0,0.0,0.0
834350fffffffff,8.0,0.0,0.0,0.0,0.0
834356fffffffff,3.0,0.0,0.0,0.0,0.0
834360fffffffff,300.0,0.0,0.0,0.0,0.0
834361fffffffff,48.0,0.0,0.0,0.0,0.0
834362fffffffff,19.0,0.0,0.0,0.0,0.0
834363fffffffff,9.0,0.0,0.0,0.0,0.0
834364fffffffff,40.0,0.0,0.0,0.0,0.0
834365fffffffff,39.0,0.0,0.0,0.0,0.0
834366fffffffff,5.0,0.0,0.0,0.0,0.0
834370fffffffff,4.0,0.0,0.0,0.0,0.0
834371fffffffff,2.0,0.0,0.0,0.0,0.0
834372fffffffff,2.0,0.0,0.0,0.0,0.0
834373fffffffff,3.0,0.0,0.0,0.0,0.0
834376fffffffff,2.0,0.0,0.0,0.0,0.0
834381fffffffff,32.0,0.0,0.0,0.0,0.0
83438afffffffff,1.0,0.0,0.0,0.0,0.0
83438bfffffffff,2.0,0.0,0.0,0.0,0.0
83438cfffffffff,35.0,0.0,0.0,0.0,0.0
83438efffffffff,4.0,0.0,0.0,0.0,0.0
834396fffffffff,9.0,0.0,0.0,0.0,0.0
834398fffffffff,9.0,0.0,0.0,0.0,0.0
83439efffffffff,2.0,0.0,0.0,0.0,0.0
8343a0fffffffff,302.0,11.0,0.0,0.0,0.0
8343a1fffffffff,335.0,17.0,0.0,0.0,0.0
8343a2fffffffff,1.0,0.0,0.0,0.0,0.0
8343a3fffffffff,69.0,0.0,0.0,0.0,0.0
8343a4fffffffff,4.0,1.0,0.0,0.0,0.0
8343a6fffffffff,13.0,0.0,0.0,0.0,0.0
8343a8fffffffff,17.0,0.0,0.0,0.0,0.0
8343a9fffffffff,16.0,0.0,0.0,0.0,0.0
8343aafffffffff,17.0,0.0,0.0,0.0,0.0
8343acfffffffff,321.0,24.0,0.0,0.0,0.0
8343adfffffffff,2.0,0.0,0.0,0.0,0.0
8343aefffffffff,1113.0,57.0,0.0,0.0,0.0
834a24fffffffff,4.0,0.0,0.0,0.0,0.0
834a26fffffffff,20.0,1.0,0.0,0.0,0.0
834b12fffffffff,11.0,0.0,0.0,0.0,0.0
834b1bfffffffff,4.0,0.0,0.0,0.0,0.0
834b22fffffffff,1.0,1.0,0.0,0.0,0.0
834b26fffffffff,4.0,0.0,0.0,0.0,0.0
834b30fffffffff,11.0,4.0,0.0,0.0,0.0
834b32fffffffff,14.0,5.0,0.0,0.0,0.0
834b34fffffffff,23.0,15.0,0.0,0.0,0.0
834b35fffffffff,17.0,13.0,0.0,0.0,0.0
834b36fffffffff,4.0,2.0,0.0,0.0,0.0
834b56fffffffff,15.0,2.0,0.0,0.0,0.0
834b61fffffffff,1.0,0.0,0.0,0.0,0.0
834b62fffffffff,25.0,8.0,0.0,0.0,0.0
834b64fffffffff,2.0,0.0,0.0,0.0,0.0
834b66fffffffff,20.0,2.0,0.0,0.0,0.0
834b75fffffffff,89.0,30.0,0.0,0.0,0.0
834b82fffffffff,47.0,0.0,0.0,0.0,0.0
834b84fffffffff,165.0,4.0,0.0,0.0,0.0
834b86fffffffff,1310.0,122.0,0.0,0.0,0.0
834b91fffffffff,184.0,0.0,0.0,0.0,0.0
834b9cfffffffff,79.0,0.0,0.0,0.0,0.0
834ba0fffffffff,880.0,71.0,0.0,0.0,0.0
834ba1fffffffff,1496.0,55.0,0.0,0.0,0.0
834ba2fffffffff,830.0,56.0,0.0,0.0,0.0
834ba3fffffffff,590.0,34.0,0.0,0.0,0.0
834ba5fffffffff,583.0,57.0,0.0,0.0,0.0
834ba6fffffffff,263.0,10.0,0.0,0.0,0.0
834ba8fffffffff,5.0,4.0,0.0,0.0,0.0
834baefffffffff,3.0,0.0,0.0,0.0,0.0
834bb1fffffffff,956.0,37.0,0.0,0.0,0.0
834bb5fffffffff,1026.0,68.0,0.0,0.0,0.0
834f49fffffffff,3.0,0.0,0.0,0.0,0.0
835202fffffffff,93.0,0.0,0.0,0.0,0.0
835206fffffffff,62.0,0.0,0.0,0.0,0.0
835211fffffffff,16.0,0.0,0.0,0.0,0.0
835213fffffffff,2.0,0.0,0.0,0.0,0.0
835215fffffffff,42.0,0.0,0.0,0.0,0.0
83521bfffffffff,1.0,0.0,0.0,0.0,0.0
83521cfffffffff,31.0,0.0,0.0,0.0,0.0
83521dfffffffff,1.0,0.0,0.0,0.0,0.0
83521efffffffff,5.0,0.0,0.0,0.0,0.0
835230fffffffff,13.0,0.0,0.0,0.0,0.0
835232fffffffff,3.0,0.0,0.0,0.0,0.0
835233fffffffff,9.0,0.0,0.0,0.0,0.0
835234fffffffff,13.0,0.0,0.0,0.0,0.0
835248fffffffff,3.0,0.0,0.0,0.0,0.0
83524cfffffffff,1.0,0.0,0.0,0.0,0.0
83524dfffffffff,59.0,0.0,0.0,0.0,0.0
835269fffffffff,14.0,0.0,0.0,0.0,0.0
83526bfffffffff,25.0,0.0,0.0,0.0,0.0
835280fffffffff,6.0,0.0,0.0,0.0,0.0
835282fffffffff,2.0,0.0,0.0,0.0,0.0
835283fffffffff,8.0,0.0,0.0,0.0,0.0
835284fffffffff,2.0,0.0,0.0,0.0,0.0
835286fffffffff,8.0,0.0,0.0,0.0,0.0
835289fffffffff,4.0,0.0,0.0,0.0,0.0
83528afffffffff,2.0,0.0,0.0,0.0,0.0
83528efffffffff,2.0,0.0,0.0,0.0,0.0
835298fffffffff,24.0,4.0,0.0,0.0,0.0
835299fffffffff,37.0,0.0,0.0,0.0,4.0
83529bfffffffff,110.0,7.0,0.0,0.0,4.0
83529efffffffff,4.0,0.0,0.0,0.0,0.0
8352d4fffffffff,16.0,2.0,0.0,0.0,0.0
8352d6fffffffff,3.0,0.0,0.0,0.0,0.0
8352d9fffffffff,2.0,0.0,0.0,0.0,0.0
835305fffffffff,2.0,0.0,0.0,0.0,0.0
83530cfffffffff,2.0,0.0,0.0,0.0,0.0
83530dfffffffff,4.0,0.0,0.0,0.0,0.0
835312fffffffff,2.0,0.0,0.0,0.0,0.0
835313fffffffff,6.0,0.0,0.0,0.0,0.0
83531afffffffff,1.0,0.0,0.0,0.0,0.0
835324fffffffff,4.0,0.0,0.0,0.0,0.0
835329fffffffff,4.0,0.0,0.0,0.0,0.0
835332fffffffff,7.0,0.0,0.0,0.0,0.0
835333fffffffff,2.0,0.0,0.0,0.0,0.0
835336fffffffff,12.0,0.0,0.0,0.0,0.0
835343fffffffff,3.0,0.0,0.0,0.0,0.0
835344fffffffff,7.0,0.0,0.0,0.0,0.0
835345fffffffff,14.0,0.0,0.0,0.0,0.0
83534cfffffffff,2.0,0.0,0.0,0.0,0.0
83534dfffffffff,53.0,3.0,0.0,0.0,0.0
835354fffffffff,3.0,0.0,0.0,0.0,0.0
835355fffffffff,26.0,0.0,0.0,0.0,0.0
835362fffffffff,3.0,0.0,0.0,0.0,0.0
835363fffffffff,26.0,0.0,0.0,0.0,0.0
835364fffffffff,58.0,4.0,0.0,0.0,0.0
835368fffffffff,3.0,0.0,0.0,0.0,0.0
83536afffffffff,126.0,0.0,0.0,0.0,0.0
83536bfffffffff,16.0,0.0,0.0,0.0,0.0
83536efffffffff,46.0,0.0,0.0,0.0,0.0
835372fffffffff,6.0,0.0,0.0,0.0,0.0
835373fffffffff,3.0,0.0,0.0,0.0,0.0
835376fffffffff,2.0,0.0,0.0,0.0,0.0
8353a4fffffffff,22.0,0.0,0.0,0.0,0.0
8353a9fffffffff,5.0,0.0,0.0,0.0,0.0
8353adfffffffff,5.0,0.0,0.0,0.0,0.0
835402fffffffff,27.0,10.0,0.0,0.0,0.0
835408fffffffff,9.0,0.0,0.0,0.0,0.0
835410fffffffff,96.0,30.0,0.0,0.0,0.0
835411fffffffff,41.0,12.0,0.0,0.0,0.0
835413fffffffff,50.0,9.0,0.0,0.0,0.0
835415fffffffff,16.0,5.0,0.0,0.0,0.0
835418fffffffff,10.0,0.0,0.0,0.0,0.0
835419fffffffff,13.0,3.0,0.0,0.0,0.0
83541afffffffff,49.0,7.0,0.0,0.0,0.0
83541bfffffffff,17.0,0.0,0.0,0.0,0.0
83541efffffffff,32.0,3.0,0.0,0.0,0.0
835436fffffffff,6.0,0.0,0.0,0.0,0.0
835440fffffffff,5.0,0.0,0.0,0.0,0.0
835444fffffffff,2.0,0.0,0.0,0.0,0.0
835494fffffffff,251.0,1.0,0.0,171.0,0.0
835496fffffffff,2.0,0.0,0.0,2.0,0.0
8354a9fffffffff,28.0,2.0,0.0,0.0,0.0
8354acfffffffff,16.0,2.0,0.0,0.0,0.0
8354adfffffffff,51.0,9.0,0.0,0.0,0.0
8354b0fffffffff,78.0,4.0,0.0,63.0,0.0
8354b3fffffffff,7.0,0.0,0.0,7.0,0.0
8354b6fffffffff,12.0,0.0,0.0,7.0,0.0
8354e4fffffffff,13.0,0.0,0.0,0.0,0.0
8354e5fffffffff,1.0,0.0,0.0,0.0,0.0
8354f4fffffffff,9.0,2.0,0.0,0.0,0.0
8354f6fffffffff,2.0,0.0,0.0,0.0,0.0
835512fffffffff,10.0,0.0,0.0,0.0,0.0
835513fffffffff,11.0,0.0,0.0,0.0,0.0
835514fffffffff,2.0,0.0,0.0,0.0,0.0
835518fffffffff,1.0,0.0,0.0,0.0,0.0
83551efffffffff,10.0,0.0,0.0,0.0,0.0
835534fffffffff,10.0,0.0,0.0,0.0,0.0
835535fffffffff,1.0,0.0,0.0,0.0,0.0
8355aafffffffff,2.0,0.0,0.0,0.0,0.0
835749fffffffff,13.0,0.0,0.0,13.0,0.0
83574cfffffffff,41.0,0.0,0.0,21.0,0.0
83574dfffffffff,74.0,0.0,0.0,60.0,0.0
835858fffffffff,4.0,0.0,0.0,0.0,0.0
83585dfffffffff,2.0,0.0,0.0,0.0,0.0
835883fffffffff,2.0,0.0,0.0,0.0,0.0
83588bfffffffff,2.0,0.0,0.0,0.0,0.0
83588dfffffffff,2.0,0.0,0.0,0.0,0.0
835890fffffffff,15.0,0.0,0.0,0.0,0.0
835891fffffffff,2.0,0.0,0.0,0.0,0.0
835895fffffffff,2.0,0.0,0.0,0.0,0.0
835896fffffffff,7.0,0.0,0.0,0.0,0.0
83589cfffffffff,2.0,0.0,0.0,0.0,0.0
8358a6fffffffff,2.0,0.0,0.0,0.0,0.0
8358b3fffffffff,2.0,0.0,0.0,0.0,0.0
8358c4fffffffff,4.0,0.0,0.0,0.0,0.0
8358c6fffffffff,2.0,0.0,0.0,0.0,0.0
8358d1fffffffff,6.0,0.0,0.0,0.0,0.0
8358d2fffffffff,2.0,0.0,0.0,0.0,0.0
8358dcfffffffff,1.0,0.0,0.0,0.0,0.0
8358defffffffff,12.0,0.0,0.0,0.0,0.0
8358e0fffffffff,2.0,0.0,0.0,0.0,0.0
8358e2fffffffff,21.0,0.0,0.0,0.0,0.0
8358e4fffffffff,4.0,0.0,0.0,0.0,0.0
8358e6fffffffff,8.0,0.0,0.0,0.0,0.0
8358f0fffffffff,3.0,0.0,0.0,0.0,0.0
8358f5fffffffff,39.0,0.0,0.0,0.0,0.0
8358f6fffffffff,1.0,0.0,0.0,0.0,1.0
835929fffffffff,1.0,0.0,0.0,0.0,0.0
835974fffffffff,3.0,0.0,0.0,0.0,0.0
835982fffffffff,2.0,0.0,0.0,0.0,0.0
83599afffffffff,4.0,0.0,0.0,0.0,0.0
83599efffffffff,4.0,0.0,0.0,0.0,0.0
836002fffffffff,139.0,0.0,0.0,0.0,0.0
836004fffffffff,3.0,0.0,0.0,0.0,0.0
836006fffffffff,253.0,0.0,0.0,0.0,0.0
836010fffffffff,28.0,0.0,0.0,0.0,0.0
836011fffffffff,205.0,0.0,0.0,0.0,0.0
836012fffffffff,15.0,0.0,0.0,0.0,0.0
836013fffffffff,16.0,0.0,0.0,0.0,0.0
836014fffffffff,693.0,0.0,0.0,0.0,0.0
836015fffffffff,433.0,0.0,0.0,0.0,0.0
836016fffffffff,713.0,0.0,0.0,0.0,0.0
83601efffffffff,106.0,0.0,0.0,0.0,0.0
836022fffffffff,30.0,0.0,0.0,0.0,0.0
836026fffffffff,331.0,0.0,0.0,0.0,0.0
836030fffffffff,148.0,0.0,0.0,0.0,0.0
836031fffffffff,989.0,0.0,0.0,0.0,0.0
836032fffffffff,156.0,0.0,0.0,0.0,0.0
836033fffffffff,995.0,0.0,0.0,0.0,0.0
836034fffffffff,72.0,0.0,0.0,0.0,0.0
836035fffffffff,188.0,0.0,0.0,0.0,0.0
836036fffffffff,60.0,0.0,0.0,0.0,0.0
836080fffffffff,29.0,0.0,0.0,0.0,0.0
836081fffffffff,27.0,0.0,0.0,0.0,0.0
836084fffffffff,66.0,0.0,0.0,0.0,0.0
836085fffffffff,29.0,0.0,0.0,0.0,0.0
836086fffffffff,5.0,0.0,0.0,0.0,0.0
836088fffffffff,510.0,0.0,0.0,0.0,0.0
836089fffffffff,1.0,0.0,0.0,0.0,0.0
83608afffffffff,108.0,0.0,0.0,0.0,0.0
83608bfffffffff,430.0,0.0,0.0,0.0,0.0
83608cfffffffff,17.0,0.0,0.0,0.0,0.0
83608dfffffffff,14.0,0.0,0.0,0.0,0.0
83608efffffffff,415.0,0.0,0.0,0.0,0.0
836090fffffffff,66.0,0.0,0.0,0.0,0.0
836091fffffffff,28.0,0.0,0.0,0.0,0.0
836092fffffffff,166.0,0.0,0.0,0.0,0.0
836093fffffffff,45.0,0.0,0.0,0.0,0.0
836094fffffffff,6.0,0.0,0.0,0.0,0.0
836095fffffffff,7.0,0.0,0.0,0.0,0.0
836096fffffffff,81.0,0.0,0.0,0.0,0.0
836098fffffffff,19.0,0.0,0.0,0.0,0.0
836099fffffffff,68.0,0.0,0.0,0.0,0.0
83609afffffffff,17.0,0.0,0.0,0.0,0.0
83609bfffffffff,25.0,0.0,0.0,0.0,0.0
83609cfffffffff,14.0,0.0,0.0,0.0,0.0
83609dfffffffff,59.0,0.0,0.0,0.0,0.0
83609efffffffff,79.0,0.0,0.0,0.0,0.0
8360a0fffffffff,106.0,0.0,0.0,0.0,0.0
8360a1fffffffff,46.0,0.0,0.0,0.0,0.0
8360a2fffffffff,411.0,0.0,0.0,0.0,0.0
8360a3fffffffff,46.0,0.0,0.0,0.0,0.0
8360a5fffffffff,13.0,0.0,0.0,0.0,0.0
8360a6fffffffff,99.0,0.0,0.0,0.0,0.0
8360a8fffffffff,98.0,0.0,0.0,0.0,0.0
8360a9fffffffff,270.0,0.0,0.0,0.0,0.0
8360aafffffffff,30.0,0.0,0.0,0.0,0.0
8360abfffffffff,20.0,0.0,0.0,0.0,0.0
8360acfffffffff,22.0,0.0,0.0,0.0,0.0
8360adfffffffff,54.0,0.0,0.0,0.0,0.0
8360aefffffffff,15.0,0.0,0.0,0.0,0.0
8360b0fffffffff,2.0,0.0,0.0,0.0,0.0
8360b1fffffffff,259.0,0.0,0.0,0.0,0.0
8360b2fffffffff,23.0,0.0,0.0,0.0,0.0
8360b3fffffffff,10.0,0.0,0.0,0.0,0.0
8360b4fffffffff,25.0,0.0,0.0,0.0,0.0
8360b5fffffffff,12.0,0.0,0.0,0.0,0.0
8360b6fffffffff,2.0,0.0,0.0,0.0,0.0
8360f6fffffffff,1.0,0.0,0.0,0.0,0.0
836102fffffffff,47.0,5.0,0.0,0.0,0.0
836106fffffffff,47.0,5.0,0.0,0.0,0.0
836111fffffffff,4.0,0.0,0.0,0.0,0.0
836113fffffffff,5.0,3.0,0.0,0.0,0.0
836115fffffffff,2.0,0.0,0.0,0.0,0.0
836119fffffffff,4.0,0.0,0.0,0.0,0.0
83611afffffffff,45.0,1.0,0.0,0.0,0.0
83611bfffffffff,109.0,0.0,0.0,0.0,0.0
83611cfffffffff,105.0,0.0,0.0,0.0,0.0
83611efffffffff,15.0,1.0,0.0,0.0,0.0
836188fffffffff,228.0,0.0,0.0,0.0,0.0
836189fffffffff,212.0,0.0,0.0,0.0,0.0
83618afffffffff,19.0,0.0,0.0,0.0,0.0
83618bfffffffff,87.0,0.0,0.0,0.0,0.0
83618cfffffffff,430.0,0.0,0.0,0.0,0.0
83618dfffffffff,64.0,0.0,0.0,0.0,0.0
83618efffffffff,160.0,0.0,0.0,0.0,0.0
836198fffffffff,2.0,0.0,0.0,0.0,0.0
83619afffffffff,33.0,0.0,0.0,0.0,0.0
83619bfffffffff,4.0,0.0,0.0,0.0,0.0
83619dfffffffff,2.0,0.0,0.0,0.0,0.0
83619efffffffff,5.0,0.0,0.0,0.0,0.0
8361a9fffffffff,36.0,0.0,0.0,0.0,0.0
8361abfffffffff,30.0,0.0,0.0,0.0,0.0
8361adfffffffff,4.0,0.0,0.0,0.0,0.0
836326fffffffff,2.0,0.0,0.0,0.0,0.0
836332fffffffff,360.0,0.0,0.0,0.0,0.0
836333fffffffff,2.0,0.0,0.0,0.0,0.0
836335fffffffff,1.0,0.0,0.0,0.0,0.0
836336fffffffff,48.0,0.0,0.0,0.0,0.0
8363a8fffffffff,1.0,1.0,0.0,0.0,0.0
8363aefffffffff,13.0,0.0,0.0,0.0,0.0
836412fffffffff,4.0,0.0,0.0,0.0,0.0
836414fffffffff,1.0,0.0,0.0,0.0,0.0
836431fffffffff,5.0,2.0,0.0,0.0,0.0
836432fffffffff,84.0,46.0,0.0,0.0,0.0
836436fffffffff,2.0,0.0,0.0,0.0,0.0
836480fffffffff,8.0,3.0,0.0,0.0,0.0
836481fffffffff,5.0,0.0,0.0,0.0,0.0
836482fffffffff,203.0,43.0,0.0,0.0,0.0
836483fffffffff,3.0,3.0,0.0,0.0,0.0
836484fffffffff,21.0,12.0,0.0,0.0,0.0
836485fffffffff,4.0,0.0,0.0,0.0,0.0
836486fffffffff,8.0,6.0,0.0,0.0,0.0
836488fffffffff,2.0,0.0,0.0,0.0,0.0
83648bfffffffff,3.0,0.0,0.0,0.0,0.0
