cell_id,Megascops asio,Megascops asio [asio Group],Megascops asio mccallii
8444489ffffffff,10.0,0.0,0.0
844448bffffffff,1.0,0.0,0.0
844448dffffffff,40.0,0.0,0.0
8444495ffffffff,2.0,0.0,0.0
8444497ffffffff,1.0,0.0,0.0
8444499ffffffff,14.0,0.0,0.0
844449bffffffff,13.0,0.0,0.0
844449dffffffff,10.0,0.0,0.0
84444a1ffffffff,3.0,0.0,0.0
84444a5ffffffff,2.0,0.0,0.0
84444a7ffffffff,2.0,0.0,0.0
84444a9ffffffff,5.0,0.0,0.0
84444b1ffffffff,6.0,0.0,0.0
84444b7ffffffff,17.0,0.0,0.0
84444b9ffffffff,2.0,0.0,0.0
84444bbffffffff,2.0,0.0,0.0
84444c1ffffffff,98.0,0.0,0.0
84444c3ffffffff,190.0,0.0,0.0
84444c5ffffffff,9.0,0.0,0.0
84444c7ffffffff,25.0,0.0,0.0
84444c9ffffffff,9.0,0.0,0.0
84444cbffffffff,8.0,0.0,0.0
84444cdffffffff,12.0,0.0,0.0
84444d1ffffffff,22.0,0.0,0.0
84444d5ffffffff,5.0,0.0,0.0
84444d7ffffffff,7.0,0.0,0.0
84444d9ffffffff,44.0,0.0,0.0
84444dbffffffff,61.0,0.0,0.0
84444ddffffffff,4.0,0.0,0.0
84444e1ffffffff,102.0,0.0,0.0
84444e5ffffffff,10.0,0.0,0.0
84444e7ffffffff,17.0,0.0,0.0
84444ebffffffff,8.0,0.0,0.0
84444edffffffff,21.0,0.0,0.0
8444501ffffffff,12.0,0.0,0.0
8444507ffffffff,25.0,0.0,0.0
8444509ffffffff,54.0,0.0,0.0
844450bffffffff,7.0,0.0,0.0
844450dffffffff,18.0,4.0,0.0
8444511ffffffff,21.0,0.0,0.0
8444519ffffffff,4.0,0.0,0.0
8444521ffffffff,13.0,0.0,0.0
8444525ffffffff,3.0,0.0,0.0
8444527ffffffff,2.0,0.0,0.0
8444529ffffffff,32.0,0.0,0.0
844452dffffffff,22.0,0.0,0.0
8444535ffffffff,3.0,0.0,0.0
8444551ffffffff,18.0,0.0,0.0
8444553ffffffff,2.0,0.0,0.0
8444555ffffffff,23.0,0.0,0.0
8444557ffffffff,16.0,0.0,0.0
844455bffffffff,107.0,2.0,0.0
8444563ffffffff,10.0,0.0,0.0
8444567ffffffff,4.0,0.0,0.0
8444583ffffffff,2.0,0.0,0.0
844458bffffffff,6.0,0.0,0.0
8444593ffffffff,1.0,0.0,0.0
8444595ffffffff,4.0,2.0,0.0
8444599ffffffff,5.0,0.0,0.0
844459bffffffff,1.0,0.0,0.0
84445a1ffffffff,8.0,0.0,0.0
84445a7ffffffff,6.0,0.0,0.0
84445a9ffffffff,8.0,0.0,0.0
84445abffffffff,2.0,0.0,0.0
84445adffffffff,4.0,0.0,0.0
84445b1ffffffff,47.0,5.0,0.0
84445b3ffffffff,5.0,0.0,0.0
84445b7ffffffff,13.0,0.0,0.0
84445b9ffffffff,9.0,0.0,0.0
84445bbffffffff,4.0,0.0,0.0
84445c3ffffffff,13.0,0.0,0.0
84445c7ffffffff,2.0,0.0,0.0
84445d5ffffffff,2.0,0.0,0.0
84445d9ffffffff,3.0,0.0,0.0
84445dbffffffff,3.0,0.0,0.0
84445e3ffffffff,2.0,0.0,0.0
84445e5ffffffff,1.0,0.0,0.0
84445e9ffffffff,2.0,0.0,0.0
8444633ffffffff,26.0,0.0,0.0
8444637ffffffff,22.0,0.0,0.0
8444683ffffffff,2.0,0.0,0.0
8444685ffffffff,22.0,0.0,0.0
8444689ffffffff,8.0,0.0,0.0
844468bffffffff,5.0,0.0,0.0
844468dffffffff,21.0,0.0,0.0
8444693ffffffff,2.0,0.0,0.0
8444695ffffffff,2.0,0.0,0.0
8444697ffffffff,6.0,0.0,0.0
8444699ffffffff,2.0,0.0,0.0
844469bffffffff,6.0,0.0,0.0
84446a1ffffffff,4.0,0.0,0.0
84446a3ffffffff,5.0,0.0,0.0
84446a5ffffffff,22.0,0.0,0.0
84446a7ffffffff,3.0,0.0,0.0
84446a9ffffffff,2.0,0.0,0.0
84446abffffffff,32.0,0.0,0.0
84446b1ffffffff,2.0,0.0,0.0
84446b5ffffffff,1.0,0.0,0.0
84446b7ffffffff,13.0,0.0,0.0
84446b9ffffffff,19.0,0.0,0.0
84446bbffffffff,5.0,0.0,0.0
84446bdffffffff,9.0,0.0,0.0
84446c1ffffffff,170.0,10.0,0.0
84446c3ffffffff,231.0,0.0,0.0
84446c5ffffffff,67.0,0.0,0.0
84446c7ffffffff,16.0,0.0,0.0
84446c9ffffffff,20.0,0.0,0.0
84446cbffffffff,430.0,3.0,0.0
84446cdffffffff,9.0,0.0,0.0
84446d1ffffffff,44.0,0.0,0.0
84446d3ffffffff,115.0,0.0,0.0
84446d5ffffffff,9.0,0.0,0.0
84446d7ffffffff,2.0,0.0,0.0
84446d9ffffffff,2.0,0.0,0.0
84446dbffffffff,9.0,0.0,0.0
84446ddffffffff,337.0,3.0,0.0
84446e1ffffffff,1.0,0.0,0.0
84446e3ffffffff,15.0,0.0,0.0
84446e5ffffffff,24.0,0.0,0.0
84446e7ffffffff,2.0,0.0,0.0
84446e9ffffffff,5.0,0.0,0.0
84446ebffffffff,14.0,0.0,0.0
8444713ffffffff,2.0,0.0,0.0
8444717ffffffff,5.0,0.0,0.0
8444731ffffffff,50.0,0.0,0.0
8444733ffffffff,12.0,0.0,0.0
844473bffffffff,4.0,0.0,0.0
8444a11ffffffff,47.0,2.0,0.0
8444a13ffffffff,131.0,0.0,0.0
8444a19ffffffff,459.0,14.0,0.0
8444a1bffffffff,13.0,0.0,0.0
8444a51ffffffff,13.0,0.0,0.0
8444a53ffffffff,156.0,5.0,0.0
8444a57ffffffff,44.0,0.0,0.0
8444a5bffffffff,5.0,0.0,0.0
8444a81ffffffff,70.0,0.0,0.0
8444a83ffffffff,69.0,0.0,0.0
8444a85ffffffff,6.0,0.0,0.0
8444a87ffffffff,79.0,2.0,0.0
8444a8bffffffff,2.0,0.0,0.0
8444a8dffffffff,92.0,0.0,0.0
8444a91ffffffff,49.0,2.0,0.0
8444a93ffffffff,103.0,0.0,0.0
8444a95ffffffff,53.0,0.0,0.0
8444a97ffffffff,24.0,0.0,0.0
8444a99ffffffff,32.0,2.0,0.0
8444a9bffffffff,127.0,0.0,0.0
8444a9dffffffff,17.0,0.0,0.0
8444ab9ffffffff,21.0,0.0,0.0
8444abbffffffff,96.0,2.0,0.0
8444ac1ffffffff,3.0,0.0,0.0
8444ac5ffffffff,7.0,0.0,0.0
8444ac9ffffffff,1.0,0.0,0.0
8444acbffffffff,4.0,2.0,0.0
8444ad1ffffffff,4.0,0.0,0.0
8444ad3ffffffff,46.0,1.0,0.0
8444ad5ffffffff,4.0,0.0,0.0
8444ad7ffffffff,15.0,0.0,0.0
8444ad9ffffffff,31.0,0.0,0.0
8444adbffffffff,14.0,0.0,0.0
8444addffffffff,39.0,0.0,0.0
8444ae9ffffffff,433.0,0.0,0.0
8444aebffffffff,43.0,0.0,0.0
8444c01ffffffff,3.0,1.0,0.0
8444c05ffffffff,7.0,0.0,0.0
8444c0bffffffff,34.0,0.0,0.0
8444c0dffffffff,3.0,0.0,0.0
8444c11ffffffff,13.0,1.0,0.0
8444c13ffffffff,30.0,6.0,0.0
8444c15ffffffff,13.0,0.0,0.0
8444c17ffffffff,13.0,2.0,0.0
8444c19ffffffff,9.0,1.0,0.0
8444c1bffffffff,4.0,4.0,0.0
8444c1dffffffff,10.0,0.0,0.0
8444c21ffffffff,3.0,0.0,0.0
8444c23ffffffff,8.0,0.0,0.0
8444c25ffffffff,14.0,0.0,0.0
8444c27ffffffff,24.0,0.0,0.0
8444c2bffffffff,4.0,0.0,0.0
8444c2dffffffff,3.0,0.0,0.0
8444c33ffffffff,2.0,0.0,0.0
8444c35ffffffff,8.0,1.0,0.0
8444c37ffffffff,2.0,0.0,0.0
8444c39ffffffff,77.0,2.0,0.0
8444c3bffffffff,24.0,0.0,0.0
8444c3dffffffff,2.0,0.0,0.0
8444c41ffffffff,2.0,0.0,0.0
8444c47ffffffff,4.0,0.0,0.0
8444c49ffffffff,2.0,0.0,0.0
8444c4bffffffff,10.0,0.0,0.0
8444c51ffffffff,12.0,2.0,0.0
8444c53ffffffff,26.0,0.0,0.0
8444c55ffffffff,2.0,0.0,0.0
8444c57ffffffff,44.0,2.0,0.0
8444c5bffffffff,16.0,3.0,0.0
8444c61ffffffff,1.0,0.0,0.0
8444c63ffffffff,3.0,0.0,0.0
8444c65ffffffff,3.0,0.0,0.0
8444c67ffffffff,2.0,0.0,0.0
8444c6bffffffff,1.0,1.0,0.0
8444c81ffffffff,4.0,0.0,0.0
8444c83ffffffff,15.0,0.0,0.0
8444c85ffffffff,44.0,0.0,0.0
8444c87ffffffff,10.0,0.0,0.0
8444c89ffffffff,9.0,0.0,0.0
8444c8bffffffff,16.0,0.0,0.0
8444c8dffffffff,20.0,3.0,0.0
8444c91ffffffff,7.0,0.0,0.0
8444c93ffffffff,2.0,0.0,0.0
8444c95ffffffff,2.0,0.0,0.0
8444c97ffffffff,1.0,0.0,0.0
8444c99ffffffff,5.0,0.0,0.0
8444c9bffffffff,12.0,0.0,0.0
8444c9dffffffff,3.0,0.0,0.0
8444ca1ffffffff,68.0,0.0,0.0
8444ca3ffffffff,220.0,0.0,0.0
8444ca5ffffffff,34.0,0.0,0.0
8444ca7ffffffff,52.0,0.0,0.0
8444ca9ffffffff,19.0,2.0,0.0
8444cabffffffff,57.0,0.0,0.0
8444cadffffffff,26.0,0.0,0.0
8444cb1ffffffff,5.0,0.0,0.0
8444cb3ffffffff,5.0,2.0,0.0
8444cb5ffffffff,21.0,0.0,0.0
8444cb7ffffffff,8.0,6.0,0.0
8444cb9ffffffff,14.0,0.0,0.0
8444cbbffffffff,11.0,0.0,0.0
8444cbdffffffff,27.0,0.0,0.0
8444cc1ffffffff,16.0,4.0,0.0
8444cc3ffffffff,5.0,0.0,0.0
8444cc5ffffffff,83.0,3.0,0.0
8444cc7ffffffff,52.0,2.0,0.0
8444cc9ffffffff,6.0,0.0,0.0
8444ccbffffffff,15.0,5.0,0.0
8444ccdffffffff,36.0,0.0,0.0
8444cd1ffffffff,18.0,0.0,0.0
8444cd3ffffffff,2.0,0.0,0.0
8444cd5ffffffff,36.0,0.0,0.0
8444cd7ffffffff,41.0,0.0,0.0
8444cd9ffffffff,42.0,0.0,0.0
8444cdbffffffff,2.0,0.0,0.0
8444cddffffffff,4.0,0.0,0.0
8444ce1ffffffff,4.0,0.0,0.0
8444ce3ffffffff,13.0,0.0,0.0
8444ce5ffffffff,9.0,0.0,0.0
8444ce7ffffffff,29.0,2.0,0.0
8444ce9ffffffff,14.0,0.0,0.0
8444cebffffffff,61.0,1.0,0.0
8444cedffffffff,1.0,0.0,0.0
8444d01ffffffff,152.0,0.0,0.0
8444d03ffffffff,2.0,0.0,0.0
8444d07ffffffff,72.0,0.0,0.0
8444d09ffffffff,6.0,0.0,0.0
8444d0bffffffff,143.0,8.0,0.0
8444d15ffffffff,5.0,0.0,0.0
8444d17ffffffff,33.0,0.0,0.0
8444d1bffffffff,11.0,2.0,0.0
8444d23ffffffff,25.0,0.0,0.0
8444d2bffffffff,14.0,0.0,0.0
8444d31ffffffff,9.0,0.0,0.0
8444d33ffffffff,5.0,0.0,0.0
8444d35ffffffff,14.0,0.0,0.0
8444d37ffffffff,3.0,0.0,0.0
8444d39ffffffff,8.0,0.0,0.0
8444d3bffffffff,27.0,0.0,0.0
8444d3dffffffff,9.0,0.0,0.0
8444d51ffffffff,12.0,3.0,0.0
8444d53ffffffff,3.0,0.0,0.0
8444d55ffffffff,39.0,0.0,0.0
8444d57ffffffff,24.0,0.0,0.0
8444d59ffffffff,7.0,0.0,0.0
8444d5bffffffff,2.0,0.0,0.0
8444d5dffffffff,22.0,0.0,0.0
8444d81ffffffff,4.0,1.0,0.0
8444d85ffffffff,4.0,0.0,0.0
8444d87ffffffff,8.0,0.0,0.0
8444d89ffffffff,5.0,1.0,0.0
8444d8bffffffff,2.0,0.0,0.0
8444d8dffffffff,2.0,0.0,0.0
8444d91ffffffff,34.0,0.0,0.0
8444d93ffffffff,236.0,0.0,0.0
8444d95ffffffff,17.0,0.0,0.0
8444d97ffffffff,82.0,2.0,0.0
8444d99ffffffff,172.0,6.0,0.0
8444d9bffffffff,17.0,0.0,0.0
8444d9dffffffff,27.0,7.0,0.0
8444da1ffffffff,13.0,0.0,0.0
8444da3ffffffff,10.0,0.0,0.0
8444da5ffffffff,12.0,0.0,0.0
8444da7ffffffff,3.0,0.0,0.0
8444da9ffffffff,28.0,0.0,0.0
8444dabffffffff,11.0,0.0,0.0
8444dadffffffff,2.0,0.0,0.0
8444db1ffffffff,7.0,0.0,0.0
8444db3ffffffff,33.0,7.0,0.0
8444db5ffffffff,24.0,0.0,0.0
8444db7ffffffff,14.0,0.0,0.0
8444db9ffffffff,5.0,0.0,0.0
8444dbbffffffff,78.0,8.0,0.0
8444dbdffffffff,37.0,0.0,0.0
8444dc3ffffffff,3.0,0.0,0.0
8444dc5ffffffff,16.0,0.0,0.0
8444dc7ffffffff,8.0,0.0,0.0
8444dd1ffffffff,26.0,0.0,0.0
8444dd3ffffffff,92.0,0.0,0.0
8444dd5ffffffff,1.0,1.0,0.0
8444dd7ffffffff,44.0,0.0,0.0
8444dd9ffffffff,7.0,0.0,0.0
8444ddbffffffff,13.0,0.0,0.0
8444de1ffffffff,7.0,0.0,0.0
8444de5ffffffff,3.0,0.0,0.0
8444de7ffffffff,10.0,0.0,0.0
8444de9ffffffff,44.0,0.0,0.0
8444debffffffff,1.0,0.0,0.0
8444dedffffffff,5.0,0.0,0.0
8444e01ffffffff,6.0,0.0,0.0
8444e03ffffffff,11.0,0.0,0.0
8444e05ffffffff,35.0,0.0,0.0
8444e07ffffffff,8.0,0.0,0.0
8444e09ffffffff,2.0,0.0,0.0
8444e15ffffffff,5.0,0.0,0.0
8444e21ffffffff,2.0,0.0,0.0
8444e25ffffffff,3.0,0.0,0.0
8444e29ffffffff,14.0,0.0,0.0
8444e2bffffffff,10.0,0.0,0.0
8444e33ffffffff,109.0,27.0,0.0
8444e35ffffffff,3.0,0.0,0.0
8444e37ffffffff,1.0,0.0,0.0
8444e3bffffffff,2.0,0.0,0.0
8444e3dffffffff,4.0,0.0,0.0
8444e43ffffffff,5.0,0.0,0.0
8444e47ffffffff,15.0,0.0,0.0
8444e51ffffffff,2.0,0.0,0.0
8444e53ffffffff,1.0,0.0,0.0
8444e55ffffffff,6.0,0.0,0.0
8444e57ffffffff,2.0,0.0,0.0
8444e5bffffffff,2.0,0.0,0.0
8444e63ffffffff,77.0,0.0,0.0
8444e65ffffffff,1.0,0.0,0.0
8444e6bffffffff,14.0,0.0,0.0
8444e83ffffffff,4.0,0.0,0.0
8444e85ffffffff,4.0,0.0,0.0
8444e8bffffffff,11.0,0.0,0.0
8444e8dffffffff,4.0,0.0,0.0
8444e93ffffffff,48.0,0.0,0.0
8444e97ffffffff,17.0,0.0,0.0
8444ea3ffffffff,5.0,0.0,0.0
8444ea5ffffffff,4.0,0.0,0.0
8444ea9ffffffff,8.0,0.0,0.0
8444eabffffffff,8.0,0.0,0.0
8444eadffffffff,3.0,1.0,0.0
8444eb3ffffffff,6.0,0.0,0.0
8444ebdffffffff,2.0,0.0,0.0
8444ec1ffffffff,2.0,0.0,0.0
8444ec7ffffffff,10.0,0.0,0.0
8444ecbffffffff,2.0,0.0,0.0
8444ed1ffffffff,3.0,0.0,0.0
8444ed3ffffffff,11.0,3.0,0.0
8444ed5ffffffff,3.0,0.0,0.0
8444ed7ffffffff,14.0,0.0,0.0
8444ed9ffffffff,7.0,0.0,0.0
8444edbffffffff,1.0,0.0,0.0
8444eddffffffff,3.0,0.0,0.0
8444ee1ffffffff,2.0,0.0,0.0
8444ee3ffffffff,21.0,0.0,0.0
8444ee5ffffffff,19.0,1.0,0.0
8444ee7ffffffff,9.0,0.0,0.0
8444eebffffffff,2.0,0.0,0.0
8444eedffffffff,10.0,2.0,0.0
8444f01ffffffff,21.0,0.0,0.0
8444f03ffffffff,1.0,0.0,0.0
8444f05ffffffff,73.0,0.0,0.0
8444f07ffffffff,103.0,0.0,0.0
8444f09ffffffff,41.0,0.0,0.0
8444f0dffffffff,8.0,0.0,0.0
8444f13ffffffff,2.0,0.0,0.0
8444f15ffffffff,2.0,0.0,0.0
8444f17ffffffff,1.0,0.0,0.0
8444f1dffffffff,4.0,0.0,0.0
8444f31ffffffff,87.0,0.0,0.0
8444f35ffffffff,159.0,49.0,0.0
8444f37ffffffff,210.0,9.0,0.0
8444f3dffffffff,58.0,4.0,0.0
8444f41ffffffff,15.0,0.0,0.0
8444f43ffffffff,262.0,0.0,0.0
8444f45ffffffff,21.0,0.0,0.0
8444f47ffffffff,36.0,0.0,0.0
8444f49ffffffff,14.0,0.0,0.0
8444f4bffffffff,6.0,0.0,0.0
8444f4dffffffff,23.0,0.0,0.0
8444f51ffffffff,9.0,0.0,0.0
8444f53ffffffff,2.0,0.0,0.0
8444f55ffffffff,12.0,0.0,0.0
8444f57ffffffff,3.0,0.0,0.0
8444f59ffffffff,1.0,0.0,0.0
8444f5dffffffff,25.0,0.0,0.0
8444f61ffffffff,20.0,0.0,0.0
8444f63ffffffff,84.0,0.0,0.0
8444f69ffffffff,7.0,0.0,0.0
8444f6bffffffff,20.0,0.0,0.0
8444f6dffffffff,26.0,0.0,0.0
8448807ffffffff,2.0,0.0,0.0
844880dffffffff,10.0,0.0,0.0
8448821ffffffff,1.0,0.0,0.0
8448825ffffffff,61.0,0.0,0.0
844882bffffffff,3.0,0.0,0.0
844882dffffffff,31.0,0.0,0.0
8448831ffffffff,23.0,0.0,0.0
8448833ffffffff,43.0,0.0,19.0
8448835ffffffff,2.0,0.0,0.0
8448837ffffffff,128.0,0.0,36.0
844883bffffffff,2.0,0.0,0.0
8448845ffffffff,4.0,0.0,0.0
8448849ffffffff,5.0,0.0,0.0
8448861ffffffff,5.0,0.0,3.0
8448865ffffffff,2.0,0.0,2.0
8448867ffffffff,4.0,0.0,0.0
844886bffffffff,11.0,0.0,0.0
8448881ffffffff,1.0,0.0,0.0
8448887ffffffff,2.0,0.0,0.0
844888dffffffff,2.0,0.0,0.0
84488a3ffffffff,2.0,0.0,0.0
84488a7ffffffff,2.0,0.0,0.0
84488e1ffffffff,17.0,0.0,0.0
84488e5ffffffff,7.0,0.0,0.0
84488e9ffffffff,8.0,0.0,0.0
84488ebffffffff,1.0,0.0,0.0
84488edffffffff,82.0,0.0,0.0
8448903ffffffff,15.0,0.0,0.0
844890bffffffff,2.0,0.0,0.0
844891bffffffff,2.0,0.0,0.0
8448923ffffffff,13.0,0.0,0.0
8448931ffffffff,2.0,0.0,0.0
8448933ffffffff,5.0,0.0,0.0
8448935ffffffff,7.0,0.0,0.0
8448937ffffffff,15.0,0.0,0.0
8448939ffffffff,2.0,0.0,0.0
844893dffffffff,21.0,0.0,0.0
8448951ffffffff,20.0,0.0,1.0
8448953ffffffff,13.0,0.0,4.0
8448955ffffffff,7.0,0.0,0.0
8448957ffffffff,5.0,0.0,0.0
8448959ffffffff,20.0,0.0,1.0
844895bffffffff,4.0,0.0,0.0
8448981ffffffff,25.0,0.0,0.0
8448983ffffffff,18.0,0.0,0.0
8448985ffffffff,131.0,0.0,0.0
8448987ffffffff,6.0,0.0,0.0
8448989ffffffff,13.0,0.0,0.0
844898bffffffff,8.0,0.0,0.0
844898dffffffff,295.0,0.0,0.0
8448993ffffffff,6.0,0.0,0.0
8448995ffffffff,4.0,0.0,0.0
8448999ffffffff,4.0,0.0,0.0
844899bffffffff,2.0,0.0,0.0
844899dffffffff,5.0,0.0,0.0
84489a1ffffffff,9.0,0.0,0.0
84489a3ffffffff,11.0,0.0,0.0
84489a9ffffffff,57.0,0.0,0.0
84489abffffffff,185.0,0.0,0.0
84489adffffffff,6.0,0.0,0.0
84489b1ffffffff,3.0,0.0,0.0
84489b3ffffffff,1.0,0.0,0.0
84489b5ffffffff,5.0,0.0,0.0
84489b7ffffffff,20.0,0.0,0.0
84489bdffffffff,53.0,0.0,0.0
84489c1ffffffff,43.0,0.0,0.0
84489c3ffffffff,48.0,0.0,0.0
84489c5ffffffff,23.0,0.0,0.0
84489c7ffffffff,50.0,0.0,0.0
84489c9ffffffff,3.0,0.0,0.0
84489cbffffffff,16.0,0.0,0.0
84489d1ffffffff,22.0,2.0,0.0
84489d3ffffffff,52.0,0.0,0.0
84489d5ffffffff,4.0,0.0,0.0
84489d7ffffffff,4.0,0.0,0.0
84489d9ffffffff,87.0,0.0,0.0
84489dbffffffff,2.0,0.0,0.0
84489ddffffffff,26.0,0.0,0.0
84489e1ffffffff,58.0,0.0,0.0
84489e3ffffffff,341.0,8.0,0.0
84489e5ffffffff,1.0,0.0,0.0
84489ebffffffff,111.0,1.0,0.0
8448a21ffffffff,111.0,0.0,0.0
8448a27ffffffff,80.0,0.0,0.0
8448a35ffffffff,2.0,0.0,0.0
8448b13ffffffff,246.0,0.0,42.0
8448b15ffffffff,1839.0,0.0,540.0
8448b17ffffffff,20.0,0.0,0.0
8448b1dffffffff,4.0,0.0,0.0
8448b23ffffffff,2.0,0.0,1.0
8448b2bffffffff,52.0,0.0,18.0
8448b31ffffffff,53.0,0.0,8.0
8448b33ffffffff,4.0,0.0,0.0
8448b35ffffffff,9.0,0.0,2.0
8448b37ffffffff,104.0,0.0,0.0
8448b39ffffffff,4302.0,0.0,2066.0
8448b3bffffffff,15.0,0.0,6.0
8448b3dffffffff,326.0,0.0,59.0
8448b4dffffffff,6.0,0.0,0.0
8448b59ffffffff,2.0,0.0,0.0
8449981ffffffff,2.0,0.0,0.0
8449987ffffffff,13.0,0.0,0.0
