cell_id,Numida meleagris,Numida meleagris sabyi,Numida meleagris galeatus,Numida meleagris meleagris/somaliensis,Numida meleagris reichenowi,Numida meleagris [mitratus Group]
84ac82dffffffff,34.0,0.0,0.0,0.0,0.0,8.0
84ac841ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
84ac843ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84ac849ffffffff,5.0,0.0,0.0,0.0,0.0,3.0
84ac84dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84ac853ffffffff,27.0,0.0,0.0,0.0,0.0,0.0
84ac85dffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84ac863ffffffff,153.0,0.0,0.0,0.0,0.0,31.0
84ac865ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84ac867ffffffff,347.0,0.0,0.0,0.0,0.0,54.0
84ac86dffffffff,5.0,0.0,0.0,0.0,0.0,0.0
84ac8a9ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
84ac8e7ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84ac94bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84ac95bffffffff,30.0,0.0,0.0,0.0,0.0,17.0
84ac961ffffffff,43.0,0.0,0.0,0.0,0.0,3.0
84ac96dffffffff,17.0,0.0,0.0,0.0,0.0,0.0
84ac995ffffffff,16.0,0.0,0.0,0.0,0.0,0.0
84aca07ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
84aca15ffffffff,30.0,0.0,0.0,0.0,0.0,5.0
84aca19ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84aca23ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
84aca27ffffffff,122.0,0.0,0.0,0.0,0.0,1.0
84aca29ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84aca2bffffffff,26.0,0.0,0.0,0.0,0.0,6.0
84aca39ffffffff,30.0,0.0,0.0,0.0,0.0,1.0
84aca3bffffffff,8.0,0.0,0.0,0.0,0.0,8.0
84aca3dffffffff,131.0,0.0,0.0,0.0,0.0,32.0
84aca45ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
84aca47ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84aca49ffffffff,10.0,0.0,0.0,0.0,0.0,10.0
84aca4bffffffff,44.0,0.0,0.0,0.0,0.0,8.0
84aca4dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84aca53ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84aca61ffffffff,105.0,0.0,0.0,0.0,0.0,38.0
84aca63ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84aca67ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84aca69ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
84aca6bffffffff,157.0,0.0,0.0,0.0,0.0,7.0
84aca6dffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84acaa1ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
84acaa5ffffffff,10.0,0.0,0.0,0.0,0.0,3.0
84acaa9ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84acaadffffffff,6.0,0.0,0.0,0.0,0.0,6.0
84acae5ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84acae7ffffffff,19.0,0.0,0.0,0.0,0.0,0.0
84acaedffffffff,17.0,0.0,0.0,0.0,0.0,3.0
84acb11ffffffff,20.0,0.0,0.0,0.0,0.0,2.0
84acb13ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84acb15ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
84acb1bffffffff,45.0,0.0,0.0,0.0,0.0,4.0
84acb31ffffffff,7.0,0.0,0.0,0.0,0.0,1.0
84acb33ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84acb35ffffffff,22.0,0.0,0.0,0.0,0.0,2.0
84acb3bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84acb43ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84ad121ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
84ad125ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84ad12dffffffff,6.0,0.0,0.0,0.0,0.0,0.0
84ad321ffffffff,153.0,0.0,0.0,0.0,0.0,20.0
84ad325ffffffff,21.0,0.0,0.0,0.0,0.0,3.0
84ad329ffffffff,507.0,0.0,0.0,0.0,0.0,92.0
84ad32dffffffff,16.0,0.0,0.0,0.0,0.0,2.0
84ad361ffffffff,597.0,0.0,0.0,0.0,0.0,110.0
84ad365ffffffff,118.0,0.0,0.0,0.0,0.0,32.0
84ad367ffffffff,241.0,0.0,0.0,0.0,0.0,58.0
84ad369ffffffff,688.0,0.0,0.0,0.0,0.0,114.0
84ad36bffffffff,7.0,0.0,0.0,0.0,0.0,0.0
84ad36dffffffff,207.0,0.0,0.0,0.0,0.0,52.0
84ad865ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84ad867ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84ad869ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84ad883ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84ad895ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84ad8b1ffffffff,19.0,0.0,0.0,0.0,0.0,0.0
84ad8b5ffffffff,15.0,0.0,0.0,0.0,0.0,0.0
84ad8b7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84ad8b9ffffffff,18.0,0.0,0.0,0.0,0.0,6.0
84ad909ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84ad927ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
84ad945ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84ad9a3ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84ad9b5ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
84ad9d1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84ada03ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84ada21ffffffff,8.0,0.0,0.0,0.0,0.0,2.0
84ada2dffffffff,6.0,0.0,0.0,0.0,0.0,2.0
84ada39ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84ada4dffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84adacbffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84adb07ffffffff,10.0,0.0,0.0,0.0,0.0,0.0
84adb09ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84adb2bffffffff,14.0,0.0,0.0,0.0,0.0,4.0
84adb31ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84adb3bffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84adb43ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84adb53ffffffff,5.0,0.0,0.0,0.0,0.0,2.0
84adb63ffffffff,2.0,0.0,0.0,0.0,0.0,2.0
84b865dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84b8935ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84b89adffffffff,25.0,0.0,0.0,0.0,0.0,0.0
84b9149ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84b9b45ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84bb501ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
84bb53bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84bb545ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84bb547ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84bb569ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
84bc091ffffffff,6.0,0.0,0.0,0.0,0.0,1.0
84bc095ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84bc099ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84bc197ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84bc1b7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84bc1bbffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84bc409ffffffff,12.0,0.0,0.0,0.0,0.0,2.0
84bc411ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84bc417ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84bc41bffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84bc431ffffffff,27.0,0.0,0.0,0.0,0.0,1.0
84bc433ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84bc435ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
84bc43bffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84bc443ffffffff,26.0,0.0,0.0,0.0,0.0,1.0
84bc447ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
84bc453ffffffff,13.0,0.0,0.0,0.0,0.0,0.0
84bc455ffffffff,171.0,0.0,0.0,0.0,0.0,13.0
84bc457ffffffff,20.0,0.0,0.0,0.0,0.0,1.0
84bc469ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84bc46dffffffff,9.0,0.0,0.0,0.0,0.0,0.0
84bc481ffffffff,7.0,0.0,0.0,0.0,0.0,1.0
84bc48dffffffff,2.0,0.0,0.0,0.0,0.0,2.0
84bc491ffffffff,6.0,0.0,0.0,0.0,0.0,4.0
84bc497ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84bc49bffffffff,4.0,0.0,0.0,0.0,0.0,1.0
84bc49dffffffff,13.0,0.0,0.0,0.0,0.0,0.0
84bc4bbffffffff,11.0,0.0,0.0,0.0,0.0,6.0
84bc4c1ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84bc4d1ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84bc4d3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84bc4d5ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
84bc4d7ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
84bc4d9ffffffff,89.0,0.0,0.0,0.0,0.0,19.0
84bc4dbffffffff,14.0,0.0,0.0,0.0,0.0,6.0
84bc4ddffffffff,10.0,0.0,0.0,0.0,0.0,0.0
84bc50bffffffff,28.0,0.0,0.0,0.0,0.0,2.0
84bc519ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
84bc51bffffffff,4.0,0.0,0.0,0.0,0.0,2.0
84bc543ffffffff,1.0,0.0,0.0,0.0,0.0,1.0
84bc549ffffffff,2.0,0.0,0.0,0.0,0.0,2.0
84bc54dffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84bc559ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
84bc5c1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84bc5c9ffffffff,2.0,0.0,0.0,0.0,0.0,2.0
84bc5cbffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84bc5e3ffffffff,1.0,0.0,0.0,0.0,0.0,1.0
84bc5edffffffff,25.0,0.0,0.0,0.0,0.0,0.0
84bc683ffffffff,54.0,0.0,0.0,0.0,0.0,10.0
84bc687ffffffff,335.0,0.0,0.0,0.0,0.0,27.0
84bc695ffffffff,49.0,0.0,0.0,0.0,0.0,14.0
84bc697ffffffff,120.0,0.0,0.0,0.0,0.0,11.0
84bc6a1ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84bc6a3ffffffff,124.0,0.0,0.0,0.0,0.0,22.0
84bc6a5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84bc6a7ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
84bc6abffffffff,174.0,0.0,0.0,0.0,0.0,19.0
84bc6adffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84bc6b1ffffffff,27.0,0.0,0.0,0.0,0.0,0.0
84bc6b3ffffffff,28.0,0.0,0.0,0.0,0.0,0.0
84bc6b5ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
84bc6b7ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
84bc6b9ffffffff,41.0,0.0,0.0,0.0,0.0,2.0
84bc6bbffffffff,77.0,0.0,0.0,0.0,0.0,9.0
84bc6bdffffffff,87.0,0.0,0.0,0.0,0.0,30.0
84bc717ffffffff,24.0,0.0,0.0,0.0,0.0,0.0
84bc723ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
84bc731ffffffff,33.0,0.0,0.0,0.0,0.0,0.0
84bc733ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84bc735ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
84bc737ffffffff,37.0,0.0,0.0,0.0,0.0,0.0
84bc73bffffffff,13.0,0.0,0.0,0.0,0.0,0.0
84bc891ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84bc89bffffffff,21.0,0.0,0.0,0.0,0.0,1.0
84bcc01ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84bcc05ffffffff,10.0,0.0,0.0,0.0,0.0,4.0
84bcc09ffffffff,2.0,0.0,0.0,0.0,0.0,2.0
84bcc0dffffffff,5.0,0.0,0.0,0.0,0.0,2.0
84bcc15ffffffff,13.0,0.0,0.0,0.0,0.0,0.0
84bcc17ffffffff,31.0,0.0,0.0,0.0,0.0,16.0
84bcc1dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84bcc21ffffffff,31.0,0.0,0.0,0.0,0.0,6.0
84bcc23ffffffff,300.0,0.0,0.0,0.0,0.0,68.0
84bcc25ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84bcc27ffffffff,29.0,0.0,0.0,0.0,0.0,4.0
84bcc29ffffffff,31.0,0.0,0.0,0.0,0.0,4.0
84bcc2bffffffff,59.0,0.0,0.0,0.0,0.0,19.0
84bcc2dffffffff,8.0,0.0,0.0,0.0,0.0,0.0
84bcc31ffffffff,5.0,0.0,0.0,0.0,0.0,2.0
84bcc33ffffffff,26.0,0.0,0.0,0.0,0.0,6.0
84bcc35ffffffff,222.0,0.0,0.0,0.0,0.0,66.0
84bcc37ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84bcc3bffffffff,7.0,0.0,0.0,0.0,0.0,7.0
84bcc3dffffffff,186.0,0.0,0.0,0.0,0.0,24.0
84bcc43ffffffff,5.0,0.0,0.0,0.0,0.0,2.0
84bcc45ffffffff,12.0,0.0,0.0,0.0,0.0,5.0
84bcc47ffffffff,2.0,0.0,0.0,0.0,0.0,1.0
84bcc49ffffffff,37.0,0.0,0.0,0.0,0.0,8.0
84bcc4bffffffff,15.0,0.0,0.0,0.0,0.0,2.0
84bcc4dffffffff,13.0,0.0,0.0,0.0,0.0,0.0
84bcc51ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84bcc5bffffffff,3.0,0.0,0.0,0.0,0.0,3.0
84bcc5dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84bcc65ffffffff,81.0,0.0,0.0,0.0,0.0,17.0
84bcc69ffffffff,16.0,0.0,0.0,0.0,0.0,0.0
84bcc6bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84bcc6dffffffff,274.0,0.0,0.0,0.0,0.0,55.0
84bcca1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84bcca5ffffffff,63.0,0.0,0.0,0.0,0.0,19.0
84bcca7ffffffff,10.0,0.0,0.0,0.0,0.0,0.0
84bcca9ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84bccadffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84bccb7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84bccc7ffffffff,14.0,0.0,0.0,0.0,0.0,2.0
84bccc9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84bcccbffffffff,6.0,0.0,0.0,0.0,0.0,0.0
84bccd5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84bccddffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84bcce1ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84bcce9ffffffff,4.0,0.0,0.0,0.0,0.0,4.0
84bccedffffffff,3.0,0.0,0.0,0.0,0.0,2.0
84bcd01ffffffff,66.0,0.0,0.0,0.0,0.0,4.0
84bcd03ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
84bcd05ffffffff,205.0,0.0,0.0,0.0,0.0,36.0
84bcd07ffffffff,12.0,0.0,0.0,0.0,0.0,0.0
84bcd0bffffffff,6.0,0.0,0.0,0.0,0.0,2.0
84bcd0dffffffff,190.0,0.0,0.0,0.0,0.0,30.0
84bcd11ffffffff,35.0,0.0,0.0,0.0,0.0,2.0
84bcd13ffffffff,12.0,0.0,0.0,0.0,0.0,4.0
84bcd15ffffffff,43.0,0.0,0.0,0.0,0.0,4.0
84bcd17ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
84bcd19ffffffff,33.0,0.0,0.0,0.0,0.0,3.0
84bcd1bffffffff,6.0,0.0,0.0,0.0,0.0,2.0
84bcd1dffffffff,59.0,0.0,0.0,0.0,0.0,8.0
84bcd21ffffffff,330.0,0.0,0.0,0.0,0.0,33.0
84bcd23ffffffff,134.0,0.0,0.0,0.0,0.0,18.0
84bcd25ffffffff,94.0,0.0,0.0,0.0,0.0,27.0
84bcd27ffffffff,280.0,0.0,0.0,0.0,0.0,63.0
84bcd29ffffffff,514.0,0.0,0.0,0.0,0.0,60.0
84bcd2bffffffff,42.0,0.0,0.0,0.0,0.0,2.0
84bcd2dffffffff,57.0,0.0,0.0,0.0,0.0,8.0
84bcd35ffffffff,24.0,0.0,0.0,0.0,0.0,4.0
84bcd37ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
84bcd3dffffffff,18.0,0.0,0.0,0.0,0.0,0.0
84bcd41ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84bcd43ffffffff,5.0,0.0,0.0,0.0,0.0,1.0
84bcd45ffffffff,18.0,0.0,0.0,0.0,0.0,0.0
84bcd4bffffffff,43.0,0.0,0.0,0.0,0.0,0.0
84bcd4dffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84bcd51ffffffff,14.0,0.0,0.0,0.0,0.0,6.0
84bcd55ffffffff,6.0,0.0,0.0,0.0,0.0,2.0
84bcd5bffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84bcd61ffffffff,11.0,0.0,0.0,0.0,0.0,0.0
84bcd63ffffffff,402.0,0.0,0.0,0.0,0.0,85.0
84bcd67ffffffff,180.0,0.0,0.0,0.0,0.0,28.0
84bcd6bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84bcd6dffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84bcd81ffffffff,24.0,0.0,0.0,0.0,0.0,0.0
84bcd85ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84bcd89ffffffff,17.0,0.0,0.0,0.0,0.0,8.0
84bcd8bffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84bcd8dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84bcd99ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
84bcd9bffffffff,17.0,0.0,0.0,0.0,0.0,0.0
84bcda1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84bcda3ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84bcdb1ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84bcdb9ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84bcdc1ffffffff,305.0,0.0,0.0,0.0,0.0,56.0
84bcdc3ffffffff,46.0,0.0,0.0,0.0,0.0,6.0
84bcdc5ffffffff,31.0,0.0,0.0,0.0,0.0,0.0
84bcdc7ffffffff,26.0,0.0,0.0,0.0,0.0,8.0
84bcdc9ffffffff,283.0,0.0,0.0,0.0,0.0,46.0
84bcdcbffffffff,7.0,0.0,0.0,0.0,0.0,3.0
84bcdcdffffffff,48.0,0.0,0.0,0.0,0.0,9.0
84bcdd1ffffffff,149.0,0.0,0.0,0.0,0.0,9.0
84bcdd5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84bcdd9ffffffff,17.0,0.0,0.0,0.0,0.0,2.0
84bcddbffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84bcdddffffffff,17.0,0.0,0.0,0.0,0.0,1.0
84bcde1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84bcde3ffffffff,10.0,0.0,0.0,0.0,0.0,0.0
84bcde5ffffffff,134.0,0.0,0.0,0.0,0.0,40.0
84bcde7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84bcde9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84bcdebffffffff,50.0,0.0,0.0,0.0,0.0,3.0
84bce05ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84bce0dffffffff,4.0,0.0,0.0,0.0,0.0,2.0
84bce13ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
84bce21ffffffff,10.0,0.0,0.0,0.0,0.0,3.0
84bce25ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84bce27ffffffff,25.0,0.0,0.0,0.0,0.0,14.0
84bce29ffffffff,108.0,0.0,0.0,0.0,0.0,18.0
84bce2dffffffff,16.0,0.0,0.0,0.0,0.0,3.0
84bce37ffffffff,10.0,0.0,0.0,0.0,0.0,0.0
84bce51ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84bce59ffffffff,2.0,0.0,0.0,0.0,0.0,2.0
84bce61ffffffff,23.0,0.0,0.0,0.0,0.0,5.0
84bce63ffffffff,10.0,0.0,0.0,0.0,0.0,7.0
84bce67ffffffff,9.0,0.0,0.0,0.0,0.0,2.0
84bce69ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84bce6bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84bce6dffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84bce83ffffffff,61.0,0.0,0.0,0.0,0.0,2.0
84bce85ffffffff,16.0,0.0,0.0,0.0,0.0,2.0
84bce87ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84bce89ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84bce8dffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84bce95ffffffff,16.0,0.0,0.0,0.0,0.0,6.0
84bce99ffffffff,23.0,0.0,0.0,0.0,0.0,9.0
84bce9dffffffff,7.0,0.0,0.0,0.0,0.0,3.0
84bcea1ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
84bceb1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84bceb5ffffffff,2.0,0.0,0.0,0.0,0.0,2.0
84bcec1ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84bcecbffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84bced1ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84bced9ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84bcee3ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84bceebffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84bcf05ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
84bcf09ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84bcf0dffffffff,6.0,0.0,0.0,0.0,0.0,0.0
84bcf11ffffffff,4.0,0.0,0.0,0.0,0.0,2.0
84bcf13ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
84bcf17ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
84bcf1bffffffff,8.0,0.0,0.0,0.0,0.0,3.0
84bcf1dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84bcf21ffffffff,28.0,0.0,0.0,0.0,0.0,2.0
84bcf23ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84bcf25ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84bcf27ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
84bcf29ffffffff,372.0,0.0,0.0,0.0,0.0,77.0
84bcf2dffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84bcf33ffffffff,132.0,0.0,0.0,0.0,0.0,32.0
84bcf35ffffffff,2.0,0.0,0.0,0.0,0.0,2.0
84bcf37ffffffff,2.0,0.0,0.0,0.0,0.0,2.0
84bcf3bffffffff,9.0,0.0,0.0,0.0,0.0,5.0
84bcf3dffffffff,11.0,0.0,0.0,0.0,0.0,6.0
84bcf43ffffffff,2.0,0.0,0.0,0.0,0.0,2.0
84bcf47ffffffff,12.0,0.0,0.0,0.0,0.0,0.0
84bcf53ffffffff,22.0,0.0,0.0,0.0,0.0,9.0
84bcf59ffffffff,21.0,0.0,0.0,0.0,0.0,10.0
84bcf5bffffffff,284.0,0.0,0.0,0.0,0.0,110.0
84bcf5dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84bcf61ffffffff,11.0,0.0,0.0,0.0,0.0,2.0
84bcf63ffffffff,34.0,0.0,0.0,0.0,0.0,4.0
84bcf67ffffffff,13.0,0.0,0.0,0.0,0.0,2.0
84bcf6bffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84be085ffffffff,11.0,0.0,0.0,0.0,0.0,0.0
84be0a3ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
84be0abffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84be0adffffffff,6.0,0.0,0.0,0.0,0.0,0.0
84be0bdffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84be0c3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84be0e3ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84be18bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84be1d3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84be1d5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84be1dbffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84be409ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84be557ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84be631ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84be735ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84be769ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84be88bffffffff,13.0,0.0,0.0,0.0,0.0,0.0
84be8bdffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84be8d1ffffffff,530.0,0.0,0.0,0.0,0.0,0.0
84be8d3ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
84be8d7ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
84be8d9ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
84be8dbffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84be8ddffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84bea97ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84bea9bffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84beab3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84beabbffffffff,9.0,0.0,0.0,0.0,0.0,0.0
84beca3ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84becb7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84bece9ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84bee29ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84bef07ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84bef0dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84bef21ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84bef23ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84bef2dffffffff,11.0,0.0,0.0,0.0,0.0,0.0
84bef61ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84bef63ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84bef65ffffffff,14.0,0.0,0.0,0.0,0.0,0.0
84bef6dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84bf487ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84bf4ebffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84bf6b7ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84c2d85ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84c991bffffffff,1.0,0.0,0.0,0.0,0.0,0.0
