cell_id,Troglodytes musculus,Troglodytes musculus [intermedius Group],Troglodytes musculus [audax Group],Troglodytes musculus carabayae,Troglodytes musculus [musculus Group]
83b366fffffffff,143.0,0.0,0.0,0.0,0.0
83b368fffffffff,40.0,0.0,0.0,0.0,0.0
83b369fffffffff,26.0,0.0,0.0,0.0,0.0
83b36afffffffff,14.0,0.0,0.0,0.0,0.0
83b36bfffffffff,11.0,0.0,0.0,0.0,0.0
83b36dfffffffff,161.0,0.0,0.0,0.0,0.0
83b371fffffffff,10.0,0.0,0.0,0.0,0.0
83b372fffffffff,6.0,0.0,0.0,0.0,0.0
83b373fffffffff,227.0,0.0,0.0,0.0,0.0
83c203fffffffff,240.0,0.0,0.0,0.0,0.0
83c205fffffffff,289.0,0.0,0.0,0.0,0.0
83c218fffffffff,97.0,0.0,0.0,0.0,0.0
83c219fffffffff,59.0,0.0,0.0,0.0,0.0
83c21bfffffffff,778.0,0.0,0.0,0.0,0.0
83c21dfffffffff,461.0,0.0,0.0,0.0,0.0
83c221fffffffff,85.0,0.0,0.0,0.0,0.0
83c228fffffffff,57.0,0.0,0.0,0.0,0.0
83c229fffffffff,4.0,0.0,0.0,0.0,0.0
83c22afffffffff,309.0,0.0,0.0,0.0,0.0
83c22bfffffffff,4.0,0.0,0.0,0.0,0.0
83c22cfffffffff,104.0,0.0,0.0,0.0,0.0
83c22dfffffffff,1.0,0.0,0.0,0.0,0.0
83c22efffffffff,127.0,0.0,0.0,0.0,0.0
83c289fffffffff,4.0,0.0,0.0,0.0,0.0
83c2c0fffffffff,52.0,0.0,0.0,0.0,0.0
83c2c1fffffffff,565.0,0.0,0.0,0.0,0.0
83c2c2fffffffff,97.0,0.0,0.0,0.0,0.0
83c2c3fffffffff,23.0,0.0,0.0,0.0,0.0
83c2c4fffffffff,281.0,0.0,0.0,0.0,0.0
83c2c5fffffffff,1956.0,0.0,0.0,0.0,0.0
83c2c6fffffffff,271.0,0.0,0.0,0.0,0.0
83c2c8fffffffff,71.0,0.0,0.0,0.0,0.0
83c2c9fffffffff,210.0,0.0,0.0,0.0,0.0
83c2cafffffffff,505.0,0.0,0.0,0.0,0.0
83c2cbfffffffff,248.0,0.0,0.0,0.0,0.0
83c2ccfffffffff,99.0,0.0,0.0,0.0,0.0
83c2cdfffffffff,556.0,0.0,0.0,0.0,0.0
83c2cefffffffff,440.0,0.0,0.0,0.0,0.0
83c2d0fffffffff,218.0,0.0,0.0,0.0,0.0
83c2d1fffffffff,48.0,0.0,0.0,0.0,0.0
83c2d2fffffffff,64.0,0.0,0.0,0.0,0.0
83c2d3fffffffff,212.0,0.0,0.0,0.0,0.0
83c2d4fffffffff,440.0,0.0,0.0,0.0,0.0
83c2d5fffffffff,46.0,0.0,0.0,0.0,0.0
83c2d6fffffffff,234.0,0.0,0.0,0.0,0.0
83c2d8fffffffff,153.0,0.0,0.0,0.0,0.0
83c2d9fffffffff,337.0,0.0,0.0,0.0,0.0
83c2dafffffffff,9.0,0.0,0.0,0.0,0.0
83c2dbfffffffff,45.0,0.0,0.0,0.0,0.0
83c2dcfffffffff,7.0,0.0,0.0,0.0,0.0
83c2ddfffffffff,12.0,0.0,0.0,0.0,0.0
83c2defffffffff,24.0,0.0,0.0,0.0,0.0
83c2e0fffffffff,371.0,0.0,0.0,0.0,0.0
83c2e1fffffffff,293.0,0.0,0.0,0.0,0.0
83c2e2fffffffff,2390.0,0.0,0.0,0.0,0.0
83c2e3fffffffff,8261.0,0.0,0.0,0.0,0.0
83c2e4fffffffff,21.0,0.0,0.0,0.0,0.0
83c2e5fffffffff,42.0,0.0,0.0,0.0,0.0
83c2e6fffffffff,127.0,0.0,0.0,0.0,0.0
83c2e8fffffffff,142.0,0.0,0.0,0.0,0.0
83c2e9fffffffff,178.0,0.0,0.0,0.0,0.0
83c2eafffffffff,200.0,0.0,0.0,0.0,0.0
83c2ebfffffffff,88.0,0.0,0.0,0.0,0.0
83c2ecfffffffff,76.0,0.0,0.0,0.0,0.0
83c2edfffffffff,2.0,0.0,0.0,0.0,0.0
83c2eefffffffff,705.0,0.0,0.0,0.0,0.0
83c2f1fffffffff,1986.0,0.0,0.0,0.0,0.0
83c2f2fffffffff,1375.0,0.0,0.0,0.0,0.0
83c2f3fffffffff,1612.0,0.0,0.0,0.0,0.0
83c301fffffffff,1.0,0.0,0.0,0.0,0.0
83c305fffffffff,2.0,0.0,0.0,0.0,0.0
83c308fffffffff,48.0,0.0,0.0,0.0,0.0
83c309fffffffff,15.0,0.0,0.0,0.0,0.0
83c30bfffffffff,6.0,0.0,0.0,0.0,0.0
83c30cfffffffff,10.0,0.0,0.0,0.0,0.0
83c30dfffffffff,20.0,0.0,0.0,0.0,0.0
83c320fffffffff,151.0,0.0,0.0,0.0,0.0
83c321fffffffff,86.0,0.0,0.0,0.0,0.0
83c324fffffffff,54.0,0.0,0.0,0.0,0.0
83c325fffffffff,44.0,0.0,0.0,0.0,0.0
83c328fffffffff,21.0,0.0,0.0,0.0,0.0
83c329fffffffff,329.0,0.0,0.0,0.0,0.0
83c32afffffffff,40.0,0.0,0.0,0.0,0.0
83c32bfffffffff,39.0,0.0,0.0,0.0,0.0
83c32dfffffffff,34.0,0.0,0.0,0.0,0.0
83c32efffffffff,268.0,0.0,0.0,0.0,0.0
83c340fffffffff,391.0,0.0,0.0,0.0,0.0
83c341fffffffff,24.0,0.0,0.0,0.0,0.0
83c342fffffffff,15.0,0.0,0.0,0.0,0.0
83c343fffffffff,42.0,0.0,0.0,0.0,0.0
83c344fffffffff,10.0,0.0,0.0,0.0,0.0
83c345fffffffff,69.0,0.0,0.0,0.0,0.0
83c346fffffffff,42.0,0.0,0.0,0.0,0.0
83c348fffffffff,15.0,0.0,0.0,0.0,0.0
83c349fffffffff,74.0,0.0,0.0,0.0,0.0
83c34afffffffff,6.0,0.0,0.0,0.0,0.0
83c34bfffffffff,133.0,0.0,0.0,0.0,0.0
83c34cfffffffff,19.0,0.0,0.0,0.0,0.0
83c34dfffffffff,11.0,0.0,0.0,0.0,0.0
83c34efffffffff,66.0,0.0,0.0,0.0,0.0
83c350fffffffff,213.0,0.0,0.0,0.0,0.0
83c351fffffffff,29.0,0.0,0.0,0.0,0.0
83c352fffffffff,12.0,0.0,0.0,0.0,0.0
83c353fffffffff,105.0,0.0,0.0,0.0,0.0
83c354fffffffff,88.0,0.0,0.0,0.0,0.0
83c355fffffffff,34.0,0.0,0.0,0.0,0.0
83c356fffffffff,221.0,0.0,0.0,0.0,0.0
83c358fffffffff,2.0,0.0,0.0,0.0,0.0
83c359fffffffff,5.0,0.0,0.0,0.0,0.0
83c35afffffffff,27.0,0.0,0.0,0.0,0.0
83c35bfffffffff,8.0,0.0,0.0,0.0,0.0
83c35cfffffffff,5.0,0.0,0.0,0.0,0.0
83c35dfffffffff,18.0,0.0,0.0,0.0,0.0
83c35efffffffff,4.0,0.0,0.0,0.0,0.0
83c360fffffffff,162.0,0.0,0.0,0.0,0.0
83c362fffffffff,4.0,0.0,0.0,0.0,0.0
83c363fffffffff,5.0,0.0,0.0,0.0,0.0
83c364fffffffff,27.0,0.0,0.0,0.0,0.0
83c365fffffffff,8.0,0.0,0.0,0.0,0.0
83c366fffffffff,17.0,0.0,0.0,0.0,0.0
83c36afffffffff,31.0,0.0,0.0,0.0,0.0
83c36bfffffffff,11.0,0.0,0.0,0.0,0.0
83c36cfffffffff,1.0,0.0,0.0,0.0,0.0
83c36dfffffffff,15.0,0.0,0.0,0.0,0.0
83c36efffffffff,17.0,0.0,0.0,0.0,0.0
83c370fffffffff,129.0,0.0,0.0,0.0,0.0
83c371fffffffff,170.0,0.0,0.0,0.0,0.0
83c373fffffffff,81.0,0.0,0.0,0.0,0.0
83c374fffffffff,8.0,0.0,0.0,0.0,0.0
83c375fffffffff,83.0,0.0,0.0,0.0,0.0
83c376fffffffff,125.0,0.0,0.0,0.0,0.0
83ce12fffffffff,4.0,0.0,0.0,0.0,0.0
83ce14fffffffff,2.0,0.0,0.0,0.0,0.0
83ce32fffffffff,3.0,0.0,0.0,0.0,0.0
83ce80fffffffff,669.0,0.0,0.0,0.0,0.0
83ce81fffffffff,433.0,0.0,0.0,0.0,0.0
83ce82fffffffff,20.0,0.0,0.0,0.0,0.0
83ce83fffffffff,574.0,0.0,0.0,0.0,0.0
83ce84fffffffff,19.0,0.0,0.0,0.0,0.0
83ce85fffffffff,398.0,0.0,0.0,0.0,0.0
83ce86fffffffff,5.0,0.0,0.0,0.0,0.0
83ce88fffffffff,468.0,0.0,0.0,0.0,0.0
83ce89fffffffff,8.0,0.0,0.0,0.0,0.0
83ce8afffffffff,192.0,0.0,0.0,0.0,0.0
83ce8bfffffffff,74.0,0.0,0.0,0.0,0.0
83ce8cfffffffff,2267.0,0.0,0.0,0.0,0.0
83ce8efffffffff,653.0,0.0,0.0,0.0,0.0
83ce90fffffffff,1.0,0.0,0.0,0.0,0.0
83ce91fffffffff,29.0,0.0,0.0,0.0,0.0
83ce92fffffffff,70.0,0.0,0.0,0.0,0.0
83ce93fffffffff,1503.0,0.0,0.0,0.0,0.0
83ce96fffffffff,32.0,0.0,0.0,0.0,0.0
83ce98fffffffff,484.0,0.0,0.0,0.0,0.0
83ce99fffffffff,157.0,0.0,0.0,0.0,0.0
83ce9afffffffff,1.0,0.0,0.0,0.0,0.0
83ce9bfffffffff,206.0,0.0,0.0,0.0,0.0
83ce9cfffffffff,186.0,0.0,0.0,0.0,0.0
83ce9dfffffffff,528.0,0.0,0.0,0.0,0.0
83ce9efffffffff,51.0,0.0,0.0,0.0,0.0
83cea0fffffffff,108.0,0.0,0.0,0.0,0.0
83cea1fffffffff,639.0,0.0,0.0,0.0,0.0
83cea2fffffffff,42.0,0.0,0.0,0.0,0.0
83cea3fffffffff,176.0,0.0,0.0,0.0,0.0
83cea4fffffffff,15.0,0.0,0.0,0.0,0.0
83cea5fffffffff,45.0,0.0,0.0,0.0,0.0
83cea6fffffffff,1.0,0.0,0.0,0.0,0.0
83cea8fffffffff,1058.0,0.0,0.0,0.0,0.0
83ceaafffffffff,2309.0,0.0,0.0,0.0,0.0
83ceabfffffffff,36.0,0.0,0.0,0.0,0.0
83ceacfffffffff,591.0,0.0,0.0,0.0,0.0
83ceaefffffffff,595.0,0.0,0.0,0.0,0.0
83ceb1fffffffff,1.0,0.0,0.0,0.0,0.0
83ceb3fffffffff,6.0,0.0,0.0,0.0,0.0
83ceb4fffffffff,3.0,0.0,0.0,0.0,0.0
83cf10fffffffff,2.0,0.0,0.0,0.0,0.0
83cf12fffffffff,862.0,0.0,0.0,0.0,0.0
83cf13fffffffff,148.0,0.0,0.0,0.0,0.0
83cf16fffffffff,109.0,0.0,0.0,0.0,0.0
83cf32fffffffff,2.0,0.0,0.0,0.0,0.0
83cf81fffffffff,21.0,0.0,0.0,0.0,0.0
83cf82fffffffff,3.0,0.0,0.0,0.0,0.0
83cf83fffffffff,4.0,0.0,0.0,0.0,0.0
83cf85fffffffff,60.0,0.0,0.0,0.0,0.0
83cf86fffffffff,2.0,0.0,0.0,0.0,0.0
83cf88fffffffff,106.0,0.0,0.0,0.0,0.0
83cf89fffffffff,8.0,0.0,0.0,0.0,0.0
83cf8afffffffff,12.0,0.0,0.0,0.0,0.0
83cf8bfffffffff,146.0,0.0,0.0,0.0,0.0
83cf8cfffffffff,341.0,0.0,0.0,0.0,0.0
83cf8dfffffffff,30.0,0.0,0.0,0.0,0.0
83cf8efffffffff,233.0,0.0,0.0,0.0,0.0
83cf90fffffffff,5.0,0.0,0.0,0.0,0.0
83cf91fffffffff,35.0,0.0,0.0,0.0,0.0
83cf94fffffffff,224.0,0.0,0.0,0.0,0.0
83cf95fffffffff,4.0,0.0,0.0,0.0,0.0
83cf98fffffffff,26.0,0.0,0.0,0.0,0.0
83cf99fffffffff,2.0,0.0,0.0,0.0,0.0
83cf9efffffffff,124.0,0.0,0.0,0.0,0.0
83cfa0fffffffff,91.0,0.0,0.0,0.0,0.0
83cfa1fffffffff,12.0,0.0,0.0,0.0,0.0
83cfa2fffffffff,275.0,0.0,0.0,0.0,0.0
83cfa3fffffffff,4.0,0.0,0.0,0.0,0.0
83cfa4fffffffff,1874.0,0.0,0.0,0.0,0.0
83cfa5fffffffff,21.0,0.0,0.0,0.0,0.0
83cfa8fffffffff,291.0,0.0,0.0,0.0,0.0
83cfaafffffffff,45.0,0.0,0.0,0.0,0.0
83cfabfffffffff,71.0,0.0,0.0,0.0,0.0
83cfacfffffffff,422.0,0.0,0.0,0.0,0.0
83cfaefffffffff,28.0,0.0,0.0,0.0,0.0
83cfb1fffffffff,30.0,0.0,0.0,0.0,0.0
83df40fffffffff,11.0,0.0,0.0,0.0,0.0
83df41fffffffff,259.0,0.0,0.0,0.0,0.0
83df45fffffffff,1279.0,0.0,0.0,0.0,0.0
83df4dfffffffff,67.0,0.0,0.0,0.0,0.0
83df5dfffffffff,2.0,0.0,0.0,0.0,0.0
83df68fffffffff,330.0,0.0,0.0,0.0,0.0
83df69fffffffff,373.0,0.0,0.0,0.0,0.0
83df6afffffffff,96.0,0.0,0.0,0.0,0.0
83df6bfffffffff,66.0,0.0,0.0,0.0,0.0
83df6dfffffffff,172.0,0.0,0.0,0.0,0.0
83df6efffffffff,24.0,0.0,0.0,0.0,0.0
