cell_id,Alcedo atthis,Alcedo atthis [atthis Group],Alcedo atthis [hispidoides Group]
843cf17ffffffff,120.0,0.0,0.0
843cf1bffffffff,10.0,0.0,0.0
843cf21ffffffff,20.0,2.0,0.0
843cf25ffffffff,17.0,0.0,0.0
843cf27ffffffff,551.0,23.0,0.0
843cf29ffffffff,666.0,34.0,0.0
843cf2dffffffff,551.0,80.0,0.0
843cf31ffffffff,5.0,0.0,0.0
843cf33ffffffff,25.0,0.0,0.0
843cf35ffffffff,135.0,0.0,0.0
843cf37ffffffff,1.0,0.0,0.0
843cf39ffffffff,4.0,0.0,0.0
843cf3bffffffff,4.0,0.0,0.0
843cf3dffffffff,20.0,0.0,0.0
843cf41ffffffff,29.0,0.0,0.0
843cf43ffffffff,106.0,0.0,0.0
843cf47ffffffff,46.0,4.0,0.0
843cf4bffffffff,25.0,0.0,0.0
843cf51ffffffff,7.0,0.0,0.0
843cf59ffffffff,2.0,0.0,0.0
843cf5bffffffff,3.0,0.0,0.0
843cf5dffffffff,4.0,0.0,0.0
843cf61ffffffff,71.0,0.0,0.0
843cf63ffffffff,3.0,0.0,0.0
843cf65ffffffff,20.0,0.0,0.0
843cf67ffffffff,55.0,3.0,0.0
843cf69ffffffff,41.0,0.0,0.0
843cf6bffffffff,8.0,0.0,0.0
843cf6dffffffff,7.0,0.0,0.0
843d005ffffffff,13.0,0.0,0.0
843d009ffffffff,1.0,0.0,0.0
843d04dffffffff,14.0,0.0,0.0
843d101ffffffff,59.0,0.0,0.0
843d103ffffffff,6.0,0.0,0.0
843d107ffffffff,347.0,0.0,0.0
843d109ffffffff,24.0,0.0,0.0
843d10dffffffff,3.0,0.0,0.0
843d123ffffffff,2.0,0.0,0.0
843d131ffffffff,62.0,0.0,0.0
843d133ffffffff,2.0,0.0,0.0
843d135ffffffff,102.0,0.0,0.0
843d137ffffffff,426.0,0.0,0.0
843d139ffffffff,115.0,0.0,0.0
843d13dffffffff,210.0,0.0,0.0
843d141ffffffff,2.0,0.0,0.0
843d147ffffffff,63.0,0.0,0.0
843d149ffffffff,4.0,0.0,0.0
843d15dffffffff,3.0,0.0,0.0
843d161ffffffff,2.0,0.0,0.0
843d167ffffffff,15.0,0.0,0.0
843d169ffffffff,2.0,0.0,0.0
843d1a7ffffffff,2.0,0.0,0.0
843d1a9ffffffff,3.0,0.0,0.0
843d1e7ffffffff,5.0,0.0,0.0
843d1e9ffffffff,2.0,0.0,0.0
843d1edffffffff,31.0,0.0,0.0
843d223ffffffff,1.0,0.0,0.0
843d301ffffffff,4.0,0.0,0.0
843d305ffffffff,16.0,0.0,0.0
843d307ffffffff,7.0,0.0,0.0
843d30dffffffff,5.0,0.0,0.0
843d323ffffffff,26.0,0.0,0.0
843d325ffffffff,4.0,0.0,0.0
843d327ffffffff,3.0,0.0,0.0
843d32bffffffff,4.0,0.0,0.0
843d333ffffffff,2.0,0.0,0.0
843d335ffffffff,5.0,0.0,0.0
843d34bffffffff,161.0,0.0,0.0
843d35dffffffff,158.0,0.0,0.0
843d361ffffffff,1.0,0.0,0.0
843d363ffffffff,28.0,0.0,0.0
843d36bffffffff,29.0,0.0,0.0
843d803ffffffff,2.0,0.0,0.0
843d80dffffffff,27.0,0.0,0.0
843d817ffffffff,1.0,0.0,0.0
843d81bffffffff,3.0,0.0,0.0
843d839ffffffff,5.0,0.0,0.0
843d83dffffffff,1.0,0.0,0.0
843d843ffffffff,3.0,0.0,0.0
843d845ffffffff,247.0,0.0,0.0
843d847ffffffff,28.0,0.0,0.0
843d84dffffffff,4.0,0.0,0.0
843d851ffffffff,18.0,0.0,0.0
843d853ffffffff,10.0,0.0,0.0
843d855ffffffff,2.0,0.0,0.0
843d859ffffffff,27.0,0.0,0.0
843d85bffffffff,2.0,0.0,0.0
843d85dffffffff,2.0,0.0,0.0
843d861ffffffff,3.0,0.0,0.0
843d863ffffffff,10.0,0.0,0.0
843d86bffffffff,22.0,0.0,0.0
843d86dffffffff,2.0,0.0,0.0
843d8b1ffffffff,5.0,0.0,0.0
843d8b7ffffffff,4.0,0.0,0.0
843d8b9ffffffff,4.0,0.0,0.0
843d8bdffffffff,2.0,0.0,0.0
843d8c1ffffffff,22.0,0.0,0.0
843d8c3ffffffff,10.0,0.0,0.0
843d8d5ffffffff,47.0,0.0,0.0
843d8ddffffffff,27.0,0.0,0.0
843d8edffffffff,1.0,0.0,0.0
843d907ffffffff,8.0,0.0,0.0
843d90dffffffff,10.0,0.0,0.0
843d911ffffffff,2.0,0.0,0.0
843d915ffffffff,140.0,0.0,0.0
843d921ffffffff,2.0,0.0,0.0
843d923ffffffff,4.0,0.0,0.0
843d927ffffffff,2.0,0.0,0.0
843d929ffffffff,120.0,0.0,0.0
843d92dffffffff,31.0,0.0,0.0
843d933ffffffff,16.0,0.0,0.0
843d939ffffffff,2.0,0.0,0.0
843d93bffffffff,33.0,0.0,0.0
843d93dffffffff,17.0,0.0,0.0
843d949ffffffff,2.0,0.0,0.0
843d957ffffffff,2.0,0.0,0.0
843d963ffffffff,35.0,0.0,0.0
843d967ffffffff,228.0,0.0,0.0
843d96bffffffff,20.0,0.0,0.0
843d96dffffffff,3.0,0.0,0.0
843d981ffffffff,7.0,0.0,0.0
843d983ffffffff,27.0,0.0,0.0
843d985ffffffff,8.0,0.0,0.0
843d987ffffffff,99.0,0.0,0.0
843d989ffffffff,4.0,0.0,0.0
843d98dffffffff,90.0,0.0,0.0
843d993ffffffff,85.0,0.0,0.0
843d997ffffffff,10.0,0.0,0.0
843d9a5ffffffff,7.0,0.0,0.0
843d9a7ffffffff,38.0,0.0,0.0
843d9abffffffff,12.0,0.0,0.0
843d9adffffffff,18.0,0.0,0.0
843d9b1ffffffff,27.0,0.0,0.0
843d9b5ffffffff,8.0,0.0,0.0
843d9b7ffffffff,370.0,0.0,0.0
843d9b9ffffffff,127.0,0.0,0.0
843d9bbffffffff,6.0,0.0,0.0
843d9bdffffffff,7.0,0.0,0.0
843d9d1ffffffff,97.0,0.0,0.0
843d9d3ffffffff,51.0,0.0,0.0
843d9d5ffffffff,8.0,0.0,0.0
843d9dbffffffff,143.0,0.0,0.0
843d9e3ffffffff,2.0,0.0,0.0
843d9e5ffffffff,533.0,0.0,0.0
843d9e7ffffffff,70.0,0.0,0.0
843d9edffffffff,20.0,0.0,0.0
843da03ffffffff,2.0,0.0,0.0
843da09ffffffff,2.0,0.0,0.0
843da11ffffffff,78.0,0.0,0.0
843da13ffffffff,20.0,0.0,0.0
843da15ffffffff,1.0,0.0,0.0
843da19ffffffff,54.0,0.0,0.0
843da1bffffffff,40.0,0.0,0.0
843da1dffffffff,130.0,0.0,0.0
843da21ffffffff,25.0,0.0,0.0
843da25ffffffff,48.0,0.0,0.0
843da27ffffffff,3.0,0.0,0.0
843da33ffffffff,36.0,0.0,0.0
843da37ffffffff,1072.0,0.0,0.0
843da3bffffffff,1.0,0.0,0.0
843da3dffffffff,1.0,0.0,0.0
843da53ffffffff,2.0,0.0,0.0
843da57ffffffff,42.0,0.0,0.0
843da63ffffffff,4.0,0.0,0.0
843da69ffffffff,18.0,0.0,0.0
843da81ffffffff,2.0,0.0,0.0
843da89ffffffff,2.0,0.0,0.0
843da91ffffffff,1.0,0.0,0.0
843da93ffffffff,6.0,0.0,0.0
843da95ffffffff,3.0,0.0,0.0
843da97ffffffff,27.0,0.0,0.0
843da99ffffffff,18.0,0.0,0.0
843da9dffffffff,20.0,0.0,0.0
843daa1ffffffff,2.0,0.0,0.0
843daa5ffffffff,10.0,0.0,0.0
843daa7ffffffff,2.0,0.0,0.0
843dab5ffffffff,5.0,0.0,0.0
843dac3ffffffff,4.0,0.0,0.0
843dac5ffffffff,3.0,0.0,0.0
843dac9ffffffff,47.0,0.0,0.0
843dacbffffffff,4.0,0.0,0.0
843dad1ffffffff,762.0,0.0,0.0
843dad3ffffffff,2.0,0.0,0.0
843dad5ffffffff,90.0,0.0,0.0
843dad7ffffffff,27.0,0.0,0.0
843dad9ffffffff,122.0,0.0,0.0
843dadbffffffff,15.0,0.0,0.0
843daddffffffff,664.0,0.0,0.0
843dae1ffffffff,5.0,0.0,0.0
843db01ffffffff,2.0,0.0,0.0
843db03ffffffff,17.0,0.0,0.0
843db07ffffffff,12.0,0.0,0.0
843db09ffffffff,4.0,0.0,0.0
843db0dffffffff,2.0,0.0,0.0
843db13ffffffff,152.0,0.0,0.0
843db1bffffffff,2.0,0.0,0.0
843db23ffffffff,12.0,0.0,0.0
843db25ffffffff,19.0,0.0,0.0
843db27ffffffff,7.0,0.0,0.0
843db29ffffffff,28.0,0.0,0.0
843db2dffffffff,63.0,0.0,0.0
843db31ffffffff,27.0,0.0,0.0
843db33ffffffff,4.0,0.0,0.0
843db35ffffffff,280.0,0.0,0.0
843db37ffffffff,46.0,0.0,0.0
843db39ffffffff,23.0,0.0,0.0
843db3bffffffff,18.0,0.0,0.0
843db3dffffffff,5.0,0.0,0.0
843db43ffffffff,4.0,0.0,0.0
843db45ffffffff,2.0,0.0,0.0
843db47ffffffff,1.0,0.0,0.0
843db49ffffffff,3.0,0.0,0.0
843db4dffffffff,5.0,0.0,0.0
843db51ffffffff,7.0,0.0,0.0
843db55ffffffff,1.0,0.0,0.0
843db57ffffffff,10.0,0.0,0.0
843db5bffffffff,2.0,0.0,0.0
843db61ffffffff,4.0,0.0,0.0
843db63ffffffff,4.0,0.0,0.0
843db65ffffffff,13.0,0.0,0.0
843db67ffffffff,110.0,0.0,0.0
843db6dffffffff,8.0,0.0,0.0
843e411ffffffff,6.0,0.0,0.0
843e413ffffffff,4.0,0.0,0.0
843e4a1ffffffff,1.0,0.0,0.0
843e4e3ffffffff,2.0,0.0,0.0
843e583ffffffff,5.0,0.0,0.0
843e5b9ffffffff,3.0,0.0,0.0
843e5d5ffffffff,1.0,0.0,0.0
843e605ffffffff,3.0,0.0,0.0
843e621ffffffff,4.0,0.0,0.0
843e625ffffffff,3.0,0.0,0.0
843e629ffffffff,25.0,0.0,0.0
843e655ffffffff,7.0,0.0,0.0
843e665ffffffff,2.0,0.0,0.0
843e689ffffffff,680.0,50.0,0.0
843e68dffffffff,150.0,13.0,0.0
843e6a1ffffffff,1.0,0.0,0.0
843e6a7ffffffff,4.0,0.0,0.0
843e6c3ffffffff,5.0,0.0,0.0
843e6c9ffffffff,2.0,0.0,0.0
843e6cbffffffff,12.0,0.0,0.0
843e719ffffffff,15.0,0.0,0.0
843e72bffffffff,1.0,0.0,0.0
843f26dffffffff,1.0,0.0,0.0
843f283ffffffff,18.0,0.0,0.0
843f28bffffffff,4.0,0.0,0.0
843f291ffffffff,10.0,0.0,0.0
843f293ffffffff,2.0,0.0,0.0
843f295ffffffff,7.0,0.0,0.0
843f299ffffffff,21.0,0.0,0.0
843f29bffffffff,6.0,0.0,0.0
843f29dffffffff,2.0,0.0,0.0
843f2b9ffffffff,13.0,0.0,0.0
843f2c1ffffffff,2.0,0.0,0.0
843f2c3ffffffff,62.0,0.0,0.0
843f2d5ffffffff,17.0,0.0,0.0
843f2ddffffffff,113.0,0.0,0.0
843f305ffffffff,11.0,0.0,0.0
843f30bffffffff,4.0,0.0,0.0
843f34dffffffff,2.0,0.0,0.0
843f355ffffffff,14.0,0.0,0.0
843f357ffffffff,3.0,0.0,0.0
843f359ffffffff,1.0,0.0,0.0
843f365ffffffff,69.0,0.0,0.0
843f445ffffffff,1.0,0.0,0.0
843f44bffffffff,5.0,0.0,0.0
843f459ffffffff,8.0,0.0,0.0
843f45bffffffff,4.0,0.0,0.0
843f4d1ffffffff,34.0,0.0,0.0
843f4d3ffffffff,67.0,0.0,0.0
843f4d9ffffffff,6.0,0.0,0.0
843f4ddffffffff,1.0,0.0,0.0
843f605ffffffff,21.0,0.0,0.0
843f609ffffffff,10.0,0.0,0.0
843f613ffffffff,11.0,0.0,0.0
843f615ffffffff,11.0,0.0,0.0
843f619ffffffff,2.0,0.0,0.0
843f61bffffffff,16.0,0.0,0.0
843f61dffffffff,3.0,0.0,0.0
843f623ffffffff,3.0,0.0,0.0
843f629ffffffff,12.0,0.0,0.0
843f62bffffffff,39.0,0.0,0.0
843f631ffffffff,54.0,0.0,0.0
843f633ffffffff,20.0,0.0,0.0
843f635ffffffff,4.0,0.0,0.0
843f637ffffffff,13.0,0.0,0.0
843f643ffffffff,2.0,0.0,0.0
843f645ffffffff,1.0,0.0,0.0
843f647ffffffff,3.0,0.0,0.0
843f649ffffffff,4.0,0.0,0.0
843f64dffffffff,38.0,0.0,0.0
843f655ffffffff,3.0,0.0,0.0
843f661ffffffff,11.0,0.0,0.0
843f663ffffffff,2.0,0.0,0.0
843f66bffffffff,133.0,0.0,0.0
843f681ffffffff,100.0,0.0,0.0
843f68bffffffff,2.0,0.0,0.0
843f68dffffffff,63.0,0.0,0.0
843f6a9ffffffff,2.0,0.0,0.0
843f6adffffffff,17.0,0.0,0.0
843f6c1ffffffff,6.0,0.0,0.0
843f6c3ffffffff,1.0,0.0,0.0
843f6c5ffffffff,1.0,0.0,0.0
843f6c7ffffffff,2.0,0.0,0.0
843f6c9ffffffff,4.0,0.0,0.0
843f6cdffffffff,1.0,0.0,0.0
843f6ddffffffff,4.0,0.0,0.0
843f6e3ffffffff,52.0,0.0,0.0
843f6e7ffffffff,7.0,0.0,0.0
843f6e9ffffffff,2.0,0.0,0.0
843f6ebffffffff,9.0,0.0,0.0
843f709ffffffff,2.0,0.0,0.0
843f70bffffffff,2.0,0.0,0.0
843f721ffffffff,2.0,0.0,0.0
843f723ffffffff,4.0,0.0,0.0
843f729ffffffff,27.0,0.0,0.0
843f72bffffffff,6.0,0.0,0.0
843f731ffffffff,49.0,0.0,0.0
843f737ffffffff,2.0,0.0,0.0
843f73dffffffff,4.0,0.0,0.0
843f749ffffffff,2.0,0.0,0.0
843f74dffffffff,5.0,0.0,0.0
843f751ffffffff,10.0,0.0,0.0
843f755ffffffff,14.0,0.0,0.0
843f767ffffffff,36.0,0.0,0.0
8440011ffffffff,2.0,0.0,0.0
8440015ffffffff,1.0,0.0,0.0
8440023ffffffff,1.0,0.0,0.0
844004dffffffff,1.0,0.0,0.0
844005dffffffff,1.0,0.0,0.0
84400a3ffffffff,1.0,0.0,0.0
84400a5ffffffff,6.0,0.0,0.0
84400c1ffffffff,6.0,0.0,0.0
8440125ffffffff,4.0,0.0,0.0
8440197ffffffff,1.0,0.0,0.0
84401dbffffffff,1.0,0.0,0.0
8440215ffffffff,2.0,0.0,0.0
8440223ffffffff,6.0,0.0,0.0
844022bffffffff,22.0,0.0,0.0
84402a9ffffffff,2.0,0.0,0.0
84402d7ffffffff,162.0,0.0,0.0
844030dffffffff,4.0,0.0,0.0
8440329ffffffff,4.0,0.0,0.0
8440349ffffffff,5.0,1.0,0.0
8440363ffffffff,2.0,0.0,0.0
844036dffffffff,3.0,0.0,0.0
8440403ffffffff,21.0,0.0,0.0
844040bffffffff,2.0,0.0,0.0
8440413ffffffff,12.0,1.0,0.0
8440435ffffffff,7.0,0.0,0.0
8440437ffffffff,2.0,0.0,0.0
8440439ffffffff,23.0,0.0,0.0
8440447ffffffff,3.0,0.0,0.0
8440491ffffffff,2.0,0.0,0.0
8440499ffffffff,22.0,0.0,0.0
844049dffffffff,2.0,0.0,0.0
84404c1ffffffff,9.0,0.0,0.0
84404c3ffffffff,2.0,0.0,0.0
84404c5ffffffff,8.0,0.0,0.0
84404c7ffffffff,2.0,0.0,0.0
84404c9ffffffff,4.0,0.0,0.0
84404cbffffffff,70.0,1.0,0.0
84404d9ffffffff,1.0,0.0,0.0
84404ddffffffff,108.0,6.0,0.0
84404edffffffff,2.0,0.0,0.0
844058dffffffff,1.0,0.0,0.0
84405c9ffffffff,4.0,0.0,0.0
84405cbffffffff,7.0,0.0,0.0
8440615ffffffff,2.0,0.0,0.0
8440619ffffffff,39.0,0.0,0.0
844061bffffffff,9.0,0.0,0.0
8440651ffffffff,13.0,0.0,0.0
84406b3ffffffff,2.0,0.0,0.0
84406b5ffffffff,2.0,0.0,0.0
84406b7ffffffff,33.0,0.0,0.0
84406d7ffffffff,1.0,0.0,0.0
8440711ffffffff,3.0,0.0,0.0
8440715ffffffff,2.0,0.0,0.0
8440717ffffffff,5.0,0.0,0.0
844071dffffffff,1.0,0.0,0.0
844075dffffffff,6.0,0.0,0.0
8440883ffffffff,1.0,0.0,0.0
8440885ffffffff,2.0,0.0,0.0
8440899ffffffff,9.0,0.0,0.0
844089dffffffff,2.0,0.0,0.0
84408a9ffffffff,5.0,0.0,0.0
84408bbffffffff,1.0,0.0,0.0
84408d3ffffffff,6.0,0.0,0.0
8440909ffffffff,4.0,0.0,0.0
8440955ffffffff,2.0,0.0,0.0
844095dffffffff,1.0,0.0,0.0
844096bffffffff,2.0,0.0,0.0
8440a05ffffffff,10.0,0.0,0.0
8440a2bffffffff,7.0,0.0,0.0
8440a45ffffffff,14.0,0.0,0.0
8440a69ffffffff,15.0,1.0,0.0
8440a6bffffffff,2.0,0.0,0.0
8440a81ffffffff,2.0,0.0,0.0
8440a8dffffffff,4.0,0.0,0.0
8440ac5ffffffff,1.0,0.0,0.0
8440ac7ffffffff,2.0,0.0,0.0
8440b51ffffffff,31.0,0.0,0.0
8440b53ffffffff,34.0,0.0,0.0
8440c1dffffffff,1.0,0.0,0.0
8440c49ffffffff,6.0,0.0,0.0
8440c4dffffffff,3.0,1.0,0.0
8440c57ffffffff,2.0,2.0,0.0
8440c6dffffffff,3.0,0.0,0.0
8440d37ffffffff,1.0,0.0,0.0
8440d6dffffffff,1.0,0.0,0.0
8440dc9ffffffff,2.0,1.0,0.0
8440e11ffffffff,11.0,0.0,0.0
8440e13ffffffff,4.0,1.0,0.0
8440e17ffffffff,3.0,3.0,0.0
8440e23ffffffff,3.0,0.0,0.0
8440e27ffffffff,2.0,0.0,0.0
8440e31ffffffff,2.0,2.0,0.0
8440e35ffffffff,8.0,0.0,0.0
8440e37ffffffff,2.0,0.0,0.0
8440e39ffffffff,18.0,2.0,0.0
8440e3bffffffff,2.0,0.0,0.0
8440e3dffffffff,67.0,12.0,0.0
8440e5dffffffff,11.0,0.0,0.0
8440e89ffffffff,2.0,2.0,0.0
8440ee9ffffffff,2.0,0.0,0.0
8440eedffffffff,2.0,0.0,0.0
8441035ffffffff,95.0,8.0,0.0
8441037ffffffff,153.0,3.0,0.0
8441081ffffffff,4.0,0.0,0.0
8441091ffffffff,2.0,0.0,0.0
8441099ffffffff,4.0,0.0,0.0
844109bffffffff,31.0,2.0,0.0
8441105ffffffff,13.0,0.0,0.0
8441111ffffffff,10.0,0.0,0.0
844111bffffffff,5.0,0.0,0.0
844111dffffffff,2.0,0.0,0.0
8441129ffffffff,12.0,6.0,0.0
844112bffffffff,2.0,0.0,0.0
8441163ffffffff,3.0,0.0,0.0
8441181ffffffff,3.0,0.0,0.0
8441185ffffffff,6.0,0.0,0.0
8441189ffffffff,3.0,0.0,0.0
844118bffffffff,49.0,0.0,0.0
844118dffffffff,1.0,0.0,0.0
8441193ffffffff,3.0,0.0,0.0
8441199ffffffff,7.0,0.0,0.0
844119dffffffff,9.0,0.0,0.0
84411a1ffffffff,2.0,0.0,0.0
84411a5ffffffff,9.0,0.0,0.0
84411a7ffffffff,2.0,2.0,0.0
84411adffffffff,4.0,2.0,0.0
84411b5ffffffff,6.0,0.0,0.0
84411bdffffffff,4.0,0.0,0.0
84411c1ffffffff,4.0,0.0,0.0
84411c3ffffffff,10.0,0.0,0.0
84411c9ffffffff,36.0,0.0,0.0
84411cbffffffff,1801.0,91.0,0.0
84411d3ffffffff,3.0,0.0,0.0
84411d5ffffffff,33.0,1.0,0.0
84411d7ffffffff,38.0,0.0,0.0
84411d9ffffffff,5.0,0.0,0.0
84411dbffffffff,3.0,0.0,0.0
84411ddffffffff,29.0,0.0,0.0
84411e3ffffffff,2.0,0.0,0.0
8441315ffffffff,50.0,0.0,0.0
8441421ffffffff,11.0,2.0,0.0
8441425ffffffff,12.0,0.0,0.0
844142bffffffff,20.0,3.0,0.0
8441431ffffffff,108.0,9.0,0.0
8441433ffffffff,31.0,4.0,0.0
8441437ffffffff,5.0,0.0,0.0
8441439ffffffff,38.0,0.0,0.0
844143bffffffff,27.0,1.0,0.0
8441453ffffffff,3.0,3.0,0.0
8441481ffffffff,2.0,0.0,0.0
8441485ffffffff,3.0,0.0,0.0
8441491ffffffff,4.0,0.0,0.0
8441497ffffffff,2.0,0.0,0.0
84414c3ffffffff,2.0,0.0,0.0
84414d5ffffffff,2.0,0.0,0.0
84414d9ffffffff,26.0,0.0,0.0
84414e3ffffffff,6.0,0.0,0.0
8441509ffffffff,3.0,0.0,0.0
844150bffffffff,2.0,0.0,0.0
8441517ffffffff,5.0,0.0,0.0
8441539ffffffff,3.0,0.0,0.0
844153dffffffff,10.0,1.0,0.0
8441541ffffffff,10.0,0.0,0.0
8441545ffffffff,2.0,0.0,0.0
8441547ffffffff,22.0,0.0,0.0
844154dffffffff,1.0,0.0,0.0
8441587ffffffff,4.0,0.0,0.0
844158dffffffff,3.0,0.0,0.0
844159dffffffff,2.0,0.0,0.0
84415a1ffffffff,1.0,0.0,0.0
84415c1ffffffff,6.0,0.0,0.0
84415c3ffffffff,3.0,1.0,0.0
84415c9ffffffff,2.0,0.0,0.0
84415cbffffffff,37.0,0.0,0.0
84415e1ffffffff,8.0,0.0,0.0
84415e7ffffffff,5.0,0.0,0.0
84415e9ffffffff,1.0,0.0,0.0
84415edffffffff,45.0,0.0,0.0
8441609ffffffff,4.0,0.0,0.0
844160bffffffff,15.0,0.0,0.0
8441615ffffffff,2.0,0.0,0.0
8441643ffffffff,22.0,1.0,0.0
8441653ffffffff,2.0,0.0,0.0
8441655ffffffff,10.0,0.0,0.0
844165bffffffff,2.0,0.0,0.0
844165dffffffff,3.0,3.0,0.0
8441681ffffffff,3.0,1.0,0.0
8441683ffffffff,3.0,0.0,0.0
8441685ffffffff,19.0,0.0,0.0
8441687ffffffff,4.0,1.0,0.0
844168bffffffff,1.0,0.0,0.0
8441695ffffffff,1.0,0.0,0.0
844169bffffffff,5.0,0.0,0.0
844169dffffffff,1.0,0.0,0.0
84416a3ffffffff,5.0,0.0,0.0
84416abffffffff,5.0,0.0,0.0
84416b1ffffffff,3.0,2.0,0.0
84416b7ffffffff,6.0,0.0,0.0
84416b9ffffffff,6.0,0.0,0.0
84416c1ffffffff,3.0,0.0,0.0
84416c3ffffffff,8.0,0.0,0.0
84416cdffffffff,3.0,0.0,0.0
84416d5ffffffff,2.0,0.0,0.0
84416dbffffffff,9.0,0.0,0.0
84416e1ffffffff,5.0,0.0,0.0
84416e5ffffffff,15.0,0.0,0.0
84416edffffffff,12.0,9.0,0.0
8441705ffffffff,3.0,0.0,0.0
8441711ffffffff,2.0,0.0,0.0
8441715ffffffff,7.0,0.0,0.0
8441717ffffffff,3.0,0.0,0.0
8441719ffffffff,53.0,0.0,0.0
8441721ffffffff,5.0,1.0,0.0
8441725ffffffff,2.0,0.0,0.0
8441727ffffffff,2.0,0.0,0.0
8441729ffffffff,4.0,0.0,0.0
844172dffffffff,10.0,0.0,0.0
8441739ffffffff,22.0,0.0,0.0
844173dffffffff,3.0,0.0,0.0
8441751ffffffff,5.0,0.0,0.0
8441757ffffffff,1.0,0.0,0.0
8441761ffffffff,2.0,0.0,0.0
8441767ffffffff,2.0,0.0,0.0
8441809ffffffff,1.0,0.0,0.0
8441833ffffffff,5.0,2.0,0.0
8441837ffffffff,35.0,3.0,0.0
8441845ffffffff,1.0,0.0,0.0
8441847ffffffff,1.0,0.0,0.0
844184bffffffff,3.0,0.0,0.0
8441855ffffffff,15.0,0.0,0.0
8441859ffffffff,16.0,0.0,0.0
844185dffffffff,4.0,0.0,0.0
8441863ffffffff,3.0,0.0,0.0
844186bffffffff,2.0,0.0,0.0
8441891ffffffff,7.0,0.0,0.0
84418a1ffffffff,2.0,2.0,0.0
84418b3ffffffff,4.0,0.0,0.0
84418b7ffffffff,1.0,0.0,0.0
84418c9ffffffff,2.0,2.0,0.0
8441901ffffffff,3.0,3.0,0.0
8441907ffffffff,2.0,0.0,0.0
8441909ffffffff,3.0,1.0,0.0
844190bffffffff,7.0,5.0,0.0
8441911ffffffff,29.0,3.0,0.0
8441915ffffffff,3.0,0.0,0.0
8441919ffffffff,37.0,4.0,0.0
844191bffffffff,8.0,0.0,0.0
8441921ffffffff,23.0,12.0,0.0
8441923ffffffff,9.0,0.0,0.0
8441925ffffffff,11.0,11.0,0.0
8441929ffffffff,9.0,5.0,0.0
844192bffffffff,2.0,2.0,0.0
844192dffffffff,126.0,102.0,0.0
844193bffffffff,7.0,1.0,0.0
8441941ffffffff,1.0,0.0,0.0
8441945ffffffff,1.0,0.0,0.0
8441949ffffffff,6.0,4.0,0.0
8441959ffffffff,2.0,0.0,0.0
844198dffffffff,4.0,0.0,0.0
8441993ffffffff,2.0,0.0,0.0
84419a5ffffffff,2.0,0.0,0.0
84419bbffffffff,2.0,0.0,0.0
84419cdffffffff,2.0,0.0,0.0
84419d5ffffffff,13.0,0.0,0.0
84419d9ffffffff,7.0,0.0,0.0
84419dbffffffff,2.0,0.0,0.0
84419ddffffffff,57.0,7.0,0.0
84419edffffffff,1.0,1.0,0.0
8441a09ffffffff,345.0,82.0,0.0
8441a0bffffffff,4.0,0.0,0.0
8441a0dffffffff,1.0,0.0,0.0
8441a27ffffffff,1.0,1.0,0.0
8441a35ffffffff,3.0,0.0,0.0
8441a37ffffffff,2.0,1.0,0.0
8441a43ffffffff,694.0,224.0,0.0
8441a47ffffffff,2.0,0.0,0.0
8441a55ffffffff,1827.0,669.0,0.0
8441a67ffffffff,1.0,0.0,0.0
8441a97ffffffff,2.0,0.0,0.0
8441b01ffffffff,1.0,0.0,0.0
8441b05ffffffff,1.0,0.0,0.0
8441b19ffffffff,2.0,0.0,0.0
8441b21ffffffff,2.0,0.0,0.0
8441b25ffffffff,2.0,0.0,0.0
8441b29ffffffff,8.0,4.0,0.0
8441b2dffffffff,9.0,2.0,0.0
8441b43ffffffff,395.0,27.0,0.0
8441b51ffffffff,3.0,0.0,0.0
8441b53ffffffff,34.0,0.0,0.0
8441b55ffffffff,32.0,0.0,0.0
8441b5dffffffff,264.0,13.0,0.0
8441b61ffffffff,6.0,6.0,0.0
8441b65ffffffff,4.0,3.0,0.0
8442253ffffffff,6.0,0.0,0.0
844231dffffffff,6.0,0.0,0.0
8442333ffffffff,16.0,0.0,0.0
8442339ffffffff,2.0,0.0,0.0
844233bffffffff,2.0,0.0,0.0
8442345ffffffff,1.0,0.0,0.0
8442491ffffffff,1.0,0.0,0.0
8442493ffffffff,12.0,0.0,0.0
8442499ffffffff,38.0,0.0,0.0
844249bffffffff,6.0,0.0,0.0
84424d5ffffffff,2.0,0.0,0.0
84424d7ffffffff,2.0,0.0,0.0
8442531ffffffff,8.0,0.0,0.0
8442533ffffffff,2.0,0.0,0.0
8442545ffffffff,10.0,0.0,0.0
844258bffffffff,19.0,0.0,0.0
84425a5ffffffff,2.0,0.0,0.0
84425a7ffffffff,12.0,0.0,0.0
84425a9ffffffff,3.0,0.0,0.0
84425d3ffffffff,3.0,0.0,0.0
8442695ffffffff,7.0,0.0,0.0
8442699ffffffff,13.0,0.0,0.0
844269dffffffff,2.0,0.0,0.0
84426d1ffffffff,2.0,0.0,0.0
8442c01ffffffff,271.0,0.0,0.0
8442c05ffffffff,89.0,0.0,0.0
8442c07ffffffff,141.0,0.0,0.0
8442c09ffffffff,8.0,0.0,0.0
8442c0bffffffff,5.0,0.0,0.0
8442c0dffffffff,146.0,0.0,0.0
8442c11ffffffff,14.0,0.0,0.0
8442c13ffffffff,131.0,0.0,0.0
8442c17ffffffff,6.0,0.0,0.0
8442c19ffffffff,2.0,0.0,0.0
