cell_id,Alauda arvensis,Alauda arvensis [arvensis Group],Alauda arvensis [pekinensis Group],Alauda arvensis japonica/intermedia
834bb5fffffffff,5.0,0.0,0.0,0.0
835269fffffffff,3.0,0.0,0.0,0.0
835345fffffffff,2.0,0.0,0.0,0.0
83534cfffffffff,2.0,0.0,0.0,0.0
83534dfffffffff,31.0,0.0,0.0,0.0
835355fffffffff,2.0,0.0,0.0,0.0
835363fffffffff,10.0,0.0,0.0,0.0
835368fffffffff,8.0,0.0,0.0,0.0
83536afffffffff,35.0,0.0,0.0,0.0
83536efffffffff,10.0,0.0,0.0,0.0
835d10fffffffff,5077.0,0.0,0.0,0.0
835d13fffffffff,206.0,0.0,0.0,0.0
835d14fffffffff,414.0,0.0,0.0,0.0
835d16fffffffff,45.0,0.0,0.0,0.0
836332fffffffff,2.0,0.0,0.0,0.0
83b910fffffffff,5.0,0.0,0.0,0.0
83b911fffffffff,18.0,0.0,0.0,0.0
83b912fffffffff,8.0,0.0,0.0,0.0
83b913fffffffff,4.0,0.0,0.0,0.0
83b914fffffffff,29.0,0.0,0.0,0.0
83b915fffffffff,4.0,0.0,0.0,0.0
83b916fffffffff,98.0,0.0,0.0,0.0
83b91afffffffff,9.0,0.0,0.0,0.0
83b91efffffffff,5.0,0.0,0.0,0.0
83b936fffffffff,6.0,0.0,0.0,0.0
83b9a5fffffffff,28.0,0.0,0.0,0.0
83ba24fffffffff,76.0,0.0,0.0,0.0
83bb08fffffffff,583.0,0.0,0.0,0.0
83bb09fffffffff,163.0,0.0,0.0,0.0
83bb0afffffffff,121.0,0.0,0.0,0.0
83bb0bfffffffff,115.0,0.0,0.0,0.0
83bb0cfffffffff,331.0,0.0,0.0,0.0
83bb0dfffffffff,556.0,0.0,0.0,0.0
83bb0efffffffff,10.0,0.0,0.0,0.0
83bb28fffffffff,81.0,0.0,0.0,0.0
83bb29fffffffff,2196.0,0.0,0.0,0.0
83bb2bfffffffff,1918.0,0.0,0.0,0.0
83bb2dfffffffff,477.0,0.0,0.0,0.0
83bb36fffffffff,373.0,0.0,0.0,0.0
83bb50fffffffff,2527.0,0.0,0.0,0.0
83bb51fffffffff,214.0,0.0,0.0,0.0
83bb52fffffffff,114.0,0.0,0.0,0.0
83bb53fffffffff,574.0,0.0,0.0,0.0
83bb54fffffffff,305.0,0.0,0.0,0.0
83bb56fffffffff,382.0,0.0,0.0,0.0
83bb58fffffffff,47.0,0.0,0.0,0.0
83bb5cfffffffff,2.0,0.0,0.0,0.0
83bb5efffffffff,181.0,0.0,0.0,0.0
83bb70fffffffff,9.0,0.0,0.0,0.0
83bb72fffffffff,78.0,0.0,0.0,0.0
83bb74fffffffff,385.0,0.0,0.0,0.0
83bb76fffffffff,244.0,0.0,0.0,0.0
83be08fffffffff,34.0,0.0,0.0,0.0
83be09fffffffff,21.0,0.0,0.0,0.0
83be0afffffffff,3.0,0.0,0.0,0.0
83be0bfffffffff,23.0,0.0,0.0,0.0
83be0cfffffffff,25.0,0.0,0.0,0.0
83be0dfffffffff,276.0,0.0,0.0,0.0
83be0efffffffff,49.0,0.0,0.0,0.0
83be29fffffffff,1.0,0.0,0.0,0.0
83be40fffffffff,26.0,0.0,0.0,0.0
83be41fffffffff,10.0,0.0,0.0,0.0
83be44fffffffff,9.0,0.0,0.0,0.0
83be45fffffffff,62.0,1.0,0.0,0.0
83be49fffffffff,147.0,2.0,0.0,0.0
83be4cfffffffff,22.0,0.0,0.0,0.0
83be4dfffffffff,14.0,0.0,0.0,0.0
83be56fffffffff,1.0,0.0,0.0,0.0
83be60fffffffff,391.0,7.0,0.0,0.0
83be61fffffffff,36.0,0.0,0.0,0.0
83be62fffffffff,69.0,0.0,0.0,0.0
83be63fffffffff,4947.0,38.0,0.0,0.0
83be66fffffffff,121.0,0.0,0.0,0.0
83be68fffffffff,111.0,3.0,0.0,0.0
83be69fffffffff,50.0,0.0,0.0,0.0
83be6afffffffff,24.0,3.0,0.0,0.0
83be6bfffffffff,19.0,0.0,0.0,0.0
83be6efffffffff,843.0,8.0,0.0,0.0
83be70fffffffff,11.0,0.0,0.0,0.0
83be71fffffffff,5.0,2.0,0.0,0.0
83be72fffffffff,798.0,0.0,0.0,0.0
83be74fffffffff,43.0,0.0,0.0,0.0
83be75fffffffff,39.0,2.0,0.0,0.0
83be76fffffffff,58.0,0.0,0.0,0.0
83bf48fffffffff,151.0,1.0,0.0,0.0
83bf49fffffffff,14.0,0.0,0.0,0.0
83bf4afffffffff,238.0,47.0,0.0,0.0
83bf4bfffffffff,474.0,0.0,0.0,0.0
83bf4cfffffffff,542.0,36.0,0.0,0.0
83bf4dfffffffff,50.0,6.0,0.0,0.0
83bf4efffffffff,57.0,0.0,0.0,0.0
83bf59fffffffff,53.0,0.0,0.0,0.0
83bf6bfffffffff,36.0,1.0,0.0,0.0
83d44dfffffffff,186.0,0.0,0.0,0.0
83d46bfffffffff,4.0,0.0,0.0,0.0
83d892fffffffff,55.0,0.0,0.0,0.0
83d896fffffffff,87.0,0.0,0.0,0.0
83da80fffffffff,779.0,0.0,0.0,0.0
83da81fffffffff,439.0,0.0,0.0,0.0
83da82fffffffff,727.0,0.0,0.0,0.0
83da83fffffffff,358.0,0.0,0.0,0.0
83da84fffffffff,493.0,0.0,0.0,0.0
83da85fffffffff,569.0,0.0,0.0,0.0
83da86fffffffff,416.0,0.0,0.0,0.0
83da8cfffffffff,70.0,0.0,0.0,0.0
83da8efffffffff,68.0,0.0,0.0,0.0
83da90fffffffff,108.0,0.0,0.0,0.0
83da91fffffffff,105.0,0.0,0.0,0.0
83da92fffffffff,29.0,0.0,0.0,0.0
83da94fffffffff,1113.0,0.0,0.0,0.0
83da95fffffffff,515.0,0.0,0.0,0.0
83da96fffffffff,745.0,0.0,0.0,0.0
83da9cfffffffff,7.0,0.0,0.0,0.0
83daaafffffffff,539.0,0.0,0.0,0.0
83dab3fffffffff,876.0,0.0,0.0,0.0
