cell_id,Sittasomus griseicapillus,Sittasomus griseicapillus [griseus Group],Sittasomus griseicapillus aequatorialis,Sittasomus griseicapillus [griseicapillus Group],Sittasomus griseicapillus reiseri,Sittasomus griseicapillus sylviellus/olivaceus
84a953dffffffff,10.0,0.0,0.0,0.0,0.0,0.0
84a9543ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84a9547ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
84a9549ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84a954bffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84a9551ffffffff,37.0,0.0,0.0,0.0,0.0,0.0
84a9553ffffffff,12.0,0.0,0.0,0.0,0.0,0.0
84a9555ffffffff,29.0,0.0,0.0,0.0,0.0,0.0
84a9557ffffffff,28.0,0.0,0.0,0.0,0.0,0.0
84a9559ffffffff,25.0,0.0,0.0,0.0,0.0,0.0
84a955bffffffff,69.0,0.0,0.0,0.0,0.0,0.0
84a955dffffffff,7.0,0.0,0.0,0.0,0.0,0.0
84a9561ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84a9565ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84a956bffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84a9599ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
84a95a5ffffffff,13.0,0.0,0.0,0.0,0.0,0.0
84a95abffffffff,56.0,0.0,0.0,0.0,0.0,0.0
84a95adffffffff,8.0,0.0,0.0,0.0,0.0,0.0
84a95b3ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84a95bbffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84a95c3ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
84a95c5ffffffff,39.0,0.0,0.0,0.0,0.0,0.0
84a95c9ffffffff,139.0,0.0,0.0,0.0,0.0,0.0
84a95dbffffffff,14.0,0.0,0.0,0.0,0.0,0.0
84a95e5ffffffff,11.0,0.0,0.0,0.0,0.0,0.0
84a95edffffffff,90.0,0.0,0.0,0.0,0.0,0.0
84a9611ffffffff,13.0,0.0,0.0,0.0,0.0,0.0
84a9613ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84a9617ffffffff,24.0,0.0,0.0,0.0,0.0,0.0
84a9619ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
84a9627ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84a9631ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84a9637ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84a9653ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84a9685ffffffff,119.0,0.0,0.0,0.0,0.0,0.0
84a9687ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84a969bffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84a96a1ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
84a96a5ffffffff,21.0,0.0,0.0,0.0,0.0,0.0
84a96a7ffffffff,26.0,0.0,0.0,0.0,0.0,0.0
84a96a9ffffffff,26.0,0.0,0.0,0.0,0.0,0.0
84a96abffffffff,13.0,0.0,0.0,0.0,0.0,0.0
84a96adffffffff,121.0,0.0,0.0,0.0,0.0,0.0
84a96b1ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
84a96b5ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
84a96b9ffffffff,63.0,0.0,0.0,0.0,0.0,0.0
84a96bbffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84a96c5ffffffff,38.0,0.0,0.0,0.0,0.0,0.0
84a96e1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84a96e3ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84a96e5ffffffff,13.0,0.0,0.0,0.0,0.0,0.0
84a96e7ffffffff,76.0,0.0,0.0,0.0,0.0,0.0
84a96e9ffffffff,24.0,0.0,0.0,0.0,0.0,0.0
84a9717ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
84a9723ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84a9733ffffffff,33.0,0.0,0.0,0.0,0.0,0.0
84a973bffffffff,31.0,0.0,0.0,0.0,0.0,0.0
84a973dffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84a9761ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84a9765ffffffff,55.0,0.0,0.0,0.0,0.0,0.0
84b2619ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84b262dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84b2699ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
84b26d1ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
84b26d7ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84b2701ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84b2709ffffffff,51.0,0.0,0.0,0.0,0.0,0.0
84b270bffffffff,32.0,0.0,0.0,0.0,0.0,0.0
84b271dffffffff,6.0,0.0,0.0,0.0,0.0,0.0
84b2723ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84b2725ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84b2741ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
84b2747ffffffff,12.0,0.0,0.0,0.0,0.0,0.0
84b2749ffffffff,24.0,0.0,0.0,0.0,0.0,0.0
84b274bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84b2757ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
84b324bffffffff,5.0,0.0,0.0,0.0,0.0,0.0
84b3253ffffffff,67.0,0.0,0.0,0.0,0.0,0.0
84b325bffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84b3407ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84b340dffffffff,34.0,0.0,0.0,0.0,0.0,0.0
84b3421ffffffff,15.0,0.0,0.0,0.0,0.0,0.0
84b3423ffffffff,44.0,0.0,0.0,0.0,0.0,0.0
84b3425ffffffff,500.0,0.0,0.0,0.0,0.0,0.0
84b3427ffffffff,37.0,0.0,0.0,0.0,0.0,0.0
84b3429ffffffff,31.0,0.0,0.0,0.0,0.0,0.0
84b342bffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84b342dffffffff,10.0,0.0,0.0,0.0,0.0,0.0
84b3435ffffffff,16.0,0.0,0.0,0.0,0.0,0.0
84b3439ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84b343bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84b3445ffffffff,26.0,0.0,0.0,0.0,0.0,0.0
84b3447ffffffff,26.0,0.0,0.0,0.0,0.0,0.0
84b3461ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
84b3463ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
84b3467ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
84b3469ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84b346bffffffff,15.0,0.0,0.0,0.0,0.0,0.0
84b346dffffffff,23.0,0.0,0.0,0.0,0.0,0.0
84b3487ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
84b348bffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84b3491ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
84b3493ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84b349dffffffff,6.0,0.0,0.0,0.0,0.0,0.0
84b34b9ffffffff,37.0,0.0,0.0,0.0,0.0,0.0
84b34bdffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84b34c3ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84b34c7ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84b34d1ffffffff,15.0,0.0,0.0,0.0,0.0,0.0
84b34d3ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84b34d7ffffffff,12.0,0.0,0.0,0.0,0.0,0.0
84b34dbffffffff,16.0,0.0,0.0,0.0,0.0,0.0
84b34e9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84b34edffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84b3511ffffffff,29.0,0.0,0.0,0.0,0.0,0.0
84b3513ffffffff,138.0,0.0,0.0,0.0,0.0,0.0
84b351bffffffff,48.0,0.0,0.0,0.0,0.0,0.0
84b3583ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84b3585ffffffff,44.0,0.0,0.0,0.0,0.0,0.0
84b3589ffffffff,110.0,0.0,0.0,0.0,0.0,0.0
84b358dffffffff,9.0,0.0,0.0,0.0,0.0,0.0
84b35a1ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84b35a3ffffffff,27.0,0.0,0.0,0.0,0.0,0.0
84b35abffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84b35b5ffffffff,206.0,0.0,0.0,0.0,0.0,0.0
84b35b9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84b35bdffffffff,136.0,0.0,0.0,0.0,0.0,0.0
84b35c1ffffffff,36.0,0.0,0.0,0.0,0.0,0.0
84b35c5ffffffff,152.0,0.0,0.0,0.0,0.0,0.0
84b35c7ffffffff,35.0,0.0,0.0,0.0,0.0,0.0
84b35c9ffffffff,200.0,0.0,0.0,0.0,0.0,0.0
84b35cdffffffff,62.0,0.0,0.0,0.0,0.0,0.0
84b35d5ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
84b35d9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84b35e1ffffffff,57.0,0.0,0.0,0.0,0.0,0.0
84b35e3ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84b35e9ffffffff,179.0,0.0,0.0,0.0,0.0,0.0
84b35ebffffffff,22.0,0.0,0.0,0.0,0.0,0.0
84b35edffffffff,8.0,0.0,0.0,0.0,0.0,0.0
84b3627ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84b3629ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
84b362dffffffff,9.0,0.0,0.0,0.0,0.0,0.0
84b3633ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84b3637ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84b3661ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84b3665ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84b366dffffffff,45.0,0.0,0.0,0.0,0.0,0.0
84b3683ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
84b36c3ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84b36d5ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
84b36d7ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84c2d35ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
84c2d37ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
