cell_id,Aegolius acadicus,Aegolius acadicus acadicus,Aegolius acadicus brooksi
842ba93ffffffff,2.0,0.0,0.0
842ba95ffffffff,19.0,0.0,0.0
842ba97ffffffff,8.0,0.0,0.0
842ba99ffffffff,2.0,0.0,0.0
842ba9bffffffff,8.0,0.0,0.0
842ba9dffffffff,10.0,0.0,0.0
842baa1ffffffff,14.0,0.0,0.0
842baa3ffffffff,5.0,0.0,0.0
842baa5ffffffff,648.0,0.0,0.0
842baa7ffffffff,78.0,0.0,0.0
842baa9ffffffff,16.0,0.0,0.0
842baabffffffff,29.0,0.0,0.0
842baadffffffff,15.0,0.0,0.0
842bab1ffffffff,12.0,0.0,0.0
842bab3ffffffff,9.0,0.0,0.0
842bab5ffffffff,30.0,0.0,0.0
842bab7ffffffff,82.0,0.0,0.0
842bab9ffffffff,25.0,0.0,0.0
842babbffffffff,31.0,0.0,0.0
842babdffffffff,3.0,0.0,0.0
842bac1ffffffff,3.0,0.0,0.0
842bac3ffffffff,10.0,0.0,0.0
842bac5ffffffff,482.0,0.0,0.0
842bac7ffffffff,8.0,0.0,0.0
842bacdffffffff,30.0,0.0,0.0
842bad3ffffffff,2.0,0.0,0.0
842bad7ffffffff,5.0,0.0,0.0
842badbffffffff,2.0,0.0,0.0
842baddffffffff,2.0,0.0,0.0
842bae1ffffffff,2.0,0.0,0.0
842bae3ffffffff,3.0,0.0,0.0
842bae5ffffffff,8.0,0.0,0.0
842bae7ffffffff,280.0,0.0,0.0
842bae9ffffffff,22.0,0.0,0.0
842baebffffffff,7.0,0.0,0.0
842baedffffffff,2.0,0.0,0.0
842bb23ffffffff,10.0,0.0,0.0
842bb27ffffffff,83.0,0.0,0.0
842bb37ffffffff,1.0,0.0,0.0
842bb3dffffffff,9.0,0.0,0.0
842bb59ffffffff,6.0,0.0,0.0
8444c85ffffffff,13.0,0.0,0.0
8444ca1ffffffff,10.0,0.0,0.0
8444d93ffffffff,3.0,0.0,0.0
8444d97ffffffff,20.0,0.0,0.0
8448147ffffffff,2.0,0.0,0.0
8448337ffffffff,38.0,0.0,0.0
8448361ffffffff,8.0,0.0,0.0
844836dffffffff,1.0,0.0,0.0
8448593ffffffff,2.0,0.0,0.0
8448a21ffffffff,2.0,0.0,0.0
8448a29ffffffff,22.0,0.0,0.0
8448a65ffffffff,2.0,0.0,0.0
8448a67ffffffff,10.0,0.0,0.0
8448c03ffffffff,7.0,0.0,0.0
8448c07ffffffff,8.0,0.0,0.0
8448c11ffffffff,1.0,0.0,0.0
8448c13ffffffff,2.0,0.0,0.0
8448c17ffffffff,2.0,0.0,0.0
8448c1bffffffff,2.0,0.0,0.0
8448c25ffffffff,6.0,0.0,0.0
8448c31ffffffff,4.0,0.0,0.0
8448c35ffffffff,12.0,0.0,0.0
8448c39ffffffff,2.0,0.0,0.0
8448cadffffffff,1.0,0.0,0.0
8448cb5ffffffff,3.0,0.0,0.0
8448cc5ffffffff,9.0,0.0,0.0
8448cd1ffffffff,2.0,0.0,0.0
8448cd3ffffffff,3.0,0.0,0.0
8448cd9ffffffff,2.0,0.0,0.0
8448cddffffffff,4.0,0.0,0.0
8448d1bffffffff,3.0,0.0,0.0
8448d53ffffffff,4.0,0.0,0.0
8448d81ffffffff,2.0,0.0,0.0
8448d83ffffffff,12.0,0.0,0.0
8448d87ffffffff,13.0,0.0,0.0
8448d89ffffffff,99.0,0.0,0.0
8448d8bffffffff,3.0,0.0,0.0
8448da3ffffffff,9.0,0.0,0.0
8448dabffffffff,15.0,0.0,0.0
8448db1ffffffff,2.0,0.0,0.0
8448db3ffffffff,10.0,0.0,0.0
8448db5ffffffff,3.0,0.0,0.0
8448dbbffffffff,1.0,0.0,0.0
8448dbdffffffff,2.0,0.0,0.0
8448dc3ffffffff,7.0,0.0,0.0
8448dc7ffffffff,2.0,0.0,0.0
8448e63ffffffff,4.0,0.0,0.0
8448ea1ffffffff,6.0,0.0,0.0
8448eadffffffff,9.0,0.0,0.0
8449809ffffffff,1.0,0.0,0.0
8449861ffffffff,17.0,0.0,0.0
8449893ffffffff,2.0,0.0,0.0
844995dffffffff,9.0,0.0,0.0
84499bbffffffff,3.0,0.0,0.0
8449a81ffffffff,4.0,0.0,0.0
8449a85ffffffff,12.0,0.0,0.0
8449aa3ffffffff,1.0,0.0,0.0
