cell_id,Troglodytes aedon,Troglodytes aedon [aedon Group],Troglodytes aedon [brunneicollis Group]
8448ec7ffffffff,21.0,0.0,0.0
8448ecdffffffff,3.0,3.0,0.0
8448ed3ffffffff,2.0,2.0,0.0
8448ee1ffffffff,10.0,0.0,1.0
8448ee3ffffffff,5.0,0.0,0.0
8448ee5ffffffff,2.0,0.0,0.0
8448ee9ffffffff,84.0,0.0,71.0
8448eebffffffff,44.0,0.0,7.0
8448f21ffffffff,29.0,2.0,0.0
8448f25ffffffff,4.0,0.0,0.0
8448f65ffffffff,2.0,2.0,0.0
8448f67ffffffff,2.0,0.0,0.0
844908bffffffff,1.0,1.0,0.0
844980dffffffff,1.0,1.0,0.0
8449861ffffffff,1.0,1.0,0.0
844990bffffffff,5.0,0.0,0.0
8449917ffffffff,1.0,0.0,1.0
844992bffffffff,1.0,1.0,0.0
8449945ffffffff,6.0,0.0,0.0
8449951ffffffff,2.0,0.0,2.0
8449955ffffffff,1.0,1.0,0.0
8449959ffffffff,9.0,0.0,9.0
844995dffffffff,11.0,0.0,2.0
8449961ffffffff,3.0,3.0,0.0
8449963ffffffff,29.0,6.0,19.0
8449965ffffffff,3.0,3.0,0.0
8449967ffffffff,7.0,2.0,0.0
844996bffffffff,15.0,0.0,12.0
8449981ffffffff,1.0,1.0,0.0
8449983ffffffff,3.0,3.0,0.0
8449987ffffffff,3.0,3.0,0.0
84499c5ffffffff,8.0,0.0,8.0
84499cdffffffff,1.0,0.0,0.0
8449a83ffffffff,1.0,0.0,1.0
8449a85ffffffff,14.0,2.0,8.0
8449aa9ffffffff,2.0,2.0,0.0
8449ab5ffffffff,4.0,0.0,0.0
8449b19ffffffff,8.0,2.0,6.0
8449b1dffffffff,5.0,5.0,0.0
8449b37ffffffff,2.0,2.0,0.0
846d305ffffffff,3.0,2.0,1.0
846d32bffffffff,11.0,8.0,1.0
846d335ffffffff,2.0,0.0,0.0
846d34dffffffff,4.0,4.0,0.0
846d365ffffffff,2.0,0.0,0.0
846d36bffffffff,2.0,2.0,0.0
