cell_id,Quiscalus quiscula,Quiscalus quiscula stonei,Quiscalus quiscula quiscula,Quiscalus quiscula versicolor,Quiscalus quiscula quiscula/stonei
8426735ffffffff,164.0,0.0,0.0,11.0,0.0
8426737ffffffff,26.0,0.0,0.0,7.0,0.0
8426739ffffffff,57.0,0.0,0.0,0.0,0.0
842673bffffffff,102.0,0.0,0.0,0.0,0.0
842673dffffffff,51.0,0.0,0.0,0.0,0.0
8426741ffffffff,59.0,0.0,0.0,0.0,0.0
8426743ffffffff,115.0,0.0,0.0,2.0,0.0
8426745ffffffff,685.0,0.0,0.0,19.0,0.0
8426747ffffffff,392.0,0.0,0.0,5.0,0.0
8426749ffffffff,20.0,0.0,0.0,0.0,0.0
842674bffffffff,9.0,0.0,0.0,0.0,0.0
842674dffffffff,14.0,0.0,0.0,0.0,0.0
8426751ffffffff,29.0,0.0,0.0,0.0,0.0
8426753ffffffff,45.0,0.0,0.0,2.0,0.0
8426755ffffffff,15.0,0.0,0.0,0.0,0.0
8426757ffffffff,31.0,0.0,0.0,4.0,0.0
8426759ffffffff,105.0,0.0,0.0,5.0,0.0
842675bffffffff,158.0,0.0,0.0,5.0,0.0
842675dffffffff,467.0,0.0,0.0,7.0,0.0
8426761ffffffff,46.0,0.0,0.0,2.0,0.0
8426763ffffffff,24.0,0.0,0.0,0.0,0.0
8426765ffffffff,66.0,0.0,0.0,1.0,0.0
8426767ffffffff,23.0,0.0,0.0,0.0,0.0
8426769ffffffff,40.0,0.0,0.0,0.0,0.0
842676bffffffff,51.0,0.0,0.0,0.0,0.0
842676dffffffff,25.0,0.0,0.0,2.0,0.0
8426801ffffffff,155.0,0.0,0.0,0.0,0.0
8426803ffffffff,59.0,0.0,0.0,0.0,0.0
8426805ffffffff,121.0,0.0,0.0,0.0,0.0
8426809ffffffff,3.0,0.0,0.0,0.0,0.0
842680bffffffff,270.0,0.0,0.0,0.0,0.0
842680dffffffff,2.0,0.0,0.0,0.0,0.0
8426811ffffffff,77.0,0.0,0.0,0.0,0.0
8426813ffffffff,417.0,0.0,0.0,0.0,0.0
8426815ffffffff,61.0,0.0,0.0,0.0,0.0
8426817ffffffff,93.0,0.0,0.0,0.0,0.0
8426819ffffffff,874.0,0.0,0.0,0.0,0.0
842681bffffffff,8692.0,0.0,0.0,0.0,0.0
842681dffffffff,58.0,0.0,0.0,0.0,0.0
8426821ffffffff,4.0,0.0,0.0,0.0,0.0
8426823ffffffff,6.0,0.0,0.0,0.0,0.0
8426825ffffffff,3.0,0.0,0.0,0.0,0.0
8426829ffffffff,9.0,0.0,0.0,0.0,0.0
842682bffffffff,28.0,0.0,0.0,0.0,0.0
8426831ffffffff,50.0,0.0,0.0,0.0,0.0
8426833ffffffff,3.0,0.0,0.0,0.0,0.0
8426835ffffffff,11.0,0.0,0.0,0.0,0.0
8426839ffffffff,3.0,0.0,0.0,0.0,0.0
842683bffffffff,17.0,0.0,0.0,0.0,0.0
8426841ffffffff,71.0,0.0,0.0,0.0,0.0
8426843ffffffff,133.0,0.0,0.0,0.0,0.0
8426845ffffffff,4.0,0.0,0.0,0.0,0.0
8426847ffffffff,6.0,0.0,0.0,0.0,0.0
8426849ffffffff,1.0,0.0,0.0,0.0,0.0
842684bffffffff,4.0,0.0,0.0,0.0,0.0
842684dffffffff,11.0,0.0,0.0,0.0,0.0
8426851ffffffff,92.0,0.0,0.0,0.0,0.0
8426853ffffffff,1290.0,0.0,0.0,0.0,0.0
8426855ffffffff,36.0,0.0,0.0,0.0,0.0
8426857ffffffff,56.0,0.0,0.0,0.0,0.0
8426859ffffffff,628.0,0.0,0.0,0.0,0.0
842685bffffffff,389.0,0.0,0.0,0.0,0.0
842685dffffffff,156.0,0.0,0.0,0.0,0.0
8426869ffffffff,2.0,0.0,0.0,0.0,0.0
842686bffffffff,13.0,0.0,0.0,0.0,0.0
842686dffffffff,4.0,0.0,0.0,0.0,0.0
8426881ffffffff,1554.0,0.0,0.0,0.0,0.0
8426883ffffffff,2.0,0.0,0.0,0.0,0.0
8426885ffffffff,156.0,0.0,0.0,0.0,0.0
8426887ffffffff,261.0,0.0,0.0,0.0,0.0
8426889ffffffff,3152.0,0.0,0.0,0.0,0.0
842688bffffffff,233.0,0.0,0.0,0.0,0.0
842688dffffffff,497.0,0.0,0.0,0.0,0.0
8426891ffffffff,132.0,0.0,0.0,0.0,0.0
8426893ffffffff,91.0,0.0,0.0,0.0,0.0
8426895ffffffff,2.0,0.0,0.0,0.0,0.0
8426897ffffffff,12.0,0.0,0.0,0.0,0.0
8426899ffffffff,286.0,0.0,0.0,0.0,0.0
842689bffffffff,1.0,0.0,0.0,0.0,0.0
842689dffffffff,180.0,0.0,0.0,0.0,0.0
84268a1ffffffff,31.0,0.0,0.0,0.0,0.0
84268a3ffffffff,109.0,0.0,0.0,0.0,0.0
84268a5ffffffff,33.0,0.0,0.0,0.0,0.0
84268a7ffffffff,41.0,0.0,0.0,0.0,0.0
84268a9ffffffff,17.0,0.0,0.0,0.0,0.0
84268abffffffff,15.0,0.0,0.0,0.0,0.0
84268adffffffff,106.0,0.0,0.0,0.0,0.0
84268b1ffffffff,21.0,0.0,0.0,0.0,0.0
84268b3ffffffff,54.0,0.0,0.0,1.0,0.0
84268b5ffffffff,9.0,0.0,0.0,0.0,0.0
84268b7ffffffff,18.0,0.0,0.0,0.0,0.0
84268b9ffffffff,87.0,0.0,0.0,0.0,0.0
84268bbffffffff,41.0,0.0,0.0,0.0,0.0
84268bdffffffff,38.0,0.0,0.0,0.0,0.0
84268c1ffffffff,308.0,0.0,0.0,0.0,0.0
84268c3ffffffff,332.0,0.0,0.0,0.0,0.0
84268c5ffffffff,418.0,0.0,0.0,0.0,0.0
84268c7ffffffff,2250.0,0.0,0.0,0.0,0.0
84268c9ffffffff,180.0,0.0,0.0,0.0,0.0
84268cbffffffff,138.0,0.0,0.0,0.0,0.0
84268cdffffffff,12137.0,0.0,0.0,0.0,0.0
84268d1ffffffff,41.0,0.0,0.0,0.0,0.0
84268d3ffffffff,289.0,0.0,0.0,0.0,0.0
84268d5ffffffff,321.0,0.0,0.0,0.0,0.0
84268d7ffffffff,741.0,0.0,0.0,0.0,0.0
84268d9ffffffff,225.0,0.0,0.0,0.0,0.0
84268dbffffffff,398.0,0.0,0.0,0.0,0.0
84268ddffffffff,107.0,0.0,0.0,0.0,0.0
84268e1ffffffff,129.0,0.0,0.0,0.0,0.0
84268e3ffffffff,16.0,0.0,0.0,0.0,0.0
84268e5ffffffff,7.0,0.0,0.0,0.0,0.0
84268e7ffffffff,244.0,0.0,0.0,0.0,0.0
84268e9ffffffff,22.0,0.0,0.0,0.0,0.0
84268ebffffffff,33.0,0.0,0.0,0.0,0.0
84268edffffffff,42.0,0.0,0.0,0.0,0.0
8426941ffffffff,11.0,0.0,0.0,0.0,0.0
8426949ffffffff,8.0,0.0,0.0,0.0,0.0
842694bffffffff,2.0,0.0,0.0,0.0,0.0
842694dffffffff,19.0,0.0,0.0,2.0,0.0
842695bffffffff,5.0,0.0,0.0,0.0,0.0
8426981ffffffff,3.0,0.0,0.0,0.0,0.0
8426985ffffffff,2.0,0.0,0.0,0.0,0.0
8426987ffffffff,6.0,0.0,0.0,0.0,0.0
8426989ffffffff,16.0,0.0,0.0,0.0,0.0
842698bffffffff,7.0,0.0,0.0,0.0,0.0
842698dffffffff,4.0,0.0,0.0,0.0,0.0
8426991ffffffff,15.0,0.0,0.0,0.0,0.0
8426993ffffffff,2.0,0.0,0.0,0.0,0.0
8426997ffffffff,6.0,0.0,0.0,0.0,0.0
842699bffffffff,16.0,0.0,0.0,0.0,0.0
84269c9ffffffff,4.0,0.0,0.0,0.0,0.0
84269d1ffffffff,17.0,0.0,0.0,0.0,0.0
84269d3ffffffff,3.0,0.0,0.0,0.0,0.0
84269d5ffffffff,55.0,0.0,0.0,0.0,0.0
84269d7ffffffff,6.0,0.0,0.0,0.0,0.0
84269d9ffffffff,61.0,0.0,0.0,0.0,0.0
84269dbffffffff,38.0,0.0,0.0,0.0,0.0
84269ddffffffff,7.0,0.0,0.0,0.0,0.0
8426a01ffffffff,7.0,0.0,0.0,0.0,0.0
8426a03ffffffff,9.0,0.0,0.0,0.0,0.0
8426a07ffffffff,31.0,0.0,0.0,0.0,0.0
8426a09ffffffff,6.0,0.0,0.0,0.0,0.0
8426a11ffffffff,29.0,0.0,0.0,0.0,0.0
8426a13ffffffff,10.0,0.0,0.0,0.0,0.0
8426a15ffffffff,39.0,0.0,0.0,0.0,0.0
8426a17ffffffff,138.0,0.0,0.0,0.0,0.0
8426a19ffffffff,64.0,0.0,0.0,6.0,0.0
8426a1bffffffff,172.0,0.0,0.0,2.0,0.0
8426a1dffffffff,44.0,0.0,0.0,0.0,0.0
8426a21ffffffff,17.0,0.0,0.0,0.0,0.0
8426a23ffffffff,1.0,0.0,0.0,0.0,0.0
8426a27ffffffff,19.0,0.0,0.0,0.0,0.0
8426a29ffffffff,13.0,0.0,0.0,0.0,0.0
8426a2bffffffff,254.0,0.0,0.0,4.0,0.0
8426a33ffffffff,32.0,0.0,0.0,0.0,0.0
8426a35ffffffff,4.0,0.0,0.0,0.0,0.0
8426a37ffffffff,23.0,0.0,0.0,0.0,0.0
8426a39ffffffff,2.0,0.0,0.0,0.0,0.0
8426a3bffffffff,64.0,0.0,0.0,0.0,0.0
8426a3dffffffff,2.0,0.0,0.0,0.0,0.0
8426a41ffffffff,68.0,0.0,0.0,0.0,0.0
8426a43ffffffff,4.0,0.0,0.0,0.0,0.0
8426a45ffffffff,30.0,0.0,0.0,0.0,0.0
8426a49ffffffff,3.0,0.0,0.0,0.0,0.0
8426a4bffffffff,35.0,0.0,0.0,3.0,0.0
8426a51ffffffff,41.0,0.0,0.0,6.0,0.0
8426a53ffffffff,130.0,0.0,0.0,0.0,0.0
8426a55ffffffff,2.0,0.0,0.0,0.0,0.0
8426a57ffffffff,7.0,0.0,0.0,0.0,0.0
8426a59ffffffff,91.0,0.0,0.0,0.0,0.0
8426a5bffffffff,475.0,0.0,0.0,0.0,0.0
8426a5dffffffff,50.0,0.0,0.0,0.0,0.0
8426a61ffffffff,10.0,0.0,0.0,0.0,0.0
8426a67ffffffff,2.0,0.0,0.0,0.0,0.0
8426a69ffffffff,18.0,0.0,0.0,0.0,0.0
8426a6bffffffff,2.0,0.0,0.0,0.0,0.0
8426a81ffffffff,142.0,0.0,0.0,0.0,0.0
8426a83ffffffff,155.0,0.0,0.0,0.0,0.0
8426a85ffffffff,49.0,0.0,0.0,0.0,0.0
8426a87ffffffff,673.0,0.0,0.0,0.0,0.0
8426a89ffffffff,41.0,0.0,0.0,0.0,0.0
8426a8bffffffff,1123.0,0.0,0.0,0.0,0.0
8426a8dffffffff,62.0,0.0,0.0,2.0,0.0
8426a91ffffffff,135.0,0.0,0.0,0.0,0.0
8426a93ffffffff,46.0,0.0,0.0,3.0,0.0
8426a95ffffffff,647.0,0.0,0.0,0.0,0.0
8426a97ffffffff,254.0,0.0,0.0,0.0,0.0
8426a99ffffffff,46.0,0.0,0.0,10.0,0.0
8426a9bffffffff,28.0,0.0,0.0,4.0,0.0
8426a9dffffffff,438.0,0.0,0.0,0.0,0.0
8426aa1ffffffff,1620.0,0.0,0.0,0.0,0.0
8426aa3ffffffff,130.0,0.0,0.0,0.0,0.0
8426aa5ffffffff,5151.0,0.0,0.0,0.0,0.0
8426aa7ffffffff,1888.0,0.0,0.0,0.0,0.0
8426aa9ffffffff,1715.0,0.0,0.0,0.0,0.0
8426aabffffffff,742.0,0.0,0.0,0.0,0.0
8426aadffffffff,1107.0,0.0,0.0,0.0,0.0
8426ab1ffffffff,12.0,0.0,0.0,0.0,0.0
8426ab3ffffffff,349.0,0.0,0.0,0.0,0.0
8426ab5ffffffff,412.0,0.0,0.0,0.0,0.0
8426ab7ffffffff,481.0,0.0,0.0,0.0,0.0
8426ab9ffffffff,256.0,0.0,0.0,0.0,0.0
8426abbffffffff,63.0,0.0,0.0,0.0,0.0
8426abdffffffff,181.0,0.0,0.0,0.0,0.0
8426ac1ffffffff,22.0,0.0,0.0,6.0,0.0
8426ac3ffffffff,21.0,0.0,0.0,2.0,0.0
8426ac5ffffffff,355.0,0.0,0.0,14.0,0.0
8426ac7ffffffff,48.0,0.0,0.0,2.0,0.0
8426ac9ffffffff,52.0,0.0,0.0,6.0,0.0
8426acbffffffff,83.0,0.0,0.0,0.0,0.0
8426acdffffffff,26.0,0.0,0.0,0.0,0.0
8426ad1ffffffff,279.0,0.0,0.0,43.0,0.0
8426ad3ffffffff,20.0,0.0,0.0,9.0,0.0
8426ad5ffffffff,71.0,0.0,0.0,2.0,0.0
8426ad7ffffffff,149.0,0.0,0.0,8.0,0.0
8426ad9ffffffff,13.0,0.0,0.0,2.0,0.0
8426adbffffffff,160.0,0.0,0.0,34.0,0.0
8426addffffffff,3.0,0.0,0.0,0.0,0.0
8426ae1ffffffff,18.0,0.0,0.0,0.0,0.0
8426ae3ffffffff,264.0,0.0,0.0,12.0,0.0
8426ae5ffffffff,6.0,0.0,0.0,0.0,0.0
8426ae7ffffffff,910.0,0.0,0.0,0.0,0.0
8426ae9ffffffff,142.0,0.0,0.0,0.0,0.0
8426aebffffffff,92.0,0.0,0.0,2.0,0.0
8426aedffffffff,2.0,0.0,0.0,0.0,0.0
8426b01ffffffff,3.0,0.0,0.0,0.0,0.0
8426b03ffffffff,1.0,0.0,0.0,0.0,0.0
8426b05ffffffff,36.0,0.0,0.0,0.0,0.0
8426b09ffffffff,6.0,0.0,0.0,0.0,0.0
8426b0bffffffff,327.0,0.0,0.0,0.0,0.0
8426b0dffffffff,2.0,0.0,0.0,0.0,0.0
8426b11ffffffff,2.0,0.0,0.0,0.0,0.0
8426b15ffffffff,2.0,0.0,0.0,0.0,0.0
8426b19ffffffff,3.0,0.0,0.0,0.0,0.0
8426b1dffffffff,52.0,0.0,0.0,0.0,0.0
8426b25ffffffff,18.0,0.0,0.0,0.0,0.0
8426b27ffffffff,2.0,0.0,0.0,0.0,0.0
8426b2bffffffff,1.0,0.0,0.0,0.0,0.0
8426b2dffffffff,2.0,0.0,0.0,0.0,0.0
8426b31ffffffff,2.0,0.0,0.0,0.0,0.0
8426b33ffffffff,30.0,0.0,0.0,0.0,0.0
8426b37ffffffff,2.0,0.0,0.0,0.0,0.0
8426b39ffffffff,9.0,0.0,0.0,0.0,0.0
8426b3dffffffff,37.0,0.0,0.0,0.0,0.0
8426b41ffffffff,2.0,0.0,0.0,0.0,0.0
8426b45ffffffff,2.0,0.0,0.0,0.0,0.0
8426b47ffffffff,59.0,0.0,0.0,0.0,0.0
8426b49ffffffff,5.0,0.0,0.0,0.0,0.0
8426b51ffffffff,24.0,0.0,0.0,0.0,0.0
8426b55ffffffff,28.0,0.0,0.0,0.0,0.0
8426b57ffffffff,77.0,0.0,0.0,0.0,0.0
8426b5bffffffff,2.0,0.0,0.0,0.0,0.0
8426b5dffffffff,26.0,0.0,0.0,1.0,0.0
8426b61ffffffff,2.0,0.0,0.0,0.0,0.0
8426b63ffffffff,13.0,0.0,0.0,0.0,0.0
8426b65ffffffff,2.0,0.0,0.0,0.0,0.0
8426b67ffffffff,1.0,0.0,0.0,0.0,0.0
8426b6dffffffff,2.0,0.0,0.0,0.0,0.0
8426c01ffffffff,6.0,0.0,0.0,0.0,0.0
8426c03ffffffff,22.0,0.0,0.0,2.0,0.0
8426c07ffffffff,20.0,0.0,0.0,0.0,0.0
8426c09ffffffff,14.0,0.0,0.0,0.0,0.0
8426c0bffffffff,17.0,0.0,0.0,0.0,0.0
8426c0dffffffff,7.0,0.0,0.0,0.0,0.0
8426c11ffffffff,638.0,0.0,0.0,8.0,0.0
8426c13ffffffff,10.0,0.0,0.0,2.0,0.0
8426c15ffffffff,9.0,0.0,0.0,0.0,0.0
8426c17ffffffff,14.0,0.0,0.0,4.0,0.0
8426c19ffffffff,689.0,0.0,0.0,25.0,0.0
8426c1bffffffff,260.0,0.0,0.0,0.0,0.0
8426c1dffffffff,158.0,0.0,0.0,0.0,0.0
8426c21ffffffff,3.0,0.0,0.0,0.0,0.0
8426c23ffffffff,9.0,0.0,0.0,0.0,0.0
8426c25ffffffff,11.0,0.0,0.0,0.0,0.0
8426c27ffffffff,36.0,0.0,0.0,2.0,0.0
8426c29ffffffff,10.0,0.0,0.0,0.0,0.0
8426c2bffffffff,15.0,0.0,0.0,0.0,0.0
8426c2dffffffff,28.0,0.0,0.0,0.0,0.0
8426c31ffffffff,56.0,0.0,0.0,2.0,0.0
8426c33ffffffff,40.0,0.0,0.0,0.0,0.0
8426c35ffffffff,31.0,0.0,0.0,0.0,0.0
8426c37ffffffff,129.0,0.0,0.0,4.0,0.0
8426c39ffffffff,4.0,0.0,0.0,0.0,0.0
8426c3bffffffff,98.0,0.0,0.0,4.0,0.0
8426c3dffffffff,2.0,0.0,0.0,0.0,0.0
8426c41ffffffff,10.0,0.0,0.0,0.0,0.0
8426c43ffffffff,98.0,0.0,0.0,2.0,0.0
8426c45ffffffff,17.0,0.0,0.0,11.0,0.0
8426c49ffffffff,27.0,0.0,0.0,2.0,0.0
8426c4bffffffff,22.0,0.0,0.0,2.0,0.0
8426c4dffffffff,135.0,0.0,0.0,3.0,0.0
8426c51ffffffff,4.0,0.0,0.0,2.0,0.0
8426c53ffffffff,307.0,0.0,0.0,2.0,0.0
8426c55ffffffff,32.0,0.0,0.0,0.0,0.0
8426c57ffffffff,19.0,0.0,0.0,0.0,0.0
8426c59ffffffff,39.0,0.0,0.0,5.0,0.0
8426c5bffffffff,477.0,0.0,0.0,2.0,0.0
8426c5dffffffff,19.0,0.0,0.0,0.0,0.0
8426c61ffffffff,35.0,0.0,0.0,0.0,0.0
8426c63ffffffff,22.0,0.0,0.0,0.0,0.0
8426c65ffffffff,12.0,0.0,0.0,0.0,0.0
8426c67ffffffff,14.0,0.0,0.0,0.0,0.0
8426c69ffffffff,5.0,0.0,0.0,0.0,0.0
8426c6bffffffff,50.0,0.0,0.0,0.0,0.0
8426c6dffffffff,11.0,0.0,0.0,0.0,0.0
8426c81ffffffff,38.0,0.0,0.0,0.0,0.0
8426c83ffffffff,308.0,0.0,0.0,0.0,0.0
8426c85ffffffff,125.0,0.0,0.0,0.0,0.0
8426c87ffffffff,726.0,0.0,0.0,0.0,0.0
8426c89ffffffff,647.0,0.0,0.0,0.0,0.0
8426c8bffffffff,19.0,0.0,0.0,0.0,0.0
8426c8dffffffff,52.0,0.0,0.0,0.0,0.0
8426c91ffffffff,90.0,0.0,0.0,1.0,0.0
8426c93ffffffff,146.0,0.0,0.0,0.0,0.0
8426c95ffffffff,43.0,0.0,0.0,0.0,0.0
8426c97ffffffff,110.0,0.0,0.0,0.0,0.0
8426c99ffffffff,47.0,0.0,0.0,0.0,0.0
8426c9bffffffff,102.0,0.0,0.0,0.0,0.0
8426c9dffffffff,272.0,0.0,0.0,0.0,0.0
8426ca1ffffffff,25.0,0.0,0.0,0.0,0.0
8426ca3ffffffff,76.0,0.0,0.0,0.0,0.0
8426ca5ffffffff,48.0,0.0,0.0,0.0,0.0
8426ca7ffffffff,14.0,0.0,0.0,0.0,0.0
8426ca9ffffffff,51.0,0.0,0.0,0.0,0.0
8426cabffffffff,188.0,0.0,0.0,4.0,0.0
8426cadffffffff,52.0,0.0,0.0,0.0,0.0
8426cb1ffffffff,62.0,0.0,0.0,0.0,0.0
8426cb3ffffffff,16.0,0.0,0.0,1.0,0.0
8426cb5ffffffff,37.0,0.0,0.0,0.0,0.0
8426cb7ffffffff,35.0,0.0,0.0,0.0,0.0
8426cb9ffffffff,811.0,0.0,0.0,0.0,0.0
8426cbbffffffff,88.0,0.0,0.0,3.0,0.0
8426cbdffffffff,655.0,0.0,0.0,32.0,0.0
8426cc1ffffffff,4.0,0.0,0.0,0.0,0.0
8426cc3ffffffff,20.0,0.0,0.0,8.0,0.0
8426cc5ffffffff,6.0,0.0,0.0,0.0,0.0
8426cc7ffffffff,32.0,0.0,0.0,0.0,0.0
8426cc9ffffffff,4.0,0.0,0.0,0.0,0.0
8426ccbffffffff,19.0,0.0,0.0,0.0,0.0
8426ccdffffffff,9.0,0.0,0.0,0.0,0.0
8426cd1ffffffff,46.0,0.0,0.0,2.0,0.0
8426cd3ffffffff,87.0,0.0,0.0,0.0,0.0
8426cd5ffffffff,32.0,0.0,0.0,0.0,0.0
8426cd7ffffffff,104.0,0.0,0.0,2.0,0.0
8426cd9ffffffff,9.0,0.0,0.0,0.0,0.0
8426cdbffffffff,61.0,0.0,0.0,2.0,0.0
8426cddffffffff,8.0,0.0,0.0,0.0,0.0
8426ce1ffffffff,13.0,0.0,0.0,0.0,0.0
8426ce3ffffffff,13.0,0.0,0.0,0.0,0.0
8426ce5ffffffff,83.0,0.0,0.0,0.0,0.0
8426ce7ffffffff,24.0,0.0,0.0,0.0,0.0
8426cebffffffff,19.0,0.0,0.0,3.0,0.0
8426cedffffffff,21.0,0.0,0.0,0.0,0.0
8426d01ffffffff,4.0,0.0,0.0,0.0,0.0
8426d03ffffffff,15.0,0.0,0.0,0.0,0.0
8426d05ffffffff,16.0,0.0,0.0,0.0,0.0
8426d09ffffffff,45.0,0.0,0.0,0.0,0.0
8426d0bffffffff,19.0,0.0,0.0,0.0,0.0
8426d0dffffffff,19.0,0.0,0.0,2.0,0.0
8426d11ffffffff,19.0,0.0,0.0,0.0,0.0
8426d13ffffffff,4.0,0.0,0.0,0.0,0.0
8426d15ffffffff,109.0,0.0,0.0,0.0,0.0
8426d17ffffffff,7.0,0.0,0.0,0.0,0.0
8426d19ffffffff,16.0,0.0,0.0,0.0,0.0
8426d1bffffffff,55.0,0.0,0.0,0.0,0.0
8426d1dffffffff,34.0,0.0,0.0,0.0,0.0
8426d21ffffffff,28.0,0.0,0.0,0.0,0.0
8426d23ffffffff,7.0,0.0,0.0,0.0,0.0
8426d25ffffffff,17.0,0.0,0.0,0.0,0.0
8426d29ffffffff,4.0,0.0,0.0,0.0,0.0
8426d2bffffffff,58.0,0.0,0.0,0.0,0.0
8426d2dffffffff,9.0,0.0,0.0,0.0,0.0
8426d31ffffffff,7.0,0.0,0.0,0.0,0.0
8426d33ffffffff,4.0,0.0,0.0,0.0,0.0
8426d35ffffffff,85.0,0.0,0.0,5.0,0.0
8426d37ffffffff,2.0,0.0,0.0,0.0,0.0
8426d39ffffffff,26.0,0.0,0.0,0.0,0.0
8426d3bffffffff,7.0,0.0,0.0,0.0,0.0
8426d41ffffffff,91.0,0.0,0.0,0.0,0.0
8426d43ffffffff,20.0,0.0,0.0,0.0,0.0
8426d45ffffffff,271.0,0.0,0.0,0.0,0.0
8426d47ffffffff,19.0,0.0,0.0,0.0,0.0
8426d49ffffffff,126.0,0.0,0.0,0.0,0.0
8426d4bffffffff,379.0,0.0,0.0,2.0,0.0
8426d4dffffffff,93.0,0.0,0.0,0.0,0.0
8426d51ffffffff,19.0,0.0,0.0,0.0,0.0
8426d55ffffffff,10.0,0.0,0.0,2.0,0.0
8426d57ffffffff,14.0,0.0,0.0,0.0,0.0
8426d59ffffffff,21.0,0.0,0.0,0.0,0.0
8426d5bffffffff,13.0,0.0,0.0,0.0,0.0
8426d5dffffffff,89.0,0.0,0.0,0.0,0.0
8426d61ffffffff,6.0,0.0,0.0,0.0,0.0
8426d63ffffffff,8.0,0.0,0.0,0.0,0.0
8426d65ffffffff,6.0,0.0,0.0,2.0,0.0
8426d67ffffffff,13.0,0.0,0.0,0.0,0.0
8426d69ffffffff,2.0,0.0,0.0,0.0,0.0
8426d6bffffffff,92.0,0.0,0.0,0.0,0.0
8426d6dffffffff,6.0,0.0,0.0,0.0,0.0
8426d81ffffffff,59.0,0.0,0.0,2.0,0.0
8426d83ffffffff,37.0,0.0,0.0,0.0,0.0
8426d85ffffffff,6.0,0.0,0.0,0.0,0.0
8426d87ffffffff,17.0,0.0,0.0,0.0,0.0
8426d89ffffffff,29.0,0.0,0.0,0.0,0.0
8426d8bffffffff,24.0,0.0,0.0,0.0,0.0
8426d8dffffffff,25.0,0.0,0.0,0.0,0.0
8426d91ffffffff,36.0,0.0,0.0,0.0,0.0
8426d93ffffffff,27.0,0.0,0.0,4.0,0.0
8426d95ffffffff,340.0,0.0,0.0,52.0,0.0
8426d97ffffffff,24.0,0.0,0.0,2.0,0.0
8426d99ffffffff,69.0,0.0,0.0,1.0,0.0
8426d9bffffffff,51.0,0.0,0.0,0.0,0.0
8426d9dffffffff,46.0,0.0,0.0,1.0,0.0
8426da1ffffffff,3.0,0.0,0.0,0.0,0.0
8426da3ffffffff,29.0,0.0,0.0,0.0,0.0
8426da5ffffffff,14.0,0.0,0.0,0.0,0.0
8426da7ffffffff,4.0,0.0,0.0,0.0,0.0
8426da9ffffffff,48.0,0.0,0.0,2.0,0.0
8426dabffffffff,42.0,0.0,0.0,0.0,0.0
8426dadffffffff,40.0,0.0,0.0,0.0,0.0
8426db1ffffffff,12.0,0.0,0.0,0.0,0.0
8426db3ffffffff,20.0,0.0,0.0,0.0,0.0
8426db5ffffffff,2.0,0.0,0.0,0.0,0.0
8426db7ffffffff,27.0,0.0,0.0,0.0,0.0
8426db9ffffffff,57.0,0.0,0.0,2.0,0.0
8426dbbffffffff,55.0,0.0,0.0,0.0,0.0
8426dbdffffffff,73.0,0.0,0.0,0.0,0.0
8426dc1ffffffff,41.0,0.0,0.0,0.0,0.0
8426dc3ffffffff,36.0,0.0,0.0,0.0,0.0
8426dc5ffffffff,14.0,0.0,0.0,2.0,0.0
8426dc7ffffffff,45.0,0.0,0.0,0.0,0.0
8426dc9ffffffff,16.0,0.0,0.0,2.0,0.0
8426dcbffffffff,69.0,0.0,0.0,0.0,0.0
8426dcdffffffff,27.0,0.0,0.0,0.0,0.0
8426dd1ffffffff,49.0,0.0,0.0,0.0,0.0
8426dd3ffffffff,62.0,0.0,0.0,0.0,0.0
8426dd5ffffffff,43.0,0.0,0.0,0.0,0.0
8426dd7ffffffff,80.0,0.0,0.0,0.0,0.0
8426dd9ffffffff,47.0,0.0,0.0,0.0,0.0
8426ddbffffffff,155.0,0.0,0.0,0.0,0.0
8426dddffffffff,53.0,0.0,0.0,0.0,0.0
8426de1ffffffff,27.0,0.0,0.0,0.0,0.0
8426de3ffffffff,49.0,0.0,0.0,3.0,0.0
8426de5ffffffff,11.0,0.0,0.0,0.0,0.0
8426de7ffffffff,489.0,0.0,0.0,11.0,0.0
8426de9ffffffff,33.0,0.0,0.0,0.0,0.0
8426debffffffff,37.0,0.0,0.0,0.0,0.0
8426dedffffffff,17.0,0.0,0.0,0.0,0.0
8426e01ffffffff,73.0,0.0,0.0,2.0,0.0
8426e03ffffffff,42.0,0.0,0.0,2.0,0.0
8426e05ffffffff,49.0,0.0,0.0,3.0,0.0
8426e07ffffffff,441.0,0.0,0.0,0.0,0.0
8426e09ffffffff,85.0,0.0,0.0,2.0,0.0
8426e0bffffffff,133.0,0.0,0.0,9.0,0.0
8426e0dffffffff,82.0,0.0,0.0,11.0,0.0
8426e11ffffffff,34.0,0.0,0.0,0.0,0.0
8426e13ffffffff,43.0,0.0,0.0,0.0,0.0
8426e15ffffffff,30.0,0.0,0.0,0.0,0.0
8426e17ffffffff,31.0,0.0,0.0,0.0,0.0
8426e19ffffffff,100.0,0.0,0.0,2.0,0.0
8426e1bffffffff,77.0,0.0,0.0,0.0,0.0
8426e1dffffffff,21.0,0.0,0.0,6.0,0.0
8426e21ffffffff,786.0,0.0,0.0,12.0,0.0
8426e23ffffffff,188.0,0.0,0.0,2.0,0.0
8426e25ffffffff,74.0,0.0,0.0,0.0,0.0
8426e27ffffffff,102.0,0.0,0.0,0.0,0.0
8426e29ffffffff,74.0,0.0,0.0,2.0,0.0
8426e2bffffffff,198.0,0.0,0.0,4.0,0.0
