cell_id,Rissa tridactyla,Rissa tridactyla tridactyla,Rissa tridactyla pollicaris
8428e69ffffffff,11.0,0.0,0.0
8428e6dffffffff,21.0,0.0,0.0
8428f11ffffffff,36.0,0.0,0.0
8428f17ffffffff,51.0,0.0,0.0
8428f19ffffffff,56.0,0.0,0.0
8428f51ffffffff,141.0,0.0,0.0
8428f57ffffffff,8.0,0.0,0.0
8428f59ffffffff,153.0,0.0,0.0
8428f5bffffffff,140.0,0.0,0.0
8429105ffffffff,1.0,0.0,0.0
8429121ffffffff,2.0,0.0,0.0
8429125ffffffff,3.0,0.0,0.0
8429127ffffffff,12.0,0.0,0.0
8429167ffffffff,3.0,0.0,0.0
842916bffffffff,2.0,0.0,0.0
84291a1ffffffff,14.0,0.0,0.0
84291a3ffffffff,22.0,0.0,0.0
84291a5ffffffff,2.0,0.0,0.0
84291a7ffffffff,80.0,0.0,0.0
84291abffffffff,4.0,0.0,0.0
84291b5ffffffff,16.0,0.0,0.0
84291e5ffffffff,2.0,0.0,0.0
8429a19ffffffff,21.0,0.0,0.0
8429a51ffffffff,1.0,0.0,0.0
8429a53ffffffff,1.0,0.0,0.0
8429a57ffffffff,23.0,0.0,0.0
8429ad1ffffffff,28.0,0.0,0.0
8429ad3ffffffff,2.0,0.0,0.0
8429ad9ffffffff,2.0,0.0,0.0
8429adbffffffff,18.0,0.0,0.0
842a041ffffffff,8.0,0.0,0.0
842a04dffffffff,10.0,0.0,0.0
842a065ffffffff,47.0,0.0,0.0
842a069ffffffff,43.0,0.0,0.0
842a06dffffffff,8.0,0.0,0.0
842a159ffffffff,7.0,0.0,0.0
842a185ffffffff,1.0,0.0,0.0
842a1a1ffffffff,19.0,0.0,0.0
842a1a5ffffffff,9.0,0.0,0.0
842a1a9ffffffff,42.0,0.0,0.0
842a1adffffffff,3.0,0.0,0.0
842a1e7ffffffff,69.0,0.0,0.0
842a301ffffffff,762.0,0.0,0.0
842a303ffffffff,8.0,0.0,0.0
842a309ffffffff,320.0,0.0,0.0
842a30bffffffff,30.0,0.0,0.0
842a30dffffffff,64.0,0.0,0.0
842a311ffffffff,622.0,0.0,0.0
842a313ffffffff,311.0,0.0,0.0
842a315ffffffff,29.0,0.0,0.0
842a317ffffffff,69.0,0.0,0.0
842a31bffffffff,55.0,0.0,0.0
842a31dffffffff,1859.0,0.0,0.0
842a333ffffffff,161.0,0.0,0.0
842a341ffffffff,105.0,0.0,0.0
842a343ffffffff,2.0,0.0,0.0
842a347ffffffff,58.0,0.0,0.0
842a349ffffffff,187.0,0.0,0.0
842a34bffffffff,25.0,0.0,0.0
842a359ffffffff,3.0,0.0,0.0
842aad1ffffffff,35.0,0.0,0.0
842aad9ffffffff,16.0,0.0,0.0
842aadbffffffff,67.0,0.0,0.0
842ab39ffffffff,2.0,0.0,0.0
842ac69ffffffff,7.0,0.0,0.0
842af11ffffffff,10.0,0.0,0.0
842af17ffffffff,1.0,0.0,0.0
842b001ffffffff,2.0,0.0,0.0
842b013ffffffff,5.0,0.0,0.0
842b033ffffffff,17.0,0.0,0.0
842b03bffffffff,43.0,0.0,0.0
842b041ffffffff,4.0,0.0,0.0
842b053ffffffff,1.0,0.0,0.0
842b055ffffffff,1.0,0.0,0.0
842b059ffffffff,23.0,0.0,0.0
842b05dffffffff,2.0,0.0,0.0
842b06bffffffff,1.0,0.0,0.0
842b06dffffffff,2.0,0.0,0.0
842b0a1ffffffff,76.0,0.0,0.0
842b0a5ffffffff,8.0,0.0,0.0
842b0a7ffffffff,237.0,0.0,0.0
842b0a9ffffffff,11.0,0.0,0.0
842b0c5ffffffff,111.0,0.0,0.0
842b0e1ffffffff,23.0,0.0,0.0
842b0e3ffffffff,21.0,0.0,0.0
842b0e9ffffffff,37.0,0.0,0.0
842b0ebffffffff,88.0,0.0,0.0
842b121ffffffff,527.0,0.0,0.0
842b125ffffffff,157.0,0.0,0.0
842b127ffffffff,4.0,0.0,0.0
842b12dffffffff,353.0,0.0,0.0
842b145ffffffff,165.0,0.0,0.0
842b14dffffffff,97.0,0.0,0.0
842b159ffffffff,3.0,0.0,0.0
842b161ffffffff,183.0,0.0,0.0
842b165ffffffff,151.0,0.0,0.0
842b167ffffffff,7884.0,0.0,0.0
842b169ffffffff,1629.0,0.0,0.0
842b16dffffffff,429.0,0.0,0.0
842b181ffffffff,13.0,0.0,0.0
842b183ffffffff,25.0,0.0,0.0
842b187ffffffff,373.0,0.0,0.0
842b189ffffffff,636.0,0.0,0.0
842b18bffffffff,54.0,0.0,0.0
842b191ffffffff,3.0,0.0,0.0
842b195ffffffff,3.0,0.0,0.0
842b199ffffffff,52.0,0.0,0.0
842b19bffffffff,15.0,0.0,0.0
842b1a3ffffffff,13.0,0.0,0.0
842b1abffffffff,6.0,0.0,0.0
842b1b1ffffffff,13.0,0.0,0.0
842b1b3ffffffff,26.0,0.0,0.0
842b1b5ffffffff,32.0,0.0,0.0
842b1b9ffffffff,36.0,0.0,0.0
842b1bdffffffff,9.0,0.0,0.0
842b1c3ffffffff,213.0,0.0,0.0
842b1c7ffffffff,7.0,0.0,0.0
842b1cbffffffff,6.0,0.0,0.0
842b1d1ffffffff,13.0,0.0,0.0
842b1d3ffffffff,16.0,0.0,0.0
842b1d5ffffffff,245.0,0.0,0.0
842b1d7ffffffff,157.0,0.0,0.0
842b1d9ffffffff,4.0,0.0,0.0
842b1ddffffffff,2.0,0.0,0.0
842b207ffffffff,24.0,0.0,0.0
842b211ffffffff,13.0,0.0,0.0
842b213ffffffff,4.0,0.0,0.0
842b215ffffffff,15.0,0.0,0.0
842b217ffffffff,25.0,0.0,0.0
842b219ffffffff,1.0,0.0,0.0
842b22bffffffff,36.0,0.0,0.0
842b231ffffffff,34.0,0.0,0.0
842b235ffffffff,303.0,0.0,0.0
842b237ffffffff,7.0,0.0,0.0
842b23bffffffff,15.0,0.0,0.0
842b23dffffffff,176.0,0.0,0.0
842b243ffffffff,38.0,0.0,0.0
842b249ffffffff,6.0,0.0,0.0
842b24bffffffff,11.0,0.0,0.0
842b255ffffffff,18.0,0.0,0.0
842b257ffffffff,34.0,0.0,0.0
842b265ffffffff,11.0,0.0,0.0
842b285ffffffff,4.0,0.0,0.0
842b291ffffffff,23.0,0.0,0.0
842b297ffffffff,2.0,0.0,0.0
842b2a1ffffffff,4.0,0.0,0.0
842b2abffffffff,1.0,0.0,0.0
842b2c5ffffffff,80.0,0.0,0.0
842b2cdffffffff,10.0,0.0,0.0
842b2e1ffffffff,2.0,0.0,0.0
842b2e3ffffffff,4.0,0.0,0.0
842b2e7ffffffff,18.0,0.0,0.0
842b2e9ffffffff,151.0,0.0,0.0
842b2edffffffff,24.0,0.0,0.0
842b301ffffffff,105.0,0.0,0.0
842b303ffffffff,1579.0,0.0,0.0
842b305ffffffff,37.0,0.0,0.0
842b307ffffffff,28.0,0.0,0.0
842b309ffffffff,2.0,0.0,0.0
842b30dffffffff,13.0,0.0,0.0
842b315ffffffff,852.0,0.0,0.0
842b317ffffffff,16.0,0.0,0.0
842b31dffffffff,7.0,0.0,0.0
842b321ffffffff,12.0,0.0,0.0
842b327ffffffff,63.0,0.0,0.0
842b32bffffffff,81.0,0.0,0.0
842b331ffffffff,6.0,0.0,0.0
842b333ffffffff,89.0,0.0,0.0
842b337ffffffff,6.0,0.0,0.0
842b339ffffffff,9.0,0.0,0.0
842b33bffffffff,128.0,0.0,0.0
842b341ffffffff,24.0,0.0,0.0
842b343ffffffff,4.0,0.0,0.0
842b345ffffffff,240.0,0.0,0.0
842b355ffffffff,4.0,0.0,0.0
842b359ffffffff,1.0,0.0,0.0
842b35bffffffff,3.0,0.0,0.0
842b35dffffffff,7.0,0.0,0.0
842b361ffffffff,131.0,0.0,0.0
842b363ffffffff,2.0,0.0,0.0
842b365ffffffff,24.0,0.0,0.0
842b367ffffffff,2.0,0.0,0.0
842b369ffffffff,38.0,0.0,0.0
842b36bffffffff,14.0,0.0,0.0
842ba5bffffffff,3.0,0.0,0.0
842bac5ffffffff,48.0,0.0,0.0
842bacdffffffff,16.0,0.0,0.0
842c20dffffffff,2.0,0.0,0.0
842c245ffffffff,1.0,0.0,0.0
842d0e5ffffffff,1.0,0.0,0.0
842d227ffffffff,2.0,0.0,0.0
842da53ffffffff,10.0,0.0,0.0
842da5dffffffff,2.0,0.0,0.0
842db0bffffffff,5.0,0.0,0.0
842db0dffffffff,2.0,0.0,0.0
842db57ffffffff,3.0,0.0,0.0
842db63ffffffff,1.0,0.0,0.0
842e0a5ffffffff,1.0,0.0,0.0
842e0c9ffffffff,2.0,0.0,0.0
842e123ffffffff,9.0,0.0,6.0
842e127ffffffff,10.0,0.0,4.0
842e135ffffffff,9.0,0.0,7.0
842e13bffffffff,1.0,0.0,0.0
842e191ffffffff,2.0,0.0,0.0
842e1b9ffffffff,2.0,0.0,0.0
842e1ddffffffff,2.0,0.0,0.0
842e1e5ffffffff,2.0,0.0,0.0
842e2dbffffffff,50.0,0.0,38.0
842e635ffffffff,4.0,0.0,2.0
842e885ffffffff,3.0,0.0,0.0
842e88bffffffff,9.0,0.0,0.0
842e8a3ffffffff,9.0,0.0,0.0
842e8c3ffffffff,2.0,0.0,0.0
842e8c7ffffffff,4.0,0.0,0.0
842e8cbffffffff,6.0,0.0,0.0
842e993ffffffff,5.0,0.0,2.0
842e99bffffffff,3.0,0.0,0.0
842e9d1ffffffff,2.0,0.0,2.0
842ea35ffffffff,3.0,0.0,0.0
842ea3dffffffff,8.0,0.0,0.0
842eac1ffffffff,3.0,0.0,1.0
842eac3ffffffff,3.0,0.0,0.0
842eac5ffffffff,2.0,0.0,0.0
842eac7ffffffff,6.0,0.0,1.0
842eac9ffffffff,5.0,0.0,0.0
842ef65ffffffff,4.0,0.0,0.0
842f581ffffffff,3.0,0.0,3.0
842f583ffffffff,2.0,0.0,0.0
842f58bffffffff,6.0,0.0,5.0
842f5d1ffffffff,6.0,0.0,0.0
842f5d7ffffffff,11.0,0.0,8.0
842f5d9ffffffff,6.0,0.0,3.0
843019bffffffff,2.0,0.0,0.0
84302b7ffffffff,2.0,0.0,2.0
8430cedffffffff,2.0,0.0,0.0
8430e07ffffffff,2.0,0.0,0.0
8430ea7ffffffff,3.0,0.0,0.0
8430ecbffffffff,8.0,0.0,0.0
8434229ffffffff,1.0,0.0,0.0
843422bffffffff,1.0,0.0,0.0
8434261ffffffff,3.0,0.0,0.0
8434267ffffffff,1.0,0.0,0.0
843434dffffffff,2.0,0.0,0.0
8434413ffffffff,3.0,0.0,0.0
8434661ffffffff,2.0,0.0,0.0
8434695ffffffff,5.0,0.0,0.0
8434697ffffffff,2.0,0.0,0.0
84346bbffffffff,3.0,0.0,0.0
84351a3ffffffff,2.0,0.0,0.0
84351b5ffffffff,33.0,0.0,0.0
84351bdffffffff,6.0,0.0,0.0
8435a85ffffffff,2.0,0.0,0.0
8438251ffffffff,5.0,0.0,0.0
8439101ffffffff,225.0,0.0,0.0
8439105ffffffff,4.0,0.0,0.0
8439115ffffffff,5.0,0.0,0.0
843915dffffffff,9.0,0.0,0.0
84391a1ffffffff,4.0,0.0,0.0
84391a9ffffffff,95.0,0.0,0.0
84391abffffffff,3.0,0.0,0.0
84391e1ffffffff,39.0,0.0,0.0
84391e7ffffffff,2.0,0.0,0.0
843920dffffffff,13.0,0.0,0.0
8439221ffffffff,20.0,0.0,0.0
8439225ffffffff,17.0,0.0,0.0
8439227ffffffff,41.0,0.0,0.0
8439229ffffffff,8.0,0.0,0.0
8439241ffffffff,19.0,0.0,0.0
8439243ffffffff,9.0,0.0,0.0
8439247ffffffff,9.0,0.0,0.0
8439253ffffffff,2.0,0.0,0.0
8439259ffffffff,16.0,0.0,0.0
843925bffffffff,64.0,0.0,0.0
843925dffffffff,10.0,0.0,0.0
8439263ffffffff,3.0,0.0,0.0
843926bffffffff,4.0,0.0,0.0
84392d9ffffffff,4.0,0.0,0.0
84392dbffffffff,60.0,0.0,0.0
8439311ffffffff,10.0,0.0,0.0
8439317ffffffff,12.0,0.0,0.0
843931bffffffff,26.0,0.0,0.0
8439337ffffffff,89.0,0.0,0.0
8439339ffffffff,36.0,0.0,0.0
843933bffffffff,133.0,0.0,0.0
8439447ffffffff,4.0,0.0,0.0
8439459ffffffff,4.0,0.0,0.0
8439469ffffffff,8.0,0.0,0.0
843946bffffffff,2.0,0.0,0.0
843963bffffffff,1.0,0.0,0.0
84396c7ffffffff,6.0,0.0,0.0
84396ebffffffff,1.0,0.0,0.0
8439733ffffffff,2.0,0.0,0.0
843b603ffffffff,1.0,0.0,0.0
8440c49ffffffff,7.0,0.0,0.0
8440e3dffffffff,2.0,0.0,0.0
844ba0bffffffff,5.0,0.0,0.0
844ba15ffffffff,2.0,0.0,0.0
844ba1dffffffff,8.0,0.0,0.0
844ba63ffffffff,4.0,0.0,0.0
844bb19ffffffff,2.0,0.0,0.0
844bb53ffffffff,2.0,0.0,0.0
8455a4dffffffff,1.0,0.0,0.0
84574d1ffffffff,3.0,0.0,0.0
