cell_id,Limnodromus griseus,Limnodromus griseus griseus,Limnodromus griseus hendersoni,Limnodromus griseus caurinus
842af17ffffffff,172.0,1.0,0.0,0.0
842af23ffffffff,3.0,0.0,0.0,0.0
842af31ffffffff,86.0,0.0,0.0,0.0
842af33ffffffff,51.0,0.0,0.0,0.0
842af35ffffffff,8.0,0.0,0.0,0.0
842af37ffffffff,37.0,0.0,0.0,0.0
842af39ffffffff,38.0,1.0,0.0,0.0
842af3bffffffff,2.0,0.0,0.0,0.0
842af3dffffffff,13.0,0.0,0.0,0.0
842af45ffffffff,23.0,1.0,0.0,0.0
842af61ffffffff,107.0,1.0,0.0,0.0
842af63ffffffff,511.0,7.0,3.0,0.0
842af65ffffffff,167.0,0.0,0.0,0.0
842af67ffffffff,3.0,0.0,0.0,0.0
842af69ffffffff,299.0,8.0,0.0,0.0
842af6bffffffff,245.0,1.0,1.0,0.0
842af6dffffffff,6.0,0.0,0.0,0.0
842b001ffffffff,45.0,1.0,0.0,0.0
842b003ffffffff,135.0,5.0,0.0,0.0
842b005ffffffff,46.0,0.0,0.0,0.0
842b007ffffffff,58.0,0.0,0.0,0.0
842b009ffffffff,13.0,0.0,0.0,0.0
842b00bffffffff,47.0,0.0,0.0,0.0
842b00dffffffff,5.0,0.0,0.0,0.0
842b011ffffffff,12.0,0.0,0.0,0.0
842b013ffffffff,195.0,0.0,0.0,0.0
842b017ffffffff,37.0,2.0,0.0,0.0
842b01dffffffff,4.0,0.0,0.0,0.0
842b02bffffffff,8.0,0.0,0.0,0.0
842b035ffffffff,2.0,0.0,0.0,0.0
842b039ffffffff,60.0,0.0,0.0,0.0
842b03bffffffff,208.0,0.0,0.0,0.0
842b03dffffffff,1.0,0.0,0.0,0.0
842b051ffffffff,6.0,0.0,0.0,0.0
842b053ffffffff,163.0,2.0,0.0,0.0
842b055ffffffff,104.0,0.0,0.0,0.0
842b057ffffffff,21.0,0.0,0.0,0.0
842b059ffffffff,5.0,0.0,0.0,0.0
842b05dffffffff,2.0,0.0,0.0,0.0
842b061ffffffff,72.0,0.0,0.0,0.0
842b063ffffffff,71.0,0.0,0.0,0.0
842b067ffffffff,3.0,0.0,0.0,0.0
842b06bffffffff,1.0,0.0,0.0,0.0
842b06dffffffff,25.0,0.0,0.0,0.0
842b0a1ffffffff,343.0,12.0,0.0,0.0
842b0a5ffffffff,352.0,4.0,0.0,0.0
842b0a7ffffffff,759.0,9.0,0.0,0.0
842b0a9ffffffff,77.0,0.0,0.0,0.0
842b0c5ffffffff,595.0,0.0,0.0,0.0
842b0cdffffffff,121.0,0.0,0.0,0.0
842b0e1ffffffff,95.0,0.0,0.0,0.0
842b0e3ffffffff,62.0,0.0,0.0,0.0
842b0e9ffffffff,1.0,0.0,0.0,0.0
842b0ebffffffff,10.0,0.0,0.0,0.0
842b121ffffffff,474.0,0.0,0.0,0.0
842b125ffffffff,47.0,0.0,0.0,0.0
842b127ffffffff,13.0,0.0,0.0,0.0
842b129ffffffff,10.0,0.0,0.0,0.0
842b12dffffffff,18.0,0.0,0.0,0.0
842b145ffffffff,4.0,0.0,0.0,0.0
842b14bffffffff,2.0,0.0,0.0,0.0
842b14dffffffff,15.0,0.0,0.0,0.0
842b159ffffffff,6.0,0.0,0.0,0.0
842b161ffffffff,154.0,1.0,0.0,0.0
842b165ffffffff,203.0,12.0,0.0,0.0
842b167ffffffff,529.0,2.0,0.0,0.0
842b169ffffffff,288.0,5.0,0.0,0.0
842b16bffffffff,2.0,0.0,0.0,0.0
842b16dffffffff,125.0,0.0,0.0,0.0
842b181ffffffff,82.0,0.0,0.0,0.0
842b183ffffffff,1.0,0.0,0.0,0.0
842b185ffffffff,4.0,0.0,0.0,0.0
842b187ffffffff,173.0,3.0,0.0,0.0
842b189ffffffff,203.0,2.0,0.0,0.0
842b18bffffffff,35.0,7.0,0.0,0.0
842b199ffffffff,64.0,0.0,0.0,0.0
842b19bffffffff,7.0,0.0,0.0,0.0
842b1a1ffffffff,10.0,4.0,0.0,0.0
842b1a3ffffffff,207.0,15.0,0.0,0.0
842b1a5ffffffff,2.0,0.0,0.0,0.0
842b1a7ffffffff,4.0,0.0,0.0,0.0
842b1abffffffff,19.0,2.0,0.0,0.0
842b1b5ffffffff,767.0,134.0,0.0,0.0
842b1b9ffffffff,50.0,39.0,0.0,0.0
842b1bdffffffff,16.0,0.0,0.0,0.0
842b1c3ffffffff,5.0,0.0,0.0,0.0
842b1c7ffffffff,4.0,0.0,0.0,0.0
842b1cbffffffff,52.0,0.0,0.0,0.0
842b1d1ffffffff,7.0,0.0,0.0,0.0
842b1d3ffffffff,10.0,0.0,0.0,0.0
842b1d5ffffffff,149.0,0.0,0.0,0.0
842b1d7ffffffff,35.0,0.0,0.0,0.0
842b1d9ffffffff,2.0,0.0,0.0,0.0
842b217ffffffff,2.0,0.0,0.0,0.0
842b235ffffffff,328.0,0.0,0.0,0.0
842b23dffffffff,137.0,0.0,0.0,0.0
842b24bffffffff,25.0,0.0,0.0,0.0
842b255ffffffff,3.0,0.0,0.0,0.0
842b257ffffffff,5.0,0.0,0.0,0.0
842b265ffffffff,2.0,0.0,0.0,0.0
842b291ffffffff,83.0,0.0,0.0,0.0
842b2a1ffffffff,7.0,0.0,0.0,0.0
842b2a7ffffffff,9.0,0.0,0.0,0.0
842b2a9ffffffff,8.0,0.0,0.0,0.0
842b2abffffffff,30.0,0.0,0.0,0.0
842b2adffffffff,9.0,0.0,0.0,0.0
842b2c5ffffffff,85.0,2.0,0.0,0.0
842b2cdffffffff,1.0,0.0,0.0,0.0
842b2e3ffffffff,18.0,0.0,0.0,0.0
842b2e9ffffffff,8.0,0.0,0.0,0.0
842b2ebffffffff,12.0,0.0,0.0,0.0
842b2edffffffff,1.0,0.0,0.0,0.0
842b303ffffffff,151.0,0.0,0.0,0.0
842b309ffffffff,1.0,0.0,0.0,0.0
842b30dffffffff,20.0,0.0,0.0,0.0
842b315ffffffff,24.0,0.0,0.0,0.0
842b317ffffffff,28.0,0.0,0.0,0.0
842b327ffffffff,10.0,0.0,0.0,0.0
842b331ffffffff,35.0,0.0,0.0,0.0
842b333ffffffff,66.0,0.0,0.0,0.0
842b337ffffffff,11.0,0.0,0.0,0.0
842b339ffffffff,5.0,0.0,0.0,0.0
842b33bffffffff,35.0,0.0,0.0,0.0
842b341ffffffff,1.0,0.0,0.0,0.0
842b345ffffffff,536.0,0.0,0.0,0.0
842b347ffffffff,6.0,0.0,0.0,0.0
842b355ffffffff,3.0,0.0,0.0,0.0
842b35bffffffff,8.0,0.0,0.0,0.0
842b35dffffffff,4.0,0.0,0.0,0.0
842b361ffffffff,3.0,0.0,0.0,0.0
842b369ffffffff,3.0,0.0,0.0,0.0
842b36bffffffff,1.0,0.0,0.0,0.0
842b811ffffffff,16.0,0.0,0.0,0.0
842b813ffffffff,13.0,0.0,0.0,0.0
842b817ffffffff,33.0,0.0,2.0,0.0
842b81bffffffff,18.0,0.0,0.0,0.0
842b831ffffffff,18.0,0.0,0.0,0.0
842b833ffffffff,11.0,0.0,0.0,0.0
842b83bffffffff,87.0,0.0,9.0,0.0
842b891ffffffff,13.0,0.0,0.0,0.0
842b897ffffffff,2.0,0.0,0.0,0.0
842b899ffffffff,1.0,0.0,0.0,0.0
842b8a1ffffffff,67.0,0.0,0.0,0.0
842b8a3ffffffff,4.0,0.0,0.0,0.0
842b8a7ffffffff,87.0,0.0,2.0,0.0
842b8cbffffffff,62.0,0.0,0.0,0.0
842b8d5ffffffff,2.0,0.0,0.0,0.0
842b8ddffffffff,95.0,0.0,0.0,0.0
842b8e7ffffffff,6.0,0.0,0.0,0.0
842b8e9ffffffff,58.0,0.0,5.0,0.0
842b909ffffffff,4.0,0.0,0.0,0.0
842b941ffffffff,6.0,0.0,0.0,0.0
842b947ffffffff,6.0,0.0,1.0,0.0
842b949ffffffff,2.0,0.0,0.0,0.0
842b983ffffffff,56.0,0.0,0.0,0.0
842b985ffffffff,11.0,0.0,3.0,0.0
842b987ffffffff,37.0,0.0,4.0,0.0
842b991ffffffff,429.0,2.0,9.0,0.0
842b993ffffffff,13.0,0.0,1.0,0.0
842b997ffffffff,97.0,3.0,2.0,0.0
842b999ffffffff,2.0,0.0,0.0,0.0
842b99bffffffff,2.0,0.0,0.0,0.0
842b99dffffffff,64.0,0.0,2.0,0.0
842b9a1ffffffff,1.0,0.0,1.0,0.0
842b9a7ffffffff,11.0,0.0,0.0,0.0
842b9a9ffffffff,23.0,0.0,0.0,0.0
842b9abffffffff,35.0,0.0,6.0,0.0
842b9b1ffffffff,34.0,0.0,0.0,0.0
842b9b3ffffffff,57.0,0.0,0.0,0.0
842b9b5ffffffff,511.0,6.0,43.0,0.0
842b9b7ffffffff,53.0,4.0,4.0,0.0
842b9b9ffffffff,112.0,0.0,8.0,0.0
842b9bbffffffff,29.0,0.0,0.0,0.0
842b9bdffffffff,179.0,0.0,10.0,0.0
842b9d1ffffffff,6.0,0.0,0.0,0.0
842b9d3ffffffff,68.0,0.0,9.0,0.0
842b9d7ffffffff,124.0,0.0,2.0,0.0
842b9dbffffffff,141.0,0.0,22.0,0.0
842b9e3ffffffff,34.0,0.0,0.0,0.0
842ba01ffffffff,14.0,0.0,0.0,0.0
842ba0bffffffff,101.0,0.0,0.0,0.0
842ba0dffffffff,15.0,0.0,0.0,0.0
842ba13ffffffff,2.0,0.0,0.0,0.0
842ba39ffffffff,3.0,0.0,0.0,0.0
842ba51ffffffff,107.0,0.0,0.0,0.0
842ba55ffffffff,2.0,0.0,0.0,0.0
842ba5bffffffff,4.0,0.0,0.0,0.0
842baa3ffffffff,149.0,0.0,0.0,0.0
842baa5ffffffff,22.0,0.0,0.0,0.0
842baa7ffffffff,9.0,0.0,0.0,0.0
842baabffffffff,5.0,0.0,0.0,0.0
842baadffffffff,5.0,0.0,0.0,0.0
842bab5ffffffff,5.0,0.0,0.0,0.0
842bac5ffffffff,55.0,0.0,0.0,0.0
842bacdffffffff,948.0,0.0,0.0,0.0
842bae3ffffffff,30.0,0.0,0.0,0.0
842bae7ffffffff,299.0,0.0,0.0,0.0
842bae9ffffffff,14.0,0.0,0.0,0.0
842bb23ffffffff,1.0,0.0,0.0,0.0
842bb31ffffffff,4.0,0.0,0.0,0.0
842bb35ffffffff,5.0,0.0,0.0,0.0
842bb37ffffffff,27.0,0.0,0.0,0.0
842bb5dffffffff,1.0,0.0,0.0,0.0
8444121ffffffff,4.0,0.0,0.0,0.0
8444123ffffffff,7.0,0.0,0.0,0.0
8444125ffffffff,1.0,0.0,0.0,0.0
844412bffffffff,65.0,0.0,0.0,0.0
844412dffffffff,392.0,0.0,0.0,0.0
8444131ffffffff,3764.0,0.0,4.0,0.0
8444133ffffffff,191.0,0.0,0.0,0.0
8444135ffffffff,20.0,0.0,0.0,0.0
8444137ffffffff,18.0,0.0,0.0,0.0
844413bffffffff,183.0,0.0,0.0,0.0
844413dffffffff,581.0,0.0,0.0,0.0
844415dffffffff,36.0,0.0,0.0,0.0
8444161ffffffff,397.0,0.0,2.0,0.0
8444165ffffffff,915.0,0.0,3.0,0.0
844416bffffffff,294.0,0.0,2.0,0.0
84441a3ffffffff,293.0,0.0,0.0,0.0
84441a9ffffffff,841.0,0.0,18.0,0.0
84441abffffffff,1055.0,0.0,9.0,0.0
84441adffffffff,123.0,0.0,12.0,0.0
84441b1ffffffff,2.0,0.0,0.0,0.0
84441b3ffffffff,12.0,0.0,0.0,0.0
84441b5ffffffff,49.0,0.0,0.0,0.0
84441b7ffffffff,470.0,0.0,0.0,0.0
84441e1ffffffff,291.0,0.0,1.0,0.0
84441e3ffffffff,3074.0,0.0,68.0,0.0
84441e5ffffffff,111.0,0.0,0.0,0.0
84441e7ffffffff,373.0,0.0,3.0,0.0
84441edffffffff,78.0,0.0,0.0,0.0
8444249ffffffff,200.0,0.0,0.0,0.0
844424dffffffff,57.0,0.0,0.0,0.0
8444325ffffffff,107.0,0.0,0.0,0.0
8444347ffffffff,2.0,0.0,0.0,0.0
844434bffffffff,3.0,0.0,0.0,0.0
8444363ffffffff,23.0,0.0,0.0,0.0
844436bffffffff,5.0,0.0,0.0,0.0
8444401ffffffff,2.0,0.0,0.0,0.0
8444409ffffffff,26.0,0.0,0.0,0.0
844440bffffffff,1.0,0.0,0.0,0.0
8444415ffffffff,1.0,0.0,0.0,0.0
8444439ffffffff,15.0,0.0,0.0,0.0
8444443ffffffff,4.0,0.0,0.0,0.0
844444bffffffff,10.0,0.0,0.0,0.0
844444dffffffff,2.0,0.0,0.0,0.0
8444451ffffffff,11.0,0.0,0.0,0.0
8444455ffffffff,7.0,0.0,0.0,0.0
8444459ffffffff,162.0,0.0,0.0,0.0
844445dffffffff,114.0,0.0,0.0,0.0
8444461ffffffff,4.0,0.0,0.0,0.0
8444465ffffffff,77.0,0.0,0.0,0.0
844446dffffffff,3.0,0.0,0.0,0.0
84444a1ffffffff,2.0,0.0,0.0,0.0
84444a5ffffffff,8.0,0.0,0.0,0.0
84444a7ffffffff,2.0,0.0,0.0,0.0
84444c1ffffffff,15.0,0.0,0.0,0.0
84444cdffffffff,7.0,0.0,0.0,0.0
84444d5ffffffff,2.0,0.0,0.0,0.0
84444e5ffffffff,3.0,0.0,0.0,0.0
8444501ffffffff,134.0,0.0,0.0,0.0
8444509ffffffff,1088.0,0.0,0.0,0.0
844450dffffffff,1442.0,0.0,0.0,0.0
8444529ffffffff,1.0,0.0,0.0,0.0
844452bffffffff,1.0,0.0,0.0,0.0
844452dffffffff,29.0,0.0,0.0,0.0
8444543ffffffff,30.0,0.0,0.0,0.0
844454bffffffff,8.0,0.0,0.0,0.0
8444551ffffffff,619.0,0.0,0.0,0.0
8444555ffffffff,698.0,0.0,0.0,0.0
844455dffffffff,142.0,0.0,0.0,0.0
8444563ffffffff,22.0,0.0,0.0,0.0
8444567ffffffff,40.0,0.0,0.0,0.0
8444595ffffffff,17.0,0.0,0.0,0.0
8444599ffffffff,7.0,0.0,0.0,0.0
844459dffffffff,7.0,0.0,0.0,0.0
84445adffffffff,4.0,0.0,0.0,0.0
84445d3ffffffff,4.0,0.0,0.0,0.0
84445d5ffffffff,15.0,0.0,0.0,0.0
84445d7ffffffff,1.0,0.0,0.0,0.0
8444633ffffffff,476.0,0.0,0.0,0.0
8444637ffffffff,27.0,0.0,0.0,0.0
84446c1ffffffff,2.0,0.0,0.0,0.0
84446c5ffffffff,2176.0,0.0,0.0,0.0
84446c7ffffffff,5.0,0.0,0.0,0.0
84446c9ffffffff,201.0,0.0,0.0,0.0
84446cdffffffff,3446.0,0.0,0.0,0.0
84446e1ffffffff,6.0,0.0,0.0,0.0
84446e5ffffffff,41.0,0.0,0.0,0.0
84446e9ffffffff,363.0,0.0,0.0,0.0
84446ebffffffff,49.0,0.0,0.0,0.0
84446edffffffff,271.0,0.0,0.0,0.0
8444711ffffffff,62.0,0.0,0.0,0.0
8444713ffffffff,10.0,0.0,0.0,0.0
8444715ffffffff,151.0,0.0,0.0,0.0
8444717ffffffff,21.0,0.0,0.0,0.0
8444731ffffffff,87.0,0.0,0.0,0.0
8444733ffffffff,12.0,0.0,0.0,0.0
8444735ffffffff,10.0,0.0,0.0,0.0
8444737ffffffff,12.0,0.0,0.0,0.0
844473bffffffff,1608.0,0.0,0.0,0.0
844473dffffffff,4.0,0.0,0.0,0.0
8444847ffffffff,2.0,0.0,0.0,0.0
844484bffffffff,17.0,0.0,0.0,0.0
8444859ffffffff,15.0,0.0,0.0,0.0
844485dffffffff,4.0,0.0,0.0,0.0
8444869ffffffff,4.0,0.0,0.0,0.0
844486bffffffff,35.0,0.0,0.0,0.0
844486dffffffff,8.0,0.0,0.0,0.0
8444a11ffffffff,163.0,0.0,0.0,0.0
8444a13ffffffff,12.0,0.0,0.0,0.0
8444a19ffffffff,68.0,0.0,0.0,0.0
8444a2dffffffff,3.0,0.0,0.0,0.0
8444a37ffffffff,37.0,0.0,0.0,0.0
8444a51ffffffff,56.0,0.0,2.0,0.0
8444a53ffffffff,28.0,0.0,0.0,0.0
8444a5bffffffff,974.0,0.0,7.0,0.0
8444a81ffffffff,70.0,0.0,3.0,0.0
8444a83ffffffff,58.0,0.0,0.0,0.0
8444a87ffffffff,5.0,0.0,0.0,0.0
8444a8dffffffff,24.0,0.0,0.0,0.0
8444a95ffffffff,4.0,0.0,0.0,0.0
8444aa3ffffffff,20.0,0.0,0.0,0.0
8444ab9ffffffff,48.0,0.0,0.0,0.0
8444abbffffffff,1713.0,0.0,0.0,0.0
8444ac1ffffffff,11.0,0.0,0.0,0.0
8444ac5ffffffff,393.0,15.0,8.0,0.0
8444ac7ffffffff,8.0,0.0,0.0,0.0
8444acdffffffff,37.0,0.0,0.0,0.0
8444ad9ffffffff,5.0,0.0,0.0,0.0
8444adbffffffff,1.0,0.0,0.0,0.0
8444ae3ffffffff,4.0,0.0,0.0,0.0
8444ae9ffffffff,300.0,0.0,0.0,0.0
8444aebffffffff,5.0,0.0,0.0,0.0
8444b13ffffffff,30.0,0.0,0.0,0.0
8444b51ffffffff,9.0,0.0,0.0,0.0
8444b57ffffffff,86.0,0.0,0.0,0.0
8444b63ffffffff,2.0,0.0,0.0,0.0
8444c0bffffffff,2.0,0.0,0.0,0.0
8444c27ffffffff,10.0,0.0,0.0,0.0
8444c81ffffffff,6.0,0.0,0.0,0.0
8444c87ffffffff,4.0,0.0,0.0,0.0
8444c8dffffffff,1.0,0.0,0.0,0.0
8444ca7ffffffff,61.0,0.0,0.0,0.0
8444cb3ffffffff,2.0,0.0,0.0,0.0
8444cd1ffffffff,8.0,0.0,0.0,0.0
8444d01ffffffff,786.0,0.0,0.0,0.0
8444d03ffffffff,1.0,0.0,0.0,0.0
8444d07ffffffff,847.0,6.0,3.0,0.0
8444d09ffffffff,203.0,2.0,0.0,0.0
8444d0bffffffff,715.0,2.0,1.0,0.0
8444d17ffffffff,41.0,0.0,0.0,0.0
8444d23ffffffff,527.0,0.0,0.0,0.0
8444d2bffffffff,853.0,2.0,0.0,0.0
8444d35ffffffff,4.0,0.0,0.0,0.0
8444d37ffffffff,4.0,0.0,0.0,0.0
8444d3bffffffff,2.0,0.0,0.0,0.0
8444d3dffffffff,45.0,0.0,0.0,0.0
8444d51ffffffff,50.0,0.0,0.0,0.0
8444d55ffffffff,339.0,2.0,0.0,0.0
8444d57ffffffff,28.0,0.0,0.0,0.0
8444d5dffffffff,816.0,0.0,0.0,0.0
8444d93ffffffff,6.0,0.0,0.0,0.0
8444d99ffffffff,1.0,0.0,0.0,0.0
8444dc5ffffffff,3.0,0.0,0.0,0.0
8444dd3ffffffff,7.0,0.0,0.0,0.0
8444dd7ffffffff,30.0,0.0,0.0,0.0
8444e0dffffffff,2.0,0.0,0.0,0.0
8444e41ffffffff,7.0,0.0,0.0,0.0
8444e43ffffffff,62.0,0.0,0.0,0.0
8444e47ffffffff,55.0,0.0,0.0,0.0
8444e51ffffffff,18.0,0.0,0.0,0.0
8444e55ffffffff,7.0,0.0,0.0,0.0
8444e63ffffffff,1805.0,0.0,0.0,0.0
8444e65ffffffff,57.0,0.0,0.0,0.0
8444e67ffffffff,27.0,0.0,0.0,0.0
8444e6bffffffff,107.0,0.0,0.0,0.0
8444e89ffffffff,3.0,0.0,0.0,0.0
8444ec1ffffffff,2.0,0.0,0.0,0.0
8444ed3ffffffff,4.0,0.0,0.0,0.0
8444eddffffffff,2.0,0.0,0.0,0.0
8444ee9ffffffff,2.0,0.0,0.0,0.0
8444f05ffffffff,1117.0,0.0,0.0,0.0
8444f07ffffffff,546.0,0.0,0.0,0.0
8444f31ffffffff,804.0,5.0,0.0,0.0
8444f35ffffffff,1117.0,4.0,9.0,0.0
8444f37ffffffff,475.0,0.0,0.0,0.0
8444f3dffffffff,866.0,0.0,0.0,0.0
8444f59ffffffff,14.0,0.0,0.0,0.0
8444f61ffffffff,11.0,0.0,0.0,0.0
8444f63ffffffff,423.0,0.0,0.0,0.0
8444f6dffffffff,37.0,0.0,0.0,0.0
8445019ffffffff,14.0,0.0,0.0,0.0
8445053ffffffff,216.0,0.0,0.0,0.0
8445057ffffffff,18.0,0.0,0.0,0.0
8445059ffffffff,51.0,0.0,0.0,0.0
844505bffffffff,291.0,0.0,0.0,0.0
8445091ffffffff,39.0,0.0,0.0,0.0
8445093ffffffff,34.0,0.0,0.0,0.0
8445097ffffffff,41.0,0.0,0.0,0.0
844509bffffffff,422.0,0.0,0.0,0.0
84450a1ffffffff,2.0,0.0,0.0,0.0
84450a5ffffffff,5.0,0.0,0.0,0.0
84450a9ffffffff,2.0,0.0,0.0,0.0
84450adffffffff,50.0,0.0,0.0,0.0
84450b1ffffffff,366.0,0.0,0.0,0.0
84450b5ffffffff,21.0,0.0,0.0,0.0
84450e1ffffffff,8.0,0.0,0.0,0.0
84450e7ffffffff,1.0,0.0,0.0,0.0
844519bffffffff,5.0,0.0,0.0,0.0
8445205ffffffff,11.0,0.0,0.0,0.0
8445207ffffffff,37.0,0.0,0.0,0.0
8445221ffffffff,24.0,0.0,0.0,0.0
8445225ffffffff,337.0,0.0,7.0,0.0
844522bffffffff,149.0,0.0,0.0,0.0
8445233ffffffff,198.0,0.0,0.0,0.0
8445237ffffffff,1.0,0.0,0.0,0.0
844523bffffffff,46.0,0.0,0.0,0.0
84452a5ffffffff,3.0,0.0,0.0,0.0
84452a7ffffffff,3.0,0.0,0.0,0.0
84452a9ffffffff,2.0,0.0,0.0,0.0
84452bdffffffff,2.0,0.0,0.0,0.0
8445313ffffffff,5.0,0.0,0.0,0.0
8445319ffffffff,35.0,0.0,3.0,0.0
844532bffffffff,2.0,0.0,0.0,0.0
844533bffffffff,14.0,0.0,0.0,0.0
844549bffffffff,1.0,0.0,0.0,0.0
84456dbffffffff,1.0,0.0,0.0,0.0
8445721ffffffff,61.0,0.0,0.0,0.0
8445725ffffffff,1.0,0.0,0.0,0.0
8445727ffffffff,123.0,0.0,0.0,0.0
8445749ffffffff,88.0,0.0,0.0,0.0
8445761ffffffff,17.0,0.0,0.0,0.0
8445769ffffffff,9.0,0.0,0.0,0.0
8445833ffffffff,12.0,0.0,0.0,0.0
8445837ffffffff,1.0,0.0,0.0,0.0
8445843ffffffff,6.0,0.0,0.0,0.0
8445847ffffffff,61.0,0.0,0.0,0.0
8445883ffffffff,3.0,0.0,0.0,0.0
8445889ffffffff,26.0,0.0,0.0,0.0
844588dffffffff,2.0,0.0,0.0,0.0
84458adffffffff,11.0,0.0,0.0,0.0
84458c3ffffffff,287.0,35.0,0.0,0.0
84458c7ffffffff,8.0,0.0,0.0,0.0
84458e1ffffffff,4.0,0.0,0.0,0.0
84458ebffffffff,3.0,3.0,0.0,0.0
84458edffffffff,40.0,6.0,0.0,0.0
8445903ffffffff,2.0,0.0,0.0,0.0
8445933ffffffff,1.0,0.0,0.0,0.0
8445935ffffffff,2.0,0.0,0.0,0.0
8445981ffffffff,111.0,13.0,0.0,0.0
8445989ffffffff,123.0,4.0,0.0,0.0
844598bffffffff,394.0,28.0,0.0,0.0
844598dffffffff,84.0,4.0,0.0,0.0
84459c3ffffffff,2.0,0.0,0.0,0.0
84459cbffffffff,2.0,0.0,0.0,0.0
84459d3ffffffff,6.0,0.0,0.0,0.0
84459d7ffffffff,28.0,4.0,0.0,0.0
84459ebffffffff,2.0,0.0,0.0,0.0
8445a33ffffffff,362.0,0.0,0.0,0.0
8445aedffffffff,2.0,0.0,0.0,0.0
8445b21ffffffff,2.0,0.0,0.0,0.0
8445b23ffffffff,3.0,0.0,0.0,0.0
8445b27ffffffff,2.0,0.0,0.0,0.0
8445b29ffffffff,23.0,0.0,0.0,0.0
8448017ffffffff,46.0,0.0,0.0,0.0
8448059ffffffff,5.0,0.0,0.0,0.0
8448061ffffffff,4.0,0.0,0.0,0.0
844806dffffffff,2.0,0.0,0.0,0.0
8448083ffffffff,1.0,0.0,0.0,0.0
8448085ffffffff,17.0,0.0,0.0,0.0
8448087ffffffff,2.0,0.0,0.0,0.0
84480bbffffffff,18.0,0.0,0.0,0.0
84480ddffffffff,7.0,0.0,0.0,0.0
84480e1ffffffff,9.0,0.0,0.0,0.0
84480e3ffffffff,10.0,0.0,0.0,0.0
8448233ffffffff,37.0,0.0,0.0,0.0
844823bffffffff,9.0,0.0,0.0,0.0
8448283ffffffff,3.0,0.0,0.0,0.0
8448295ffffffff,39.0,0.0,0.0,2.0
84482a9ffffffff,13.0,0.0,0.0,0.0
84482adffffffff,173.0,0.0,0.0,1.0
84482bbffffffff,11.0,0.0,0.0,0.0
8448305ffffffff,17.0,0.0,0.0,0.0
8448309ffffffff,2.0,0.0,0.0,0.0
8448329ffffffff,17.0,0.0,0.0,0.0
844832bffffffff,19.0,0.0,0.0,0.0
8448331ffffffff,1.0,0.0,0.0,0.0
8448333ffffffff,16.0,0.0,0.0,0.0
8448339ffffffff,3.0,0.0,0.0,0.0
844833bffffffff,40.0,0.0,0.0,0.0
844833dffffffff,6.0,0.0,0.0,0.0
8448361ffffffff,37.0,0.0,0.0,0.0
8448363ffffffff,419.0,0.0,0.0,0.0
8448365ffffffff,9.0,0.0,0.0,0.0
8448369ffffffff,56.0,0.0,0.0,0.0
8448435ffffffff,16.0,0.0,0.0,2.0
8448437ffffffff,96.0,0.0,0.0,3.0
84484a5ffffffff,451.0,0.0,0.0,3.0
84484a7ffffffff,27.0,0.0,0.0,0.0
8448509ffffffff,2.0,0.0,0.0,0.0
844850dffffffff,5.0,0.0,0.0,0.0
8448539ffffffff,2.0,0.0,0.0,0.0
8448551ffffffff,1.0,0.0,0.0,0.0
8448565ffffffff,3.0,0.0,0.0,0.0
8448567ffffffff,14.0,0.0,0.0,0.0
8448569ffffffff,5.0,0.0,0.0,0.0
844856bffffffff,42.0,0.0,0.0,0.0
8448583ffffffff,4.0,0.0,0.0,0.0
8448585ffffffff,30.0,0.0,0.0,0.0
8448587ffffffff,2.0,0.0,0.0,0.0
8448595ffffffff,2.0,0.0,0.0,0.0
8448599ffffffff,2.0,0.0,0.0,0.0
84485b7ffffffff,3.0,0.0,0.0,0.0
84485bbffffffff,4.0,0.0,0.0,0.0
84485d1ffffffff,1.0,0.0,0.0,0.0
84485d9ffffffff,18.0,0.0,0.0,0.0
84485e1ffffffff,2.0,0.0,0.0,0.0
84485e3ffffffff,3.0,0.0,0.0,0.0
84485e5ffffffff,22.0,0.0,0.0,0.0
84485e7ffffffff,52.0,0.0,0.0,0.0
8448707ffffffff,8.0,0.0,0.0,0.0
8448715ffffffff,14.0,0.0,0.0,0.0
844872bffffffff,17.0,0.0,0.0,0.0
8448731ffffffff,26.0,0.0,0.0,0.0
8448733ffffffff,215.0,0.0,0.0,8.0
844873bffffffff,8.0,0.0,0.0,0.0
8448901ffffffff,4.0,0.0,0.0,0.0
8448903ffffffff,194.0,0.0,2.0,0.0
8448907ffffffff,202.0,0.0,0.0,0.0
844890bffffffff,585.0,0.0,10.0,0.0
8448915ffffffff,2.0,0.0,0.0,0.0
8448923ffffffff,274.0,0.0,0.0,0.0
8448927ffffffff,187.0,0.0,0.0,0.0
844892bffffffff,40.0,0.0,0.0,0.0
8448931ffffffff,3.0,0.0,0.0,0.0
8448935ffffffff,1.0,0.0,0.0,0.0
8448939ffffffff,27.0,0.0,0.0,0.0
844893dffffffff,54.0,0.0,0.0,0.0
8448951ffffffff,92.0,0.0,0.0,0.0
8448953ffffffff,3.0,0.0,0.0,0.0
8448955ffffffff,1280.0,0.0,14.0,0.0
8448957ffffffff,126.0,0.0,0.0,0.0
8448959ffffffff,67.0,0.0,0.0,0.0
844895bffffffff,1.0,0.0,0.0,0.0
844895dffffffff,30.0,0.0,0.0,0.0
84489c1ffffffff,49.0,0.0,0.0,0.0
84489e1ffffffff,4.0,0.0,0.0,0.0
