cell_id,Catharus guttatus,Catharus guttatus [guttatus Group],Catharus guttatus [auduboni Group],Catharus guttatus faxoni/crymophilus
8426587ffffffff,14.0,0.0,0.0,0.0
8426589ffffffff,6.0,0.0,0.0,0.0
842658bffffffff,6.0,0.0,0.0,0.0
8426591ffffffff,7.0,0.0,0.0,0.0
8426593ffffffff,63.0,0.0,0.0,2.0
8426597ffffffff,7.0,0.0,0.0,0.0
8426599ffffffff,146.0,0.0,0.0,0.0
842659bffffffff,337.0,0.0,0.0,0.0
842659dffffffff,6.0,0.0,0.0,0.0
84265a1ffffffff,5.0,0.0,0.0,0.0
84265a3ffffffff,100.0,0.0,0.0,2.0
84265a5ffffffff,37.0,0.0,0.0,6.0
84265a7ffffffff,135.0,0.0,0.0,12.0
84265a9ffffffff,10.0,0.0,0.0,0.0
84265abffffffff,2.0,0.0,0.0,0.0
84265b1ffffffff,23.0,0.0,0.0,0.0
84265b3ffffffff,5.0,0.0,0.0,0.0
84265b5ffffffff,334.0,0.0,0.0,16.0
84265b7ffffffff,40.0,0.0,0.0,0.0
84265b9ffffffff,10.0,0.0,0.0,2.0
84265bbffffffff,25.0,0.0,0.0,3.0
84265bdffffffff,27.0,0.0,0.0,0.0
84265c1ffffffff,15.0,0.0,0.0,2.0
84265c5ffffffff,7.0,0.0,0.0,0.0
84265c7ffffffff,4.0,0.0,0.0,0.0
84265c9ffffffff,1.0,0.0,0.0,0.0
84265cbffffffff,7.0,0.0,0.0,0.0
84265cdffffffff,12.0,0.0,0.0,0.0
84265d1ffffffff,1.0,0.0,0.0,0.0
84265d3ffffffff,22.0,0.0,0.0,0.0
84265d5ffffffff,4.0,0.0,0.0,0.0
84265d7ffffffff,18.0,0.0,0.0,0.0
84265d9ffffffff,48.0,0.0,0.0,0.0
84265dbffffffff,21.0,0.0,0.0,0.0
84265ddffffffff,11.0,0.0,0.0,0.0
84265e3ffffffff,2.0,0.0,0.0,0.0
84265e5ffffffff,33.0,0.0,0.0,0.0
84265e7ffffffff,4.0,0.0,0.0,0.0
84265e9ffffffff,11.0,0.0,0.0,0.0
84265ebffffffff,14.0,0.0,0.0,0.0
84265edffffffff,8.0,0.0,0.0,0.0
8426601ffffffff,8.0,0.0,0.0,0.0
8426603ffffffff,11.0,0.0,0.0,0.0
8426605ffffffff,2.0,0.0,0.0,0.0
8426607ffffffff,219.0,0.0,0.0,0.0
8426609ffffffff,11.0,0.0,0.0,0.0
842660bffffffff,32.0,0.0,0.0,0.0
8426611ffffffff,15.0,0.0,0.0,1.0
8426613ffffffff,32.0,0.0,0.0,0.0
8426615ffffffff,14.0,0.0,0.0,0.0
8426617ffffffff,12.0,0.0,0.0,0.0
8426619ffffffff,83.0,0.0,0.0,0.0
842661bffffffff,242.0,0.0,0.0,1.0
842661dffffffff,1.0,0.0,0.0,0.0
8426621ffffffff,93.0,0.0,0.0,0.0
8426623ffffffff,53.0,0.0,0.0,2.0
8426625ffffffff,74.0,0.0,0.0,6.0
8426627ffffffff,2.0,0.0,0.0,0.0
8426629ffffffff,159.0,0.0,0.0,2.0
842662bffffffff,80.0,0.0,0.0,0.0
842662dffffffff,29.0,0.0,0.0,0.0
8426631ffffffff,17.0,0.0,0.0,2.0
8426639ffffffff,21.0,0.0,0.0,0.0
842663bffffffff,4.0,0.0,0.0,0.0
842663dffffffff,54.0,0.0,0.0,0.0
8426641ffffffff,473.0,0.0,0.0,9.0
8426643ffffffff,8.0,0.0,0.0,0.0
8426645ffffffff,308.0,0.0,0.0,7.0
8426647ffffffff,75.0,0.0,0.0,2.0
8426649ffffffff,145.0,0.0,0.0,0.0
842664bffffffff,71.0,0.0,0.0,0.0
842664dffffffff,4933.0,0.0,0.0,298.0
8426651ffffffff,6.0,0.0,0.0,0.0
8426655ffffffff,2.0,0.0,0.0,0.0
8426657ffffffff,98.0,0.0,0.0,0.0
8426659ffffffff,12.0,0.0,0.0,0.0
842665bffffffff,7.0,0.0,0.0,0.0
842665dffffffff,7.0,0.0,0.0,0.0
8426661ffffffff,17.0,0.0,0.0,0.0
8426663ffffffff,6.0,0.0,0.0,2.0
8426665ffffffff,33.0,0.0,0.0,3.0
8426667ffffffff,11.0,0.0,0.0,0.0
8426669ffffffff,375.0,0.0,0.0,2.0
842666bffffffff,33.0,0.0,0.0,0.0
842666dffffffff,36.0,0.0,0.0,3.0
8426681ffffffff,6.0,0.0,0.0,0.0
8426683ffffffff,7.0,0.0,0.0,0.0
8426685ffffffff,4.0,0.0,0.0,0.0
8426687ffffffff,2.0,0.0,0.0,0.0
8426689ffffffff,170.0,0.0,0.0,0.0
842668bffffffff,151.0,0.0,0.0,0.0
842668dffffffff,22.0,0.0,0.0,0.0
8426691ffffffff,17.0,0.0,0.0,0.0
8426693ffffffff,21.0,0.0,0.0,4.0
8426695ffffffff,5.0,0.0,0.0,0.0
8426697ffffffff,4.0,0.0,0.0,0.0
8426699ffffffff,2.0,0.0,0.0,0.0
842669bffffffff,11.0,0.0,0.0,0.0
842669dffffffff,5.0,0.0,0.0,0.0
84266a1ffffffff,102.0,0.0,0.0,0.0
84266a3ffffffff,2.0,0.0,0.0,0.0
84266a5ffffffff,13.0,0.0,0.0,0.0
84266a7ffffffff,4.0,0.0,0.0,0.0
84266a9ffffffff,4.0,0.0,0.0,0.0
84266abffffffff,6.0,0.0,0.0,0.0
84266adffffffff,27.0,0.0,0.0,0.0
84266b1ffffffff,8.0,0.0,0.0,0.0
84266b3ffffffff,18.0,0.0,0.0,0.0
84266b5ffffffff,20.0,0.0,0.0,0.0
84266b7ffffffff,11.0,0.0,0.0,0.0
84266b9ffffffff,16.0,0.0,0.0,0.0
84266bbffffffff,42.0,0.0,0.0,2.0
84266bdffffffff,14.0,0.0,0.0,0.0
84266c1ffffffff,48.0,0.0,0.0,0.0
84266c3ffffffff,13.0,0.0,0.0,0.0
84266c5ffffffff,122.0,0.0,0.0,0.0
84266c7ffffffff,3.0,0.0,0.0,0.0
84266cbffffffff,1.0,0.0,0.0,0.0
84266cdffffffff,17.0,0.0,0.0,0.0
84266d1ffffffff,13.0,0.0,0.0,0.0
84266d3ffffffff,28.0,0.0,0.0,0.0
84266d5ffffffff,215.0,0.0,0.0,0.0
84266d7ffffffff,2.0,0.0,0.0,0.0
84266d9ffffffff,1.0,0.0,0.0,0.0
84266dbffffffff,246.0,0.0,0.0,4.0
84266e1ffffffff,26.0,0.0,0.0,0.0
84266e3ffffffff,8.0,0.0,0.0,0.0
84266e7ffffffff,14.0,0.0,0.0,0.0
84266e9ffffffff,4.0,0.0,0.0,0.0
84266ebffffffff,196.0,0.0,0.0,0.0
84266edffffffff,6.0,0.0,0.0,0.0
8426705ffffffff,5.0,0.0,0.0,0.0
8426707ffffffff,4.0,0.0,0.0,0.0
842670bffffffff,14.0,0.0,0.0,0.0
8426711ffffffff,31.0,0.0,0.0,0.0
8426713ffffffff,31.0,0.0,0.0,0.0
8426717ffffffff,26.0,0.0,0.0,0.0
8426719ffffffff,30.0,0.0,0.0,0.0
842671bffffffff,7.0,0.0,0.0,0.0
842671dffffffff,2.0,0.0,0.0,0.0
8426723ffffffff,6.0,0.0,0.0,0.0
8426729ffffffff,2.0,0.0,0.0,0.0
8426733ffffffff,6.0,0.0,0.0,0.0
8426735ffffffff,2.0,0.0,0.0,0.0
8426739ffffffff,5.0,0.0,0.0,0.0
842673bffffffff,5.0,0.0,0.0,0.0
842673dffffffff,3.0,0.0,0.0,0.0
8426741ffffffff,2.0,0.0,0.0,0.0
8426743ffffffff,8.0,0.0,0.0,0.0
8426745ffffffff,43.0,0.0,0.0,0.0
8426747ffffffff,39.0,0.0,0.0,0.0
842674dffffffff,1.0,0.0,0.0,0.0
8426751ffffffff,2.0,0.0,0.0,0.0
8426753ffffffff,3.0,0.0,0.0,0.0
8426755ffffffff,7.0,0.0,0.0,0.0
8426759ffffffff,10.0,0.0,0.0,0.0
842675bffffffff,4.0,0.0,0.0,0.0
842675dffffffff,58.0,0.0,0.0,0.0
8426761ffffffff,2.0,0.0,0.0,0.0
8426769ffffffff,2.0,0.0,0.0,0.0
842676dffffffff,4.0,0.0,0.0,0.0
8426801ffffffff,28.0,0.0,2.0,0.0
8426803ffffffff,50.0,0.0,8.0,0.0
8426805ffffffff,3.0,0.0,0.0,0.0
8426807ffffffff,9.0,0.0,0.0,0.0
8426809ffffffff,29.0,0.0,1.0,0.0
842680bffffffff,11.0,0.0,2.0,0.0
842680dffffffff,26.0,0.0,6.0,0.0
8426811ffffffff,394.0,0.0,9.0,0.0
8426813ffffffff,932.0,0.0,42.0,0.0
8426815ffffffff,37.0,0.0,1.0,0.0
8426817ffffffff,328.0,0.0,26.0,0.0
8426819ffffffff,938.0,0.0,50.0,0.0
842681bffffffff,530.0,0.0,9.0,0.0
842681dffffffff,40.0,0.0,5.0,0.0
8426823ffffffff,4.0,0.0,0.0,0.0
842682bffffffff,6.0,0.0,0.0,0.0
8426831ffffffff,65.0,0.0,2.0,0.0
8426833ffffffff,103.0,0.0,8.0,0.0
8426835ffffffff,13.0,0.0,0.0,0.0
8426837ffffffff,43.0,0.0,0.0,0.0
8426839ffffffff,1.0,0.0,0.0,0.0
842683bffffffff,79.0,0.0,9.0,0.0
842683dffffffff,33.0,0.0,0.0,0.0
8426841ffffffff,2.0,0.0,0.0,0.0
8426843ffffffff,63.0,0.0,0.0,0.0
8426847ffffffff,37.0,0.0,0.0,0.0
842684bffffffff,2.0,0.0,0.0,0.0
8426851ffffffff,19.0,0.0,2.0,0.0
8426853ffffffff,193.0,0.0,5.0,0.0
8426855ffffffff,11.0,0.0,2.0,0.0
8426857ffffffff,148.0,0.0,11.0,0.0
8426859ffffffff,71.0,0.0,0.0,0.0
842685bffffffff,36.0,0.0,0.0,0.0
842685dffffffff,62.0,0.0,0.0,0.0
8426881ffffffff,65.0,0.0,0.0,0.0
8426885ffffffff,143.0,0.0,4.0,0.0
8426887ffffffff,61.0,0.0,2.0,0.0
8426889ffffffff,1110.0,0.0,54.0,0.0
842688bffffffff,27.0,0.0,0.0,0.0
842688dffffffff,75.0,0.0,4.0,0.0
8426893ffffffff,10.0,0.0,0.0,0.0
8426899ffffffff,12.0,0.0,0.0,0.0
842689dffffffff,8.0,0.0,0.0,0.0
84268a3ffffffff,2.0,0.0,0.0,0.0
84268a5ffffffff,24.0,0.0,6.0,0.0
84268a7ffffffff,3.0,0.0,0.0,0.0
84268a9ffffffff,45.0,0.0,2.0,0.0
84268abffffffff,88.0,0.0,2.0,0.0
84268adffffffff,13.0,0.0,2.0,0.0
84268b1ffffffff,5.0,0.0,0.0,0.0
84268b3ffffffff,16.0,0.0,0.0,0.0
84268b5ffffffff,43.0,0.0,0.0,0.0
84268b7ffffffff,41.0,0.0,4.0,0.0
84268b9ffffffff,2.0,0.0,0.0,0.0
84268bbffffffff,218.0,0.0,4.0,0.0
84268bdffffffff,49.0,0.0,6.0,0.0
84268c1ffffffff,20.0,0.0,0.0,0.0
84268c3ffffffff,8.0,0.0,0.0,0.0
84268c5ffffffff,203.0,0.0,8.0,0.0
84268c7ffffffff,498.0,0.0,5.0,0.0
84268c9ffffffff,12.0,0.0,0.0,0.0
84268cbffffffff,12.0,0.0,0.0,0.0
84268cdffffffff,362.0,0.0,14.0,0.0
84268d1ffffffff,4.0,0.0,0.0,0.0
84268d3ffffffff,26.0,0.0,0.0,0.0
84268d5ffffffff,204.0,0.0,9.0,0.0
84268d7ffffffff,18.0,0.0,0.0,0.0
84268d9ffffffff,60.0,0.0,0.0,0.0
84268dbffffffff,9.0,0.0,0.0,0.0
84268ddffffffff,5.0,0.0,3.0,0.0
84268e1ffffffff,21.0,0.0,0.0,0.0
84268e3ffffffff,3.0,0.0,0.0,0.0
84268e5ffffffff,85.0,0.0,5.0,0.0
84268e7ffffffff,60.0,0.0,5.0,0.0
84268e9ffffffff,111.0,0.0,6.0,0.0
84268ebffffffff,185.0,0.0,10.0,0.0
84268edffffffff,115.0,0.0,5.0,0.0
8426901ffffffff,3.0,0.0,0.0,0.0
8426903ffffffff,8.0,0.0,0.0,0.0
8426905ffffffff,74.0,0.0,0.0,0.0
8426907ffffffff,35.0,0.0,0.0,0.0
8426909ffffffff,111.0,0.0,21.0,0.0
842690dffffffff,153.0,0.0,6.0,0.0
842691bffffffff,11.0,0.0,6.0,0.0
8426921ffffffff,2.0,0.0,0.0,0.0
8426927ffffffff,3.0,0.0,0.0,0.0
8426929ffffffff,32.0,0.0,0.0,0.0
842692bffffffff,31.0,0.0,0.0,0.0
8426933ffffffff,4.0,0.0,0.0,0.0
842693bffffffff,2.0,0.0,0.0,0.0
842693dffffffff,4.0,0.0,0.0,0.0
8426941ffffffff,2.0,0.0,0.0,0.0
8426943ffffffff,36.0,0.0,0.0,0.0
8426945ffffffff,21.0,0.0,0.0,0.0
8426947ffffffff,92.0,0.0,25.0,0.0
842694dffffffff,35.0,0.0,0.0,0.0
8426951ffffffff,23.0,0.0,3.0,0.0
8426953ffffffff,4.0,0.0,0.0,0.0
8426955ffffffff,5.0,0.0,0.0,0.0
842695bffffffff,6.0,0.0,0.0,0.0
842695dffffffff,2.0,0.0,0.0,0.0
8426961ffffffff,988.0,0.0,163.0,0.0
8426963ffffffff,453.0,0.0,62.0,0.0
8426965ffffffff,14.0,0.0,0.0,0.0
8426967ffffffff,37.0,0.0,0.0,0.0
8426969ffffffff,322.0,0.0,49.0,0.0
842696bffffffff,1694.0,0.0,535.0,0.0
8426981ffffffff,32.0,0.0,0.0,0.0
8426983ffffffff,190.0,0.0,7.0,0.0
8426985ffffffff,2.0,0.0,0.0,0.0
8426987ffffffff,52.0,0.0,0.0,0.0
8426989ffffffff,108.0,0.0,6.0,0.0
842698bffffffff,119.0,0.0,7.0,0.0
842698dffffffff,4.0,0.0,0.0,0.0
8426991ffffffff,17.0,0.0,0.0,0.0
8426993ffffffff,2.0,0.0,0.0,0.0
8426995ffffffff,61.0,0.0,0.0,0.0
8426997ffffffff,2.0,0.0,0.0,0.0
8426999ffffffff,35.0,0.0,1.0,0.0
842699bffffffff,78.0,0.0,3.0,0.0
842699dffffffff,131.0,0.0,6.0,0.0
84269a1ffffffff,5.0,0.0,0.0,0.0
84269a9ffffffff,18.0,0.0,0.0,0.0
84269abffffffff,5.0,0.0,0.0,0.0
84269adffffffff,2.0,0.0,0.0,0.0
84269b1ffffffff,2.0,0.0,0.0,0.0
84269b7ffffffff,9.0,0.0,0.0,0.0
84269b9ffffffff,55.0,0.0,1.0,0.0
84269bbffffffff,13.0,0.0,0.0,0.0
84269bdffffffff,10.0,0.0,0.0,0.0
84269c1ffffffff,135.0,0.0,12.0,0.0
84269c3ffffffff,9.0,0.0,0.0,0.0
84269c5ffffffff,284.0,0.0,3.0,0.0
84269c7ffffffff,195.0,0.0,3.0,0.0
84269c9ffffffff,2.0,0.0,0.0,0.0
84269cbffffffff,274.0,0.0,6.0,0.0
84269cdffffffff,37.0,0.0,0.0,0.0
84269d1ffffffff,18.0,0.0,2.0,0.0
84269d3ffffffff,9.0,0.0,2.0,0.0
84269d5ffffffff,57.0,0.0,2.0,0.0
84269d7ffffffff,73.0,0.0,14.0,0.0
84269d9ffffffff,95.0,0.0,9.0,0.0
84269dbffffffff,10.0,0.0,0.0,0.0
84269ddffffffff,48.0,0.0,5.0,0.0
84269e1ffffffff,39.0,0.0,0.0,0.0
84269e5ffffffff,2.0,0.0,0.0,0.0
84269e9ffffffff,8.0,0.0,0.0,0.0
84269ebffffffff,70.0,0.0,0.0,0.0
84269edffffffff,1.0,0.0,0.0,0.0
8426a09ffffffff,2.0,0.0,0.0,0.0
8426a17ffffffff,2.0,0.0,0.0,0.0
8426a19ffffffff,2.0,0.0,0.0,0.0
8426a1bffffffff,2.0,0.0,0.0,0.0
8426a29ffffffff,2.0,0.0,0.0,0.0
8426a2bffffffff,16.0,0.0,0.0,0.0
8426a31ffffffff,4.0,0.0,0.0,0.0
8426a53ffffffff,5.0,0.0,0.0,0.0
8426a5bffffffff,3.0,0.0,0.0,0.0
8426a69ffffffff,1.0,0.0,0.0,0.0
8426a6dffffffff,9.0,0.0,0.0,0.0
8426a85ffffffff,3.0,0.0,0.0,0.0
8426a87ffffffff,29.0,0.0,2.0,0.0
8426a8bffffffff,22.0,0.0,0.0,0.0
8426a8dffffffff,1.0,0.0,0.0,0.0
8426a95ffffffff,31.0,0.0,2.0,0.0
8426a97ffffffff,25.0,0.0,4.0,0.0
8426a9dffffffff,10.0,0.0,1.0,0.0
8426aa5ffffffff,88.0,0.0,2.0,0.0
8426aa7ffffffff,147.0,0.0,2.0,0.0
8426aa9ffffffff,270.0,0.0,5.0,0.0
8426aabffffffff,69.0,0.0,9.0,0.0
8426aadffffffff,88.0,0.0,2.0,0.0
8426ab3ffffffff,61.0,0.0,2.0,0.0
8426ab5ffffffff,105.0,0.0,2.0,0.0
8426ab7ffffffff,204.0,0.0,0.0,0.0
8426ab9ffffffff,5.0,0.0,0.0,0.0
8426abbffffffff,19.0,0.0,4.0,0.0
8426abdffffffff,4.0,0.0,0.0,0.0
8426ad1ffffffff,2.0,0.0,0.0,0.0
8426ad5ffffffff,2.0,0.0,0.0,0.0
8426ad7ffffffff,4.0,0.0,0.0,0.0
8426ae3ffffffff,4.0,0.0,0.0,0.0
8426ae7ffffffff,91.0,0.0,0.0,0.0
8426b01ffffffff,6.0,0.0,2.0,0.0
8426b03ffffffff,10.0,0.0,0.0,0.0
8426b05ffffffff,4.0,0.0,0.0,0.0
8426b09ffffffff,8.0,0.0,0.0,0.0
8426b0bffffffff,38.0,0.0,0.0,0.0
8426b0dffffffff,13.0,0.0,0.0,0.0
8426b1dffffffff,8.0,0.0,0.0,0.0
8426b21ffffffff,5.0,0.0,0.0,0.0
8426b23ffffffff,2.0,0.0,0.0,0.0
8426b25ffffffff,7.0,0.0,0.0,0.0
8426b29ffffffff,8.0,0.0,0.0,0.0
8426b2bffffffff,1.0,0.0,0.0,0.0
8426b2dffffffff,1.0,0.0,0.0,0.0
8426b37ffffffff,1.0,0.0,0.0,0.0
8426b3dffffffff,10.0,0.0,0.0,0.0
8426b41ffffffff,19.0,0.0,0.0,0.0
8426b45ffffffff,31.0,0.0,0.0,0.0
8426b47ffffffff,45.0,0.0,0.0,0.0
8426b49ffffffff,2.0,0.0,0.0,0.0
8426b55ffffffff,2.0,0.0,0.0,0.0
8426b57ffffffff,1.0,0.0,0.0,0.0
8426b5dffffffff,1.0,0.0,0.0,0.0
8426b61ffffffff,21.0,0.0,0.0,0.0
8426b63ffffffff,49.0,0.0,7.0,0.0
8426b65ffffffff,3.0,0.0,0.0,0.0
8426b67ffffffff,6.0,0.0,0.0,0.0
8426b69ffffffff,168.0,0.0,18.0,0.0
8426b6bffffffff,2.0,0.0,0.0,0.0
8426b6dffffffff,45.0,0.0,1.0,0.0
8426c0bffffffff,2.0,0.0,0.0,0.0
8426c11ffffffff,45.0,0.0,0.0,0.0
8426c17ffffffff,5.0,0.0,0.0,0.0
8426c19ffffffff,49.0,0.0,0.0,0.0
8426c1bffffffff,27.0,0.0,0.0,0.0
8426c1dffffffff,13.0,0.0,0.0,0.0
8426c29ffffffff,2.0,0.0,0.0,0.0
8426c2dffffffff,5.0,0.0,0.0,0.0
8426c31ffffffff,21.0,0.0,0.0,0.0
8426c33ffffffff,2.0,0.0,0.0,0.0
8426c3bffffffff,14.0,0.0,0.0,0.0
8426c4dffffffff,1.0,0.0,0.0,0.0
8426c53ffffffff,32.0,0.0,0.0,0.0
8426c5bffffffff,33.0,0.0,0.0,0.0
8426c81ffffffff,15.0,0.0,0.0,0.0
8426c83ffffffff,262.0,0.0,0.0,0.0
8426c85ffffffff,71.0,0.0,0.0,0.0
8426c87ffffffff,328.0,0.0,0.0,0.0
8426c89ffffffff,533.0,0.0,0.0,0.0
8426c8bffffffff,12.0,0.0,0.0,0.0
8426c8dffffffff,7.0,0.0,0.0,0.0
8426c91ffffffff,17.0,0.0,0.0,0.0
8426c93ffffffff,112.0,0.0,0.0,0.0
8426c95ffffffff,6.0,0.0,0.0,0.0
8426c97ffffffff,155.0,0.0,0.0,0.0
8426c99ffffffff,12.0,0.0,0.0,0.0
8426c9bffffffff,53.0,0.0,0.0,0.0
8426c9dffffffff,63.0,0.0,0.0,0.0
8426ca1ffffffff,26.0,0.0,0.0,0.0
8426ca3ffffffff,35.0,0.0,0.0,0.0
8426ca5ffffffff,17.0,0.0,0.0,0.0
8426ca7ffffffff,1.0,0.0,0.0,0.0
8426ca9ffffffff,9.0,0.0,0.0,0.0
8426cabffffffff,147.0,0.0,0.0,0.0
8426cadffffffff,11.0,0.0,0.0,0.0
8426cb1ffffffff,9.0,0.0,0.0,0.0
8426cb3ffffffff,8.0,0.0,0.0,0.0
8426cb5ffffffff,27.0,0.0,0.0,0.0
8426cb7ffffffff,8.0,0.0,0.0,0.0
8426cb9ffffffff,482.0,0.0,0.0,0.0
8426cbbffffffff,34.0,0.0,0.0,0.0
8426cbdffffffff,438.0,0.0,0.0,0.0
8426cc1ffffffff,7.0,0.0,0.0,0.0
8426cc7ffffffff,13.0,0.0,0.0,0.0
8426ccbffffffff,1.0,0.0,0.0,0.0
8426cd1ffffffff,28.0,0.0,0.0,0.0
8426cd3ffffffff,10.0,0.0,0.0,0.0
8426cd5ffffffff,11.0,0.0,0.0,0.0
8426cd7ffffffff,37.0,0.0,0.0,0.0
8426cd9ffffffff,3.0,0.0,0.0,0.0
8426cdbffffffff,1.0,0.0,0.0,0.0
8426ce1ffffffff,6.0,0.0,0.0,0.0
8426ce3ffffffff,9.0,0.0,0.0,0.0
8426ce5ffffffff,5.0,0.0,0.0,0.0
8426ce9ffffffff,2.0,0.0,0.0,0.0
8426cebffffffff,2.0,0.0,0.0,0.0
8426cedffffffff,4.0,0.0,0.0,0.0
8426d03ffffffff,4.0,0.0,0.0,0.0
8426d05ffffffff,10.0,0.0,0.0,0.0
8426d09ffffffff,2.0,0.0,0.0,0.0
8426d0dffffffff,3.0,0.0,0.0,0.0
8426d15ffffffff,162.0,0.0,0.0,0.0
8426d17ffffffff,4.0,0.0,0.0,0.0
8426d1bffffffff,4.0,0.0,0.0,0.0
8426d1dffffffff,7.0,0.0,0.0,0.0
8426d23ffffffff,2.0,0.0,0.0,0.0
8426d25ffffffff,20.0,0.0,0.0,0.0
8426d2bffffffff,25.0,0.0,0.0,0.0
8426d31ffffffff,2.0,0.0,0.0,0.0
8426d35ffffffff,56.0,0.0,0.0,0.0
8426d39ffffffff,18.0,0.0,0.0,0.0
8426d41ffffffff,10.0,0.0,0.0,0.0
8426d43ffffffff,3.0,0.0,0.0,0.0
8426d45ffffffff,31.0,0.0,0.0,0.0
8426d47ffffffff,17.0,0.0,1.0,0.0
8426d49ffffffff,38.0,0.0,0.0,0.0
8426d4bffffffff,67.0,0.0,0.0,0.0
8426d4dffffffff,2.0,0.0,0.0,0.0
8426d51ffffffff,6.0,0.0,0.0,0.0
8426d57ffffffff,3.0,0.0,0.0,0.0
8426d5bffffffff,3.0,0.0,0.0,0.0
8426d65ffffffff,1.0,0.0,0.0,0.0
8426d67ffffffff,5.0,0.0,0.0,0.0
8426d6bffffffff,44.0,0.0,0.0,0.0
8426d81ffffffff,2.0,0.0,0.0,0.0
8426d83ffffffff,4.0,0.0,0.0,0.0
8426d8dffffffff,4.0,0.0,0.0,0.0
8426d91ffffffff,2.0,0.0,0.0,0.0
8426d93ffffffff,2.0,0.0,0.0,0.0
8426d95ffffffff,13.0,0.0,0.0,0.0
8426d97ffffffff,6.0,0.0,0.0,0.0
8426d99ffffffff,5.0,0.0,0.0,0.0
8426d9bffffffff,26.0,0.0,0.0,0.0
8426da1ffffffff,2.0,0.0,0.0,0.0
8426da5ffffffff,2.0,0.0,0.0,0.0
8426da9ffffffff,4.0,0.0,0.0,0.0
8426dabffffffff,3.0,0.0,0.0,0.0
8426dadffffffff,5.0,0.0,0.0,0.0
8426db1ffffffff,5.0,0.0,0.0,0.0
8426db3ffffffff,4.0,0.0,0.0,0.0
8426db5ffffffff,2.0,0.0,0.0,0.0
8426db9ffffffff,7.0,0.0,0.0,0.0
8426dbbffffffff,52.0,0.0,0.0,0.0
8426dbdffffffff,2.0,0.0,0.0,0.0
8426dc3ffffffff,4.0,0.0,0.0,0.0
8426dd1ffffffff,2.0,0.0,0.0,0.0
8426dd3ffffffff,2.0,0.0,0.0,0.0
8426ddbffffffff,12.0,0.0,0.0,0.0
8426de1ffffffff,1.0,0.0,0.0,0.0
8426de3ffffffff,8.0,0.0,0.0,0.0
8426de7ffffffff,201.0,0.0,0.0,0.0
8426de9ffffffff,3.0,0.0,0.0,0.0
8426dedffffffff,6.0,0.0,0.0,0.0
8426e01ffffffff,2.0,0.0,0.0,0.0
8426e07ffffffff,6.0,0.0,0.0,0.0
8426e0bffffffff,10.0,0.0,0.0,0.0
8426e0dffffffff,3.0,0.0,0.0,0.0
8426e11ffffffff,9.0,0.0,0.0,0.0
8426e13ffffffff,1.0,0.0,0.0,0.0
8426e17ffffffff,2.0,0.0,0.0,0.0
8426e19ffffffff,3.0,0.0,0.0,0.0
8426e1bffffffff,3.0,0.0,0.0,0.0
8426e23ffffffff,4.0,0.0,0.0,0.0
8426e29ffffffff,4.0,0.0,0.0,0.0
8426e31ffffffff,6.0,0.0,0.0,0.0
8426e33ffffffff,12.0,0.0,0.0,0.0
8426e39ffffffff,2.0,0.0,0.0,0.0
8426e3dffffffff,15.0,0.0,0.0,0.0
8426e41ffffffff,1.0,0.0,0.0,0.0
8426e43ffffffff,45.0,0.0,0.0,0.0
8426e47ffffffff,4.0,0.0,0.0,0.0
8426e4dffffffff,4.0,0.0,0.0,0.0
8426e51ffffffff,32.0,0.0,0.0,0.0
8426e53ffffffff,10.0,0.0,0.0,0.0
8426e57ffffffff,7.0,0.0,0.0,0.0
8426e59ffffffff,47.0,0.0,0.0,0.0
8426e5bffffffff,72.0,0.0,0.0,0.0
8426e5dffffffff,12.0,0.0,0.0,0.0
8426e67ffffffff,9.0,0.0,0.0,0.0
8426e6bffffffff,3.0,0.0,0.0,0.0
8426e81ffffffff,2.0,0.0,0.0,0.0
8426e83ffffffff,8.0,0.0,0.0,0.0
8426e85ffffffff,2.0,0.0,0.0,0.0
8426e8bffffffff,6.0,0.0,0.0,0.0
8426e8dffffffff,3.0,0.0,0.0,0.0
8426e95ffffffff,8.0,0.0,0.0,0.0
8426e97ffffffff,6.0,0.0,0.0,0.0
8426e99ffffffff,54.0,0.0,0.0,0.0
8426e9bffffffff,26.0,0.0,0.0,0.0
8426e9dffffffff,25.0,0.0,0.0,0.0
8426ea7ffffffff,5.0,0.0,0.0,0.0
8426ea9ffffffff,4.0,0.0,0.0,0.0
8426eabffffffff,2.0,0.0,0.0,0.0
8426eadffffffff,2.0,0.0,0.0,0.0
8426eb9ffffffff,14.0,0.0,0.0,0.0
8426ec1ffffffff,3.0,0.0,0.0,0.0
8426ec3ffffffff,4.0,0.0,0.0,0.0
8426ec9ffffffff,33.0,0.0,0.0,0.0
8426ecbffffffff,34.0,0.0,0.0,0.0
8426ecdffffffff,11.0,0.0,0.0,0.0
8426ed1ffffffff,118.0,0.0,0.0,9.0
8426ed3ffffffff,5.0,0.0,0.0,0.0
8426ed5ffffffff,10.0,0.0,0.0,0.0
8426ed7ffffffff,79.0,0.0,0.0,0.0
8426ed9ffffffff,11.0,0.0,0.0,0.0
8426edbffffffff,14.0,0.0,0.0,0.0
8426eddffffffff,52.0,0.0,0.0,0.0
8426ee3ffffffff,36.0,0.0,0.0,0.0
8426ee5ffffffff,2.0,0.0,0.0,0.0
8426ee9ffffffff,14.0,0.0,0.0,0.0
8426eebffffffff,1.0,0.0,0.0,0.0
8426eedffffffff,7.0,0.0,0.0,0.0
