cell_id,Acrocephalus scirpaceus,Acrocephalus scirpaceus scirpaceus,Acrocephalus scirpaceus fuscus,Acrocephalus scirpaceus avicenniae,Acrocephalus scirpaceus ammon,Acrocephalus scirpaceus [baeticatus Group]
841f31bffffffff,1.0,0.0,0.0,0.0,0.0,0.0
841f31dffffffff,5.0,1.0,0.0,0.0,0.0,0.0
841f325ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
841f327ffffffff,12.0,2.0,0.0,0.0,0.0,0.0
841f333ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
841f335ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
841f337ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
841f33bffffffff,33.0,3.0,0.0,0.0,0.0,0.0
841f33dffffffff,10.0,0.0,0.0,0.0,0.0,0.0
841f351ffffffff,7.0,1.0,0.0,0.0,0.0,0.0
841f357ffffffff,7.0,2.0,0.0,0.0,0.0,0.0
841f35bffffffff,4.0,0.0,0.0,0.0,0.0,0.0
841f403ffffffff,10.0,0.0,0.0,0.0,0.0,0.0
841f413ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
841f41dffffffff,1.0,0.0,0.0,0.0,0.0,0.0
841f421ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
841f425ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841f429ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
841f42bffffffff,1.0,0.0,0.0,0.0,0.0,0.0
841f467ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
841f469ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
841f4adffffffff,4.0,0.0,0.0,0.0,0.0,0.0
841f4c7ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
841f4e1ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
841f4e3ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
841f4ebffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841f501ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
841f511ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
841f513ffffffff,29.0,0.0,0.0,0.0,0.0,0.0
841f517ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
841f519ffffffff,47.0,0.0,0.0,0.0,0.0,0.0
841f51bffffffff,4.0,0.0,0.0,0.0,0.0,0.0
841f51dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841f523ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
841f525ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
841f52dffffffff,4.0,0.0,0.0,0.0,0.0,0.0
841f535ffffffff,30.0,0.0,0.0,0.0,0.0,0.0
841f53dffffffff,12.0,0.0,0.0,0.0,0.0,0.0
841f547ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841f549ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
841f54dffffffff,1.0,0.0,0.0,0.0,0.0,0.0
841f551ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
841f553ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
841f555ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
841f55bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841f55dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841f565ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
841f567ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841f56bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841f56dffffffff,1.0,0.0,0.0,0.0,0.0,0.0
841f585ffffffff,10.0,0.0,0.0,0.0,0.0,0.0
841f5a9ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
841f5adffffffff,7.0,0.0,0.0,0.0,0.0,0.0
841f5c5ffffffff,42.0,0.0,0.0,0.0,0.0,0.0
841f5c7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841f5e1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841f5e3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841f5e9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841f5ebffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841f605ffffffff,14.0,0.0,0.0,0.0,0.0,0.0
841f60dffffffff,8.0,0.0,0.0,0.0,0.0,0.0
841f655ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841f65dffffffff,11.0,0.0,0.0,0.0,0.0,0.0
841f681ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841f6a5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841f6c5ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
841f6cdffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841f6e9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841f6ebffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841f703ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
841f715ffffffff,37.0,0.0,0.0,0.0,0.0,0.0
841f71dffffffff,3.0,0.0,0.0,0.0,0.0,0.0
841f725ffffffff,238.0,0.0,0.0,0.0,0.0,0.0
841f727ffffffff,15.0,0.0,0.0,0.0,0.0,0.0
841f72dffffffff,10.0,0.0,0.0,0.0,0.0,0.0
841f751ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
841f757ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841f803ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
841f807ffffffff,14.0,0.0,0.0,0.0,0.0,0.0
841f80bffffffff,22.0,2.0,0.0,0.0,0.0,0.0
841f811ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
841f817ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
841f81bffffffff,15.0,0.0,0.0,0.0,0.0,0.0
841f81dffffffff,13.0,2.0,0.0,0.0,0.0,0.0
841f821ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
841f823ffffffff,112.0,1.0,0.0,0.0,0.0,0.0
841f825ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
841f827ffffffff,64.0,1.0,0.0,0.0,0.0,0.0
841f82bffffffff,1.0,0.0,0.0,0.0,0.0,0.0
841f831ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
841f833ffffffff,46.0,0.0,0.0,0.0,0.0,0.0
841f835ffffffff,16.0,0.0,0.0,0.0,0.0,0.0
841f837ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
841f839ffffffff,65.0,2.0,0.0,0.0,0.0,0.0
841f83bffffffff,195.0,0.0,0.0,0.0,0.0,0.0
841f83dffffffff,7.0,0.0,0.0,0.0,0.0,0.0
841f841ffffffff,2.0,2.0,0.0,0.0,0.0,0.0
841f843ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
841f851ffffffff,2.0,2.0,0.0,0.0,0.0,0.0
841f857ffffffff,22.0,0.0,0.0,0.0,0.0,0.0
841f85bffffffff,3.0,0.0,0.0,0.0,0.0,0.0
841f867ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
841f881ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
841f883ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
841f887ffffffff,26.0,10.0,0.0,0.0,0.0,0.0
841f889ffffffff,51.0,1.0,0.0,0.0,0.0,0.0
841f88dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841f891ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
841f899ffffffff,34.0,6.0,0.0,0.0,0.0,0.0
841f89bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841f89dffffffff,4.0,0.0,0.0,0.0,0.0,0.0
841f8b5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841f8c1ffffffff,13.0,0.0,0.0,0.0,0.0,0.0
841f8c5ffffffff,15.0,0.0,0.0,0.0,0.0,0.0
841f8c7ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
841f8cbffffffff,52.0,0.0,0.0,0.0,0.0,0.0
841f8d1ffffffff,149.0,71.0,0.0,0.0,0.0,0.0
841f8d3ffffffff,41.0,15.0,0.0,0.0,0.0,0.0
841f8d5ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
841f8d7ffffffff,34.0,13.0,0.0,0.0,0.0,0.0
841f8d9ffffffff,2.0,2.0,0.0,0.0,0.0,0.0
841f8e1ffffffff,14.0,0.0,0.0,0.0,0.0,0.0
841f8e5ffffffff,38.0,0.0,0.0,0.0,0.0,0.0
841f8e9ffffffff,65.0,0.0,0.0,0.0,0.0,0.0
841f8ebffffffff,44.0,0.0,0.0,0.0,0.0,0.0
841f8edffffffff,37.0,0.0,0.0,0.0,0.0,0.0
841f903ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
841f90dffffffff,1.0,0.0,0.0,0.0,0.0,0.0
841f911ffffffff,2.0,2.0,0.0,0.0,0.0,0.0
841f913ffffffff,13.0,12.0,0.0,0.0,0.0,0.0
841f917ffffffff,25.0,22.0,0.0,0.0,0.0,0.0
841f91bffffffff,44.0,4.0,0.0,0.0,0.0,0.0
841f91dffffffff,3.0,0.0,0.0,0.0,0.0,0.0
841f921ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841f931ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
841f935ffffffff,6.0,4.0,0.0,0.0,0.0,0.0
841f94dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841f951ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
841f953ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
841f981ffffffff,21.0,0.0,0.0,0.0,0.0,0.0
841f983ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
841f985ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841f995ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
841f999ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
841f99bffffffff,9.0,0.0,0.0,0.0,0.0,0.0
841f9abffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841f9b1ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
841f9b5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841f9c1ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
841f9c3ffffffff,12.0,0.0,0.0,0.0,0.0,0.0
841f9c5ffffffff,5.0,3.0,0.0,0.0,0.0,0.0
841f9c7ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
841f9c9ffffffff,21.0,2.0,0.0,0.0,0.0,0.0
841f9cbffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841f9cdffffffff,8.0,1.0,0.0,0.0,0.0,0.0
841f9d3ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
841f9d5ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
841f9d7ffffffff,23.0,0.0,0.0,0.0,0.0,0.0
841f9e5ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
841f9edffffffff,2.0,2.0,0.0,0.0,0.0,0.0
841fa09ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
841fa0dffffffff,3.0,0.0,0.0,0.0,0.0,0.0
841fa11ffffffff,15.0,0.0,0.0,0.0,0.0,0.0
841fa17ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
841fa19ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
841fa21ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
841fa2dffffffff,4.0,0.0,0.0,0.0,0.0,0.0
841fa31ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
841fa35ffffffff,29.0,0.0,0.0,0.0,0.0,0.0
841fa41ffffffff,19.0,0.0,0.0,0.0,0.0,0.0
841fa43ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
841fa45ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
841fa47ffffffff,41.0,0.0,0.0,0.0,0.0,0.0
841fa49ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
841fa4bffffffff,32.0,0.0,0.0,0.0,0.0,0.0
841fa4dffffffff,55.0,0.0,0.0,0.0,0.0,0.0
841fa51ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
841fa55ffffffff,16.0,0.0,0.0,0.0,0.0,0.0
841fa57ffffffff,3.0,3.0,0.0,0.0,0.0,0.0
841fa59ffffffff,32.0,0.0,0.0,0.0,0.0,0.0
841fa5dffffffff,34.0,0.0,0.0,0.0,0.0,0.0
841fa67ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841fa69ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841fa6bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841fa6dffffffff,7.0,0.0,0.0,0.0,0.0,0.0
841fa81ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
841fa83ffffffff,77.0,2.0,0.0,0.0,0.0,0.0
841fa85ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
841fa87ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841fa8bffffffff,4.0,0.0,0.0,0.0,0.0,0.0
841fa8dffffffff,5.0,0.0,0.0,0.0,0.0,0.0
841fa93ffffffff,11.0,0.0,0.0,0.0,0.0,0.0
841fa95ffffffff,30.0,0.0,0.0,0.0,0.0,0.0
841fa97ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
841fa99ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
841faa3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841faa5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841faa7ffffffff,200.0,0.0,0.0,0.0,0.0,0.0
841faadffffffff,75.0,7.0,0.0,0.0,0.0,0.0
841fab1ffffffff,12.0,0.0,0.0,0.0,0.0,0.0
841fab3ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
841fab5ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
841fab7ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
841fab9ffffffff,49.0,1.0,0.0,0.0,0.0,0.0
841fabbffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841fac1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841fac7ffffffff,90.0,0.0,0.0,0.0,0.0,0.0
841facbffffffff,4.0,0.0,0.0,0.0,0.0,0.0
841fad1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841fad3ffffffff,11.0,0.0,0.0,0.0,0.0,0.0
841fadbffffffff,38.0,0.0,0.0,0.0,0.0,0.0
841faddffffffff,35.0,0.0,0.0,0.0,0.0,0.0
841fae1ffffffff,40.0,0.0,0.0,0.0,0.0,0.0
841fae3ffffffff,74.0,0.0,0.0,0.0,0.0,0.0
841fae5ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
841fae7ffffffff,43.0,2.0,0.0,0.0,0.0,0.0
841faebffffffff,18.0,0.0,0.0,0.0,0.0,0.0
841fb01ffffffff,25.0,0.0,0.0,0.0,0.0,0.0
841fb05ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841fb07ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
841fb09ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
841fb0dffffffff,10.0,0.0,0.0,0.0,0.0,0.0
841fb11ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
841fb1bffffffff,3.0,0.0,0.0,0.0,0.0,0.0
841fb21ffffffff,18.0,0.0,0.0,0.0,0.0,0.0
841fb2dffffffff,32.0,0.0,0.0,0.0,0.0,0.0
841fb43ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
841fb47ffffffff,27.0,0.0,0.0,0.0,0.0,0.0
841fb4dffffffff,1.0,0.0,0.0,0.0,0.0,0.0
841fb53ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841fb55ffffffff,10.0,0.0,0.0,0.0,0.0,0.0
841fb57ffffffff,1.0,1.0,0.0,0.0,0.0,0.0
841fb67ffffffff,16.0,0.0,0.0,0.0,0.0,0.0
841fb6bffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84200a7ffffffff,2.0,2.0,0.0,0.0,0.0,0.0
84200e1ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84200e3ffffffff,7.0,0.0,2.0,0.0,0.0,0.0
842010dffffffff,2.0,0.0,2.0,0.0,0.0,0.0
8420199ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84204adffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8420c9bffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8420e69ffffffff,15.0,3.0,2.0,0.0,0.0,0.0
8420e85ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8420f59ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8421539ffffffff,1.0,0.0,1.0,0.0,0.0,0.0
8421983ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84219c9ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8421a27ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8425a1dffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8425a4dffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8425b03ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8425b39ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8425b47ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842c001ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842c003ffffffff,32.0,0.0,0.0,0.0,0.0,0.0
842c00bffffffff,25.0,0.0,0.0,0.0,0.0,0.0
842c011ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842c019ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842c035ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842c043ffffffff,600.0,0.0,0.0,0.0,0.0,0.0
842c055ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842c059ffffffff,11.0,0.0,0.0,0.0,0.0,0.0
842c05bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842c05dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842c061ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
842c063ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
842c065ffffffff,10.0,0.0,0.0,0.0,0.0,0.0
842c067ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
842c0c9ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
842c123ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842c13bffffffff,5.0,0.0,0.0,0.0,0.0,0.0
842c193ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
842c197ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
842c1d9ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842c1ddffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842c1edffffffff,37.0,0.0,0.0,0.0,0.0,0.0
842c201ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842c203ffffffff,55.0,0.0,0.0,0.0,0.0,0.0
842c20dffffffff,5.0,0.0,0.0,0.0,0.0,0.0
842c219ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
842c21dffffffff,9.0,0.0,0.0,0.0,0.0,0.0
842c22dffffffff,5.0,0.0,0.0,0.0,0.0,0.0
842c233ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842c237ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842c26bffffffff,6.0,0.0,0.0,0.0,0.0,0.0
842c283ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842c2a1ffffffff,14.0,0.0,0.0,0.0,0.0,0.0
842c2a3ffffffff,21.0,0.0,0.0,0.0,0.0,0.0
842c2abffffffff,6.0,0.0,0.0,0.0,0.0,0.0
842c2e5ffffffff,15.0,0.0,0.0,0.0,0.0,0.0
842c2e7ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842c30dffffffff,4.0,0.0,0.0,0.0,0.0,0.0
842c317ffffffff,12.0,0.0,0.0,0.0,0.0,0.0
842c4cdffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842c56dffffffff,23.0,0.0,0.0,0.0,0.0,0.0
842c629ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
842c62dffffffff,5.0,0.0,0.0,0.0,0.0,0.0
842c6a9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842c725ffffffff,10.0,0.0,0.0,0.0,0.0,0.0
842c729ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842c823ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842c835ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
842c837ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842c8d7ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
842c903ffffffff,106.0,0.0,28.0,0.0,0.0,0.0
842c915ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
842c917ffffffff,1.0,0.0,1.0,0.0,0.0,0.0
842c91bffffffff,4.0,0.0,0.0,0.0,0.0,0.0
842c931ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
842c933ffffffff,20.0,0.0,0.0,0.0,0.0,0.0
842c935ffffffff,39.0,0.0,0.0,0.0,0.0,0.0
842c937ffffffff,37.0,0.0,4.0,0.0,0.0,0.0
842c93bffffffff,422.0,0.0,126.0,0.0,0.0,0.0
842c9c9ffffffff,12.0,0.0,0.0,0.0,0.0,0.0
842ca4dffffffff,10.0,0.0,0.0,0.0,0.0,0.0
842ca81ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842caa9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842cac1ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
842cac3ffffffff,35.0,0.0,0.0,0.0,0.0,0.0
842cac9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842cc05ffffffff,12.0,0.0,0.0,0.0,0.0,0.0
842cc07ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842cc15ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
842cc37ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842cc3dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842cc63ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842cc6bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842ccedffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842cd49ffffffff,12.0,0.0,0.0,0.0,0.0,0.0
842cd4bffffffff,13.0,0.0,0.0,0.0,0.0,0.0
842cd5bffffffff,11.0,0.0,0.0,0.0,0.0,0.0
842ce45ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842ce49ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842ce4bffffffff,11.0,0.0,0.0,0.0,0.0,0.0
842ce59ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
842cf07ffffffff,37.0,0.0,0.0,0.0,0.0,0.0
842cf27ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842cf31ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
842cf35ffffffff,152.0,0.0,0.0,0.0,0.0,0.0
842cf3dffffffff,4.0,0.0,0.0,0.0,0.0,0.0
842d007ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842d01dffffffff,7.0,0.0,0.0,0.0,0.0,0.0
842d02dffffffff,6.0,0.0,0.0,0.0,0.0,0.0
842d03bffffffff,32.0,0.0,0.0,0.0,0.0,0.0
842d03dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842d049ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842d061ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842d065ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
842d067ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
842d0edffffffff,11.0,0.0,0.0,0.0,0.0,0.0
842d105ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
842d107ffffffff,74.0,0.0,0.0,0.0,0.0,0.0
842d10dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842d115ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842d117ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
842d121ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842d125ffffffff,55.0,0.0,0.0,0.0,0.0,0.0
842d127ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842d139ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
842d143ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
842d147ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842d14bffffffff,36.0,0.0,0.0,0.0,0.0,0.0
842d155ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
842d159ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842d16dffffffff,4.0,0.0,0.0,0.0,0.0,0.0
842d1a5ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842d1b3ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
842d1b7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842d1c9ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
842d1d9ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
842d1ebffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842d227ffffffff,19.0,0.0,0.0,0.0,0.0,0.0
842d303ffffffff,12.0,0.0,0.0,0.0,0.0,0.0
842d305ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
842d307ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842d309ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842d311ffffffff,13.0,0.0,0.0,0.0,0.0,0.0
842d315ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
842d323ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
842d32bffffffff,11.0,0.0,0.0,0.0,0.0,0.0
842d32dffffffff,13.0,0.0,0.0,0.0,0.0,0.0
842d331ffffffff,83.0,0.0,0.0,0.0,0.0,0.0
842d333ffffffff,272.0,0.0,0.0,0.0,0.0,0.0
842d337ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
842d33bffffffff,11.0,0.0,0.0,0.0,0.0,0.0
842d33dffffffff,11.0,0.0,0.0,0.0,0.0,0.0
842d34bffffffff,9.0,0.0,0.0,0.0,0.0,0.0
842d351ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
842d357ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
842d359ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842d35dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842d361ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
842d5c3ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
842d641ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
842d64dffffffff,21.0,0.0,0.0,0.0,0.0,0.0
842d667ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842d705ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842d719ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842d71dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842d763ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842d82dffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842d849ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
842d959ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
842da09ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842da13ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842da17ffffffff,204.0,0.0,0.0,0.0,0.0,0.0
842da19ffffffff,23.0,0.0,2.0,0.0,0.0,0.0
842da1bffffffff,19.0,0.0,0.0,0.0,0.0,0.0
842da23ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842da25ffffffff,14.0,0.0,0.0,0.0,0.0,0.0
842da27ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
842da45ffffffff,30.0,0.0,2.0,0.0,0.0,0.0
842da51ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
842da59ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
