cell_id,Turdus iliacus,Turdus iliacus coburni,Turdus iliacus iliacus
841f995ffffffff,3.0,0.0,0.0
841f9a1ffffffff,2.0,0.0,0.0
841f9a9ffffffff,4.0,0.0,0.0
841f9b5ffffffff,2.0,0.0,0.0
841f9cdffffffff,2.0,0.0,0.0
841f9d1ffffffff,2.0,0.0,0.0
841f9d7ffffffff,2.0,0.0,0.0
841f9e3ffffffff,6.0,0.0,0.0
841fa01ffffffff,4.0,0.0,0.0
841fa03ffffffff,5.0,0.0,0.0
841fa05ffffffff,1.0,0.0,0.0
841fa09ffffffff,19.0,0.0,2.0
841fa0bffffffff,11.0,0.0,0.0
841fa0dffffffff,4.0,0.0,0.0
841fa11ffffffff,8.0,0.0,0.0
841fa19ffffffff,2.0,0.0,0.0
841fa1dffffffff,2.0,0.0,0.0
841fa31ffffffff,9.0,0.0,0.0
841fa35ffffffff,6.0,0.0,0.0
841fa3bffffffff,3.0,0.0,0.0
841fa3dffffffff,3.0,0.0,0.0
841fa41ffffffff,12.0,0.0,0.0
841fa45ffffffff,9.0,0.0,0.0
841fa47ffffffff,47.0,0.0,4.0
841fa49ffffffff,3.0,0.0,0.0
841fa4bffffffff,32.0,0.0,4.0
841fa4dffffffff,15.0,0.0,1.0
841fa51ffffffff,1.0,0.0,0.0
841fa53ffffffff,6.0,0.0,0.0
841fa55ffffffff,5.0,0.0,1.0
841fa57ffffffff,4.0,0.0,0.0
841fa59ffffffff,44.0,0.0,0.0
841fa5bffffffff,9.0,0.0,0.0
841fa5dffffffff,29.0,0.0,0.0
841fa61ffffffff,2.0,0.0,0.0
841fa63ffffffff,6.0,0.0,0.0
841fa65ffffffff,2.0,0.0,0.0
841fa69ffffffff,1.0,0.0,1.0
841fa6dffffffff,13.0,0.0,1.0
841fa81ffffffff,2.0,0.0,0.0
841fa83ffffffff,12.0,0.0,0.0
841fa85ffffffff,2.0,0.0,0.0
841fa8dffffffff,17.0,0.0,0.0
841fa95ffffffff,8.0,0.0,0.0
841faa7ffffffff,15.0,0.0,0.0
841faa9ffffffff,2.0,0.0,0.0
841faadffffffff,23.0,0.0,0.0
841fab1ffffffff,3.0,0.0,0.0
841fab9ffffffff,2.0,0.0,0.0
841fabbffffffff,2.0,0.0,0.0
841fac5ffffffff,1.0,0.0,0.0
841fac7ffffffff,32.0,0.0,0.0
841facbffffffff,3.0,0.0,1.0
841fad3ffffffff,11.0,0.0,0.0
841fad5ffffffff,2.0,0.0,0.0
841faddffffffff,5.0,0.0,0.0
841fae1ffffffff,25.0,0.0,0.0
841fae3ffffffff,31.0,0.0,0.0
841fae5ffffffff,1.0,0.0,0.0
841fae7ffffffff,7.0,0.0,0.0
841faebffffffff,5.0,0.0,0.0
841fb01ffffffff,2.0,0.0,0.0
841fb09ffffffff,7.0,0.0,0.0
841fb0dffffffff,11.0,0.0,0.0
841fb11ffffffff,24.0,0.0,0.0
841fb13ffffffff,14.0,0.0,0.0
841fb17ffffffff,3.0,0.0,0.0
841fb2dffffffff,4.0,0.0,0.0
841fb41ffffffff,2.0,0.0,0.0
841fb43ffffffff,14.0,0.0,2.0
841fb47ffffffff,49.0,0.0,0.0
841fb4dffffffff,1.0,0.0,0.0
841fb55ffffffff,4.0,0.0,0.0
841fb5bffffffff,1.0,0.0,0.0
841fb61ffffffff,1.0,0.0,0.0
841fb6dffffffff,4.0,0.0,0.0
84210cbffffffff,1.0,0.0,0.0
842124bffffffff,2.0,0.0,0.0
8421253ffffffff,1.0,0.0,0.0
84212d9ffffffff,2.0,0.0,0.0
8424467ffffffff,2.0,0.0,0.0
842509dffffffff,2.0,0.0,0.0
842512bffffffff,6.0,0.0,0.0
8425ac9ffffffff,3.0,0.0,0.0
842c01dffffffff,3.0,0.0,0.0
842c043ffffffff,70.0,0.0,25.0
842c085ffffffff,3.0,0.0,0.0
842c095ffffffff,2.0,0.0,0.0
842c0b7ffffffff,2.0,0.0,0.0
842c0cbffffffff,1.0,0.0,0.0
842c157ffffffff,2.0,0.0,0.0
842c191ffffffff,12.0,0.0,0.0
842c193ffffffff,6.0,0.0,0.0
842c1b3ffffffff,1.0,0.0,0.0
842c20dffffffff,2.0,0.0,0.0
842c211ffffffff,2.0,0.0,0.0
842c21dffffffff,2.0,0.0,0.0
842c245ffffffff,4.0,0.0,0.0
842c283ffffffff,4.0,0.0,0.0
842c2a1ffffffff,5.0,0.0,0.0
842c2abffffffff,5.0,0.0,0.0
842c2bdffffffff,1.0,0.0,0.0
842c2c1ffffffff,1.0,0.0,0.0
842c4cdffffffff,1.0,0.0,0.0
842c56dffffffff,138.0,0.0,0.0
842c62dffffffff,2.0,0.0,0.0
842c8b7ffffffff,5.0,0.0,3.0
842c903ffffffff,6.0,0.0,0.0
842ca81ffffffff,1.0,0.0,0.0
842cc05ffffffff,1.0,0.0,0.0
842cc07ffffffff,4.0,0.0,0.0
842cc2bffffffff,4.0,0.0,0.0
842cc37ffffffff,6.0,0.0,0.0
842cc61ffffffff,1.0,0.0,0.0
842cc6bffffffff,8.0,0.0,2.0
842cd59ffffffff,2.0,0.0,2.0
842cd5bffffffff,8.0,0.0,6.0
842ce45ffffffff,2.0,0.0,0.0
842ce4bffffffff,6.0,0.0,0.0
842ce51ffffffff,4.0,0.0,0.0
842cf03ffffffff,7.0,0.0,7.0
842cf17ffffffff,2.0,0.0,0.0
842cf31ffffffff,98.0,0.0,31.0
842cf37ffffffff,4.0,0.0,0.0
842cf3dffffffff,5.0,0.0,0.0
842cf51ffffffff,1.0,0.0,0.0
842d009ffffffff,2.0,0.0,0.0
842d00bffffffff,2.0,0.0,0.0
842d021ffffffff,2.0,0.0,0.0
842d02bffffffff,4.0,0.0,0.0
842d033ffffffff,3.0,0.0,0.0
842d03bffffffff,10.0,0.0,0.0
842d227ffffffff,28.0,0.0,0.0
842d329ffffffff,3.0,0.0,0.0
842d333ffffffff,46.0,0.0,2.0
842d33bffffffff,11.0,0.0,0.0
842d353ffffffff,1.0,0.0,0.0
842d359ffffffff,2.0,0.0,0.0
842d535ffffffff,5.0,0.0,0.0
842d549ffffffff,3.0,0.0,0.0
842d5c3ffffffff,1.0,0.0,0.0
842da17ffffffff,5.0,0.0,0.0
842db05ffffffff,19.0,0.0,0.0
842db11ffffffff,4.0,0.0,0.0
842db1dffffffff,12.0,0.0,0.0
842db29ffffffff,6.0,0.0,0.0
842db2bffffffff,5.0,0.0,0.0
8438243ffffffff,2.0,0.0,0.0
8438245ffffffff,18.0,0.0,0.0
8438247ffffffff,4.0,0.0,0.0
8438249ffffffff,2.0,0.0,0.0
8438251ffffffff,1.0,0.0,0.0
8438259ffffffff,39.0,0.0,0.0
8438367ffffffff,2.0,0.0,0.0
8439003ffffffff,24.0,0.0,0.0
8439005ffffffff,2.0,0.0,0.0
8439007ffffffff,2.0,0.0,0.0
8439009ffffffff,43.0,0.0,0.0
843900bffffffff,11.0,0.0,0.0
843900dffffffff,16.0,0.0,0.0
8439015ffffffff,8.0,0.0,0.0
8439019ffffffff,20.0,0.0,0.0
843901bffffffff,14.0,0.0,0.0
843901dffffffff,111.0,0.0,0.0
8439021ffffffff,2.0,0.0,0.0
8439025ffffffff,3.0,0.0,0.0
843902dffffffff,1.0,0.0,0.0
8439035ffffffff,2.0,0.0,0.0
8439039ffffffff,2.0,0.0,0.0
843903bffffffff,6.0,0.0,0.0
843903dffffffff,28.0,0.0,0.0
8439041ffffffff,172.0,0.0,0.0
8439043ffffffff,13.0,0.0,0.0
8439045ffffffff,3.0,0.0,0.0
8439047ffffffff,119.0,0.0,0.0
8439049ffffffff,3.0,0.0,0.0
843904bffffffff,36.0,0.0,0.0
843904dffffffff,6.0,0.0,0.0
8439051ffffffff,2.0,0.0,0.0
8439053ffffffff,10.0,0.0,0.0
8439055ffffffff,9.0,0.0,0.0
8439057ffffffff,94.0,0.0,0.0
8439059ffffffff,5.0,0.0,0.0
843905bffffffff,5.0,0.0,0.0
843905dffffffff,5.0,0.0,0.0
8439061ffffffff,31.0,0.0,0.0
8439063ffffffff,22.0,0.0,0.0
8439065ffffffff,2.0,0.0,0.0
8439067ffffffff,3.0,0.0,0.0
8439069ffffffff,18.0,0.0,0.0
843906bffffffff,25.0,0.0,0.0
843906dffffffff,34.0,0.0,0.0
8439089ffffffff,4.0,0.0,0.0
843908dffffffff,2.0,0.0,0.0
8439095ffffffff,2.0,0.0,0.0
8439097ffffffff,2.0,0.0,0.0
843909bffffffff,2.0,0.0,0.0
84390a3ffffffff,16.0,0.0,0.0
84390a7ffffffff,5.0,0.0,0.0
84390adffffffff,4.0,0.0,0.0
84390b1ffffffff,9.0,0.0,0.0
84390b3ffffffff,2.0,0.0,0.0
84390b5ffffffff,15.0,0.0,0.0
84390b7ffffffff,6.0,0.0,0.0
84390b9ffffffff,2.0,0.0,0.0
84390bbffffffff,1.0,0.0,0.0
84390bdffffffff,3.0,0.0,0.0
84390c3ffffffff,9.0,0.0,0.0
84390c5ffffffff,2.0,0.0,0.0
84390c7ffffffff,1.0,0.0,0.0
84390c9ffffffff,24.0,0.0,0.0
84390cbffffffff,147.0,0.0,0.0
84390cdffffffff,25.0,0.0,0.0
84390d3ffffffff,10.0,0.0,0.0
84390d7ffffffff,1.0,0.0,0.0
84390d9ffffffff,3.0,0.0,0.0
84390dbffffffff,1.0,0.0,0.0
84390ddffffffff,13.0,0.0,0.0
84390e3ffffffff,1.0,0.0,0.0
84390e7ffffffff,3.0,0.0,0.0
8439101ffffffff,158.0,0.0,0.0
8439103ffffffff,16.0,0.0,0.0
8439111ffffffff,4.0,0.0,0.0
8439113ffffffff,2.0,0.0,0.0
8439115ffffffff,29.0,0.0,0.0
8439119ffffffff,7.0,0.0,0.0
843911dffffffff,1.0,0.0,0.0
8439151ffffffff,7.0,0.0,0.0
8439153ffffffff,3.0,0.0,0.0
8439155ffffffff,2.0,0.0,0.0
8439157ffffffff,4.0,0.0,0.0
8439159ffffffff,17.0,0.0,0.0
843915bffffffff,18.0,0.0,0.0
843915dffffffff,27.0,0.0,0.0
8439181ffffffff,114.0,0.0,0.0
8439183ffffffff,19.0,0.0,0.0
8439185ffffffff,22.0,0.0,0.0
8439187ffffffff,2.0,0.0,0.0
843918bffffffff,56.0,0.0,0.0
8439191ffffffff,8.0,0.0,0.0
8439193ffffffff,23.0,0.0,0.0
8439195ffffffff,13.0,0.0,0.0
8439199ffffffff,1.0,0.0,0.0
843919bffffffff,22.0,0.0,0.0
843919dffffffff,32.0,0.0,0.0
84391a9ffffffff,10.0,0.0,0.0
84391abffffffff,2.0,0.0,0.0
84391c3ffffffff,2.0,0.0,0.0
84391c5ffffffff,25.0,0.0,0.0
84391c7ffffffff,8.0,0.0,0.0
84391cbffffffff,8.0,0.0,0.0
84391d1ffffffff,22.0,0.0,0.0
84391d7ffffffff,3.0,0.0,0.0
84391e3ffffffff,4.0,0.0,0.0
84391e9ffffffff,17.0,0.0,0.0
84391ebffffffff,2.0,0.0,0.0
8439201ffffffff,3.0,0.0,0.0
8439203ffffffff,30.0,0.0,0.0
8439205ffffffff,9.0,0.0,0.0
8439207ffffffff,14.0,0.0,0.0
8439209ffffffff,6.0,0.0,0.0
843920bffffffff,2.0,0.0,0.0
843920dffffffff,31.0,0.0,0.0
8439211ffffffff,3.0,0.0,0.0
8439213ffffffff,3.0,0.0,0.0
8439217ffffffff,5.0,0.0,0.0
8439219ffffffff,1.0,0.0,0.0
843921bffffffff,25.0,0.0,0.0
843921dffffffff,5.0,0.0,0.0
8439221ffffffff,27.0,0.0,0.0
8439223ffffffff,12.0,0.0,0.0
8439229ffffffff,9.0,0.0,0.0
843922bffffffff,5.0,0.0,0.0
8439231ffffffff,6.0,0.0,0.0
8439233ffffffff,18.0,0.0,0.0
8439235ffffffff,12.0,0.0,0.0
8439237ffffffff,13.0,0.0,0.0
8439239ffffffff,28.0,0.0,0.0
843923bffffffff,2.0,0.0,0.0
843923dffffffff,68.0,0.0,0.0
8439241ffffffff,2.0,0.0,0.0
8439243ffffffff,8.0,0.0,0.0
8439247ffffffff,7.0,0.0,0.0
8439251ffffffff,10.0,0.0,0.0
8439253ffffffff,62.0,0.0,0.0
8439255ffffffff,10.0,0.0,0.0
8439257ffffffff,85.0,0.0,0.0
8439259ffffffff,9.0,0.0,0.0
843925bffffffff,6.0,0.0,0.0
843925dffffffff,6.0,0.0,0.0
8439281ffffffff,3.0,0.0,0.0
8439283ffffffff,5.0,0.0,0.0
8439285ffffffff,8.0,0.0,0.0
843928bffffffff,5.0,0.0,0.0
843928dffffffff,7.0,0.0,0.0
8439291ffffffff,15.0,0.0,0.0
8439293ffffffff,94.0,0.0,0.0
8439295ffffffff,25.0,0.0,0.0
8439297ffffffff,215.0,0.0,0.0
8439299ffffffff,4.0,0.0,0.0
843929bffffffff,25.0,0.0,0.0
843929dffffffff,87.0,0.0,0.0
84392a1ffffffff,5.0,0.0,0.0
84392a3ffffffff,14.0,0.0,0.0
84392a5ffffffff,19.0,0.0,0.0
84392a7ffffffff,92.0,0.0,0.0
84392a9ffffffff,7.0,0.0,0.0
84392adffffffff,30.0,0.0,0.0
84392b1ffffffff,128.0,0.0,0.0
84392b3ffffffff,1.0,0.0,0.0
84392b5ffffffff,84.0,0.0,0.0
84392b7ffffffff,26.0,0.0,0.0
84392b9ffffffff,7.0,0.0,0.0
84392bbffffffff,5.0,0.0,0.0
84392bdffffffff,1.0,0.0,0.0
84392c1ffffffff,39.0,0.0,0.0
84392c3ffffffff,18.0,0.0,0.0
84392c5ffffffff,31.0,0.0,0.0
84392c9ffffffff,2.0,0.0,0.0
84392cbffffffff,19.0,0.0,0.0
84392cdffffffff,16.0,0.0,0.0
84392d1ffffffff,61.0,0.0,0.0
84392d3ffffffff,13.0,0.0,0.0
84392d5ffffffff,9.0,0.0,0.0
84392d7ffffffff,7.0,0.0,0.0
84392d9ffffffff,8.0,0.0,0.0
84392dbffffffff,131.0,0.0,0.0
84392ddffffffff,22.0,0.0,0.0
84392e1ffffffff,16.0,0.0,0.0
84392e3ffffffff,2.0,0.0,0.0
84392e5ffffffff,23.0,0.0,0.0
84392e7ffffffff,18.0,0.0,0.0
84392e9ffffffff,3.0,0.0,0.0
84392ebffffffff,25.0,0.0,0.0
84392edffffffff,11.0,0.0,0.0
8439313ffffffff,27.0,0.0,0.0
8439317ffffffff,29.0,0.0,0.0
843931bffffffff,1.0,0.0,0.0
8439331ffffffff,2.0,0.0,0.0
8439333ffffffff,7.0,0.0,0.0
8439337ffffffff,92.0,0.0,0.0
8439339ffffffff,3.0,0.0,0.0
843933bffffffff,9.0,0.0,0.0
8439441ffffffff,6.0,0.0,0.0
8439443ffffffff,11.0,0.0,0.0
8439445ffffffff,7.0,0.0,0.0
8439447ffffffff,45.0,0.0,0.0
8439449ffffffff,9.0,0.0,0.0
843944bffffffff,4.0,0.0,0.0
843944dffffffff,1.0,0.0,0.0
8439459ffffffff,2.0,0.0,0.0
843945dffffffff,5.0,0.0,0.0
8439541ffffffff,2.0,0.0,0.0
8439545ffffffff,4.0,0.0,0.0
8439549ffffffff,9.0,0.0,0.0
843954bffffffff,4.0,0.0,0.0
843954dffffffff,6.0,0.0,0.0
8439561ffffffff,2.0,0.0,0.0
8439563ffffffff,35.0,0.0,0.0
8439565ffffffff,2.0,0.0,0.0
8439567ffffffff,3.0,0.0,0.0
843956bffffffff,10.0,0.0,0.0
843956dffffffff,1.0,0.0,0.0
8439601ffffffff,6.0,0.0,0.0
8439603ffffffff,4.0,0.0,0.0
8439607ffffffff,2.0,0.0,0.0
8439613ffffffff,4.0,0.0,0.0
8439615ffffffff,1.0,0.0,0.0
8439623ffffffff,9.0,0.0,0.0
8439627ffffffff,5.0,0.0,0.0
843962dffffffff,8.0,0.0,0.0
8439633ffffffff,2.0,0.0,0.0
8439635ffffffff,10.0,0.0,0.0
843963dffffffff,2.0,0.0,0.0
8439651ffffffff,1.0,0.0,0.0
8439689ffffffff,1.0,0.0,0.0
84396c3ffffffff,1.0,0.0,0.0
84396c7ffffffff,13.0,0.0,0.0
84396d1ffffffff,2.0,0.0,0.0
84396ddffffffff,11.0,0.0,0.0
84396ebffffffff,2.0,0.0,0.0
8439701ffffffff,2.0,0.0,0.0
8439703ffffffff,2.0,0.0,0.0
8439709ffffffff,8.0,0.0,0.0
843970bffffffff,3.0,0.0,0.0
843970dffffffff,1.0,0.0,0.0
8439711ffffffff,30.0,0.0,0.0
8439713ffffffff,4.0,0.0,0.0
8439715ffffffff,1.0,0.0,0.0
8439717ffffffff,4.0,0.0,0.0
8439719ffffffff,30.0,0.0,0.0
843971bffffffff,44.0,0.0,0.0
843971dffffffff,1.0,0.0,0.0
8439721ffffffff,5.0,0.0,0.0
8439727ffffffff,19.0,0.0,0.0
843972dffffffff,4.0,0.0,0.0
8439731ffffffff,2.0,0.0,0.0
8439733ffffffff,2.0,0.0,0.0
8439735ffffffff,1.0,0.0,0.0
8439739ffffffff,3.0,0.0,0.0
843973bffffffff,3.0,0.0,0.0
8439741ffffffff,28.0,0.0,0.0
8439743ffffffff,2.0,0.0,0.0
8439745ffffffff,19.0,0.0,0.0
8439747ffffffff,9.0,0.0,0.0
8439749ffffffff,77.0,0.0,0.0
843974bffffffff,22.0,0.0,0.0
843974dffffffff,21.0,0.0,0.0
8439751ffffffff,14.0,0.0,0.0
8439753ffffffff,5.0,0.0,0.0
8439755ffffffff,36.0,0.0,0.0
8439757ffffffff,15.0,0.0,0.0
8439759ffffffff,10.0,0.0,0.0
843975bffffffff,7.0,0.0,0.0
843975dffffffff,19.0,0.0,0.0
8439761ffffffff,11.0,0.0,0.0
8439763ffffffff,8.0,0.0,0.0
8439765ffffffff,3.0,0.0,0.0
8439769ffffffff,75.0,0.0,0.0
843976bffffffff,4.0,0.0,0.0
843976dffffffff,20.0,0.0,0.0
8439833ffffffff,7.0,0.0,0.0
84398edffffffff,1.0,0.0,0.0
8439a87ffffffff,1.0,0.0,0.0
843e6c3ffffffff,1.0,0.0,0.0
843f2dbffffffff,2.0,0.0,0.0
843f2ddffffffff,2.0,0.0,0.0
843f605ffffffff,1.0,0.0,0.0
843f613ffffffff,3.0,0.0,0.0
843f61dffffffff,3.0,0.0,0.0
843f66bffffffff,2.0,0.0,0.0
843f749ffffffff,1.0,0.0,0.0
8443609ffffffff,3.0,0.0,0.0
