cell_id,Butorides virescens,Butorides virescens virescens/bahamensis,Butorides virescens anthonyi,Butorides virescens frazari
842aaadffffffff,580.0,4.0,0.0,0.0
842aab1ffffffff,24.0,0.0,0.0,0.0
842aab3ffffffff,18.0,0.0,0.0,0.0
842aab5ffffffff,26.0,0.0,0.0,0.0
842aab7ffffffff,222.0,0.0,0.0,0.0
842aab9ffffffff,142.0,4.0,0.0,0.0
842aabbffffffff,78.0,0.0,0.0,0.0
842aabdffffffff,235.0,0.0,0.0,0.0
842aac1ffffffff,1409.0,0.0,0.0,0.0
842aac3ffffffff,464.0,2.0,0.0,0.0
842aac5ffffffff,545.0,0.0,0.0,0.0
842aac7ffffffff,539.0,4.0,0.0,0.0
842aac9ffffffff,1466.0,0.0,0.0,0.0
842aacbffffffff,1955.0,0.0,0.0,0.0
842aacdffffffff,825.0,0.0,0.0,0.0
842aad1ffffffff,6670.0,0.0,0.0,0.0
842aad3ffffffff,1189.0,0.0,0.0,0.0
842aad5ffffffff,2129.0,0.0,0.0,0.0
842aad7ffffffff,139.0,0.0,0.0,0.0
842aad9ffffffff,539.0,0.0,0.0,0.0
842aadbffffffff,596.0,0.0,0.0,0.0
842aaddffffffff,220.0,0.0,0.0,0.0
842aae1ffffffff,92.0,1.0,0.0,0.0
842aae3ffffffff,516.0,4.0,0.0,0.0
842aae5ffffffff,175.0,1.0,0.0,0.0
842aae7ffffffff,208.0,5.0,0.0,0.0
842aae9ffffffff,258.0,0.0,0.0,0.0
842aaebffffffff,288.0,5.0,0.0,0.0
842aaedffffffff,525.0,0.0,0.0,0.0
842ab03ffffffff,624.0,0.0,0.0,0.0
842ab05ffffffff,597.0,0.0,0.0,0.0
842ab09ffffffff,196.0,0.0,0.0,0.0
842ab0dffffffff,229.0,0.0,0.0,0.0
842ab11ffffffff,251.0,0.0,0.0,0.0
842ab13ffffffff,294.0,0.0,0.0,0.0
842ab15ffffffff,611.0,0.0,0.0,0.0
842ab17ffffffff,158.0,0.0,0.0,0.0
842ab19ffffffff,456.0,0.0,0.0,0.0
842ab1bffffffff,46.0,0.0,0.0,0.0
842ab1dffffffff,72.0,0.0,0.0,0.0
842ab21ffffffff,1322.0,0.0,0.0,0.0
842ab23ffffffff,327.0,0.0,0.0,0.0
842ab25ffffffff,2971.0,0.0,0.0,0.0
842ab27ffffffff,7777.0,0.0,0.0,0.0
842ab29ffffffff,377.0,0.0,0.0,0.0
842ab2bffffffff,1566.0,0.0,0.0,0.0
842ab2dffffffff,556.0,0.0,0.0,0.0
842ab31ffffffff,677.0,0.0,0.0,0.0
842ab33ffffffff,170.0,0.0,0.0,0.0
842ab35ffffffff,1239.0,0.0,0.0,0.0
842ab37ffffffff,69.0,0.0,0.0,0.0
842ab39ffffffff,979.0,0.0,0.0,0.0
842ab3bffffffff,1479.0,0.0,0.0,0.0
842ab3dffffffff,252.0,0.0,0.0,0.0
842ab41ffffffff,106.0,0.0,0.0,0.0
842ab43ffffffff,61.0,0.0,0.0,0.0
842ab45ffffffff,58.0,0.0,0.0,0.0
842ab47ffffffff,204.0,0.0,0.0,0.0
842ab49ffffffff,459.0,0.0,0.0,0.0
842ab4bffffffff,235.0,0.0,0.0,0.0
842ab4dffffffff,106.0,0.0,0.0,0.0
842ab51ffffffff,129.0,0.0,0.0,0.0
842ab53ffffffff,46.0,0.0,0.0,0.0
842ab55ffffffff,1601.0,0.0,0.0,0.0
842ab57ffffffff,825.0,0.0,0.0,0.0
842ab59ffffffff,105.0,3.0,0.0,0.0
842ab5bffffffff,133.0,0.0,0.0,0.0
842ab5dffffffff,113.0,0.0,0.0,0.0
842ab61ffffffff,304.0,0.0,0.0,0.0
842ab63ffffffff,43.0,0.0,0.0,0.0
842ab65ffffffff,46.0,0.0,0.0,0.0
842ab67ffffffff,919.0,0.0,0.0,0.0
842ab69ffffffff,118.0,0.0,0.0,0.0
842ab6bffffffff,167.0,0.0,0.0,0.0
842ab6dffffffff,21.0,0.0,0.0,0.0
842ac6dffffffff,261.0,25.0,0.0,0.0
842ad01ffffffff,3.0,0.0,0.0,0.0
842ad03ffffffff,443.0,0.0,0.0,0.0
842ad07ffffffff,48.0,0.0,0.0,0.0
842ad09ffffffff,2.0,0.0,0.0,0.0
842ad0bffffffff,127.0,0.0,0.0,0.0
842ad15ffffffff,101.0,0.0,0.0,0.0
842ad21ffffffff,6.0,0.0,0.0,0.0
842ad23ffffffff,3.0,0.0,0.0,0.0
842ad25ffffffff,30.0,0.0,0.0,0.0
842ad27ffffffff,7.0,0.0,0.0,0.0
842ad2dffffffff,8.0,0.0,0.0,0.0
842ad31ffffffff,180.0,0.0,0.0,0.0
842ad35ffffffff,118.0,0.0,0.0,0.0
842ad37ffffffff,1371.0,0.0,0.0,0.0
842ad39ffffffff,509.0,0.0,0.0,0.0
842ad3dffffffff,4.0,0.0,0.0,0.0
842ad41ffffffff,4.0,0.0,0.0,0.0
842ad45ffffffff,9.0,0.0,0.0,0.0
842ad47ffffffff,5.0,0.0,0.0,0.0
842ad49ffffffff,98.0,0.0,0.0,0.0
842ad4bffffffff,19.0,0.0,0.0,0.0
842ad4dffffffff,6.0,0.0,0.0,0.0
842ad51ffffffff,96.0,0.0,0.0,0.0
842ad55ffffffff,82.0,0.0,0.0,0.0
842ad57ffffffff,50.0,0.0,0.0,0.0
842ad59ffffffff,360.0,0.0,0.0,0.0
842ad5bffffffff,10.0,0.0,0.0,0.0
842ad5dffffffff,122.0,0.0,0.0,0.0
842ad61ffffffff,40.0,0.0,0.0,0.0
842ad63ffffffff,17.0,0.0,0.0,0.0
842ad65ffffffff,40.0,0.0,0.0,0.0
842ad67ffffffff,66.0,0.0,0.0,0.0
842ad69ffffffff,243.0,0.0,0.0,0.0
842ad6bffffffff,41.0,0.0,0.0,0.0
842ad6dffffffff,697.0,0.0,0.0,0.0
842af01ffffffff,31.0,0.0,0.0,0.0
842af03ffffffff,155.0,6.0,0.0,0.0
842af05ffffffff,110.0,7.0,0.0,0.0
842af07ffffffff,122.0,0.0,0.0,0.0
842af0dffffffff,477.0,0.0,0.0,0.0
842af15ffffffff,145.0,1.0,0.0,0.0
842af17ffffffff,252.0,12.0,0.0,0.0
842af21ffffffff,11.0,0.0,0.0,0.0
842af23ffffffff,54.0,0.0,0.0,0.0
842af25ffffffff,23.0,0.0,0.0,0.0
842af27ffffffff,1.0,0.0,0.0,0.0
842af29ffffffff,233.0,0.0,0.0,0.0
842af2bffffffff,27.0,0.0,0.0,0.0
842af2dffffffff,15.0,0.0,0.0,0.0
842af31ffffffff,186.0,2.0,0.0,0.0
842af33ffffffff,49.0,2.0,0.0,0.0
842af35ffffffff,17.0,0.0,0.0,0.0
842af37ffffffff,178.0,0.0,0.0,0.0
842af39ffffffff,80.0,0.0,0.0,0.0
842af3bffffffff,7.0,0.0,0.0,0.0
842af3dffffffff,72.0,4.0,0.0,0.0
842af45ffffffff,10.0,0.0,0.0,0.0
842af61ffffffff,833.0,0.0,0.0,0.0
842af63ffffffff,1030.0,0.0,0.0,0.0
842af65ffffffff,720.0,0.0,0.0,0.0
842af67ffffffff,25.0,0.0,0.0,0.0
842af69ffffffff,197.0,0.0,0.0,0.0
842af6bffffffff,219.0,0.0,0.0,0.0
842af6dffffffff,105.0,0.0,0.0,0.0
842b103ffffffff,2.0,0.0,0.0,0.0
842b115ffffffff,12.0,0.0,0.0,0.0
842b117ffffffff,2.0,0.0,0.0,0.0
842b127ffffffff,8.0,0.0,0.0,0.0
842b181ffffffff,1.0,0.0,0.0,0.0
842b187ffffffff,22.0,0.0,0.0,0.0
842b189ffffffff,17.0,0.0,0.0,0.0
842b1a1ffffffff,20.0,0.0,0.0,0.0
842b1a3ffffffff,131.0,0.0,0.0,0.0
842b1a5ffffffff,19.0,0.0,0.0,0.0
842b1a7ffffffff,42.0,0.0,0.0,0.0
842b1a9ffffffff,235.0,0.0,0.0,0.0
842b1abffffffff,10.0,0.0,0.0,0.0
842b1adffffffff,45.0,0.0,0.0,0.0
842b1b5ffffffff,8.0,0.0,0.0,0.0
842b1edffffffff,4.0,0.0,0.0,0.0
842b801ffffffff,2.0,0.0,0.0,0.0
842b807ffffffff,3.0,0.0,0.0,0.0
842b80bffffffff,2.0,0.0,0.0,0.0
842b811ffffffff,70.0,0.0,0.0,0.0
842b813ffffffff,790.0,0.0,0.0,0.0
842b815ffffffff,593.0,2.0,0.0,0.0
842b817ffffffff,73.0,0.0,0.0,0.0
842b819ffffffff,99.0,0.0,0.0,0.0
842b81bffffffff,559.0,0.0,0.0,0.0
842b81dffffffff,14.0,0.0,0.0,0.0
842b823ffffffff,19.0,0.0,0.0,0.0
842b827ffffffff,2.0,0.0,0.0,0.0
842b831ffffffff,270.0,0.0,0.0,0.0
842b833ffffffff,168.0,0.0,0.0,0.0
842b835ffffffff,259.0,0.0,0.0,0.0
842b839ffffffff,47.0,0.0,0.0,0.0
842b83bffffffff,1535.0,161.0,0.0,0.0
842b853ffffffff,5.0,0.0,0.0,0.0
842b855ffffffff,2.0,0.0,0.0,0.0
842b857ffffffff,34.0,0.0,0.0,0.0
842b85bffffffff,2.0,0.0,0.0,0.0
842b883ffffffff,101.0,0.0,0.0,0.0
842b885ffffffff,14.0,0.0,0.0,0.0
842b887ffffffff,52.0,0.0,0.0,0.0
842b889ffffffff,6.0,0.0,0.0,0.0
842b88bffffffff,6.0,0.0,0.0,0.0
842b88dffffffff,5.0,0.0,0.0,0.0
842b891ffffffff,603.0,0.0,0.0,0.0
842b893ffffffff,269.0,0.0,0.0,0.0
842b895ffffffff,61.0,0.0,0.0,0.0
842b897ffffffff,26.0,0.0,0.0,0.0
842b899ffffffff,260.0,0.0,0.0,0.0
842b89bffffffff,288.0,0.0,0.0,0.0
842b89dffffffff,94.0,0.0,0.0,0.0
842b8a1ffffffff,198.0,0.0,0.0,0.0
842b8a3ffffffff,395.0,0.0,0.0,0.0
842b8a7ffffffff,568.0,0.0,0.0,0.0
842b8a9ffffffff,28.0,0.0,0.0,0.0
842b8abffffffff,32.0,0.0,0.0,0.0
842b8adffffffff,101.0,0.0,0.0,0.0
842b8b1ffffffff,62.0,0.0,0.0,0.0
842b8b3ffffffff,27.0,0.0,0.0,0.0
842b8b5ffffffff,48.0,0.0,0.0,0.0
842b8b7ffffffff,132.0,0.0,0.0,0.0
842b8b9ffffffff,182.0,0.0,0.0,0.0
842b8bbffffffff,38.0,0.0,0.0,0.0
842b8bdffffffff,128.0,0.0,0.0,0.0
842b8c1ffffffff,3.0,0.0,0.0,0.0
842b8c3ffffffff,4.0,0.0,0.0,0.0
842b8c5ffffffff,7.0,0.0,0.0,0.0
842b8c7ffffffff,15.0,0.0,0.0,0.0
842b8c9ffffffff,234.0,0.0,0.0,0.0
842b8cbffffffff,686.0,0.0,0.0,0.0
842b8cdffffffff,128.0,0.0,0.0,0.0
842b8d1ffffffff,525.0,0.0,0.0,0.0
842b8d3ffffffff,57.0,0.0,0.0,0.0
842b8d5ffffffff,63.0,0.0,0.0,0.0
842b8d7ffffffff,91.0,0.0,0.0,0.0
842b8d9ffffffff,9.0,0.0,0.0,0.0
842b8dbffffffff,371.0,0.0,0.0,0.0
842b8ddffffffff,514.0,0.0,0.0,0.0
842b8e1ffffffff,82.0,0.0,0.0,0.0
842b8e3ffffffff,14.0,0.0,0.0,0.0
842b8e5ffffffff,208.0,0.0,0.0,0.0
842b8e7ffffffff,499.0,0.0,0.0,0.0
842b8e9ffffffff,264.0,0.0,0.0,0.0
842b8ebffffffff,5.0,0.0,0.0,0.0
842b8edffffffff,58.0,1.0,0.0,0.0
842b91bffffffff,2.0,0.0,0.0,0.0
842b981ffffffff,121.0,0.0,0.0,0.0
842b983ffffffff,274.0,0.0,0.0,0.0
842b985ffffffff,131.0,0.0,0.0,0.0
842b987ffffffff,184.0,0.0,0.0,0.0
842b989ffffffff,81.0,0.0,0.0,0.0
842b98bffffffff,989.0,0.0,0.0,0.0
842b98dffffffff,154.0,0.0,0.0,0.0
842b991ffffffff,925.0,0.0,0.0,0.0
842b993ffffffff,661.0,0.0,0.0,0.0
842b995ffffffff,4.0,0.0,0.0,0.0
842b997ffffffff,575.0,2.0,0.0,0.0
842b999ffffffff,86.0,0.0,0.0,0.0
842b99bffffffff,130.0,0.0,0.0,0.0
842b99dffffffff,111.0,0.0,0.0,0.0
842b9a1ffffffff,25.0,0.0,0.0,0.0
842b9a3ffffffff,156.0,0.0,0.0,0.0
842b9a5ffffffff,29.0,0.0,0.0,0.0
842b9a7ffffffff,170.0,0.0,0.0,0.0
842b9a9ffffffff,345.0,0.0,0.0,0.0
842b9abffffffff,155.0,0.0,0.0,0.0
842b9adffffffff,29.0,0.0,0.0,0.0
842b9b1ffffffff,80.0,0.0,0.0,0.0
842b9b3ffffffff,442.0,0.0,0.0,0.0
842b9b5ffffffff,849.0,22.0,0.0,0.0
842b9b7ffffffff,386.0,2.0,0.0,0.0
842b9b9ffffffff,167.0,4.0,0.0,0.0
842b9bbffffffff,137.0,0.0,0.0,0.0
842b9bdffffffff,563.0,0.0,0.0,0.0
842b9c3ffffffff,1.0,0.0,0.0,0.0
842b9d1ffffffff,208.0,0.0,0.0,0.0
842b9d3ffffffff,560.0,0.0,0.0,0.0
842b9d5ffffffff,86.0,0.0,0.0,0.0
842b9d7ffffffff,487.0,0.0,0.0,0.0
842b9d9ffffffff,97.0,0.0,0.0,0.0
842b9dbffffffff,1760.0,0.0,0.0,0.0
842b9e1ffffffff,7.0,0.0,0.0,0.0
842b9e3ffffffff,507.0,0.0,0.0,0.0
842b9e7ffffffff,32.0,0.0,0.0,0.0
842b9e9ffffffff,8.0,0.0,0.0,0.0
842b9ebffffffff,4.0,0.0,0.0,0.0
842ba13ffffffff,3.0,0.0,0.0,0.0
842ba81ffffffff,9.0,0.0,0.0,0.0
842ba83ffffffff,2.0,0.0,0.0,0.0
842ba85ffffffff,248.0,0.0,0.0,0.0
842ba87ffffffff,632.0,0.0,0.0,0.0
842ba89ffffffff,10.0,0.0,0.0,0.0
842ba8bffffffff,3.0,0.0,0.0,0.0
842ba8dffffffff,74.0,0.0,0.0,0.0
842ba97ffffffff,6.0,0.0,0.0,0.0
842ba99ffffffff,3.0,0.0,0.0,0.0
842ba9bffffffff,5.0,0.0,0.0,0.0
842ba9dffffffff,5.0,0.0,0.0,0.0
842baa1ffffffff,233.0,0.0,0.0,0.0
842baa3ffffffff,705.0,0.0,0.0,0.0
842baa5ffffffff,2865.0,0.0,0.0,0.0
842baa7ffffffff,757.0,0.0,0.0,0.0
842baa9ffffffff,166.0,0.0,0.0,0.0
842baabffffffff,1558.0,0.0,0.0,0.0
842baadffffffff,102.0,0.0,0.0,0.0
842bab1ffffffff,15.0,0.0,0.0,0.0
842bab3ffffffff,142.0,0.0,0.0,0.0
842bab5ffffffff,37.0,0.0,0.0,0.0
842bab7ffffffff,64.0,0.0,0.0,0.0
842bab9ffffffff,5.0,0.0,0.0,0.0
842babbffffffff,6.0,0.0,0.0,0.0
842babdffffffff,18.0,0.0,0.0,0.0
842bac1ffffffff,4.0,0.0,0.0,0.0
842bac3ffffffff,76.0,0.0,0.0,0.0
842bac5ffffffff,733.0,0.0,0.0,0.0
842bac7ffffffff,27.0,0.0,0.0,0.0
842bacdffffffff,118.0,0.0,0.0,0.0
842bad5ffffffff,2.0,0.0,0.0,0.0
842bad9ffffffff,4.0,0.0,0.0,0.0
842badbffffffff,5.0,0.0,0.0,0.0
842baddffffffff,2.0,0.0,0.0,0.0
842bae1ffffffff,27.0,0.0,0.0,0.0
842bae3ffffffff,116.0,0.0,0.0,0.0
842bae5ffffffff,2.0,0.0,0.0,0.0
842bae7ffffffff,434.0,0.0,0.0,0.0
842bae9ffffffff,25.0,0.0,0.0,0.0
842baebffffffff,15.0,0.0,0.0,0.0
8444121ffffffff,211.0,2.0,0.0,0.0
8444123ffffffff,904.0,3.0,0.0,0.0
8444125ffffffff,976.0,8.0,0.0,0.0
8444127ffffffff,228.0,2.0,0.0,0.0
844412bffffffff,2.0,0.0,0.0,0.0
844412dffffffff,1283.0,16.0,0.0,0.0
8444131ffffffff,4670.0,18.0,0.0,0.0
8444133ffffffff,1392.0,3.0,0.0,0.0
8444135ffffffff,1274.0,0.0,0.0,0.0
8444137ffffffff,1970.0,18.0,0.0,0.0
844413bffffffff,301.0,8.0,0.0,0.0
844413dffffffff,2440.0,12.0,0.0,0.0
8444143ffffffff,15.0,0.0,0.0,0.0
844415dffffffff,435.0,3.0,0.0,0.0
8444161ffffffff,630.0,14.0,0.0,0.0
8444163ffffffff,2.0,0.0,0.0,0.0
8444165ffffffff,552.0,13.0,0.0,0.0
844416bffffffff,722.0,33.0,0.0,0.0
84441a1ffffffff,419.0,6.0,0.0,0.0
84441a3ffffffff,274.0,0.0,0.0,0.0
84441a5ffffffff,331.0,4.0,0.0,0.0
84441a7ffffffff,176.0,0.0,0.0,0.0
84441a9ffffffff,2434.0,45.0,0.0,0.0
84441abffffffff,673.0,14.0,0.0,0.0
84441adffffffff,434.0,4.0,0.0,0.0
84441b3ffffffff,3.0,0.0,0.0,0.0
84441b5ffffffff,84.0,0.0,0.0,0.0
84441b7ffffffff,93.0,0.0,0.0,0.0
84441e1ffffffff,172.0,0.0,0.0,0.0
84441e3ffffffff,329.0,6.0,0.0,0.0
84441e5ffffffff,2977.0,6.0,0.0,0.0
84441e7ffffffff,3417.0,15.0,0.0,0.0
84441edffffffff,297.0,0.0,0.0,0.0
8444249ffffffff,349.0,0.0,0.0,0.0
844424dffffffff,51.0,0.0,0.0,0.0
8444301ffffffff,8.0,0.0,0.0,0.0
8444305ffffffff,13.0,0.0,0.0,0.0
8444309ffffffff,6.0,0.0,0.0,0.0
844430dffffffff,300.0,0.0,0.0,0.0
8444325ffffffff,279.0,0.0,0.0,0.0
8444329ffffffff,239.0,0.0,0.0,0.0
844432dffffffff,386.0,0.0,0.0,0.0
8444343ffffffff,3.0,0.0,0.0,0.0
8444347ffffffff,9.0,0.0,0.0,0.0
844434bffffffff,59.0,0.0,0.0,0.0
8444363ffffffff,364.0,0.0,0.0,0.0
844436bffffffff,14.0,0.0,0.0,0.0
8444401ffffffff,48.0,0.0,0.0,0.0
8444403ffffffff,13.0,0.0,0.0,0.0
8444405ffffffff,20.0,0.0,0.0,0.0
8444407ffffffff,3.0,0.0,0.0,0.0
8444409ffffffff,226.0,0.0,0.0,0.0
844440bffffffff,45.0,0.0,0.0,0.0
844440dffffffff,1045.0,0.0,0.0,0.0
8444411ffffffff,13.0,0.0,0.0,0.0
8444413ffffffff,1.0,0.0,0.0,0.0
8444415ffffffff,38.0,0.0,0.0,0.0
8444419ffffffff,28.0,0.0,0.0,0.0
844441bffffffff,11.0,0.0,0.0,0.0
844441dffffffff,10.0,0.0,0.0,0.0
8444421ffffffff,4.0,0.0,0.0,0.0
8444425ffffffff,11.0,0.0,0.0,0.0
8444429ffffffff,8.0,0.0,0.0,0.0
844442bffffffff,7.0,0.0,0.0,0.0
844442dffffffff,83.0,0.0,0.0,0.0
8444433ffffffff,22.0,0.0,0.0,0.0
8444437ffffffff,15.0,0.0,0.0,0.0
8444439ffffffff,100.0,0.0,0.0,0.0
844443bffffffff,12.0,0.0,0.0,0.0
844443dffffffff,4.0,0.0,0.0,0.0
8444441ffffffff,17.0,0.0,0.0,0.0
8444443ffffffff,272.0,0.0,0.0,0.0
8444445ffffffff,90.0,0.0,0.0,0.0
8444447ffffffff,23.0,0.0,0.0,0.0
844444bffffffff,84.0,0.0,0.0,0.0
8444451ffffffff,47.0,0.0,0.0,0.0
8444453ffffffff,19.0,0.0,0.0,0.0
8444455ffffffff,47.0,0.0,0.0,0.0
8444457ffffffff,10.0,0.0,0.0,0.0
8444459ffffffff,889.0,0.0,0.0,0.0
844445bffffffff,88.0,0.0,0.0,0.0
844445dffffffff,583.0,0.0,0.0,0.0
8444461ffffffff,175.0,0.0,0.0,0.0
8444463ffffffff,30.0,0.0,0.0,0.0
8444465ffffffff,1916.0,0.0,0.0,0.0
8444467ffffffff,177.0,0.0,0.0,0.0
8444469ffffffff,173.0,0.0,0.0,0.0
844446bffffffff,97.0,0.0,0.0,0.0
844446dffffffff,82.0,0.0,0.0,0.0
8444481ffffffff,13.0,0.0,0.0,0.0
8444485ffffffff,3.0,0.0,0.0,0.0
8444489ffffffff,10.0,0.0,0.0,0.0
844448bffffffff,190.0,0.0,0.0,0.0
844448dffffffff,13.0,0.0,0.0,0.0
8444491ffffffff,8.0,0.0,0.0,0.0
8444493ffffffff,1.0,0.0,0.0,0.0
8444495ffffffff,13.0,0.0,0.0,0.0
8444497ffffffff,5.0,0.0,0.0,0.0
8444499ffffffff,233.0,0.0,0.0,0.0
844449bffffffff,34.0,0.0,0.0,0.0
844449dffffffff,36.0,0.0,0.0,0.0
84444a1ffffffff,10.0,0.0,0.0,0.0
84444a3ffffffff,3.0,0.0,0.0,0.0
84444a5ffffffff,31.0,0.0,0.0,0.0
84444a7ffffffff,17.0,0.0,0.0,0.0
84444a9ffffffff,4.0,0.0,0.0,0.0
84444abffffffff,1.0,0.0,0.0,0.0
84444b1ffffffff,70.0,0.0,0.0,0.0
84444b3ffffffff,4.0,0.0,0.0,0.0
84444b5ffffffff,25.0,0.0,0.0,0.0
84444b7ffffffff,18.0,0.0,0.0,0.0
84444b9ffffffff,8.0,0.0,0.0,0.0
84444bbffffffff,10.0,0.0,0.0,0.0
84444c1ffffffff,165.0,0.0,0.0,0.0
84444c3ffffffff,393.0,0.0,0.0,0.0
84444c5ffffffff,2.0,0.0,0.0,0.0
84444c7ffffffff,10.0,0.0,0.0,0.0
84444c9ffffffff,16.0,0.0,0.0,0.0
84444cbffffffff,10.0,0.0,0.0,0.0
84444cdffffffff,35.0,0.0,0.0,0.0
84444d1ffffffff,11.0,0.0,0.0,0.0
84444d3ffffffff,16.0,0.0,0.0,0.0
84444d5ffffffff,20.0,0.0,0.0,0.0
84444d7ffffffff,12.0,0.0,0.0,0.0
84444d9ffffffff,85.0,0.0,0.0,0.0
84444dbffffffff,66.0,0.0,0.0,0.0
84444ddffffffff,39.0,0.0,0.0,0.0
84444e1ffffffff,250.0,0.0,0.0,0.0
84444e3ffffffff,3.0,0.0,0.0,0.0
84444e5ffffffff,9.0,0.0,0.0,0.0
84444e7ffffffff,9.0,0.0,0.0,0.0
84444e9ffffffff,4.0,0.0,0.0,0.0
84444ebffffffff,8.0,0.0,0.0,0.0
84444edffffffff,61.0,0.0,0.0,0.0
8444501ffffffff,189.0,0.0,0.0,0.0
8444505ffffffff,17.0,0.0,0.0,0.0
8444507ffffffff,6.0,0.0,0.0,0.0
8444509ffffffff,710.0,0.0,0.0,0.0
844450bffffffff,21.0,0.0,0.0,0.0
844450dffffffff,1915.0,0.0,0.0,0.0
8444511ffffffff,27.0,0.0,0.0,0.0
8444519ffffffff,19.0,0.0,0.0,0.0
844451bffffffff,10.0,0.0,0.0,0.0
844451dffffffff,1.0,0.0,0.0,0.0
8444521ffffffff,11.0,0.0,0.0,0.0
8444523ffffffff,2.0,0.0,0.0,0.0
8444525ffffffff,2.0,0.0,0.0,0.0
8444527ffffffff,3.0,0.0,0.0,0.0
8444529ffffffff,516.0,0.0,0.0,0.0
844452bffffffff,12.0,0.0,0.0,0.0
844452dffffffff,30.0,0.0,0.0,0.0
844453bffffffff,2.0,0.0,0.0,0.0
844453dffffffff,4.0,0.0,0.0,0.0
8444543ffffffff,2.0,0.0,0.0,0.0
844454bffffffff,3.0,0.0,0.0,0.0
8444551ffffffff,248.0,0.0,0.0,0.0
8444553ffffffff,4.0,0.0,0.0,0.0
8444555ffffffff,1540.0,0.0,0.0,0.0
8444557ffffffff,8.0,0.0,0.0,0.0
8444559ffffffff,26.0,0.0,0.0,0.0
844455bffffffff,442.0,0.0,0.0,0.0
844455dffffffff,10.0,0.0,0.0,0.0
8444563ffffffff,653.0,0.0,0.0,0.0
8444567ffffffff,93.0,0.0,0.0,0.0
8444583ffffffff,7.0,0.0,0.0,0.0
844458bffffffff,4.0,0.0,0.0,0.0
844458dffffffff,2.0,0.0,0.0,0.0
8444591ffffffff,2.0,0.0,0.0,0.0
8444593ffffffff,6.0,0.0,0.0,0.0
8444595ffffffff,122.0,0.0,0.0,0.0
8444597ffffffff,2.0,0.0,0.0,0.0
8444599ffffffff,27.0,0.0,0.0,0.0
844459bffffffff,26.0,0.0,0.0,0.0
84445a1ffffffff,40.0,0.0,0.0,0.0
84445a3ffffffff,2.0,0.0,0.0,0.0
84445a5ffffffff,7.0,0.0,0.0,0.0
84445a7ffffffff,2.0,0.0,0.0,0.0
84445a9ffffffff,163.0,0.0,0.0,0.0
84445abffffffff,2.0,0.0,0.0,0.0
84445adffffffff,16.0,0.0,0.0,0.0
84445b1ffffffff,137.0,0.0,0.0,0.0
84445b3ffffffff,8.0,0.0,0.0,0.0
84445b7ffffffff,21.0,0.0,0.0,0.0
84445b9ffffffff,10.0,0.0,0.0,0.0
84445bbffffffff,2.0,0.0,0.0,0.0
84445c1ffffffff,22.0,0.0,0.0,0.0
84445c3ffffffff,10.0,0.0,0.0,0.0
84445c5ffffffff,2.0,0.0,0.0,0.0
84445c7ffffffff,66.0,0.0,0.0,0.0
84445c9ffffffff,2.0,0.0,0.0,0.0
84445cdffffffff,2.0,0.0,0.0,0.0
84445d1ffffffff,34.0,0.0,0.0,0.0
84445d3ffffffff,25.0,0.0,0.0,0.0
84445d5ffffffff,9.0,0.0,0.0,0.0
84445d7ffffffff,29.0,0.0,0.0,0.0
84445d9ffffffff,3.0,0.0,0.0,0.0
84445dbffffffff,4.0,0.0,0.0,0.0
84445ddffffffff,12.0,0.0,0.0,0.0
84445e5ffffffff,1.0,0.0,0.0,0.0
8444633ffffffff,762.0,0.0,0.0,0.0
8444637ffffffff,160.0,0.0,0.0,0.0
8444681ffffffff,16.0,0.0,0.0,0.0
8444683ffffffff,6.0,0.0,0.0,0.0
8444685ffffffff,153.0,0.0,0.0,0.0
8444687ffffffff,5.0,0.0,0.0,0.0
8444689ffffffff,4.0,0.0,0.0,0.0
844468bffffffff,60.0,0.0,0.0,0.0
844468dffffffff,9.0,0.0,0.0,0.0
8444691ffffffff,2.0,0.0,0.0,0.0
8444693ffffffff,204.0,0.0,0.0,0.0
8444697ffffffff,18.0,0.0,0.0,0.0
8444699ffffffff,5.0,0.0,0.0,0.0
844469bffffffff,23.0,0.0,0.0,0.0
844469dffffffff,4.0,0.0,0.0,0.0
84446a1ffffffff,6.0,0.0,0.0,0.0
84446a3ffffffff,6.0,0.0,0.0,0.0
84446a5ffffffff,8.0,0.0,0.0,0.0
84446a7ffffffff,18.0,0.0,0.0,0.0
84446a9ffffffff,4.0,0.0,0.0,0.0
84446abffffffff,29.0,0.0,0.0,0.0
84446adffffffff,38.0,0.0,0.0,0.0
84446b3ffffffff,16.0,0.0,0.0,0.0
84446b5ffffffff,20.0,0.0,0.0,0.0
84446b7ffffffff,30.0,0.0,0.0,0.0
84446b9ffffffff,48.0,0.0,0.0,0.0
84446bbffffffff,9.0,0.0,0.0,0.0
84446bdffffffff,57.0,0.0,0.0,0.0
84446c1ffffffff,900.0,0.0,0.0,0.0
84446c3ffffffff,648.0,0.0,0.0,0.0
84446c5ffffffff,6106.0,126.0,0.0,0.0
84446c7ffffffff,231.0,0.0,0.0,0.0
84446c9ffffffff,353.0,0.0,0.0,0.0
84446cbffffffff,1280.0,0.0,0.0,0.0
84446cdffffffff,2139.0,33.0,0.0,0.0
84446d1ffffffff,181.0,0.0,0.0,0.0
84446d3ffffffff,395.0,0.0,0.0,0.0
84446d5ffffffff,112.0,0.0,0.0,0.0
84446d7ffffffff,22.0,0.0,0.0,0.0
84446d9ffffffff,11.0,0.0,0.0,0.0
84446dbffffffff,108.0,0.0,0.0,0.0
