cell_id,Corvus corone,Corvus corone corone,Corvus corone orientalis
84248abffffffff,5.0,0.0,0.0
84248b1ffffffff,3.0,0.0,0.0
84248b3ffffffff,2.0,0.0,0.0
84248b7ffffffff,1.0,0.0,0.0
84248b9ffffffff,30.0,0.0,0.0
84248bbffffffff,21.0,0.0,0.0
84248e5ffffffff,4.0,0.0,0.0
84248e7ffffffff,2.0,0.0,0.0
842492bffffffff,2.0,0.0,0.0
8424c63ffffffff,4.0,0.0,0.0
8424d6dffffffff,9.0,0.0,0.0
8424e95ffffffff,1.0,0.0,0.0
8425001ffffffff,6.0,0.0,0.0
8425003ffffffff,1.0,0.0,0.0
8425009ffffffff,2.0,0.0,0.0
8425023ffffffff,2.0,0.0,0.0
8425039ffffffff,2.0,0.0,0.0
8425095ffffffff,1.0,0.0,0.0
842509dffffffff,4.0,0.0,0.0
84250b1ffffffff,2.0,0.0,0.0
8425105ffffffff,6.0,0.0,0.0
842510dffffffff,6.0,0.0,0.0
8425115ffffffff,2.0,0.0,0.0
8425121ffffffff,2.0,0.0,0.0
8425123ffffffff,28.0,0.0,0.0
842512bffffffff,67.0,0.0,0.0
8425131ffffffff,9.0,0.0,0.0
8425133ffffffff,1.0,0.0,0.0
8425135ffffffff,5.0,0.0,0.0
8425139ffffffff,3.0,0.0,0.0
842513bffffffff,2.0,0.0,0.0
842513dffffffff,10.0,0.0,0.0
842515dffffffff,6.0,0.0,0.0
8425161ffffffff,5.0,0.0,0.0
8425167ffffffff,2.0,0.0,0.0
8425169ffffffff,18.0,0.0,0.0
84251b3ffffffff,1.0,0.0,0.0
84251b7ffffffff,1.0,0.0,0.0
84251bdffffffff,2.0,0.0,0.0
842535dffffffff,2.0,0.0,0.0
8425401ffffffff,3.0,0.0,0.0
8425403ffffffff,27.0,0.0,0.0
8425409ffffffff,92.0,0.0,0.0
842540dffffffff,1.0,0.0,0.0
8425415ffffffff,8.0,0.0,0.0
842541dffffffff,4.0,0.0,0.0
8425425ffffffff,11.0,0.0,0.0
8425459ffffffff,2.0,0.0,0.0
8425461ffffffff,13.0,0.0,0.0
8425463ffffffff,9.0,0.0,0.0
8425465ffffffff,20.0,0.0,0.0
8425467ffffffff,11.0,0.0,0.0
8425469ffffffff,15.0,0.0,0.0
842546dffffffff,6.0,0.0,0.0
8425505ffffffff,3.0,0.0,0.0
8425517ffffffff,2.0,0.0,0.0
8425523ffffffff,2.0,0.0,0.0
8425535ffffffff,6.0,0.0,0.0
8425539ffffffff,2.0,0.0,0.0
8425563ffffffff,5.0,0.0,0.0
8425597ffffffff,14.0,0.0,0.0
84255a3ffffffff,205.0,0.0,0.0
84255a5ffffffff,10.0,0.0,0.0
84255a7ffffffff,204.0,0.0,0.0
84255abffffffff,32.0,0.0,0.0
84255b1ffffffff,6.0,0.0,0.0
84255b3ffffffff,5.0,0.0,0.0
84255b5ffffffff,43.0,0.0,0.0
84255b7ffffffff,24.0,0.0,0.0
84255bbffffffff,4.0,0.0,0.0
84255bdffffffff,21.0,0.0,0.0
84256e3ffffffff,2.0,0.0,0.0
8425717ffffffff,64.0,0.0,0.0
8425719ffffffff,2.0,0.0,0.0
8425731ffffffff,2.0,0.0,0.0
8425733ffffffff,14.0,0.0,0.0
842573dffffffff,2.0,0.0,0.0
842596dffffffff,5.0,0.0,0.0
8425a41ffffffff,2.0,0.0,0.0
8425a49ffffffff,6.0,0.0,0.0
8425ac9ffffffff,17.0,0.0,0.0
8425acbffffffff,8.0,0.0,0.0
8425ae1ffffffff,3.0,0.0,0.0
8425ae7ffffffff,1.0,0.0,0.0
8425ae9ffffffff,19.0,0.0,0.0
8425b03ffffffff,2.0,0.0,0.0
8425b07ffffffff,47.0,0.0,0.0
8425b2bffffffff,2.0,0.0,0.0
8425b47ffffffff,2.0,0.0,0.0
8425b69ffffffff,2.0,0.0,0.0
8425b6bffffffff,5.0,0.0,0.0
842c513ffffffff,4.0,0.0,0.0
842e08dffffffff,1.0,0.0,0.0
842e0a1ffffffff,2.0,0.0,0.0
842e0a7ffffffff,2.0,0.0,0.0
842e0a9ffffffff,6.0,0.0,0.0
842e0adffffffff,4.0,0.0,0.0
842e0c1ffffffff,7.0,0.0,0.0
842e0c7ffffffff,1.0,0.0,0.0
842e0c9ffffffff,52.0,0.0,0.0
842e0cbffffffff,4.0,0.0,0.0
842e0d1ffffffff,2.0,0.0,0.0
842e0d7ffffffff,85.0,0.0,0.0
842e0e5ffffffff,1.0,0.0,0.0
842e0ebffffffff,2.0,0.0,0.0
842e123ffffffff,18.0,0.0,1.0
842e127ffffffff,37.0,0.0,1.0
842e133ffffffff,13.0,0.0,1.0
842e135ffffffff,48.0,0.0,0.0
842e137ffffffff,37.0,0.0,1.0
842e187ffffffff,2.0,0.0,0.0
842e191ffffffff,14.0,0.0,0.0
842e195ffffffff,3.0,0.0,0.0
842e1a3ffffffff,3.0,0.0,0.0
842e1a5ffffffff,4.0,0.0,0.0
842e1a7ffffffff,6.0,0.0,0.0
842e1abffffffff,2.0,0.0,0.0
842e1b1ffffffff,49.0,0.0,0.0
842e1b5ffffffff,36.0,0.0,0.0
842e1b7ffffffff,7.0,0.0,0.0
842e1b9ffffffff,17.0,0.0,0.0
842e1bdffffffff,23.0,0.0,0.0
842e1dbffffffff,3.0,0.0,0.0
842e1e1ffffffff,1.0,0.0,0.0
842e1e5ffffffff,7.0,0.0,0.0
842e1e7ffffffff,17.0,0.0,0.0
842e293ffffffff,1.0,0.0,0.0
842e297ffffffff,4.0,0.0,0.0
842e299ffffffff,21.0,0.0,0.0
842e29bffffffff,12.0,0.0,0.0
842e2b5ffffffff,9.0,0.0,0.0
842e2b7ffffffff,6.0,0.0,0.0
842e2dbffffffff,30.0,0.0,0.0
842e449ffffffff,60.0,0.0,0.0
842e44dffffffff,35.0,0.0,0.0
842e601ffffffff,15.0,0.0,0.0
842e603ffffffff,1.0,0.0,0.0
842e605ffffffff,13.0,0.0,0.0
842e607ffffffff,3.0,0.0,0.0
842e609ffffffff,13.0,0.0,0.0
842e60bffffffff,97.0,0.0,0.0
842e611ffffffff,222.0,0.0,0.0
842e613ffffffff,18.0,0.0,0.0
842e615ffffffff,284.0,0.0,0.0
842e617ffffffff,2.0,0.0,0.0
842e619ffffffff,133.0,0.0,0.0
842e61bffffffff,7.0,0.0,0.0
842e61dffffffff,3.0,0.0,0.0
842e625ffffffff,2.0,0.0,0.0
842e627ffffffff,11.0,0.0,0.0
842e629ffffffff,2.0,0.0,0.0
842e62dffffffff,6.0,0.0,0.0
842e631ffffffff,14.0,0.0,0.0
842e633ffffffff,2.0,0.0,0.0
842e635ffffffff,14.0,0.0,0.0
842e639ffffffff,36.0,0.0,0.0
842e63dffffffff,2.0,0.0,0.0
842e647ffffffff,2.0,0.0,0.0
842e653ffffffff,1.0,0.0,0.0
842e655ffffffff,2.0,0.0,0.0
842e657ffffffff,2.0,0.0,0.0
842e667ffffffff,1.0,0.0,0.0
842e669ffffffff,2.0,0.0,0.0
842e681ffffffff,2.0,0.0,0.0
842e683ffffffff,2.0,0.0,0.0
842e687ffffffff,7.0,0.0,0.0
842e689ffffffff,509.0,0.0,0.0
842e68bffffffff,3.0,0.0,0.0
842e68dffffffff,4.0,0.0,0.0
842e693ffffffff,1.0,0.0,0.0
842e699ffffffff,4.0,0.0,0.0
842e69bffffffff,27.0,0.0,0.0
842e69dffffffff,1.0,0.0,0.0
842e6a3ffffffff,2.0,0.0,0.0
842e6b5ffffffff,21.0,0.0,0.0
842e6b9ffffffff,14.0,0.0,0.0
842e6bbffffffff,8.0,0.0,0.0
842e6c3ffffffff,8.0,0.0,0.0
842e6c5ffffffff,5.0,0.0,0.0
842e6c7ffffffff,12.0,0.0,0.0
842e6c9ffffffff,2.0,0.0,0.0
842e6cdffffffff,2.0,0.0,0.0
842e6d5ffffffff,95.0,0.0,0.0
842e6d7ffffffff,13.0,0.0,0.0
842e6ddffffffff,4.0,0.0,0.0
842e6e1ffffffff,5.0,0.0,0.0
842e6e5ffffffff,3.0,0.0,0.0
842e6edffffffff,2.0,0.0,0.0
842e709ffffffff,8.0,0.0,0.0
842e70dffffffff,3.0,0.0,0.0
842e713ffffffff,2.0,0.0,0.0
842e717ffffffff,2.0,0.0,0.0
842e71bffffffff,6.0,0.0,0.0
842e729ffffffff,5.0,0.0,0.0
842e72bffffffff,6.0,0.0,0.0
842e72dffffffff,2.0,0.0,0.0
842e745ffffffff,34.0,0.0,0.0
842e749ffffffff,74.0,0.0,0.0
842e74bffffffff,3.0,0.0,0.0
842e74dffffffff,4.0,0.0,0.0
842e751ffffffff,18.0,0.0,0.0
842e753ffffffff,2.0,0.0,0.0
842e755ffffffff,18.0,0.0,0.0
842e757ffffffff,1.0,0.0,0.0
842e759ffffffff,18.0,0.0,0.0
842e75bffffffff,6.0,0.0,0.0
842e75dffffffff,132.0,0.0,0.0
842e763ffffffff,1.0,0.0,0.0
842e767ffffffff,10.0,0.0,0.0
842e881ffffffff,3.0,0.0,0.0
842e885ffffffff,2.0,0.0,0.0
842e889ffffffff,6.0,0.0,0.0
842e88bffffffff,5.0,0.0,0.0
842e89dffffffff,2.0,0.0,0.0
842e8a3ffffffff,6.0,0.0,0.0
842e8abffffffff,3.0,0.0,0.0
842e8c7ffffffff,4.0,0.0,0.0
842e99bffffffff,3.0,0.0,0.0
842ea3dffffffff,3.0,0.0,0.0
842ea89ffffffff,2.0,0.0,0.0
842ea8bffffffff,2.0,0.0,0.0
842ea93ffffffff,1.0,0.0,0.0
842ea9dffffffff,8.0,0.0,0.0
842eac1ffffffff,80.0,0.0,1.0
842eac3ffffffff,11.0,0.0,0.0
842eac5ffffffff,8.0,0.0,0.0
842eac7ffffffff,96.0,0.0,1.0
842eac9ffffffff,244.0,0.0,9.0
842eacbffffffff,44.0,0.0,0.0
842eacdffffffff,4.0,0.0,0.0
842ead5ffffffff,32.0,0.0,0.0
842ead9ffffffff,225.0,0.0,3.0
842eadbffffffff,4.0,0.0,0.0
842eaddffffffff,58.0,0.0,2.0
842ec03ffffffff,4.0,0.0,0.0
842ec8dffffffff,2.0,0.0,0.0
842ec91ffffffff,8.0,0.0,0.0
842ec95ffffffff,3.0,0.0,0.0
842ec99ffffffff,5.0,0.0,0.0
842ecb9ffffffff,17.0,0.0,0.0
842ecbbffffffff,1.0,0.0,0.0
842ecdbffffffff,7.0,0.0,0.0
842ed95ffffffff,1.0,0.0,0.0
842edbbffffffff,2.0,0.0,0.0
842eeb3ffffffff,1.0,0.0,0.0
842ef29ffffffff,2.0,0.0,0.0
842ef45ffffffff,2.0,0.0,0.0
842ef47ffffffff,11.0,0.0,0.0
842ef49ffffffff,2.0,0.0,0.0
842ef59ffffffff,10.0,0.0,0.0
842ef61ffffffff,19.0,0.0,0.0
842ef63ffffffff,3.0,0.0,0.0
842ef65ffffffff,5.0,0.0,0.0
842ef67ffffffff,7.0,0.0,0.0
842ef6dffffffff,2.0,0.0,0.0
842f585ffffffff,5.0,0.0,0.0
842f587ffffffff,46.0,0.0,0.0
842f595ffffffff,6.0,0.0,0.0
842f597ffffffff,4.0,0.0,0.0
842f5a1ffffffff,90.0,0.0,0.0
842f5a3ffffffff,288.0,0.0,0.0
842f5a5ffffffff,72.0,0.0,0.0
842f5a7ffffffff,23.0,0.0,0.0
842f5a9ffffffff,9.0,0.0,0.0
842f5abffffffff,318.0,0.0,0.0
842f5adffffffff,97.0,0.0,0.0
842f5b1ffffffff,23.0,0.0,0.0
842f5b3ffffffff,10.0,0.0,0.0
842f5b5ffffffff,14.0,0.0,0.0
842f5b9ffffffff,106.0,0.0,0.0
842f5bbffffffff,13.0,0.0,0.0
842f5bdffffffff,269.0,0.0,0.0
842f5d7ffffffff,1.0,0.0,0.0
843016dffffffff,2.0,0.0,0.0
8430253ffffffff,1.0,0.0,0.0
8430259ffffffff,10.0,0.0,0.0
843025dffffffff,23.0,0.0,0.0
8430305ffffffff,11.0,0.0,5.0
843030dffffffff,2.0,0.0,0.0
8430833ffffffff,2.0,0.0,0.0
843083bffffffff,1.0,0.0,0.0
8430923ffffffff,4.0,0.0,0.0
8430963ffffffff,2.0,0.0,0.0
8430981ffffffff,2.0,0.0,0.0
8430985ffffffff,1.0,0.0,0.0
8430a31ffffffff,2.0,0.0,0.0
8430c05ffffffff,22.0,0.0,0.0
8430c15ffffffff,4.0,0.0,0.0
8430c17ffffffff,15.0,0.0,0.0
8430c1dffffffff,1.0,0.0,0.0
8430c57ffffffff,1.0,0.0,0.0
8430ce5ffffffff,3.0,0.0,0.0
8430d11ffffffff,6.0,0.0,0.0
8430d15ffffffff,1.0,0.0,0.0
8430d81ffffffff,2.0,0.0,0.0
8430d87ffffffff,7.0,0.0,0.0
8430d93ffffffff,4.0,0.0,0.0
8430d95ffffffff,2.0,0.0,0.0
8430d97ffffffff,62.0,0.0,0.0
8430d9bffffffff,12.0,0.0,0.0
8430dabffffffff,8.0,0.0,0.0
8430dbbffffffff,8.0,0.0,0.0
8430dd1ffffffff,2.0,0.0,0.0
8430e01ffffffff,3.0,0.0,0.0
8430e03ffffffff,3.0,0.0,0.0
8430e07ffffffff,2.0,0.0,0.0
8430e09ffffffff,3.0,0.0,0.0
8430e0bffffffff,25.0,0.0,0.0
8430e15ffffffff,14.0,0.0,0.0
8430e19ffffffff,3.0,0.0,0.0
8430e1dffffffff,26.0,0.0,0.0
8430e2bffffffff,1.0,0.0,0.0
8430e31ffffffff,58.0,0.0,0.0
8430e35ffffffff,2.0,0.0,0.0
8430e37ffffffff,4.0,0.0,0.0
8430e39ffffffff,2.0,0.0,0.0
8430e3dffffffff,2.0,0.0,0.0
8430e43ffffffff,8.0,0.0,0.0
8430e53ffffffff,3.0,0.0,0.0
8430e55ffffffff,6.0,0.0,0.0
8430e57ffffffff,17.0,0.0,0.0
8430e85ffffffff,1.0,0.0,0.0
8430e8dffffffff,2.0,0.0,0.0
8430ec1ffffffff,2.0,0.0,0.0
8430ecbffffffff,2.0,0.0,0.0
8430eedffffffff,3.0,0.0,0.0
843101dffffffff,1.0,0.0,0.0
8431053ffffffff,1.0,0.0,1.0
8431105ffffffff,5.0,0.0,0.0
8431135ffffffff,9.0,0.0,0.0
843113dffffffff,2.0,0.0,0.0
8431183ffffffff,2.0,0.0,0.0
84311b9ffffffff,4.0,0.0,0.0
8431265ffffffff,16.0,0.0,0.0
8431267ffffffff,12.0,0.0,0.0
843126dffffffff,2.0,0.0,0.0
84312c7ffffffff,2.0,0.0,0.0
843135bffffffff,2.0,0.0,0.0
8431503ffffffff,1.0,0.0,0.0
8431551ffffffff,2.0,0.0,0.0
8431597ffffffff,4.0,0.0,0.0
84315b7ffffffff,24.0,0.0,0.0
8431613ffffffff,3.0,0.0,0.0
843161bffffffff,1.0,0.0,0.0
8431649ffffffff,8.0,0.0,0.0
84316c1ffffffff,24.0,0.0,0.0
84316c5ffffffff,12.0,0.0,0.0
84316c7ffffffff,17.0,0.0,0.0
84316c9ffffffff,9.0,0.0,0.0
84316cdffffffff,4.0,0.0,0.0
84316ddffffffff,11.0,0.0,0.0
84316e1ffffffff,6.0,0.0,0.0
84316e5ffffffff,23.0,0.0,2.0
84316e7ffffffff,6.0,0.0,0.0
8431819ffffffff,68.0,0.0,0.0
8431851ffffffff,80.0,0.0,0.0
8431853ffffffff,31.0,0.0,0.0
8431857ffffffff,51.0,0.0,0.0
8431859ffffffff,30.0,0.0,0.0
843185bffffffff,122.0,0.0,0.0
8431881ffffffff,2.0,0.0,0.0
8431889ffffffff,8.0,0.0,0.0
84318c3ffffffff,1.0,0.0,0.0
84318c7ffffffff,4.0,0.0,0.0
84318d1ffffffff,8.0,0.0,0.0
84318d7ffffffff,7.0,0.0,0.0
8431923ffffffff,2.0,0.0,0.0
8431a13ffffffff,2.0,0.0,0.0
8431a33ffffffff,4.0,0.0,0.0
8431a37ffffffff,8.0,0.0,0.0
8431a85ffffffff,41.0,0.0,0.0
8431a87ffffffff,2.0,0.0,0.0
8431aa1ffffffff,53.0,0.0,0.0
8431aa5ffffffff,460.0,0.0,0.0
8431aa7ffffffff,12.0,0.0,0.0
8431aa9ffffffff,46.0,0.0,0.0
8431aabffffffff,33.0,0.0,0.0
8431aadffffffff,248.0,0.0,0.0
8431ae3ffffffff,13.0,0.0,0.0
8431ae5ffffffff,2.0,0.0,0.0
8431ae7ffffffff,2.0,0.0,0.0
8431ae9ffffffff,1.0,0.0,0.0
8431b47ffffffff,2.0,0.0,0.0
8438249ffffffff,3.0,0.0,0.0
843824bffffffff,3.0,0.0,0.0
8438251ffffffff,4.0,0.0,0.0
8438255ffffffff,1.0,0.0,0.0
8438259ffffffff,17.0,0.0,0.0
843825dffffffff,4.0,0.0,0.0
8439001ffffffff,1.0,0.0,0.0
8439005ffffffff,32.0,0.0,0.0
8439007ffffffff,4.0,0.0,0.0
8439009ffffffff,147.0,0.0,0.0
843900bffffffff,35.0,0.0,0.0
843900dffffffff,154.0,0.0,0.0
8439011ffffffff,5.0,0.0,0.0
8439013ffffffff,6.0,0.0,0.0
8439015ffffffff,3.0,0.0,0.0
8439019ffffffff,124.0,0.0,0.0
843901bffffffff,437.0,0.0,0.0
843901dffffffff,45.0,0.0,0.0
8439021ffffffff,12.0,0.0,0.0
8439025ffffffff,69.0,0.0,0.0
8439027ffffffff,2.0,0.0,0.0
8439029ffffffff,177.0,0.0,0.0
843902bffffffff,24.0,0.0,0.0
843902dffffffff,357.0,0.0,0.0
8439035ffffffff,2.0,0.0,0.0
8439041ffffffff,1551.0,0.0,0.0
8439043ffffffff,251.0,0.0,0.0
8439045ffffffff,97.0,0.0,0.0
8439047ffffffff,664.0,0.0,0.0
8439049ffffffff,233.0,0.0,0.0
843904bffffffff,669.0,0.0,0.0
843904dffffffff,255.0,0.0,0.0
8439051ffffffff,223.0,0.0,0.0
8439053ffffffff,261.0,0.0,0.0
8439055ffffffff,83.0,0.0,0.0
8439057ffffffff,239.0,0.0,0.0
8439059ffffffff,70.0,0.0,0.0
843905bffffffff,307.0,0.0,0.0
843905dffffffff,175.0,0.0,0.0
8439061ffffffff,334.0,0.0,0.0
8439063ffffffff,308.0,0.0,0.0
8439065ffffffff,209.0,0.0,0.0
8439067ffffffff,365.0,0.0,0.0
8439069ffffffff,453.0,0.0,0.0
843906bffffffff,229.0,0.0,0.0
843906dffffffff,785.0,0.0,0.0
8439081ffffffff,11.0,0.0,0.0
8439083ffffffff,9.0,0.0,0.0
8439085ffffffff,3.0,0.0,0.0
8439087ffffffff,29.0,0.0,0.0
8439089ffffffff,294.0,0.0,0.0
843908bffffffff,141.0,0.0,0.0
843908dffffffff,19.0,0.0,0.0
8439091ffffffff,9.0,0.0,0.0
8439093ffffffff,2.0,0.0,0.0
8439095ffffffff,20.0,0.0,0.0
8439097ffffffff,257.0,0.0,0.0
8439099ffffffff,17.0,0.0,0.0
843909bffffffff,23.0,0.0,0.0
843909dffffffff,23.0,0.0,0.0
84390a3ffffffff,29.0,0.0,0.0
84390a5ffffffff,2.0,0.0,0.0
84390a9ffffffff,6.0,0.0,0.0
84390adffffffff,4.0,0.0,0.0
84390b1ffffffff,27.0,0.0,0.0
84390b3ffffffff,15.0,0.0,0.0
84390b5ffffffff,87.0,0.0,0.0
84390b7ffffffff,59.0,0.0,0.0
84390b9ffffffff,16.0,0.0,0.0
84390bdffffffff,28.0,0.0,0.0
84390c1ffffffff,9.0,0.0,0.0
84390c3ffffffff,22.0,0.0,0.0
84390c5ffffffff,3.0,0.0,0.0
84390c7ffffffff,34.0,0.0,0.0
84390c9ffffffff,406.0,0.0,0.0
84390cbffffffff,244.0,0.0,0.0
84390cdffffffff,5.0,0.0,0.0
84390d1ffffffff,22.0,0.0,0.0
84390d3ffffffff,187.0,0.0,0.0
84390d5ffffffff,12.0,0.0,0.0
84390d7ffffffff,24.0,0.0,0.0
84390d9ffffffff,17.0,0.0,0.0
84390dbffffffff,16.0,0.0,0.0
84390ddffffffff,44.0,0.0,0.0
84390e3ffffffff,13.0,0.0,0.0
84390e9ffffffff,3.0,0.0,0.0
84390ebffffffff,2.0,0.0,0.0
8439101ffffffff,49.0,0.0,0.0
8439103ffffffff,1.0,0.0,0.0
8439109ffffffff,45.0,0.0,0.0
843910bffffffff,59.0,0.0,0.0
8439111ffffffff,54.0,0.0,0.0
8439115ffffffff,9.0,0.0,0.0
8439119ffffffff,793.0,0.0,0.0
843911dffffffff,197.0,0.0,0.0
8439151ffffffff,177.0,0.0,0.0
8439153ffffffff,451.0,0.0,0.0
8439155ffffffff,530.0,0.0,0.0
8439157ffffffff,1478.0,0.0,0.0
8439159ffffffff,2673.0,0.0,0.0
843915bffffffff,1229.0,0.0,0.0
843915dffffffff,604.0,0.0,0.0
8439201ffffffff,86.0,0.0,0.0
8439203ffffffff,406.0,0.0,0.0
8439205ffffffff,392.0,0.0,0.0
8439207ffffffff,400.0,0.0,0.0
8439209ffffffff,271.0,0.0,0.0
843920bffffffff,55.0,0.0,0.0
843920dffffffff,1610.0,0.0,0.0
8439211ffffffff,84.0,0.0,0.0
8439213ffffffff,91.0,0.0,0.0
8439215ffffffff,25.0,0.0,0.0
8439217ffffffff,137.0,0.0,0.0
8439219ffffffff,60.0,0.0,0.0
843921bffffffff,150.0,0.0,0.0
843921dffffffff,39.0,0.0,0.0
8439221ffffffff,158.0,0.0,0.0
8439223ffffffff,315.0,0.0,0.0
8439227ffffffff,1384.0,0.0,0.0
8439229ffffffff,326.0,0.0,0.0
843922bffffffff,120.0,0.0,0.0
8439231ffffffff,103.0,0.0,0.0
8439233ffffffff,231.0,0.0,0.0
8439235ffffffff,183.0,0.0,0.0
8439237ffffffff,85.0,0.0,0.0
8439239ffffffff,437.0,0.0,0.0
843923bffffffff,137.0,0.0,0.0
843923dffffffff,1439.0,0.0,0.0
8439241ffffffff,118.0,0.0,0.0
8439243ffffffff,288.0,0.0,0.0
8439247ffffffff,409.0,0.0,0.0
843924bffffffff,3.0,0.0,0.0
8439251ffffffff,78.0,0.0,0.0
8439253ffffffff,1073.0,0.0,0.0
8439255ffffffff,267.0,0.0,0.0
8439257ffffffff,714.0,0.0,0.0
8439259ffffffff,517.0,0.0,0.0
843925bffffffff,760.0,0.0,0.0
843925dffffffff,438.0,0.0,0.0
8439263ffffffff,3.0,0.0,0.0
843926bffffffff,4.0,0.0,0.0
8439281ffffffff,160.0,0.0,0.0
8439283ffffffff,98.0,0.0,0.0
8439285ffffffff,210.0,0.0,0.0
8439287ffffffff,161.0,0.0,0.0
8439289ffffffff,87.0,0.0,0.0
843928bffffffff,635.0,0.0,0.0
843928dffffffff,736.0,0.0,0.0
8439291ffffffff,92.0,0.0,0.0
8439293ffffffff,421.0,0.0,0.0
8439295ffffffff,110.0,0.0,0.0
8439297ffffffff,979.0,0.0,0.0
8439299ffffffff,153.0,0.0,0.0
843929bffffffff,256.0,0.0,0.0
843929dffffffff,1533.0,0.0,0.0
84392a1ffffffff,1608.0,0.0,0.0
84392a3ffffffff,519.0,0.0,0.0
84392a5ffffffff,445.0,0.0,0.0
84392a7ffffffff,788.0,0.0,0.0
84392a9ffffffff,260.0,0.0,0.0
84392abffffffff,125.0,0.0,0.0
84392adffffffff,1280.0,0.0,0.0
84392b1ffffffff,289.0,0.0,0.0
84392b3ffffffff,8.0,0.0,0.0
84392b5ffffffff,1370.0,0.0,0.0
84392b7ffffffff,137.0,0.0,0.0
84392b9ffffffff,205.0,0.0,0.0
84392bbffffffff,43.0,0.0,0.0
84392bdffffffff,111.0,0.0,0.0
84392c1ffffffff,337.0,0.0,0.0
84392c3ffffffff,83.0,0.0,0.0
84392c5ffffffff,954.0,0.0,0.0
84392c7ffffffff,398.0,0.0,0.0
84392c9ffffffff,337.0,0.0,0.0
84392cbffffffff,459.0,0.0,0.0
84392cdffffffff,226.0,0.0,0.0
84392d1ffffffff,1543.0,0.0,0.0
84392d3ffffffff,348.0,0.0,0.0
84392d5ffffffff,198.0,0.0,0.0
84392d7ffffffff,117.0,0.0,0.0
84392d9ffffffff,456.0,0.0,0.0
84392dbffffffff,3197.0,0.0,0.0
84392ddffffffff,412.0,0.0,0.0
84392e1ffffffff,1354.0,0.0,0.0
84392e3ffffffff,72.0,0.0,0.0
84392e5ffffffff,276.0,0.0,0.0
84392e7ffffffff,312.0,0.0,0.0
84392e9ffffffff,160.0,0.0,0.0
84392ebffffffff,862.0,0.0,0.0
84392edffffffff,378.0,0.0,0.0
8439311ffffffff,173.0,0.0,0.0
8439313ffffffff,570.0,0.0,0.0
8439317ffffffff,618.0,0.0,0.0
843931bffffffff,672.0,0.0,0.0
8439331ffffffff,182.0,0.0,0.0
8439333ffffffff,2674.0,0.0,0.0
8439335ffffffff,5.0,0.0,0.0
8439337ffffffff,2893.0,0.0,0.0
843933bffffffff,551.0,0.0,0.0
8439441ffffffff,57.0,0.0,0.0
8439443ffffffff,50.0,0.0,0.0
8439445ffffffff,25.0,0.0,0.0
8439447ffffffff,75.0,0.0,0.0
8439449ffffffff,196.0,0.0,0.0
843944bffffffff,232.0,0.0,0.0
843944dffffffff,89.0,0.0,0.0
8439451ffffffff,39.0,0.0,0.0
8439455ffffffff,33.0,0.0,0.0
8439459ffffffff,98.0,1.0,0.0
843945dffffffff,79.0,0.0,0.0
843946bffffffff,1.0,0.0,0.0
843946dffffffff,10.0,0.0,0.0
8439545ffffffff,6.0,0.0,0.0
8439549ffffffff,40.0,0.0,0.0
843954dffffffff,12.0,0.0,0.0
8439569ffffffff,23.0,0.0,0.0
843956bffffffff,4.0,0.0,0.0
843956dffffffff,117.0,0.0,0.0
8439601ffffffff,104.0,2.0,0.0
8439603ffffffff,10.0,0.0,0.0
8439605ffffffff,13.0,0.0,0.0
8439607ffffffff,46.0,4.0,0.0
8439609ffffffff,15.0,0.0,0.0
843960dffffffff,82.0,0.0,0.0
8439611ffffffff,6.0,0.0,0.0
8439613ffffffff,11.0,0.0,0.0
8439615ffffffff,5.0,0.0,0.0
8439617ffffffff,29.0,0.0,0.0
843961bffffffff,22.0,0.0,0.0
8439621ffffffff,152.0,0.0,0.0
8439623ffffffff,75.0,0.0,0.0
8439625ffffffff,96.0,0.0,0.0
8439627ffffffff,93.0,0.0,0.0
8439629ffffffff,27.0,0.0,0.0
843962bffffffff,30.0,0.0,0.0
843962dffffffff,360.0,0.0,0.0
8439631ffffffff,1.0,0.0,0.0
8439633ffffffff,17.0,2.0,0.0
8439635ffffffff,115.0,2.0,0.0
8439637ffffffff,11.0,0.0,0.0
8439639ffffffff,38.0,2.0,0.0
843963bffffffff,9.0,0.0,0.0
843963dffffffff,37.0,6.0,0.0
8439641ffffffff,7.0,0.0,0.0
8439643ffffffff,8.0,0.0,0.0
8439645ffffffff,10.0,0.0,0.0
8439647ffffffff,14.0,2.0,0.0
8439649ffffffff,14.0,0.0,0.0
843964bffffffff,15.0,1.0,0.0
843964dffffffff,1.0,0.0,0.0
8439651ffffffff,9.0,0.0,0.0
8439653ffffffff,2.0,0.0,0.0
8439655ffffffff,3.0,3.0,0.0
8439657ffffffff,4.0,0.0,0.0
8439659ffffffff,1.0,1.0,0.0
843965dffffffff,5.0,0.0,0.0
8439663ffffffff,9.0,0.0,0.0
8439665ffffffff,93.0,3.0,0.0
8439667ffffffff,38.0,0.0,0.0
8439669ffffffff,7.0,0.0,0.0
843966bffffffff,7.0,0.0,0.0
843966dffffffff,12.0,0.0,0.0
8439681ffffffff,12.0,0.0,0.0
8439683ffffffff,11.0,0.0,0.0
8439689ffffffff,111.0,0.0,0.0
843968bffffffff,17.0,0.0,0.0
843968dffffffff,85.0,0.0,0.0
8439691ffffffff,11.0,2.0,0.0
8439695ffffffff,30.0,0.0,0.0
8439699ffffffff,8.0,0.0,0.0
843969bffffffff,115.0,2.0,0.0
