cell_id,Caracara plancus,Caracara plancus cheriway,Caracara plancus plancus
8466eedffffffff,10.0,8.0,0.0
8466f01ffffffff,3.0,3.0,0.0
8466f03ffffffff,7.0,7.0,0.0
8466f0bffffffff,6.0,3.0,0.0
8466f11ffffffff,252.0,145.0,0.0
8466f15ffffffff,98.0,69.0,0.0
8466f17ffffffff,29.0,19.0,0.0
8466f19ffffffff,365.0,243.0,0.0
8466f1dffffffff,193.0,98.0,0.0
8466f3bffffffff,3.0,3.0,0.0
8466f51ffffffff,34.0,29.0,0.0
8466f53ffffffff,53.0,33.0,0.0
8466f57ffffffff,534.0,347.0,0.0
8466f59ffffffff,296.0,203.0,0.0
8466f5bffffffff,460.0,286.0,0.0
8466f5dffffffff,7.0,7.0,0.0
8467407ffffffff,4.0,3.0,0.0
8467413ffffffff,444.0,206.0,0.0
8467417ffffffff,10.0,4.0,0.0
8467421ffffffff,16.0,8.0,0.0
8467423ffffffff,6.0,4.0,0.0
8467425ffffffff,93.0,35.0,0.0
8467427ffffffff,19.0,4.0,0.0
846742bffffffff,32.0,7.0,0.0
846742dffffffff,38.0,13.0,0.0
8467431ffffffff,28.0,6.0,0.0
8467433ffffffff,40.0,31.0,0.0
8467435ffffffff,20.0,9.0,0.0
8467437ffffffff,23.0,7.0,0.0
846743bffffffff,54.0,45.0,0.0
846743dffffffff,272.0,78.0,0.0
8467445ffffffff,3.0,3.0,0.0
8467447ffffffff,200.0,144.0,0.0
8467461ffffffff,2190.0,1697.0,0.0
846746bffffffff,391.0,312.0,0.0
846746dffffffff,248.0,167.0,0.0
8467481ffffffff,1.0,1.0,0.0
846748dffffffff,5.0,0.0,0.0
84674a1ffffffff,27.0,25.0,0.0
84674a5ffffffff,22.0,17.0,0.0
84674a7ffffffff,126.0,114.0,0.0
84674a9ffffffff,3.0,3.0,0.0
84674adffffffff,11.0,8.0,0.0
84674b1ffffffff,6.0,0.0,0.0
84674c1ffffffff,12.0,2.0,0.0
84674c5ffffffff,94.0,38.0,0.0
84674c7ffffffff,5.0,5.0,0.0
84674c9ffffffff,26.0,9.0,0.0
84674cbffffffff,24.0,14.0,0.0
84674cdffffffff,71.0,21.0,0.0
84674d9ffffffff,86.0,44.0,0.0
84674e1ffffffff,36.0,29.0,0.0
84674e3ffffffff,2.0,0.0,0.0
84674e7ffffffff,19.0,14.0,0.0
84674e9ffffffff,26.0,10.0,0.0
84674ebffffffff,1.0,0.0,0.0
84674edffffffff,80.0,39.0,0.0
8467503ffffffff,13.0,12.0,0.0
8467507ffffffff,8.0,3.0,0.0
846750bffffffff,2.0,2.0,0.0
8467519ffffffff,75.0,22.0,0.0
846751bffffffff,2.0,2.0,0.0
846751dffffffff,9.0,6.0,0.0
8467521ffffffff,619.0,36.0,0.0
8467523ffffffff,466.0,273.0,0.0
8467525ffffffff,10.0,9.0,0.0
8467527ffffffff,8.0,6.0,0.0
846752dffffffff,556.0,10.0,0.0
8467531ffffffff,23.0,13.0,0.0
8467535ffffffff,282.0,160.0,0.0
8467537ffffffff,70.0,67.0,0.0
8467539ffffffff,36.0,21.0,0.0
846753dffffffff,34.0,7.0,0.0
8467551ffffffff,178.0,105.0,0.0
8467553ffffffff,1515.0,491.0,0.0
8467555ffffffff,43.0,16.0,0.0
8467557ffffffff,83.0,57.0,0.0
8467559ffffffff,34.0,16.0,0.0
846755dffffffff,19.0,16.0,0.0
8467561ffffffff,4.0,2.0,0.0
8467563ffffffff,4.0,2.0,0.0
8467565ffffffff,27.0,16.0,0.0
8467567ffffffff,3.0,1.0,0.0
8467569ffffffff,12.0,8.0,0.0
846756bffffffff,62.0,59.0,0.0
8467581ffffffff,15.0,8.0,0.0
8467583ffffffff,2.0,2.0,0.0
8467585ffffffff,12.0,1.0,0.0
8467589ffffffff,11.0,6.0,0.0
846758dffffffff,19.0,11.0,0.0
8467595ffffffff,2.0,2.0,0.0
8467597ffffffff,1.0,1.0,0.0
8467599ffffffff,107.0,107.0,0.0
846759bffffffff,4.0,0.0,0.0
84675a1ffffffff,2.0,2.0,0.0
84675a3ffffffff,2.0,2.0,0.0
84675a5ffffffff,6.0,6.0,0.0
84675a7ffffffff,1.0,1.0,0.0
84675a9ffffffff,13.0,1.0,0.0
84675abffffffff,15.0,0.0,0.0
84675b1ffffffff,10.0,8.0,0.0
84675b3ffffffff,30.0,30.0,0.0
84675b5ffffffff,2.0,2.0,0.0
84675b7ffffffff,2.0,2.0,0.0
84675c1ffffffff,42.0,16.0,0.0
84675c3ffffffff,4.0,4.0,0.0
84675c5ffffffff,53.0,52.0,0.0
84675c7ffffffff,72.0,68.0,0.0
84675c9ffffffff,6.0,6.0,0.0
84675cbffffffff,202.0,139.0,0.0
84675cdffffffff,4.0,4.0,0.0
84675d3ffffffff,11.0,7.0,0.0
84675d5ffffffff,6.0,3.0,0.0
84675d9ffffffff,4.0,0.0,0.0
84675ddffffffff,12.0,1.0,0.0
84675e1ffffffff,6.0,6.0,0.0
84675e3ffffffff,2.0,2.0,0.0
84675e9ffffffff,2.0,2.0,0.0
84675ebffffffff,2.0,2.0,0.0
84675edffffffff,5.0,5.0,0.0
8467693ffffffff,68.0,38.0,0.0
846769bffffffff,40.0,26.0,0.0
84676b3ffffffff,3.0,0.0,0.0
84676d7ffffffff,3.0,3.0,0.0
8467737ffffffff,749.0,578.0,0.0
8467909ffffffff,13.0,13.0,0.0
846790bffffffff,5.0,3.0,0.0
846790dffffffff,21.0,15.0,0.0
8467915ffffffff,2.0,2.0,0.0
8467921ffffffff,7.0,0.0,0.0
8467925ffffffff,2.0,2.0,0.0
8467927ffffffff,2.0,2.0,0.0
8467931ffffffff,5.0,1.0,0.0
8467937ffffffff,7.0,7.0,0.0
846793bffffffff,8.0,8.0,0.0
8467941ffffffff,5.0,5.0,0.0
8467945ffffffff,3.0,0.0,0.0
8467947ffffffff,2.0,0.0,0.0
8467949ffffffff,5.0,2.0,0.0
846794bffffffff,22.0,14.0,0.0
846795dffffffff,5.0,3.0,0.0
8467961ffffffff,13.0,7.0,0.0
8467963ffffffff,3.0,3.0,0.0
846796bffffffff,3.0,0.0,0.0
84679a1ffffffff,109.0,47.0,0.0
84679a3ffffffff,58.0,14.0,0.0
84679a5ffffffff,1340.0,714.0,0.0
84679a7ffffffff,294.0,144.0,0.0
84679adffffffff,23.0,12.0,0.0
84679b3ffffffff,32.0,14.0,0.0
84679b5ffffffff,195.0,127.0,0.0
84679b7ffffffff,250.0,87.0,0.0
8467b21ffffffff,19.0,16.0,0.0
8467b25ffffffff,5.0,5.0,0.0
8467b27ffffffff,4.0,0.0,0.0
8467b2bffffffff,4.0,0.0,0.0
846d041ffffffff,62.0,42.0,0.0
846d043ffffffff,181.0,150.0,0.0
846d045ffffffff,18.0,8.0,0.0
846d049ffffffff,46.0,34.0,0.0
846d04bffffffff,121.0,89.0,0.0
846d04dffffffff,29.0,23.0,0.0
846d051ffffffff,30.0,28.0,0.0
846d053ffffffff,157.0,110.0,0.0
846d059ffffffff,13.0,5.0,0.0
846d05bffffffff,50.0,37.0,0.0
846d05dffffffff,92.0,76.0,0.0
846d069ffffffff,127.0,92.0,0.0
846d06dffffffff,53.0,46.0,0.0
846d141ffffffff,20.0,12.0,0.0
846d143ffffffff,11.0,7.0,0.0
846d159ffffffff,289.0,200.0,0.0
846d15dffffffff,16.0,10.0,0.0
846d201ffffffff,13.0,13.0,0.0
846d203ffffffff,10.0,10.0,0.0
846d209ffffffff,10.0,0.0,0.0
846d20dffffffff,20.0,3.0,0.0
846d219ffffffff,2.0,2.0,0.0
846d21bffffffff,6.0,4.0,0.0
846d21dffffffff,5.0,5.0,0.0
846d223ffffffff,3.0,1.0,0.0
846d22bffffffff,11.0,11.0,0.0
846d22dffffffff,5.0,0.0,0.0
846d231ffffffff,5.0,0.0,0.0
846d233ffffffff,16.0,15.0,0.0
846d235ffffffff,31.0,10.0,0.0
846d237ffffffff,6.0,4.0,0.0
846d239ffffffff,6.0,6.0,0.0
846d23dffffffff,15.0,10.0,0.0
846d241ffffffff,5.0,0.0,0.0
846d243ffffffff,11.0,0.0,0.0
846d24bffffffff,44.0,31.0,0.0
846d251ffffffff,281.0,177.0,0.0
846d253ffffffff,93.0,59.0,0.0
846d255ffffffff,109.0,52.0,0.0
846d257ffffffff,150.0,125.0,0.0
846d259ffffffff,2.0,0.0,0.0
846d25bffffffff,9.0,7.0,0.0
846d25dffffffff,74.0,29.0,0.0
846d261ffffffff,6.0,6.0,0.0
846d263ffffffff,3.0,0.0,0.0
846d267ffffffff,2.0,2.0,0.0
846d26bffffffff,10.0,10.0,0.0
846d281ffffffff,2.0,2.0,0.0
846d283ffffffff,3.0,3.0,0.0
846d287ffffffff,43.0,36.0,0.0
846d291ffffffff,6.0,3.0,0.0
846d293ffffffff,2.0,2.0,0.0
846d295ffffffff,1099.0,863.0,0.0
846d297ffffffff,71.0,54.0,0.0
846d299ffffffff,36.0,34.0,0.0
846d29bffffffff,6.0,6.0,0.0
846d2a1ffffffff,46.0,41.0,0.0
846d2a3ffffffff,106.0,103.0,0.0
846d2a9ffffffff,10.0,7.0,0.0
846d2abffffffff,9.0,7.0,0.0
846d2adffffffff,7.0,5.0,0.0
846d2b1ffffffff,12.0,12.0,0.0
846d2b3ffffffff,27.0,24.0,0.0
846d2b5ffffffff,3.0,3.0,0.0
846d2b9ffffffff,318.0,247.0,0.0
846d2bbffffffff,26.0,17.0,0.0
846d2bdffffffff,19.0,12.0,0.0
846d2c3ffffffff,12.0,10.0,0.0
846d2c9ffffffff,70.0,59.0,0.0
846d2cbffffffff,16.0,8.0,0.0
846d2d1ffffffff,4.0,0.0,0.0
846d2d3ffffffff,7.0,7.0,0.0
846d2d7ffffffff,15.0,15.0,0.0
846d2dbffffffff,2.0,2.0,0.0
846d2e1ffffffff,2.0,0.0,0.0
846d2e3ffffffff,11.0,11.0,0.0
846d2e5ffffffff,102.0,102.0,0.0
846d2e9ffffffff,7.0,7.0,0.0
846d2ebffffffff,14.0,8.0,0.0
846d305ffffffff,4.0,4.0,0.0
846d309ffffffff,12.0,0.0,0.0
846d30bffffffff,4.0,1.0,0.0
846d30dffffffff,146.0,92.0,0.0
846d311ffffffff,50.0,40.0,0.0
846d313ffffffff,437.0,346.0,0.0
846d317ffffffff,59.0,32.0,0.0
846d319ffffffff,52.0,38.0,0.0
846d31bffffffff,32.0,27.0,0.0
846d321ffffffff,1.0,1.0,0.0
846d323ffffffff,81.0,46.0,0.0
846d329ffffffff,3.0,3.0,0.0
846d32bffffffff,1960.0,1282.0,0.0
846d32dffffffff,19.0,12.0,0.0
846d333ffffffff,27.0,26.0,0.0
846d335ffffffff,4.0,4.0,0.0
846d337ffffffff,7.0,2.0,0.0
846d33bffffffff,19.0,0.0,0.0
846d33dffffffff,448.0,303.0,0.0
846d341ffffffff,206.0,111.0,0.0
846d343ffffffff,53.0,43.0,0.0
846d345ffffffff,11.0,7.0,0.0
846d347ffffffff,46.0,33.0,0.0
846d34bffffffff,40.0,29.0,0.0
846d34dffffffff,1012.0,534.0,0.0
846d351ffffffff,4.0,4.0,0.0
846d355ffffffff,2.0,0.0,0.0
846d357ffffffff,10.0,7.0,0.0
846d359ffffffff,4.0,4.0,0.0
846d35bffffffff,1987.0,1944.0,0.0
846d35dffffffff,84.0,75.0,0.0
846d361ffffffff,2.0,2.0,0.0
846d365ffffffff,27.0,15.0,0.0
846d367ffffffff,10.0,10.0,0.0
846d369ffffffff,7.0,7.0,0.0
846d36bffffffff,9.0,5.0,0.0
846d36dffffffff,5.0,4.0,0.0
846d601ffffffff,217.0,175.0,0.0
846d603ffffffff,2.0,2.0,0.0
846d605ffffffff,180.0,121.0,0.0
846d607ffffffff,8.0,5.0,0.0
846d609ffffffff,174.0,169.0,0.0
846d60dffffffff,605.0,483.0,0.0
846d611ffffffff,40.0,37.0,0.0
846d613ffffffff,603.0,347.0,0.0
846d615ffffffff,53.0,38.0,0.0
846d617ffffffff,15.0,12.0,0.0
846d619ffffffff,71.0,49.0,0.0
846d61bffffffff,47.0,45.0,0.0
846d61dffffffff,4.0,2.0,0.0
846d629ffffffff,1.0,0.0,0.0
846d639ffffffff,24.0,17.0,0.0
846d63bffffffff,12.0,12.0,0.0
846d641ffffffff,1507.0,1275.0,0.0
846d643ffffffff,27.0,15.0,0.0
846d645ffffffff,434.0,346.0,0.0
846d647ffffffff,2.0,1.0,0.0
846d649ffffffff,40.0,28.0,0.0
846d64bffffffff,35.0,32.0,0.0
846d64dffffffff,65.0,45.0,0.0
846d651ffffffff,73.0,60.0,0.0
846d653ffffffff,23.0,14.0,0.0
846d655ffffffff,131.0,81.0,0.0
846d657ffffffff,471.0,213.0,0.0
846d659ffffffff,1.0,0.0,0.0
846d65dffffffff,2.0,1.0,0.0
846d661ffffffff,7.0,4.0,0.0
846d663ffffffff,129.0,99.0,0.0
846d665ffffffff,24.0,0.0,0.0
846d667ffffffff,61.0,6.0,0.0
846d669ffffffff,12.0,12.0,0.0
846d66bffffffff,37.0,28.0,0.0
846d66dffffffff,16.0,7.0,0.0
846d681ffffffff,447.0,327.0,0.0
846d683ffffffff,1783.0,1129.0,0.0
846d685ffffffff,261.0,173.0,0.0
846d687ffffffff,1028.0,563.0,0.0
846d689ffffffff,91.0,58.0,0.0
846d68bffffffff,2301.0,1317.0,0.0
846d68dffffffff,305.0,145.0,0.0
846d691ffffffff,326.0,185.0,0.0
846d693ffffffff,774.0,99.0,0.0
846d695ffffffff,1114.0,752.0,0.0
846d697ffffffff,4740.0,3133.0,0.0
846d699ffffffff,824.0,522.0,0.0
846d69bffffffff,923.0,306.0,0.0
846d69dffffffff,1227.0,663.0,0.0
846d6abffffffff,112.0,85.0,0.0
846d6b1ffffffff,48.0,38.0,0.0
846d6b9ffffffff,159.0,94.0,0.0
846d6bbffffffff,1038.0,717.0,0.0
846d6bdffffffff,76.0,27.0,0.0
846d6c3ffffffff,57.0,45.0,0.0
846d6c5ffffffff,3.0,1.0,0.0
846d6c7ffffffff,127.0,75.0,0.0
846d6c9ffffffff,21.0,6.0,0.0
846d6cbffffffff,4.0,4.0,0.0
846d6cdffffffff,16.0,15.0,0.0
846d6d1ffffffff,37.0,20.0,0.0
846d6d3ffffffff,290.0,124.0,0.0
846d6d5ffffffff,1421.0,864.0,0.0
846d6d7ffffffff,77.0,51.0,0.0
846d6ddffffffff,18.0,5.0,0.0
846d6e1ffffffff,10.0,3.0,0.0
846d6e9ffffffff,40.0,24.0,0.0
846d6ebffffffff,84.0,46.0,0.0
846d6edffffffff,38.0,19.0,0.0
846d741ffffffff,8.0,7.0,0.0
846d743ffffffff,25.0,19.0,0.0
846d745ffffffff,38.0,32.0,0.0
846d747ffffffff,27.0,12.0,0.0
846d749ffffffff,39.0,30.0,0.0
846d74bffffffff,237.0,136.0,0.0
846d74dffffffff,3.0,3.0,0.0
846d751ffffffff,124.0,47.0,0.0
846d759ffffffff,29.0,8.0,0.0
846d75bffffffff,72.0,48.0,0.0
846d75dffffffff,145.0,96.0,0.0
846d769ffffffff,58.0,35.0,0.0
846d76dffffffff,58.0,41.0,0.0
8480021ffffffff,2.0,0.0,2.0
8480025ffffffff,3.0,0.0,3.0
8480027ffffffff,2.0,0.0,2.0
848002dffffffff,3.0,0.0,3.0
8480037ffffffff,6.0,0.0,4.0
8480051ffffffff,2.0,0.0,2.0
8480053ffffffff,4.0,0.0,2.0
8480089ffffffff,22.0,0.0,14.0
8480091ffffffff,30.0,0.0,30.0
8480097ffffffff,2.0,0.0,2.0
84800c3ffffffff,2.0,0.0,2.0
84800c5ffffffff,3.0,0.0,2.0
84800c7ffffffff,3.0,0.0,0.0
84800cbffffffff,4.0,0.0,0.0
84800e1ffffffff,4.0,0.0,2.0
84800e3ffffffff,5.0,0.0,3.0
84800e5ffffffff,1.0,0.0,1.0
8480101ffffffff,31.0,0.0,21.0
8480103ffffffff,1.0,0.0,0.0
8480105ffffffff,114.0,0.0,71.0
8480107ffffffff,22.0,0.0,15.0
8480109ffffffff,47.0,0.0,32.0
848010dffffffff,7.0,0.0,5.0
8480115ffffffff,2.0,0.0,2.0
8480117ffffffff,3.0,0.0,0.0
8480119ffffffff,1.0,0.0,1.0
848011bffffffff,37.0,0.0,35.0
8480139ffffffff,15.0,0.0,11.0
8480141ffffffff,119.0,0.0,92.0
8480143ffffffff,8.0,0.0,7.0
8480145ffffffff,3.0,0.0,2.0
8480147ffffffff,16.0,0.0,12.0
8480149ffffffff,9.0,0.0,9.0
848014bffffffff,7.0,0.0,7.0
8480153ffffffff,2.0,0.0,2.0
848015dffffffff,1.0,0.0,0.0
8480161ffffffff,6.0,0.0,5.0
8480163ffffffff,3.0,0.0,2.0
8480165ffffffff,31.0,0.0,24.0
848016bffffffff,21.0,0.0,19.0
848016dffffffff,3.0,0.0,0.0
84801c5ffffffff,5.0,0.0,5.0
84801cdffffffff,3.0,0.0,3.0
848023dffffffff,2.0,0.0,2.0
84802b7ffffffff,15.0,0.0,12.0
8480301ffffffff,115.0,0.0,71.0
8480305ffffffff,14.0,0.0,10.0
8480307ffffffff,4.0,0.0,4.0
8480309ffffffff,35.0,0.0,20.0
848030dffffffff,35.0,0.0,23.0
8480323ffffffff,2.0,0.0,1.0
848032bffffffff,15.0,0.0,9.0
848032dffffffff,4.0,0.0,0.0
8480339ffffffff,1.0,0.0,0.0
8480345ffffffff,2.0,0.0,0.0
8480359ffffffff,2.0,0.0,2.0
8480363ffffffff,25.0,0.0,15.0
8480369ffffffff,3.0,0.0,1.0
848040bffffffff,3.0,0.0,3.0
848041dffffffff,7.0,0.0,7.0
8480445ffffffff,15.0,0.0,12.0
8480447ffffffff,3.0,0.0,0.0
8480449ffffffff,2.0,0.0,2.0
848044dffffffff,6.0,0.0,6.0
8480463ffffffff,2.0,0.0,2.0
8480465ffffffff,8.0,0.0,6.0
8480469ffffffff,23.0,0.0,22.0
848046bffffffff,2.0,0.0,0.0
848046dffffffff,4.0,0.0,2.0
8480481ffffffff,1.0,0.0,0.0
8480485ffffffff,11.0,11.0,0.0
8480487ffffffff,3.0,2.0,0.0
84804c1ffffffff,2.0,2.0,0.0
84804c9ffffffff,2.0,0.0,0.0
84804cbffffffff,4.0,2.0,0.0
84804cdffffffff,1.0,0.0,0.0
84804e9ffffffff,2.0,2.0,0.0
8480541ffffffff,31.0,0.0,29.0
8480549ffffffff,6.0,0.0,6.0
848054bffffffff,39.0,0.0,21.0
848054dffffffff,2.0,0.0,0.0
8480559ffffffff,26.0,0.0,24.0
8480623ffffffff,2.0,0.0,2.0
8480625ffffffff,2.0,0.0,0.0
8480641ffffffff,2.0,0.0,2.0
8480645ffffffff,2.0,0.0,2.0
8480655ffffffff,9.0,0.0,9.0
8480665ffffffff,2.0,0.0,0.0
8480667ffffffff,2.0,0.0,0.0
848066bffffffff,2.0,0.0,2.0
84806a1ffffffff,2.0,0.0,0.0
84806a3ffffffff,6.0,6.0,0.0
84806a7ffffffff,9.0,6.0,0.0
84806abffffffff,11.0,11.0,0.0
84806ddffffffff,2.0,0.0,0.0
8480713ffffffff,8.0,0.0,6.0
8480737ffffffff,38.0,0.0,35.0
8480745ffffffff,2.0,0.0,0.0
8480747ffffffff,4.0,0.0,2.0
848075dffffffff,1.0,0.0,1.0
8480a4dffffffff,4.0,0.0,4.0
8481005ffffffff,59.0,0.0,49.0
8481007ffffffff,2.0,0.0,0.0
8481015ffffffff,1.0,0.0,0.0
8481023ffffffff,1.0,0.0,1.0
8481029ffffffff,105.0,0.0,74.0
848102bffffffff,5.0,0.0,2.0
848102dffffffff,8.0,0.0,5.0
8481043ffffffff,6.0,0.0,6.0
8481049ffffffff,5.0,0.0,5.0
848104bffffffff,2.0,0.0,0.0
8481061ffffffff,2.0,0.0,2.0
8481063ffffffff,120.0,0.0,74.0
8481069ffffffff,10.0,0.0,7.0
848106bffffffff,7.0,0.0,0.0
848106dffffffff,2.0,0.0,0.0
8481099ffffffff,14.0,0.0,10.0
84810a3ffffffff,2.0,0.0,2.0
84810e9ffffffff,6.0,0.0,6.0
84810edffffffff,3.0,0.0,3.0
8481101ffffffff,14.0,0.0,14.0
8481105ffffffff,2.0,0.0,2.0
8481107ffffffff,6.0,0.0,6.0
8481109ffffffff,2.0,0.0,2.0
848110dffffffff,2.0,0.0,2.0
8481113ffffffff,3.0,0.0,3.0
8481119ffffffff,4.0,0.0,4.0
8481125ffffffff,76.0,0.0,65.0
8481129ffffffff,5.0,0.0,0.0
848112dffffffff,7.0,0.0,1.0
8481131ffffffff,2.0,0.0,0.0
8481137ffffffff,4.0,0.0,2.0
8481141ffffffff,1.0,0.0,1.0
8481143ffffffff,4.0,0.0,4.0
8481147ffffffff,2.0,0.0,2.0
8481149ffffffff,8.0,0.0,8.0
848114bffffffff,4.0,0.0,4.0
8481153ffffffff,2.0,0.0,0.0
8481157ffffffff,3.0,0.0,1.0
8481161ffffffff,22.0,0.0,12.0
8481163ffffffff,18.0,0.0,12.0
8481167ffffffff,25.0,0.0,19.0
848116bffffffff,16.0,0.0,4.0
84811a1ffffffff,6.0,0.0,6.0
84811a3ffffffff,2.0,0.0,2.0
84811a7ffffffff,2.0,0.0,2.0
84811a9ffffffff,3.0,0.0,0.0
84811abffffffff,6.0,0.0,1.0
84811c5ffffffff,5.0,0.0,5.0
84811c9ffffffff,4.0,0.0,4.0
84811e9ffffffff,6.0,0.0,6.0
84811edffffffff,3.0,0.0,3.0
8481203ffffffff,2.0,0.0,2.0
848120dffffffff,2.0,0.0,0.0
8481211ffffffff,17.0,0.0,5.0
8481215ffffffff,8.0,0.0,7.0
8481219ffffffff,12.0,0.0,3.0
848121dffffffff,17.0,0.0,11.0
8481237ffffffff,1.0,0.0,0.0
8481241ffffffff,11.0,0.0,3.0
8481243ffffffff,3.0,0.0,0.0
8481245ffffffff,29.0,0.0,22.0
8481247ffffffff,1.0,0.0,0.0
848124bffffffff,37.0,0.0,26.0
848124dffffffff,139.0,0.0,118.0
848125bffffffff,2.0,0.0,0.0
8481261ffffffff,1.0,0.0,0.0
8481265ffffffff,1.0,0.0,0.0
848126bffffffff,5.0,0.0,0.0
848126dffffffff,2.0,0.0,0.0
848128dffffffff,1.0,0.0,0.0
8481299ffffffff,4.0,0.0,4.0
848129dffffffff,1.0,0.0,0.0
84812bbffffffff,1.0,0.0,0.0
84812bdffffffff,4.0,0.0,4.0
84812c9ffffffff,2.0,0.0,2.0
84812cbffffffff,2.0,0.0,2.0
84812d1ffffffff,15.0,0.0,4.0
84812d5ffffffff,2.0,0.0,0.0
84812d7ffffffff,22.0,0.0,9.0
84812e3ffffffff,2.0,0.0,0.0
8481301ffffffff,2.0,0.0,0.0
8481303ffffffff,21.0,0.0,15.0
8481307ffffffff,10.0,0.0,4.0
8481309ffffffff,1.0,0.0,0.0
848130bffffffff,3.0,0.0,0.0
848130dffffffff,2.0,0.0,2.0
8481311ffffffff,2.0,0.0,0.0
8481317ffffffff,3.0,0.0,0.0
848131dffffffff,4.0,0.0,2.0
8481321ffffffff,25.0,0.0,14.0
8481323ffffffff,9.0,0.0,6.0
8481327ffffffff,55.0,0.0,46.0
8481329ffffffff,9.0,0.0,5.0
848132dffffffff,12.0,0.0,6.0
8481331ffffffff,12.0,0.0,12.0
8481333ffffffff,2.0,0.0,2.0
8481335ffffffff,2.0,0.0,2.0
8481337ffffffff,6.0,0.0,6.0
8481339ffffffff,209.0,0.0,160.0
848133dffffffff,5.0,0.0,4.0
8481341ffffffff,4.0,0.0,2.0
8481343ffffffff,3.0,0.0,3.0
848134bffffffff,2.0,0.0,0.0
848134dffffffff,2.0,0.0,2.0
8481363ffffffff,101.0,0.0,59.0
848136bffffffff,4.0,0.0,2.0
8481401ffffffff,10.0,0.0,2.0
8481403ffffffff,6.0,0.0,6.0
8481407ffffffff,1.0,0.0,1.0
848140dffffffff,1.0,0.0,0.0
8481415ffffffff,5.0,0.0,0.0
848141dffffffff,2.0,0.0,0.0
8481423ffffffff,2.0,0.0,0.0
8481431ffffffff,5.0,0.0,1.0
8481433ffffffff,14.0,0.0,14.0
8481445ffffffff,4.0,0.0,0.0
8481447ffffffff,2.0,0.0,2.0
848144bffffffff,6.0,0.0,2.0
848145dffffffff,37.0,0.0,25.0
8481469ffffffff,3.0,0.0,0.0
848146bffffffff,15.0,0.0,6.0
84814a9ffffffff,1.0,0.0,1.0
84814adffffffff,31.0,0.0,30.0
84814c7ffffffff,2.0,0.0,0.0
84814d5ffffffff,92.0,0.0,67.0
84814d9ffffffff,9.0,0.0,9.0
84814e3ffffffff,4.0,0.0,4.0
84814e5ffffffff,14.0,0.0,14.0
84814e7ffffffff,16.0,0.0,14.0
84814e9ffffffff,4.0,0.0,2.0
84814ebffffffff,3.0,0.0,3.0
84814edffffffff,2.0,0.0,2.0
8481513ffffffff,3.0,0.0,3.0
848151bffffffff,1.0,0.0,1.0
8481523ffffffff,2.0,0.0,0.0
8481583ffffffff,10.0,0.0,3.0
848159bffffffff,2.0,0.0,2.0
84815abffffffff,5.0,0.0,1.0
84815c9ffffffff,3.0,0.0,0.0
84815d9ffffffff,64.0,0.0,61.0
84815dbffffffff,9.0,0.0,9.0
84815e9ffffffff,1.0,0.0,1.0
8481625ffffffff,2.0,0.0,2.0
848162bffffffff,73.0,0.0,44.0
8481635ffffffff,60.0,0.0,42.0
8481637ffffffff,7.0,0.0,7.0
8481639ffffffff,2.0,0.0,1.0
8481649ffffffff,3.0,0.0,3.0
848166dffffffff,5.0,0.0,5.0
8481705ffffffff,2.0,0.0,2.0
8481709ffffffff,2.0,0.0,2.0
8481711ffffffff,82.0,0.0,26.0
8481713ffffffff,24.0,0.0,21.0
8481715ffffffff,1.0,0.0,0.0
8481719ffffffff,2.0,0.0,2.0
848171bffffffff,2.0,0.0,2.0
8481729ffffffff,5.0,0.0,5.0
848172bffffffff,2.0,0.0,2.0
8481739ffffffff,2.0,0.0,2.0
8481743ffffffff,3.0,0.0,2.0
8481757ffffffff,2.0,0.0,2.0
848175dffffffff,11.0,0.0,11.0
8481763ffffffff,2.0,0.0,2.0
8481801ffffffff,38.0,0.0,12.0
8481803ffffffff,21.0,0.0,10.0
8481809ffffffff,10.0,0.0,0.0
848180bffffffff,46.0,0.0,24.0
8481811ffffffff,2.0,0.0,2.0
8481815ffffffff,4.0,0.0,0.0
8481819ffffffff,7.0,0.0,5.0
848181dffffffff,23.0,0.0,6.0
8481831ffffffff,6.0,0.0,4.0
8481833ffffffff,7.0,0.0,0.0
8481837ffffffff,55.0,0.0,28.0
8481839ffffffff,41.0,0.0,16.0
848183bffffffff,2.0,0.0,2.0
848183dffffffff,3.0,0.0,2.0
8481851ffffffff,136.0,0.0,127.0
8481853ffffffff,5.0,0.0,3.0
8481855ffffffff,30.0,0.0,6.0
8481857ffffffff,158.0,0.0,90.0
8481859ffffffff,31.0,0.0,16.0
848185bffffffff,6.0,0.0,3.0
848185dffffffff,245.0,0.0,76.0
8481881ffffffff,2.0,0.0,2.0
8481885ffffffff,32.0,0.0,32.0
8481887ffffffff,3.0,0.0,3.0
848188dffffffff,22.0,0.0,22.0
84818a7ffffffff,8.0,0.0,8.0
84818abffffffff,3.0,0.0,3.0
84818b1ffffffff,8.0,0.0,7.0
84818b3ffffffff,32.0,0.0,27.0
84818b5ffffffff,3.0,0.0,3.0
84818bbffffffff,12.0,0.0,8.0
84818c3ffffffff,6.0,0.0,4.0
84818c7ffffffff,4.0,0.0,4.0
84818dbffffffff,2.0,0.0,2.0
84818e1ffffffff,33.0,0.0,12.0
84818e3ffffffff,4.0,0.0,0.0
84818e5ffffffff,2.0,0.0,2.0
84818e7ffffffff,3.0,0.0,3.0
84818edffffffff,2.0,0.0,2.0
848199bffffffff,12.0,0.0,10.0
84819d1ffffffff,12.0,0.0,3.0
