cell_id,Piaya cayana,Piaya cayana mexicana,Piaya cayana thermophila,Piaya cayana nigricrissa,Piaya cayana [cayana Group]
84675cbffffffff,127.0,0.0,0.0,0.0,0.0
84675cdffffffff,2.0,0.0,0.0,0.0,0.0
84675d3ffffffff,2.0,0.0,0.0,0.0,0.0
84675d5ffffffff,8.0,0.0,0.0,0.0,0.0
84675d9ffffffff,4.0,0.0,0.0,0.0,0.0
84675ddffffffff,11.0,0.0,0.0,0.0,0.0
84675e1ffffffff,3.0,0.0,0.0,0.0,0.0
84675e3ffffffff,18.0,0.0,0.0,0.0,0.0
84675ebffffffff,21.0,0.0,0.0,0.0,0.0
84676b7ffffffff,1.0,0.0,0.0,0.0,0.0
8467909ffffffff,3.0,0.0,0.0,0.0,0.0
846790bffffffff,4.0,0.0,0.0,0.0,0.0
846790dffffffff,11.0,0.0,0.0,0.0,0.0
8467915ffffffff,5.0,0.0,0.0,0.0,0.0
8467925ffffffff,2.0,0.0,0.0,0.0,0.0
8467927ffffffff,3.0,0.0,0.0,0.0,0.0
846792dffffffff,16.0,0.0,0.0,0.0,0.0
8467931ffffffff,6.0,0.0,0.0,0.0,0.0
8467933ffffffff,2.0,0.0,0.0,0.0,0.0
8467935ffffffff,2.0,0.0,0.0,0.0,0.0
8467937ffffffff,4.0,0.0,0.0,0.0,0.0
8467939ffffffff,1.0,0.0,0.0,0.0,0.0
846793bffffffff,18.0,0.0,0.0,0.0,0.0
8467945ffffffff,27.0,0.0,0.0,0.0,0.0
8467949ffffffff,3.0,0.0,0.0,0.0,0.0
846794dffffffff,4.0,0.0,0.0,0.0,0.0
8467961ffffffff,75.0,0.0,0.0,0.0,0.0
8467963ffffffff,37.0,0.0,0.0,0.0,0.0
8467967ffffffff,2.0,0.0,0.0,0.0,0.0
8467969ffffffff,11.0,0.0,0.0,0.0,0.0
84679a1ffffffff,317.0,0.0,0.0,0.0,0.0
84679a3ffffffff,102.0,0.0,0.0,0.0,0.0
84679a5ffffffff,4142.0,0.0,0.0,0.0,0.0
84679a7ffffffff,525.0,0.0,0.0,0.0,0.0
84679adffffffff,79.0,0.0,0.0,0.0,0.0
84679b3ffffffff,382.0,0.0,14.0,0.0,0.0
84679b5ffffffff,274.0,0.0,0.0,0.0,0.0
84679b7ffffffff,855.0,0.0,0.0,0.0,0.0
84679e5ffffffff,3.0,0.0,0.0,0.0,0.0
846d041ffffffff,4.0,0.0,3.0,0.0,0.0
846d043ffffffff,33.0,0.0,15.0,0.0,0.0
846d045ffffffff,4.0,0.0,0.0,0.0,0.0
846d049ffffffff,71.0,0.0,23.0,0.0,0.0
846d04bffffffff,107.0,0.0,20.0,0.0,0.0
846d04dffffffff,18.0,0.0,0.0,0.0,0.0
846d051ffffffff,26.0,0.0,13.0,0.0,0.0
846d053ffffffff,112.0,0.0,41.0,0.0,0.0
846d059ffffffff,60.0,0.0,7.0,0.0,0.0
846d05bffffffff,318.0,0.0,188.0,0.0,0.0
846d05dffffffff,12.0,0.0,2.0,0.0,0.0
846d06dffffffff,10.0,0.0,0.0,0.0,0.0
846d141ffffffff,25.0,0.0,0.0,0.0,0.0
846d143ffffffff,4.0,0.0,0.0,0.0,0.0
846d149ffffffff,1.0,0.0,0.0,0.0,0.0
846d159ffffffff,264.0,19.0,0.0,0.0,0.0
846d15dffffffff,11.0,2.0,0.0,0.0,0.0
846d201ffffffff,13.0,0.0,0.0,0.0,0.0
846d203ffffffff,53.0,0.0,0.0,0.0,0.0
846d207ffffffff,23.0,0.0,10.0,0.0,0.0
846d209ffffffff,2.0,0.0,0.0,0.0,0.0
846d20bffffffff,12.0,0.0,0.0,0.0,0.0
846d20dffffffff,34.0,0.0,0.0,0.0,0.0
846d211ffffffff,6.0,0.0,4.0,0.0,0.0
846d217ffffffff,6.0,0.0,0.0,0.0,0.0
846d219ffffffff,7.0,0.0,0.0,0.0,0.0
846d21bffffffff,67.0,0.0,40.0,0.0,0.0
846d21dffffffff,178.0,0.0,26.0,0.0,0.0
846d221ffffffff,2.0,0.0,0.0,0.0,0.0
846d223ffffffff,42.0,0.0,4.0,0.0,0.0
846d225ffffffff,2.0,0.0,0.0,0.0,0.0
846d229ffffffff,1.0,0.0,0.0,0.0,0.0
846d22bffffffff,13.0,0.0,0.0,0.0,0.0
846d231ffffffff,237.0,0.0,27.0,0.0,0.0
846d233ffffffff,5.0,0.0,0.0,0.0,0.0
846d235ffffffff,16.0,0.0,6.0,0.0,0.0
846d237ffffffff,9.0,0.0,5.0,0.0,0.0
846d239ffffffff,173.0,0.0,71.0,0.0,0.0
846d23bffffffff,19.0,0.0,3.0,0.0,0.0
846d23dffffffff,387.0,0.0,98.0,0.0,0.0
846d241ffffffff,4.0,0.0,0.0,0.0,0.0
846d243ffffffff,6.0,0.0,0.0,0.0,0.0
846d24bffffffff,9.0,0.0,0.0,0.0,0.0
846d251ffffffff,16.0,0.0,3.0,0.0,0.0
846d253ffffffff,19.0,0.0,2.0,0.0,0.0
846d255ffffffff,32.0,0.0,16.0,0.0,0.0
846d257ffffffff,30.0,0.0,0.0,0.0,0.0
846d25bffffffff,2.0,0.0,0.0,0.0,0.0
846d25dffffffff,45.0,0.0,2.0,0.0,0.0
846d261ffffffff,2.0,0.0,0.0,0.0,0.0
846d267ffffffff,2.0,0.0,0.0,0.0,0.0
846d26bffffffff,9.0,0.0,0.0,0.0,0.0
846d281ffffffff,23.0,0.0,5.0,0.0,0.0
846d283ffffffff,266.0,0.0,38.0,0.0,0.0
846d287ffffffff,50.0,0.0,12.0,0.0,0.0
846d289ffffffff,2.0,0.0,0.0,0.0,0.0
846d28bffffffff,2.0,0.0,2.0,0.0,0.0
846d28dffffffff,5.0,0.0,0.0,0.0,0.0
846d291ffffffff,555.0,0.0,180.0,0.0,0.0
846d293ffffffff,35.0,0.0,18.0,0.0,0.0
846d295ffffffff,1351.0,0.0,576.0,0.0,0.0
846d297ffffffff,163.0,0.0,59.0,0.0,0.0
846d299ffffffff,85.0,0.0,22.0,0.0,0.0
846d29bffffffff,7.0,0.0,3.0,0.0,0.0
846d29dffffffff,3.0,0.0,0.0,0.0,0.0
846d2a1ffffffff,58.0,0.0,7.0,0.0,0.0
846d2a3ffffffff,39.0,0.0,0.0,0.0,0.0
846d2a9ffffffff,113.0,0.0,28.0,0.0,0.0
846d2abffffffff,14.0,0.0,5.0,0.0,0.0
846d2adffffffff,23.0,0.0,2.0,0.0,0.0
846d2b5ffffffff,3.0,0.0,0.0,0.0,0.0
846d2b9ffffffff,1489.0,0.0,289.0,0.0,0.0
846d2bbffffffff,7.0,0.0,2.0,0.0,0.0
846d2bdffffffff,22.0,0.0,5.0,0.0,0.0
846d2c1ffffffff,60.0,0.0,26.0,0.0,0.0
846d2c3ffffffff,53.0,0.0,7.0,0.0,0.0
846d2c5ffffffff,14.0,0.0,10.0,0.0,0.0
846d2c7ffffffff,26.0,0.0,3.0,0.0,0.0
846d2c9ffffffff,557.0,0.0,120.0,0.0,0.0
846d2cbffffffff,73.0,0.0,30.0,0.0,0.0
846d2cdffffffff,5.0,0.0,0.0,0.0,0.0
846d2d1ffffffff,212.0,0.0,73.0,0.0,0.0
846d2d3ffffffff,151.0,0.0,63.0,0.0,0.0
846d2d5ffffffff,11.0,0.0,4.0,0.0,0.0
846d2d7ffffffff,873.0,0.0,489.0,0.0,0.0
846d2d9ffffffff,32.0,0.0,22.0,0.0,0.0
846d2dbffffffff,28.0,0.0,17.0,0.0,0.0
846d2ddffffffff,65.0,0.0,28.0,0.0,0.0
846d2e3ffffffff,13.0,0.0,0.0,0.0,0.0
846d2e5ffffffff,102.0,0.0,71.0,0.0,0.0
846d2e7ffffffff,3.0,0.0,0.0,0.0,0.0
846d2e9ffffffff,26.0,0.0,2.0,0.0,0.0
846d2ebffffffff,87.0,0.0,9.0,0.0,0.0
846d2edffffffff,4.0,0.0,0.0,0.0,0.0
846d303ffffffff,12.0,0.0,0.0,0.0,0.0
846d305ffffffff,19.0,0.0,0.0,0.0,0.0
846d307ffffffff,6.0,0.0,0.0,0.0,0.0
846d309ffffffff,2.0,0.0,2.0,0.0,0.0
846d30bffffffff,2.0,0.0,2.0,0.0,0.0
846d30dffffffff,303.0,0.0,2.0,0.0,0.0
846d311ffffffff,11.0,0.0,0.0,0.0,0.0
846d313ffffffff,125.0,0.0,0.0,0.0,0.0
846d315ffffffff,24.0,0.0,0.0,0.0,0.0
846d317ffffffff,46.0,0.0,0.0,0.0,0.0
846d319ffffffff,120.0,0.0,32.0,0.0,0.0
846d31bffffffff,25.0,0.0,0.0,0.0,0.0
846d32bffffffff,68.0,0.0,0.0,0.0,0.0
846d333ffffffff,2.0,0.0,0.0,0.0,0.0
846d335ffffffff,3.0,0.0,0.0,0.0,0.0
846d337ffffffff,221.0,22.0,0.0,0.0,0.0
846d339ffffffff,3.0,0.0,0.0,0.0,0.0
846d33bffffffff,6.0,0.0,0.0,0.0,0.0
846d33dffffffff,25.0,0.0,0.0,0.0,0.0
846d341ffffffff,54.0,0.0,12.0,0.0,0.0
846d345ffffffff,3.0,0.0,0.0,0.0,0.0
846d347ffffffff,3.0,0.0,0.0,0.0,0.0
846d34bffffffff,40.0,0.0,6.0,0.0,0.0
846d34dffffffff,792.0,0.0,44.0,0.0,0.0
846d351ffffffff,3.0,0.0,0.0,0.0,0.0
846d357ffffffff,3.0,0.0,0.0,0.0,0.0
846d35bffffffff,660.0,0.0,16.0,0.0,0.0
846d35dffffffff,341.0,0.0,32.0,0.0,0.0
846d361ffffffff,2.0,0.0,0.0,0.0,0.0
846d367ffffffff,12.0,0.0,0.0,0.0,0.0
846d369ffffffff,7.0,0.0,1.0,0.0,0.0
846d36bffffffff,8.0,0.0,1.0,0.0,0.0
846d36dffffffff,55.0,0.0,3.0,0.0,0.0
846d601ffffffff,15.0,0.0,0.0,0.0,0.0
846d603ffffffff,27.0,0.0,0.0,0.0,0.0
846d605ffffffff,124.0,0.0,0.0,0.0,0.0
846d607ffffffff,73.0,0.0,0.0,0.0,0.0
846d609ffffffff,277.0,0.0,0.0,0.0,0.0
846d60bffffffff,5.0,0.0,0.0,0.0,0.0
846d60dffffffff,58.0,0.0,0.0,0.0,0.0
846d611ffffffff,3.0,0.0,0.0,0.0,0.0
846d613ffffffff,253.0,0.0,0.0,0.0,0.0
846d615ffffffff,16.0,0.0,0.0,0.0,0.0
846d617ffffffff,699.0,0.0,0.0,0.0,0.0
846d619ffffffff,30.0,0.0,0.0,0.0,0.0
846d61bffffffff,37.0,0.0,0.0,0.0,0.0
846d61dffffffff,4.0,0.0,0.0,0.0,0.0
846d639ffffffff,25.0,0.0,0.0,0.0,0.0
846d63bffffffff,13.0,0.0,0.0,0.0,0.0
846d641ffffffff,1126.0,0.0,0.0,0.0,0.0
846d643ffffffff,41.0,0.0,0.0,0.0,0.0
846d645ffffffff,701.0,0.0,0.0,0.0,0.0
846d647ffffffff,11.0,0.0,0.0,0.0,0.0
846d649ffffffff,4.0,0.0,0.0,0.0,0.0
846d64bffffffff,143.0,0.0,0.0,0.0,0.0
846d64dffffffff,86.0,0.0,0.0,0.0,0.0
846d651ffffffff,699.0,0.0,0.0,0.0,0.0
846d653ffffffff,747.0,0.0,0.0,0.0,0.0
846d655ffffffff,183.0,0.0,0.0,0.0,0.0
846d657ffffffff,72.0,0.0,0.0,0.0,0.0
846d659ffffffff,11.0,0.0,0.0,0.0,0.0
846d65bffffffff,46.0,0.0,0.0,0.0,0.0
846d65dffffffff,36.0,0.0,0.0,0.0,0.0
846d661ffffffff,1.0,0.0,0.0,0.0,0.0
846d663ffffffff,12.0,0.0,0.0,0.0,0.0
846d665ffffffff,138.0,0.0,0.0,0.0,0.0
846d667ffffffff,43.0,0.0,0.0,0.0,0.0
846d669ffffffff,4.0,0.0,0.0,0.0,0.0
846d66bffffffff,76.0,0.0,0.0,0.0,0.0
846d66dffffffff,203.0,0.0,0.0,0.0,0.0
846d681ffffffff,784.0,0.0,0.0,0.0,0.0
846d683ffffffff,573.0,0.0,0.0,0.0,0.0
846d685ffffffff,300.0,0.0,0.0,0.0,0.0
846d687ffffffff,339.0,0.0,0.0,0.0,0.0
846d689ffffffff,248.0,0.0,0.0,0.0,0.0
846d68bffffffff,2116.0,0.0,0.0,0.0,0.0
846d68dffffffff,289.0,0.0,0.0,0.0,0.0
846d691ffffffff,2765.0,0.0,0.0,0.0,0.0
846d693ffffffff,2248.0,0.0,0.0,0.0,0.0
846d695ffffffff,683.0,0.0,0.0,0.0,0.0
846d697ffffffff,3706.0,0.0,0.0,0.0,0.0
846d699ffffffff,547.0,0.0,0.0,0.0,0.0
846d69bffffffff,2652.0,0.0,0.0,0.0,0.0
846d69dffffffff,4684.0,0.0,0.0,0.0,0.0
846d6abffffffff,134.0,0.0,0.0,0.0,0.0
846d6b1ffffffff,38.0,0.0,0.0,0.0,0.0
846d6b9ffffffff,173.0,0.0,0.0,0.0,0.0
846d6bbffffffff,2290.0,0.0,0.0,0.0,0.0
846d6bdffffffff,157.0,0.0,0.0,0.0,0.0
846d6c3ffffffff,5.0,0.0,0.0,0.0,0.0
846d6c9ffffffff,7.0,0.0,0.0,0.0,0.0
846d6cbffffffff,2.0,0.0,0.0,0.0,0.0
846d6d1ffffffff,72.0,0.0,0.0,0.0,0.0
846d6d3ffffffff,351.0,0.0,0.0,0.0,0.0
846d6d5ffffffff,187.0,0.0,0.0,0.0,0.0
846d6d7ffffffff,65.0,0.0,0.0,0.0,0.0
846d6dbffffffff,9.0,0.0,0.0,0.0,0.0
846d6ddffffffff,1.0,0.0,0.0,0.0,0.0
846d6e1ffffffff,10.0,0.0,0.0,0.0,0.0
846d6e3ffffffff,1.0,0.0,0.0,0.0,0.0
846d6e9ffffffff,652.0,0.0,0.0,0.0,0.0
846d6ebffffffff,88.0,0.0,0.0,0.0,0.0
846d6edffffffff,188.0,0.0,0.0,0.0,0.0
846d741ffffffff,365.0,0.0,0.0,0.0,0.0
846d743ffffffff,163.0,0.0,0.0,0.0,0.0
846d745ffffffff,201.0,0.0,0.0,0.0,0.0
846d747ffffffff,37.0,0.0,0.0,0.0,0.0
846d749ffffffff,171.0,0.0,0.0,0.0,0.0
846d74bffffffff,922.0,0.0,0.0,0.0,0.0
846d74dffffffff,4.0,0.0,0.0,0.0,0.0
846d751ffffffff,10.0,0.0,0.0,0.0,0.0
846d759ffffffff,64.0,0.0,0.0,0.0,0.0
846d75bffffffff,63.0,0.0,0.0,0.0,0.0
846d75dffffffff,170.0,0.0,0.0,0.0,0.0
846d769ffffffff,73.0,0.0,10.0,0.0,0.0
846d76dffffffff,27.0,0.0,2.0,0.0,0.0
8480007ffffffff,6.0,0.0,0.0,0.0,0.0
8480021ffffffff,5.0,0.0,0.0,0.0,0.0
8480023ffffffff,2.0,0.0,0.0,0.0,0.0
8480027ffffffff,2.0,0.0,0.0,0.0,0.0
8480053ffffffff,4.0,0.0,0.0,0.0,3.0
8480055ffffffff,3.0,0.0,0.0,0.0,0.0
8480061ffffffff,9.0,0.0,0.0,0.0,0.0
8480089ffffffff,1.0,0.0,0.0,0.0,0.0
84800c5ffffffff,2.0,0.0,0.0,0.0,0.0
84800c7ffffffff,4.0,0.0,0.0,0.0,0.0
84800cbffffffff,5.0,0.0,0.0,0.0,0.0
84800e3ffffffff,1.0,0.0,0.0,0.0,0.0
8480101ffffffff,40.0,0.0,0.0,0.0,1.0
8480105ffffffff,125.0,0.0,0.0,0.0,2.0
8480107ffffffff,20.0,0.0,0.0,0.0,0.0
8480109ffffffff,232.0,0.0,0.0,0.0,9.0
848010dffffffff,5.0,0.0,0.0,0.0,0.0
848011bffffffff,31.0,0.0,0.0,0.0,0.0
8480139ffffffff,5.0,0.0,0.0,0.0,0.0
8480141ffffffff,25.0,0.0,0.0,0.0,3.0
8480155ffffffff,2.0,0.0,0.0,0.0,0.0
8480163ffffffff,2.0,0.0,0.0,0.0,0.0
8480165ffffffff,2.0,0.0,0.0,0.0,0.0
848016dffffffff,1.0,0.0,0.0,0.0,0.0
84801c9ffffffff,2.0,0.0,0.0,0.0,0.0
84801cdffffffff,1.0,0.0,0.0,0.0,0.0
848023dffffffff,2.0,0.0,0.0,0.0,0.0
848024dffffffff,4.0,0.0,0.0,0.0,0.0
84802b7ffffffff,3.0,0.0,0.0,0.0,0.0
84802cdffffffff,2.0,0.0,0.0,0.0,0.0
8480301ffffffff,43.0,0.0,0.0,0.0,0.0
8480305ffffffff,8.0,0.0,0.0,0.0,3.0
8480309ffffffff,36.0,0.0,0.0,0.0,2.0
848030dffffffff,6.0,0.0,0.0,0.0,1.0
848032bffffffff,3.0,0.0,0.0,0.0,3.0
848032dffffffff,2.0,0.0,0.0,0.0,0.0
8480359ffffffff,2.0,0.0,0.0,0.0,0.0
8480363ffffffff,106.0,0.0,0.0,0.0,6.0
8480367ffffffff,2.0,0.0,0.0,0.0,0.0
8480369ffffffff,2.0,0.0,0.0,0.0,0.0
848041dffffffff,4.0,0.0,0.0,0.0,0.0
8480441ffffffff,2.0,0.0,0.0,0.0,0.0
8480445ffffffff,14.0,0.0,0.0,0.0,0.0
8480449ffffffff,2.0,0.0,0.0,0.0,0.0
848044dffffffff,6.0,0.0,0.0,0.0,0.0
8480461ffffffff,2.0,0.0,0.0,0.0,0.0
8480465ffffffff,3.0,0.0,0.0,0.0,0.0
8480469ffffffff,128.0,0.0,0.0,0.0,1.0
8480481ffffffff,2.0,0.0,0.0,0.0,0.0
8480487ffffffff,2.0,0.0,0.0,0.0,0.0
84804cbffffffff,4.0,0.0,0.0,0.0,0.0
84804cdffffffff,2.0,0.0,0.0,0.0,0.0
848054dffffffff,2.0,0.0,0.0,0.0,0.0
8480619ffffffff,15.0,0.0,0.0,0.0,0.0
8480623ffffffff,2.0,0.0,0.0,0.0,0.0
8480625ffffffff,5.0,0.0,0.0,0.0,0.0
848062dffffffff,2.0,0.0,0.0,0.0,0.0
8480643ffffffff,10.0,0.0,0.0,0.0,0.0
8480655ffffffff,12.0,0.0,0.0,0.0,0.0
8480657ffffffff,2.0,0.0,0.0,0.0,0.0
8480665ffffffff,4.0,0.0,0.0,0.0,0.0
848066bffffffff,10.0,0.0,0.0,0.0,0.0
848068bffffffff,4.0,0.0,0.0,0.0,0.0
848068dffffffff,2.0,0.0,0.0,0.0,0.0
84806a3ffffffff,4.0,0.0,0.0,0.0,0.0
84806abffffffff,17.0,0.0,0.0,0.0,0.0
84806b3ffffffff,2.0,0.0,0.0,0.0,0.0
84806b7ffffffff,23.0,0.0,0.0,0.0,0.0
84806c3ffffffff,2.0,0.0,0.0,0.0,0.0
84806e7ffffffff,4.0,0.0,0.0,0.0,0.0
8480713ffffffff,24.0,0.0,0.0,0.0,0.0
8480717ffffffff,3.0,0.0,0.0,0.0,0.0
8480723ffffffff,3.0,0.0,0.0,0.0,0.0
8480737ffffffff,3.0,0.0,0.0,0.0,0.0
8480745ffffffff,8.0,0.0,0.0,0.0,0.0
8480747ffffffff,8.0,0.0,0.0,0.0,0.0
848075bffffffff,2.0,0.0,0.0,0.0,0.0
848075dffffffff,1.0,0.0,0.0,0.0,0.0
8481005ffffffff,23.0,0.0,0.0,0.0,3.0
8481007ffffffff,2.0,0.0,0.0,0.0,0.0
8481023ffffffff,4.0,0.0,0.0,0.0,1.0
8481029ffffffff,109.0,0.0,0.0,0.0,1.0
848102bffffffff,3.0,0.0,0.0,0.0,0.0
848102dffffffff,5.0,0.0,0.0,0.0,4.0
8481049ffffffff,5.0,0.0,0.0,0.0,0.0
8481053ffffffff,4.0,0.0,0.0,0.0,0.0
8481061ffffffff,2.0,0.0,0.0,0.0,0.0
8481063ffffffff,12.0,0.0,0.0,0.0,2.0
8481069ffffffff,1.0,0.0,0.0,0.0,0.0
8481099ffffffff,5.0,0.0,0.0,0.0,5.0
84810a3ffffffff,2.0,0.0,0.0,0.0,0.0
8481101ffffffff,1.0,0.0,0.0,0.0,0.0
8481105ffffffff,1.0,0.0,0.0,0.0,0.0
848110dffffffff,2.0,0.0,0.0,0.0,0.0
8481113ffffffff,3.0,0.0,0.0,0.0,0.0
8481121ffffffff,1.0,0.0,0.0,0.0,0.0
8481125ffffffff,38.0,0.0,0.0,0.0,12.0
848112dffffffff,3.0,0.0,0.0,0.0,0.0
8481137ffffffff,2.0,0.0,0.0,0.0,0.0
8481141ffffffff,3.0,0.0,0.0,0.0,0.0
8481143ffffffff,3.0,0.0,0.0,0.0,0.0
8481149ffffffff,13.0,0.0,0.0,0.0,2.0
848114bffffffff,4.0,0.0,0.0,0.0,1.0
8481161ffffffff,8.0,0.0,0.0,0.0,0.0
8481163ffffffff,7.0,0.0,0.0,0.0,1.0
8481167ffffffff,24.0,0.0,0.0,0.0,0.0
848116bffffffff,3.0,0.0,0.0,0.0,0.0
8481193ffffffff,7.0,0.0,0.0,0.0,0.0
84811a5ffffffff,2.0,0.0,0.0,0.0,0.0
84811c5ffffffff,2.0,0.0,0.0,0.0,0.0
8481211ffffffff,60.0,0.0,0.0,0.0,3.0
8481215ffffffff,6.0,0.0,0.0,0.0,0.0
8481219ffffffff,2.0,0.0,0.0,0.0,0.0
848121dffffffff,5.0,0.0,0.0,0.0,0.0
848123bffffffff,6.0,0.0,0.0,0.0,0.0
8481241ffffffff,2.0,0.0,0.0,0.0,0.0
8481243ffffffff,3.0,0.0,0.0,0.0,0.0
8481245ffffffff,34.0,0.0,0.0,0.0,0.0
848124bffffffff,100.0,0.0,0.0,0.0,9.0
848124dffffffff,90.0,0.0,0.0,0.0,5.0
8481251ffffffff,1.0,0.0,0.0,0.0,0.0
84812bdffffffff,7.0,0.0,0.0,0.0,0.0
84812c9ffffffff,4.0,0.0,0.0,0.0,0.0
84812d1ffffffff,15.0,0.0,0.0,0.0,3.0
84812d3ffffffff,3.0,0.0,0.0,0.0,0.0
84812d7ffffffff,22.0,0.0,0.0,0.0,2.0
8481301ffffffff,7.0,0.0,0.0,0.0,0.0
8481303ffffffff,39.0,0.0,0.0,0.0,1.0
8481307ffffffff,12.0,0.0,0.0,0.0,0.0
848130dffffffff,2.0,0.0,0.0,0.0,0.0
848131dffffffff,1.0,0.0,0.0,0.0,0.0
8481321ffffffff,15.0,0.0,0.0,0.0,0.0
8481323ffffffff,10.0,0.0,0.0,0.0,0.0
8481327ffffffff,30.0,0.0,0.0,0.0,7.0
8481329ffffffff,4.0,0.0,0.0,0.0,0.0
848132dffffffff,7.0,0.0,0.0,0.0,2.0
8481331ffffffff,5.0,0.0,0.0,0.0,0.0
8481335ffffffff,2.0,0.0,0.0,0.0,0.0
8481337ffffffff,2.0,0.0,0.0,0.0,0.0
8481339ffffffff,299.0,0.0,0.0,0.0,11.0
8481341ffffffff,3.0,0.0,0.0,0.0,0.0
8481343ffffffff,18.0,0.0,0.0,0.0,0.0
8481345ffffffff,3.0,0.0,0.0,0.0,0.0
848134dffffffff,6.0,0.0,0.0,0.0,0.0
8481363ffffffff,212.0,0.0,0.0,0.0,4.0
8481367ffffffff,2.0,0.0,0.0,0.0,0.0
8481401ffffffff,8.0,0.0,0.0,0.0,0.0
8481403ffffffff,8.0,0.0,0.0,0.0,0.0
8481407ffffffff,2.0,0.0,0.0,0.0,0.0
8481423ffffffff,9.0,0.0,0.0,0.0,0.0
848142bffffffff,3.0,0.0,0.0,0.0,0.0
8481431ffffffff,15.0,0.0,0.0,0.0,0.0
8481433ffffffff,2.0,0.0,0.0,0.0,0.0
8481439ffffffff,6.0,0.0,0.0,0.0,0.0
8481445ffffffff,3.0,0.0,0.0,0.0,0.0
8481449ffffffff,2.0,0.0,0.0,0.0,0.0
848144bffffffff,8.0,0.0,0.0,0.0,0.0
848145dffffffff,40.0,0.0,0.0,0.0,0.0
848146bffffffff,11.0,0.0,0.0,0.0,0.0
84814a1ffffffff,4.0,0.0,0.0,0.0,0.0
84814a9ffffffff,51.0,0.0,0.0,0.0,0.0
84814adffffffff,79.0,0.0,0.0,0.0,1.0
84814d5ffffffff,76.0,0.0,0.0,0.0,0.0
84814d7ffffffff,1.0,0.0,0.0,0.0,0.0
84814d9ffffffff,11.0,0.0,0.0,0.0,0.0
84814dbffffffff,2.0,0.0,0.0,0.0,0.0
84814e1ffffffff,2.0,0.0,0.0,0.0,0.0
84814e3ffffffff,34.0,0.0,0.0,0.0,0.0
84814e5ffffffff,27.0,0.0,0.0,0.0,0.0
84814e7ffffffff,159.0,0.0,0.0,0.0,0.0
84814ebffffffff,7.0,0.0,0.0,0.0,0.0
8481513ffffffff,2.0,0.0,0.0,0.0,0.0
848151bffffffff,1.0,0.0,0.0,0.0,0.0
8481581ffffffff,2.0,0.0,0.0,0.0,0.0
8481583ffffffff,8.0,0.0,0.0,0.0,0.0
84815a1ffffffff,3.0,0.0,0.0,0.0,1.0
84815a7ffffffff,2.0,0.0,0.0,0.0,0.0
84815abffffffff,8.0,0.0,0.0,0.0,1.0
84815c9ffffffff,5.0,0.0,0.0,0.0,0.0
84815d3ffffffff,4.0,0.0,0.0,0.0,0.0
84815d7ffffffff,2.0,0.0,0.0,0.0,0.0
84815d9ffffffff,60.0,0.0,0.0,0.0,0.0
84815dbffffffff,14.0,0.0,0.0,0.0,0.0
84815e9ffffffff,3.0,0.0,0.0,0.0,0.0
848162bffffffff,9.0,0.0,0.0,0.0,0.0
8481635ffffffff,71.0,0.0,0.0,0.0,0.0
8481637ffffffff,3.0,0.0,0.0,0.0,0.0
8481649ffffffff,2.0,0.0,0.0,0.0,0.0
848166dffffffff,2.0,0.0,0.0,0.0,0.0
8481705ffffffff,2.0,0.0,0.0,0.0,0.0
8481709ffffffff,2.0,0.0,0.0,0.0,0.0
8481711ffffffff,99.0,0.0,0.0,0.0,0.0
8481713ffffffff,62.0,0.0,0.0,0.0,2.0
8481715ffffffff,2.0,0.0,0.0,0.0,0.0
8481719ffffffff,1.0,0.0,0.0,0.0,0.0
848173dffffffff,4.0,0.0,0.0,0.0,0.0
848175dffffffff,4.0,0.0,0.0,0.0,0.0
8481763ffffffff,2.0,0.0,0.0,0.0,0.0
8481801ffffffff,5.0,0.0,0.0,0.0,2.0
8481803ffffffff,6.0,0.0,0.0,0.0,0.0
8481809ffffffff,8.0,0.0,0.0,0.0,0.0
848180bffffffff,45.0,0.0,0.0,0.0,2.0
8481811ffffffff,2.0,0.0,0.0,0.0,2.0
8481815ffffffff,2.0,0.0,0.0,0.0,0.0
8481819ffffffff,3.0,0.0,0.0,0.0,0.0
848181dffffffff,14.0,0.0,0.0,0.0,0.0
8481831ffffffff,4.0,0.0,0.0,0.0,0.0
8481833ffffffff,12.0,0.0,0.0,0.0,0.0
8481837ffffffff,13.0,0.0,0.0,0.0,0.0
8481839ffffffff,42.0,0.0,0.0,0.0,0.0
848183bffffffff,2.0,0.0,0.0,0.0,0.0
8481851ffffffff,71.0,0.0,0.0,0.0,29.0
8481853ffffffff,2.0,0.0,0.0,0.0,0.0
8481855ffffffff,8.0,0.0,0.0,0.0,0.0
8481857ffffffff,267.0,0.0,0.0,0.0,20.0
8481859ffffffff,15.0,0.0,0.0,0.0,3.0
848185bffffffff,6.0,0.0,0.0,0.0,0.0
848185dffffffff,58.0,0.0,0.0,0.0,8.0
8481885ffffffff,3.0,0.0,0.0,0.0,0.0
84818a7ffffffff,7.0,0.0,0.0,0.0,0.0
84818b3ffffffff,6.0,0.0,0.0,0.0,0.0
84818bbffffffff,1.0,0.0,0.0,0.0,0.0
84818c3ffffffff,2.0,0.0,0.0,0.0,0.0
84818d3ffffffff,1.0,0.0,0.0,0.0,0.0
84818d9ffffffff,2.0,0.0,0.0,0.0,0.0
84818dbffffffff,4.0,0.0,0.0,0.0,0.0
84818e1ffffffff,46.0,0.0,0.0,0.0,0.0
84818e5ffffffff,3.0,0.0,0.0,0.0,0.0
