cell_id,Habia rubica,Habia rubica affinis/rosea,Habia rubica [rubicoides Group],Habia rubica [rubra Group],Habia rubica perijana,Habia rubica rubica/bahiae
84a8163ffffffff,22.0,0.0,0.0,0.0,0.0,3.0
84a8167ffffffff,54.0,0.0,0.0,0.0,0.0,25.0
84a8181ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84a818dffffffff,22.0,0.0,0.0,0.0,0.0,22.0
84a81c5ffffffff,3.0,0.0,0.0,0.0,0.0,1.0
84a81cdffffffff,90.0,0.0,0.0,0.0,0.0,10.0
84a81d9ffffffff,22.0,0.0,0.0,0.0,0.0,5.0
84a81e1ffffffff,57.0,0.0,0.0,0.0,0.0,3.0
84a81e3ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84a81e7ffffffff,8.0,0.0,0.0,0.0,0.0,1.0
84a81e9ffffffff,56.0,0.0,0.0,0.0,0.0,0.0
84a81ebffffffff,5.0,0.0,0.0,0.0,0.0,5.0
84a81edffffffff,214.0,0.0,0.0,0.0,0.0,8.0
84a8213ffffffff,2.0,0.0,0.0,0.0,0.0,2.0
84a8219ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84a8229ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84a8261ffffffff,20.0,0.0,0.0,0.0,0.0,12.0
84a8265ffffffff,1.0,0.0,0.0,0.0,0.0,1.0
84a8267ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
84a826dffffffff,33.0,0.0,0.0,0.0,0.0,19.0
84a8287ffffffff,15.0,0.0,0.0,0.0,0.0,10.0
84a82abffffffff,3.0,0.0,0.0,0.0,0.0,1.0
84a82c9ffffffff,7.0,0.0,0.0,0.0,0.0,4.0
84a82cbffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84a82ddffffffff,7.0,0.0,0.0,0.0,0.0,3.0
84a82e7ffffffff,6.0,0.0,0.0,0.0,0.0,2.0
84a8311ffffffff,55.0,0.0,0.0,0.0,0.0,11.0
84a8313ffffffff,20.0,0.0,0.0,0.0,0.0,3.0
84a8315ffffffff,11.0,0.0,0.0,0.0,0.0,0.0
84a8317ffffffff,29.0,0.0,0.0,0.0,0.0,8.0
84a8319ffffffff,13.0,0.0,0.0,0.0,0.0,8.0
84a831dffffffff,40.0,0.0,0.0,0.0,0.0,6.0
84a8331ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84a8333ffffffff,45.0,0.0,0.0,0.0,0.0,8.0
84a8337ffffffff,3.0,0.0,0.0,0.0,0.0,3.0
84a833bffffffff,138.0,0.0,0.0,0.0,0.0,10.0
84a834bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84a8351ffffffff,8.0,0.0,0.0,0.0,0.0,4.0
84a8353ffffffff,92.0,0.0,0.0,0.0,0.0,7.0
84a8357ffffffff,34.0,0.0,0.0,0.0,0.0,7.0
84a8359ffffffff,21.0,0.0,0.0,0.0,0.0,0.0
84a835bffffffff,41.0,0.0,0.0,0.0,0.0,4.0
84a835dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84a8759ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
84a8801ffffffff,2.0,0.0,0.0,0.0,0.0,2.0
84a8807ffffffff,5.0,0.0,0.0,0.0,0.0,3.0
84a882dffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84a8849ffffffff,13.0,0.0,0.0,0.0,0.0,3.0
84a884dffffffff,7.0,0.0,0.0,0.0,0.0,4.0
84a8917ffffffff,65.0,0.0,0.0,0.0,0.0,16.0
84a8919ffffffff,41.0,0.0,0.0,0.0,0.0,18.0
84a8953ffffffff,27.0,0.0,0.0,0.0,0.0,7.0
84a8a03ffffffff,8.0,0.0,0.0,0.0,0.0,2.0
84a8a07ffffffff,121.0,0.0,0.0,0.0,0.0,23.0
84a8a11ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84a8a13ffffffff,48.0,0.0,0.0,0.0,0.0,13.0
84a8a15ffffffff,20.0,0.0,0.0,0.0,0.0,0.0
84a8a17ffffffff,2.0,0.0,0.0,0.0,0.0,1.0
84a8a19ffffffff,103.0,0.0,0.0,0.0,0.0,24.0
84a8a1dffffffff,22.0,0.0,0.0,0.0,0.0,2.0
84a8a21ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84a8a23ffffffff,301.0,0.0,0.0,0.0,0.0,46.0
84a8a25ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84a8a27ffffffff,81.0,0.0,0.0,0.0,0.0,41.0
84a8a39ffffffff,21.0,0.0,0.0,0.0,0.0,8.0
84a8a3bffffffff,9.0,0.0,0.0,0.0,0.0,7.0
84a8a3dffffffff,119.0,0.0,0.0,0.0,0.0,39.0
84a8a53ffffffff,178.0,0.0,0.0,0.0,0.0,49.0
84a8a57ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84a8ad1ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84a8ad3ffffffff,2.0,0.0,0.0,0.0,0.0,2.0
84a8ad5ffffffff,4.0,0.0,0.0,0.0,0.0,4.0
84a8aebffffffff,2.0,0.0,0.0,0.0,0.0,2.0
84a8b13ffffffff,1.0,0.0,0.0,0.0,0.0,1.0
84a8b1bffffffff,6.0,0.0,0.0,0.0,0.0,2.0
84a8c97ffffffff,5.0,0.0,0.0,5.0,0.0,0.0
84a9033ffffffff,4.0,0.0,0.0,0.0,0.0,4.0
84a9089ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84a908dffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84a90c3ffffffff,1.0,0.0,0.0,0.0,0.0,1.0
84a90c7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84a90cbffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84a90cdffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84a90d5ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
84a90d9ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
84a90dbffffffff,5.0,0.0,0.0,0.0,0.0,5.0
84a90e1ffffffff,17.0,0.0,0.0,0.0,0.0,2.0
84a90e5ffffffff,6.0,0.0,0.0,0.0,0.0,1.0
84a90e7ffffffff,7.0,0.0,0.0,0.0,0.0,3.0
84a90e9ffffffff,25.0,0.0,0.0,0.0,0.0,16.0
84a90ebffffffff,5.0,0.0,0.0,0.0,0.0,0.0
84a9183ffffffff,2.0,0.0,0.0,0.0,0.0,1.0
84a9187ffffffff,3.0,0.0,0.0,0.0,0.0,1.0
84a918bffffffff,23.0,0.0,0.0,0.0,0.0,2.0
84a9195ffffffff,28.0,0.0,0.0,0.0,0.0,1.0
84a919dffffffff,19.0,0.0,0.0,0.0,0.0,0.0
84a91b1ffffffff,52.0,0.0,0.0,0.0,0.0,18.0
84a91b3ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84a91b5ffffffff,44.0,0.0,0.0,0.0,0.0,8.0
84a91b7ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
84a91b9ffffffff,4.0,0.0,0.0,0.0,0.0,2.0
84a91bdffffffff,9.0,0.0,0.0,0.0,0.0,3.0
84a91d1ffffffff,5.0,0.0,0.0,0.0,0.0,2.0
84a91d5ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84a91d7ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
84a91d9ffffffff,19.0,0.0,0.0,0.0,0.0,0.0
84a91ddffffffff,4.0,0.0,0.0,0.0,0.0,2.0
84a9425ffffffff,76.0,0.0,0.0,0.0,0.0,0.0
84a9427ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
84a942dffffffff,11.0,0.0,0.0,0.0,0.0,0.0
84a9433ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84a943dffffffff,92.0,0.0,0.0,0.0,0.0,0.0
84a9465ffffffff,81.0,0.0,0.0,0.0,0.0,0.0
84a946dffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84a9501ffffffff,11.0,0.0,0.0,0.0,0.0,0.0
84a9503ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84a9507ffffffff,62.0,0.0,0.0,0.0,0.0,0.0
84a9509ffffffff,30.0,0.0,0.0,0.0,0.0,0.0
84a950bffffffff,34.0,0.0,0.0,0.0,0.0,1.0
84a950dffffffff,38.0,0.0,0.0,0.0,0.0,2.0
84a9511ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84a9515ffffffff,12.0,0.0,0.0,0.0,0.0,0.0
84a951bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84a951dffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84a9527ffffffff,54.0,0.0,0.0,0.0,0.0,50.0
84a9531ffffffff,101.0,0.0,0.0,0.0,0.0,0.0
84a9533ffffffff,174.0,0.0,0.0,0.0,0.0,0.0
84a9539ffffffff,12.0,0.0,0.0,0.0,0.0,0.0
84a953bffffffff,1089.0,0.0,0.0,0.0,0.0,15.0
84a953dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84a9547ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84a9549ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84a954bffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84a9551ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84a9553ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
84a9555ffffffff,13.0,0.0,0.0,0.0,0.0,0.0
84a9557ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
84a9559ffffffff,14.0,0.0,0.0,0.0,0.0,0.0
84a955bffffffff,74.0,0.0,0.0,0.0,0.0,0.0
84a955dffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84a956bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84a95abffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84a95adffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84a95c3ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
84a95c5ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
84a95c9ffffffff,19.0,0.0,0.0,0.0,0.0,0.0
84a95edffffffff,156.0,0.0,0.0,0.0,0.0,4.0
84a9715ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84a9717ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
84a9733ffffffff,13.0,0.0,0.0,0.0,0.0,0.0
84a973bffffffff,9.0,0.0,0.0,0.0,0.0,0.0
84a9765ffffffff,23.0,0.0,0.0,0.0,0.0,0.0
84b3253ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84b3257ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
