cell_id,Sturnella magna,Sturnella magna hippocrepis,Sturnella magna [magna Group]
842aa0dffffffff,27.0,0.0,8.0
842aa11ffffffff,62.0,0.0,0.0
842aa13ffffffff,493.0,0.0,0.0
842aa15ffffffff,52.0,0.0,0.0
842aa17ffffffff,271.0,0.0,0.0
842aa19ffffffff,58.0,0.0,0.0
842aa1bffffffff,73.0,0.0,0.0
842aa1dffffffff,1043.0,0.0,0.0
842aa21ffffffff,15.0,0.0,0.0
842aa23ffffffff,26.0,0.0,2.0
842aa25ffffffff,29.0,0.0,0.0
842aa27ffffffff,378.0,0.0,11.0
842aa29ffffffff,12.0,0.0,0.0
842aa2bffffffff,31.0,0.0,0.0
842aa2dffffffff,49.0,0.0,2.0
842aa31ffffffff,448.0,0.0,1.0
842aa33ffffffff,213.0,0.0,0.0
842aa35ffffffff,308.0,0.0,0.0
842aa37ffffffff,78.0,0.0,0.0
842aa39ffffffff,822.0,0.0,8.0
842aa3bffffffff,223.0,0.0,0.0
842aa3dffffffff,38.0,0.0,0.0
842aa41ffffffff,925.0,0.0,390.0
842aa43ffffffff,215.0,0.0,142.0
842aa45ffffffff,145.0,0.0,18.0
842aa47ffffffff,34.0,0.0,8.0
842aa49ffffffff,98.0,0.0,24.0
842aa4bffffffff,1973.0,0.0,731.0
842aa4dffffffff,501.0,0.0,244.0
842aa51ffffffff,73.0,0.0,0.0
842aa53ffffffff,110.0,0.0,0.0
842aa55ffffffff,14.0,0.0,0.0
842aa57ffffffff,58.0,0.0,0.0
842aa59ffffffff,54.0,0.0,0.0
842aa5bffffffff,87.0,0.0,1.0
842aa5dffffffff,24.0,0.0,3.0
842aa61ffffffff,29.0,0.0,5.0
842aa63ffffffff,13.0,0.0,4.0
842aa65ffffffff,67.0,0.0,7.0
842aa67ffffffff,46.0,0.0,8.0
842aa69ffffffff,163.0,0.0,18.0
842aa6bffffffff,83.0,0.0,26.0
842aa6dffffffff,244.0,0.0,23.0
842aa81ffffffff,197.0,0.0,22.0
842aa83ffffffff,308.0,0.0,16.0
842aa85ffffffff,1453.0,0.0,51.0
842aa87ffffffff,377.0,0.0,62.0
842aa89ffffffff,382.0,0.0,86.0
842aa8bffffffff,382.0,0.0,73.0
842aa8dffffffff,1222.0,0.0,89.0
842aa91ffffffff,791.0,0.0,204.0
842aa93ffffffff,160.0,0.0,7.0
842aa95ffffffff,782.0,0.0,54.0
842aa97ffffffff,17.0,0.0,0.0
842aa99ffffffff,472.0,0.0,58.0
842aa9bffffffff,2243.0,0.0,218.0
842aa9dffffffff,1529.0,0.0,162.0
842aaa1ffffffff,1812.0,0.0,86.0
842aaa3ffffffff,811.0,0.0,70.0
842aaa5ffffffff,160.0,0.0,24.0
842aaa7ffffffff,456.0,0.0,113.0
842aaa9ffffffff,1518.0,0.0,110.0
842aaabffffffff,1175.0,0.0,107.0
842aaadffffffff,941.0,0.0,71.0
842aab1ffffffff,132.0,0.0,5.0
842aab3ffffffff,181.0,0.0,8.0
842aab5ffffffff,45.0,0.0,0.0
842aab7ffffffff,97.0,0.0,3.0
842aab9ffffffff,330.0,0.0,34.0
842aabbffffffff,63.0,0.0,4.0
842aabdffffffff,229.0,0.0,14.0
842aac1ffffffff,555.0,0.0,6.0
842aac3ffffffff,386.0,0.0,16.0
842aac5ffffffff,281.0,0.0,0.0
842aac7ffffffff,172.0,0.0,20.0
842aac9ffffffff,157.0,0.0,1.0
842aacbffffffff,450.0,0.0,6.0
842aacdffffffff,713.0,0.0,0.0
842aad1ffffffff,3672.0,0.0,242.0
842aad3ffffffff,228.0,0.0,1.0
842aad5ffffffff,646.0,0.0,30.0
842aad7ffffffff,78.0,0.0,2.0
842aad9ffffffff,482.0,0.0,42.0
842aadbffffffff,52.0,0.0,5.0
842aaddffffffff,265.0,0.0,20.0
842aae1ffffffff,274.0,0.0,4.0
842aae3ffffffff,267.0,0.0,23.0
842aae5ffffffff,274.0,0.0,2.0
842aae7ffffffff,557.0,0.0,33.0
842aae9ffffffff,27.0,0.0,0.0
842aaebffffffff,261.0,0.0,7.0
842aaedffffffff,572.0,0.0,0.0
842ab03ffffffff,291.0,0.0,0.0
842ab05ffffffff,304.0,0.0,18.0
842ab09ffffffff,113.0,0.0,5.0
842ab0dffffffff,113.0,0.0,0.0
842ab11ffffffff,609.0,0.0,0.0
842ab13ffffffff,713.0,0.0,0.0
842ab15ffffffff,407.0,0.0,0.0
842ab17ffffffff,29.0,0.0,0.0
842ab19ffffffff,164.0,0.0,0.0
842ab1bffffffff,65.0,0.0,0.0
842ab1dffffffff,64.0,0.0,0.0
842ab21ffffffff,312.0,0.0,0.0
842ab23ffffffff,117.0,0.0,14.0
842ab25ffffffff,1531.0,0.0,0.0
842ab27ffffffff,1923.0,0.0,0.0
842ab29ffffffff,44.0,0.0,0.0
842ab2bffffffff,314.0,0.0,21.0
842ab2dffffffff,40.0,0.0,0.0
842ab31ffffffff,508.0,0.0,0.0
842ab33ffffffff,284.0,0.0,0.0
842ab35ffffffff,146.0,0.0,0.0
842ab37ffffffff,225.0,0.0,0.0
842ab39ffffffff,600.0,0.0,0.0
842ab3bffffffff,452.0,0.0,0.0
842ab3dffffffff,42.0,0.0,0.0
842ab41ffffffff,26.0,0.0,0.0
842ab43ffffffff,195.0,0.0,14.0
842ab45ffffffff,140.0,0.0,19.0
842ab47ffffffff,344.0,0.0,5.0
842ab49ffffffff,942.0,0.0,70.0
842ab4bffffffff,648.0,0.0,27.0
842ab4dffffffff,93.0,0.0,2.0
842ab51ffffffff,89.0,0.0,0.0
842ab53ffffffff,32.0,0.0,0.0
842ab55ffffffff,308.0,0.0,0.0
842ab57ffffffff,71.0,0.0,0.0
842ab59ffffffff,17.0,0.0,0.0
842ab5bffffffff,253.0,0.0,5.0
842ab5dffffffff,207.0,0.0,27.0
842ab61ffffffff,195.0,0.0,4.0
842ab63ffffffff,40.0,0.0,2.0
842ab65ffffffff,43.0,0.0,0.0
842ab67ffffffff,278.0,0.0,0.0
842ab69ffffffff,33.0,0.0,0.0
842ab6bffffffff,194.0,0.0,0.0
842ab6dffffffff,36.0,0.0,0.0
842ac6dffffffff,641.0,0.0,0.0
842ad01ffffffff,4.0,0.0,0.0
842ad03ffffffff,61.0,0.0,0.0
842ad05ffffffff,2.0,0.0,0.0
842ad07ffffffff,8.0,0.0,0.0
842ad09ffffffff,6.0,0.0,0.0
842ad0bffffffff,3.0,0.0,0.0
842ad0dffffffff,3.0,0.0,0.0
842ad15ffffffff,77.0,0.0,0.0
842ad21ffffffff,8.0,0.0,1.0
842ad23ffffffff,4.0,0.0,0.0
842ad25ffffffff,32.0,0.0,0.0
842ad27ffffffff,26.0,0.0,3.0
842ad29ffffffff,46.0,0.0,0.0
842ad2bffffffff,4.0,0.0,0.0
842ad2dffffffff,192.0,0.0,0.0
842ad31ffffffff,3.0,0.0,0.0
842ad35ffffffff,74.0,0.0,0.0
842ad37ffffffff,72.0,0.0,3.0
842ad39ffffffff,16.0,0.0,0.0
842ad41ffffffff,17.0,0.0,0.0
842ad43ffffffff,6.0,0.0,0.0
842ad45ffffffff,44.0,0.0,0.0
842ad47ffffffff,21.0,0.0,0.0
842ad49ffffffff,367.0,0.0,0.0
842ad4bffffffff,20.0,0.0,0.0
842ad4dffffffff,17.0,0.0,0.0
842ad51ffffffff,74.0,0.0,0.0
842ad55ffffffff,18.0,0.0,0.0
842ad59ffffffff,701.0,0.0,0.0
842ad5bffffffff,157.0,0.0,0.0
842ad5dffffffff,114.0,0.0,0.0
842ad61ffffffff,12.0,0.0,0.0
842ad63ffffffff,2.0,0.0,0.0
842ad65ffffffff,35.0,0.0,0.0
842ad67ffffffff,103.0,0.0,0.0
842ad69ffffffff,1458.0,0.0,0.0
842ad6bffffffff,30.0,0.0,0.0
842ad6dffffffff,164.0,0.0,0.0
842af01ffffffff,5.0,0.0,0.0
842af03ffffffff,127.0,0.0,0.0
842af05ffffffff,365.0,0.0,21.0
842af07ffffffff,105.0,0.0,0.0
842af0dffffffff,516.0,0.0,49.0
842af15ffffffff,2919.0,0.0,0.0
842af17ffffffff,455.0,0.0,0.0
842af21ffffffff,8.0,0.0,0.0
842af23ffffffff,91.0,0.0,0.0
842af25ffffffff,29.0,0.0,0.0
842af27ffffffff,20.0,0.0,0.0
842af29ffffffff,173.0,0.0,0.0
842af2bffffffff,50.0,0.0,0.0
842af2dffffffff,81.0,0.0,4.0
842af31ffffffff,811.0,0.0,0.0
842af33ffffffff,75.0,0.0,0.0
842af35ffffffff,166.0,0.0,0.0
842af37ffffffff,83.0,0.0,0.0
842af39ffffffff,2344.0,0.0,0.0
842af3bffffffff,2.0,0.0,0.0
842af3dffffffff,482.0,0.0,0.0
842af45ffffffff,1.0,0.0,1.0
842af61ffffffff,857.0,0.0,78.0
842af63ffffffff,871.0,0.0,36.0
842af65ffffffff,338.0,0.0,11.0
842af67ffffffff,135.0,0.0,2.0
842af69ffffffff,275.0,0.0,49.0
842af6bffffffff,593.0,0.0,56.0
842af6dffffffff,204.0,0.0,21.0
842b127ffffffff,28.0,0.0,0.0
842b185ffffffff,8.0,0.0,0.0
842b187ffffffff,24.0,0.0,0.0
842b189ffffffff,4.0,0.0,0.0
842b18dffffffff,1.0,0.0,0.0
842b1a1ffffffff,17.0,0.0,0.0
842b1a3ffffffff,8.0,0.0,0.0
842b1a5ffffffff,39.0,0.0,0.0
842b1a7ffffffff,40.0,0.0,0.0
842b1a9ffffffff,11.0,0.0,0.0
842b1abffffffff,9.0,0.0,0.0
842b801ffffffff,84.0,0.0,0.0
842b805ffffffff,8.0,0.0,0.0
842b807ffffffff,15.0,0.0,0.0
842b809ffffffff,9.0,0.0,0.0
842b80bffffffff,10.0,0.0,0.0
842b80dffffffff,1.0,0.0,0.0
842b811ffffffff,106.0,0.0,2.0
842b813ffffffff,258.0,0.0,6.0
842b815ffffffff,257.0,0.0,4.0
842b817ffffffff,138.0,0.0,2.0
842b819ffffffff,284.0,0.0,0.0
842b81bffffffff,137.0,0.0,0.0
842b81dffffffff,76.0,0.0,0.0
842b823ffffffff,71.0,0.0,0.0
842b831ffffffff,1120.0,0.0,104.0
842b833ffffffff,312.0,0.0,52.0
842b835ffffffff,390.0,0.0,66.0
842b837ffffffff,9.0,0.0,1.0
842b839ffffffff,390.0,0.0,0.0
842b83bffffffff,958.0,0.0,36.0
842b83dffffffff,146.0,0.0,0.0
842b847ffffffff,5.0,0.0,0.0
842b851ffffffff,4.0,0.0,0.0
842b853ffffffff,8.0,0.0,0.0
842b855ffffffff,2.0,0.0,0.0
842b857ffffffff,81.0,0.0,0.0
842b85bffffffff,28.0,0.0,0.0
842b883ffffffff,68.0,0.0,2.0
842b885ffffffff,6.0,0.0,6.0
842b887ffffffff,45.0,0.0,2.0
842b88bffffffff,3.0,0.0,0.0
842b88dffffffff,5.0,0.0,0.0
842b891ffffffff,347.0,0.0,20.0
842b893ffffffff,172.0,0.0,2.0
842b895ffffffff,178.0,0.0,16.0
842b897ffffffff,32.0,0.0,0.0
842b899ffffffff,417.0,0.0,18.0
842b89bffffffff,105.0,0.0,37.0
842b89dffffffff,42.0,0.0,0.0
842b8a1ffffffff,298.0,0.0,20.0
842b8a3ffffffff,124.0,0.0,22.0
842b8a7ffffffff,110.0,0.0,21.0
842b8a9ffffffff,23.0,0.0,2.0
842b8abffffffff,118.0,0.0,2.0
842b8adffffffff,695.0,0.0,558.0
842b8b1ffffffff,55.0,0.0,0.0
842b8b3ffffffff,25.0,0.0,0.0
842b8b5ffffffff,22.0,0.0,8.0
842b8b7ffffffff,117.0,0.0,36.0
842b8b9ffffffff,168.0,0.0,6.0
842b8bbffffffff,18.0,0.0,0.0
842b8bdffffffff,46.0,0.0,4.0
842b8c1ffffffff,8.0,0.0,5.0
842b8c5ffffffff,25.0,0.0,3.0
842b8c7ffffffff,9.0,0.0,0.0
842b8c9ffffffff,176.0,0.0,2.0
842b8cbffffffff,675.0,0.0,17.0
842b8cdffffffff,866.0,0.0,0.0
842b8d1ffffffff,559.0,0.0,2.0
842b8d3ffffffff,6.0,0.0,0.0
842b8d5ffffffff,42.0,0.0,0.0
842b8d7ffffffff,126.0,0.0,4.0
842b8d9ffffffff,4.0,0.0,0.0
842b8dbffffffff,14.0,0.0,0.0
842b8ddffffffff,533.0,0.0,19.0
842b8e1ffffffff,47.0,0.0,9.0
842b8e3ffffffff,6.0,0.0,2.0
842b8e5ffffffff,714.0,0.0,36.0
842b8e7ffffffff,796.0,0.0,113.0
842b8e9ffffffff,236.0,0.0,25.0
842b8ebffffffff,2.0,0.0,2.0
842b8edffffffff,131.0,0.0,17.0
842b909ffffffff,1.0,0.0,0.0
842b911ffffffff,12.0,0.0,4.0
842b917ffffffff,54.0,0.0,16.0
842b923ffffffff,6.0,0.0,0.0
842b931ffffffff,5.0,0.0,0.0
842b935ffffffff,2.0,0.0,0.0
842b939ffffffff,35.0,0.0,20.0
842b981ffffffff,584.0,0.0,41.0
842b983ffffffff,412.0,0.0,6.0
842b985ffffffff,319.0,0.0,30.0
842b987ffffffff,242.0,0.0,6.0
842b989ffffffff,83.0,0.0,9.0
842b98bffffffff,3219.0,0.0,355.0
842b98dffffffff,2777.0,0.0,114.0
842b991ffffffff,402.0,0.0,120.0
842b993ffffffff,106.0,0.0,15.0
842b995ffffffff,47.0,0.0,0.0
842b997ffffffff,204.0,0.0,37.0
842b999ffffffff,325.0,0.0,42.0
842b99bffffffff,12.0,0.0,8.0
842b99dffffffff,219.0,0.0,5.0
842b9a1ffffffff,118.0,0.0,13.0
842b9a3ffffffff,316.0,0.0,13.0
842b9a5ffffffff,164.0,0.0,17.0
842b9a7ffffffff,173.0,0.0,10.0
842b9a9ffffffff,224.0,0.0,5.0
842b9abffffffff,362.0,0.0,42.0
842b9adffffffff,22.0,0.0,2.0
842b9b1ffffffff,28.0,0.0,0.0
842b9b3ffffffff,210.0,0.0,2.0
842b9b5ffffffff,502.0,0.0,34.0
842b9b7ffffffff,581.0,0.0,33.0
842b9b9ffffffff,61.0,0.0,0.0
842b9bbffffffff,167.0,0.0,14.0
842b9bdffffffff,231.0,0.0,3.0
842b9c1ffffffff,6.0,0.0,2.0
842b9c3ffffffff,4.0,0.0,0.0
842b9c9ffffffff,11.0,0.0,4.0
842b9cbffffffff,6.0,0.0,0.0
842b9d1ffffffff,1527.0,0.0,225.0
842b9d3ffffffff,2431.0,0.0,301.0
842b9d5ffffffff,170.0,0.0,14.0
842b9d7ffffffff,363.0,0.0,22.0
842b9d9ffffffff,334.0,0.0,27.0
842b9dbffffffff,4828.0,0.0,635.0
842b9ddffffffff,3.0,0.0,0.0
842b9e1ffffffff,68.0,0.0,0.0
842b9e3ffffffff,262.0,0.0,9.0
842b9e5ffffffff,21.0,0.0,0.0
842b9e7ffffffff,8.0,0.0,0.0
842b9e9ffffffff,8.0,0.0,0.0
842b9ebffffffff,3.0,0.0,0.0
842b9edffffffff,3.0,0.0,0.0
842ba81ffffffff,28.0,0.0,0.0
842ba83ffffffff,19.0,0.0,0.0
842ba85ffffffff,98.0,0.0,0.0
842ba87ffffffff,157.0,0.0,0.0
842ba89ffffffff,1.0,0.0,0.0
842ba8dffffffff,97.0,0.0,0.0
842ba97ffffffff,4.0,0.0,0.0
842ba9bffffffff,2.0,0.0,0.0
842ba9dffffffff,2.0,0.0,0.0
842baa1ffffffff,36.0,0.0,0.0
842baa3ffffffff,579.0,0.0,2.0
842baa5ffffffff,159.0,0.0,0.0
842baa7ffffffff,63.0,0.0,0.0
842baa9ffffffff,42.0,0.0,0.0
842baabffffffff,647.0,0.0,0.0
842baadffffffff,56.0,0.0,0.0
842bab1ffffffff,25.0,0.0,0.0
842bab3ffffffff,8.0,0.0,0.0
842bab5ffffffff,70.0,0.0,0.0
842bab7ffffffff,34.0,0.0,0.0
842bab9ffffffff,36.0,0.0,0.0
842babbffffffff,3.0,0.0,0.0
842babdffffffff,95.0,0.0,0.0
842bac1ffffffff,4.0,0.0,0.0
842bac3ffffffff,73.0,0.0,0.0
842bac5ffffffff,285.0,0.0,4.0
842bac7ffffffff,45.0,0.0,0.0
842bacdffffffff,162.0,0.0,0.0
842bad1ffffffff,1.0,0.0,0.0
842bae1ffffffff,42.0,0.0,0.0
842bae3ffffffff,4.0,0.0,0.0
842bae7ffffffff,75.0,0.0,0.0
842bae9ffffffff,110.0,0.0,0.0
842baebffffffff,46.0,0.0,0.0
8444121ffffffff,9.0,0.0,1.0
8444123ffffffff,253.0,0.0,0.0
8444125ffffffff,341.0,0.0,32.0
8444127ffffffff,68.0,0.0,0.0
844412dffffffff,171.0,0.0,8.0
8444131ffffffff,242.0,0.0,0.0
8444133ffffffff,2538.0,0.0,50.0
8444135ffffffff,286.0,0.0,0.0
8444137ffffffff,537.0,0.0,5.0
844413dffffffff,19.0,0.0,0.0
84441a1ffffffff,375.0,0.0,9.0
84441a3ffffffff,182.0,0.0,0.0
84441a5ffffffff,258.0,0.0,23.0
84441a7ffffffff,1088.0,0.0,10.0
84441a9ffffffff,17.0,0.0,1.0
84441abffffffff,145.0,0.0,0.0
84441adffffffff,417.0,0.0,55.0
84441b3ffffffff,3.0,0.0,0.0
84441b5ffffffff,4.0,0.0,0.0
84441b7ffffffff,14.0,0.0,0.0
84441e3ffffffff,1.0,0.0,0.0
84441e5ffffffff,978.0,0.0,18.0
84441e7ffffffff,1152.0,0.0,18.0
8444301ffffffff,3.0,3.0,0.0
8444305ffffffff,8.0,3.0,0.0
844430dffffffff,86.0,63.0,0.0
8444325ffffffff,248.0,126.0,0.0
8444329ffffffff,211.0,146.0,0.0
844432dffffffff,109.0,47.0,0.0
8444343ffffffff,21.0,20.0,0.0
844434bffffffff,5.0,2.0,0.0
8444363ffffffff,175.0,89.0,0.0
844436bffffffff,1.0,0.0,0.0
8444401ffffffff,118.0,0.0,0.0
8444403ffffffff,35.0,0.0,0.0
8444405ffffffff,102.0,0.0,0.0
8444407ffffffff,8.0,0.0,0.0
8444409ffffffff,156.0,0.0,0.0
844440bffffffff,32.0,0.0,0.0
844440dffffffff,1164.0,0.0,0.0
8444411ffffffff,13.0,0.0,0.0
8444413ffffffff,9.0,0.0,0.0
8444415ffffffff,35.0,0.0,0.0
8444417ffffffff,2.0,0.0,0.0
8444419ffffffff,16.0,0.0,0.0
844441bffffffff,6.0,0.0,0.0
844441dffffffff,35.0,0.0,0.0
8444421ffffffff,7.0,0.0,0.0
8444425ffffffff,18.0,0.0,0.0
8444427ffffffff,4.0,0.0,0.0
8444429ffffffff,102.0,0.0,0.0
844442bffffffff,20.0,0.0,0.0
844442dffffffff,310.0,0.0,0.0
8444431ffffffff,8.0,0.0,0.0
8444433ffffffff,52.0,0.0,0.0
8444435ffffffff,4.0,0.0,0.0
8444437ffffffff,20.0,0.0,0.0
8444439ffffffff,70.0,0.0,0.0
844443bffffffff,15.0,0.0,0.0
844443dffffffff,2.0,0.0,0.0
8444441ffffffff,38.0,0.0,0.0
8444443ffffffff,254.0,0.0,0.0
8444445ffffffff,21.0,0.0,0.0
8444447ffffffff,8.0,0.0,0.0
844444bffffffff,137.0,0.0,0.0
8444451ffffffff,264.0,0.0,0.0
8444453ffffffff,27.0,0.0,0.0
8444455ffffffff,139.0,0.0,0.0
8444457ffffffff,35.0,0.0,0.0
8444459ffffffff,3355.0,0.0,0.0
844445bffffffff,117.0,0.0,0.0
844445dffffffff,1253.0,0.0,0.0
8444461ffffffff,472.0,0.0,0.0
8444463ffffffff,35.0,0.0,0.0
8444465ffffffff,560.0,0.0,0.0
8444467ffffffff,127.0,0.0,0.0
8444469ffffffff,422.0,0.0,0.0
844446bffffffff,71.0,0.0,0.0
844446dffffffff,42.0,0.0,0.0
8444481ffffffff,15.0,0.0,0.0
8444483ffffffff,15.0,0.0,0.0
8444485ffffffff,2.0,0.0,0.0
8444487ffffffff,2.0,0.0,0.0
8444489ffffffff,11.0,0.0,0.0
844448bffffffff,132.0,0.0,2.0
844448dffffffff,17.0,0.0,0.0
8444491ffffffff,19.0,0.0,2.0
8444495ffffffff,6.0,0.0,0.0
8444497ffffffff,7.0,0.0,0.0
8444499ffffffff,255.0,0.0,0.0
844449bffffffff,36.0,0.0,0.0
844449dffffffff,101.0,0.0,0.0
84444a1ffffffff,18.0,0.0,2.0
84444a3ffffffff,4.0,0.0,0.0
84444a5ffffffff,25.0,0.0,0.0
84444a7ffffffff,42.0,0.0,0.0
84444a9ffffffff,3.0,0.0,0.0
84444b1ffffffff,75.0,0.0,3.0
84444b3ffffffff,4.0,0.0,0.0
84444b5ffffffff,10.0,0.0,0.0
84444b7ffffffff,68.0,0.0,0.0
84444b9ffffffff,48.0,0.0,0.0
84444bbffffffff,7.0,0.0,0.0
84444bdffffffff,4.0,0.0,0.0
84444c1ffffffff,374.0,0.0,0.0
84444c3ffffffff,248.0,0.0,0.0
84444c5ffffffff,7.0,0.0,0.0
84444c7ffffffff,107.0,0.0,0.0
84444c9ffffffff,28.0,0.0,0.0
84444cbffffffff,96.0,0.0,0.0
84444cdffffffff,133.0,0.0,0.0
84444d1ffffffff,28.0,0.0,0.0
84444d3ffffffff,150.0,0.0,0.0
84444d5ffffffff,156.0,0.0,0.0
84444d7ffffffff,40.0,0.0,0.0
84444d9ffffffff,66.0,0.0,0.0
84444dbffffffff,492.0,0.0,0.0
84444ddffffffff,15.0,0.0,0.0
84444e1ffffffff,187.0,0.0,0.0
84444e3ffffffff,1.0,0.0,0.0
84444e5ffffffff,98.0,0.0,0.0
84444e7ffffffff,101.0,0.0,0.0
84444e9ffffffff,7.0,0.0,0.0
84444ebffffffff,21.0,0.0,0.0
84444edffffffff,98.0,0.0,0.0
8444501ffffffff,124.0,0.0,8.0
8444503ffffffff,7.0,0.0,0.0
8444505ffffffff,56.0,0.0,6.0
8444507ffffffff,6.0,0.0,2.0
8444509ffffffff,367.0,0.0,16.0
844450bffffffff,32.0,0.0,0.0
844450dffffffff,256.0,0.0,14.0
8444511ffffffff,14.0,0.0,0.0
8444519ffffffff,19.0,0.0,3.0
844451bffffffff,59.0,0.0,0.0
8444521ffffffff,19.0,0.0,0.0
8444525ffffffff,6.0,0.0,0.0
8444527ffffffff,2.0,0.0,0.0
8444529ffffffff,137.0,0.0,0.0
844452bffffffff,70.0,0.0,0.0
844452dffffffff,102.0,0.0,0.0
8444535ffffffff,2.0,0.0,0.0
8444537ffffffff,2.0,0.0,0.0
8444539ffffffff,4.0,0.0,0.0
844453bffffffff,8.0,0.0,6.0
8444543ffffffff,3.0,0.0,0.0
8444551ffffffff,148.0,0.0,0.0
8444553ffffffff,25.0,0.0,2.0
8444555ffffffff,1243.0,0.0,6.0
8444557ffffffff,9.0,0.0,0.0
8444559ffffffff,4.0,0.0,0.0
844455bffffffff,798.0,0.0,0.0
844455dffffffff,1.0,0.0,0.0
8444563ffffffff,52.0,0.0,0.0
8444567ffffffff,1.0,0.0,0.0
8444581ffffffff,11.0,0.0,0.0
8444583ffffffff,25.0,0.0,2.0
8444587ffffffff,2.0,0.0,0.0
8444589ffffffff,3.0,0.0,0.0
844458bffffffff,24.0,0.0,3.0
8444591ffffffff,3.0,0.0,0.0
8444593ffffffff,28.0,0.0,0.0
8444595ffffffff,214.0,0.0,8.0
8444597ffffffff,65.0,0.0,2.0
8444599ffffffff,50.0,0.0,0.0
844459bffffffff,15.0,0.0,0.0
844459dffffffff,12.0,0.0,0.0
84445a1ffffffff,99.0,0.0,0.0
84445a3ffffffff,20.0,0.0,0.0
84445a5ffffffff,8.0,0.0,0.0
84445a7ffffffff,1.0,0.0,0.0
84445a9ffffffff,165.0,0.0,2.0
84445abffffffff,4.0,0.0,2.0
84445adffffffff,102.0,0.0,0.0
84445b1ffffffff,170.0,0.0,17.0
84445b3ffffffff,21.0,0.0,0.0
84445b5ffffffff,5.0,0.0,2.0
84445b7ffffffff,24.0,0.0,0.0
84445b9ffffffff,89.0,0.0,16.0
84445bbffffffff,221.0,0.0,14.0
84445c1ffffffff,2.0,0.0,0.0
84445c3ffffffff,21.0,0.0,0.0
84445c7ffffffff,7.0,0.0,0.0
84445cbffffffff,2.0,0.0,0.0
84445d1ffffffff,8.0,0.0,0.0
84445d3ffffffff,32.0,0.0,0.0
84445d5ffffffff,51.0,0.0,0.0
84445d7ffffffff,23.0,0.0,0.0
84445d9ffffffff,49.0,0.0,0.0
84445dbffffffff,12.0,0.0,0.0
84445ddffffffff,27.0,0.0,0.0
84445e3ffffffff,1.0,0.0,0.0
84445e5ffffffff,1.0,0.0,0.0
84445e7ffffffff,4.0,0.0,0.0
8444633ffffffff,1284.0,0.0,0.0
8444637ffffffff,107.0,0.0,0.0
8444681ffffffff,45.0,0.0,0.0
8444683ffffffff,12.0,0.0,0.0
8444685ffffffff,12.0,0.0,0.0
8444687ffffffff,28.0,0.0,0.0
8444689ffffffff,3.0,0.0,0.0
844468bffffffff,35.0,0.0,0.0
844468dffffffff,42.0,0.0,0.0
8444691ffffffff,17.0,0.0,0.0
8444693ffffffff,154.0,0.0,0.0
8444695ffffffff,28.0,0.0,0.0
8444697ffffffff,61.0,0.0,0.0
8444699ffffffff,60.0,0.0,0.0
844469bffffffff,59.0,0.0,0.0
844469dffffffff,63.0,0.0,0.0
84446a1ffffffff,6.0,0.0,0.0
84446a3ffffffff,30.0,0.0,0.0
84446a5ffffffff,56.0,0.0,0.0
84446a7ffffffff,11.0,0.0,0.0
84446a9ffffffff,17.0,0.0,0.0
84446abffffffff,45.0,0.0,0.0
84446adffffffff,32.0,0.0,0.0
84446b1ffffffff,40.0,0.0,0.0
84446b3ffffffff,68.0,0.0,0.0
84446b5ffffffff,37.0,0.0,0.0
84446b7ffffffff,151.0,0.0,0.0
84446b9ffffffff,66.0,0.0,0.0
84446bbffffffff,20.0,0.0,0.0
84446bdffffffff,22.0,0.0,0.0
84446c1ffffffff,243.0,0.0,0.0
84446c3ffffffff,82.0,0.0,0.0
84446c5ffffffff,6435.0,0.0,311.0
84446c7ffffffff,165.0,0.0,0.0
84446c9ffffffff,1122.0,0.0,0.0
84446cbffffffff,710.0,0.0,0.0
84446cdffffffff,6088.0,0.0,237.0
84446d1ffffffff,330.0,0.0,0.0
84446d3ffffffff,453.0,0.0,0.0
84446d5ffffffff,21.0,0.0,0.0
84446d7ffffffff,120.0,0.0,0.0
84446d9ffffffff,185.0,0.0,0.0
84446dbffffffff,165.0,0.0,0.0
84446ddffffffff,3860.0,0.0,0.0
84446e1ffffffff,30.0,0.0,0.0
84446e3ffffffff,14.0,0.0,0.0
84446e5ffffffff,763.0,0.0,0.0
84446e7ffffffff,27.0,0.0,0.0
84446e9ffffffff,727.0,0.0,0.0
84446ebffffffff,503.0,0.0,1.0
84446edffffffff,521.0,0.0,0.0
8444713ffffffff,6.0,0.0,0.0
8444717ffffffff,31.0,0.0,0.0
8444731ffffffff,98.0,0.0,0.0
8444733ffffffff,361.0,0.0,0.0
8444735ffffffff,5.0,0.0,0.0
844473bffffffff,882.0,0.0,0.0
8444a11ffffffff,3.0,0.0,0.0
8444a13ffffffff,325.0,0.0,3.0
8444a19ffffffff,610.0,0.0,50.0
8444a1bffffffff,37.0,0.0,0.0
8444a53ffffffff,2607.0,0.0,252.0
8444a5bffffffff,2.0,0.0,0.0
8444a81ffffffff,601.0,0.0,0.0
8444a83ffffffff,1005.0,0.0,3.0
8444a89ffffffff,426.0,0.0,13.0
8444a8bffffffff,976.0,0.0,46.0
8444a8dffffffff,352.0,0.0,2.0
8444a91ffffffff,197.0,0.0,9.0
8444a93ffffffff,569.0,0.0,31.0
8444a95ffffffff,696.0,0.0,232.0
8444a97ffffffff,369.0,0.0,0.0
8444a99ffffffff,352.0,0.0,13.0
8444a9bffffffff,99.0,0.0,11.0
8444a9dffffffff,2102.0,0.0,212.0
