cell_id,Thalassarche melanophris,Thalassarche melanophris melanophris,Thalassarche melanophris impavida
84e0915ffffffff,3.0,3.0,0.0
84e0921ffffffff,2.0,2.0,0.0
84e092bffffffff,4.0,4.0,0.0
84e092dffffffff,2.0,2.0,0.0
84e0935ffffffff,1.0,0.0,0.0
84e0939ffffffff,4.0,4.0,0.0
84e093dffffffff,1.0,1.0,0.0
84e09b7ffffffff,2.0,0.0,0.0
84e88a5ffffffff,4.0,0.0,0.0
84e8983ffffffff,3.0,3.0,0.0
84e8989ffffffff,2.0,0.0,0.0
84e899bffffffff,3.0,0.0,0.0
84e89b3ffffffff,1.0,0.0,0.0
84e89b7ffffffff,2.0,0.0,0.0
84e89c3ffffffff,2.0,0.0,0.0
84e89c9ffffffff,3.0,0.0,0.0
84e89d1ffffffff,1.0,1.0,0.0
84e89d9ffffffff,3.0,3.0,0.0
84e89ddffffffff,1.0,1.0,0.0
84e8d27ffffffff,2.0,0.0,0.0
84ead27ffffffff,1.0,0.0,1.0
84ead63ffffffff,1.0,0.0,1.0
84ebb27ffffffff,1.0,0.0,0.0
