cell_id,Pyrocephalus rubinus,Pyrocephalus rubinus [mexicanus Group],Pyrocephalus rubinus saturatus,Pyrocephalus rubinus [obscurus Group],Pyrocephalus rubinus rubinus
846d361ffffffff,3.0,0.0,0.0,0.0,0.0
846d363ffffffff,7.0,0.0,0.0,0.0,0.0
846d365ffffffff,50.0,12.0,0.0,0.0,0.0
846d367ffffffff,27.0,4.0,0.0,0.0,0.0
846d36bffffffff,16.0,0.0,0.0,0.0,0.0
846d36dffffffff,63.0,9.0,0.0,0.0,0.0
8481063ffffffff,3.0,0.0,0.0,0.0,2.0
84811edffffffff,2.0,0.0,0.0,0.0,0.0
8481243ffffffff,2.0,0.0,0.0,0.0,0.0
848124bffffffff,2.0,0.0,0.0,0.0,0.0
84812d7ffffffff,4.0,0.0,0.0,0.0,0.0
8481321ffffffff,2.0,0.0,0.0,0.0,0.0
8481327ffffffff,4.0,0.0,0.0,0.0,0.0
848162bffffffff,9.0,0.0,0.0,0.0,3.0
8481635ffffffff,2.0,0.0,0.0,0.0,0.0
8481711ffffffff,15.0,0.0,0.0,0.0,0.0
848175dffffffff,2.0,0.0,0.0,0.0,0.0
848a051ffffffff,4.0,0.0,0.0,0.0,0.0
848a05bffffffff,10.0,0.0,0.0,0.0,0.0
848a155ffffffff,3.0,0.0,0.0,0.0,0.0
848a243ffffffff,1.0,0.0,0.0,0.0,0.0
848a249ffffffff,4.0,0.0,0.0,0.0,2.0
848a25bffffffff,4.0,0.0,0.0,0.0,0.0
848a451ffffffff,14.0,0.0,0.0,0.0,0.0
848a459ffffffff,12.0,0.0,0.0,0.0,0.0
848a45bffffffff,30.0,0.0,0.0,0.0,8.0
848a45dffffffff,66.0,0.0,0.0,0.0,4.0
848a68bffffffff,1.0,0.0,0.0,0.0,0.0
848a699ffffffff,2.0,0.0,0.0,0.0,0.0
848a6d3ffffffff,78.0,0.0,0.0,0.0,7.0
848a6d7ffffffff,19.0,0.0,0.0,0.0,2.0
848a6d9ffffffff,11.0,0.0,0.0,0.0,6.0
848a6dbffffffff,7.0,0.0,0.0,0.0,0.0
848a755ffffffff,4.0,0.0,0.0,0.0,0.0
848ad85ffffffff,2.0,0.0,0.0,0.0,0.0
848ada3ffffffff,5.0,0.0,0.0,0.0,0.0
848ada9ffffffff,33.0,0.0,6.0,0.0,0.0
848adabffffffff,11.0,0.0,1.0,0.0,0.0
848adb1ffffffff,9.0,0.0,4.0,0.0,0.0
848adb5ffffffff,8.0,0.0,2.0,0.0,0.0
848af69ffffffff,4.0,0.0,0.0,0.0,0.0
848b001ffffffff,2.0,0.0,0.0,0.0,0.0
848b009ffffffff,5.0,0.0,0.0,0.0,0.0
848b043ffffffff,1.0,0.0,0.0,0.0,0.0
848b05dffffffff,5.0,0.0,0.0,0.0,0.0
848b069ffffffff,3.0,0.0,0.0,0.0,0.0
848b06dffffffff,3.0,0.0,0.0,0.0,0.0
848b08bffffffff,8.0,0.0,0.0,0.0,0.0
848b0a3ffffffff,2.0,0.0,0.0,0.0,0.0
848b0bdffffffff,2.0,0.0,0.0,0.0,2.0
848b0c1ffffffff,7.0,0.0,0.0,0.0,0.0
848b0c3ffffffff,12.0,0.0,0.0,0.0,0.0
848b0c5ffffffff,1.0,0.0,0.0,0.0,1.0
848b0c7ffffffff,3.0,0.0,0.0,0.0,0.0
848b0c9ffffffff,52.0,0.0,0.0,0.0,3.0
848b0cbffffffff,3.0,0.0,0.0,0.0,0.0
848b0cdffffffff,19.0,0.0,0.0,0.0,2.0
848b0d1ffffffff,165.0,0.0,0.0,0.0,0.0
848b0d3ffffffff,11.0,0.0,0.0,0.0,0.0
848b0d5ffffffff,27.0,0.0,0.0,0.0,0.0
848b0d9ffffffff,10.0,0.0,0.0,0.0,0.0
848b0dbffffffff,17.0,0.0,0.0,0.0,0.0
848b0ddffffffff,2.0,0.0,0.0,0.0,0.0
848b0e5ffffffff,4.0,0.0,0.0,0.0,0.0
848b0e7ffffffff,1.0,0.0,0.0,0.0,0.0
848b105ffffffff,6.0,0.0,0.0,0.0,0.0
848b10dffffffff,4.0,0.0,0.0,0.0,0.0
848b11bffffffff,6.0,0.0,0.0,0.0,0.0
848b11dffffffff,4.0,0.0,0.0,0.0,0.0
848b131ffffffff,2.0,0.0,0.0,0.0,0.0
848b133ffffffff,1.0,0.0,0.0,0.0,0.0
848b1c5ffffffff,4.0,0.0,0.0,0.0,0.0
848b1e1ffffffff,6.0,0.0,0.0,0.0,0.0
848b1e5ffffffff,1.0,0.0,0.0,0.0,0.0
848b201ffffffff,7.0,0.0,0.0,0.0,4.0
848b203ffffffff,9.0,0.0,0.0,0.0,0.0
848b205ffffffff,25.0,0.0,0.0,0.0,1.0
848b20bffffffff,15.0,0.0,0.0,0.0,0.0
848b20dffffffff,5.0,0.0,0.0,0.0,0.0
848b211ffffffff,2.0,0.0,0.0,0.0,2.0
848b213ffffffff,1.0,0.0,0.0,0.0,0.0
848b221ffffffff,124.0,0.0,0.0,0.0,0.0
848b223ffffffff,105.0,0.0,0.0,0.0,0.0
848b225ffffffff,7.0,0.0,0.0,0.0,0.0
848b227ffffffff,6.0,0.0,0.0,0.0,0.0
848b229ffffffff,14.0,0.0,0.0,0.0,0.0
848b22dffffffff,183.0,0.0,0.0,0.0,9.0
848b23bffffffff,4.0,0.0,0.0,0.0,0.0
848b23dffffffff,22.0,0.0,0.0,0.0,0.0
848b261ffffffff,5.0,0.0,0.0,0.0,0.0
848b267ffffffff,4.0,0.0,0.0,0.0,0.0
848b269ffffffff,33.0,0.0,0.0,0.0,0.0
848b29bffffffff,2.0,0.0,0.0,0.0,0.0
848b2a3ffffffff,3.0,0.0,0.0,0.0,0.0
848b2a5ffffffff,34.0,0.0,0.0,0.0,0.0
848b2a7ffffffff,116.0,0.0,0.0,0.0,21.0
848b2b3ffffffff,4.0,0.0,0.0,0.0,0.0
848b2b5ffffffff,5.0,0.0,0.0,0.0,0.0
848b2bbffffffff,2.0,0.0,0.0,0.0,0.0
848b2c5ffffffff,6.0,0.0,0.0,0.0,0.0
848b2c9ffffffff,4.0,0.0,0.0,0.0,0.0
848b2cdffffffff,2.0,0.0,0.0,0.0,0.0
848b2e9ffffffff,18.0,0.0,0.0,0.0,0.0
848b2ebffffffff,4.0,0.0,0.0,0.0,0.0
848b315ffffffff,20.0,0.0,0.0,0.0,0.0
848b319ffffffff,2.0,0.0,0.0,0.0,0.0
848b31bffffffff,10.0,0.0,0.0,0.0,3.0
848b363ffffffff,14.0,0.0,0.0,0.0,0.0
848b369ffffffff,2.0,0.0,0.0,0.0,0.0
848b36dffffffff,2.0,0.0,0.0,0.0,0.0
848b401ffffffff,129.0,0.0,0.0,0.0,1.0
848b40bffffffff,16.0,0.0,0.0,0.0,0.0
848b40dffffffff,36.0,0.0,0.0,0.0,2.0
848b429ffffffff,13.0,0.0,0.0,0.0,0.0
848b445ffffffff,25.0,0.0,0.0,0.0,0.0
848b447ffffffff,6.0,0.0,0.0,0.0,1.0
848b449ffffffff,5.0,0.0,0.0,0.0,0.0
848b44bffffffff,84.0,0.0,0.0,0.0,1.0
848b44dffffffff,88.0,0.0,0.0,0.0,2.0
848b459ffffffff,53.0,0.0,0.0,0.0,0.0
848b461ffffffff,3.0,0.0,0.0,0.0,0.0
848b463ffffffff,2.0,0.0,0.0,0.0,0.0
848b469ffffffff,9.0,0.0,0.0,0.0,0.0
848b46bffffffff,15.0,0.0,0.0,0.0,0.0
848b4e5ffffffff,11.0,0.0,0.0,0.0,1.0
848b4e9ffffffff,5.0,0.0,0.0,0.0,0.0
848b513ffffffff,9.0,0.0,0.0,0.0,0.0
848b51dffffffff,2.0,0.0,0.0,0.0,0.0
848b525ffffffff,2.0,0.0,0.0,0.0,0.0
848b529ffffffff,5.0,0.0,0.0,0.0,0.0
848b52dffffffff,8.0,0.0,0.0,0.0,0.0
848b561ffffffff,1.0,0.0,0.0,0.0,0.0
848b563ffffffff,16.0,0.0,0.0,0.0,2.0
848b567ffffffff,7.0,0.0,0.0,0.0,1.0
848b56bffffffff,1.0,0.0,0.0,0.0,0.0
848b5c3ffffffff,2.0,0.0,0.0,0.0,0.0
848b5cdffffffff,8.0,0.0,0.0,0.0,0.0
848b611ffffffff,5.0,0.0,0.0,0.0,0.0
848b617ffffffff,285.0,0.0,0.0,0.0,0.0
848b619ffffffff,4.0,0.0,0.0,0.0,0.0
848b61bffffffff,3.0,0.0,0.0,0.0,0.0
848b623ffffffff,17.0,0.0,0.0,0.0,5.0
848b627ffffffff,36.0,0.0,0.0,0.0,0.0
848b631ffffffff,19.0,0.0,0.0,0.0,1.0
848b633ffffffff,32.0,0.0,0.0,0.0,0.0
848b635ffffffff,2.0,0.0,0.0,0.0,0.0
848b637ffffffff,206.0,0.0,0.0,0.0,14.0
848b639ffffffff,7.0,0.0,0.0,0.0,0.0
848b63bffffffff,85.0,0.0,0.0,0.0,9.0
848b63dffffffff,3.0,0.0,0.0,0.0,0.0
848b683ffffffff,3.0,0.0,0.0,0.0,0.0
848b691ffffffff,1.0,0.0,0.0,0.0,0.0
848b693ffffffff,10.0,0.0,0.0,0.0,0.0
848b695ffffffff,3.0,0.0,0.0,0.0,0.0
848b697ffffffff,2.0,0.0,0.0,0.0,0.0
848b69dffffffff,1.0,0.0,0.0,0.0,0.0
848b6c3ffffffff,1.0,0.0,0.0,0.0,0.0
848b6cdffffffff,6.0,0.0,0.0,0.0,0.0
848b6e5ffffffff,49.0,0.0,0.0,0.0,2.0
848b6e7ffffffff,38.0,0.0,0.0,0.0,0.0
848b6edffffffff,56.0,0.0,0.0,0.0,0.0
848b709ffffffff,2.0,0.0,0.0,0.0,0.0
848b711ffffffff,13.0,0.0,0.0,0.0,0.0
848b713ffffffff,342.0,0.0,0.0,0.0,3.0
848b717ffffffff,2.0,0.0,0.0,0.0,0.0
848b71bffffffff,35.0,0.0,0.0,0.0,0.0
848b729ffffffff,3.0,0.0,0.0,0.0,0.0
848b72dffffffff,6.0,0.0,0.0,0.0,0.0
848b745ffffffff,6.0,0.0,0.0,0.0,0.0
848b747ffffffff,13.0,0.0,0.0,0.0,0.0
848b755ffffffff,2.0,0.0,0.0,0.0,0.0
848b75bffffffff,2.0,0.0,0.0,0.0,0.0
848b761ffffffff,12.0,0.0,0.0,0.0,0.0
848b765ffffffff,2.0,0.0,0.0,0.0,0.0
848b767ffffffff,8.0,0.0,0.0,0.0,0.0
848b76bffffffff,61.0,0.0,0.0,0.0,0.0
848b76dffffffff,2.0,0.0,0.0,0.0,0.0
848b829ffffffff,1.0,0.0,0.0,0.0,0.0
848b82bffffffff,1.0,0.0,0.0,0.0,0.0
848b849ffffffff,15.0,0.0,0.0,0.0,2.0
848b881ffffffff,6.0,0.0,0.0,0.0,0.0
848b889ffffffff,5.0,0.0,0.0,0.0,0.0
848b99dffffffff,4.0,0.0,0.0,0.0,0.0
848b9d1ffffffff,2.0,0.0,0.0,0.0,0.0
848b9d5ffffffff,12.0,0.0,0.0,0.0,0.0
848ba0dffffffff,4.0,0.0,0.0,0.0,0.0
848ba5dffffffff,2.0,0.0,0.0,0.0,0.0
848ba65ffffffff,6.0,0.0,0.0,0.0,0.0
848ba6dffffffff,24.0,0.0,0.0,0.0,0.0
848baddffffffff,1.0,0.0,0.0,0.0,0.0
848bb19ffffffff,2.0,0.0,0.0,0.0,0.0
848bb59ffffffff,19.0,0.0,0.0,0.0,2.0
848e259ffffffff,1.0,0.0,0.0,0.0,0.0
848e451ffffffff,36.0,0.0,0.0,2.0,0.0
848e459ffffffff,26.0,0.0,0.0,0.0,0.0
848e45bffffffff,18.0,0.0,0.0,0.0,0.0
848e45dffffffff,107.0,0.0,0.0,7.0,0.0
848e605ffffffff,2.0,0.0,0.0,0.0,0.0
848e621ffffffff,546.0,0.0,0.0,42.0,0.0
848e623ffffffff,205.0,0.0,0.0,13.0,0.0
848e629ffffffff,274.0,0.0,0.0,8.0,0.0
848e62dffffffff,5595.0,0.0,0.0,1101.0,0.0
848e633ffffffff,14.0,0.0,0.0,0.0,0.0
848e635ffffffff,25.0,0.0,0.0,2.0,0.0
848e637ffffffff,15.0,0.0,0.0,0.0,0.0
848e63dffffffff,2.0,0.0,0.0,0.0,0.0
848e649ffffffff,5.0,0.0,0.0,0.0,0.0
848e64bffffffff,3.0,0.0,0.0,0.0,0.0
848e651ffffffff,5.0,0.0,0.0,0.0,0.0
848e65bffffffff,1.0,0.0,0.0,0.0,0.0
848e663ffffffff,29.0,0.0,0.0,1.0,0.0
848e665ffffffff,252.0,0.0,0.0,15.0,0.0
848e667ffffffff,7.0,0.0,0.0,0.0,0.0
848e6a1ffffffff,52.0,0.0,0.0,0.0,0.0
848e6a5ffffffff,9.0,0.0,0.0,0.0,0.0
848e6a7ffffffff,2.0,0.0,0.0,0.0,0.0
848e6a9ffffffff,2.0,0.0,0.0,0.0,0.0
848e6abffffffff,2.0,0.0,0.0,0.0,0.0
848e6adffffffff,1.0,0.0,0.0,0.0,0.0
848e6b5ffffffff,41.0,0.0,0.0,0.0,0.0
848e6b7ffffffff,5.0,0.0,0.0,0.0,0.0
848e6d9ffffffff,1.0,0.0,0.0,0.0,0.0
848e6e5ffffffff,7.0,0.0,0.0,0.0,0.0
848e759ffffffff,171.0,0.0,0.0,2.0,0.0
848e75bffffffff,38.0,0.0,0.0,1.0,0.0
848f081ffffffff,33.0,0.0,0.0,0.0,0.0
848f083ffffffff,11.0,0.0,0.0,0.0,0.0
848f087ffffffff,19.0,0.0,0.0,0.0,0.0
848f089ffffffff,32.0,0.0,0.0,6.0,0.0
848f08bffffffff,23.0,0.0,0.0,0.0,0.0
848f091ffffffff,4.0,0.0,0.0,0.0,0.0
848f093ffffffff,42.0,0.0,0.0,0.0,0.0
848f095ffffffff,192.0,0.0,0.0,0.0,0.0
848f097ffffffff,3.0,0.0,0.0,0.0,0.0
848f099ffffffff,79.0,0.0,0.0,2.0,0.0
848f09bffffffff,1.0,0.0,0.0,0.0,0.0
848f09dffffffff,13.0,0.0,0.0,0.0,0.0
848f0b3ffffffff,9.0,0.0,0.0,0.0,0.0
848f0b9ffffffff,11.0,0.0,0.0,0.0,0.0
848f0bbffffffff,85.0,0.0,0.0,0.0,0.0
848f0c3ffffffff,9.0,0.0,0.0,1.0,0.0
848f0d1ffffffff,48.0,0.0,0.0,0.0,0.0
848f0d3ffffffff,47.0,0.0,0.0,6.0,0.0
848f0d5ffffffff,53.0,0.0,0.0,5.0,0.0
848f0d7ffffffff,74.0,0.0,0.0,0.0,0.0
848f0d9ffffffff,74.0,0.0,0.0,1.0,0.0
848f0dbffffffff,1.0,0.0,0.0,1.0,0.0
848f0ddffffffff,85.0,0.0,0.0,0.0,0.0
848f213ffffffff,5.0,0.0,0.0,0.0,0.0
848f21bffffffff,4.0,0.0,0.0,0.0,0.0
848f283ffffffff,4.0,0.0,0.0,0.0,0.0
848f287ffffffff,25.0,0.0,0.0,0.0,0.0
848f289ffffffff,2.0,0.0,0.0,0.0,0.0
848f291ffffffff,9.0,0.0,0.0,0.0,0.0
848f295ffffffff,13.0,0.0,0.0,0.0,0.0
848f299ffffffff,7.0,0.0,0.0,0.0,0.0
848f29dffffffff,2.0,0.0,0.0,0.0,0.0
848f2a1ffffffff,89.0,0.0,0.0,2.0,0.0
848f2a3ffffffff,104.0,0.0,0.0,9.0,0.0
848f2a7ffffffff,28.0,0.0,0.0,2.0,0.0
848f2a9ffffffff,392.0,0.0,0.0,4.0,0.0
848f2abffffffff,37.0,0.0,0.0,0.0,0.0
848f2b3ffffffff,11.0,0.0,0.0,0.0,0.0
848f2b5ffffffff,45.0,0.0,0.0,0.0,0.0
848f2b7ffffffff,4.0,0.0,0.0,0.0,0.0
848f2b9ffffffff,161.0,0.0,0.0,16.0,0.0
848f2bbffffffff,221.0,0.0,0.0,14.0,0.0
848f2bdffffffff,104.0,0.0,0.0,0.0,0.0
848f2c3ffffffff,2.0,0.0,0.0,2.0,0.0
848f2c7ffffffff,5.0,0.0,0.0,0.0,0.0
848f2c9ffffffff,1.0,0.0,0.0,0.0,0.0
848f2cbffffffff,20.0,0.0,0.0,0.0,0.0
848f2cdffffffff,2.0,0.0,0.0,0.0,0.0
848f2d1ffffffff,24.0,0.0,0.0,0.0,0.0
848f2d3ffffffff,21.0,0.0,0.0,1.0,0.0
848f2d7ffffffff,3.0,0.0,0.0,0.0,0.0
848f2d9ffffffff,12.0,0.0,0.0,0.0,0.0
848f2e1ffffffff,3.0,0.0,0.0,0.0,0.0
848f2e3ffffffff,25.0,0.0,0.0,0.0,0.0
848f2e7ffffffff,56.0,0.0,0.0,0.0,0.0
848f2ebffffffff,69.0,0.0,0.0,0.0,0.0
848f401ffffffff,7.0,0.0,0.0,0.0,0.0
848f425ffffffff,2.0,0.0,0.0,0.0,0.0
848f42dffffffff,2.0,0.0,0.0,0.0,0.0
848f455ffffffff,5.0,0.0,0.0,0.0,0.0
848f461ffffffff,8.0,0.0,0.0,0.0,0.0
848f463ffffffff,2.0,0.0,0.0,0.0,0.0
848f465ffffffff,2.0,0.0,0.0,0.0,0.0
848f489ffffffff,9.0,0.0,0.0,0.0,0.0
848f48dffffffff,2.0,0.0,0.0,0.0,0.0
848f4a1ffffffff,2.0,0.0,0.0,0.0,0.0
848f4b3ffffffff,16.0,0.0,0.0,0.0,0.0
848f4c1ffffffff,1.0,0.0,0.0,0.0,0.0
848f4c5ffffffff,2.0,0.0,0.0,0.0,0.0
848f4c7ffffffff,19.0,0.0,0.0,0.0,0.0
848f4e3ffffffff,1.0,0.0,0.0,0.0,0.0
848f501ffffffff,379.0,0.0,0.0,0.0,0.0
848f503ffffffff,15.0,0.0,0.0,0.0,0.0
848f505ffffffff,380.0,0.0,0.0,0.0,0.0
848f507ffffffff,40.0,0.0,0.0,2.0,0.0
848f509ffffffff,17.0,0.0,0.0,0.0,0.0
848f50bffffffff,14.0,0.0,0.0,0.0,0.0
848f50dffffffff,853.0,0.0,0.0,0.0,0.0
848f515ffffffff,4.0,0.0,0.0,0.0,0.0
848f517ffffffff,12.0,0.0,0.0,2.0,0.0
848f519ffffffff,169.0,0.0,0.0,0.0,0.0
848f51bffffffff,6.0,0.0,0.0,0.0,0.0
848f51dffffffff,94.0,0.0,0.0,0.0,0.0
848f539ffffffff,5.0,0.0,0.0,0.0,0.0
848f53bffffffff,57.0,0.0,0.0,0.0,0.0
848f541ffffffff,8.0,0.0,0.0,0.0,0.0
848f543ffffffff,16.0,0.0,0.0,0.0,0.0
848f545ffffffff,118.0,0.0,0.0,0.0,0.0
848f547ffffffff,57.0,0.0,0.0,0.0,0.0
848f549ffffffff,19.0,0.0,0.0,0.0,0.0
848f54bffffffff,372.0,0.0,0.0,0.0,0.0
848f54dffffffff,23.0,0.0,0.0,0.0,0.0
848f551ffffffff,2.0,0.0,0.0,0.0,0.0
848f553ffffffff,349.0,0.0,0.0,0.0,0.0
848f555ffffffff,1.0,0.0,0.0,0.0,0.0
848f559ffffffff,89.0,0.0,0.0,0.0,0.0
848f55bffffffff,34.0,0.0,0.0,0.0,0.0
848f55dffffffff,21.0,0.0,0.0,0.0,0.0
848f563ffffffff,88.0,0.0,0.0,0.0,0.0
848f569ffffffff,20.0,0.0,0.0,0.0,0.0
848f56bffffffff,82.0,0.0,0.0,0.0,0.0
848f56dffffffff,9.0,0.0,0.0,0.0,0.0
848f581ffffffff,4.0,0.0,0.0,2.0,0.0
848f583ffffffff,2.0,0.0,0.0,0.0,0.0
848f587ffffffff,1.0,0.0,0.0,1.0,0.0
848f589ffffffff,3.0,0.0,0.0,0.0,0.0
848f58dffffffff,81.0,0.0,0.0,2.0,0.0
848f5a3ffffffff,2.0,0.0,0.0,2.0,0.0
848f5a9ffffffff,2.0,0.0,0.0,0.0,0.0
848f5b1ffffffff,40.0,0.0,0.0,0.0,0.0
848f5b3ffffffff,25.0,0.0,0.0,0.0,0.0
848f5b7ffffffff,41.0,0.0,0.0,2.0,0.0
848f5b9ffffffff,21.0,0.0,0.0,3.0,0.0
848f5bbffffffff,2.0,0.0,0.0,0.0,0.0
848f5c3ffffffff,2.0,0.0,0.0,0.0,0.0
848f5cdffffffff,4.0,0.0,0.0,0.0,0.0
848f5d3ffffffff,2.0,0.0,0.0,0.0,0.0
848f5e1ffffffff,22.0,0.0,0.0,4.0,0.0
848f5e5ffffffff,4.0,0.0,0.0,0.0,0.0
848f5e7ffffffff,16.0,0.0,0.0,0.0,0.0
848f5e9ffffffff,2.0,0.0,0.0,0.0,0.0
848f5ebffffffff,2.0,0.0,0.0,0.0,0.0
848f5edffffffff,6.0,0.0,0.0,0.0,0.0
848f61bffffffff,8.0,0.0,0.0,0.0,4.0
848f633ffffffff,1.0,0.0,0.0,0.0,0.0
848f6cdffffffff,3.0,0.0,0.0,0.0,0.0
848f6edffffffff,2.0,0.0,0.0,0.0,0.0
848f71bffffffff,6.0,0.0,0.0,0.0,0.0
848f725ffffffff,3.0,0.0,0.0,0.0,0.0
848f72dffffffff,37.0,0.0,0.0,1.0,0.0
848f733ffffffff,1.0,0.0,0.0,0.0,0.0
848f735ffffffff,6.0,0.0,0.0,0.0,0.0
848f737ffffffff,91.0,0.0,0.0,0.0,0.0
848f74dffffffff,8.0,0.0,0.0,0.0,0.0
848f761ffffffff,3.0,0.0,0.0,0.0,0.0
848f765ffffffff,58.0,0.0,0.0,6.0,0.0
848f769ffffffff,26.0,0.0,0.0,0.0,0.0
848f76dffffffff,13.0,0.0,0.0,0.0,0.0
84a8001ffffffff,2.0,0.0,0.0,0.0,0.0
84a8011ffffffff,2.0,0.0,0.0,0.0,0.0
84a8013ffffffff,3.0,0.0,0.0,0.0,0.0
84a8019ffffffff,2.0,0.0,0.0,0.0,0.0
84a801bffffffff,4.0,0.0,0.0,0.0,0.0
84a802dffffffff,14.0,0.0,0.0,0.0,0.0
84a8043ffffffff,8.0,0.0,0.0,0.0,0.0
84a8049ffffffff,2.0,0.0,0.0,0.0,0.0
84a804dffffffff,8.0,0.0,0.0,0.0,0.0
84a8055ffffffff,1.0,0.0,0.0,0.0,0.0
84a805dffffffff,17.0,0.0,0.0,0.0,0.0
84a8061ffffffff,2.0,0.0,0.0,0.0,0.0
84a8065ffffffff,2.0,0.0,0.0,0.0,0.0
84a8067ffffffff,4.0,0.0,0.0,0.0,0.0
84a8069ffffffff,1.0,0.0,0.0,0.0,0.0
84a808dffffffff,5.0,0.0,0.0,0.0,0.0
84a80a1ffffffff,4.0,0.0,0.0,0.0,0.0
84a80b1ffffffff,2.0,0.0,0.0,0.0,0.0
84a80c3ffffffff,3.0,0.0,0.0,0.0,0.0
84a80d3ffffffff,2.0,0.0,0.0,0.0,0.0
84a80d5ffffffff,3.0,0.0,0.0,0.0,0.0
84a80d9ffffffff,7.0,0.0,0.0,0.0,0.0
84a80e3ffffffff,4.0,0.0,0.0,0.0,0.0
84a8101ffffffff,141.0,0.0,0.0,0.0,0.0
84a8103ffffffff,1.0,0.0,0.0,0.0,0.0
84a8105ffffffff,51.0,0.0,0.0,0.0,1.0
84a8107ffffffff,19.0,0.0,0.0,0.0,0.0
84a8109ffffffff,44.0,0.0,0.0,0.0,0.0
84a810bffffffff,2.0,0.0,0.0,0.0,0.0
84a810dffffffff,37.0,0.0,0.0,0.0,3.0
84a8113ffffffff,23.0,0.0,0.0,0.0,0.0
84a8115ffffffff,9.0,0.0,0.0,0.0,0.0
84a8117ffffffff,4.0,0.0,0.0,0.0,0.0
84a8119ffffffff,6.0,0.0,0.0,0.0,0.0
84a811dffffffff,2.0,0.0,0.0,0.0,0.0
84a8123ffffffff,5.0,0.0,0.0,0.0,0.0
84a8125ffffffff,13.0,0.0,0.0,0.0,0.0
84a8127ffffffff,15.0,0.0,0.0,0.0,0.0
84a8129ffffffff,5.0,0.0,0.0,0.0,0.0
84a812bffffffff,16.0,0.0,0.0,0.0,0.0
84a812dffffffff,17.0,0.0,0.0,0.0,0.0
84a8131ffffffff,1.0,0.0,0.0,0.0,0.0
84a8139ffffffff,19.0,0.0,0.0,0.0,2.0
84a813bffffffff,6.0,0.0,0.0,0.0,0.0
84a813dffffffff,2.0,0.0,0.0,0.0,0.0
84a8143ffffffff,158.0,0.0,0.0,0.0,2.0
84a8153ffffffff,11.0,0.0,0.0,0.0,0.0
84a8155ffffffff,14.0,0.0,0.0,0.0,0.0
84a8157ffffffff,5.0,0.0,0.0,0.0,0.0
84a815bffffffff,5.0,0.0,0.0,0.0,0.0
84a815dffffffff,2.0,0.0,0.0,0.0,0.0
84a8163ffffffff,12.0,0.0,0.0,0.0,0.0
84a8167ffffffff,2.0,0.0,0.0,0.0,0.0
84a8181ffffffff,2.0,0.0,0.0,0.0,0.0
84a8185ffffffff,12.0,0.0,0.0,0.0,0.0
84a8187ffffffff,2.0,0.0,0.0,0.0,0.0
84a818dffffffff,15.0,0.0,0.0,0.0,0.0
84a8195ffffffff,4.0,0.0,0.0,0.0,0.0
84a81a5ffffffff,2.0,0.0,0.0,0.0,0.0
84a81a9ffffffff,1.0,0.0,0.0,0.0,0.0
84a81abffffffff,7.0,0.0,0.0,0.0,0.0
84a81b1ffffffff,2.0,0.0,0.0,0.0,0.0
84a81b3ffffffff,4.0,0.0,0.0,0.0,2.0
84a81b9ffffffff,2.0,0.0,0.0,0.0,0.0
84a81bbffffffff,4.0,0.0,0.0,0.0,0.0
84a81c3ffffffff,2.0,0.0,0.0,0.0,0.0
84a81c7ffffffff,4.0,0.0,0.0,0.0,0.0
84a81cdffffffff,15.0,0.0,0.0,0.0,0.0
84a81d9ffffffff,10.0,0.0,0.0,0.0,0.0
84a81e1ffffffff,21.0,0.0,0.0,0.0,0.0
84a81e3ffffffff,7.0,0.0,0.0,0.0,0.0
84a81e9ffffffff,23.0,0.0,0.0,0.0,0.0
84a81ebffffffff,3.0,0.0,0.0,0.0,0.0
84a81edffffffff,54.0,0.0,0.0,0.0,0.0
84a8229ffffffff,2.0,0.0,0.0,0.0,0.0
84a823bffffffff,2.0,0.0,0.0,0.0,0.0
84a8291ffffffff,2.0,0.0,0.0,0.0,0.0
84a82b9ffffffff,2.0,0.0,0.0,0.0,0.0
84a82bdffffffff,7.0,0.0,0.0,0.0,0.0
84a82c3ffffffff,2.0,0.0,0.0,0.0,0.0
84a82c9ffffffff,1.0,0.0,0.0,0.0,0.0
84a82d3ffffffff,9.0,0.0,0.0,0.0,0.0
84a82edffffffff,1.0,0.0,0.0,0.0,0.0
84a8313ffffffff,1.0,0.0,0.0,0.0,0.0
84a8315ffffffff,13.0,0.0,0.0,0.0,0.0
84a8317ffffffff,3.0,0.0,0.0,0.0,0.0
84a831bffffffff,7.0,0.0,0.0,0.0,0.0
84a831dffffffff,9.0,0.0,0.0,0.0,0.0
84a8331ffffffff,3.0,0.0,0.0,0.0,0.0
84a8333ffffffff,28.0,0.0,0.0,0.0,8.0
84a8337ffffffff,11.0,0.0,0.0,0.0,0.0
84a8353ffffffff,2.0,0.0,0.0,0.0,0.0
84a8357ffffffff,2.0,0.0,0.0,0.0,0.0
84a835dffffffff,2.0,0.0,0.0,0.0,0.0
84a8403ffffffff,40.0,0.0,0.0,0.0,7.0
84a8405ffffffff,6.0,0.0,0.0,0.0,0.0
84a840bffffffff,1.0,0.0,0.0,0.0,0.0
84a840dffffffff,166.0,0.0,0.0,0.0,0.0
84a8411ffffffff,38.0,0.0,0.0,0.0,0.0
84a8417ffffffff,1.0,0.0,0.0,0.0,0.0
84a8421ffffffff,11.0,0.0,0.0,0.0,0.0
84a842bffffffff,6.0,0.0,0.0,0.0,0.0
84a8439ffffffff,5.0,0.0,0.0,0.0,0.0
84a8441ffffffff,2.0,0.0,0.0,0.0,0.0
84a844dffffffff,20.0,0.0,0.0,0.0,0.0
84a845bffffffff,14.0,0.0,0.0,0.0,0.0
