cell_id,Myiarchus tyrannulus,Myiarchus tyrannulus magister,Myiarchus tyrannulus [cooperi Group],Myiarchus tyrannulus brachyurus,Myiarchus tyrannulus tyrannulus/bahiae
84a855dffffffff,18.0,0.0,0.0,0.0,0.0
84a8565ffffffff,2.0,0.0,0.0,0.0,0.0
84a856dffffffff,1.0,0.0,0.0,0.0,0.0
84a8591ffffffff,626.0,0.0,0.0,0.0,76.0
84a8597ffffffff,7.0,0.0,0.0,0.0,0.0
84a8599ffffffff,199.0,0.0,0.0,0.0,9.0
84a859bffffffff,6.0,0.0,0.0,0.0,0.0
84a85b3ffffffff,1.0,0.0,0.0,0.0,0.0
84a85b7ffffffff,12.0,0.0,0.0,0.0,2.0
84a85b9ffffffff,5.0,0.0,0.0,0.0,0.0
84a85d3ffffffff,155.0,0.0,0.0,0.0,9.0
84a85d7ffffffff,6.0,0.0,0.0,0.0,2.0
84a8601ffffffff,7.0,0.0,0.0,0.0,0.0
84a8605ffffffff,31.0,0.0,0.0,0.0,0.0
84a8607ffffffff,6.0,0.0,0.0,0.0,0.0
84a860dffffffff,51.0,0.0,0.0,0.0,0.0
84a8629ffffffff,20.0,0.0,0.0,0.0,0.0
84a862bffffffff,2.0,0.0,0.0,0.0,0.0
84a862dffffffff,6.0,0.0,0.0,0.0,0.0
84a8639ffffffff,14.0,0.0,0.0,0.0,0.0
84a8645ffffffff,2.0,0.0,0.0,0.0,0.0
84a8647ffffffff,3.0,0.0,0.0,0.0,0.0
84a8653ffffffff,5.0,0.0,0.0,0.0,0.0
84a865bffffffff,26.0,0.0,0.0,0.0,0.0
84a8663ffffffff,2.0,0.0,0.0,0.0,0.0
84a8691ffffffff,9.0,0.0,0.0,0.0,0.0
84a8697ffffffff,1.0,0.0,0.0,0.0,0.0
84a86a1ffffffff,10.0,0.0,0.0,0.0,0.0
84a86c3ffffffff,2.0,0.0,0.0,0.0,0.0
84a86d3ffffffff,1.0,0.0,0.0,0.0,0.0
84a86d5ffffffff,8.0,0.0,0.0,0.0,0.0
84a86d7ffffffff,2.0,0.0,0.0,0.0,0.0
84a86e7ffffffff,10.0,0.0,0.0,0.0,0.0
84a8701ffffffff,12.0,0.0,0.0,0.0,0.0
84a8705ffffffff,1.0,0.0,0.0,0.0,0.0
84a8709ffffffff,1.0,0.0,0.0,0.0,0.0
84a870bffffffff,1.0,0.0,0.0,0.0,0.0
84a870dffffffff,1.0,0.0,0.0,0.0,0.0
84a871bffffffff,10.0,0.0,0.0,0.0,1.0
84a8721ffffffff,1.0,0.0,0.0,0.0,0.0
84a8737ffffffff,15.0,0.0,0.0,0.0,0.0
84a8753ffffffff,12.0,0.0,0.0,0.0,0.0
84a8757ffffffff,2.0,0.0,0.0,0.0,0.0
84a8759ffffffff,16.0,0.0,0.0,0.0,0.0
84a875bffffffff,4.0,0.0,0.0,0.0,0.0
84a8763ffffffff,2.0,0.0,0.0,0.0,0.0
84a8765ffffffff,3.0,0.0,0.0,0.0,0.0
84a8769ffffffff,5.0,0.0,0.0,0.0,0.0
84a876bffffffff,2.0,0.0,0.0,0.0,0.0
84a876dffffffff,9.0,0.0,0.0,0.0,0.0
84a8805ffffffff,3.0,0.0,0.0,0.0,0.0
84a8807ffffffff,27.0,0.0,0.0,0.0,0.0
84a880dffffffff,6.0,0.0,0.0,0.0,0.0
84a8811ffffffff,7.0,0.0,0.0,0.0,0.0
84a8813ffffffff,2.0,0.0,0.0,0.0,0.0
84a8819ffffffff,2.0,0.0,0.0,0.0,0.0
84a881bffffffff,5.0,0.0,0.0,0.0,0.0
84a8825ffffffff,2.0,0.0,0.0,0.0,0.0
84a882bffffffff,2.0,0.0,0.0,0.0,0.0
84a8831ffffffff,2.0,0.0,0.0,0.0,0.0
84a8839ffffffff,2.0,0.0,0.0,0.0,0.0
84a883bffffffff,6.0,0.0,0.0,0.0,3.0
84a883dffffffff,2.0,0.0,0.0,0.0,0.0
84a8849ffffffff,116.0,0.0,0.0,0.0,7.0
84a884bffffffff,5.0,0.0,0.0,0.0,0.0
84a884dffffffff,4.0,0.0,0.0,0.0,0.0
84a8851ffffffff,1.0,0.0,0.0,0.0,0.0
84a8857ffffffff,2.0,0.0,0.0,0.0,0.0
84a885dffffffff,1.0,0.0,0.0,0.0,0.0
84a8863ffffffff,4.0,0.0,0.0,0.0,0.0
84a8867ffffffff,2.0,0.0,0.0,0.0,0.0
84a886dffffffff,5.0,0.0,0.0,0.0,0.0
84a8887ffffffff,3.0,0.0,0.0,0.0,0.0
84a8889ffffffff,8.0,0.0,0.0,0.0,0.0
84a8895ffffffff,4.0,0.0,0.0,0.0,0.0
84a88a3ffffffff,2.0,0.0,0.0,0.0,0.0
84a88a9ffffffff,17.0,0.0,0.0,0.0,0.0
84a88b1ffffffff,4.0,0.0,0.0,0.0,0.0
84a88bbffffffff,20.0,0.0,0.0,0.0,0.0
84a88c1ffffffff,2.0,0.0,0.0,0.0,0.0
84a88c3ffffffff,9.0,0.0,0.0,0.0,0.0
84a88c9ffffffff,2.0,0.0,0.0,0.0,0.0
84a88d5ffffffff,4.0,0.0,0.0,0.0,0.0
84a88d7ffffffff,1.0,0.0,0.0,0.0,0.0
84a88ddffffffff,51.0,0.0,0.0,0.0,0.0
84a88e3ffffffff,2.0,0.0,0.0,0.0,0.0
84a88e7ffffffff,2.0,0.0,0.0,0.0,0.0
84a88e9ffffffff,90.0,0.0,0.0,0.0,4.0
84a88ebffffffff,7.0,0.0,0.0,0.0,0.0
84a8911ffffffff,17.0,0.0,0.0,0.0,0.0
84a8917ffffffff,88.0,0.0,0.0,0.0,9.0
84a8919ffffffff,8.0,0.0,0.0,0.0,0.0
84a891bffffffff,5.0,0.0,0.0,0.0,0.0
84a891dffffffff,6.0,0.0,0.0,0.0,0.0
84a8953ffffffff,7.0,0.0,0.0,0.0,0.0
84a8957ffffffff,15.0,0.0,0.0,0.0,1.0
84a89b3ffffffff,18.0,0.0,0.0,0.0,0.0
84a89e1ffffffff,2.0,0.0,0.0,0.0,0.0
84a89e3ffffffff,2.0,0.0,0.0,0.0,0.0
84a89edffffffff,3.0,0.0,0.0,0.0,0.0
84a8a13ffffffff,15.0,0.0,0.0,0.0,1.0
84a8a17ffffffff,2.0,0.0,0.0,0.0,0.0
84a8a1bffffffff,2.0,0.0,0.0,0.0,0.0
84a8a21ffffffff,6.0,0.0,0.0,0.0,0.0
84a8a23ffffffff,5.0,0.0,0.0,0.0,3.0
84a8a25ffffffff,1.0,0.0,0.0,0.0,0.0
84a8a27ffffffff,2.0,0.0,0.0,0.0,0.0
84a8a2bffffffff,5.0,0.0,0.0,0.0,0.0
84a8a31ffffffff,4.0,0.0,0.0,0.0,0.0
84a8a33ffffffff,6.0,0.0,0.0,0.0,0.0
84a8a35ffffffff,9.0,0.0,0.0,0.0,0.0
84a8a3dffffffff,4.0,0.0,0.0,0.0,0.0
84a8a53ffffffff,5.0,0.0,0.0,0.0,0.0
84a8a85ffffffff,9.0,0.0,0.0,0.0,0.0
84a8a89ffffffff,4.0,0.0,0.0,0.0,0.0
84a8a8bffffffff,1.0,0.0,0.0,0.0,0.0
84a8a8dffffffff,3.0,0.0,0.0,0.0,0.0
84a8a91ffffffff,67.0,0.0,0.0,0.0,6.0
84a8a93ffffffff,3.0,0.0,0.0,0.0,0.0
84a8a95ffffffff,4.0,0.0,0.0,0.0,0.0
84a8a97ffffffff,81.0,0.0,0.0,0.0,1.0
84a8a99ffffffff,8.0,0.0,0.0,0.0,0.0
84a8aa5ffffffff,4.0,0.0,0.0,0.0,0.0
84a8aa7ffffffff,4.0,0.0,0.0,0.0,0.0
84a8aadffffffff,8.0,0.0,0.0,0.0,0.0
84a8ab9ffffffff,5.0,0.0,0.0,0.0,0.0
84a8abbffffffff,2.0,0.0,0.0,0.0,0.0
84a8ac1ffffffff,4.0,0.0,0.0,0.0,0.0
84a8ac3ffffffff,2.0,0.0,0.0,0.0,0.0
84a8ac5ffffffff,15.0,0.0,0.0,0.0,0.0
84a8ac9ffffffff,1.0,0.0,0.0,0.0,0.0
84a8acbffffffff,5.0,0.0,0.0,0.0,0.0
84a8acdffffffff,2.0,0.0,0.0,0.0,0.0
84a8ad1ffffffff,16.0,0.0,0.0,0.0,0.0
84a8ad3ffffffff,11.0,0.0,0.0,0.0,0.0
84a8ad5ffffffff,2.0,0.0,0.0,0.0,0.0
84a8adbffffffff,4.0,0.0,0.0,0.0,0.0
84a8ae1ffffffff,6.0,0.0,0.0,0.0,0.0
84a8ae3ffffffff,24.0,0.0,0.0,0.0,0.0
84a8ae5ffffffff,8.0,0.0,0.0,0.0,0.0
84a8ae9ffffffff,2.0,0.0,0.0,0.0,0.0
84a8aebffffffff,1.0,0.0,0.0,0.0,0.0
84a8b17ffffffff,2.0,0.0,0.0,0.0,0.0
84a8b1bffffffff,3.0,0.0,0.0,0.0,0.0
84a8c01ffffffff,11.0,0.0,0.0,0.0,0.0
84a8c03ffffffff,38.0,0.0,0.0,0.0,0.0
84a8c05ffffffff,46.0,0.0,0.0,0.0,0.0
84a8c09ffffffff,18.0,0.0,0.0,0.0,0.0
84a8c0dffffffff,12.0,0.0,0.0,0.0,0.0
84a8c15ffffffff,2.0,0.0,0.0,0.0,0.0
84a8c1dffffffff,3.0,0.0,0.0,0.0,0.0
84a8c23ffffffff,34.0,0.0,0.0,0.0,0.0
84a8c25ffffffff,16.0,0.0,0.0,0.0,6.0
84a8c2bffffffff,4.0,0.0,0.0,0.0,0.0
84a8c43ffffffff,2.0,0.0,0.0,0.0,0.0
84a8c47ffffffff,13.0,0.0,0.0,0.0,0.0
84a8c63ffffffff,24.0,0.0,0.0,0.0,0.0
84a8d19ffffffff,34.0,0.0,0.0,0.0,1.0
84a8d1bffffffff,22.0,0.0,0.0,0.0,0.0
84a8d35ffffffff,49.0,0.0,0.0,0.0,0.0
84a8d43ffffffff,2.0,0.0,0.0,0.0,0.0
84a8d45ffffffff,2.0,0.0,0.0,0.0,0.0
84a8d47ffffffff,2.0,0.0,0.0,0.0,0.0
84a8d53ffffffff,3.0,0.0,0.0,0.0,0.0
84a8d5bffffffff,3.0,0.0,0.0,0.0,0.0
84a8d69ffffffff,4.0,0.0,0.0,0.0,0.0
84a8da5ffffffff,2.0,0.0,0.0,0.0,0.0
84a8da9ffffffff,8.0,0.0,0.0,0.0,0.0
84a8db5ffffffff,7.0,0.0,0.0,0.0,0.0
84a8dcbffffffff,2.0,0.0,0.0,0.0,0.0
84a8dd7ffffffff,4.0,0.0,0.0,0.0,0.0
84a8dd9ffffffff,3.0,0.0,0.0,0.0,0.0
84a8de1ffffffff,4.0,0.0,0.0,0.0,0.0
84a8de3ffffffff,10.0,0.0,0.0,0.0,0.0
84a8de7ffffffff,15.0,0.0,0.0,0.0,0.0
84a8de9ffffffff,5.0,0.0,0.0,0.0,0.0
84a8debffffffff,12.0,0.0,0.0,0.0,0.0
84a8e19ffffffff,2.0,0.0,0.0,0.0,0.0
84a8e4bffffffff,1.0,0.0,0.0,0.0,0.0
84a8e55ffffffff,2.0,0.0,0.0,0.0,0.0
84a8e61ffffffff,10.0,0.0,0.0,0.0,0.0
84a8e65ffffffff,16.0,0.0,0.0,0.0,0.0
84a8e69ffffffff,14.0,0.0,0.0,0.0,0.0
84a8e6bffffffff,18.0,0.0,0.0,0.0,0.0
84a8e6dffffffff,28.0,0.0,0.0,0.0,0.0
84a8ec9ffffffff,15.0,0.0,0.0,0.0,0.0
84a8ee9ffffffff,2.0,0.0,0.0,0.0,0.0
84a8f05ffffffff,5.0,0.0,0.0,0.0,0.0
84a8f09ffffffff,1.0,0.0,0.0,0.0,0.0
84a8f0bffffffff,3.0,0.0,0.0,0.0,0.0
84a8f21ffffffff,1.0,0.0,0.0,0.0,0.0
84a8f2bffffffff,2.0,0.0,0.0,0.0,0.0
84a8f41ffffffff,7.0,0.0,0.0,0.0,0.0
84a8f43ffffffff,4.0,0.0,0.0,0.0,0.0
84a8f4bffffffff,2.0,0.0,0.0,0.0,0.0
84a8f4dffffffff,9.0,0.0,0.0,0.0,0.0
84a8f57ffffffff,5.0,0.0,0.0,0.0,0.0
84a8f59ffffffff,1.0,0.0,0.0,0.0,0.0
84a8f63ffffffff,1.0,0.0,0.0,0.0,0.0
84a9405ffffffff,1.0,0.0,0.0,0.0,0.0
84a940dffffffff,7.0,0.0,0.0,0.0,0.0
84a9411ffffffff,49.0,0.0,0.0,0.0,0.0
84a9413ffffffff,52.0,0.0,0.0,0.0,0.0
84a9417ffffffff,12.0,0.0,0.0,0.0,0.0
84a9419ffffffff,17.0,0.0,0.0,0.0,0.0
84a941bffffffff,80.0,0.0,0.0,0.0,0.0
84a9425ffffffff,8.0,0.0,0.0,0.0,0.0
84a9427ffffffff,1.0,0.0,0.0,0.0,0.0
84a9429ffffffff,2.0,0.0,0.0,0.0,0.0
84a9433ffffffff,6.0,0.0,0.0,0.0,0.0
84a9435ffffffff,5.0,0.0,0.0,0.0,0.0
84a9437ffffffff,21.0,0.0,0.0,0.0,0.0
84a9439ffffffff,6.0,0.0,0.0,0.0,0.0
84a943dffffffff,75.0,0.0,0.0,0.0,0.0
84a9441ffffffff,111.0,0.0,0.0,0.0,0.0
84a9443ffffffff,7.0,0.0,0.0,0.0,0.0
84a9445ffffffff,45.0,0.0,0.0,0.0,0.0
84a9447ffffffff,30.0,0.0,0.0,0.0,0.0
84a9449ffffffff,3.0,0.0,0.0,0.0,0.0
84a944bffffffff,11.0,0.0,0.0,0.0,0.0
84a9453ffffffff,11.0,0.0,0.0,0.0,0.0
84a9457ffffffff,12.0,0.0,0.0,0.0,0.0
84a9459ffffffff,2.0,0.0,0.0,0.0,0.0
84a945bffffffff,36.0,0.0,0.0,0.0,0.0
84a9463ffffffff,3.0,0.0,0.0,0.0,0.0
84a9467ffffffff,1.0,0.0,0.0,0.0,0.0
84a946bffffffff,17.0,0.0,0.0,0.0,0.0
84a9483ffffffff,8.0,0.0,0.0,0.0,0.0
84a9499ffffffff,2.0,0.0,0.0,0.0,0.0
84a94a9ffffffff,2.0,0.0,0.0,0.0,0.0
84a94b1ffffffff,2.0,0.0,0.0,0.0,0.0
84a94b5ffffffff,5.0,0.0,0.0,0.0,0.0
84a94c1ffffffff,37.0,0.0,0.0,0.0,0.0
84a94c3ffffffff,10.0,0.0,0.0,0.0,0.0
84a94c5ffffffff,22.0,0.0,0.0,0.0,0.0
84a94c7ffffffff,86.0,0.0,0.0,0.0,0.0
84a94d1ffffffff,4.0,0.0,0.0,0.0,0.0
84a94d5ffffffff,2.0,0.0,0.0,0.0,0.0
84a94d7ffffffff,2.0,0.0,0.0,0.0,0.0
84a94ddffffffff,26.0,0.0,0.0,0.0,0.0
84a94e1ffffffff,7.0,0.0,0.0,0.0,0.0
84a94e3ffffffff,17.0,0.0,0.0,0.0,0.0
84a94e5ffffffff,150.0,0.0,0.0,0.0,0.0
84a94e7ffffffff,56.0,0.0,0.0,0.0,0.0
84a94e9ffffffff,11.0,0.0,0.0,0.0,0.0
84a94edffffffff,10.0,0.0,0.0,0.0,0.0
84a951dffffffff,2.0,0.0,0.0,0.0,0.0
84a9539ffffffff,5.0,0.0,0.0,0.0,0.0
84a955bffffffff,1.0,0.0,0.0,0.0,0.0
84a9595ffffffff,6.0,0.0,0.0,0.0,0.0
84a9599ffffffff,12.0,0.0,0.0,0.0,0.0
84a959bffffffff,2.0,0.0,0.0,0.0,0.0
84a95a5ffffffff,19.0,0.0,0.0,0.0,0.0
84a95abffffffff,15.0,0.0,0.0,0.0,0.0
84a95adffffffff,1.0,0.0,0.0,0.0,0.0
84a95bbffffffff,13.0,0.0,0.0,0.0,0.0
84a95c3ffffffff,2.0,0.0,0.0,0.0,0.0
84a95c9ffffffff,13.0,0.0,0.0,0.0,0.0
84a95d1ffffffff,3.0,0.0,0.0,0.0,0.0
84a95d3ffffffff,2.0,0.0,0.0,0.0,0.0
84a95d7ffffffff,2.0,0.0,0.0,0.0,0.0
84a95d9ffffffff,36.0,0.0,0.0,0.0,0.0
84a95dbffffffff,65.0,0.0,0.0,0.0,0.0
84a95e5ffffffff,3.0,0.0,0.0,0.0,0.0
84a9607ffffffff,6.0,0.0,0.0,0.0,0.0
84a9611ffffffff,13.0,0.0,0.0,0.0,0.0
84a9613ffffffff,9.0,0.0,0.0,0.0,0.0
84a9617ffffffff,16.0,0.0,0.0,0.0,0.0
84a9619ffffffff,13.0,0.0,0.0,0.0,0.0
84a9623ffffffff,25.0,0.0,0.0,0.0,0.0
84a9625ffffffff,3.0,0.0,0.0,0.0,0.0
84a9627ffffffff,32.0,0.0,0.0,0.0,0.0
84a962dffffffff,2.0,0.0,0.0,0.0,0.0
84a9631ffffffff,7.0,0.0,0.0,0.0,0.0
84a9633ffffffff,3.0,0.0,0.0,0.0,0.0
84a9637ffffffff,13.0,0.0,0.0,0.0,0.0
84a9639ffffffff,2.0,0.0,0.0,0.0,0.0
84a963dffffffff,8.0,0.0,0.0,0.0,0.0
84a9685ffffffff,98.0,0.0,0.0,0.0,0.0
84a968bffffffff,1.0,0.0,0.0,0.0,0.0
84a969bffffffff,1.0,0.0,0.0,0.0,0.0
84a96a1ffffffff,8.0,0.0,0.0,0.0,0.0
84a96a3ffffffff,3.0,0.0,0.0,0.0,0.0
84a96a5ffffffff,22.0,0.0,0.0,0.0,0.0
84a96a7ffffffff,38.0,0.0,0.0,0.0,0.0
84a96a9ffffffff,20.0,0.0,0.0,0.0,0.0
84a96abffffffff,19.0,0.0,0.0,0.0,0.0
84a96adffffffff,167.0,0.0,0.0,0.0,0.0
84a96b1ffffffff,5.0,0.0,0.0,0.0,0.0
84a96b5ffffffff,8.0,0.0,0.0,0.0,0.0
84a96b9ffffffff,66.0,0.0,0.0,0.0,0.0
84a96bbffffffff,2.0,0.0,0.0,0.0,0.0
84a96bdffffffff,1.0,0.0,0.0,0.0,0.0
84a96c5ffffffff,37.0,0.0,0.0,0.0,0.0
84a96e1ffffffff,4.0,0.0,0.0,0.0,0.0
84a96e3ffffffff,8.0,0.0,0.0,0.0,0.0
84a96e5ffffffff,23.0,0.0,0.0,0.0,0.0
84a96e7ffffffff,79.0,0.0,0.0,0.0,0.0
84a96e9ffffffff,25.0,0.0,0.0,0.0,0.0
84a9717ffffffff,11.0,0.0,0.0,0.0,0.0
84a9719ffffffff,4.0,0.0,0.0,0.0,0.0
84a9753ffffffff,4.0,0.0,0.0,0.0,0.0
84b20b3ffffffff,2.0,0.0,0.0,0.0,0.0
84b2401ffffffff,3.0,0.0,0.0,0.0,0.0
84b2413ffffffff,2.0,0.0,0.0,0.0,0.0
84b2425ffffffff,3.0,0.0,0.0,0.0,0.0
84b242bffffffff,1.0,0.0,0.0,0.0,0.0
84b2435ffffffff,1.0,0.0,0.0,0.0,0.0
84b2463ffffffff,9.0,0.0,0.0,0.0,0.0
84b24edffffffff,1.0,0.0,0.0,0.0,0.0
84b250bffffffff,1.0,0.0,0.0,0.0,0.0
84b250dffffffff,4.0,0.0,0.0,0.0,0.0
84b2519ffffffff,2.0,0.0,0.0,0.0,0.0
84b251bffffffff,7.0,0.0,0.0,0.0,0.0
84b2525ffffffff,6.0,0.0,0.0,0.0,0.0
84b254bffffffff,4.0,0.0,0.0,0.0,0.0
84b2557ffffffff,4.0,0.0,0.0,0.0,0.0
84b255dffffffff,5.0,0.0,0.0,0.0,0.0
84b2563ffffffff,3.0,0.0,0.0,0.0,0.0
84b2583ffffffff,3.0,0.0,0.0,0.0,0.0
84b2585ffffffff,1.0,0.0,0.0,0.0,0.0
84b25a7ffffffff,3.0,0.0,0.0,0.0,0.0
84b25cdffffffff,52.0,0.0,0.0,0.0,0.0
84b25e1ffffffff,2.0,0.0,0.0,0.0,0.0
84b25e3ffffffff,1.0,0.0,0.0,0.0,0.0
84b25e5ffffffff,2.0,0.0,0.0,0.0,0.0
84b2619ffffffff,2.0,0.0,0.0,0.0,0.0
84b262dffffffff,12.0,0.0,0.0,0.0,0.0
84b2633ffffffff,2.0,0.0,0.0,0.0,0.0
84b2655ffffffff,4.0,0.0,0.0,0.0,0.0
84b2659ffffffff,2.0,0.0,0.0,0.0,0.0
84b265dffffffff,4.0,0.0,0.0,0.0,0.0
84b2665ffffffff,3.0,0.0,0.0,0.0,0.0
84b26d1ffffffff,9.0,0.0,0.0,0.0,0.0
84b26d7ffffffff,3.0,0.0,0.0,0.0,0.0
84b26d9ffffffff,5.0,0.0,0.0,0.0,0.0
84b2701ffffffff,2.0,0.0,0.0,0.0,0.0
84b2709ffffffff,12.0,0.0,0.0,0.0,0.0
84b270bffffffff,4.0,0.0,0.0,0.0,0.0
84b270dffffffff,1.0,0.0,0.0,0.0,0.0
84b2715ffffffff,2.0,0.0,0.0,0.0,0.0
84b2719ffffffff,1.0,0.0,0.0,0.0,0.0
84b271dffffffff,1.0,0.0,0.0,0.0,0.0
84b272bffffffff,5.0,0.0,0.0,0.0,0.0
84b2747ffffffff,10.0,0.0,0.0,0.0,0.0
84b2757ffffffff,1.0,0.0,0.0,0.0,0.0
84b275bffffffff,15.0,0.0,0.0,0.0,0.0
84b276bffffffff,3.0,0.0,0.0,0.0,0.0
84b276dffffffff,1.0,0.0,0.0,0.0,0.0
84b2e91ffffffff,14.0,0.0,0.0,0.0,0.0
84b2e99ffffffff,4.0,0.0,0.0,0.0,0.0
84b2eb9ffffffff,1.0,0.0,0.0,0.0,0.0
84b2ec1ffffffff,1.0,0.0,0.0,0.0,0.0
84b2ecbffffffff,1.0,0.0,0.0,0.0,0.0
84b2ed9ffffffff,8.0,0.0,0.0,0.0,0.0
84b3253ffffffff,4.0,0.0,0.0,0.0,0.0
84b32dbffffffff,2.0,0.0,0.0,0.0,0.0
84b3403ffffffff,2.0,0.0,0.0,0.0,0.0
84b3405ffffffff,3.0,0.0,0.0,0.0,0.0
84b3407ffffffff,3.0,0.0,0.0,0.0,0.0
84b340dffffffff,42.0,0.0,0.0,0.0,0.0
84b3413ffffffff,2.0,0.0,0.0,0.0,0.0
84b3415ffffffff,2.0,0.0,0.0,0.0,0.0
84b3421ffffffff,49.0,0.0,0.0,0.0,0.0
84b3423ffffffff,56.0,0.0,0.0,0.0,0.0
84b3425ffffffff,130.0,0.0,0.0,0.0,0.0
84b3427ffffffff,13.0,0.0,0.0,0.0,0.0
84b3429ffffffff,29.0,0.0,0.0,0.0,0.0
84b342bffffffff,11.0,0.0,0.0,0.0,0.0
84b342dffffffff,4.0,0.0,0.0,0.0,0.0
84b3435ffffffff,24.0,0.0,0.0,0.0,0.0
84b3437ffffffff,2.0,0.0,0.0,0.0,0.0
84b3439ffffffff,9.0,0.0,0.0,0.0,0.0
84b343bffffffff,16.0,0.0,0.0,0.0,0.0
84b343dffffffff,8.0,0.0,0.0,0.0,0.0
84b3441ffffffff,11.0,0.0,0.0,0.0,0.0
84b3445ffffffff,50.0,0.0,0.0,0.0,0.0
84b3447ffffffff,21.0,0.0,0.0,0.0,0.0
84b345dffffffff,2.0,0.0,0.0,0.0,0.0
84b3463ffffffff,8.0,0.0,0.0,0.0,0.0
84b3467ffffffff,4.0,0.0,0.0,0.0,0.0
84b346bffffffff,10.0,0.0,0.0,0.0,0.0
84b3485ffffffff,1.0,0.0,0.0,0.0,0.0
84b348bffffffff,1.0,0.0,0.0,0.0,0.0
84b3491ffffffff,6.0,0.0,0.0,0.0,0.0
84b3493ffffffff,1.0,0.0,0.0,0.0,0.0
84b3499ffffffff,2.0,0.0,0.0,0.0,0.0
84b349dffffffff,7.0,0.0,0.0,0.0,0.0
84b34a3ffffffff,2.0,0.0,0.0,0.0,0.0
84b34a5ffffffff,7.0,0.0,0.0,0.0,0.0
84b34abffffffff,2.0,0.0,0.0,0.0,0.0
84b34b1ffffffff,18.0,0.0,0.0,0.0,0.0
84b34b3ffffffff,2.0,0.0,0.0,0.0,0.0
84b34b9ffffffff,38.0,0.0,0.0,0.0,0.0
84b34bdffffffff,21.0,0.0,0.0,0.0,0.0
84b34c1ffffffff,1.0,0.0,0.0,0.0,0.0
84b34c5ffffffff,2.0,0.0,0.0,0.0,0.0
84b34c7ffffffff,29.0,0.0,0.0,0.0,0.0
84b34d1ffffffff,7.0,0.0,0.0,0.0,0.0
84b34d3ffffffff,8.0,0.0,0.0,0.0,0.0
84b34d7ffffffff,15.0,0.0,0.0,0.0,0.0
84b34d9ffffffff,8.0,0.0,0.0,0.0,0.0
84b34dbffffffff,24.0,0.0,0.0,0.0,0.0
84b34e9ffffffff,7.0,0.0,0.0,0.0,0.0
84b34edffffffff,6.0,0.0,0.0,0.0,0.0
84b3511ffffffff,19.0,0.0,0.0,0.0,0.0
84b3513ffffffff,58.0,0.0,0.0,0.0,0.0
84b351bffffffff,11.0,0.0,0.0,0.0,0.0
84b3583ffffffff,1.0,0.0,0.0,0.0,0.0
84b3585ffffffff,35.0,0.0,0.0,0.0,0.0
84b3589ffffffff,116.0,0.0,0.0,0.0,0.0
84b358dffffffff,6.0,0.0,0.0,0.0,0.0
84b35a3ffffffff,17.0,0.0,0.0,0.0,0.0
84b35b1ffffffff,1.0,0.0,0.0,0.0,0.0
84b35b3ffffffff,4.0,0.0,0.0,0.0,0.0
84b35b5ffffffff,67.0,0.0,0.0,0.0,0.0
84b35b9ffffffff,5.0,0.0,0.0,0.0,0.0
84b35bdffffffff,41.0,0.0,0.0,0.0,0.0
84b35c1ffffffff,16.0,0.0,0.0,0.0,0.0
84b35c3ffffffff,2.0,0.0,0.0,0.0,0.0
84b35c5ffffffff,123.0,0.0,0.0,0.0,0.0
84b35c7ffffffff,54.0,0.0,0.0,0.0,0.0
84b35c9ffffffff,92.0,0.0,0.0,0.0,0.0
84b35cdffffffff,67.0,0.0,0.0,0.0,0.0
84b35d1ffffffff,4.0,0.0,0.0,0.0,0.0
84b35d3ffffffff,8.0,0.0,0.0,0.0,0.0
84b35d5ffffffff,1.0,0.0,0.0,0.0,0.0
84b35d9ffffffff,2.0,0.0,0.0,0.0,0.0
84b35e1ffffffff,31.0,0.0,0.0,0.0,0.0
84b35e3ffffffff,32.0,0.0,0.0,0.0,0.0
84b35e7ffffffff,2.0,0.0,0.0,0.0,0.0
84b35e9ffffffff,145.0,0.0,0.0,0.0,0.0
84b35ebffffffff,48.0,0.0,0.0,0.0,0.0
84b3603ffffffff,2.0,0.0,0.0,0.0,0.0
84b3605ffffffff,4.0,0.0,0.0,0.0,0.0
84b3611ffffffff,22.0,0.0,0.0,0.0,0.0
84b3615ffffffff,3.0,0.0,0.0,0.0,0.0
84b3617ffffffff,20.0,0.0,0.0,0.0,0.0
84b3623ffffffff,4.0,0.0,0.0,0.0,0.0
84b3627ffffffff,6.0,0.0,0.0,0.0,0.0
84b3629ffffffff,23.0,0.0,0.0,0.0,0.0
84b362dffffffff,8.0,0.0,0.0,0.0,0.0
84b3633ffffffff,7.0,0.0,0.0,0.0,0.0
84b3635ffffffff,1.0,0.0,0.0,0.0,0.0
84b3657ffffffff,1.0,0.0,0.0,0.0,0.0
84b365dffffffff,4.0,0.0,0.0,0.0,0.0
84b3661ffffffff,6.0,0.0,0.0,0.0,0.0
84b3663ffffffff,1.0,0.0,0.0,0.0,0.0
84b3665ffffffff,8.0,0.0,0.0,0.0,0.0
84b366dffffffff,50.0,0.0,0.0,0.0,0.0
84b3683ffffffff,5.0,0.0,0.0,0.0,0.0
84b3689ffffffff,2.0,0.0,0.0,0.0,0.0
84b368bffffffff,38.0,0.0,0.0,0.0,0.0
84b3695ffffffff,5.0,0.0,0.0,0.0,0.0
84b3699ffffffff,70.0,0.0,0.0,0.0,0.0
84b369bffffffff,7.0,0.0,0.0,0.0,0.0
84b369dffffffff,16.0,0.0,0.0,0.0,0.0
84b36c3ffffffff,5.0,0.0,0.0,0.0,0.0
