cell_id,Limosa limosa,Limosa limosa islandica,Limosa limosa limosa,Limosa limosa melanuroides,Limosa limosa bohaii
836adcfffffffff,1.0,0.0,0.0,0.0,0.0
836ae8fffffffff,2.0,0.0,0.0,0.0,0.0
836aeafffffffff,2.0,0.0,0.0,0.0,0.0
836aeefffffffff,2.0,0.0,0.0,0.0,0.0
836b6efffffffff,2.0,0.0,0.0,0.0,0.0
83731bfffffffff,12.0,0.0,0.0,0.0,0.0
837529fffffffff,1.0,0.0,0.0,0.0,0.0
837574fffffffff,30.0,0.0,0.0,0.0,0.0
837576fffffffff,2.0,0.0,0.0,0.0,0.0
837a41fffffffff,4.0,0.0,0.0,0.0,0.0
837a61fffffffff,24.0,0.0,0.0,0.0,0.0
837a65fffffffff,7.0,0.0,0.0,0.0,0.0
837a6afffffffff,158.0,0.0,20.0,0.0,0.0
837a6dfffffffff,1.0,0.0,1.0,0.0,0.0
837a6efffffffff,2.0,0.0,0.0,0.0,0.0
837ac8fffffffff,126.0,0.0,9.0,0.0,0.0
837ac9fffffffff,3.0,0.0,0.0,0.0,0.0
837acafffffffff,53.0,0.0,13.0,0.0,0.0
837acbfffffffff,7.0,0.0,0.0,0.0,0.0
837acdfffffffff,24.0,0.0,0.0,0.0,0.0
837adbfffffffff,2.0,0.0,0.0,0.0,0.0
837b6bfffffffff,2.0,0.0,0.0,0.0,0.0
8382f4fffffffff,2.0,0.0,0.0,0.0,0.0
838c10fffffffff,4.0,0.0,0.0,0.0,0.0
838c88fffffffff,3.0,0.0,0.0,0.0,0.0
838c99fffffffff,2.0,0.0,0.0,0.0,0.0
838dabfffffffff,5.0,0.0,0.0,2.0,0.0
838db5fffffffff,1.0,0.0,0.0,1.0,0.0
839404fffffffff,1.0,0.0,0.0,0.0,0.0
839415fffffffff,21.0,0.0,0.0,0.0,0.0
83942cfffffffff,12.0,0.0,0.0,0.0,0.0
83942dfffffffff,2.0,0.0,0.0,0.0,0.0
839450fffffffff,25.0,0.0,0.0,0.0,0.0
839451fffffffff,286.0,0.0,0.0,0.0,0.0
839455fffffffff,5.0,0.0,0.0,0.0,0.0
83945cfffffffff,8.0,0.0,0.0,0.0,0.0
83945efffffffff,1.0,0.0,0.0,0.0,0.0
839460fffffffff,4.0,0.0,0.0,0.0,0.0
839480fffffffff,549.0,0.0,0.0,104.0,0.0
839481fffffffff,128.0,0.0,0.0,47.0,0.0
839482fffffffff,24.0,0.0,0.0,11.0,0.0
839485fffffffff,11.0,0.0,0.0,0.0,0.0
839491fffffffff,9.0,0.0,0.0,3.0,0.0
839496fffffffff,1.0,0.0,0.0,0.0,0.0
8394aafffffffff,18.0,0.0,0.0,0.0,0.0
8394acfffffffff,7.0,0.0,0.0,0.0,0.0
8394e3fffffffff,2.0,0.0,0.0,0.0,0.0
8394edfffffffff,34.0,0.0,0.0,0.0,0.0
8395a4fffffffff,45.0,0.0,0.0,8.0,0.0
839690fffffffff,4.0,0.0,0.0,0.0,0.0
839693fffffffff,30.0,0.0,0.0,0.0,0.0
839c05fffffffff,1.0,0.0,0.0,0.0,0.0
839c20fffffffff,2.0,0.0,0.0,0.0,0.0
839c23fffffffff,515.0,0.0,0.0,50.0,0.0
839c25fffffffff,3.0,0.0,0.0,0.0,0.0
839c2dfffffffff,4.0,0.0,0.0,0.0,0.0
839c43fffffffff,6.0,0.0,0.0,0.0,0.0
839c4afffffffff,3.0,0.0,0.0,0.0,0.0
839c58fffffffff,12.0,0.0,0.0,0.0,0.0
839c5bfffffffff,2.0,0.0,0.0,0.0,0.0
839c5dfffffffff,4.0,0.0,0.0,0.0,0.0
839c65fffffffff,2.0,0.0,0.0,0.0,0.0
839c74fffffffff,23.0,0.0,0.0,0.0,0.0
839c90fffffffff,3.0,0.0,0.0,0.0,0.0
839cc2fffffffff,3.0,0.0,0.0,0.0,0.0
839ce4fffffffff,10.0,0.0,0.0,0.0,0.0
839d01fffffffff,1.0,0.0,0.0,0.0,0.0
839d0afffffffff,5.0,0.0,0.0,0.0,0.0
839d0bfffffffff,3.0,0.0,0.0,0.0,0.0
839d21fffffffff,4.0,0.0,0.0,0.0,0.0
839d24fffffffff,3.0,0.0,0.0,0.0,0.0
839d4afffffffff,1.0,0.0,0.0,0.0,0.0
839d4cfffffffff,2.0,0.0,0.0,0.0,0.0
83a610fffffffff,4.0,0.0,0.0,0.0,0.0
83a612fffffffff,2.0,0.0,0.0,0.0,0.0
83a626fffffffff,3.0,0.0,0.0,0.0,0.0
83a726fffffffff,46.0,0.0,0.0,0.0,0.0
83a79afffffffff,11.0,0.0,0.0,0.0,0.0
83b880fffffffff,1.0,0.0,0.0,0.0,0.0
83b885fffffffff,45.0,0.0,0.0,0.0,0.0
83b89afffffffff,10.0,0.0,0.0,0.0,0.0
83b916fffffffff,14.0,0.0,0.0,0.0,0.0
83bb50fffffffff,26.0,0.0,0.0,0.0,0.0
83bb56fffffffff,16.0,0.0,0.0,0.0,0.0
83bb74fffffffff,5.0,0.0,0.0,0.0,0.0
83be0cfffffffff,85.0,0.0,0.0,0.0,0.0
83be0dfffffffff,2.0,0.0,0.0,0.0,0.0
83be18fffffffff,4.0,0.0,0.0,0.0,0.0
83be1dfffffffff,280.0,0.0,0.0,7.0,0.0
83be40fffffffff,12.0,0.0,0.0,0.0,0.0
83be43fffffffff,2.0,0.0,0.0,0.0,0.0
83be49fffffffff,6.0,0.0,0.0,0.0,0.0
83be60fffffffff,9.0,0.0,0.0,0.0,0.0
83be63fffffffff,571.0,0.0,0.0,21.0,0.0
83be69fffffffff,2.0,0.0,0.0,0.0,0.0
83be74fffffffff,5.0,0.0,0.0,0.0,0.0
83be75fffffffff,7.0,0.0,0.0,0.0,0.0
83be88fffffffff,8.0,0.0,0.0,0.0,0.0
83be8bfffffffff,87.0,0.0,0.0,0.0,0.0
83be8dfffffffff,468.0,0.0,0.0,3.0,0.0
83bea9fffffffff,9.0,0.0,0.0,0.0,0.0
83beabfffffffff,4.0,0.0,0.0,0.0,0.0
83c986fffffffff,8.0,0.0,0.0,0.0,0.0
83c993fffffffff,105.0,0.0,0.0,0.0,0.0
83c9b0fffffffff,2.0,0.0,0.0,0.0,0.0
