cell_id,Alcedo atthis,Alcedo atthis [atthis Group],Alcedo atthis [hispidoides Group]
836188fffffffff,659.0,0.0,0.0
836189fffffffff,1843.0,0.0,0.0
83618afffffffff,31.0,0.0,0.0
83618bfffffffff,50.0,0.0,0.0
83618cfffffffff,1953.0,0.0,0.0
83618dfffffffff,194.0,0.0,0.0
83618efffffffff,267.0,0.0,0.0
836198fffffffff,28.0,0.0,0.0
836199fffffffff,3.0,0.0,0.0
83619afffffffff,131.0,0.0,0.0
83619bfffffffff,6.0,0.0,0.0
83619efffffffff,60.0,0.0,0.0
8361a9fffffffff,282.0,0.0,0.0
8361abfffffffff,567.0,0.0,0.0
8361adfffffffff,12.0,1.0,0.0
836326fffffffff,6.0,0.0,0.0
836332fffffffff,11.0,0.0,0.0
83640afffffffff,109.0,0.0,0.0
83640bfffffffff,44.0,0.0,0.0
836412fffffffff,11.0,0.0,0.0
836414fffffffff,1.0,0.0,0.0
836416fffffffff,208.0,32.0,0.0
83641bfffffffff,4.0,0.0,0.0
836422fffffffff,30.0,2.0,0.0
836426fffffffff,21.0,0.0,0.0
836428fffffffff,34.0,0.0,0.0
836429fffffffff,7.0,0.0,0.0
83642bfffffffff,7.0,0.0,0.0
83642dfffffffff,5.0,0.0,0.0
836430fffffffff,2.0,0.0,0.0
836431fffffffff,112.0,24.0,0.0
836432fffffffff,31.0,10.0,0.0
836434fffffffff,2.0,2.0,0.0
836435fffffffff,95.0,7.0,0.0
836480fffffffff,16.0,5.0,0.0
836481fffffffff,12.0,3.0,0.0
836482fffffffff,525.0,165.0,0.0
836483fffffffff,1.0,0.0,0.0
836484fffffffff,51.0,34.0,0.0
836485fffffffff,6.0,4.0,0.0
836488fffffffff,3.0,0.0,0.0
83648afffffffff,1.0,0.0,0.0
83648bfffffffff,2.0,0.0,0.0
83648cfffffffff,11.0,0.0,0.0
83648dfffffffff,10.0,4.0,0.0
836490fffffffff,426.0,83.0,0.0
836491fffffffff,169.0,40.0,0.0
836492fffffffff,1.0,0.0,0.0
836494fffffffff,11.0,0.0,0.0
836495fffffffff,18.0,7.0,0.0
836498fffffffff,82.0,11.0,0.0
83649bfffffffff,28.0,2.0,0.0
83649cfffffffff,5.0,5.0,0.0
83649dfffffffff,7.0,2.0,0.0
8364a0fffffffff,29.0,23.0,0.0
8364a1fffffffff,4.0,2.0,0.0
8364a2fffffffff,233.0,44.0,0.0
8364a3fffffffff,13.0,4.0,0.0
8364a4fffffffff,574.0,186.0,0.0
8364a5fffffffff,51.0,18.0,0.0
8364a6fffffffff,18.0,6.0,0.0
8364b0fffffffff,6.0,0.0,0.0
8364b1fffffffff,52.0,35.0,0.0
8364b2fffffffff,32.0,0.0,0.0
8364b3fffffffff,25.0,1.0,0.0
8364b4fffffffff,166.0,31.0,0.0
8364b5fffffffff,44.0,23.0,0.0
8364b6fffffffff,194.0,5.0,0.0
8364e4fffffffff,1302.0,0.0,0.0
8364e6fffffffff,75.0,0.0,0.0
836500fffffffff,15.0,0.0,0.0
836501fffffffff,14.0,0.0,0.0
836503fffffffff,22.0,0.0,0.0
836505fffffffff,116.0,6.0,0.0
836508fffffffff,1.0,0.0,0.0
83650dfffffffff,8.0,0.0,0.0
83650efffffffff,8.0,0.0,0.0
836511fffffffff,1.0,0.0,0.0
836518fffffffff,41.0,0.0,0.0
836519fffffffff,8.0,2.0,0.0
83651bfffffffff,16.0,4.0,0.0
83651cfffffffff,6.0,0.0,0.0
83651dfffffffff,38.0,0.0,0.0
83651efffffffff,9.0,0.0,0.0
836520fffffffff,302.0,0.0,0.0
836522fffffffff,14.0,0.0,0.0
836523fffffffff,19.0,0.0,0.0
836526fffffffff,363.0,0.0,0.0
83652bfffffffff,2.0,0.0,0.0
836531fffffffff,3.0,0.0,0.0
836553fffffffff,2.0,0.0,0.0
836573fffffffff,5.0,0.0,0.0
836580fffffffff,31.0,0.0,0.0
836581fffffffff,12.0,2.0,0.0
836582fffffffff,149.0,0.0,0.0
836583fffffffff,380.0,0.0,0.0
836584fffffffff,135.0,0.0,0.0
836585fffffffff,62.0,0.0,0.0
836586fffffffff,17.0,0.0,0.0
836588fffffffff,30.0,14.0,0.0
836589fffffffff,73.0,31.0,0.0
83658afffffffff,175.0,80.0,0.0
83658bfffffffff,1186.0,259.0,0.0
83658efffffffff,85.0,27.0,0.0
836590fffffffff,14.0,0.0,0.0
836591fffffffff,202.0,0.0,0.0
836592fffffffff,6.0,0.0,0.0
836593fffffffff,2.0,0.0,0.0
836594fffffffff,3.0,0.0,0.0
836595fffffffff,2.0,0.0,0.0
836598fffffffff,50.0,24.0,0.0
836599fffffffff,448.0,112.0,0.0
83659afffffffff,53.0,8.0,0.0
83659bfffffffff,38.0,9.0,0.0
83659cfffffffff,552.0,0.0,0.0
83659dfffffffff,9.0,2.0,0.0
8365a2fffffffff,3.0,0.0,0.0
8365a3fffffffff,3.0,0.0,0.0
8365a4fffffffff,1.0,0.0,0.0
8365b0fffffffff,143.0,5.0,0.0
8365b2fffffffff,23.0,2.0,0.0
8365b3fffffffff,109.0,0.0,0.0
8365b4fffffffff,2.0,0.0,0.0
8365b5fffffffff,34.0,0.0,0.0
8365b6fffffffff,61.0,4.0,0.0
836802fffffffff,45.0,0.0,0.0
83680dfffffffff,1.0,0.0,0.0
836810fffffffff,3.0,0.0,0.0
836812fffffffff,2.0,0.0,0.0
836815fffffffff,17.0,0.0,0.0
836816fffffffff,6.0,0.0,0.0
836818fffffffff,126.0,3.0,0.0
83681afffffffff,3.0,0.0,0.0
83681cfffffffff,12.0,0.0,0.0
83681dfffffffff,16.0,0.0,0.0
836828fffffffff,134.0,21.0,0.0
83682afffffffff,1.0,0.0,0.0
83682bfffffffff,3.0,0.0,0.0
83682dfffffffff,9.0,0.0,0.0
83682efffffffff,2.0,0.0,0.0
836843fffffffff,5.0,0.0,0.0
836844fffffffff,12.0,4.0,0.0
836846fffffffff,13.0,6.0,0.0
83684efffffffff,10.0,6.0,0.0
836855fffffffff,9.0,1.0,0.0
836856fffffffff,34.0,6.0,0.0
836858fffffffff,10.0,4.0,0.0
83685dfffffffff,3.0,1.0,0.0
83685efffffffff,22.0,0.0,0.0
836862fffffffff,7.0,1.0,0.0
836865fffffffff,15.0,10.0,0.0
836866fffffffff,6.0,2.0,0.0
836871fffffffff,18.0,0.0,0.0
836875fffffffff,3.0,0.0,0.0
836896fffffffff,2.0,0.0,0.0
8368a5fffffffff,2.0,0.0,0.0
8368acfffffffff,2.0,0.0,0.0
8368c2fffffffff,3.0,0.0,3.0
8368c3fffffffff,3.0,0.0,0.0
8368c8fffffffff,81.0,0.0,14.0
8368cafffffffff,4.0,0.0,0.0
8368cefffffffff,23.0,0.0,4.0
8368d2fffffffff,5.0,0.0,0.0
8368d8fffffffff,9.0,0.0,6.0
8368dcfffffffff,10.0,0.0,10.0
836914fffffffff,1.0,0.0,0.0
836916fffffffff,1.0,0.0,0.0
836934fffffffff,3.0,0.0,0.0
836936fffffffff,2.0,0.0,0.0
836940fffffffff,2.0,0.0,0.0
836941fffffffff,605.0,25.0,0.0
836943fffffffff,83.0,6.0,0.0
836945fffffffff,26.0,3.0,0.0
83694afffffffff,5.0,1.0,0.0
83694bfffffffff,4.0,0.0,0.0
83694cfffffffff,5.0,0.0,0.0
83694efffffffff,620.0,34.0,0.0
836958fffffffff,22.0,6.0,0.0
836959fffffffff,2.0,0.0,0.0
83695dfffffffff,8.0,0.0,0.0
83695efffffffff,4.0,0.0,0.0
836968fffffffff,3.0,3.0,0.0
83696afffffffff,12.0,4.0,0.0
83696cfffffffff,50.0,1.0,0.0
83696efffffffff,1.0,0.0,0.0
83699afffffffff,4.0,0.0,0.0
836b6efffffffff,2.0,0.0,0.0
837390fffffffff,13.0,0.0,4.0
837392fffffffff,5.0,0.0,0.0
837395fffffffff,2.0,0.0,0.0
837396fffffffff,1.0,0.0,0.0
8373b0fffffffff,1.0,0.0,0.0
837699fffffffff,36.0,0.0,0.0
83769dfffffffff,5.0,0.0,0.0
837791fffffffff,3.0,0.0,0.0
837795fffffffff,1.0,0.0,0.0
837798fffffffff,2.0,0.0,0.0
838c10fffffffff,18.0,2.0,0.0
838c88fffffffff,1.0,0.0,0.0
838c8cfffffffff,2.0,0.0,0.0
838cadfffffffff,4.0,0.0,0.0
838db5fffffffff,1.0,0.0,0.0
839404fffffffff,14.0,0.0,1.0
839421fffffffff,9.0,0.0,0.0
839423fffffffff,20.0,0.0,1.0
839426fffffffff,3.0,0.0,0.0
839428fffffffff,5.0,0.0,0.0
83942cfffffffff,28.0,0.0,0.0
83942dfffffffff,63.0,0.0,0.0
83942efffffffff,1.0,0.0,0.0
839431fffffffff,4.0,0.0,0.0
839500fffffffff,25.0,0.0,6.0
83951afffffffff,9.0,1.0,0.0
83951dfffffffff,8.0,0.0,0.0
83951efffffffff,7.0,0.0,0.0
839521fffffffff,2.0,0.0,0.0
839544fffffffff,4.0,0.0,0.0
839545fffffffff,8.0,0.0,0.0
839553fffffffff,20.0,0.0,0.0
839561fffffffff,33.0,0.0,6.0
83956afffffffff,16.0,0.0,0.0
8395a4fffffffff,5.0,0.0,0.0
8395a9fffffffff,2.0,0.0,0.0
839c85fffffffff,4.0,0.0,0.0
839c90fffffffff,128.0,0.0,0.0
839caafffffffff,4.0,0.0,0.0
839caefffffffff,54.0,0.0,0.0
839cb5fffffffff,3.0,0.0,0.0
839edafffffffff,12.0,0.0,0.0
839edefffffffff,4.0,0.0,0.0
