cell_id,Haemorhous mexicanus,Haemorhous mexicanus [mexicanus Group],Haemorhous mexicanus mcgregori
8429a05ffffffff,4371.0,0.0,0.0
8429a07ffffffff,1320.0,0.0,0.0
8429a09ffffffff,7035.0,0.0,0.0
8429a0bffffffff,19026.0,0.0,0.0
8429a0dffffffff,1491.0,0.0,0.0
8429a11ffffffff,4034.0,0.0,0.0
8429a13ffffffff,1363.0,0.0,0.0
8429a15ffffffff,3929.0,0.0,0.0
8429a17ffffffff,2093.0,0.0,0.0
8429a19ffffffff,12845.0,0.0,0.0
8429a1bffffffff,4824.0,0.0,0.0
8429a1dffffffff,23687.0,0.0,0.0
8429a23ffffffff,40.0,0.0,0.0
8429a25ffffffff,47.0,0.0,0.0
8429a27ffffffff,181.0,0.0,0.0
8429a29ffffffff,1956.0,0.0,0.0
8429a2bffffffff,2.0,0.0,0.0
8429a2dffffffff,5.0,0.0,0.0
8429a31ffffffff,108.0,0.0,0.0
8429a33ffffffff,280.0,0.0,0.0
8429a35ffffffff,10.0,0.0,0.0
8429a39ffffffff,196.0,0.0,0.0
8429a3bffffffff,2530.0,0.0,0.0
8429a3dffffffff,341.0,0.0,0.0
8429a41ffffffff,29815.0,1.0,0.0
8429a43ffffffff,2152.0,0.0,0.0
8429a45ffffffff,4138.0,0.0,0.0
8429a47ffffffff,7928.0,2.0,0.0
8429a49ffffffff,43.0,0.0,0.0
8429a4dffffffff,10638.0,1.0,0.0
8429a51ffffffff,346.0,0.0,0.0
8429a55ffffffff,21671.0,0.0,0.0
8429a57ffffffff,26940.0,0.0,0.0
8429a59ffffffff,2758.0,0.0,0.0
8429a5bffffffff,1.0,0.0,0.0
8429a61ffffffff,1509.0,0.0,0.0
8429a63ffffffff,3633.0,0.0,0.0
8429a65ffffffff,163.0,0.0,0.0
8429a67ffffffff,423.0,0.0,0.0
8429a69ffffffff,2002.0,0.0,0.0
8429a6bffffffff,2661.0,0.0,0.0
8429a6dffffffff,2632.0,0.0,0.0
8429a81ffffffff,295.0,0.0,0.0
8429a83ffffffff,48.0,0.0,0.0
8429a85ffffffff,968.0,0.0,0.0
8429a87ffffffff,240.0,0.0,0.0
8429a89ffffffff,410.0,0.0,0.0
8429a8bffffffff,206.0,0.0,0.0
8429a8dffffffff,368.0,0.0,0.0
8429a91ffffffff,1848.0,0.0,0.0
8429a93ffffffff,1971.0,2.0,0.0
8429a95ffffffff,113.0,0.0,0.0
8429a97ffffffff,1457.0,16.0,0.0
8429a99ffffffff,1089.0,0.0,0.0
8429a9bffffffff,1904.0,0.0,0.0
8429a9dffffffff,93.0,0.0,0.0
8429aa1ffffffff,93.0,0.0,0.0
8429aa5ffffffff,110.0,0.0,0.0
8429aa7ffffffff,2439.0,0.0,0.0
8429aa9ffffffff,338.0,0.0,0.0
8429aabffffffff,118.0,0.0,0.0
8429aadffffffff,534.0,0.0,0.0
8429ab1ffffffff,381.0,0.0,0.0
8429ab3ffffffff,267.0,12.0,0.0
8429ab5ffffffff,18.0,0.0,0.0
8429ab7ffffffff,37.0,2.0,0.0
8429ab9ffffffff,2298.0,0.0,0.0
8429abbffffffff,840.0,1.0,0.0
8429abdffffffff,328.0,0.0,0.0
8429ac1ffffffff,1112.0,0.0,0.0
8429ac3ffffffff,714.0,0.0,0.0
8429ac5ffffffff,368.0,0.0,0.0
8429ac7ffffffff,123.0,0.0,0.0
8429ac9ffffffff,9955.0,0.0,0.0
8429acbffffffff,426.0,0.0,0.0
8429acdffffffff,1167.0,0.0,0.0
8429ad1ffffffff,8106.0,0.0,0.0
8429ad3ffffffff,756.0,0.0,0.0
8429ad5ffffffff,487.0,0.0,0.0
8429ad7ffffffff,422.0,0.0,0.0
8429ad9ffffffff,919.0,0.0,0.0
8429addffffffff,4621.0,0.0,0.0
8429ae1ffffffff,3312.0,0.0,0.0
8429ae3ffffffff,403.0,0.0,0.0
8429ae5ffffffff,1714.0,0.0,0.0
8429ae7ffffffff,86.0,0.0,0.0
8429ae9ffffffff,404.0,0.0,0.0
8429aebffffffff,1329.0,0.0,0.0
8429aedffffffff,1475.0,0.0,0.0
8429b01ffffffff,119.0,0.0,0.0
8429b03ffffffff,105.0,0.0,0.0
8429b05ffffffff,23.0,0.0,0.0
8429b07ffffffff,2.0,0.0,0.0
8429b09ffffffff,618.0,0.0,0.0
8429b0bffffffff,2562.0,0.0,0.0
8429b0dffffffff,93.0,3.0,0.0
8429b11ffffffff,129.0,0.0,0.0
8429b13ffffffff,347.0,0.0,0.0
8429b15ffffffff,1391.0,0.0,0.0
8429b17ffffffff,30.0,0.0,0.0
8429b19ffffffff,55.0,0.0,0.0
8429b1bffffffff,248.0,0.0,0.0
8429b1dffffffff,449.0,0.0,0.0
8429b21ffffffff,46.0,0.0,0.0
8429b23ffffffff,12.0,0.0,0.0
8429b25ffffffff,1984.0,0.0,0.0
8429b27ffffffff,20.0,0.0,0.0
8429b29ffffffff,3196.0,72.0,0.0
8429b2bffffffff,26.0,0.0,0.0
8429b2dffffffff,4376.0,90.0,0.0
8429b31ffffffff,18.0,0.0,0.0
8429b33ffffffff,15.0,0.0,0.0
8429b39ffffffff,151.0,0.0,0.0
8429b3bffffffff,29.0,0.0,0.0
8429b3dffffffff,41.0,0.0,0.0
8429b41ffffffff,17.0,0.0,0.0
8429b43ffffffff,24.0,0.0,0.0
8429b45ffffffff,38.0,0.0,0.0
8429b47ffffffff,44.0,0.0,0.0
8429b49ffffffff,17.0,0.0,0.0
8429b4bffffffff,46.0,0.0,0.0
8429b4dffffffff,8.0,0.0,0.0
8429b51ffffffff,9.0,0.0,0.0
8429b53ffffffff,14.0,0.0,0.0
8429b55ffffffff,668.0,0.0,0.0
8429b57ffffffff,29.0,0.0,0.0
8429b59ffffffff,24.0,0.0,0.0
8429b5bffffffff,534.0,0.0,0.0
8429b5dffffffff,986.0,0.0,0.0
8429b61ffffffff,756.0,7.0,0.0
8429b63ffffffff,208.0,20.0,0.0
8429b65ffffffff,853.0,8.0,0.0
8429b67ffffffff,1889.0,41.0,0.0
8429b69ffffffff,811.0,0.0,0.0
8429b6bffffffff,1899.0,2.0,0.0
8429b6dffffffff,4522.0,0.0,0.0
842a065ffffffff,190.0,0.0,0.0
842a069ffffffff,217.0,0.0,0.0
842a06dffffffff,373.0,0.0,0.0
842a101ffffffff,9685.0,32.0,0.0
842a103ffffffff,4740.0,0.0,0.0
842a105ffffffff,1469.0,2.0,0.0
842a107ffffffff,10749.0,3.0,0.0
842a109ffffffff,9301.0,0.0,0.0
842a10bffffffff,3351.0,0.0,0.0
842a10dffffffff,3119.0,4.0,0.0
842a121ffffffff,2491.0,0.0,0.0
842a123ffffffff,770.0,0.0,0.0
842a125ffffffff,374.0,0.0,0.0
842a127ffffffff,677.0,0.0,0.0
842a129ffffffff,723.0,0.0,0.0
842a12bffffffff,4588.0,0.0,0.0
842a12dffffffff,82.0,0.0,0.0
842a131ffffffff,1048.0,0.0,0.0
842a133ffffffff,6079.0,0.0,0.0
842a135ffffffff,4235.0,3.0,0.0
842a137ffffffff,1561.0,0.0,0.0
842a139ffffffff,2079.0,0.0,0.0
842a13bffffffff,2655.0,0.0,0.0
842a13dffffffff,4303.0,0.0,0.0
842a141ffffffff,6577.0,0.0,0.0
842a143ffffffff,7299.0,0.0,0.0
842a145ffffffff,1482.0,0.0,0.0
842a147ffffffff,2367.0,0.0,0.0
842a149ffffffff,1905.0,0.0,0.0
842a14bffffffff,4717.0,0.0,0.0
842a14dffffffff,1018.0,0.0,0.0
842a151ffffffff,1338.0,0.0,0.0
842a155ffffffff,2124.0,0.0,0.0
842a157ffffffff,657.0,0.0,0.0
842a159ffffffff,1840.0,0.0,0.0
842a15dffffffff,8125.0,0.0,0.0
842a161ffffffff,80.0,0.0,0.0
842a163ffffffff,677.0,0.0,0.0
842a165ffffffff,34.0,0.0,0.0
842a167ffffffff,49.0,2.0,0.0
842a169ffffffff,1201.0,0.0,0.0
842a16bffffffff,2306.0,0.0,0.0
842a16dffffffff,83.0,0.0,0.0
842a1a5ffffffff,2005.0,95.0,0.0
842a301ffffffff,12499.0,0.0,0.0
842a303ffffffff,3369.0,0.0,0.0
842a305ffffffff,893.0,0.0,0.0
842a307ffffffff,18578.0,0.0,0.0
842a309ffffffff,18.0,0.0,0.0
842a30dffffffff,3980.0,0.0,0.0
842a311ffffffff,7794.0,0.0,0.0
842a313ffffffff,2120.0,0.0,0.0
842a315ffffffff,3496.0,0.0,0.0
842a317ffffffff,2962.0,0.0,0.0
842a31bffffffff,6.0,0.0,0.0
842a31dffffffff,1274.0,0.0,0.0
842a321ffffffff,1600.0,0.0,0.0
842a323ffffffff,671.0,0.0,0.0
842a325ffffffff,165.0,0.0,0.0
842a327ffffffff,3550.0,0.0,0.0
842a329ffffffff,413.0,0.0,0.0
842a32bffffffff,1263.0,0.0,0.0
842a32dffffffff,2743.0,0.0,0.0
842a331ffffffff,1602.0,0.0,0.0
842a333ffffffff,4509.0,0.0,0.0
842a335ffffffff,2095.0,0.0,0.0
842a337ffffffff,2688.0,0.0,0.0
842a339ffffffff,2471.0,0.0,0.0
842a33bffffffff,6201.0,0.0,0.0
842a33dffffffff,1613.0,0.0,0.0
842a341ffffffff,3211.0,0.0,0.0
842a345ffffffff,1426.0,0.0,0.0
842a347ffffffff,7791.0,0.0,0.0
842a349ffffffff,920.0,0.0,0.0
842a34dffffffff,1252.0,0.0,0.0
842a361ffffffff,353.0,0.0,0.0
842a363ffffffff,1631.0,0.0,0.0
842a365ffffffff,6671.0,0.0,0.0
842a367ffffffff,31.0,0.0,0.0
842a369ffffffff,88.0,0.0,0.0
842a36bffffffff,37.0,0.0,0.0
842a36dffffffff,9.0,0.0,0.0
842a801ffffffff,428.0,7.0,0.0
842a803ffffffff,53.0,2.0,0.0
842a805ffffffff,31.0,0.0,0.0
842a807ffffffff,4.0,0.0,0.0
842a809ffffffff,49.0,0.0,0.0
842a80bffffffff,175.0,1.0,0.0
842a80dffffffff,106.0,0.0,0.0
842a811ffffffff,69.0,0.0,0.0
842a813ffffffff,1336.0,4.0,0.0
842a815ffffffff,29.0,0.0,0.0
842a817ffffffff,391.0,0.0,0.0
842a819ffffffff,76.0,4.0,0.0
842a81bffffffff,234.0,0.0,0.0
842a81dffffffff,148.0,0.0,0.0
842a821ffffffff,513.0,1.0,0.0
842a823ffffffff,51.0,0.0,0.0
842a825ffffffff,173.0,0.0,0.0
842a827ffffffff,519.0,0.0,0.0
842a829ffffffff,115.0,0.0,0.0
842a82bffffffff,43.0,0.0,0.0
842a82dffffffff,63.0,0.0,0.0
842a831ffffffff,7.0,1.0,0.0
842a833ffffffff,3.0,0.0,0.0
842a837ffffffff,2.0,0.0,0.0
842a839ffffffff,31.0,0.0,0.0
842a83bffffffff,3.0,0.0,0.0
842a83dffffffff,3.0,3.0,0.0
842a841ffffffff,1240.0,0.0,0.0
842a843ffffffff,401.0,0.0,0.0
842a845ffffffff,1218.0,0.0,0.0
842a847ffffffff,3352.0,0.0,0.0
842a849ffffffff,2964.0,0.0,0.0
842a84bffffffff,785.0,0.0,0.0
842a84dffffffff,3973.0,0.0,0.0
842a851ffffffff,626.0,12.0,0.0
842a853ffffffff,53.0,2.0,0.0
842a855ffffffff,203.0,4.0,0.0
842a857ffffffff,577.0,14.0,0.0
842a859ffffffff,136.0,0.0,0.0
842a85bffffffff,275.0,10.0,0.0
842a85dffffffff,208.0,0.0,0.0
842a861ffffffff,91.0,1.0,0.0
842a863ffffffff,43.0,2.0,0.0
842a865ffffffff,760.0,0.0,0.0
842a867ffffffff,54.0,0.0,0.0
842a869ffffffff,41.0,0.0,0.0
842a86bffffffff,282.0,0.0,0.0
842a86dffffffff,1220.0,0.0,0.0
842a881ffffffff,46.0,0.0,0.0
842a883ffffffff,61.0,0.0,0.0
842a885ffffffff,264.0,0.0,0.0
842a887ffffffff,117.0,0.0,0.0
842a889ffffffff,159.0,0.0,0.0
842a88bffffffff,36.0,0.0,0.0
842a88dffffffff,785.0,0.0,0.0
842a891ffffffff,40.0,0.0,0.0
842a893ffffffff,223.0,1.0,0.0
842a895ffffffff,118.0,0.0,0.0
842a897ffffffff,5884.0,28.0,0.0
842a899ffffffff,204.0,0.0,0.0
842a89bffffffff,40.0,0.0,0.0
842a89dffffffff,521.0,0.0,0.0
842a8a1ffffffff,540.0,0.0,0.0
842a8a3ffffffff,14.0,0.0,0.0
842a8a5ffffffff,74.0,0.0,0.0
842a8a7ffffffff,69.0,0.0,0.0
842a8a9ffffffff,2804.0,0.0,0.0
842a8abffffffff,99.0,0.0,0.0
842a8adffffffff,2528.0,0.0,0.0
842a8b1ffffffff,5042.0,50.0,0.0
842a8b3ffffffff,154.0,1.0,0.0
842a8b5ffffffff,3964.0,6.0,0.0
842a8b7ffffffff,297.0,0.0,0.0
842a8b9ffffffff,61.0,0.0,0.0
842a8bbffffffff,4606.0,48.0,0.0
842a8bdffffffff,213.0,0.0,0.0
842a8c1ffffffff,6302.0,0.0,0.0
842a8c3ffffffff,162.0,0.0,0.0
842a8c5ffffffff,3345.0,0.0,0.0
842a8c7ffffffff,138.0,0.0,0.0
842a8c9ffffffff,239.0,0.0,0.0
842a8cbffffffff,235.0,0.0,0.0
842a8cdffffffff,1269.0,0.0,0.0
842a8d1ffffffff,30.0,0.0,0.0
842a8d3ffffffff,54.0,0.0,0.0
842a8d5ffffffff,740.0,0.0,0.0
842a8d7ffffffff,26.0,0.0,0.0
842a8d9ffffffff,1853.0,0.0,0.0
842a8dbffffffff,88.0,0.0,0.0
842a8ddffffffff,294.0,0.0,0.0
842a8e1ffffffff,94.0,0.0,0.0
842a8e3ffffffff,951.0,0.0,0.0
842a8e5ffffffff,32.0,6.0,0.0
842a8e7ffffffff,118.0,0.0,0.0
842a8e9ffffffff,121.0,0.0,0.0
842a8ebffffffff,375.0,0.0,0.0
842a8edffffffff,28.0,6.0,0.0
842a901ffffffff,63.0,0.0,0.0
842a903ffffffff,1509.0,0.0,0.0
842a905ffffffff,312.0,0.0,0.0
842a907ffffffff,1283.0,0.0,0.0
842a909ffffffff,43.0,0.0,0.0
842a90bffffffff,1071.0,0.0,0.0
842a90dffffffff,48.0,0.0,0.0
842a911ffffffff,89.0,0.0,0.0
842a913ffffffff,20.0,0.0,0.0
842a915ffffffff,248.0,0.0,0.0
842a917ffffffff,39.0,0.0,0.0
842a919ffffffff,578.0,0.0,0.0
842a91bffffffff,115.0,0.0,0.0
842a91dffffffff,604.0,0.0,0.0
842a921ffffffff,70.0,0.0,0.0
842a923ffffffff,271.0,0.0,0.0
842a925ffffffff,2131.0,0.0,0.0
842a927ffffffff,214.0,0.0,0.0
842a929ffffffff,7.0,0.0,0.0
842a92bffffffff,192.0,0.0,0.0
842a92dffffffff,138.0,0.0,0.0
842a931ffffffff,3051.0,0.0,0.0
842a933ffffffff,579.0,0.0,0.0
842a935ffffffff,593.0,0.0,0.0
842a937ffffffff,407.0,0.0,0.0
842a939ffffffff,951.0,0.0,0.0
842a93bffffffff,230.0,0.0,0.0
842a93dffffffff,692.0,0.0,0.0
842a941ffffffff,293.0,0.0,0.0
842a943ffffffff,194.0,0.0,0.0
842a945ffffffff,65.0,0.0,0.0
842a947ffffffff,511.0,0.0,0.0
842a949ffffffff,1019.0,0.0,0.0
842a94bffffffff,41.0,0.0,0.0
842a94dffffffff,7378.0,0.0,0.0
842a951ffffffff,538.0,0.0,0.0
842a953ffffffff,1829.0,0.0,0.0
842a955ffffffff,934.0,0.0,0.0
842a957ffffffff,12044.0,0.0,0.0
842a959ffffffff,740.0,0.0,0.0
842a95bffffffff,91.0,0.0,0.0
842a95dffffffff,454.0,0.0,0.0
842a961ffffffff,18.0,0.0,0.0
842a963ffffffff,27.0,0.0,0.0
842a965ffffffff,412.0,0.0,0.0
842a967ffffffff,23.0,0.0,0.0
842a969ffffffff,34.0,0.0,0.0
842a96bffffffff,48.0,0.0,0.0
842a96dffffffff,200.0,0.0,0.0
842a981ffffffff,8.0,0.0,0.0
842a983ffffffff,31.0,0.0,0.0
842a985ffffffff,3.0,0.0,0.0
842a987ffffffff,2.0,0.0,0.0
842a98dffffffff,5.0,0.0,0.0
842a991ffffffff,224.0,0.0,0.0
842a993ffffffff,339.0,1.0,0.0
842a995ffffffff,27.0,0.0,0.0
842a997ffffffff,1000.0,0.0,0.0
842a999ffffffff,61.0,0.0,0.0
842a99bffffffff,134.0,0.0,0.0
842a99dffffffff,42.0,0.0,0.0
842a9a1ffffffff,19.0,0.0,0.0
842a9a3ffffffff,13.0,0.0,0.0
842a9a5ffffffff,1713.0,0.0,0.0
842a9a7ffffffff,35.0,0.0,0.0
842a9a9ffffffff,18.0,0.0,0.0
842a9abffffffff,7.0,0.0,0.0
842a9adffffffff,234.0,0.0,0.0
842a9b1ffffffff,19.0,0.0,0.0
842a9b3ffffffff,210.0,0.0,0.0
842a9b5ffffffff,19.0,0.0,0.0
842a9b7ffffffff,499.0,0.0,0.0
842a9b9ffffffff,35.0,0.0,0.0
842a9bbffffffff,616.0,0.0,0.0
842a9bdffffffff,2.0,0.0,0.0
842a9c1ffffffff,301.0,2.0,0.0
842a9c3ffffffff,11.0,0.0,0.0
842a9c5ffffffff,20.0,0.0,0.0
842a9c7ffffffff,48.0,2.0,0.0
842a9c9ffffffff,21.0,0.0,0.0
842a9cbffffffff,118.0,0.0,0.0
842a9cdffffffff,35.0,0.0,0.0
842a9d1ffffffff,25.0,0.0,0.0
842a9d3ffffffff,55.0,0.0,0.0
842a9d7ffffffff,2.0,0.0,0.0
842a9d9ffffffff,122.0,14.0,0.0
842a9dbffffffff,48.0,2.0,0.0
842a9ddffffffff,31.0,0.0,0.0
842a9e1ffffffff,4.0,0.0,0.0
842a9e3ffffffff,65.0,0.0,0.0
842a9e5ffffffff,34.0,0.0,0.0
842a9e7ffffffff,15.0,0.0,0.0
842a9e9ffffffff,55.0,0.0,0.0
842a9ebffffffff,27.0,0.0,0.0
842a9edffffffff,57.0,0.0,0.0
842aa01ffffffff,58.0,0.0,0.0
842aa03ffffffff,301.0,0.0,0.0
842aa05ffffffff,139.0,0.0,0.0
842aa07ffffffff,6.0,0.0,0.0
842aa09ffffffff,431.0,0.0,0.0
842aa0bffffffff,266.0,0.0,0.0
842aa0dffffffff,40.0,0.0,0.0
842aa11ffffffff,205.0,0.0,0.0
842aa13ffffffff,1588.0,0.0,0.0
842aa15ffffffff,238.0,0.0,0.0
842aa17ffffffff,1516.0,6.0,0.0
842aa19ffffffff,192.0,0.0,0.0
842aa1bffffffff,656.0,0.0,0.0
842aa1dffffffff,3331.0,0.0,0.0
842aa21ffffffff,33.0,0.0,0.0
842aa23ffffffff,69.0,0.0,0.0
842aa25ffffffff,91.0,0.0,0.0
842aa27ffffffff,91.0,0.0,0.0
842aa29ffffffff,72.0,0.0,0.0
842aa2bffffffff,13.0,0.0,0.0
842aa2dffffffff,133.0,0.0,0.0
842aa31ffffffff,1888.0,0.0,0.0
842aa33ffffffff,407.0,0.0,0.0
842aa35ffffffff,191.0,0.0,0.0
842aa37ffffffff,163.0,0.0,0.0
842aa39ffffffff,3139.0,0.0,0.0
842aa3bffffffff,1117.0,0.0,0.0
842aa3dffffffff,25.0,0.0,0.0
842aa41ffffffff,1309.0,0.0,0.0
842aa43ffffffff,499.0,0.0,0.0
842aa45ffffffff,251.0,0.0,0.0
842aa47ffffffff,76.0,0.0,0.0
842aa49ffffffff,1316.0,0.0,0.0
842aa4bffffffff,12263.0,0.0,0.0
842aa4dffffffff,1168.0,0.0,0.0
842aa51ffffffff,90.0,0.0,0.0
842aa53ffffffff,477.0,0.0,0.0
842aa55ffffffff,18.0,0.0,0.0
842aa57ffffffff,33.0,0.0,0.0
842aa59ffffffff,239.0,0.0,0.0
842aa5bffffffff,89.0,2.0,0.0
842aa5dffffffff,238.0,0.0,0.0
842aa61ffffffff,44.0,3.0,0.0
842aa63ffffffff,46.0,0.0,0.0
842aa65ffffffff,179.0,0.0,0.0
842aa67ffffffff,13.0,0.0,0.0
842aa69ffffffff,618.0,0.0,0.0
842aa6bffffffff,14.0,2.0,0.0
842aa6dffffffff,1952.0,9.0,0.0
842aa81ffffffff,4023.0,71.0,0.0
842aa83ffffffff,1431.0,58.0,0.0
842aa85ffffffff,12012.0,193.0,0.0
842aa87ffffffff,5299.0,8.0,0.0
842aa89ffffffff,1897.0,79.0,0.0
842aa8bffffffff,2372.0,90.0,0.0
842aa8dffffffff,12907.0,551.0,0.0
842aa91ffffffff,351.0,21.0,0.0
842aa93ffffffff,338.0,0.0,0.0
842aa95ffffffff,1070.0,53.0,0.0
842aa97ffffffff,105.0,0.0,0.0
842aa99ffffffff,624.0,30.0,0.0
842aa9bffffffff,1107.0,13.0,0.0
842aa9dffffffff,512.0,20.0,0.0
842aaa1ffffffff,984.0,0.0,0.0
842aaa3ffffffff,260.0,0.0,0.0
842aaa5ffffffff,521.0,0.0,0.0
842aaa7ffffffff,292.0,0.0,0.0
842aaa9ffffffff,3903.0,88.0,0.0
842aaabffffffff,6414.0,0.0,0.0
842aaadffffffff,2309.0,96.0,0.0
842aab1ffffffff,103.0,0.0,0.0
842aab3ffffffff,153.0,0.0,0.0
842aab5ffffffff,202.0,0.0,0.0
842aab7ffffffff,888.0,0.0,0.0
842aab9ffffffff,1298.0,4.0,0.0
842aabbffffffff,113.0,0.0,0.0
842aabdffffffff,1535.0,2.0,0.0
842aac1ffffffff,7819.0,0.0,0.0
842aac3ffffffff,1603.0,6.0,0.0
842aac5ffffffff,3471.0,0.0,0.0
842aac7ffffffff,2376.0,46.0,0.0
842aac9ffffffff,6376.0,0.0,0.0
842aacbffffffff,11399.0,8.0,0.0
842aacdffffffff,2476.0,0.0,0.0
842aad1ffffffff,20369.0,1.0,0.0
842aad3ffffffff,4551.0,18.0,0.0
842aad5ffffffff,2399.0,0.0,0.0
842aad7ffffffff,531.0,2.0,0.0
842aad9ffffffff,2216.0,0.0,0.0
842aadbffffffff,2289.0,0.0,0.0
842aaddffffffff,674.0,0.0,0.0
842aae1ffffffff,1160.0,2.0,0.0
842aae3ffffffff,2323.0,22.0,0.0
842aae5ffffffff,604.0,7.0,0.0
842aae7ffffffff,2584.0,139.0,0.0
842aae9ffffffff,3098.0,53.0,0.0
842aaebffffffff,1303.0,123.0,0.0
842aaedffffffff,1607.0,26.0,0.0
842ab03ffffffff,1268.0,0.0,0.0
842ab05ffffffff,1932.0,0.0,0.0
842ab09ffffffff,338.0,0.0,0.0
842ab0dffffffff,351.0,0.0,0.0
842ab11ffffffff,525.0,0.0,0.0
842ab13ffffffff,665.0,0.0,0.0
842ab15ffffffff,1099.0,0.0,0.0
842ab17ffffffff,483.0,0.0,0.0
842ab19ffffffff,324.0,0.0,0.0
842ab1bffffffff,137.0,0.0,0.0
842ab1dffffffff,103.0,0.0,0.0
842ab21ffffffff,2090.0,0.0,0.0
842ab23ffffffff,703.0,0.0,0.0
842ab25ffffffff,11159.0,0.0,0.0
842ab27ffffffff,1653.0,0.0,0.0
842ab29ffffffff,446.0,0.0,0.0
842ab2bffffffff,1770.0,0.0,0.0
842ab2dffffffff,4461.0,0.0,0.0
842ab31ffffffff,1966.0,0.0,0.0
842ab33ffffffff,767.0,0.0,0.0
842ab35ffffffff,1077.0,0.0,0.0
842ab37ffffffff,240.0,0.0,0.0
842ab39ffffffff,5367.0,0.0,0.0
842ab3bffffffff,4247.0,0.0,0.0
842ab3dffffffff,701.0,0.0,0.0
842ab41ffffffff,1661.0,1.0,0.0
842ab43ffffffff,267.0,2.0,0.0
842ab45ffffffff,210.0,0.0,0.0
842ab47ffffffff,2073.0,0.0,0.0
842ab49ffffffff,3480.0,0.0,0.0
842ab4bffffffff,1818.0,7.0,0.0
842ab4dffffffff,137.0,0.0,0.0
842ab51ffffffff,97.0,0.0,0.0
842ab53ffffffff,37.0,0.0,0.0
842ab55ffffffff,2982.0,0.0,0.0
842ab57ffffffff,444.0,0.0,0.0
842ab59ffffffff,64.0,7.0,0.0
842ab5bffffffff,285.0,0.0,0.0
842ab5dffffffff,662.0,14.0,0.0
842ab61ffffffff,1000.0,0.0,0.0
842ab63ffffffff,74.0,0.0,0.0
842ab65ffffffff,60.0,0.0,0.0
842ab67ffffffff,2351.0,0.0,0.0
842ab69ffffffff,142.0,0.0,0.0
842ab6bffffffff,127.0,0.0,0.0
842ab6dffffffff,66.0,0.0,0.0
842ac6dffffffff,109.0,0.0,0.0
842ad01ffffffff,4.0,0.0,0.0
842ad03ffffffff,1022.0,0.0,0.0
842ad05ffffffff,4.0,0.0,0.0
842ad07ffffffff,14.0,0.0,0.0
842ad09ffffffff,2.0,0.0,0.0
842ad0bffffffff,137.0,0.0,0.0
842ad0dffffffff,11.0,0.0,0.0
842ad15ffffffff,401.0,0.0,0.0
842ad21ffffffff,4.0,0.0,0.0
842ad25ffffffff,19.0,0.0,0.0
842ad27ffffffff,54.0,0.0,0.0
842ad29ffffffff,105.0,0.0,0.0
842ad2bffffffff,2.0,0.0,0.0
842ad2dffffffff,25.0,0.0,0.0
842ad31ffffffff,302.0,0.0,0.0
842ad35ffffffff,404.0,0.0,0.0
842ad37ffffffff,1939.0,0.0,0.0
842ad39ffffffff,617.0,0.0,0.0
842ad3dffffffff,10.0,0.0,0.0
842ad41ffffffff,37.0,0.0,0.0
842ad43ffffffff,6.0,0.0,0.0
842ad45ffffffff,74.0,0.0,0.0
842ad47ffffffff,39.0,0.0,0.0
842ad49ffffffff,209.0,0.0,0.0
842ad4bffffffff,41.0,0.0,0.0
842ad4dffffffff,119.0,0.0,0.0
842ad51ffffffff,386.0,0.0,0.0
842ad55ffffffff,130.0,0.0,0.0
842ad57ffffffff,85.0,0.0,0.0
842ad59ffffffff,206.0,0.0,0.0
842ad5bffffffff,52.0,0.0,0.0
842ad5dffffffff,240.0,0.0,0.0
842ad61ffffffff,107.0,0.0,0.0
842ad63ffffffff,39.0,0.0,0.0
842ad65ffffffff,96.0,0.0,0.0
842ad67ffffffff,366.0,0.0,0.0
842ad69ffffffff,5309.0,16.0,0.0
842ad6bffffffff,249.0,0.0,0.0
842ad6dffffffff,2231.0,67.0,0.0
842af01ffffffff,191.0,0.0,0.0
842af03ffffffff,1069.0,0.0,0.0
842af05ffffffff,251.0,0.0,0.0
842af07ffffffff,223.0,0.0,0.0
842af0dffffffff,1295.0,0.0,0.0
842af15ffffffff,847.0,0.0,0.0
842af17ffffffff,83.0,0.0,0.0
842af21ffffffff,11.0,0.0,0.0
842af23ffffffff,53.0,0.0,0.0
842af25ffffffff,33.0,0.0,0.0
842af27ffffffff,5.0,0.0,0.0
842af29ffffffff,64.0,0.0,0.0
842af2bffffffff,85.0,0.0,0.0
842af2dffffffff,67.0,0.0,0.0
842af31ffffffff,15.0,0.0,0.0
842af33ffffffff,38.0,0.0,0.0
842af35ffffffff,14.0,0.0,0.0
842af37ffffffff,39.0,0.0,0.0
842af39ffffffff,52.0,0.0,0.0
842af3bffffffff,22.0,0.0,0.0
842af3dffffffff,174.0,0.0,0.0
842af61ffffffff,3998.0,0.0,0.0
842af63ffffffff,3031.0,0.0,0.0
842af65ffffffff,3389.0,0.0,0.0
842af67ffffffff,172.0,0.0,0.0
842af69ffffffff,366.0,0.0,0.0
842af6bffffffff,1065.0,0.0,0.0
842af6dffffffff,814.0,0.0,0.0
842b003ffffffff,11.0,0.0,0.0
842b005ffffffff,15.0,0.0,0.0
842b007ffffffff,218.0,0.0,0.0
842b013ffffffff,1.0,0.0,0.0
842b02bffffffff,10.0,0.0,0.0
842b035ffffffff,2.0,0.0,0.0
842b03dffffffff,5.0,0.0,0.0
842b063ffffffff,3.0,0.0,0.0
842b067ffffffff,59.0,0.0,0.0
842b0a5ffffffff,8.0,0.0,0.0
