cell_id,Ardea herodias,Ardea herodias [herodias Group],Ardea herodias occidentalis,Ardea herodias wardi x occidentalis
8348c9fffffffff,365.0,28.0,0.0,0.0
8348cafffffffff,115.0,19.0,0.0,0.0
8348cbfffffffff,93.0,7.0,0.0,0.0
8348ccfffffffff,1113.0,190.0,0.0,0.0
8348cdfffffffff,1837.0,103.0,0.0,0.0
8348cefffffffff,282.0,45.0,0.0,0.0
8348d0fffffffff,959.0,56.0,0.0,0.0
8348d1fffffffff,129.0,6.0,0.0,0.0
8348d2fffffffff,83.0,4.0,0.0,0.0
8348d3fffffffff,100.0,3.0,0.0,0.0
8348d4fffffffff,314.0,37.0,0.0,0.0
8348d5fffffffff,40.0,9.0,0.0,0.0
8348d6fffffffff,39.0,0.0,0.0,0.0
8348d8fffffffff,5005.0,397.0,0.0,0.0
8348d9fffffffff,8.0,0.0,0.0,0.0
8348dafffffffff,659.0,43.0,0.0,0.0
8348dbfffffffff,387.0,9.0,0.0,0.0
8348dcfffffffff,316.0,26.0,0.0,0.0
8348ddfffffffff,169.0,14.0,0.0,0.0
8348defffffffff,489.0,31.0,0.0,0.0
8348e0fffffffff,8.0,0.0,0.0,0.0
8348e1fffffffff,49.0,25.0,0.0,0.0
8348e2fffffffff,70.0,7.0,0.0,0.0
8348e3fffffffff,108.0,10.0,0.0,0.0
8348e4fffffffff,58.0,10.0,0.0,0.0
8348e5fffffffff,128.0,5.0,0.0,0.0
8348e6fffffffff,65.0,3.0,0.0,0.0
8348e8fffffffff,8537.0,555.0,0.0,0.0
8348e9fffffffff,4633.0,1415.0,0.0,0.0
8348eafffffffff,2734.0,450.0,0.0,0.0
8348ebfffffffff,8257.0,891.0,0.0,0.0
8348ecfffffffff,6534.0,791.0,0.0,0.0
8348edfffffffff,7.0,0.0,0.0,0.0
8348eefffffffff,5255.0,341.0,0.0,0.0
8348f0fffffffff,6.0,0.0,0.0,0.0
8348f2fffffffff,1453.0,74.0,0.0,0.0
8348f3fffffffff,330.0,34.0,0.0,0.0
8348f4fffffffff,10.0,0.0,0.0,0.0
8348f5fffffffff,3.0,0.0,0.0,0.0
8348f6fffffffff,154.0,28.0,0.0,0.0
834908fffffffff,3.0,0.0,0.0,0.0
834971fffffffff,15.0,1.0,0.0,0.0
834980fffffffff,321.0,0.0,0.0,0.0
834981fffffffff,26.0,0.0,0.0,0.0
834982fffffffff,186.0,17.0,0.0,0.0
834983fffffffff,167.0,0.0,0.0,0.0
834985fffffffff,43.0,0.0,0.0,0.0
834986fffffffff,313.0,35.0,0.0,0.0
834988fffffffff,108.0,0.0,0.0,0.0
83498bfffffffff,2.0,0.0,0.0,0.0
83498cfffffffff,18.0,0.0,0.0,0.0
83498efffffffff,111.0,0.0,0.0,0.0
834990fffffffff,20.0,2.0,0.0,0.0
834991fffffffff,34.0,6.0,0.0,0.0
834992fffffffff,121.0,7.0,0.0,0.0
834993fffffffff,53.0,9.0,0.0,0.0
834994fffffffff,158.0,0.0,0.0,0.0
834995fffffffff,2378.0,214.0,0.0,0.0
834996fffffffff,2183.0,327.0,0.0,0.0
834998fffffffff,18.0,1.0,0.0,0.0
834999fffffffff,1.0,0.0,0.0,0.0
83499afffffffff,1.0,0.0,0.0,0.0
83499bfffffffff,29.0,0.0,0.0,0.0
83499cfffffffff,47.0,0.0,0.0,0.0
83499dfffffffff,17.0,0.0,0.0,0.0
83499efffffffff,31.0,0.0,0.0,0.0
8349a1fffffffff,1.0,0.0,0.0,0.0
8349a2fffffffff,96.0,0.0,0.0,0.0
8349a3fffffffff,21.0,0.0,0.0,0.0
8349a8fffffffff,567.0,16.0,0.0,0.0
8349a9fffffffff,1204.0,52.0,0.0,0.0
8349aafffffffff,876.0,75.0,0.0,0.0
8349abfffffffff,420.0,30.0,0.0,0.0
8349acfffffffff,11.0,0.0,0.0,0.0
8349adfffffffff,38.0,2.0,0.0,0.0
8349aefffffffff,4.0,0.0,0.0,0.0
8349b0fffffffff,3.0,0.0,0.0,0.0
8349b2fffffffff,2.0,0.0,0.0,0.0
8349b3fffffffff,264.0,0.0,0.0,0.0
8349b4fffffffff,14.0,0.0,0.0,0.0
8349b5fffffffff,56.0,0.0,0.0,0.0
8349b6fffffffff,9.0,0.0,0.0,0.0
834c19fffffffff,2.0,0.0,0.0,0.0
834c81fffffffff,40.0,0.0,0.0,0.0
834c83fffffffff,205.0,0.0,0.0,0.0
834c86fffffffff,2.0,0.0,0.0,0.0
834c88fffffffff,356.0,0.0,0.0,0.0
834c89fffffffff,32.0,0.0,0.0,0.0
834c8cfffffffff,2.0,0.0,0.0,0.0
834c93fffffffff,110.0,5.0,3.0,0.0
834c94fffffffff,24.0,0.0,0.0,0.0
834c95fffffffff,8.0,0.0,0.0,0.0
834c96fffffffff,1.0,0.0,0.0,0.0
834c98fffffffff,19.0,0.0,0.0,0.0
834c9afffffffff,28.0,9.0,0.0,0.0
834c9efffffffff,2.0,0.0,0.0,0.0
834caafffffffff,80.0,0.0,0.0,0.0
834cabfffffffff,46.0,0.0,0.0,0.0
834cb2fffffffff,7.0,0.0,0.0,0.0
834cb3fffffffff,47.0,0.0,0.0,0.0
834cc0fffffffff,1273.0,18.0,0.0,0.0
834cc2fffffffff,4.0,0.0,0.0,0.0
834cc4fffffffff,3.0,0.0,0.0,0.0
834cc5fffffffff,1149.0,19.0,0.0,0.0
834cc6fffffffff,142.0,28.0,0.0,0.0
834cd0fffffffff,99.0,3.0,0.0,0.0
834cd2fffffffff,135.0,6.0,0.0,0.0
834cd4fffffffff,18.0,0.0,0.0,0.0
834cd5fffffffff,11.0,0.0,0.0,0.0
834cd6fffffffff,80.0,5.0,0.0,0.0
834ce8fffffffff,118.0,0.0,0.0,0.0
834ce9fffffffff,11.0,0.0,0.0,0.0
834ceafffffffff,324.0,7.0,0.0,0.0
834cebfffffffff,65.0,0.0,0.0,0.0
834cedfffffffff,9.0,0.0,0.0,0.0
834ceefffffffff,565.0,5.0,0.0,0.0
834cf2fffffffff,35.0,2.0,0.0,0.0
834cf3fffffffff,89.0,12.0,0.0,0.0
834d49fffffffff,153.0,0.0,0.0,0.0
834d4bfffffffff,81.0,0.0,0.0,0.0
835e42fffffffff,6.0,0.0,0.0,0.0
835e43fffffffff,38.0,0.0,0.0,0.0
835e46fffffffff,20.0,0.0,0.0,0.0
835e4afffffffff,65.0,0.0,0.0,0.0
835e4bfffffffff,152.0,0.0,0.0,0.0
835e59fffffffff,2.0,0.0,0.0,0.0
835e5cfffffffff,15.0,0.0,0.0,0.0
835e5dfffffffff,144.0,0.0,0.0,0.0
835e62fffffffff,12.0,0.0,0.0,0.0
835e66fffffffff,131.0,0.0,0.0,0.0
835e70fffffffff,8.0,0.0,0.0,0.0
835e71fffffffff,28.0,0.0,0.0,0.0
835e72fffffffff,43.0,0.0,0.0,0.0
835e75fffffffff,7.0,0.0,0.0,0.0
835f49fffffffff,1.0,0.0,0.0,0.0
835f4bfffffffff,168.0,6.0,0.0,0.0
835f58fffffffff,275.0,0.0,0.0,0.0
835f59fffffffff,12.0,0.0,0.0,0.0
835f5bfffffffff,195.0,0.0,0.0,0.0
835f5dfffffffff,3.0,0.0,0.0,0.0
836600fffffffff,3.0,0.0,0.0,0.0
836602fffffffff,9.0,0.0,0.0,0.0
836604fffffffff,9.0,0.0,0.0,0.0
836606fffffffff,41.0,1.0,0.0,0.0
836609fffffffff,2.0,0.0,0.0,0.0
83660afffffffff,9.0,0.0,0.0,0.0
83660bfffffffff,24.0,0.0,0.0,0.0
83660efffffffff,4.0,0.0,0.0,0.0
836610fffffffff,179.0,0.0,0.0,0.0
836611fffffffff,24.0,0.0,0.0,0.0
836612fffffffff,9.0,0.0,0.0,0.0
836613fffffffff,240.0,0.0,0.0,0.0
836616fffffffff,269.0,0.0,0.0,0.0
836618fffffffff,6.0,0.0,0.0,0.0
836619fffffffff,35.0,0.0,0.0,0.0
83661afffffffff,33.0,0.0,0.0,0.0
83661efffffffff,5.0,0.0,0.0,0.0
836620fffffffff,293.0,26.0,0.0,0.0
836622fffffffff,274.0,29.0,0.0,0.0
836623fffffffff,2.0,0.0,0.0,0.0
836625fffffffff,110.0,4.0,0.0,0.0
836628fffffffff,2.0,0.0,0.0,0.0
83662cfffffffff,1.0,0.0,0.0,0.0
83662efffffffff,1.0,0.0,0.0,0.0
836631fffffffff,179.0,14.0,0.0,0.0
836652fffffffff,2.0,0.0,0.0,0.0
836654fffffffff,19.0,0.0,0.0,0.0
836656fffffffff,1.0,0.0,0.0,0.0
836670fffffffff,1.0,0.0,0.0,0.0
836672fffffffff,11.0,0.0,0.0,0.0
836675fffffffff,12.0,0.0,0.0,0.0
836684fffffffff,6.0,0.0,0.0,0.0
8366a0fffffffff,159.0,0.0,0.0,0.0
8366a1fffffffff,317.0,0.0,0.0,0.0
8366a2fffffffff,55.0,0.0,0.0,0.0
8366a3fffffffff,73.0,0.0,0.0,0.0
8366a5fffffffff,2335.0,0.0,0.0,0.0
8366a6fffffffff,80.0,0.0,0.0,0.0
8366aefffffffff,8.0,0.0,0.0,0.0
8366b0fffffffff,483.0,0.0,0.0,0.0
8366b1fffffffff,107.0,0.0,0.0,0.0
8366b4fffffffff,1456.0,0.0,0.0,0.0
8366b5fffffffff,1313.0,0.0,0.0,0.0
8366b6fffffffff,256.0,0.0,0.0,0.0
8366c4fffffffff,2.0,0.0,0.0,0.0
8366d0fffffffff,7.0,7.0,0.0,0.0
8366d4fffffffff,2.0,0.0,0.0,0.0
8366e0fffffffff,2.0,0.0,0.0,0.0
8366e2fffffffff,16.0,0.0,0.0,0.0
8366e4fffffffff,20.0,0.0,0.0,0.0
8366e5fffffffff,14.0,0.0,0.0,0.0
8366e6fffffffff,13.0,0.0,0.0,0.0
8366f0fffffffff,8.0,0.0,0.0,0.0
8366f1fffffffff,5.0,0.0,0.0,0.0
8366f5fffffffff,76.0,0.0,0.0,0.0
836720fffffffff,2.0,0.0,0.0,0.0
836722fffffffff,2.0,0.0,0.0,0.0
836724fffffffff,6.0,0.0,0.0,0.0
836725fffffffff,127.0,10.0,0.0,0.0
836726fffffffff,162.0,0.0,0.0,0.0
836730fffffffff,9.0,0.0,0.0,0.0
836732fffffffff,68.0,1.0,0.0,0.0
836735fffffffff,6.0,0.0,0.0,0.0
836736fffffffff,178.0,1.0,0.0,0.0
836740fffffffff,49.0,0.0,0.0,0.0
836741fffffffff,55.0,0.0,0.0,0.0
836742fffffffff,19.0,0.0,0.0,0.0
836743fffffffff,51.0,4.0,0.0,0.0
836744fffffffff,187.0,0.0,0.0,0.0
836745fffffffff,20.0,2.0,1.0,0.0
836746fffffffff,1030.0,0.0,0.0,0.0
83674afffffffff,4.0,0.0,0.0,0.0
83674dfffffffff,4.0,0.0,0.0,0.0
836750fffffffff,6.0,0.0,0.0,0.0
836752fffffffff,180.0,0.0,0.0,0.0
836755fffffffff,82.0,3.0,0.0,0.0
83675bfffffffff,5.0,0.0,0.0,0.0
836769fffffffff,67.0,3.0,0.0,0.0
83676bfffffffff,3.0,0.0,0.0,0.0
836773fffffffff,662.0,0.0,0.0,0.0
836780fffffffff,21.0,0.0,0.0,0.0
836783fffffffff,132.0,0.0,0.0,0.0
83678bfffffffff,6.0,0.0,0.0,0.0
836790fffffffff,21.0,0.0,0.0,0.0
836791fffffffff,8.0,0.0,0.0,0.0
836792fffffffff,4.0,0.0,0.0,0.0
836793fffffffff,7.0,0.0,0.0,0.0
836794fffffffff,13.0,0.0,0.0,0.0
836795fffffffff,1.0,0.0,0.0,0.0
836796fffffffff,13.0,0.0,0.0,0.0
83679afffffffff,1125.0,0.0,0.0,0.0
83679bfffffffff,673.0,0.0,0.0,0.0
8367a0fffffffff,7.0,0.0,0.0,0.0
8367b2fffffffff,7.0,0.0,0.0,0.0
836c58fffffffff,9.0,0.0,0.0,0.0
836c59fffffffff,762.0,129.0,0.0,0.0
836c5afffffffff,202.0,40.0,0.0,0.0
836c5bfffffffff,862.0,153.0,0.0,0.0
836c5dfffffffff,2.0,0.0,0.0,0.0
836c61fffffffff,79.0,0.0,0.0,0.0
836d04fffffffff,424.0,63.0,0.0,0.0
836d05fffffffff,317.0,74.0,0.0,0.0
836d06fffffffff,37.0,0.0,0.0,0.0
836d14fffffffff,138.0,19.0,0.0,0.0
836d15fffffffff,189.0,21.0,0.0,0.0
836d20fffffffff,115.0,0.0,0.0,0.0
836d21fffffffff,32.0,12.0,0.0,0.0
836d22fffffffff,42.0,5.0,0.0,0.0
836d23fffffffff,130.0,13.0,0.0,0.0
836d24fffffffff,167.0,4.0,0.0,0.0
836d25fffffffff,1017.0,121.0,0.0,0.0
836d26fffffffff,23.0,0.0,0.0,0.0
836d28fffffffff,425.0,35.0,0.0,0.0
836d29fffffffff,96.0,0.0,0.0,0.0
836d2afffffffff,197.0,0.0,0.0,0.0
836d2bfffffffff,902.0,0.0,0.0,0.0
836d2cfffffffff,364.0,74.0,0.0,0.0
836d2dfffffffff,769.0,0.0,0.0,0.0
836d2efffffffff,58.0,12.0,0.0,0.0
836d30fffffffff,117.0,14.0,0.0,0.0
836d31fffffffff,514.0,80.0,0.0,0.0
836d32fffffffff,449.0,45.0,0.0,0.0
836d33fffffffff,16.0,0.0,0.0,0.0
836d34fffffffff,1580.0,157.0,0.0,0.0
836d35fffffffff,1897.0,238.0,0.0,0.0
836d36fffffffff,20.0,0.0,0.0,0.0
836d60fffffffff,1352.0,0.0,0.0,0.0
836d61fffffffff,729.0,0.0,0.0,0.0
836d63fffffffff,156.0,0.0,0.0,0.0
836d64fffffffff,472.0,0.0,0.0,0.0
836d65fffffffff,292.0,0.0,0.0,0.0
836d66fffffffff,927.0,0.0,0.0,0.0
836d68fffffffff,1960.0,0.0,0.0,0.0
836d69fffffffff,4774.0,0.0,0.0,0.0
836d6afffffffff,35.0,0.0,0.0,0.0
836d6bfffffffff,294.0,0.0,0.0,0.0
836d6cfffffffff,137.0,0.0,0.0,0.0
836d6dfffffffff,3509.0,0.0,0.0,0.0
836d6efffffffff,93.0,0.0,0.0,0.0
836d74fffffffff,382.0,0.0,0.0,0.0
836d75fffffffff,473.0,0.0,0.0,0.0
836d76fffffffff,359.0,0.0,0.0,0.0
838fa4fffffffff,31.0,8.0,0.0,0.0
838fa6fffffffff,353.0,80.0,0.0,0.0
