cell_id,Tringa semipalmata,Tringa semipalmata semipalmata,Tringa semipalmata inornata
84b2c0dffffffff,21.0,6.0,2.0
84b2c2bffffffff,5.0,0.0,0.0
84b2c3dffffffff,3.0,0.0,0.0
84b2d87ffffffff,21.0,0.0,0.0
84b2da3ffffffff,9.0,0.0,0.0
84b2dabffffffff,1.0,0.0,0.0
84b3047ffffffff,2.0,1.0,0.0
84b3059ffffffff,4.0,0.0,0.0
84b3303ffffffff,8.0,0.0,0.0
84c21b1ffffffff,2.0,0.0,0.0
84c21b3ffffffff,6.0,0.0,0.0
84c2f23ffffffff,3.0,0.0,0.0
84ce881ffffffff,7.0,0.0,0.0
84ce8c7ffffffff,17.0,0.0,0.0
