cell_id,Buteo platypterus,Buteo platypterus platypterus,Buteo platypterus [antillarum Group]
8428d1bffffffff,11.0,0.0,0.0
84299bdffffffff,77.0,0.0,0.0
842a101ffffffff,205.0,0.0,0.0
842a103ffffffff,18.0,0.0,0.0
842a105ffffffff,360.0,0.0,0.0
842a107ffffffff,374.0,0.0,0.0
842a109ffffffff,308.0,0.0,0.0
842a10dffffffff,691.0,1.0,0.0
842a121ffffffff,187.0,0.0,0.0
842a123ffffffff,37.0,0.0,0.0
842a125ffffffff,120.0,0.0,0.0
842a127ffffffff,22.0,0.0,0.0
842a129ffffffff,679.0,0.0,0.0
842a12bffffffff,420.0,0.0,0.0
842a12dffffffff,199.0,0.0,0.0
842a131ffffffff,71.0,0.0,0.0
842a133ffffffff,55.0,0.0,0.0
842a135ffffffff,140.0,0.0,0.0
842a137ffffffff,40.0,0.0,0.0
842a139ffffffff,26.0,0.0,0.0
842a13bffffffff,14.0,0.0,0.0
842a13dffffffff,145.0,0.0,0.0
842a141ffffffff,1611.0,0.0,0.0
842a143ffffffff,498.0,0.0,0.0
842a145ffffffff,287.0,1.0,0.0
842a147ffffffff,327.0,0.0,0.0
842a149ffffffff,206.0,0.0,0.0
842a14bffffffff,296.0,0.0,0.0
842a14dffffffff,687.0,0.0,0.0
842a159ffffffff,30.0,0.0,0.0
842a15dffffffff,251.0,0.0,0.0
842a161ffffffff,101.0,0.0,0.0
842a163ffffffff,813.0,0.0,0.0
842a165ffffffff,39.0,0.0,0.0
842a167ffffffff,79.0,0.0,0.0
842a169ffffffff,288.0,0.0,0.0
842a16bffffffff,445.0,0.0,0.0
842a16dffffffff,56.0,0.0,0.0
842a1a5ffffffff,1.0,0.0,0.0
842a301ffffffff,357.0,0.0,0.0
842a303ffffffff,384.0,0.0,0.0
842a305ffffffff,189.0,0.0,0.0
842a307ffffffff,568.0,0.0,0.0
842a309ffffffff,2.0,0.0,0.0
842a30dffffffff,682.0,0.0,0.0
842a311ffffffff,194.0,0.0,0.0
842a315ffffffff,165.0,0.0,0.0
842a317ffffffff,147.0,0.0,0.0
842a31dffffffff,289.0,0.0,0.0
842a321ffffffff,415.0,0.0,0.0
842a323ffffffff,391.0,0.0,0.0
842a325ffffffff,256.0,0.0,0.0
842a327ffffffff,480.0,0.0,0.0
842a329ffffffff,1146.0,0.0,0.0
842a32bffffffff,510.0,0.0,0.0
842a32dffffffff,650.0,0.0,0.0
842a331ffffffff,196.0,0.0,0.0
842a333ffffffff,418.0,0.0,0.0
842a335ffffffff,340.0,0.0,0.0
842a337ffffffff,245.0,0.0,0.0
842a339ffffffff,245.0,0.0,0.0
842a33bffffffff,228.0,0.0,0.0
842a33dffffffff,200.0,0.0,0.0
842a341ffffffff,275.0,0.0,0.0
842a345ffffffff,474.0,0.0,0.0
842a347ffffffff,473.0,0.0,0.0
842a349ffffffff,763.0,0.0,0.0
842a34dffffffff,644.0,0.0,0.0
842a361ffffffff,882.0,0.0,0.0
842a363ffffffff,472.0,0.0,0.0
842a365ffffffff,1229.0,0.0,0.0
842a367ffffffff,192.0,0.0,0.0
842a369ffffffff,1027.0,0.0,0.0
842a36bffffffff,168.0,0.0,0.0
842a36dffffffff,184.0,0.0,0.0
842a801ffffffff,58.0,2.0,0.0
842a803ffffffff,6.0,0.0,0.0
842a805ffffffff,1.0,0.0,0.0
842a807ffffffff,3.0,0.0,0.0
842a809ffffffff,23.0,0.0,0.0
842a80bffffffff,298.0,4.0,0.0
842a80dffffffff,13.0,0.0,0.0
842a811ffffffff,83.0,0.0,0.0
842a813ffffffff,142.0,0.0,0.0
842a815ffffffff,16.0,0.0,0.0
842a817ffffffff,206.0,0.0,0.0
842a819ffffffff,5.0,0.0,0.0
842a81bffffffff,53.0,0.0,0.0
842a81dffffffff,255.0,21.0,0.0
842a821ffffffff,38.0,0.0,0.0
842a823ffffffff,3.0,0.0,0.0
842a825ffffffff,39.0,0.0,0.0
842a827ffffffff,26.0,0.0,0.0
842a829ffffffff,16.0,0.0,0.0
842a82bffffffff,9.0,0.0,0.0
842a82dffffffff,15.0,0.0,0.0
842a831ffffffff,2.0,0.0,0.0
842a833ffffffff,30.0,2.0,0.0
842a837ffffffff,12.0,0.0,0.0
842a839ffffffff,3.0,0.0,0.0
842a83bffffffff,6.0,0.0,0.0
842a841ffffffff,222.0,0.0,0.0
842a843ffffffff,143.0,0.0,0.0
842a845ffffffff,198.0,0.0,0.0
842a847ffffffff,203.0,0.0,0.0
842a849ffffffff,249.0,0.0,0.0
842a84bffffffff,564.0,0.0,0.0
842a84dffffffff,345.0,0.0,0.0
842a851ffffffff,337.0,3.0,0.0
842a853ffffffff,23.0,0.0,0.0
842a855ffffffff,174.0,0.0,0.0
842a857ffffffff,429.0,16.0,0.0
842a859ffffffff,42.0,0.0,0.0
842a85bffffffff,185.0,20.0,0.0
842a85dffffffff,104.0,0.0,0.0
842a861ffffffff,29.0,0.0,0.0
842a863ffffffff,8.0,0.0,0.0
842a865ffffffff,52.0,0.0,0.0
842a867ffffffff,45.0,0.0,0.0
842a869ffffffff,14.0,0.0,0.0
842a86bffffffff,55.0,0.0,0.0
842a86dffffffff,91.0,0.0,0.0
842a881ffffffff,4.0,0.0,0.0
842a883ffffffff,4.0,0.0,0.0
842a885ffffffff,18.0,0.0,0.0
842a887ffffffff,1.0,0.0,0.0
842a889ffffffff,15.0,0.0,0.0
842a88bffffffff,4.0,0.0,0.0
842a88dffffffff,128.0,0.0,0.0
842a893ffffffff,2.0,0.0,0.0
842a895ffffffff,3.0,0.0,0.0
842a897ffffffff,61.0,0.0,0.0
842a89dffffffff,7.0,0.0,0.0
842a8a1ffffffff,36.0,0.0,0.0
842a8a3ffffffff,18.0,0.0,0.0
842a8a5ffffffff,12.0,0.0,0.0
842a8a7ffffffff,18.0,0.0,0.0
842a8a9ffffffff,351.0,0.0,0.0
842a8abffffffff,19.0,0.0,0.0
842a8adffffffff,272.0,0.0,0.0
842a8b1ffffffff,129.0,0.0,0.0
842a8b3ffffffff,10.0,0.0,0.0
842a8b5ffffffff,208.0,0.0,0.0
842a8bbffffffff,149.0,0.0,0.0
842a8bdffffffff,20.0,0.0,0.0
842a8c1ffffffff,380.0,0.0,0.0
842a8c3ffffffff,30.0,0.0,0.0
842a8c5ffffffff,471.0,0.0,0.0
842a8c7ffffffff,57.0,0.0,0.0
842a8c9ffffffff,37.0,0.0,0.0
842a8cbffffffff,35.0,0.0,0.0
842a8cdffffffff,171.0,0.0,0.0
842a8d5ffffffff,39.0,0.0,0.0
842a8d7ffffffff,4.0,0.0,0.0
842a8d9ffffffff,8.0,0.0,0.0
842a8dbffffffff,7.0,0.0,0.0
842a8ddffffffff,10.0,0.0,0.0
842a8e1ffffffff,49.0,0.0,0.0
842a8e3ffffffff,484.0,0.0,0.0
842a8e5ffffffff,16.0,0.0,0.0
842a8e7ffffffff,62.0,0.0,0.0
842a8e9ffffffff,82.0,0.0,0.0
842a8ebffffffff,114.0,0.0,0.0
842a8edffffffff,145.0,5.0,0.0
842a901ffffffff,8.0,0.0,0.0
842a903ffffffff,115.0,0.0,0.0
842a905ffffffff,9.0,0.0,0.0
842a907ffffffff,69.0,0.0,0.0
842a909ffffffff,3.0,0.0,0.0
842a90bffffffff,21.0,0.0,0.0
842a90dffffffff,2.0,0.0,0.0
842a911ffffffff,65.0,0.0,0.0
842a913ffffffff,6.0,0.0,0.0
842a915ffffffff,4.0,0.0,0.0
842a917ffffffff,22.0,0.0,0.0
842a919ffffffff,119.0,0.0,0.0
842a91bffffffff,105.0,0.0,0.0
842a91dffffffff,50.0,0.0,0.0
842a921ffffffff,2.0,0.0,0.0
842a923ffffffff,61.0,0.0,0.0
842a925ffffffff,70.0,0.0,0.0
842a927ffffffff,11.0,0.0,0.0
842a92bffffffff,6.0,0.0,0.0
842a92dffffffff,4.0,0.0,0.0
842a931ffffffff,156.0,0.0,0.0
842a933ffffffff,30.0,0.0,0.0
842a935ffffffff,97.0,0.0,0.0
842a937ffffffff,58.0,0.0,0.0
842a939ffffffff,55.0,0.0,0.0
842a93bffffffff,54.0,0.0,0.0
842a93dffffffff,89.0,0.0,0.0
842a941ffffffff,11.0,0.0,0.0
842a943ffffffff,24.0,0.0,0.0
842a947ffffffff,22.0,0.0,0.0
842a949ffffffff,158.0,0.0,0.0
842a94dffffffff,684.0,0.0,0.0
842a951ffffffff,20.0,0.0,0.0
842a953ffffffff,107.0,0.0,0.0
842a955ffffffff,44.0,0.0,0.0
842a957ffffffff,189.0,0.0,0.0
842a959ffffffff,91.0,0.0,0.0
842a95bffffffff,22.0,0.0,0.0
842a95dffffffff,50.0,0.0,0.0
842a963ffffffff,4.0,0.0,0.0
842a965ffffffff,15.0,0.0,0.0
842a967ffffffff,1.0,0.0,0.0
842a96dffffffff,7.0,0.0,0.0
842a983ffffffff,12.0,0.0,0.0
842a991ffffffff,31.0,0.0,0.0
842a993ffffffff,115.0,0.0,0.0
842a995ffffffff,58.0,0.0,0.0
842a997ffffffff,217.0,0.0,0.0
842a999ffffffff,13.0,0.0,0.0
842a99bffffffff,55.0,0.0,0.0
842a99dffffffff,25.0,0.0,0.0
842a9a1ffffffff,25.0,0.0,0.0
842a9a3ffffffff,3.0,0.0,0.0
842a9a5ffffffff,106.0,0.0,0.0
842a9a7ffffffff,10.0,0.0,0.0
842a9a9ffffffff,90.0,0.0,0.0
842a9abffffffff,2.0,0.0,0.0
842a9adffffffff,39.0,0.0,0.0
842a9b1ffffffff,18.0,0.0,0.0
842a9b3ffffffff,7.0,0.0,0.0
842a9b5ffffffff,28.0,0.0,0.0
842a9b7ffffffff,18.0,0.0,0.0
842a9b9ffffffff,28.0,0.0,0.0
842a9bbffffffff,73.0,0.0,0.0
842a9c1ffffffff,24.0,0.0,0.0
842a9c3ffffffff,4.0,0.0,0.0
842a9c5ffffffff,6.0,0.0,0.0
842a9c7ffffffff,16.0,0.0,0.0
842a9cbffffffff,18.0,0.0,0.0
842a9cdffffffff,10.0,0.0,0.0
842a9d1ffffffff,21.0,0.0,0.0
842a9d3ffffffff,9.0,0.0,0.0
842a9d5ffffffff,1.0,0.0,0.0
842a9d7ffffffff,2.0,0.0,0.0
842a9d9ffffffff,144.0,6.0,0.0
842a9dbffffffff,14.0,0.0,0.0
842a9ddffffffff,16.0,0.0,0.0
842a9e1ffffffff,4.0,0.0,0.0
842a9e3ffffffff,31.0,0.0,0.0
842a9e5ffffffff,8.0,0.0,0.0
842a9e7ffffffff,5.0,0.0,0.0
842a9e9ffffffff,296.0,0.0,0.0
842a9ebffffffff,3.0,0.0,0.0
842a9edffffffff,58.0,0.0,0.0
842aa01ffffffff,121.0,0.0,0.0
842aa03ffffffff,109.0,0.0,0.0
842aa05ffffffff,34.0,0.0,0.0
842aa07ffffffff,46.0,0.0,0.0
842aa09ffffffff,61.0,0.0,0.0
842aa0bffffffff,139.0,0.0,0.0
842aa0dffffffff,6.0,0.0,0.0
842aa11ffffffff,16.0,0.0,0.0
842aa13ffffffff,291.0,0.0,0.0
842aa15ffffffff,61.0,0.0,0.0
842aa17ffffffff,289.0,2.0,0.0
842aa19ffffffff,24.0,0.0,0.0
842aa1bffffffff,659.0,0.0,0.0
842aa1dffffffff,540.0,0.0,0.0
842aa21ffffffff,62.0,0.0,0.0
842aa23ffffffff,27.0,0.0,0.0
842aa25ffffffff,66.0,0.0,0.0
842aa27ffffffff,48.0,0.0,0.0
842aa29ffffffff,40.0,0.0,0.0
842aa2bffffffff,25.0,0.0,0.0
842aa2dffffffff,70.0,0.0,0.0
842aa31ffffffff,527.0,0.0,0.0
842aa33ffffffff,34.0,0.0,0.0
842aa35ffffffff,89.0,0.0,0.0
842aa37ffffffff,49.0,0.0,0.0
842aa39ffffffff,711.0,0.0,0.0
842aa3bffffffff,236.0,0.0,0.0
842aa3dffffffff,54.0,0.0,0.0
842aa41ffffffff,135.0,0.0,0.0
842aa43ffffffff,1192.0,0.0,0.0
842aa45ffffffff,65.0,0.0,0.0
842aa47ffffffff,44.0,0.0,0.0
842aa49ffffffff,117.0,0.0,0.0
842aa4bffffffff,2074.0,0.0,0.0
842aa4dffffffff,128.0,0.0,0.0
842aa51ffffffff,16.0,0.0,0.0
842aa53ffffffff,126.0,0.0,0.0
842aa55ffffffff,2.0,0.0,0.0
842aa57ffffffff,159.0,0.0,0.0
842aa59ffffffff,202.0,0.0,0.0
842aa5bffffffff,70.0,0.0,0.0
842aa5dffffffff,43.0,0.0,0.0
842aa61ffffffff,62.0,0.0,0.0
842aa63ffffffff,44.0,12.0,0.0
842aa65ffffffff,46.0,0.0,0.0
842aa67ffffffff,90.0,0.0,0.0
842aa69ffffffff,62.0,0.0,0.0
842aa6bffffffff,39.0,8.0,0.0
842aa6dffffffff,105.0,0.0,0.0
842aa81ffffffff,341.0,5.0,0.0
842aa83ffffffff,103.0,0.0,0.0
842aa85ffffffff,695.0,7.0,0.0
842aa87ffffffff,88.0,0.0,0.0
842aa89ffffffff,43.0,4.0,0.0
842aa8bffffffff,33.0,0.0,0.0
842aa8dffffffff,1015.0,104.0,0.0
842aa91ffffffff,3.0,0.0,0.0
842aa93ffffffff,9.0,0.0,0.0
842aa95ffffffff,6.0,0.0,0.0
842aa99ffffffff,31.0,0.0,0.0
842aa9bffffffff,13.0,0.0,0.0
842aa9dffffffff,3.0,0.0,0.0
842aaa1ffffffff,181.0,0.0,0.0
842aaa3ffffffff,25.0,0.0,0.0
842aaa5ffffffff,83.0,0.0,0.0
842aaa7ffffffff,247.0,0.0,0.0
842aaa9ffffffff,602.0,2.0,0.0
842aaabffffffff,265.0,0.0,0.0
842aaadffffffff,98.0,2.0,0.0
842aab1ffffffff,6.0,0.0,0.0
842aab3ffffffff,1.0,0.0,0.0
842aab5ffffffff,14.0,0.0,0.0
842aab7ffffffff,14.0,0.0,0.0
842aab9ffffffff,6.0,1.0,0.0
842aabdffffffff,28.0,0.0,0.0
842aac1ffffffff,596.0,0.0,0.0
842aac3ffffffff,100.0,7.0,0.0
842aac5ffffffff,164.0,0.0,0.0
842aac7ffffffff,163.0,10.0,0.0
842aac9ffffffff,490.0,0.0,0.0
842aacbffffffff,769.0,0.0,0.0
842aacdffffffff,235.0,0.0,0.0
842aad1ffffffff,4545.0,0.0,0.0
842aad3ffffffff,142.0,0.0,0.0
842aad5ffffffff,10.0,0.0,0.0
842aad7ffffffff,14.0,0.0,0.0
842aad9ffffffff,441.0,0.0,0.0
842aadbffffffff,12.0,0.0,0.0
842aaddffffffff,34.0,0.0,0.0
842aae1ffffffff,207.0,0.0,0.0
842aae3ffffffff,113.0,2.0,0.0
842aae5ffffffff,92.0,1.0,0.0
842aae7ffffffff,186.0,6.0,0.0
842aae9ffffffff,98.0,1.0,0.0
842aaebffffffff,73.0,4.0,0.0
842aaedffffffff,298.0,1.0,0.0
842ab03ffffffff,31.0,0.0,0.0
842ab05ffffffff,131.0,0.0,0.0
842ab09ffffffff,151.0,0.0,0.0
842ab0dffffffff,92.0,0.0,0.0
842ab11ffffffff,43.0,0.0,0.0
842ab13ffffffff,177.0,0.0,0.0
842ab15ffffffff,190.0,0.0,0.0
842ab17ffffffff,48.0,0.0,0.0
842ab19ffffffff,84.0,0.0,0.0
842ab1bffffffff,42.0,0.0,0.0
842ab1dffffffff,21.0,0.0,0.0
842ab21ffffffff,558.0,0.0,0.0
842ab23ffffffff,67.0,0.0,0.0
842ab25ffffffff,778.0,0.0,0.0
842ab27ffffffff,337.0,0.0,0.0
842ab29ffffffff,38.0,0.0,0.0
842ab2bffffffff,1308.0,4.0,0.0
842ab2dffffffff,197.0,0.0,0.0
842ab31ffffffff,127.0,0.0,0.0
842ab33ffffffff,35.0,0.0,0.0
842ab35ffffffff,150.0,0.0,0.0
842ab37ffffffff,15.0,0.0,0.0
842ab39ffffffff,152.0,0.0,0.0
842ab3bffffffff,504.0,0.0,0.0
842ab3dffffffff,9.0,0.0,0.0
842ab41ffffffff,31.0,0.0,0.0
842ab43ffffffff,106.0,0.0,0.0
842ab45ffffffff,35.0,0.0,0.0
842ab47ffffffff,76.0,0.0,0.0
842ab49ffffffff,211.0,0.0,0.0
842ab4bffffffff,93.0,0.0,0.0
842ab4dffffffff,12.0,0.0,0.0
842ab51ffffffff,24.0,0.0,0.0
842ab53ffffffff,18.0,0.0,0.0
842ab55ffffffff,242.0,0.0,0.0
842ab57ffffffff,32.0,0.0,0.0
842ab5bffffffff,60.0,0.0,0.0
842ab5dffffffff,57.0,12.0,0.0
842ab61ffffffff,149.0,0.0,0.0
842ab63ffffffff,6.0,0.0,0.0
842ab65ffffffff,14.0,0.0,0.0
842ab67ffffffff,60.0,0.0,0.0
842ab69ffffffff,33.0,0.0,0.0
842ab6bffffffff,46.0,0.0,0.0
842ab6dffffffff,2.0,0.0,0.0
842ac6dffffffff,4.0,0.0,0.0
842ad01ffffffff,3.0,0.0,0.0
842ad03ffffffff,8.0,0.0,0.0
842ad07ffffffff,4.0,0.0,0.0
842ad0bffffffff,4.0,0.0,0.0
842ad0dffffffff,2.0,0.0,0.0
842ad25ffffffff,2.0,0.0,0.0
842ad29ffffffff,2.0,0.0,0.0
842ad2bffffffff,2.0,0.0,0.0
842ad35ffffffff,4.0,0.0,0.0
842ad37ffffffff,12.0,0.0,0.0
842ad39ffffffff,12.0,0.0,0.0
842ad45ffffffff,2.0,0.0,0.0
842ad49ffffffff,3.0,0.0,0.0
842ad4bffffffff,2.0,0.0,0.0
842ad4dffffffff,2.0,0.0,0.0
842ad51ffffffff,4.0,0.0,0.0
842ad59ffffffff,2.0,0.0,0.0
842ad5dffffffff,6.0,0.0,0.0
842ad61ffffffff,20.0,0.0,0.0
842ad65ffffffff,1.0,0.0,0.0
842ad67ffffffff,48.0,0.0,0.0
842ad69ffffffff,14.0,0.0,0.0
842ad6bffffffff,6.0,0.0,0.0
842ad6dffffffff,83.0,0.0,0.0
842af01ffffffff,2.0,0.0,0.0
842af03ffffffff,4.0,0.0,0.0
842af05ffffffff,2.0,0.0,0.0
842af07ffffffff,5.0,0.0,0.0
842af15ffffffff,7.0,0.0,0.0
842af25ffffffff,2.0,0.0,0.0
842af29ffffffff,6.0,0.0,0.0
842af39ffffffff,4.0,0.0,0.0
842af3dffffffff,2.0,0.0,0.0
842af61ffffffff,4.0,0.0,0.0
842af65ffffffff,18.0,0.0,0.0
842af67ffffffff,2.0,0.0,0.0
842af69ffffffff,9.0,0.0,0.0
842af6bffffffff,488.0,0.0,0.0
842b001ffffffff,4.0,0.0,0.0
842b003ffffffff,10.0,0.0,0.0
842b005ffffffff,11.0,0.0,0.0
842b007ffffffff,36.0,0.0,0.0
842b00bffffffff,10.0,0.0,0.0
842b011ffffffff,17.0,0.0,0.0
842b013ffffffff,159.0,0.0,0.0
842b015ffffffff,1.0,0.0,0.0
842b017ffffffff,24.0,0.0,0.0
842b019ffffffff,17.0,0.0,0.0
842b01bffffffff,27.0,0.0,0.0
842b01dffffffff,9.0,0.0,0.0
842b023ffffffff,4.0,0.0,0.0
842b027ffffffff,2.0,0.0,0.0
842b02bffffffff,65.0,0.0,0.0
842b02dffffffff,1.0,0.0,0.0
842b031ffffffff,8.0,0.0,0.0
842b033ffffffff,36.0,0.0,0.0
842b035ffffffff,26.0,0.0,0.0
842b039ffffffff,39.0,0.0,0.0
842b03bffffffff,65.0,0.0,0.0
842b03dffffffff,32.0,0.0,0.0
842b053ffffffff,6.0,0.0,0.0
842b057ffffffff,4.0,0.0,0.0
842b061ffffffff,5.0,0.0,0.0
842b063ffffffff,22.0,0.0,0.0
842b065ffffffff,11.0,0.0,0.0
842b067ffffffff,32.0,0.0,0.0
842b06dffffffff,1.0,0.0,0.0
842b0a1ffffffff,62.0,0.0,0.0
842b0a5ffffffff,44.0,0.0,0.0
842b0a7ffffffff,46.0,0.0,0.0
842b0a9ffffffff,15.0,0.0,0.0
842b0adffffffff,18.0,0.0,0.0
842b0c5ffffffff,73.0,0.0,0.0
842b0cdffffffff,16.0,0.0,0.0
842b0e1ffffffff,40.0,0.0,0.0
842b0e3ffffffff,10.0,0.0,0.0
842b0e5ffffffff,6.0,0.0,0.0
842b0e7ffffffff,11.0,0.0,0.0
842b0e9ffffffff,138.0,0.0,0.0
842b0edffffffff,45.0,0.0,0.0
842b101ffffffff,10.0,0.0,0.0
842b103ffffffff,20.0,0.0,0.0
842b105ffffffff,28.0,0.0,0.0
842b107ffffffff,14.0,0.0,0.0
842b111ffffffff,6.0,0.0,0.0
842b113ffffffff,7.0,0.0,0.0
842b115ffffffff,16.0,0.0,0.0
842b117ffffffff,12.0,0.0,0.0
842b11bffffffff,6.0,0.0,0.0
842b11dffffffff,2.0,0.0,0.0
842b121ffffffff,371.0,0.0,0.0
842b123ffffffff,13.0,0.0,0.0
842b125ffffffff,62.0,0.0,0.0
842b127ffffffff,71.0,0.0,0.0
842b129ffffffff,15.0,0.0,0.0
842b12bffffffff,6.0,0.0,0.0
842b12dffffffff,55.0,0.0,0.0
842b131ffffffff,20.0,0.0,0.0
842b133ffffffff,166.0,0.0,0.0
842b135ffffffff,10.0,0.0,0.0
842b137ffffffff,17.0,0.0,0.0
842b139ffffffff,5.0,0.0,0.0
842b13bffffffff,14.0,0.0,0.0
842b13dffffffff,2.0,0.0,0.0
842b141ffffffff,1.0,0.0,0.0
842b143ffffffff,32.0,0.0,0.0
842b145ffffffff,1.0,0.0,0.0
842b149ffffffff,6.0,0.0,0.0
842b14bffffffff,6.0,0.0,0.0
842b14dffffffff,17.0,0.0,0.0
842b151ffffffff,13.0,0.0,0.0
842b153ffffffff,2.0,0.0,0.0
842b155ffffffff,2.0,0.0,0.0
842b159ffffffff,2.0,0.0,0.0
842b161ffffffff,377.0,0.0,0.0
842b163ffffffff,3.0,0.0,0.0
842b165ffffffff,66.0,0.0,0.0
842b167ffffffff,1040.0,0.0,0.0
842b169ffffffff,36.0,0.0,0.0
842b16bffffffff,106.0,0.0,0.0
842b16dffffffff,35.0,0.0,0.0
842b181ffffffff,142.0,0.0,0.0
842b185ffffffff,156.0,0.0,0.0
842b187ffffffff,592.0,0.0,0.0
842b189ffffffff,384.0,0.0,0.0
842b18bffffffff,2.0,0.0,0.0
842b18dffffffff,38.0,0.0,0.0
842b199ffffffff,17.0,0.0,0.0
842b1a1ffffffff,186.0,0.0,0.0
842b1a3ffffffff,321.0,0.0,0.0
842b1a5ffffffff,95.0,0.0,0.0
842b1a7ffffffff,566.0,0.0,0.0
842b1a9ffffffff,457.0,0.0,0.0
842b1abffffffff,803.0,0.0,0.0
842b1adffffffff,64.0,0.0,0.0
842b1bdffffffff,33.0,0.0,0.0
842b1c1ffffffff,3.0,0.0,0.0
842b1c3ffffffff,22.0,0.0,0.0
842b1c5ffffffff,11.0,0.0,0.0
842b1c7ffffffff,95.0,0.0,0.0
842b1c9ffffffff,7.0,0.0,0.0
842b1cbffffffff,33.0,0.0,0.0
842b1cdffffffff,20.0,0.0,0.0
842b1d1ffffffff,33.0,0.0,0.0
842b1d3ffffffff,47.0,0.0,0.0
842b1d5ffffffff,50.0,0.0,0.0
842b1d7ffffffff,248.0,0.0,0.0
842b1d9ffffffff,12.0,0.0,0.0
842b1dbffffffff,36.0,0.0,0.0
842b1e1ffffffff,21.0,0.0,0.0
842b1e3ffffffff,8.0,0.0,0.0
842b1e5ffffffff,70.0,0.0,0.0
842b1e7ffffffff,11.0,0.0,0.0
842b1e9ffffffff,4.0,0.0,0.0
842b1ebffffffff,51.0,0.0,0.0
842b1edffffffff,30.0,0.0,0.0
842b215ffffffff,5.0,0.0,0.0
842b217ffffffff,4.0,0.0,0.0
842b23bffffffff,2.0,0.0,0.0
842b2a1ffffffff,9.0,0.0,0.0
842b2a5ffffffff,15.0,0.0,0.0
842b2a7ffffffff,27.0,0.0,0.0
842b2a9ffffffff,6.0,0.0,0.0
842b2adffffffff,5.0,0.0,0.0
842b2c5ffffffff,9.0,0.0,0.0
842b2e5ffffffff,2.0,0.0,0.0
842b2e7ffffffff,7.0,0.0,0.0
842b2e9ffffffff,4.0,0.0,0.0
842b2ebffffffff,4.0,0.0,0.0
842b2edffffffff,3.0,0.0,0.0
842b303ffffffff,176.0,0.0,0.0
842b307ffffffff,14.0,0.0,0.0
842b315ffffffff,42.0,0.0,0.0
842b317ffffffff,12.0,0.0,0.0
842b323ffffffff,52.0,0.0,0.0
842b327ffffffff,23.0,0.0,0.0
842b32bffffffff,12.0,0.0,0.0
842b331ffffffff,12.0,0.0,0.0
842b333ffffffff,20.0,0.0,0.0
842b337ffffffff,9.0,0.0,0.0
842b339ffffffff,81.0,0.0,0.0
842b33bffffffff,19.0,0.0,0.0
842b349ffffffff,1.0,0.0,0.0
842b361ffffffff,2.0,0.0,0.0
842b369ffffffff,2.0,0.0,0.0
842b801ffffffff,71.0,0.0,0.0
842b803ffffffff,61.0,0.0,0.0
842b805ffffffff,9.0,0.0,0.0
842b807ffffffff,34.0,0.0,0.0
842b809ffffffff,53.0,0.0,0.0
842b80bffffffff,48.0,0.0,0.0
842b80dffffffff,27.0,0.0,0.0
842b811ffffffff,119.0,0.0,0.0
842b813ffffffff,171.0,0.0,0.0
842b815ffffffff,266.0,27.0,0.0
842b817ffffffff,115.0,0.0,0.0
842b819ffffffff,510.0,0.0,0.0
842b81bffffffff,1319.0,0.0,0.0
842b81dffffffff,149.0,0.0,0.0
842b823ffffffff,149.0,0.0,0.0
842b825ffffffff,2.0,0.0,0.0
842b827ffffffff,186.0,0.0,0.0
842b829ffffffff,2.0,0.0,0.0
842b82bffffffff,29.0,0.0,0.0
842b82dffffffff,11.0,0.0,0.0
842b831ffffffff,299.0,1.0,0.0
842b833ffffffff,99.0,6.0,0.0
842b835ffffffff,105.0,0.0,0.0
842b837ffffffff,44.0,0.0,0.0
842b839ffffffff,344.0,0.0,0.0
842b83bffffffff,924.0,84.0,0.0
842b83dffffffff,69.0,0.0,0.0
842b845ffffffff,4.0,0.0,0.0
842b847ffffffff,2.0,0.0,0.0
842b851ffffffff,317.0,0.0,0.0
842b853ffffffff,169.0,0.0,0.0
842b855ffffffff,69.0,0.0,0.0
842b857ffffffff,219.0,0.0,0.0
842b859ffffffff,28.0,0.0,0.0
842b85bffffffff,71.0,0.0,0.0
842b85dffffffff,15.0,0.0,0.0
842b863ffffffff,5.0,0.0,0.0
842b865ffffffff,11.0,0.0,0.0
842b881ffffffff,239.0,0.0,0.0
842b883ffffffff,200.0,0.0,0.0
842b885ffffffff,97.0,0.0,0.0
842b887ffffffff,83.0,0.0,0.0
842b889ffffffff,214.0,0.0,0.0
842b88bffffffff,69.0,0.0,0.0
842b88dffffffff,343.0,0.0,0.0
842b891ffffffff,345.0,0.0,0.0
842b893ffffffff,117.0,0.0,0.0
842b895ffffffff,34.0,0.0,0.0
842b897ffffffff,68.0,0.0,0.0
842b899ffffffff,132.0,0.0,0.0
842b89bffffffff,489.0,0.0,0.0
842b89dffffffff,147.0,0.0,0.0
842b8a1ffffffff,347.0,0.0,0.0
842b8a3ffffffff,141.0,0.0,0.0
842b8a7ffffffff,223.0,0.0,0.0
842b8a9ffffffff,41.0,0.0,0.0
842b8abffffffff,223.0,0.0,0.0
842b8adffffffff,20.0,0.0,0.0
842b8b1ffffffff,51.0,0.0,0.0
842b8b3ffffffff,53.0,0.0,0.0
842b8b5ffffffff,124.0,0.0,0.0
842b8b7ffffffff,178.0,0.0,0.0
842b8b9ffffffff,25.0,0.0,0.0
842b8bbffffffff,118.0,0.0,0.0
842b8bdffffffff,38.0,0.0,0.0
842b8c1ffffffff,298.0,0.0,0.0
842b8c3ffffffff,197.0,0.0,0.0
842b8c5ffffffff,122.0,0.0,0.0
842b8c7ffffffff,487.0,0.0,0.0
842b8c9ffffffff,46.0,0.0,0.0
