cell_id,Larus californicus,Larus californicus californicus,Larus californicus albertaensis
8428f5dffffffff,5.0,0.0,0.0
8428f61ffffffff,39.0,0.0,0.0
8428f63ffffffff,4.0,0.0,0.0
8428f65ffffffff,30.0,0.0,0.0
8428f67ffffffff,1248.0,0.0,0.0
8428f69ffffffff,8.0,0.0,0.0
8428f6bffffffff,56.0,0.0,0.0
8429101ffffffff,1.0,0.0,0.0
8429103ffffffff,1.0,0.0,0.0
8429105ffffffff,2.0,0.0,0.0
842910dffffffff,2.0,0.0,0.0
8429121ffffffff,921.0,0.0,0.0
8429123ffffffff,200.0,0.0,0.0
8429125ffffffff,1544.0,0.0,0.0
8429127ffffffff,4122.0,0.0,0.0
8429129ffffffff,10.0,0.0,0.0
842912bffffffff,34.0,0.0,0.0
842912dffffffff,102.0,0.0,0.0
8429131ffffffff,23.0,0.0,0.0
8429133ffffffff,2.0,0.0,0.0
8429135ffffffff,318.0,0.0,0.0
8429137ffffffff,636.0,0.0,0.0
8429139ffffffff,38.0,0.0,0.0
842913bffffffff,32.0,0.0,0.0
842913dffffffff,51.0,0.0,0.0
8429165ffffffff,20.0,0.0,0.0
8429167ffffffff,25.0,0.0,0.0
842916dffffffff,31.0,0.0,0.0
84291a1ffffffff,38.0,0.0,0.0
84291a3ffffffff,154.0,0.0,0.0
84291a5ffffffff,114.0,0.0,0.0
84291a7ffffffff,4966.0,0.0,0.0
84291a9ffffffff,54.0,0.0,0.0
84291abffffffff,42.0,0.0,0.0
84291b1ffffffff,4.0,0.0,0.0
84291b5ffffffff,208.0,0.0,0.0
84291b7ffffffff,109.0,0.0,0.0
84291bdffffffff,15.0,0.0,0.0
84291e3ffffffff,7.0,0.0,0.0
84291e5ffffffff,16.0,0.0,0.0
84291e7ffffffff,29.0,0.0,0.0
84291edffffffff,14.0,0.0,0.0
8429809ffffffff,106.0,0.0,0.0
8429811ffffffff,2.0,0.0,0.0
842981bffffffff,7.0,0.0,0.0
842981dffffffff,4.0,0.0,0.0
8429823ffffffff,13.0,0.0,0.0
842982bffffffff,43.0,0.0,0.0
8429831ffffffff,4.0,0.0,0.0
8429843ffffffff,22.0,0.0,0.0
8429845ffffffff,6.0,0.0,0.0
8429849ffffffff,45.0,0.0,0.0
8429851ffffffff,2.0,0.0,0.0
8429855ffffffff,80.0,0.0,0.0
8429857ffffffff,12.0,0.0,0.0
8429859ffffffff,76.0,0.0,0.0
842985bffffffff,15.0,0.0,0.0
8429861ffffffff,455.0,0.0,0.0
8429865ffffffff,16.0,0.0,0.0
8429867ffffffff,55.0,0.0,0.0
8429869ffffffff,788.0,0.0,0.0
842986bffffffff,14.0,0.0,0.0
842986dffffffff,4.0,0.0,0.0
8429883ffffffff,141.0,0.0,0.0
8429887ffffffff,8.0,0.0,0.0
8429889ffffffff,90.0,0.0,0.0
842988bffffffff,2.0,0.0,0.0
8429891ffffffff,1892.0,0.0,0.0
8429893ffffffff,157.0,0.0,0.0
8429895ffffffff,134.0,0.0,0.0
8429897ffffffff,320.0,0.0,0.0
8429899ffffffff,1095.0,0.0,0.0
842989bffffffff,473.0,0.0,0.0
842989dffffffff,103.0,0.0,0.0
84298a1ffffffff,2.0,0.0,0.0
84298b7ffffffff,31.0,0.0,0.0
84298b9ffffffff,286.0,0.0,0.0
84298bdffffffff,3.0,0.0,0.0
84298c1ffffffff,43.0,0.0,0.0
84298c3ffffffff,296.0,0.0,0.0
84298c7ffffffff,4.0,0.0,0.0
84298c9ffffffff,1462.0,0.0,0.0
84298cbffffffff,1882.0,0.0,0.0
84298cdffffffff,28.0,0.0,0.0
84298d1ffffffff,12.0,0.0,0.0
84298d3ffffffff,13.0,0.0,0.0
84298d5ffffffff,622.0,0.0,0.0
84298d7ffffffff,284.0,0.0,0.0
84298d9ffffffff,4.0,0.0,0.0
84298ddffffffff,1765.0,0.0,0.0
84298e9ffffffff,5.0,0.0,0.0
8429903ffffffff,27.0,0.0,0.0
8429909ffffffff,32.0,0.0,0.0
842990bffffffff,12.0,0.0,0.0
8429915ffffffff,11.0,0.0,0.0
842991bffffffff,3.0,0.0,0.0
842991dffffffff,12.0,0.0,0.0
8429927ffffffff,2.0,0.0,0.0
842992bffffffff,19.0,0.0,0.0
8429931ffffffff,13.0,0.0,0.0
8429933ffffffff,2.0,0.0,0.0
8429935ffffffff,55.0,0.0,0.0
8429937ffffffff,32.0,0.0,0.0
8429939ffffffff,2.0,0.0,0.0
842993bffffffff,4.0,0.0,0.0
842993dffffffff,6.0,0.0,0.0
842994dffffffff,2.0,0.0,0.0
8429951ffffffff,2.0,0.0,0.0
8429953ffffffff,27.0,0.0,0.0
8429957ffffffff,268.0,0.0,0.0
842995bffffffff,4.0,0.0,0.0
8429963ffffffff,34.0,0.0,0.0
842996bffffffff,5.0,0.0,0.0
8429989ffffffff,27.0,0.0,0.0
842998bffffffff,2.0,0.0,0.0
8429995ffffffff,44.0,0.0,0.0
8429997ffffffff,152.0,0.0,0.0
84299a5ffffffff,2.0,0.0,0.0
84299adffffffff,40.0,0.0,0.0
84299b3ffffffff,3.0,0.0,0.0
84299b5ffffffff,71.0,0.0,0.0
84299bbffffffff,6.0,0.0,0.0
84299ebffffffff,24.0,0.0,0.0
8429a01ffffffff,1166.0,0.0,0.0
8429a03ffffffff,117.0,0.0,0.0
8429a05ffffffff,20.0,0.0,0.0
8429a07ffffffff,454.0,0.0,0.0
8429a09ffffffff,540.0,0.0,0.0
8429a0bffffffff,2596.0,0.0,0.0
8429a0dffffffff,134.0,12.0,0.0
8429a11ffffffff,635.0,0.0,0.0
8429a13ffffffff,259.0,0.0,0.0
8429a15ffffffff,391.0,0.0,0.0
8429a17ffffffff,3621.0,0.0,0.0
8429a19ffffffff,4503.0,0.0,0.0
8429a1bffffffff,338.0,0.0,0.0
8429a1dffffffff,3875.0,0.0,0.0
8429a23ffffffff,2.0,0.0,0.0
8429a29ffffffff,24.0,0.0,0.0
8429a31ffffffff,47.0,0.0,0.0
8429a33ffffffff,2.0,0.0,0.0
8429a39ffffffff,62.0,0.0,0.0
8429a3bffffffff,205.0,0.0,0.0
8429a3dffffffff,71.0,0.0,0.0
8429a41ffffffff,9035.0,0.0,0.0
8429a43ffffffff,769.0,0.0,0.0
8429a45ffffffff,412.0,0.0,0.0
8429a47ffffffff,283.0,0.0,0.0
8429a49ffffffff,1241.0,0.0,0.0
8429a4bffffffff,1221.0,0.0,0.0
8429a4dffffffff,3772.0,0.0,0.0
8429a51ffffffff,161.0,0.0,0.0
8429a53ffffffff,167.0,0.0,0.0
8429a55ffffffff,5122.0,0.0,0.0
8429a57ffffffff,9785.0,0.0,0.0
8429a59ffffffff,352.0,0.0,0.0
8429a5bffffffff,21.0,0.0,0.0
8429a5dffffffff,116.0,0.0,0.0
8429a61ffffffff,2247.0,0.0,0.0
8429a63ffffffff,66.0,2.0,0.0
8429a65ffffffff,107.0,0.0,0.0
8429a67ffffffff,2.0,0.0,0.0
8429a69ffffffff,1.0,0.0,0.0
8429a6bffffffff,83.0,0.0,0.0
8429a6dffffffff,3753.0,0.0,0.0
8429a81ffffffff,213.0,0.0,0.0
8429a83ffffffff,11.0,0.0,0.0
8429a85ffffffff,215.0,0.0,0.0
8429a87ffffffff,9.0,0.0,0.0
8429a89ffffffff,332.0,0.0,0.0
8429a8bffffffff,7.0,0.0,0.0
8429a8dffffffff,210.0,0.0,0.0
8429a91ffffffff,1.0,0.0,0.0
8429a93ffffffff,280.0,0.0,0.0
8429a95ffffffff,34.0,0.0,0.0
8429a97ffffffff,596.0,0.0,0.0
8429a99ffffffff,2.0,0.0,0.0
8429a9bffffffff,10.0,0.0,0.0
8429aa3ffffffff,6.0,0.0,0.0
8429aa5ffffffff,32.0,0.0,0.0
8429aa7ffffffff,1114.0,0.0,0.0
8429aadffffffff,784.0,0.0,0.0
8429ab1ffffffff,64.0,0.0,0.0
8429ab3ffffffff,11.0,0.0,0.0
8429ab7ffffffff,40.0,0.0,0.0
8429ab9ffffffff,774.0,0.0,0.0
8429abbffffffff,17.0,0.0,0.0
8429abdffffffff,21.0,0.0,0.0
8429ac1ffffffff,4.0,0.0,0.0
8429ac3ffffffff,24.0,0.0,0.0
8429ac5ffffffff,34.0,0.0,0.0
8429ac7ffffffff,29.0,0.0,0.0
8429ac9ffffffff,2494.0,0.0,0.0
8429acbffffffff,61.0,0.0,0.0
8429acdffffffff,3.0,0.0,0.0
8429ad1ffffffff,2927.0,0.0,0.0
8429ad3ffffffff,985.0,0.0,0.0
8429ad7ffffffff,2.0,0.0,0.0
8429ad9ffffffff,375.0,0.0,0.0
8429adbffffffff,235.0,0.0,0.0
8429addffffffff,1480.0,0.0,0.0
8429ae1ffffffff,417.0,0.0,0.0
8429ae3ffffffff,100.0,0.0,0.0
8429ae5ffffffff,42.0,0.0,0.0
8429ae9ffffffff,11.0,0.0,0.0
8429aebffffffff,143.0,0.0,0.0
8429aedffffffff,14.0,0.0,0.0
8429b03ffffffff,27.0,0.0,0.0
8429b09ffffffff,20.0,0.0,0.0
8429b0bffffffff,943.0,0.0,0.0
8429b0dffffffff,4.0,0.0,0.0
8429b11ffffffff,22.0,0.0,0.0
8429b13ffffffff,1.0,0.0,0.0
8429b15ffffffff,103.0,0.0,0.0
8429b17ffffffff,14.0,0.0,0.0
8429b1dffffffff,16.0,0.0,0.0
8429b25ffffffff,14.0,0.0,0.0
8429b29ffffffff,52.0,0.0,0.0
8429b2dffffffff,89.0,0.0,0.0
8429b39ffffffff,2.0,0.0,0.0
8429b53ffffffff,2.0,0.0,0.0
8429b55ffffffff,21.0,0.0,0.0
8429b5bffffffff,34.0,0.0,0.0
8429b5dffffffff,26.0,0.0,0.0
8429b61ffffffff,60.0,0.0,0.0
8429b69ffffffff,7.0,0.0,0.0
8429b6dffffffff,22.0,0.0,0.0
8448005ffffffff,3.0,0.0,0.0
8448017ffffffff,6.0,0.0,0.0
8448051ffffffff,2.0,0.0,0.0
8448059ffffffff,44.0,0.0,0.0
844805bffffffff,4.0,0.0,0.0
8448085ffffffff,6.0,0.0,0.0
8448097ffffffff,62.0,0.0,0.0
844809bffffffff,1.0,0.0,0.0
84480b9ffffffff,4.0,0.0,0.0
84480bbffffffff,102.0,0.0,0.0
84480d1ffffffff,17.0,0.0,0.0
84480d3ffffffff,14.0,0.0,0.0
84480ddffffffff,28.0,0.0,0.0
84480e1ffffffff,21.0,0.0,0.0
84480e3ffffffff,13.0,0.0,0.0
8448207ffffffff,2.0,0.0,0.0
8448231ffffffff,15.0,0.0,0.0
8448233ffffffff,312.0,0.0,0.0
8448237ffffffff,9.0,0.0,0.0
8448239ffffffff,2.0,0.0,0.0
844823bffffffff,189.0,0.0,0.0
8448283ffffffff,7.0,0.0,0.0
8448285ffffffff,3.0,0.0,0.0
8448287ffffffff,7.0,0.0,0.0
8448295ffffffff,80.0,0.0,0.0
8448297ffffffff,6.0,0.0,0.0
84482a1ffffffff,12.0,0.0,0.0
84482a3ffffffff,8.0,0.0,0.0
84482a9ffffffff,19.0,0.0,0.0
84482adffffffff,191.0,0.0,0.0
84482b5ffffffff,4.0,0.0,0.0
84482b7ffffffff,2.0,0.0,0.0
84482b9ffffffff,8.0,0.0,0.0
84482bbffffffff,35.0,0.0,0.0
84482e3ffffffff,18.0,0.0,0.0
84482e5ffffffff,112.0,0.0,0.0
84482e7ffffffff,2.0,0.0,0.0
84482edffffffff,9.0,0.0,0.0
844830dffffffff,8.0,0.0,0.0
8448329ffffffff,7.0,0.0,0.0
844832bffffffff,3.0,0.0,0.0
8448333ffffffff,9.0,0.0,0.0
844833bffffffff,121.0,0.0,0.0
8448361ffffffff,96.0,0.0,0.0
8448363ffffffff,106.0,0.0,0.0
8448369ffffffff,22.0,0.0,0.0
8448407ffffffff,2.0,0.0,0.0
8448409ffffffff,2.0,0.0,0.0
844840dffffffff,8.0,0.0,0.0
844842bffffffff,6.0,0.0,0.0
844842dffffffff,1.0,0.0,0.0
8448431ffffffff,6.0,0.0,0.0
8448433ffffffff,6.0,0.0,0.0
8448435ffffffff,26.0,0.0,0.0
8448437ffffffff,112.0,0.0,0.0
844843dffffffff,1.0,0.0,0.0
8448447ffffffff,4.0,0.0,0.0
8448469ffffffff,57.0,0.0,0.0
844846bffffffff,6.0,0.0,0.0
844846dffffffff,2.0,0.0,0.0
84484a1ffffffff,22.0,0.0,0.0
84484a5ffffffff,900.0,0.0,0.0
84484a7ffffffff,131.0,0.0,0.0
84484adffffffff,31.0,0.0,0.0
84484b1ffffffff,3.0,0.0,0.0
84484b7ffffffff,16.0,0.0,0.0
84484b9ffffffff,3.0,0.0,0.0
84484edffffffff,1.0,0.0,0.0
844850dffffffff,38.0,0.0,0.0
844851bffffffff,12.0,0.0,0.0
8448539ffffffff,2.0,0.0,0.0
8448547ffffffff,18.0,0.0,0.0
8448551ffffffff,2.0,0.0,0.0
8448555ffffffff,1.0,0.0,0.0
8448557ffffffff,4.0,0.0,0.0
8448559ffffffff,5.0,0.0,0.0
844855bffffffff,3.0,0.0,0.0
8448569ffffffff,70.0,0.0,0.0
844856bffffffff,166.0,0.0,0.0
8448581ffffffff,2.0,0.0,0.0
8448583ffffffff,16.0,0.0,0.0
8448585ffffffff,74.0,0.0,0.0
8448587ffffffff,7.0,0.0,0.0
8448589ffffffff,2.0,0.0,0.0
8448595ffffffff,46.0,0.0,0.0
8448597ffffffff,68.0,0.0,0.0
844859dffffffff,1.0,0.0,0.0
84485a3ffffffff,16.0,0.0,0.0
84485a7ffffffff,1.0,0.0,0.0
84485b1ffffffff,2.0,0.0,0.0
84485b3ffffffff,6.0,0.0,0.0
84485b5ffffffff,53.0,0.0,0.0
84485b7ffffffff,12.0,0.0,0.0
84485b9ffffffff,44.0,0.0,0.0
84485bbffffffff,206.0,0.0,0.0
84485bdffffffff,7.0,0.0,0.0
84485c7ffffffff,118.0,0.0,0.0
84485cdffffffff,3.0,0.0,0.0
84485d1ffffffff,1.0,0.0,0.0
84485d3ffffffff,6.0,0.0,0.0
84485d9ffffffff,26.0,0.0,0.0
84485dbffffffff,2.0,0.0,0.0
84485e1ffffffff,88.0,0.0,0.0
84485e3ffffffff,6.0,0.0,0.0
84485e5ffffffff,51.0,0.0,0.0
84485e7ffffffff,178.0,0.0,0.0
84486a1ffffffff,4.0,0.0,0.0
8448705ffffffff,2.0,0.0,0.0
8448707ffffffff,12.0,0.0,0.0
8448713ffffffff,2.0,0.0,0.0
8448715ffffffff,44.0,0.0,0.0
8448717ffffffff,3.0,0.0,0.0
8448725ffffffff,4.0,0.0,0.0
8448727ffffffff,11.0,0.0,0.0
844872bffffffff,45.0,0.0,0.0
8448731ffffffff,17.0,0.0,0.0
8448733ffffffff,142.0,0.0,0.0
8448739ffffffff,1.0,0.0,0.0
844873bffffffff,1.0,0.0,0.0
8448767ffffffff,1.0,0.0,0.0
8448769ffffffff,3.0,0.0,0.0
8448c05ffffffff,16.0,0.0,0.0
8448c07ffffffff,16.0,0.0,0.0
8448c2bffffffff,135.0,0.0,0.0
8448c2dffffffff,2.0,0.0,0.0
8448c3dffffffff,20.0,0.0,0.0
8448c69ffffffff,35.0,0.0,0.0
8448c89ffffffff,2.0,0.0,0.0
8448c8bffffffff,5.0,0.0,0.0
8448c99ffffffff,7.0,0.0,0.0
8448c9dffffffff,3.0,0.0,0.0
8448cadffffffff,5.0,0.0,0.0
8448cb5ffffffff,6.0,0.0,0.0
8448cbdffffffff,1.0,0.0,0.0
8448cc5ffffffff,1.0,0.0,0.0
8448cc7ffffffff,6.0,0.0,0.0
8448cd3ffffffff,38.0,0.0,0.0
8448cebffffffff,2.0,0.0,0.0
8448d03ffffffff,4.0,0.0,0.0
8448d09ffffffff,26.0,0.0,0.0
8448d23ffffffff,1.0,0.0,0.0
8448d43ffffffff,2.0,0.0,0.0
8448d81ffffffff,9.0,0.0,0.0
8448d89ffffffff,97.0,0.0,0.0
8448da3ffffffff,52.0,0.0,0.0
8448da7ffffffff,4.0,0.0,0.0
8448da9ffffffff,36.0,0.0,0.0
8448db9ffffffff,2.0,0.0,0.0
8448dbbffffffff,71.0,0.0,0.0
8448dd1ffffffff,2.0,0.0,0.0
8448de7ffffffff,3.0,0.0,0.0
8448e5bffffffff,9.0,0.0,0.0
8448e93ffffffff,22.0,0.0,0.0
8448ea3ffffffff,36.0,0.0,0.0
8448eb1ffffffff,3.0,0.0,0.0
8448eb3ffffffff,1.0,0.0,0.0
8448eb7ffffffff,26.0,0.0,0.0
8448ebbffffffff,19.0,0.0,0.0
8448ee7ffffffff,16.0,0.0,0.0
8449a89ffffffff,10.0,0.0,0.0
8449a91ffffffff,2.0,0.0,0.0
8449a93ffffffff,6.0,0.0,0.0
8449a97ffffffff,24.0,1.0,0.0
8449a9bffffffff,4.0,0.0,0.0
8449ad5ffffffff,8.0,0.0,0.0
