cell_id,Aegithalos caudatus,Aegithalos caudatus caudatus,Aegithalos caudatus [europaeus Group],Aegithalos caudatus [alpinus Group]
841ee13ffffffff,1.0,0.0,0.0,0.0
841ee27ffffffff,3.0,0.0,0.0,0.0
841ee29ffffffff,9.0,0.0,0.0,0.0
841ee2bffffffff,4.0,0.0,0.0,0.0
841ee2dffffffff,1.0,0.0,0.0,0.0
841ee37ffffffff,48.0,0.0,0.0,0.0
841ee61ffffffff,11.0,0.0,0.0,0.0
841ee63ffffffff,2.0,0.0,0.0,0.0
841ee65ffffffff,88.0,0.0,0.0,0.0
841ee67ffffffff,18.0,0.0,0.0,0.0
841ee81ffffffff,17.0,0.0,0.0,0.0
841ee8bffffffff,3.0,0.0,0.0,0.0
841ee8dffffffff,2.0,0.0,0.0,0.0
841ee91ffffffff,8.0,0.0,0.0,0.0
841ee95ffffffff,3.0,0.0,0.0,0.0
841ee97ffffffff,2.0,0.0,0.0,0.0
841ee99ffffffff,1.0,0.0,0.0,0.0
841eea3ffffffff,18.0,0.0,0.0,0.0
841eea9ffffffff,2.0,0.0,0.0,0.0
841eeadffffffff,2.0,0.0,0.0,0.0
841eeb1ffffffff,28.0,0.0,0.0,0.0
841eeb7ffffffff,23.0,0.0,0.0,0.0
841eebbffffffff,8.0,0.0,5.0,0.0
841eebdffffffff,2.0,0.0,0.0,0.0
841eecdffffffff,2.0,0.0,0.0,0.0
841eed3ffffffff,1.0,0.0,0.0,0.0
841eed9ffffffff,2.0,0.0,0.0,0.0
841eedbffffffff,4.0,0.0,0.0,0.0
841eee3ffffffff,22.0,0.0,6.0,0.0
841eee7ffffffff,2.0,0.0,0.0,0.0
841eeebffffffff,2.0,0.0,0.0,0.0
841ef01ffffffff,2.0,0.0,0.0,0.0
841ef09ffffffff,4.0,0.0,0.0,0.0
841ef0dffffffff,20.0,0.0,0.0,0.0
841ef13ffffffff,8.0,0.0,0.0,0.0
841ef19ffffffff,10.0,0.0,0.0,0.0
841ef1bffffffff,25.0,0.0,0.0,0.0
841ef1dffffffff,3.0,0.0,0.0,0.0
841ef21ffffffff,4.0,0.0,0.0,0.0
841ef27ffffffff,3.0,0.0,0.0,0.0
841ef2dffffffff,2.0,0.0,0.0,0.0
841ef33ffffffff,4.0,0.0,0.0,0.0
841ef37ffffffff,5.0,0.0,0.0,0.0
841ef3dffffffff,2.0,0.0,0.0,0.0
841ef41ffffffff,2.0,0.0,0.0,0.0
841ef43ffffffff,3.0,0.0,0.0,0.0
841ef47ffffffff,4.0,0.0,0.0,0.0
841ef51ffffffff,3.0,0.0,0.0,0.0
841ef55ffffffff,2.0,0.0,0.0,0.0
841ef57ffffffff,5.0,0.0,0.0,0.0
841ef59ffffffff,67.0,0.0,0.0,0.0
841ef5bffffffff,10.0,0.0,0.0,0.0
841ef5dffffffff,13.0,0.0,0.0,0.0
841ef61ffffffff,1.0,0.0,0.0,0.0
841ef65ffffffff,1.0,0.0,0.0,0.0
841ef69ffffffff,14.0,0.0,0.0,0.0
841ef6dffffffff,2.0,0.0,0.0,0.0
841f001ffffffff,8.0,0.0,1.0,0.0
841f003ffffffff,4.0,0.0,0.0,0.0
841f007ffffffff,1.0,0.0,1.0,0.0
841f009ffffffff,6.0,2.0,0.0,0.0
841f00dffffffff,3.0,0.0,0.0,0.0
841f025ffffffff,45.0,0.0,10.0,0.0
841f029ffffffff,18.0,0.0,0.0,0.0
841f035ffffffff,2.0,0.0,0.0,0.0
841f037ffffffff,13.0,0.0,0.0,0.0
841f039ffffffff,1.0,0.0,0.0,0.0
841f03bffffffff,15.0,0.0,0.0,0.0
841f03dffffffff,1.0,0.0,0.0,0.0
841f041ffffffff,4.0,0.0,0.0,0.0
841f045ffffffff,7.0,0.0,0.0,0.0
841f04dffffffff,3.0,1.0,2.0,0.0
841f051ffffffff,13.0,0.0,0.0,0.0
841f055ffffffff,6.0,0.0,0.0,0.0
841f059ffffffff,53.0,7.0,2.0,0.0
841f05bffffffff,84.0,4.0,0.0,0.0
841f05dffffffff,6.0,0.0,0.0,0.0
841f061ffffffff,31.0,0.0,3.0,0.0
841f067ffffffff,9.0,0.0,0.0,0.0
841f069ffffffff,1.0,0.0,0.0,0.0
841f06bffffffff,2.0,0.0,0.0,0.0
841f06dffffffff,2.0,0.0,0.0,0.0
841f089ffffffff,1.0,0.0,0.0,0.0
841f09bffffffff,13.0,0.0,0.0,0.0
841f0abffffffff,1.0,0.0,0.0,0.0
841f0b1ffffffff,2.0,0.0,0.0,0.0
841f0b3ffffffff,6.0,0.0,0.0,0.0
841f0b7ffffffff,1.0,0.0,0.0,0.0
841f0bbffffffff,4.0,0.0,0.0,0.0
841f0d1ffffffff,1.0,0.0,0.0,0.0
841f0d3ffffffff,3.0,0.0,0.0,0.0
841f0d7ffffffff,2.0,0.0,0.0,0.0
841f0e1ffffffff,1.0,0.0,0.0,0.0
841f0e7ffffffff,4.0,0.0,0.0,0.0
841f0edffffffff,6.0,0.0,0.0,0.0
841f101ffffffff,3.0,0.0,0.0,0.0
841f103ffffffff,8.0,0.0,0.0,0.0
841f107ffffffff,2.0,0.0,0.0,0.0
841f109ffffffff,1.0,0.0,0.0,0.0
841f10dffffffff,7.0,0.0,0.0,0.0
841f111ffffffff,2.0,0.0,0.0,0.0
841f115ffffffff,5.0,0.0,0.0,0.0
841f117ffffffff,11.0,0.0,0.0,0.0
841f11dffffffff,4.0,0.0,0.0,0.0
841f121ffffffff,53.0,0.0,4.0,0.0
841f125ffffffff,6.0,0.0,0.0,0.0
841f129ffffffff,30.0,0.0,3.0,0.0
841f12bffffffff,16.0,0.0,0.0,0.0
841f12dffffffff,107.0,0.0,2.0,0.0
841f131ffffffff,25.0,0.0,0.0,0.0
841f133ffffffff,6.0,0.0,0.0,0.0
841f137ffffffff,112.0,0.0,1.0,0.0
841f141ffffffff,3.0,0.0,0.0,0.0
841f143ffffffff,14.0,0.0,0.0,0.0
841f145ffffffff,11.0,0.0,2.0,0.0
841f147ffffffff,6.0,0.0,0.0,0.0
841f149ffffffff,3.0,0.0,0.0,0.0
841f14bffffffff,4.0,0.0,0.0,0.0
841f14dffffffff,2.0,0.0,0.0,0.0
841f153ffffffff,15.0,0.0,4.0,0.0
841f155ffffffff,4.0,0.0,0.0,0.0
841f157ffffffff,4.0,0.0,0.0,0.0
841f15bffffffff,25.0,0.0,12.0,0.0
841f161ffffffff,1.0,0.0,0.0,0.0
841f163ffffffff,2.0,0.0,0.0,0.0
841f165ffffffff,21.0,0.0,1.0,0.0
841f167ffffffff,2.0,0.0,0.0,0.0
841f169ffffffff,6.0,0.0,0.0,0.0
841f16bffffffff,3.0,0.0,0.0,0.0
841f16dffffffff,24.0,1.0,0.0,0.0
841f181ffffffff,6.0,0.0,0.0,0.0
841f183ffffffff,15.0,0.0,0.0,0.0
841f185ffffffff,1.0,0.0,0.0,0.0
841f189ffffffff,27.0,0.0,2.0,0.0
841f18bffffffff,23.0,0.0,2.0,0.0
841f18dffffffff,2.0,0.0,0.0,0.0
841f193ffffffff,1.0,0.0,0.0,0.0
841f195ffffffff,62.0,0.0,0.0,0.0
841f199ffffffff,9.0,0.0,0.0,0.0
841f19dffffffff,2.0,0.0,0.0,0.0
841f1a1ffffffff,74.0,0.0,24.0,0.0
841f1a5ffffffff,89.0,0.0,16.0,0.0
841f1a7ffffffff,1.0,0.0,0.0,0.0
841f1a9ffffffff,38.0,0.0,9.0,0.0
841f1abffffffff,6.0,0.0,0.0,0.0
841f1adffffffff,9.0,0.0,0.0,0.0
841f1b1ffffffff,9.0,0.0,0.0,0.0
841f1b3ffffffff,17.0,0.0,3.0,0.0
841f1b5ffffffff,8.0,0.0,0.0,0.0
841f1b7ffffffff,9.0,0.0,0.0,0.0
841f1b9ffffffff,1.0,0.0,0.0,0.0
841f1bbffffffff,24.0,0.0,4.0,0.0
841f1bdffffffff,6.0,0.0,1.0,0.0
841f1c1ffffffff,16.0,0.0,0.0,0.0
841f1c3ffffffff,12.0,0.0,0.0,0.0
841f1c7ffffffff,8.0,0.0,0.0,0.0
841f1d1ffffffff,27.0,0.0,0.0,0.0
841f1d5ffffffff,152.0,0.0,1.0,0.0
841f1d7ffffffff,3.0,0.0,0.0,0.0
841f1d9ffffffff,4.0,0.0,0.0,0.0
841f1dbffffffff,9.0,0.0,0.0,0.0
841f1ddffffffff,2.0,0.0,0.0,0.0
841f1e5ffffffff,5.0,0.0,0.0,0.0
841f1e7ffffffff,3.0,0.0,0.0,0.0
841f1e9ffffffff,2.0,0.0,0.0,0.0
841f1ebffffffff,3.0,0.0,0.0,0.0
841f205ffffffff,4.0,0.0,0.0,0.0
841f207ffffffff,2.0,0.0,0.0,0.0
841f217ffffffff,4.0,0.0,0.0,0.0
841f21dffffffff,1.0,0.0,0.0,0.0
841f221ffffffff,1.0,0.0,0.0,0.0
841f229ffffffff,9.0,0.0,0.0,0.0
841f22bffffffff,17.0,0.0,0.0,0.0
841f22dffffffff,10.0,0.0,0.0,0.0
841f231ffffffff,12.0,0.0,0.0,0.0
841f233ffffffff,19.0,6.0,0.0,0.0
841f237ffffffff,14.0,2.0,0.0,0.0
841f245ffffffff,4.0,0.0,0.0,0.0
841f251ffffffff,3.0,0.0,0.0,0.0
841f257ffffffff,4.0,0.0,0.0,0.0
841f25dffffffff,11.0,5.0,0.0,0.0
841f261ffffffff,2.0,0.0,0.0,0.0
841f267ffffffff,6.0,4.0,2.0,0.0
841f269ffffffff,2.0,0.0,0.0,0.0
841f283ffffffff,17.0,0.0,0.0,0.0
841f29dffffffff,15.0,0.0,0.0,0.0
841f2a1ffffffff,5.0,0.0,0.0,0.0
841f2a3ffffffff,10.0,8.0,2.0,0.0
841f2a7ffffffff,3.0,0.0,0.0,0.0
841f2adffffffff,5.0,0.0,0.0,0.0
841f2c9ffffffff,6.0,0.0,0.0,0.0
841f2d3ffffffff,2.0,0.0,0.0,0.0
841f2d5ffffffff,2.0,0.0,0.0,0.0
841f2d7ffffffff,26.0,0.0,0.0,0.0
841f2dbffffffff,11.0,0.0,0.0,0.0
841f2e1ffffffff,2.0,2.0,0.0,0.0
841f2e5ffffffff,2.0,0.0,0.0,0.0
841f2e7ffffffff,2.0,0.0,0.0,0.0
841f2ebffffffff,3.0,0.0,0.0,0.0
841f311ffffffff,4.0,0.0,0.0,0.0
841f315ffffffff,2.0,0.0,0.0,0.0
841f31bffffffff,5.0,0.0,2.0,0.0
841f31dffffffff,4.0,0.0,0.0,0.0
841f325ffffffff,6.0,0.0,2.0,0.0
841f327ffffffff,4.0,0.0,0.0,0.0
841f331ffffffff,3.0,0.0,0.0,0.0
841f335ffffffff,2.0,0.0,0.0,0.0
841f33bffffffff,2.0,0.0,0.0,0.0
841f351ffffffff,2.0,0.0,0.0,0.0
841f355ffffffff,6.0,1.0,2.0,0.0
841f35bffffffff,1.0,0.0,0.0,0.0
841f401ffffffff,3.0,0.0,0.0,0.0
841f403ffffffff,11.0,0.0,0.0,0.0
841f407ffffffff,3.0,0.0,0.0,0.0
841f413ffffffff,2.0,0.0,0.0,0.0
841f41dffffffff,3.0,0.0,0.0,0.0
841f421ffffffff,3.0,0.0,0.0,0.0
841f447ffffffff,4.0,0.0,0.0,0.0
841f453ffffffff,2.0,0.0,0.0,0.0
841f487ffffffff,3.0,0.0,0.0,0.0
841f49bffffffff,1.0,0.0,0.0,0.0
841f4a5ffffffff,2.0,0.0,0.0,0.0
841f4c1ffffffff,3.0,0.0,0.0,0.0
841f4c7ffffffff,8.0,0.0,0.0,0.0
841f4c9ffffffff,2.0,0.0,0.0,0.0
841f4e1ffffffff,33.0,0.0,0.0,0.0
841f4e3ffffffff,19.0,0.0,0.0,0.0
841f4e7ffffffff,4.0,0.0,0.0,0.0
841f4e9ffffffff,3.0,0.0,0.0,0.0
841f4ebffffffff,38.0,0.0,0.0,0.0
841f4edffffffff,8.0,0.0,0.0,0.0
841f511ffffffff,5.0,0.0,0.0,0.0
841f519ffffffff,12.0,1.0,0.0,0.0
841f51bffffffff,4.0,0.0,0.0,0.0
841f51dffffffff,5.0,0.0,0.0,0.0
841f521ffffffff,2.0,0.0,0.0,0.0
841f523ffffffff,13.0,0.0,0.0,0.0
841f529ffffffff,1.0,0.0,0.0,0.0
841f52bffffffff,2.0,0.0,0.0,0.0
841f535ffffffff,120.0,0.0,1.0,0.0
841f53dffffffff,24.0,0.0,0.0,0.0
841f543ffffffff,1.0,0.0,0.0,0.0
841f547ffffffff,3.0,0.0,0.0,0.0
841f549ffffffff,1.0,0.0,0.0,0.0
841f54dffffffff,1.0,0.0,0.0,0.0
841f565ffffffff,6.0,1.0,0.0,0.0
841f567ffffffff,1.0,0.0,0.0,0.0
841f56dffffffff,2.0,0.0,0.0,0.0
841f583ffffffff,6.0,0.0,0.0,0.0
841f587ffffffff,3.0,0.0,0.0,0.0
841f591ffffffff,2.0,0.0,0.0,0.0
841f593ffffffff,2.0,0.0,0.0,0.0
841f5a9ffffffff,10.0,0.0,0.0,0.0
841f5adffffffff,12.0,0.0,0.0,0.0
841f5c1ffffffff,3.0,0.0,0.0,0.0
841f5c5ffffffff,59.0,13.0,0.0,0.0
841f5c7ffffffff,6.0,0.0,0.0,0.0
841f5d3ffffffff,1.0,0.0,0.0,0.0
841f5e1ffffffff,12.0,0.0,0.0,0.0
841f5e3ffffffff,3.0,0.0,0.0,0.0
841f5e5ffffffff,1.0,0.0,0.0,0.0
841f5e7ffffffff,13.0,0.0,0.0,0.0
841f5e9ffffffff,5.0,0.0,0.0,0.0
841f5ebffffffff,2.0,0.0,0.0,0.0
841f601ffffffff,14.0,2.0,0.0,0.0
841f603ffffffff,2.0,0.0,0.0,0.0
841f605ffffffff,1.0,0.0,0.0,0.0
841f607ffffffff,10.0,0.0,0.0,0.0
841f60bffffffff,2.0,0.0,0.0,0.0
841f611ffffffff,4.0,2.0,0.0,0.0
841f613ffffffff,2.0,2.0,0.0,0.0
841f61bffffffff,4.0,0.0,0.0,0.0
841f61dffffffff,2.0,0.0,0.0,0.0
841f621ffffffff,2.0,0.0,0.0,0.0
841f635ffffffff,6.0,0.0,0.0,0.0
841f645ffffffff,2.0,0.0,0.0,0.0
841f655ffffffff,1.0,0.0,0.0,0.0
841f659ffffffff,9.0,0.0,0.0,0.0
841f65dffffffff,16.0,2.0,0.0,0.0
841f661ffffffff,6.0,0.0,0.0,0.0
841f681ffffffff,4.0,0.0,0.0,0.0
841f6cdffffffff,2.0,0.0,0.0,0.0
841f6e7ffffffff,2.0,0.0,0.0,0.0
841f703ffffffff,2.0,0.0,0.0,0.0
841f715ffffffff,15.0,0.0,0.0,0.0
841f71dffffffff,6.0,0.0,0.0,0.0
841f725ffffffff,60.0,2.0,0.0,0.0
841f727ffffffff,25.0,0.0,0.0,0.0
841f72dffffffff,16.0,0.0,0.0,0.0
841f751ffffffff,4.0,0.0,0.0,0.0
841f757ffffffff,5.0,1.0,0.0,0.0
841f801ffffffff,8.0,0.0,0.0,0.0
841f803ffffffff,27.0,0.0,2.0,0.0
841f807ffffffff,69.0,0.0,5.0,0.0
841f80bffffffff,28.0,0.0,1.0,0.0
841f811ffffffff,11.0,0.0,0.0,0.0
841f813ffffffff,4.0,0.0,0.0,0.0
841f815ffffffff,16.0,0.0,2.0,0.0
841f817ffffffff,36.0,0.0,0.0,0.0
841f81bffffffff,56.0,0.0,2.0,0.0
841f81dffffffff,13.0,0.0,0.0,0.0
841f821ffffffff,5.0,0.0,2.0,0.0
841f823ffffffff,86.0,0.0,0.0,0.0
841f825ffffffff,2.0,0.0,0.0,0.0
841f827ffffffff,56.0,0.0,7.0,0.0
841f829ffffffff,5.0,0.0,0.0,0.0
841f82bffffffff,7.0,0.0,0.0,0.0
841f82dffffffff,2.0,0.0,0.0,0.0
841f831ffffffff,30.0,0.0,0.0,0.0
841f833ffffffff,59.0,0.0,6.0,0.0
841f835ffffffff,19.0,0.0,2.0,0.0
841f837ffffffff,13.0,0.0,0.0,0.0
841f839ffffffff,340.0,0.0,31.0,0.0
841f83bffffffff,242.0,0.0,8.0,0.0
841f83dffffffff,18.0,0.0,0.0,0.0
841f841ffffffff,4.0,0.0,0.0,0.0
841f849ffffffff,2.0,0.0,0.0,0.0
841f84bffffffff,3.0,0.0,0.0,0.0
841f851ffffffff,2.0,0.0,0.0,0.0
841f853ffffffff,29.0,0.0,0.0,0.0
841f855ffffffff,5.0,0.0,0.0,0.0
841f857ffffffff,50.0,0.0,0.0,0.0
841f859ffffffff,3.0,0.0,0.0,0.0
841f85bffffffff,3.0,0.0,0.0,0.0
841f863ffffffff,1.0,0.0,0.0,0.0
841f881ffffffff,29.0,1.0,0.0,0.0
841f883ffffffff,21.0,0.0,4.0,0.0
841f887ffffffff,46.0,3.0,5.0,0.0
841f889ffffffff,59.0,0.0,8.0,0.0
841f88bffffffff,17.0,0.0,0.0,0.0
841f88dffffffff,4.0,0.0,0.0,0.0
841f891ffffffff,11.0,0.0,2.0,0.0
841f893ffffffff,3.0,0.0,0.0,0.0
841f895ffffffff,4.0,0.0,0.0,0.0
841f897ffffffff,4.0,0.0,0.0,0.0
841f899ffffffff,27.0,0.0,5.0,0.0
841f89bffffffff,13.0,0.0,0.0,0.0
841f89dffffffff,9.0,0.0,0.0,0.0
841f8a1ffffffff,2.0,0.0,0.0,0.0
841f8a3ffffffff,1.0,0.0,0.0,0.0
841f8a5ffffffff,3.0,0.0,0.0,0.0
841f8a7ffffffff,5.0,0.0,0.0,0.0
841f8a9ffffffff,2.0,0.0,0.0,0.0
841f8abffffffff,10.0,0.0,0.0,0.0
841f8adffffffff,1.0,0.0,0.0,0.0
841f8b1ffffffff,2.0,0.0,0.0,0.0
841f8b3ffffffff,1.0,0.0,0.0,0.0
841f8b5ffffffff,4.0,0.0,0.0,0.0
841f8b7ffffffff,1.0,0.0,0.0,0.0
841f8b9ffffffff,5.0,0.0,0.0,0.0
841f8bbffffffff,5.0,2.0,2.0,0.0
841f8bdffffffff,2.0,0.0,0.0,0.0
841f8c1ffffffff,22.0,0.0,0.0,0.0
841f8c3ffffffff,7.0,0.0,0.0,0.0
841f8c5ffffffff,3.0,0.0,0.0,0.0
841f8c7ffffffff,4.0,0.0,0.0,0.0
841f8cbffffffff,26.0,0.0,0.0,0.0
841f8cdffffffff,5.0,0.0,0.0,0.0
841f8d1ffffffff,247.0,0.0,42.0,0.0
841f8d3ffffffff,9.0,0.0,4.0,0.0
841f8d5ffffffff,29.0,0.0,4.0,0.0
841f8d7ffffffff,61.0,0.0,8.0,0.0
841f8d9ffffffff,1.0,0.0,0.0,0.0
841f8dbffffffff,2.0,0.0,2.0,0.0
841f8ddffffffff,1.0,0.0,0.0,0.0
841f8e1ffffffff,44.0,0.0,8.0,0.0
841f8e5ffffffff,23.0,0.0,0.0,0.0
841f8e7ffffffff,7.0,0.0,0.0,0.0
841f8e9ffffffff,100.0,0.0,2.0,0.0
841f8ebffffffff,73.0,0.0,2.0,0.0
841f8edffffffff,60.0,0.0,0.0,0.0
841f901ffffffff,2.0,0.0,0.0,0.0
841f903ffffffff,22.0,0.0,2.0,0.0
841f911ffffffff,22.0,0.0,13.0,0.0
841f913ffffffff,19.0,0.0,16.0,0.0
841f915ffffffff,2.0,0.0,0.0,0.0
841f917ffffffff,38.0,0.0,28.0,0.0
841f91bffffffff,65.0,0.0,8.0,0.0
841f91dffffffff,18.0,0.0,1.0,0.0
841f923ffffffff,2.0,0.0,0.0,0.0
841f925ffffffff,2.0,0.0,0.0,0.0
841f927ffffffff,4.0,0.0,0.0,0.0
841f92bffffffff,6.0,0.0,0.0,0.0
841f92dffffffff,4.0,0.0,0.0,0.0
841f931ffffffff,12.0,0.0,0.0,0.0
841f933ffffffff,4.0,0.0,0.0,0.0
841f935ffffffff,9.0,0.0,4.0,0.0
841f937ffffffff,9.0,0.0,0.0,0.0
841f939ffffffff,4.0,0.0,0.0,0.0
841f93bffffffff,8.0,0.0,4.0,0.0
841f93dffffffff,2.0,0.0,2.0,0.0
841f941ffffffff,2.0,0.0,0.0,0.0
841f943ffffffff,7.0,0.0,0.0,0.0
841f94dffffffff,2.0,0.0,0.0,0.0
841f951ffffffff,4.0,0.0,0.0,0.0
841f957ffffffff,2.0,0.0,0.0,0.0
841f961ffffffff,2.0,0.0,0.0,0.0
841f963ffffffff,8.0,0.0,0.0,0.0
841f969ffffffff,2.0,0.0,0.0,0.0
841f96bffffffff,6.0,0.0,0.0,0.0
841f96dffffffff,1.0,0.0,0.0,0.0
841f981ffffffff,86.0,0.0,0.0,0.0
841f983ffffffff,5.0,0.0,0.0,0.0
841f985ffffffff,91.0,0.0,0.0,0.0
841f987ffffffff,7.0,0.0,2.0,0.0
841f989ffffffff,10.0,0.0,0.0,0.0
841f98bffffffff,43.0,0.0,3.0,0.0
841f98dffffffff,3.0,0.0,0.0,0.0
841f991ffffffff,24.0,0.0,0.0,0.0
841f993ffffffff,5.0,0.0,0.0,0.0
841f995ffffffff,33.0,0.0,0.0,0.0
841f997ffffffff,1.0,0.0,0.0,0.0
841f999ffffffff,20.0,0.0,0.0,0.0
841f99bffffffff,11.0,0.0,3.0,0.0
841f99dffffffff,16.0,0.0,0.0,0.0
841f9a1ffffffff,43.0,0.0,0.0,0.0
841f9a3ffffffff,25.0,0.0,0.0,0.0
841f9a5ffffffff,4.0,0.0,0.0,0.0
841f9a7ffffffff,22.0,0.0,0.0,0.0
841f9a9ffffffff,4.0,0.0,0.0,0.0
841f9abffffffff,25.0,0.0,0.0,0.0
841f9adffffffff,6.0,0.0,0.0,0.0
841f9b1ffffffff,4.0,0.0,0.0,0.0
841f9b3ffffffff,2.0,0.0,0.0,0.0
841f9b5ffffffff,12.0,0.0,0.0,0.0
841f9b7ffffffff,7.0,0.0,0.0,0.0
841f9b9ffffffff,16.0,0.0,0.0,0.0
841f9bbffffffff,1.0,0.0,0.0,0.0
841f9bdffffffff,4.0,0.0,0.0,0.0
841f9c1ffffffff,23.0,0.0,0.0,0.0
841f9c3ffffffff,29.0,0.0,0.0,0.0
841f9c5ffffffff,16.0,0.0,2.0,0.0
841f9c7ffffffff,13.0,0.0,0.0,0.0
841f9c9ffffffff,28.0,0.0,5.0,0.0
841f9cbffffffff,8.0,0.0,0.0,0.0
841f9cdffffffff,24.0,0.0,18.0,0.0
841f9d1ffffffff,4.0,0.0,0.0,0.0
841f9d3ffffffff,19.0,0.0,0.0,0.0
841f9d5ffffffff,7.0,0.0,0.0,0.0
841f9d7ffffffff,89.0,0.0,6.0,0.0
841f9d9ffffffff,8.0,0.0,2.0,0.0
841f9ddffffffff,5.0,0.0,0.0,0.0
841f9e1ffffffff,2.0,0.0,0.0,0.0
841f9e3ffffffff,6.0,0.0,0.0,0.0
841f9e5ffffffff,12.0,0.0,0.0,0.0
841f9e7ffffffff,23.0,0.0,0.0,0.0
841f9ebffffffff,1.0,0.0,0.0,0.0
841f9edffffffff,6.0,0.0,2.0,0.0
841fa01ffffffff,4.0,0.0,0.0,0.0
841fa03ffffffff,18.0,0.0,0.0,0.0
841fa05ffffffff,9.0,0.0,0.0,0.0
841fa09ffffffff,24.0,0.0,0.0,0.0
841fa0bffffffff,43.0,0.0,0.0,0.0
841fa11ffffffff,68.0,0.0,2.0,0.0
841fa15ffffffff,10.0,0.0,2.0,0.0
841fa17ffffffff,7.0,0.0,0.0,0.0
841fa19ffffffff,27.0,0.0,0.0,0.0
841fa1dffffffff,17.0,0.0,0.0,0.0
841fa21ffffffff,2.0,0.0,0.0,0.0
841fa23ffffffff,1.0,0.0,1.0,0.0
841fa29ffffffff,4.0,0.0,0.0,0.0
841fa31ffffffff,8.0,0.0,0.0,0.0
841fa33ffffffff,4.0,0.0,0.0,0.0
841fa35ffffffff,30.0,0.0,0.0,0.0
841fa37ffffffff,1.0,0.0,0.0,0.0
841fa39ffffffff,3.0,0.0,0.0,0.0
841fa3bffffffff,14.0,0.0,0.0,0.0
841fa3dffffffff,2.0,0.0,0.0,0.0
841fa41ffffffff,29.0,0.0,0.0,0.0
841fa43ffffffff,9.0,0.0,0.0,0.0
841fa45ffffffff,27.0,0.0,2.0,0.0
841fa47ffffffff,63.0,0.0,2.0,0.0
841fa49ffffffff,22.0,0.0,2.0,0.0
841fa4bffffffff,69.0,0.0,0.0,0.0
841fa4dffffffff,77.0,0.0,2.0,0.0
841fa51ffffffff,23.0,0.0,1.0,0.0
841fa53ffffffff,32.0,0.0,0.0,0.0
841fa55ffffffff,25.0,0.0,0.0,0.0
841fa57ffffffff,16.0,0.0,2.0,0.0
841fa59ffffffff,56.0,0.0,0.0,0.0
841fa5bffffffff,5.0,0.0,0.0,0.0
841fa5dffffffff,80.0,0.0,0.0,0.0
841fa61ffffffff,1.0,0.0,0.0,0.0
841fa63ffffffff,5.0,0.0,0.0,0.0
841fa65ffffffff,4.0,0.0,0.0,0.0
841fa67ffffffff,2.0,0.0,0.0,0.0
841fa69ffffffff,8.0,0.0,1.0,0.0
841fa6bffffffff,4.0,0.0,0.0,0.0
841fa6dffffffff,25.0,0.0,3.0,0.0
841fa81ffffffff,7.0,0.0,0.0,0.0
841fa83ffffffff,75.0,0.0,0.0,0.0
841fa85ffffffff,8.0,0.0,0.0,0.0
841fa89ffffffff,7.0,0.0,0.0,0.0
841fa8bffffffff,8.0,0.0,2.0,0.0
841fa8dffffffff,76.0,0.0,0.0,0.0
841fa93ffffffff,2.0,0.0,0.0,0.0
841fa95ffffffff,76.0,0.0,0.0,0.0
841fa97ffffffff,4.0,0.0,1.0,0.0
841fa9bffffffff,8.0,0.0,2.0,0.0
841fa9dffffffff,2.0,0.0,0.0,0.0
841faa5ffffffff,18.0,0.0,0.0,0.0
841faa7ffffffff,121.0,0.0,0.0,0.0
841faa9ffffffff,13.0,0.0,0.0,0.0
841faabffffffff,6.0,0.0,0.0,0.0
841faadffffffff,148.0,0.0,2.0,0.0
841fab1ffffffff,14.0,0.0,0.0,0.0
841fab3ffffffff,6.0,0.0,0.0,0.0
841fab5ffffffff,2.0,0.0,0.0,0.0
841fab7ffffffff,12.0,0.0,0.0,0.0
841fab9ffffffff,19.0,0.0,0.0,0.0
841fabbffffffff,19.0,0.0,1.0,0.0
841fac1ffffffff,4.0,0.0,0.0,0.0
841fac5ffffffff,6.0,0.0,0.0,0.0
841fac7ffffffff,15.0,0.0,0.0,0.0
841fac9ffffffff,1.0,0.0,0.0,0.0
841facbffffffff,12.0,0.0,0.0,0.0
841fad1ffffffff,3.0,0.0,0.0,0.0
841fad3ffffffff,17.0,0.0,2.0,0.0
841fad5ffffffff,2.0,0.0,0.0,0.0
841fadbffffffff,2.0,0.0,0.0,0.0
841faddffffffff,39.0,0.0,0.0,0.0
841fae1ffffffff,135.0,0.0,0.0,0.0
841fae3ffffffff,111.0,0.0,0.0,0.0
841fae5ffffffff,29.0,0.0,0.0,0.0
841fae7ffffffff,87.0,0.0,2.0,0.0
841fae9ffffffff,2.0,0.0,0.0,0.0
841faebffffffff,82.0,0.0,0.0,0.0
841faedffffffff,17.0,0.0,0.0,0.0
841fb01ffffffff,27.0,0.0,8.0,0.0
841fb05ffffffff,12.0,0.0,0.0,0.0
841fb07ffffffff,2.0,0.0,0.0,0.0
841fb09ffffffff,35.0,0.0,0.0,0.0
841fb0bffffffff,8.0,0.0,6.0,0.0
841fb0dffffffff,41.0,0.0,8.0,0.0
841fb11ffffffff,42.0,0.0,2.0,0.0
841fb13ffffffff,14.0,0.0,4.0,0.0
841fb15ffffffff,7.0,0.0,3.0,0.0
841fb17ffffffff,10.0,0.0,3.0,0.0
841fb1bffffffff,5.0,0.0,0.0,0.0
841fb21ffffffff,6.0,0.0,0.0,0.0
841fb29ffffffff,4.0,0.0,0.0,0.0
841fb2dffffffff,31.0,0.0,0.0,0.0
