cell_id,Todiramphus sanctus,Todiramphus sanctus sanctus,Todiramphus sanctus canacorum,Todiramphus sanctus macmillani,Todiramphus sanctus vagans
84be711ffffffff,36.0,4.0,0.0,0.0,0.0
84be713ffffffff,270.0,134.0,0.0,0.0,0.0
84be715ffffffff,5.0,0.0,0.0,0.0,0.0
84be717ffffffff,402.0,89.0,0.0,0.0,0.0
84be719ffffffff,1.0,0.0,0.0,0.0,0.0
84be71bffffffff,37.0,5.0,0.0,0.0,0.0
84be71dffffffff,11.0,7.0,0.0,0.0,0.0
84be721ffffffff,49.0,4.0,0.0,0.0,0.0
84be723ffffffff,57.0,8.0,0.0,0.0,0.0
84be725ffffffff,152.0,0.0,0.0,0.0,0.0
84be727ffffffff,13.0,2.0,0.0,0.0,0.0
84be729ffffffff,179.0,0.0,0.0,0.0,0.0
84be72dffffffff,1528.0,10.0,0.0,0.0,0.0
84be731ffffffff,10.0,2.0,0.0,0.0,0.0
84be733ffffffff,3.0,0.0,0.0,0.0,0.0
84be735ffffffff,39.0,1.0,0.0,0.0,0.0
84be737ffffffff,3.0,0.0,0.0,0.0,0.0
84be739ffffffff,16.0,0.0,0.0,0.0,0.0
84be73bffffffff,110.0,6.0,0.0,0.0,0.0
84be73dffffffff,1.0,0.0,0.0,0.0,0.0
84be741ffffffff,31.0,16.0,0.0,0.0,0.0
84be743ffffffff,16.0,0.0,0.0,0.0,0.0
84be745ffffffff,28.0,0.0,0.0,0.0,0.0
84be747ffffffff,3.0,1.0,0.0,0.0,0.0
84be749ffffffff,40.0,13.0,0.0,0.0,0.0
84be74bffffffff,145.0,55.0,0.0,0.0,0.0
84be74dffffffff,195.0,46.0,0.0,0.0,0.0
84be751ffffffff,57.0,14.0,0.0,0.0,0.0
84be753ffffffff,3.0,0.0,0.0,0.0,0.0
84be755ffffffff,4.0,2.0,0.0,0.0,0.0
84be757ffffffff,2.0,0.0,0.0,0.0,0.0
84be759ffffffff,38.0,16.0,0.0,0.0,0.0
84be75bffffffff,32.0,3.0,0.0,0.0,0.0
84be75dffffffff,78.0,14.0,0.0,0.0,0.0
84be763ffffffff,2.0,0.0,0.0,0.0,0.0
84be765ffffffff,8.0,0.0,0.0,0.0,0.0
84be767ffffffff,15.0,0.0,0.0,0.0,0.0
84be769ffffffff,17.0,0.0,0.0,0.0,0.0
84be76bffffffff,2.0,0.0,0.0,0.0,0.0
84be76dffffffff,25.0,6.0,0.0,0.0,0.0
84be883ffffffff,68.0,4.0,0.0,0.0,0.0
84be887ffffffff,152.0,14.0,0.0,0.0,0.0
84be88bffffffff,308.0,37.0,0.0,0.0,0.0
84be891ffffffff,25.0,0.0,0.0,0.0,0.0
84be893ffffffff,7.0,0.0,0.0,0.0,0.0
84be895ffffffff,8.0,0.0,0.0,0.0,0.0
84be897ffffffff,2.0,0.0,0.0,0.0,0.0
84be899ffffffff,25.0,0.0,0.0,0.0,0.0
84be89bffffffff,8.0,0.0,0.0,0.0,0.0
84be89dffffffff,22.0,6.0,0.0,0.0,0.0
84be8a3ffffffff,3.0,1.0,0.0,0.0,0.0
84be8b1ffffffff,14.0,4.0,0.0,0.0,0.0
84be8b3ffffffff,1.0,0.0,0.0,0.0,0.0
84be8b5ffffffff,15.0,2.0,0.0,0.0,0.0
84be8b7ffffffff,41.0,18.0,0.0,0.0,0.0
84be8b9ffffffff,5.0,0.0,0.0,0.0,0.0
84be8bdffffffff,58.0,10.0,0.0,0.0,0.0
84be8d1ffffffff,3980.0,426.0,0.0,0.0,0.0
84be8d3ffffffff,222.0,29.0,0.0,0.0,0.0
84be8d5ffffffff,404.0,65.0,0.0,0.0,0.0
84be8d7ffffffff,81.0,5.0,0.0,0.0,0.0
84be8d9ffffffff,2262.0,282.0,0.0,0.0,0.0
84be8dbffffffff,765.0,51.0,0.0,0.0,0.0
84be8ddffffffff,503.0,29.0,0.0,0.0,0.0
84bea91ffffffff,61.0,6.0,0.0,0.0,0.0
84bea93ffffffff,4.0,0.0,0.0,0.0,0.0
84bea95ffffffff,215.0,97.0,0.0,0.0,0.0
84bea97ffffffff,57.0,14.0,0.0,0.0,0.0
84bea9bffffffff,31.0,10.0,0.0,0.0,0.0
84beab1ffffffff,10.0,4.0,0.0,0.0,0.0
84beab3ffffffff,535.0,42.0,0.0,0.0,0.0
84beab7ffffffff,20.0,0.0,0.0,0.0,0.0
84beabbffffffff,205.0,21.0,0.0,0.0,0.0
84bec05ffffffff,3.0,0.0,0.0,0.0,0.0
84bec07ffffffff,21.0,0.0,0.0,0.0,0.0
84bec15ffffffff,2.0,0.0,0.0,0.0,0.0
84bec17ffffffff,4.0,0.0,0.0,0.0,0.0
84bec39ffffffff,3.0,0.0,0.0,0.0,0.0
84bec41ffffffff,2.0,0.0,0.0,0.0,0.0
84bec45ffffffff,3.0,2.0,0.0,0.0,0.0
84bec47ffffffff,4.0,2.0,0.0,0.0,0.0
84bec49ffffffff,5.0,0.0,0.0,0.0,0.0
84bec4dffffffff,22.0,0.0,0.0,0.0,0.0
84bec55ffffffff,1.0,0.0,0.0,0.0,0.0
84bec57ffffffff,2.0,2.0,0.0,0.0,0.0
84bec5dffffffff,9.0,0.0,0.0,0.0,0.0
84bec61ffffffff,2.0,0.0,0.0,0.0,0.0
84bec63ffffffff,24.0,0.0,0.0,0.0,0.0
84bec6bffffffff,3.0,0.0,0.0,0.0,0.0
84bec83ffffffff,1.0,0.0,0.0,0.0,0.0
84bec8bffffffff,13.0,2.0,0.0,0.0,0.0
84bec8dffffffff,7.0,4.0,0.0,0.0,0.0
84bec93ffffffff,3.0,0.0,0.0,0.0,0.0
84beca3ffffffff,4.0,1.0,0.0,0.0,0.0
84becc3ffffffff,2.0,0.0,0.0,0.0,0.0
84becc7ffffffff,16.0,1.0,0.0,0.0,0.0
84becc9ffffffff,2.0,0.0,0.0,0.0,0.0
84becd5ffffffff,5.0,0.0,0.0,0.0,0.0
84bece5ffffffff,3.0,0.0,0.0,0.0,0.0
84bece9ffffffff,163.0,60.0,0.0,0.0,0.0
84becebffffffff,13.0,0.0,0.0,0.0,0.0
84becedffffffff,2.0,0.0,0.0,0.0,0.0
84bed07ffffffff,9.0,2.0,0.0,0.0,0.0
84bed17ffffffff,4.0,0.0,0.0,0.0,0.0
84bed19ffffffff,10.0,0.0,0.0,0.0,0.0
84bed25ffffffff,10.0,6.0,0.0,0.0,0.0
84bed2bffffffff,2.0,2.0,0.0,0.0,0.0
84bed33ffffffff,4.0,2.0,0.0,0.0,0.0
84bed41ffffffff,21.0,8.0,0.0,0.0,0.0
84bed43ffffffff,14.0,0.0,0.0,0.0,0.0
84bed45ffffffff,2.0,0.0,0.0,0.0,0.0
84bed4dffffffff,5.0,0.0,0.0,0.0,0.0
84bed57ffffffff,7.0,0.0,0.0,0.0,0.0
84bed59ffffffff,6.0,0.0,0.0,0.0,0.0
84bed5bffffffff,2.0,2.0,0.0,0.0,0.0
84bed5dffffffff,1.0,0.0,0.0,0.0,0.0
84bed6dffffffff,3.0,0.0,0.0,0.0,0.0
84bed87ffffffff,6.0,0.0,0.0,0.0,0.0
84bed89ffffffff,5.0,0.0,0.0,0.0,0.0
84bedb1ffffffff,2.0,2.0,0.0,0.0,0.0
84bedcbffffffff,4.0,0.0,0.0,0.0,0.0
84bedd1ffffffff,10.0,2.0,0.0,0.0,0.0
84bedd5ffffffff,2.0,0.0,0.0,0.0,0.0
84bededffffffff,5.0,0.0,0.0,0.0,0.0
84bee01ffffffff,64.0,22.0,0.0,0.0,0.0
84bee03ffffffff,4.0,0.0,0.0,0.0,0.0
84bee05ffffffff,17.0,4.0,0.0,0.0,0.0
84bee07ffffffff,7.0,0.0,0.0,0.0,0.0
84bee09ffffffff,2.0,0.0,0.0,0.0,0.0
84bee0bffffffff,3.0,2.0,0.0,0.0,0.0
84bee0dffffffff,8.0,2.0,0.0,0.0,0.0
84bee13ffffffff,6.0,4.0,0.0,0.0,0.0
84bee15ffffffff,3.0,0.0,0.0,0.0,0.0
84bee17ffffffff,58.0,12.0,0.0,0.0,0.0
84bee19ffffffff,27.0,5.0,0.0,0.0,0.0
84bee1bffffffff,31.0,15.0,0.0,0.0,0.0
84bee21ffffffff,4.0,0.0,0.0,0.0,0.0
84bee25ffffffff,24.0,0.0,0.0,0.0,0.0
84bee29ffffffff,17.0,2.0,0.0,0.0,0.0
84bee2dffffffff,6.0,0.0,0.0,0.0,0.0
84bee31ffffffff,2.0,0.0,0.0,0.0,0.0
84bee33ffffffff,3.0,0.0,0.0,0.0,0.0
84bee37ffffffff,10.0,0.0,0.0,0.0,0.0
84bee3bffffffff,21.0,0.0,0.0,0.0,0.0
84bee3dffffffff,2.0,2.0,0.0,0.0,0.0
84bee41ffffffff,21.0,0.0,0.0,0.0,0.0
84bee43ffffffff,2.0,0.0,0.0,0.0,0.0
84bee47ffffffff,1.0,0.0,0.0,0.0,0.0
84bee49ffffffff,4.0,0.0,0.0,0.0,0.0
84bee4bffffffff,49.0,9.0,0.0,0.0,0.0
84bee4dffffffff,4.0,0.0,0.0,0.0,0.0
84bee51ffffffff,36.0,3.0,0.0,0.0,0.0
84bee53ffffffff,2.0,0.0,0.0,0.0,0.0
84bee55ffffffff,2.0,1.0,0.0,0.0,0.0
84bee57ffffffff,7.0,7.0,0.0,0.0,0.0
84bee59ffffffff,5.0,0.0,0.0,0.0,0.0
84bee5bffffffff,1.0,0.0,0.0,0.0,0.0
84bee5dffffffff,5.0,0.0,0.0,0.0,0.0
84bee61ffffffff,8.0,0.0,0.0,0.0,0.0
84bee65ffffffff,16.0,6.0,0.0,0.0,0.0
84bee67ffffffff,3.0,2.0,0.0,0.0,0.0
84bee69ffffffff,2.0,0.0,0.0,0.0,0.0
84bee6dffffffff,37.0,10.0,0.0,0.0,0.0
84bee83ffffffff,2.0,0.0,0.0,0.0,0.0
84bee85ffffffff,20.0,1.0,0.0,0.0,0.0
84bee89ffffffff,2.0,2.0,0.0,0.0,0.0
84beea1ffffffff,2.0,0.0,0.0,0.0,0.0
84beea7ffffffff,1.0,0.0,0.0,0.0,0.0
84beea9ffffffff,23.0,3.0,0.0,0.0,0.0
84beeabffffffff,4.0,0.0,0.0,0.0,0.0
84beeb3ffffffff,4.0,0.0,0.0,0.0,0.0
84beeb5ffffffff,1.0,1.0,0.0,0.0,0.0
84beec3ffffffff,14.0,3.0,0.0,0.0,0.0
84beed5ffffffff,2.0,2.0,0.0,0.0,0.0
84beee5ffffffff,2.0,0.0,0.0,0.0,0.0
84beee7ffffffff,4.0,0.0,0.0,0.0,0.0
84beee9ffffffff,8.0,2.0,0.0,0.0,0.0
84beeedffffffff,13.0,0.0,0.0,0.0,0.0
84bef01ffffffff,14.0,0.0,0.0,0.0,0.0
84bef03ffffffff,28.0,8.0,0.0,0.0,0.0
84bef05ffffffff,75.0,10.0,0.0,0.0,0.0
84bef07ffffffff,46.0,8.0,0.0,0.0,0.0
84bef09ffffffff,11.0,0.0,0.0,0.0,0.0
84bef0bffffffff,15.0,2.0,0.0,0.0,0.0
84bef0dffffffff,132.0,24.0,0.0,0.0,0.0
84bef13ffffffff,3.0,0.0,0.0,0.0,0.0
84bef15ffffffff,33.0,9.0,0.0,0.0,0.0
84bef17ffffffff,5.0,0.0,0.0,0.0,0.0
84bef19ffffffff,4.0,0.0,0.0,0.0,0.0
84bef1bffffffff,9.0,0.0,0.0,0.0,0.0
84bef1dffffffff,1.0,0.0,0.0,0.0,0.0
84bef21ffffffff,61.0,11.0,0.0,0.0,0.0
84bef23ffffffff,35.0,8.0,0.0,0.0,0.0
84bef25ffffffff,49.0,3.0,0.0,0.0,0.0
84bef27ffffffff,19.0,0.0,0.0,0.0,0.0
84bef29ffffffff,9.0,0.0,0.0,0.0,0.0
84bef2bffffffff,5.0,0.0,0.0,0.0,0.0
84bef2dffffffff,412.0,41.0,0.0,0.0,0.0
84bef33ffffffff,2.0,0.0,0.0,0.0,0.0
84bef37ffffffff,5.0,0.0,0.0,0.0,0.0
84bef3dffffffff,50.0,5.0,0.0,0.0,0.0
84bef41ffffffff,3.0,0.0,0.0,0.0,0.0
84bef43ffffffff,16.0,8.0,0.0,0.0,0.0
84bef47ffffffff,24.0,2.0,0.0,0.0,0.0
84bef4bffffffff,5.0,0.0,0.0,0.0,0.0
84bef51ffffffff,14.0,6.0,0.0,0.0,0.0
84bef55ffffffff,4.0,0.0,0.0,0.0,0.0
84bef57ffffffff,1.0,0.0,0.0,0.0,0.0
84bef59ffffffff,21.0,0.0,0.0,0.0,0.0
84bef5bffffffff,14.0,6.0,0.0,0.0,0.0
84bef5dffffffff,90.0,4.0,0.0,0.0,0.0
84bef61ffffffff,11.0,4.0,0.0,0.0,0.0
84bef63ffffffff,40.0,0.0,0.0,0.0,0.0
84bef65ffffffff,243.0,7.0,0.0,0.0,0.0
84bef67ffffffff,42.0,0.0,0.0,0.0,0.0
84bef69ffffffff,11.0,7.0,0.0,0.0,0.0
84bef6bffffffff,21.0,4.0,0.0,0.0,0.0
84bef6dffffffff,31.0,1.0,0.0,0.0,0.0
84bf8b9ffffffff,151.0,0.0,0.0,0.0,24.0
84c9805ffffffff,5.0,2.0,0.0,0.0,0.0
84c9821ffffffff,8.0,8.0,0.0,0.0,0.0
84c9825ffffffff,2.0,2.0,0.0,0.0,0.0
84c9827ffffffff,17.0,17.0,0.0,0.0,0.0
84c982bffffffff,1.0,1.0,0.0,0.0,0.0
84c982dffffffff,16.0,12.0,0.0,0.0,0.0
84c983dffffffff,2.0,2.0,0.0,0.0,0.0
84c9863ffffffff,7.0,2.0,0.0,0.0,0.0
84c9865ffffffff,4.0,2.0,0.0,0.0,0.0
84c9867ffffffff,1.0,0.0,0.0,0.0,0.0
84c9869ffffffff,38.0,17.0,0.0,0.0,0.0
84c986bffffffff,10.0,4.0,0.0,0.0,0.0
84c986dffffffff,16.0,4.0,0.0,0.0,0.0
84c9901ffffffff,8.0,2.0,0.0,0.0,0.0
84c9905ffffffff,64.0,26.0,0.0,0.0,0.0
84c9907ffffffff,9.0,1.0,0.0,0.0,0.0
84c9909ffffffff,2.0,0.0,0.0,0.0,0.0
84c990bffffffff,3.0,2.0,0.0,0.0,0.0
84c9913ffffffff,3.0,0.0,0.0,0.0,0.0
84c9915ffffffff,4.0,0.0,0.0,0.0,0.0
84c9917ffffffff,41.0,11.0,0.0,0.0,0.0
84c991bffffffff,36.0,30.0,0.0,0.0,0.0
84c9921ffffffff,4.0,4.0,0.0,0.0,0.0
84c9923ffffffff,16.0,0.0,0.0,0.0,0.0
84c9925ffffffff,14.0,0.0,0.0,0.0,0.0
84c9927ffffffff,18.0,8.0,0.0,0.0,0.0
84c992bffffffff,15.0,4.0,0.0,0.0,0.0
84c992dffffffff,2.0,0.0,0.0,0.0,0.0
84c9931ffffffff,121.0,19.0,0.0,0.0,0.0
84c9935ffffffff,56.0,9.0,0.0,0.0,0.0
84c993bffffffff,6.0,2.0,0.0,0.0,0.0
84c9955ffffffff,2.0,0.0,0.0,0.0,0.0
84c9957ffffffff,4.0,4.0,0.0,0.0,0.0
84c9959ffffffff,1.0,1.0,0.0,0.0,0.0
84c995bffffffff,2.0,2.0,0.0,0.0,0.0
84c9961ffffffff,2.0,0.0,0.0,0.0,0.0
84c99c1ffffffff,1.0,0.0,0.0,0.0,0.0
84c99c5ffffffff,7.0,2.0,0.0,0.0,0.0
84c99cdffffffff,2.0,0.0,0.0,0.0,0.0
84c99e9ffffffff,16.0,2.0,0.0,0.0,0.0
84c9b03ffffffff,9.0,1.0,0.0,0.0,0.0
84c9b07ffffffff,4.0,0.0,0.0,0.0,0.0
84c9b17ffffffff,2.0,0.0,0.0,0.0,0.0
84c9b31ffffffff,3.0,0.0,0.0,0.0,0.0
84c9b33ffffffff,114.0,65.0,0.0,0.0,0.0
84c9b63ffffffff,7.0,0.0,0.0,0.0,0.0
84da803ffffffff,17.0,0.0,0.0,0.0,0.0
84da805ffffffff,4.0,0.0,0.0,0.0,0.0
84da807ffffffff,1.0,0.0,0.0,0.0,0.0
84da809ffffffff,11.0,0.0,0.0,0.0,0.0
84da80dffffffff,5.0,0.0,0.0,0.0,0.0
84da813ffffffff,30.0,0.0,0.0,0.0,0.0
84da815ffffffff,20.0,0.0,0.0,0.0,0.0
84da817ffffffff,24.0,0.0,0.0,0.0,0.0
84da821ffffffff,2.0,0.0,0.0,0.0,0.0
84da82bffffffff,10.0,0.0,0.0,0.0,0.0
84da82dffffffff,5.0,0.0,0.0,0.0,0.0
84da835ffffffff,3.0,0.0,0.0,0.0,0.0
84da839ffffffff,16.0,0.0,0.0,0.0,0.0
84da843ffffffff,301.0,0.0,0.0,0.0,0.0
84da847ffffffff,29.0,0.0,0.0,0.0,0.0
84da851ffffffff,26.0,0.0,0.0,0.0,0.0
84da853ffffffff,2.0,0.0,0.0,0.0,0.0
84da855ffffffff,21.0,0.0,0.0,0.0,0.0
84da857ffffffff,4.0,0.0,0.0,0.0,0.0
84da859ffffffff,1.0,0.0,0.0,0.0,0.0
84da85bffffffff,27.0,0.0,0.0,0.0,0.0
84da85dffffffff,22.0,0.0,0.0,0.0,0.0
84da861ffffffff,3.0,0.0,0.0,0.0,0.0
84da863ffffffff,3.0,0.0,0.0,0.0,0.0
84da865ffffffff,16.0,0.0,0.0,0.0,0.0
84da867ffffffff,106.0,0.0,0.0,0.0,0.0
84da86bffffffff,4.0,0.0,0.0,0.0,0.0
84da8c1ffffffff,2.0,0.0,0.0,0.0,0.0
84da8cdffffffff,11.0,0.0,0.0,0.0,0.0
84da8e9ffffffff,5.0,0.0,0.0,0.0,0.0
84da8edffffffff,31.0,0.0,0.0,0.0,1.0
84da901ffffffff,4.0,0.0,0.0,0.0,0.0
84da907ffffffff,10.0,0.0,0.0,0.0,0.0
84da90bffffffff,18.0,0.0,0.0,0.0,0.0
84da919ffffffff,7.0,0.0,0.0,0.0,0.0
84da91bffffffff,15.0,0.0,0.0,0.0,0.0
84da91dffffffff,25.0,0.0,0.0,0.0,0.0
84da929ffffffff,4.0,0.0,0.0,0.0,0.0
84da92bffffffff,13.0,0.0,0.0,0.0,0.0
84da92dffffffff,2.0,0.0,0.0,0.0,0.0
84da941ffffffff,73.0,0.0,0.0,0.0,0.0
84da943ffffffff,9.0,0.0,0.0,0.0,0.0
84da945ffffffff,26.0,0.0,0.0,0.0,0.0
84da947ffffffff,31.0,0.0,0.0,0.0,0.0
84da94bffffffff,485.0,0.0,0.0,0.0,0.0
84da94dffffffff,44.0,0.0,0.0,0.0,0.0
84da951ffffffff,8.0,0.0,0.0,0.0,0.0
84da953ffffffff,3.0,0.0,0.0,0.0,0.0
84da955ffffffff,1.0,0.0,0.0,0.0,0.0
84da959ffffffff,35.0,0.0,0.0,0.0,0.0
84da95bffffffff,31.0,0.0,0.0,0.0,0.0
84da95dffffffff,23.0,0.0,0.0,0.0,0.0
84da961ffffffff,15.0,0.0,0.0,0.0,0.0
84da963ffffffff,11.0,0.0,0.0,0.0,0.0
84da965ffffffff,111.0,0.0,0.0,0.0,3.0
84da967ffffffff,4.0,0.0,0.0,0.0,0.0
84da969ffffffff,28.0,0.0,0.0,0.0,0.0
84da96bffffffff,7.0,0.0,0.0,0.0,0.0
84da96dffffffff,22.0,0.0,0.0,0.0,0.0
84da9c9ffffffff,1.0,0.0,0.0,0.0,0.0
84daa87ffffffff,4.0,0.0,0.0,0.0,2.0
84daaa1ffffffff,64.0,0.0,0.0,0.0,8.0
84daaa5ffffffff,10.0,0.0,0.0,0.0,0.0
84daaa7ffffffff,21.0,0.0,0.0,0.0,3.0
84daaabffffffff,66.0,0.0,0.0,0.0,9.0
84daaadffffffff,13.0,0.0,0.0,0.0,0.0
84dab35ffffffff,92.0,0.0,0.0,0.0,0.0
84dab37ffffffff,206.0,0.0,0.0,0.0,0.0
