cell_id,Progne tapera,Progne tapera tapera,Progne tapera fusca
84a9413ffffffff,52.0,0.0,0.0
84a9417ffffffff,25.0,0.0,0.0
84a9419ffffffff,56.0,0.0,0.0
84a941bffffffff,84.0,0.0,0.0
84a9425ffffffff,41.0,0.0,0.0
84a9427ffffffff,8.0,0.0,0.0
84a9429ffffffff,48.0,0.0,0.0
84a942bffffffff,5.0,0.0,0.0
84a942dffffffff,2.0,0.0,0.0
84a9431ffffffff,10.0,0.0,0.0
84a9433ffffffff,9.0,0.0,0.0
84a9435ffffffff,8.0,0.0,0.0
84a9437ffffffff,14.0,0.0,0.0
84a9439ffffffff,15.0,0.0,0.0
84a943dffffffff,14.0,0.0,1.0
84a9441ffffffff,182.0,0.0,0.0
84a9443ffffffff,13.0,0.0,0.0
84a9445ffffffff,110.0,0.0,0.0
84a9447ffffffff,59.0,0.0,0.0
84a9449ffffffff,14.0,0.0,0.0
84a944bffffffff,23.0,0.0,0.0
84a944dffffffff,28.0,0.0,0.0
84a9451ffffffff,2.0,0.0,0.0
84a9453ffffffff,104.0,0.0,0.0
84a9457ffffffff,129.0,0.0,0.0
84a9459ffffffff,2.0,0.0,0.0
84a945bffffffff,32.0,0.0,0.0
84a9461ffffffff,154.0,0.0,0.0
84a9463ffffffff,26.0,0.0,0.0
84a9465ffffffff,288.0,0.0,0.0
84a9467ffffffff,62.0,0.0,4.0
84a9469ffffffff,2.0,0.0,0.0
84a946bffffffff,149.0,0.0,0.0
84a946dffffffff,22.0,0.0,0.0
84a94a9ffffffff,15.0,0.0,0.0
84a94b5ffffffff,9.0,0.0,1.0
84a94bdffffffff,1.0,0.0,0.0
84a94c1ffffffff,4.0,0.0,0.0
84a94c5ffffffff,11.0,0.0,0.0
84a94c7ffffffff,40.0,0.0,0.0
84a94cbffffffff,2.0,0.0,0.0
84a94cdffffffff,4.0,0.0,0.0
84a94ddffffffff,2.0,0.0,0.0
84a94e1ffffffff,4.0,0.0,0.0
84a94e3ffffffff,7.0,0.0,0.0
84a94e5ffffffff,691.0,0.0,13.0
84a94e7ffffffff,86.0,0.0,2.0
84a94e9ffffffff,2.0,0.0,0.0
84a94edffffffff,58.0,0.0,1.0
84a9501ffffffff,6.0,0.0,0.0
84a9503ffffffff,1.0,0.0,0.0
84a9507ffffffff,4.0,0.0,0.0
84a9509ffffffff,3.0,0.0,0.0
84a950bffffffff,2.0,0.0,0.0
84a9515ffffffff,12.0,0.0,0.0
84a951dffffffff,8.0,0.0,0.0
84a9521ffffffff,2.0,0.0,1.0
84a9527ffffffff,48.0,0.0,0.0
84a952dffffffff,2.0,0.0,0.0
84a9531ffffffff,34.0,0.0,0.0
84a9533ffffffff,5.0,0.0,0.0
84a9537ffffffff,2.0,0.0,0.0
84a9539ffffffff,2.0,0.0,0.0
84a953bffffffff,114.0,2.0,0.0
84a953dffffffff,2.0,0.0,0.0
84a9549ffffffff,1.0,0.0,0.0
84a9551ffffffff,16.0,0.0,0.0
84a9553ffffffff,6.0,0.0,0.0
84a9559ffffffff,4.0,0.0,0.0
84a955bffffffff,42.0,0.0,0.0
84a9581ffffffff,2.0,0.0,0.0
84a9587ffffffff,2.0,0.0,0.0
84a9595ffffffff,9.0,0.0,2.0
84a9599ffffffff,22.0,0.0,0.0
84a959bffffffff,1.0,0.0,0.0
84a95a5ffffffff,40.0,0.0,0.0
84a95abffffffff,10.0,0.0,0.0
84a95c3ffffffff,5.0,0.0,5.0
84a95c5ffffffff,5.0,0.0,0.0
84a95c9ffffffff,7.0,0.0,0.0
84a95cbffffffff,2.0,0.0,0.0
84a95d1ffffffff,113.0,0.0,2.0
84a95d7ffffffff,2.0,0.0,0.0
84a95d9ffffffff,62.0,0.0,0.0
84a95dbffffffff,188.0,0.0,1.0
84a95e5ffffffff,6.0,0.0,0.0
84a95edffffffff,151.0,0.0,0.0
84a9601ffffffff,11.0,0.0,0.0
84a9603ffffffff,1.0,0.0,0.0
84a9605ffffffff,7.0,0.0,0.0
84a9607ffffffff,11.0,0.0,0.0
84a9609ffffffff,1.0,0.0,0.0
84a960dffffffff,1.0,0.0,0.0
84a9611ffffffff,48.0,0.0,0.0
84a9613ffffffff,28.0,0.0,0.0
84a9615ffffffff,5.0,0.0,0.0
84a9617ffffffff,19.0,0.0,0.0
84a9619ffffffff,8.0,0.0,0.0
84a961dffffffff,3.0,0.0,0.0
84a9621ffffffff,6.0,0.0,0.0
84a9623ffffffff,124.0,0.0,0.0
84a9625ffffffff,58.0,0.0,0.0
84a9627ffffffff,240.0,0.0,0.0
84a9629ffffffff,3.0,0.0,0.0
84a962bffffffff,35.0,0.0,0.0
84a962dffffffff,16.0,0.0,0.0
84a9631ffffffff,15.0,0.0,0.0
84a9633ffffffff,13.0,0.0,0.0
84a9637ffffffff,15.0,0.0,0.0
84a9639ffffffff,2.0,0.0,0.0
84a963bffffffff,1.0,0.0,0.0
84a963dffffffff,23.0,0.0,0.0
84a9645ffffffff,83.0,0.0,0.0
84a9649ffffffff,26.0,0.0,0.0
84a964bffffffff,2.0,0.0,0.0
84a964dffffffff,20.0,0.0,0.0
84a9653ffffffff,7.0,0.0,0.0
84a9659ffffffff,5.0,0.0,0.0
84a965bffffffff,1.0,0.0,0.0
84a965dffffffff,2.0,0.0,0.0
84a9661ffffffff,16.0,0.0,0.0
84a9667ffffffff,2.0,0.0,0.0
84a9669ffffffff,12.0,0.0,0.0
84a966bffffffff,1.0,0.0,0.0
84a9681ffffffff,2.0,0.0,0.0
84a9685ffffffff,28.0,0.0,0.0
84a9687ffffffff,2.0,0.0,0.0
84a968dffffffff,2.0,0.0,0.0
84a96a3ffffffff,3.0,0.0,0.0
84a96a5ffffffff,52.0,0.0,0.0
84a96a7ffffffff,25.0,0.0,0.0
84a96a9ffffffff,16.0,0.0,0.0
84a96adffffffff,348.0,0.0,0.0
84a96b1ffffffff,9.0,0.0,0.0
84a96b5ffffffff,4.0,0.0,0.0
84a96b9ffffffff,5.0,0.0,0.0
84a96c1ffffffff,3.0,0.0,0.0
84a96c5ffffffff,17.0,0.0,0.0
84a96c7ffffffff,2.0,0.0,0.0
84a96cdffffffff,2.0,0.0,0.0
84a96d3ffffffff,2.0,0.0,0.0
84a96e1ffffffff,40.0,0.0,0.0
84a96e3ffffffff,9.0,0.0,0.0
84a96e5ffffffff,37.0,0.0,0.0
84a96e7ffffffff,274.0,0.0,0.0
84a96e9ffffffff,22.0,0.0,0.0
84a96ebffffffff,2.0,0.0,0.0
84a96edffffffff,3.0,0.0,0.0
84a9711ffffffff,28.0,0.0,0.0
84a9713ffffffff,1.0,0.0,0.0
84a9717ffffffff,84.0,0.0,0.0
84a9719ffffffff,8.0,0.0,0.0
84a971bffffffff,5.0,0.0,0.0
84a972bffffffff,2.0,0.0,0.0
84a9733ffffffff,9.0,0.0,0.0
84a9737ffffffff,2.0,0.0,0.0
84a973bffffffff,2.0,0.0,0.0
84a973dffffffff,2.0,0.0,0.0
84a9745ffffffff,3.0,0.0,0.0
84a974bffffffff,3.0,0.0,0.0
84a974dffffffff,25.0,0.0,0.0
84a9753ffffffff,9.0,0.0,0.0
84a9755ffffffff,19.0,0.0,0.0
84a9761ffffffff,10.0,0.0,0.0
84a9765ffffffff,58.0,0.0,0.0
84a976dffffffff,6.0,0.0,0.0
84b2091ffffffff,2.0,0.0,0.0
84b2095ffffffff,2.0,0.0,0.0
84b209bffffffff,5.0,0.0,0.0
84b20d9ffffffff,3.0,0.0,0.0
84b2401ffffffff,15.0,0.0,0.0
84b2407ffffffff,9.0,0.0,0.0
84b2411ffffffff,2.0,0.0,0.0
84b2413ffffffff,325.0,0.0,0.0
84b2417ffffffff,12.0,0.0,0.0
84b2419ffffffff,10.0,0.0,0.0
84b2421ffffffff,2.0,0.0,0.0
84b2423ffffffff,5.0,0.0,0.0
84b2425ffffffff,2.0,0.0,0.0
84b2427ffffffff,2.0,0.0,0.0
84b242bffffffff,71.0,0.0,0.0
84b2431ffffffff,19.0,0.0,0.0
84b2433ffffffff,5.0,0.0,0.0
84b2435ffffffff,337.0,0.0,0.0
84b2437ffffffff,85.0,0.0,0.0
84b2439ffffffff,2.0,0.0,0.0
84b243bffffffff,1.0,0.0,0.0
84b243dffffffff,77.0,0.0,0.0
84b2443ffffffff,4.0,0.0,0.0
84b2451ffffffff,4.0,0.0,0.0
84b2453ffffffff,17.0,0.0,0.0
84b2455ffffffff,2.0,0.0,0.0
84b2457ffffffff,5.0,0.0,0.0
84b245dffffffff,2.0,0.0,0.0
84b2463ffffffff,29.0,0.0,0.0
84b246bffffffff,4.0,0.0,0.0
84b2481ffffffff,2.0,0.0,0.0
84b2485ffffffff,4.0,0.0,0.0
84b248dffffffff,1.0,0.0,0.0
84b24a1ffffffff,35.0,0.0,0.0
84b24a5ffffffff,4.0,0.0,0.0
84b24a9ffffffff,30.0,0.0,0.0
84b24abffffffff,2.0,0.0,0.0
84b24adffffffff,134.0,0.0,0.0
84b24b1ffffffff,10.0,0.0,0.0
84b24b3ffffffff,2.0,0.0,0.0
84b24b7ffffffff,1.0,0.0,0.0
84b24bbffffffff,4.0,0.0,0.0
84b24bdffffffff,4.0,0.0,0.0
84b24c1ffffffff,12.0,0.0,0.0
84b24c5ffffffff,14.0,0.0,0.0
84b24c7ffffffff,8.0,0.0,0.0
84b24cdffffffff,54.0,0.0,0.0
84b24d1ffffffff,4.0,0.0,0.0
84b24d3ffffffff,22.0,0.0,0.0
84b24d9ffffffff,2.0,0.0,0.0
84b24dbffffffff,7.0,0.0,0.0
84b24e1ffffffff,2.0,0.0,0.0
84b24e3ffffffff,36.0,0.0,0.0
84b24e5ffffffff,38.0,0.0,0.0
84b24e9ffffffff,4.0,0.0,0.0
84b24ebffffffff,9.0,0.0,0.0
84b24edffffffff,13.0,0.0,0.0
84b250bffffffff,2.0,0.0,0.0
84b250dffffffff,16.0,0.0,0.0
84b2519ffffffff,3.0,0.0,0.0
84b251bffffffff,16.0,0.0,0.0
84b2523ffffffff,2.0,0.0,0.0
84b2533ffffffff,2.0,0.0,0.0
84b2549ffffffff,7.0,0.0,0.0
84b2555ffffffff,6.0,0.0,0.0
84b2557ffffffff,13.0,0.0,0.0
84b255dffffffff,3.0,0.0,0.0
84b2563ffffffff,4.0,0.0,0.0
84b2581ffffffff,10.0,0.0,0.0
84b2583ffffffff,25.0,0.0,0.0
84b2585ffffffff,22.0,0.0,0.0
84b2587ffffffff,2.0,0.0,0.0
84b2589ffffffff,93.0,0.0,0.0
84b258bffffffff,6.0,0.0,0.0
84b258dffffffff,33.0,0.0,0.0
84b2591ffffffff,89.0,0.0,0.0
84b2593ffffffff,1.0,0.0,0.0
84b2595ffffffff,24.0,0.0,0.0
84b259bffffffff,4.0,0.0,0.0
84b259dffffffff,2.0,0.0,0.0
84b25a1ffffffff,6.0,0.0,0.0
84b25a7ffffffff,3.0,0.0,0.0
84b25a9ffffffff,3.0,0.0,0.0
84b25abffffffff,13.0,0.0,0.0
84b25adffffffff,2.0,0.0,0.0
84b25b1ffffffff,1.0,0.0,0.0
84b25b9ffffffff,18.0,0.0,0.0
84b25bbffffffff,3.0,0.0,0.0
84b25bdffffffff,1.0,0.0,0.0
84b25c1ffffffff,84.0,0.0,0.0
84b25c3ffffffff,31.0,0.0,0.0
84b25c7ffffffff,68.0,0.0,0.0
84b25c9ffffffff,11.0,0.0,0.0
84b25cbffffffff,68.0,0.0,0.0
84b25cdffffffff,88.0,0.0,0.0
84b25d1ffffffff,112.0,0.0,0.0
84b25d3ffffffff,5.0,0.0,0.0
84b25d5ffffffff,234.0,0.0,0.0
84b25d7ffffffff,13.0,0.0,0.0
84b25d9ffffffff,48.0,0.0,0.0
84b25dbffffffff,12.0,0.0,0.0
84b25ddffffffff,64.0,0.0,0.0
84b25e1ffffffff,60.0,0.0,0.0
84b25e3ffffffff,46.0,0.0,0.0
84b25e5ffffffff,5.0,0.0,0.0
84b25e7ffffffff,17.0,0.0,0.0
84b25ebffffffff,7.0,0.0,0.0
84b2605ffffffff,2.0,0.0,0.0
84b2613ffffffff,22.0,0.0,0.0
84b2623ffffffff,3.0,0.0,0.0
84b2625ffffffff,1.0,0.0,0.0
84b262bffffffff,2.0,0.0,0.0
84b262dffffffff,233.0,0.0,0.0
84b2631ffffffff,4.0,0.0,0.0
84b2633ffffffff,4.0,0.0,0.0
84b263dffffffff,8.0,0.0,0.0
84b2661ffffffff,2.0,0.0,0.0
84b2665ffffffff,4.0,0.0,0.0
84b2667ffffffff,5.0,0.0,0.0
84b2683ffffffff,14.0,0.0,0.0
84b2689ffffffff,4.0,0.0,0.0
84b268bffffffff,11.0,0.0,0.0
84b268dffffffff,22.0,0.0,0.0
84b2691ffffffff,46.0,0.0,0.0
84b2693ffffffff,25.0,0.0,0.0
84b2695ffffffff,4.0,0.0,0.0
84b2699ffffffff,11.0,0.0,0.0
84b269bffffffff,4.0,0.0,0.0
84b269dffffffff,7.0,0.0,0.0
84b26a5ffffffff,5.0,0.0,0.0
84b26abffffffff,2.0,0.0,0.0
84b26cbffffffff,2.0,0.0,0.0
84b26d1ffffffff,2.0,0.0,0.0
84b26d3ffffffff,1.0,0.0,0.0
84b26d7ffffffff,62.0,0.0,0.0
84b26d9ffffffff,7.0,0.0,0.0
84b26ddffffffff,1.0,0.0,0.0
84b26e3ffffffff,4.0,0.0,0.0
84b2701ffffffff,40.0,0.0,0.0
84b2703ffffffff,2.0,0.0,0.0
84b2707ffffffff,2.0,0.0,0.0
84b2709ffffffff,26.0,0.0,0.0
84b270bffffffff,12.0,0.0,0.0
84b270dffffffff,4.0,0.0,0.0
84b2715ffffffff,4.0,0.0,0.0
84b2717ffffffff,2.0,0.0,0.0
84b2719ffffffff,1.0,0.0,0.0
84b271dffffffff,5.0,0.0,0.0
84b2721ffffffff,1.0,0.0,0.0
84b2723ffffffff,5.0,0.0,0.0
84b2727ffffffff,2.0,0.0,0.0
84b2729ffffffff,2.0,0.0,0.0
84b272bffffffff,1.0,0.0,0.0
84b2743ffffffff,2.0,0.0,0.0
84b2749ffffffff,5.0,0.0,0.0
84b274bffffffff,39.0,0.0,0.0
84b2753ffffffff,2.0,0.0,0.0
84b2755ffffffff,3.0,0.0,0.0
84b2757ffffffff,2.0,0.0,0.0
84b275bffffffff,64.0,0.0,0.0
84b275dffffffff,35.0,0.0,0.0
84b276dffffffff,1.0,0.0,0.0
84b2e1bffffffff,2.0,0.0,0.0
84b2e85ffffffff,8.0,0.0,0.0
84b2e8dffffffff,1.0,0.0,0.0
84b2e91ffffffff,55.0,0.0,0.0
84b2e99ffffffff,23.0,0.0,0.0
84b2eb7ffffffff,2.0,0.0,0.0
84b2ebbffffffff,1.0,0.0,0.0
84b2ec5ffffffff,16.0,0.0,0.0
84b2ec7ffffffff,7.0,0.0,0.0
84b2ecbffffffff,1.0,0.0,0.0
84b2ecdffffffff,9.0,0.0,0.0
84b2ed7ffffffff,2.0,0.0,0.0
84b2ed9ffffffff,2.0,0.0,0.0
84b2ee1ffffffff,4.0,0.0,0.0
84b2ee3ffffffff,1.0,0.0,0.0
84b2eebffffffff,9.0,0.0,0.0
84b3257ffffffff,1.0,0.0,0.0
84b3409ffffffff,2.0,0.0,0.0
84b3415ffffffff,2.0,0.0,0.0
84b3421ffffffff,16.0,0.0,0.0
84b3423ffffffff,27.0,0.0,0.0
84b3425ffffffff,15.0,0.0,0.0
84b3427ffffffff,7.0,0.0,0.0
84b3429ffffffff,2.0,0.0,0.0
84b342bffffffff,7.0,0.0,0.0
84b343bffffffff,15.0,0.0,0.0
84b3441ffffffff,4.0,0.0,0.0
84b3445ffffffff,5.0,0.0,0.0
84b3463ffffffff,6.0,0.0,0.0
84b3481ffffffff,2.0,0.0,0.0
84b3493ffffffff,1.0,0.0,0.0
84b3499ffffffff,2.0,0.0,0.0
84b349dffffffff,5.0,0.0,0.0
84b34a5ffffffff,3.0,0.0,0.0
84b34c7ffffffff,2.0,0.0,0.0
84b34d1ffffffff,1.0,0.0,0.0
84b34d3ffffffff,2.0,0.0,0.0
84b34d7ffffffff,4.0,0.0,0.0
84b34d9ffffffff,5.0,0.0,0.0
84b34dbffffffff,30.0,0.0,0.0
84b34e9ffffffff,2.0,0.0,0.0
84b34edffffffff,2.0,0.0,0.0
84b3511ffffffff,52.0,0.0,0.0
84b3513ffffffff,282.0,0.0,0.0
84b3517ffffffff,2.0,0.0,0.0
84b351bffffffff,26.0,0.0,0.0
84b353bffffffff,2.0,0.0,0.0
84b3583ffffffff,2.0,0.0,0.0
84b3585ffffffff,5.0,0.0,0.0
84b3587ffffffff,2.0,0.0,0.0
84b3589ffffffff,40.0,0.0,0.0
84b358dffffffff,1.0,0.0,0.0
84b35a1ffffffff,2.0,0.0,0.0
84b35a3ffffffff,17.0,0.0,0.0
84b35a7ffffffff,1.0,0.0,0.0
84b35a9ffffffff,1.0,0.0,0.0
84b35abffffffff,10.0,0.0,0.0
84b35adffffffff,2.0,0.0,0.0
84b35b5ffffffff,33.0,0.0,0.0
84b35b9ffffffff,2.0,0.0,0.0
84b35bdffffffff,14.0,0.0,0.0
84b35c1ffffffff,2.0,0.0,0.0
84b35c3ffffffff,8.0,0.0,0.0
84b35c5ffffffff,128.0,0.0,0.0
84b35c7ffffffff,38.0,0.0,0.0
84b35c9ffffffff,9.0,0.0,0.0
84b35cdffffffff,84.0,0.0,0.0
84b35d3ffffffff,4.0,0.0,0.0
84b35d5ffffffff,15.0,0.0,0.0
84b35e1ffffffff,41.0,0.0,0.0
84b35e3ffffffff,11.0,0.0,0.0
84b35e9ffffffff,262.0,0.0,0.0
84b35ebffffffff,21.0,0.0,0.0
84b35edffffffff,4.0,0.0,0.0
84b3611ffffffff,1.0,0.0,0.0
84b3623ffffffff,2.0,0.0,0.0
84b3627ffffffff,1.0,0.0,0.0
84b3629ffffffff,16.0,0.0,0.0
84b3633ffffffff,6.0,0.0,0.0
84b3661ffffffff,3.0,0.0,0.0
84b3663ffffffff,1.0,0.0,0.0
84b3667ffffffff,2.0,0.0,0.0
84b3669ffffffff,2.0,0.0,0.0
84b366dffffffff,35.0,0.0,0.0
84b3699ffffffff,4.0,0.0,2.0
84b369bffffffff,6.0,0.0,3.0
84b36adffffffff,6.0,0.0,0.0
84b36b3ffffffff,2.0,0.0,0.0
84b36d3ffffffff,1.0,0.0,0.0
84b36d5ffffffff,1.0,0.0,0.0
84c2031ffffffff,2.0,0.0,0.0
84c2037ffffffff,19.0,0.0,0.0
84c203bffffffff,13.0,0.0,0.0
84c2053ffffffff,9.0,0.0,0.0
84c205bffffffff,29.0,0.0,0.0
84c2183ffffffff,2.0,0.0,0.0
84c218bffffffff,18.0,0.0,0.0
84c2193ffffffff,2.0,0.0,0.0
84c2197ffffffff,5.0,0.0,0.0
84c219bffffffff,1.0,0.0,0.0
84c219dffffffff,7.0,0.0,0.0
84c21b1ffffffff,34.0,0.0,0.0
84c21b3ffffffff,172.0,0.0,14.0
84c21b9ffffffff,9.0,0.0,0.0
84c21bbffffffff,109.0,0.0,0.0
84c21d1ffffffff,25.0,0.0,0.0
84c21d9ffffffff,5.0,0.0,0.0
84c21ddffffffff,42.0,0.0,0.0
84c2213ffffffff,7.0,0.0,0.0
84c2217ffffffff,11.0,0.0,0.0
84c2281ffffffff,2.0,0.0,0.0
84c2289ffffffff,1.0,0.0,0.0
84c228bffffffff,1.0,0.0,0.0
84c22a1ffffffff,3.0,0.0,0.0
84c22a5ffffffff,3.0,0.0,0.0
84c22adffffffff,9.0,0.0,0.0
84c22b3ffffffff,2.0,0.0,0.0
84c22b9ffffffff,3.0,0.0,0.0
84c22c5ffffffff,4.0,0.0,0.0
84c22d3ffffffff,1.0,0.0,0.0
84c22e1ffffffff,3.0,0.0,0.0
84c22e5ffffffff,8.0,0.0,0.0
84c22e7ffffffff,3.0,0.0,0.0
84c2893ffffffff,30.0,0.0,0.0
84c2c03ffffffff,2.0,0.0,0.0
84c2c05ffffffff,12.0,0.0,2.0
84c2c07ffffffff,16.0,0.0,0.0
84c2c09ffffffff,3.0,0.0,0.0
84c2c0bffffffff,2.0,0.0,0.0
84c2c0dffffffff,6.0,0.0,0.0
84c2c11ffffffff,13.0,0.0,0.0
84c2c13ffffffff,3.0,0.0,0.0
84c2c15ffffffff,21.0,0.0,1.0
84c2c17ffffffff,261.0,0.0,13.0
84c2c19ffffffff,158.0,0.0,6.0
84c2c1bffffffff,2.0,0.0,0.0
84c2c1dffffffff,24.0,0.0,0.0
84c2c21ffffffff,4.0,0.0,4.0
84c2c23ffffffff,34.0,0.0,0.0
84c2c29ffffffff,11.0,0.0,0.0
84c2c31ffffffff,3.0,0.0,0.0
84c2c37ffffffff,11.0,0.0,0.0
84c2c39ffffffff,3.0,0.0,0.0
84c2c3bffffffff,2.0,0.0,0.0
84c2c41ffffffff,27.0,0.0,0.0
84c2c45ffffffff,12.0,0.0,0.0
84c2c49ffffffff,43.0,0.0,0.0
84c2c4bffffffff,28.0,0.0,0.0
84c2c4dffffffff,10.0,0.0,0.0
84c2c53ffffffff,1018.0,0.0,0.0
84c2c57ffffffff,18.0,0.0,0.0
84c2c59ffffffff,8.0,0.0,0.0
84c2c5bffffffff,464.0,0.0,0.0
84c2c5dffffffff,6.0,0.0,0.0
84c2c61ffffffff,6.0,0.0,0.0
84c2c63ffffffff,10.0,0.0,0.0
84c2c69ffffffff,32.0,0.0,0.0
84c2c6dffffffff,138.0,0.0,0.0
84c2c87ffffffff,12.0,0.0,0.0
84c2c8bffffffff,4.0,0.0,0.0
84c2c8dffffffff,16.0,0.0,0.0
84c2c91ffffffff,29.0,0.0,0.0
84c2c95ffffffff,8.0,0.0,0.0
84c2c97ffffffff,120.0,0.0,0.0
84c2c99ffffffff,14.0,0.0,0.0
84c2ca1ffffffff,14.0,0.0,0.0
84c2ca3ffffffff,19.0,0.0,0.0
84c2ca5ffffffff,17.0,0.0,0.0
84c2ca7ffffffff,101.0,0.0,0.0
84c2ca9ffffffff,4.0,0.0,0.0
84c2cabffffffff,37.0,0.0,0.0
84c2cadffffffff,89.0,0.0,0.0
84c2cb1ffffffff,178.0,0.0,0.0
84c2cb3ffffffff,24.0,0.0,0.0
84c2cb5ffffffff,31.0,0.0,0.0
84c2cb9ffffffff,8.0,0.0,0.0
84c2cbbffffffff,9.0,0.0,0.0
84c2cbdffffffff,75.0,0.0,0.0
84c2cc1ffffffff,9.0,0.0,0.0
84c2cc3ffffffff,9.0,0.0,0.0
84c2cc7ffffffff,10.0,0.0,0.0
84c2ccbffffffff,5.0,0.0,0.0
84c2ccdffffffff,11.0,0.0,0.0
84c2cd1ffffffff,8.0,0.0,0.0
84c2cd3ffffffff,135.0,0.0,0.0
84c2cd7ffffffff,10.0,0.0,0.0
84c2cd9ffffffff,8.0,0.0,0.0
84c2cdbffffffff,188.0,0.0,0.0
84c2ce1ffffffff,176.0,0.0,2.0
84c2ce3ffffffff,9.0,0.0,0.0
84c2ce5ffffffff,6.0,0.0,0.0
84c2ce7ffffffff,37.0,0.0,0.0
84c2ce9ffffffff,22.0,0.0,0.0
84c2cebffffffff,2.0,0.0,0.0
84c2cedffffffff,39.0,0.0,0.0
84c2d01ffffffff,1.0,0.0,0.0
84c2d03ffffffff,36.0,0.0,13.0
84c2d05ffffffff,44.0,0.0,0.0
84c2d07ffffffff,5.0,0.0,0.0
84c2d09ffffffff,85.0,0.0,0.0
84c2d0dffffffff,82.0,0.0,0.0
84c2d17ffffffff,36.0,0.0,0.0
84c2d1bffffffff,2.0,0.0,0.0
84c2d21ffffffff,2.0,0.0,2.0
84c2d23ffffffff,9.0,0.0,3.0
84c2d27ffffffff,28.0,0.0,2.0
84c2d2bffffffff,7.0,0.0,0.0
84c2d31ffffffff,13.0,0.0,0.0
84c2d33ffffffff,13.0,0.0,0.0
84c2d35ffffffff,7.0,0.0,0.0
84c2d37ffffffff,157.0,0.0,0.0
84c2d39ffffffff,16.0,0.0,0.0
84c2d3bffffffff,3.0,0.0,0.0
84c2d3dffffffff,2.0,0.0,0.0
84c2d43ffffffff,78.0,0.0,0.0
84c2d45ffffffff,120.0,0.0,6.0
84c2d47ffffffff,26.0,0.0,0.0
84c2d49ffffffff,58.0,0.0,1.0
84c2d4bffffffff,74.0,0.0,0.0
84c2d4dffffffff,41.0,0.0,0.0
84c2d55ffffffff,23.0,0.0,0.0
84c2d59ffffffff,1.0,0.0,0.0
84c2d5dffffffff,10.0,0.0,0.0
84c2d61ffffffff,14.0,0.0,0.0
84c2d63ffffffff,74.0,0.0,0.0
84c2d67ffffffff,2.0,0.0,0.0
84c2d69ffffffff,5.0,0.0,0.0
84c2d6bffffffff,161.0,0.0,0.0
84c2d85ffffffff,65.0,0.0,0.0
84c2d87ffffffff,6.0,0.0,0.0
84c2d8dffffffff,34.0,0.0,6.0
84c2d93ffffffff,375.0,0.0,4.0
84c2d97ffffffff,8.0,0.0,0.0
84c2d99ffffffff,4.0,0.0,0.0
84c2d9bffffffff,44.0,0.0,0.0
84c2dabffffffff,7.0,0.0,3.0
84c2db1ffffffff,9.0,0.0,0.0
84c2db7ffffffff,2.0,0.0,0.0
84c2db9ffffffff,6.0,0.0,0.0
84c2dbbffffffff,12.0,0.0,0.0
84c2dc3ffffffff,11.0,0.0,0.0
84c2dc7ffffffff,2.0,0.0,0.0
84c2dc9ffffffff,3.0,0.0,0.0
84c2dd1ffffffff,7.0,0.0,0.0
84c2dd3ffffffff,5.0,0.0,0.0
84c2dd5ffffffff,20.0,0.0,4.0
84c2dd9ffffffff,4.0,0.0,0.0
84c2ddbffffffff,10.0,0.0,0.0
84c2dddffffffff,2.0,0.0,0.0
84c2de1ffffffff,2.0,0.0,0.0
84c2de3ffffffff,2.0,0.0,0.0
84c2debffffffff,2.0,0.0,0.0
84c2dedffffffff,7.0,0.0,0.0
84c2e01ffffffff,22.0,0.0,0.0
84c2e03ffffffff,8.0,0.0,0.0
84c2e05ffffffff,13.0,0.0,0.0
84c2e07ffffffff,45.0,0.0,3.0
84c2e0bffffffff,39.0,0.0,1.0
84c2e0dffffffff,14.0,0.0,0.0
84c2e11ffffffff,3.0,0.0,0.0
84c2e13ffffffff,2.0,0.0,0.0
84c2e17ffffffff,69.0,0.0,0.0
84c2e19ffffffff,7.0,0.0,0.0
84c2e1bffffffff,19.0,0.0,0.0
84c2e1dffffffff,26.0,0.0,0.0
84c2e21ffffffff,197.0,0.0,0.0
84c2e23ffffffff,790.0,0.0,0.0
84c2e29ffffffff,39.0,0.0,0.0
84c2e2bffffffff,39.0,0.0,0.0
84c2e2dffffffff,87.0,0.0,0.0
84c2e31ffffffff,2972.0,0.0,25.0
84c2e33ffffffff,592.0,0.0,24.0
84c2e35ffffffff,142.0,0.0,2.0
84c2e37ffffffff,17.0,0.0,0.0
84c2e39ffffffff,698.0,0.0,3.0
84c2e3bffffffff,183.0,0.0,0.0
84c2e3dffffffff,330.0,0.0,0.0
84c2e41ffffffff,4.0,0.0,0.0
84c2e43ffffffff,18.0,0.0,0.0
84c2e47ffffffff,2.0,0.0,0.0
84c2e49ffffffff,1.0,0.0,0.0
84c2e53ffffffff,11.0,0.0,0.0
84c2e55ffffffff,11.0,0.0,0.0
84c2e57ffffffff,2.0,0.0,0.0
84c2e5dffffffff,13.0,0.0,0.0
84c2e61ffffffff,8.0,0.0,0.0
84c2e63ffffffff,11.0,0.0,0.0
84c2e67ffffffff,37.0,0.0,0.0
84c2e69ffffffff,1.0,0.0,0.0
84c2e6bffffffff,9.0,0.0,0.0
84c2e6dffffffff,2.0,0.0,0.0
84c2e85ffffffff,35.0,0.0,0.0
84c2e87ffffffff,50.0,0.0,0.0
84c2e97ffffffff,4.0,0.0,0.0
84c2e99ffffffff,8.0,0.0,0.0
84c2e9bffffffff,2.0,0.0,0.0
