cell_id,Cardinalis cardinalis,Cardinalis cardinalis [cardinalis Group],Cardinalis cardinalis carneus
842a819ffffffff,338.0,11.0,0.0
842a81bffffffff,612.0,0.0,0.0
842a81dffffffff,582.0,23.0,0.0
842a821ffffffff,855.0,2.0,0.0
842a823ffffffff,242.0,3.0,0.0
842a825ffffffff,1161.0,0.0,0.0
842a827ffffffff,1335.0,0.0,0.0
842a829ffffffff,381.0,0.0,0.0
842a82bffffffff,324.0,13.0,0.0
842a82dffffffff,595.0,0.0,0.0
842a831ffffffff,40.0,2.0,0.0
842a833ffffffff,98.0,2.0,0.0
842a835ffffffff,33.0,0.0,0.0
842a837ffffffff,45.0,0.0,0.0
842a839ffffffff,170.0,2.0,0.0
842a83bffffffff,12.0,0.0,0.0
842a83dffffffff,14.0,1.0,0.0
842a841ffffffff,3976.0,0.0,0.0
842a843ffffffff,1840.0,0.0,0.0
842a845ffffffff,3767.0,0.0,0.0
842a847ffffffff,7838.0,0.0,0.0
842a849ffffffff,6257.0,0.0,0.0
842a84bffffffff,5211.0,0.0,0.0
842a84dffffffff,6564.0,0.0,0.0
842a851ffffffff,2431.0,59.0,0.0
842a853ffffffff,281.0,1.0,0.0
842a855ffffffff,1001.0,6.0,0.0
842a857ffffffff,2204.0,78.0,0.0
842a859ffffffff,394.0,0.0,0.0
842a85bffffffff,1915.0,50.0,0.0
842a85dffffffff,746.0,0.0,0.0
842a861ffffffff,716.0,0.0,0.0
842a863ffffffff,380.0,4.0,0.0
842a865ffffffff,1396.0,0.0,0.0
842a867ffffffff,446.0,0.0,0.0
842a869ffffffff,247.0,2.0,0.0
842a86bffffffff,1108.0,2.0,0.0
842a86dffffffff,3467.0,0.0,0.0
842a881ffffffff,267.0,0.0,0.0
842a883ffffffff,326.0,0.0,0.0
842a885ffffffff,603.0,0.0,0.0
842a887ffffffff,355.0,0.0,0.0
842a889ffffffff,750.0,0.0,0.0
842a88bffffffff,387.0,0.0,0.0
842a88dffffffff,1995.0,0.0,0.0
842a891ffffffff,155.0,0.0,0.0
842a893ffffffff,593.0,4.0,0.0
842a895ffffffff,590.0,11.0,0.0
842a897ffffffff,11653.0,63.0,0.0
842a899ffffffff,491.0,2.0,0.0
842a89bffffffff,160.0,0.0,0.0
842a89dffffffff,2558.0,0.0,0.0
842a8a1ffffffff,1242.0,0.0,0.0
842a8a3ffffffff,153.0,0.0,0.0
842a8a5ffffffff,294.0,0.0,0.0
842a8a7ffffffff,318.0,0.0,0.0
842a8a9ffffffff,5446.0,0.0,0.0
842a8abffffffff,414.0,0.0,0.0
842a8adffffffff,6441.0,0.0,0.0
842a8b1ffffffff,9609.0,57.0,0.0
842a8b3ffffffff,774.0,0.0,0.0
842a8b5ffffffff,7515.0,19.0,0.0
842a8b7ffffffff,592.0,3.0,0.0
842a8b9ffffffff,268.0,1.0,0.0
842a8bbffffffff,13201.0,125.0,0.0
842a8bdffffffff,516.0,0.0,0.0
842a8c1ffffffff,11364.0,0.0,0.0
842a8c3ffffffff,652.0,0.0,0.0
842a8c5ffffffff,6440.0,0.0,0.0
842a8c7ffffffff,1285.0,0.0,0.0
842a8c9ffffffff,1372.0,0.0,0.0
842a8cbffffffff,1121.0,0.0,0.0
842a8cdffffffff,2891.0,0.0,0.0
842a8d1ffffffff,245.0,0.0,0.0
842a8d3ffffffff,246.0,0.0,0.0
842a8d5ffffffff,2422.0,0.0,0.0
842a8d7ffffffff,244.0,0.0,0.0
842a8d9ffffffff,5052.0,0.0,0.0
842a8dbffffffff,694.0,0.0,0.0
842a8ddffffffff,1359.0,0.0,0.0
842a8e1ffffffff,441.0,0.0,0.0
842a8e3ffffffff,3809.0,0.0,0.0
842a8e5ffffffff,195.0,11.0,0.0
842a8e7ffffffff,473.0,12.0,0.0
842a8e9ffffffff,617.0,0.0,0.0
842a8ebffffffff,1290.0,0.0,0.0
842a8edffffffff,360.0,8.0,0.0
842a901ffffffff,313.0,0.0,0.0
842a903ffffffff,5168.0,0.0,0.0
842a905ffffffff,838.0,0.0,0.0
842a907ffffffff,3605.0,0.0,0.0
842a909ffffffff,331.0,0.0,0.0
842a90bffffffff,2865.0,0.0,0.0
842a90dffffffff,187.0,0.0,0.0
842a911ffffffff,452.0,0.0,0.0
842a913ffffffff,85.0,0.0,0.0
842a915ffffffff,363.0,0.0,0.0
842a917ffffffff,372.0,0.0,0.0
842a919ffffffff,2020.0,0.0,0.0
842a91bffffffff,990.0,0.0,0.0
842a91dffffffff,1820.0,0.0,0.0
842a921ffffffff,384.0,0.0,0.0
842a923ffffffff,904.0,0.0,0.0
842a925ffffffff,4706.0,0.0,0.0
842a927ffffffff,780.0,0.0,0.0
842a929ffffffff,43.0,0.0,0.0
842a92bffffffff,584.0,0.0,0.0
842a92dffffffff,407.0,0.0,0.0
842a931ffffffff,6650.0,0.0,0.0
842a933ffffffff,1458.0,0.0,0.0
842a935ffffffff,2292.0,0.0,0.0
842a937ffffffff,1130.0,0.0,0.0
842a939ffffffff,3627.0,0.0,0.0
842a93bffffffff,1754.0,0.0,0.0
842a93dffffffff,2033.0,0.0,0.0
842a941ffffffff,1023.0,0.0,0.0
842a943ffffffff,1947.0,0.0,0.0
842a945ffffffff,253.0,0.0,0.0
842a947ffffffff,895.0,0.0,0.0
842a949ffffffff,5172.0,0.0,0.0
842a94bffffffff,170.0,0.0,0.0
842a94dffffffff,14360.0,0.0,0.0
842a951ffffffff,1397.0,0.0,0.0
842a953ffffffff,3476.0,0.0,0.0
842a955ffffffff,3377.0,0.0,0.0
842a957ffffffff,21208.0,0.0,0.0
842a959ffffffff,5365.0,0.0,0.0
842a95bffffffff,470.0,0.0,0.0
842a95dffffffff,1394.0,0.0,0.0
842a961ffffffff,51.0,0.0,0.0
842a963ffffffff,149.0,0.0,0.0
842a965ffffffff,677.0,0.0,0.0
842a967ffffffff,115.0,0.0,0.0
842a969ffffffff,149.0,0.0,0.0
842a96bffffffff,189.0,0.0,0.0
842a96dffffffff,427.0,0.0,0.0
842a981ffffffff,44.0,0.0,0.0
842a983ffffffff,179.0,0.0,0.0
842a985ffffffff,34.0,0.0,0.0
842a987ffffffff,34.0,0.0,0.0
842a989ffffffff,8.0,0.0,0.0
842a98bffffffff,8.0,0.0,0.0
842a98dffffffff,77.0,0.0,0.0
842a991ffffffff,552.0,0.0,0.0
842a993ffffffff,876.0,8.0,0.0
842a995ffffffff,130.0,0.0,0.0
842a997ffffffff,2848.0,0.0,0.0
842a999ffffffff,249.0,0.0,0.0
842a99bffffffff,369.0,0.0,0.0
842a99dffffffff,154.0,0.0,0.0
842a9a1ffffffff,374.0,0.0,0.0
842a9a3ffffffff,68.0,0.0,0.0
842a9a5ffffffff,3172.0,2.0,0.0
842a9a7ffffffff,202.0,0.0,0.0
842a9a9ffffffff,591.0,0.0,0.0
842a9abffffffff,42.0,0.0,0.0
842a9adffffffff,1026.0,5.0,0.0
842a9b1ffffffff,174.0,0.0,0.0
842a9b3ffffffff,463.0,0.0,0.0
842a9b5ffffffff,190.0,0.0,0.0
842a9b7ffffffff,672.0,0.0,0.0
842a9b9ffffffff,258.0,0.0,0.0
842a9bbffffffff,2550.0,0.0,0.0
842a9bdffffffff,38.0,0.0,0.0
842a9c1ffffffff,790.0,5.0,0.0
842a9c3ffffffff,53.0,0.0,0.0
842a9c5ffffffff,117.0,0.0,0.0
842a9c7ffffffff,278.0,6.0,0.0
842a9c9ffffffff,98.0,0.0,0.0
842a9cbffffffff,412.0,0.0,0.0
842a9cdffffffff,198.0,0.0,0.0
842a9d1ffffffff,163.0,4.0,0.0
842a9d3ffffffff,280.0,3.0,0.0
842a9d5ffffffff,13.0,0.0,0.0
842a9d7ffffffff,8.0,0.0,0.0
842a9d9ffffffff,907.0,66.0,0.0
842a9dbffffffff,128.0,7.0,0.0
842a9ddffffffff,150.0,0.0,0.0
842a9e1ffffffff,26.0,0.0,0.0
842a9e3ffffffff,530.0,0.0,0.0
842a9e5ffffffff,169.0,0.0,0.0
842a9e7ffffffff,75.0,1.0,0.0
842a9e9ffffffff,1223.0,0.0,0.0
842a9ebffffffff,104.0,0.0,0.0
842a9edffffffff,497.0,0.0,0.0
842aa01ffffffff,408.0,0.0,0.0
842aa03ffffffff,992.0,0.0,0.0
842aa05ffffffff,251.0,0.0,0.0
842aa07ffffffff,240.0,0.0,0.0
842aa09ffffffff,1120.0,0.0,0.0
842aa0bffffffff,1483.0,0.0,0.0
842aa0dffffffff,98.0,0.0,0.0
842aa11ffffffff,503.0,0.0,0.0
842aa13ffffffff,4541.0,0.0,0.0
842aa15ffffffff,694.0,0.0,0.0
842aa17ffffffff,4113.0,34.0,0.0
842aa19ffffffff,784.0,0.0,0.0
842aa1bffffffff,1611.0,0.0,0.0
842aa1dffffffff,6737.0,0.0,0.0
842aa21ffffffff,198.0,0.0,0.0
842aa23ffffffff,198.0,0.0,0.0
842aa25ffffffff,789.0,0.0,0.0
842aa27ffffffff,446.0,0.0,0.0
842aa29ffffffff,291.0,0.0,0.0
842aa2bffffffff,117.0,0.0,0.0
842aa2dffffffff,734.0,0.0,0.0
842aa31ffffffff,6484.0,0.0,0.0
842aa33ffffffff,1537.0,0.0,0.0
842aa35ffffffff,725.0,0.0,0.0
842aa37ffffffff,585.0,0.0,0.0
842aa39ffffffff,8354.0,0.0,0.0
842aa3bffffffff,2646.0,0.0,0.0
842aa3dffffffff,150.0,0.0,0.0
842aa41ffffffff,3398.0,0.0,0.0
842aa43ffffffff,4408.0,0.0,0.0
842aa45ffffffff,1506.0,0.0,0.0
842aa47ffffffff,265.0,0.0,0.0
842aa49ffffffff,4203.0,0.0,0.0
842aa4bffffffff,32752.0,0.0,0.0
842aa4dffffffff,4925.0,0.0,0.0
842aa51ffffffff,496.0,0.0,0.0
842aa53ffffffff,1637.0,3.0,0.0
842aa55ffffffff,71.0,0.0,0.0
842aa57ffffffff,139.0,0.0,0.0
842aa59ffffffff,1433.0,2.0,0.0
842aa5bffffffff,531.0,0.0,0.0
842aa5dffffffff,716.0,19.0,0.0
842aa61ffffffff,448.0,0.0,0.0
842aa63ffffffff,178.0,0.0,0.0
842aa65ffffffff,503.0,0.0,0.0
842aa67ffffffff,249.0,0.0,0.0
842aa69ffffffff,2251.0,0.0,0.0
842aa6bffffffff,265.0,0.0,0.0
842aa6dffffffff,5482.0,0.0,0.0
842aa81ffffffff,9868.0,88.0,0.0
842aa83ffffffff,4741.0,116.0,0.0
842aa85ffffffff,43092.0,348.0,0.0
842aa87ffffffff,18483.0,102.0,0.0
842aa89ffffffff,7428.0,211.0,0.0
842aa8bffffffff,10046.0,179.0,0.0
842aa8dffffffff,26842.0,1063.0,0.0
842aa91ffffffff,2196.0,59.0,0.0
842aa93ffffffff,1059.0,0.0,0.0
842aa95ffffffff,3765.0,104.0,0.0
842aa97ffffffff,389.0,0.0,0.0
842aa99ffffffff,4607.0,94.0,0.0
842aa9bffffffff,7970.0,98.0,0.0
842aa9dffffffff,3958.0,101.0,0.0
842aaa1ffffffff,4324.0,0.0,0.0
842aaa3ffffffff,1344.0,0.0,0.0
842aaa5ffffffff,2239.0,6.0,0.0
842aaa7ffffffff,1793.0,0.0,0.0
842aaa9ffffffff,15969.0,343.0,0.0
842aaabffffffff,15594.0,0.0,0.0
842aaadffffffff,4898.0,194.0,0.0
842aab1ffffffff,720.0,0.0,0.0
842aab3ffffffff,834.0,0.0,0.0
842aab5ffffffff,586.0,0.0,0.0
842aab7ffffffff,2063.0,0.0,0.0
842aab9ffffffff,3114.0,46.0,0.0
842aabbffffffff,620.0,0.0,0.0
842aabdffffffff,4978.0,9.0,0.0
842aac1ffffffff,12536.0,2.0,0.0
842aac3ffffffff,5515.0,49.0,0.0
842aac5ffffffff,5425.0,0.0,0.0
842aac7ffffffff,6668.0,139.0,0.0
842aac9ffffffff,12109.0,0.0,0.0
842aacbffffffff,20370.0,3.0,0.0
842aacdffffffff,5369.0,0.0,0.0
842aad1ffffffff,43788.0,1.0,0.0
842aad3ffffffff,8204.0,8.0,0.0
842aad5ffffffff,8355.0,2.0,0.0
842aad7ffffffff,2448.0,0.0,0.0
842aad9ffffffff,6671.0,0.0,0.0
842aadbffffffff,1710.0,0.0,0.0
842aaddffffffff,2424.0,0.0,0.0
842aae1ffffffff,2671.0,5.0,0.0
842aae3ffffffff,5736.0,41.0,0.0
842aae5ffffffff,1620.0,6.0,0.0
842aae7ffffffff,6163.0,193.0,0.0
842aae9ffffffff,4978.0,83.0,0.0
842aaebffffffff,4365.0,204.0,0.0
842aaedffffffff,3788.0,44.0,0.0
842ab03ffffffff,4727.0,0.0,0.0
842ab05ffffffff,5984.0,0.0,0.0
842ab09ffffffff,1402.0,0.0,0.0
842ab0dffffffff,2279.0,0.0,0.0
842ab11ffffffff,2872.0,0.0,0.0
842ab13ffffffff,3502.0,0.0,0.0
842ab15ffffffff,5025.0,0.0,0.0
842ab17ffffffff,1479.0,0.0,0.0
842ab19ffffffff,2472.0,0.0,0.0
842ab1bffffffff,738.0,0.0,0.0
842ab1dffffffff,553.0,0.0,0.0
842ab21ffffffff,7390.0,0.0,0.0
842ab23ffffffff,3164.0,0.0,0.0
842ab25ffffffff,27504.0,0.0,0.0
842ab27ffffffff,25320.0,0.0,0.0
842ab29ffffffff,1075.0,0.0,0.0
842ab2bffffffff,17508.0,13.0,0.0
842ab2dffffffff,10186.0,0.0,0.0
842ab31ffffffff,5066.0,0.0,0.0
842ab33ffffffff,2675.0,0.0,0.0
842ab35ffffffff,4277.0,0.0,0.0
842ab37ffffffff,772.0,0.0,0.0
842ab39ffffffff,10773.0,0.0,0.0
842ab3bffffffff,12385.0,0.0,0.0
842ab3dffffffff,817.0,0.0,0.0
842ab41ffffffff,2581.0,11.0,0.0
842ab43ffffffff,1302.0,0.0,0.0
842ab45ffffffff,259.0,0.0,0.0
842ab47ffffffff,5998.0,5.0,0.0
842ab49ffffffff,12003.0,0.0,0.0
842ab4bffffffff,5538.0,17.0,0.0
842ab4dffffffff,413.0,0.0,0.0
842ab51ffffffff,312.0,0.0,0.0
842ab53ffffffff,252.0,0.0,0.0
842ab55ffffffff,7637.0,0.0,0.0
842ab57ffffffff,3000.0,0.0,0.0
842ab59ffffffff,370.0,13.0,0.0
842ab5bffffffff,1122.0,0.0,0.0
842ab5dffffffff,1437.0,12.0,0.0
842ab61ffffffff,2931.0,0.0,0.0
842ab63ffffffff,270.0,0.0,0.0
842ab65ffffffff,316.0,0.0,0.0
842ab67ffffffff,5467.0,0.0,0.0
842ab69ffffffff,1141.0,0.0,0.0
842ab6bffffffff,1391.0,4.0,0.0
842ab6dffffffff,199.0,0.0,0.0
842ac6dffffffff,455.0,0.0,0.0
842ad01ffffffff,121.0,0.0,0.0
842ad03ffffffff,1869.0,0.0,0.0
842ad05ffffffff,75.0,0.0,0.0
842ad07ffffffff,204.0,0.0,0.0
842ad09ffffffff,56.0,0.0,0.0
842ad0bffffffff,348.0,0.0,0.0
842ad0dffffffff,84.0,0.0,0.0
842ad15ffffffff,1050.0,0.0,0.0
842ad21ffffffff,110.0,0.0,0.0
842ad23ffffffff,31.0,0.0,0.0
842ad25ffffffff,207.0,0.0,0.0
842ad27ffffffff,165.0,0.0,0.0
842ad29ffffffff,242.0,0.0,0.0
842ad2bffffffff,123.0,0.0,0.0
842ad2dffffffff,370.0,0.0,0.0
842ad31ffffffff,666.0,0.0,0.0
842ad35ffffffff,1097.0,0.0,0.0
842ad37ffffffff,4460.0,0.0,0.0
842ad39ffffffff,1273.0,0.0,0.0
842ad3dffffffff,23.0,0.0,0.0
842ad41ffffffff,153.0,0.0,0.0
842ad43ffffffff,30.0,0.0,0.0
842ad45ffffffff,219.0,0.0,0.0
842ad47ffffffff,143.0,0.0,0.0
842ad49ffffffff,605.0,0.0,0.0
842ad4bffffffff,221.0,0.0,0.0
842ad4dffffffff,297.0,0.0,0.0
842ad51ffffffff,893.0,0.0,0.0
842ad55ffffffff,441.0,0.0,0.0
842ad57ffffffff,76.0,0.0,0.0
842ad59ffffffff,1041.0,0.0,0.0
842ad5bffffffff,145.0,0.0,0.0
842ad5dffffffff,1103.0,0.0,0.0
842ad61ffffffff,458.0,0.0,0.0
842ad63ffffffff,155.0,0.0,0.0
842ad65ffffffff,489.0,2.0,0.0
842ad67ffffffff,973.0,0.0,0.0
842ad69ffffffff,8015.0,17.0,0.0
842ad6bffffffff,437.0,0.0,0.0
842ad6dffffffff,8428.0,177.0,0.0
842af01ffffffff,423.0,0.0,0.0
842af03ffffffff,1980.0,0.0,0.0
842af05ffffffff,1302.0,0.0,0.0
842af07ffffffff,1003.0,0.0,0.0
842af0dffffffff,3178.0,0.0,0.0
842af15ffffffff,2116.0,0.0,0.0
842af17ffffffff,733.0,0.0,0.0
842af21ffffffff,67.0,0.0,0.0
842af23ffffffff,360.0,0.0,0.0
842af25ffffffff,181.0,0.0,0.0
842af27ffffffff,64.0,0.0,0.0
842af29ffffffff,1351.0,0.0,0.0
842af2bffffffff,225.0,0.0,0.0
842af2dffffffff,299.0,0.0,0.0
842af31ffffffff,1319.0,0.0,0.0
842af33ffffffff,192.0,0.0,0.0
842af35ffffffff,356.0,0.0,0.0
842af37ffffffff,808.0,0.0,0.0
842af39ffffffff,1398.0,0.0,0.0
842af3bffffffff,26.0,0.0,0.0
842af3dffffffff,934.0,0.0,0.0
842af45ffffffff,5.0,0.0,0.0
842af61ffffffff,8486.0,0.0,0.0
842af63ffffffff,6093.0,0.0,0.0
842af65ffffffff,8636.0,0.0,0.0
842af67ffffffff,671.0,0.0,0.0
842af69ffffffff,1971.0,0.0,0.0
842af6bffffffff,4317.0,0.0,0.0
842af6dffffffff,2497.0,0.0,0.0
842b001ffffffff,1.0,0.0,0.0
842b003ffffffff,125.0,0.0,0.0
842b005ffffffff,9.0,0.0,0.0
842b007ffffffff,72.0,0.0,0.0
842b011ffffffff,401.0,0.0,0.0
842b013ffffffff,5616.0,0.0,0.0
842b015ffffffff,2.0,0.0,0.0
842b017ffffffff,231.0,0.0,0.0
842b019ffffffff,21.0,0.0,0.0
842b01bffffffff,4.0,0.0,0.0
842b01dffffffff,2.0,0.0,0.0
842b023ffffffff,5.0,0.0,0.0
842b02bffffffff,149.0,0.0,0.0
842b02dffffffff,2.0,0.0,0.0
842b031ffffffff,13.0,0.0,0.0
842b033ffffffff,336.0,0.0,0.0
842b035ffffffff,151.0,0.0,0.0
842b037ffffffff,8.0,0.0,0.0
842b039ffffffff,31.0,0.0,0.0
842b03bffffffff,3137.0,0.0,0.0
842b03dffffffff,12.0,0.0,0.0
842b051ffffffff,6.0,0.0,0.0
842b053ffffffff,53.0,0.0,0.0
842b055ffffffff,4.0,0.0,0.0
842b057ffffffff,2.0,0.0,0.0
842b05dffffffff,2.0,0.0,0.0
842b067ffffffff,205.0,0.0,0.0
842b0a1ffffffff,374.0,0.0,0.0
842b0a5ffffffff,636.0,0.0,0.0
842b0a7ffffffff,109.0,0.0,0.0
842b0a9ffffffff,10.0,0.0,0.0
842b0adffffffff,20.0,0.0,0.0
842b0c5ffffffff,1017.0,0.0,0.0
842b0cdffffffff,4.0,0.0,0.0
842b0e1ffffffff,411.0,0.0,0.0
842b0e3ffffffff,14.0,0.0,0.0
842b0e5ffffffff,4.0,0.0,0.0
842b0e7ffffffff,35.0,0.0,0.0
842b0e9ffffffff,169.0,0.0,0.0
842b0edffffffff,2.0,0.0,0.0
842b101ffffffff,1.0,0.0,0.0
842b103ffffffff,1.0,0.0,0.0
842b105ffffffff,9.0,0.0,0.0
842b107ffffffff,4.0,0.0,0.0
842b10bffffffff,1.0,0.0,0.0
842b111ffffffff,1.0,0.0,0.0
842b113ffffffff,2.0,0.0,0.0
842b115ffffffff,13.0,0.0,0.0
842b117ffffffff,4.0,0.0,0.0
842b121ffffffff,167.0,0.0,0.0
842b125ffffffff,48.0,0.0,0.0
842b127ffffffff,32.0,0.0,0.0
842b129ffffffff,3.0,0.0,0.0
842b12bffffffff,5.0,0.0,0.0
842b12dffffffff,240.0,0.0,0.0
842b133ffffffff,5.0,0.0,0.0
842b137ffffffff,2.0,0.0,0.0
842b141ffffffff,1.0,0.0,0.0
842b14dffffffff,6.0,0.0,0.0
842b161ffffffff,48.0,0.0,0.0
842b167ffffffff,13.0,0.0,0.0
842b169ffffffff,13.0,0.0,0.0
842b16bffffffff,3.0,0.0,0.0
842b181ffffffff,54.0,0.0,0.0
842b185ffffffff,85.0,0.0,0.0
842b187ffffffff,977.0,0.0,0.0
842b189ffffffff,503.0,0.0,0.0
842b18dffffffff,4.0,0.0,0.0
842b199ffffffff,497.0,0.0,0.0
842b1a1ffffffff,533.0,0.0,0.0
842b1a3ffffffff,1190.0,0.0,0.0
842b1a5ffffffff,712.0,0.0,0.0
842b1a7ffffffff,1436.0,0.0,0.0
842b1a9ffffffff,1219.0,0.0,0.0
842b1abffffffff,979.0,0.0,0.0
842b1adffffffff,157.0,0.0,0.0
842b1b5ffffffff,68.0,0.0,0.0
842b1bdffffffff,131.0,0.0,0.0
842b1c3ffffffff,21.0,0.0,0.0
842b1c7ffffffff,86.0,0.0,0.0
842b1c9ffffffff,3.0,0.0,0.0
842b1cbffffffff,301.0,0.0,0.0
842b1cdffffffff,77.0,0.0,0.0
842b1d1ffffffff,79.0,0.0,0.0
842b1d3ffffffff,89.0,0.0,0.0
842b1d5ffffffff,135.0,0.0,0.0
842b1d7ffffffff,110.0,0.0,0.0
842b1d9ffffffff,285.0,0.0,0.0
842b1e1ffffffff,2.0,0.0,0.0
842b1e7ffffffff,2.0,0.0,0.0
842b1ebffffffff,6.0,0.0,0.0
842b1edffffffff,4.0,0.0,0.0
842b285ffffffff,25.0,0.0,0.0
842b2a7ffffffff,2.0,0.0,0.0
842b2c5ffffffff,1.0,0.0,0.0
842b2e7ffffffff,4.0,0.0,0.0
842b2edffffffff,2.0,0.0,0.0
842b801ffffffff,27.0,0.0,0.0
842b807ffffffff,7.0,0.0,0.0
842b811ffffffff,518.0,0.0,0.0
842b813ffffffff,2585.0,0.0,0.0
842b815ffffffff,2977.0,82.0,0.0
842b817ffffffff,616.0,0.0,0.0
842b819ffffffff,841.0,0.0,0.0
842b81bffffffff,6473.0,0.0,0.0
842b81dffffffff,38.0,0.0,0.0
842b823ffffffff,58.0,0.0,0.0
842b831ffffffff,1319.0,13.0,0.0
842b833ffffffff,577.0,2.0,0.0
842b835ffffffff,298.0,0.0,0.0
842b837ffffffff,10.0,0.0,0.0
842b839ffffffff,414.0,0.0,0.0
842b83bffffffff,23054.0,1405.0,0.0
842b83dffffffff,17.0,0.0,0.0
842b851ffffffff,8.0,0.0,0.0
842b853ffffffff,239.0,0.0,0.0
842b855ffffffff,1.0,0.0,0.0
842b857ffffffff,152.0,0.0,0.0
842b85bffffffff,25.0,0.0,0.0
842b881ffffffff,15.0,0.0,0.0
842b883ffffffff,6617.0,0.0,0.0
842b885ffffffff,57.0,0.0,0.0
842b887ffffffff,96.0,0.0,0.0
842b889ffffffff,56.0,0.0,0.0
842b88bffffffff,68.0,0.0,0.0
842b88dffffffff,29.0,0.0,0.0
842b891ffffffff,8811.0,0.0,0.0
842b893ffffffff,3705.0,0.0,0.0
842b895ffffffff,560.0,0.0,0.0
842b897ffffffff,209.0,0.0,0.0
842b899ffffffff,2899.0,2.0,0.0
842b89bffffffff,3394.0,0.0,0.0
842b89dffffffff,758.0,0.0,0.0
842b8a1ffffffff,1389.0,0.0,0.0
842b8a3ffffffff,2799.0,0.0,0.0
842b8a7ffffffff,3059.0,0.0,0.0
842b8a9ffffffff,41.0,0.0,0.0
842b8abffffffff,293.0,0.0,0.0
842b8adffffffff,712.0,0.0,0.0
842b8b1ffffffff,448.0,2.0,0.0
842b8b3ffffffff,224.0,2.0,0.0
842b8b5ffffffff,595.0,0.0,0.0
842b8b7ffffffff,847.0,57.0,0.0
842b8b9ffffffff,676.0,0.0,0.0
842b8bbffffffff,434.0,0.0,0.0
842b8bdffffffff,1511.0,0.0,0.0
842b8c1ffffffff,20.0,0.0,0.0
842b8c3ffffffff,78.0,0.0,0.0
842b8c5ffffffff,26.0,0.0,0.0
842b8c7ffffffff,123.0,0.0,0.0
842b8c9ffffffff,1677.0,0.0,0.0
842b8cbffffffff,8793.0,0.0,0.0
842b8cdffffffff,1264.0,0.0,0.0
842b8d1ffffffff,8038.0,0.0,0.0
842b8d3ffffffff,785.0,0.0,0.0
842b8d5ffffffff,1641.0,0.0,0.0
842b8d7ffffffff,735.0,0.0,0.0
842b8d9ffffffff,292.0,0.0,0.0
842b8dbffffffff,2405.0,0.0,0.0
842b8ddffffffff,4844.0,0.0,0.0
842b8e1ffffffff,525.0,0.0,0.0
842b8e3ffffffff,18.0,0.0,0.0
842b8e5ffffffff,4682.0,0.0,0.0
842b8e7ffffffff,2213.0,0.0,0.0
842b8e9ffffffff,2050.0,0.0,0.0
842b8ebffffffff,50.0,0.0,0.0
842b8edffffffff,356.0,19.0,0.0
842b909ffffffff,635.0,0.0,0.0
842b915ffffffff,6.0,0.0,0.0
842b917ffffffff,6.0,0.0,0.0
842b931ffffffff,2.0,0.0,0.0
842b935ffffffff,2.0,0.0,0.0
842b93bffffffff,2.0,0.0,0.0
842b981ffffffff,1374.0,0.0,0.0
842b983ffffffff,2596.0,54.0,0.0
842b985ffffffff,477.0,0.0,0.0
842b987ffffffff,3810.0,57.0,0.0
842b989ffffffff,216.0,0.0,0.0
842b98bffffffff,13582.0,0.0,0.0
842b98dffffffff,560.0,0.0,0.0
842b991ffffffff,7673.0,0.0,0.0
842b993ffffffff,13860.0,0.0,0.0
842b995ffffffff,103.0,0.0,0.0
842b997ffffffff,2236.0,3.0,0.0
842b999ffffffff,944.0,0.0,0.0
842b99bffffffff,1045.0,0.0,0.0
842b99dffffffff,849.0,0.0,0.0
842b9a1ffffffff,200.0,0.0,0.0
842b9a3ffffffff,2167.0,2.0,0.0
842b9a5ffffffff,218.0,0.0,0.0
842b9a7ffffffff,340.0,0.0,0.0
842b9a9ffffffff,1388.0,0.0,0.0
842b9abffffffff,2538.0,0.0,0.0
842b9adffffffff,323.0,0.0,0.0
842b9b1ffffffff,3158.0,2.0,0.0
842b9b3ffffffff,9556.0,22.0,0.0
842b9b5ffffffff,17338.0,620.0,0.0
842b9b7ffffffff,5232.0,216.0,0.0
842b9b9ffffffff,4569.0,74.0,0.0
842b9bbffffffff,1431.0,24.0,0.0
842b9bdffffffff,27779.0,0.0,0.0
842b9c1ffffffff,6.0,0.0,0.0
842b9c3ffffffff,4.0,0.0,0.0
842b9d1ffffffff,582.0,0.0,0.0
842b9d3ffffffff,3776.0,0.0,0.0
842b9d5ffffffff,128.0,0.0,0.0
842b9d7ffffffff,5272.0,0.0,0.0
842b9d9ffffffff,280.0,0.0,0.0
842b9dbffffffff,15265.0,0.0,0.0
842b9ddffffffff,5.0,0.0,0.0
842b9e1ffffffff,3.0,0.0,0.0
842b9e3ffffffff,802.0,0.0,0.0
842b9e5ffffffff,25.0,0.0,0.0
842b9e7ffffffff,105.0,0.0,0.0
842b9e9ffffffff,58.0,0.0,0.0
842b9ebffffffff,461.0,0.0,0.0
842b9edffffffff,6.0,0.0,0.0
842ba13ffffffff,3596.0,0.0,0.0
842ba1bffffffff,2.0,0.0,0.0
842ba27ffffffff,1.0,0.0,0.0
842ba81ffffffff,52.0,0.0,0.0
842ba83ffffffff,12.0,0.0,0.0
842ba85ffffffff,565.0,0.0,0.0
842ba87ffffffff,2565.0,0.0,0.0
842ba89ffffffff,54.0,0.0,0.0
842ba8bffffffff,27.0,0.0,0.0
842ba8dffffffff,215.0,0.0,0.0
842ba91ffffffff,18.0,0.0,0.0
842ba93ffffffff,126.0,0.0,0.0
842ba95ffffffff,217.0,0.0,0.0
842ba97ffffffff,214.0,0.0,0.0
