cell_id,Phylloscopus collybita,Phylloscopus collybita [collybita Group],Phylloscopus collybita tristis
835974fffffffff,3.0,0.0,0.0
83598dfffffffff,2.0,0.0,0.0
83599efffffffff,3.0,0.0,0.0
836080fffffffff,5.0,0.0,0.0
836082fffffffff,1.0,0.0,0.0
836088fffffffff,128.0,0.0,0.0
83608afffffffff,9.0,0.0,1.0
83608bfffffffff,362.0,0.0,32.0
83608cfffffffff,4.0,0.0,0.0
83608dfffffffff,11.0,0.0,0.0
83608efffffffff,61.0,0.0,0.0
836090fffffffff,33.0,0.0,2.0
836091fffffffff,31.0,0.0,0.0
836092fffffffff,107.0,0.0,0.0
836093fffffffff,14.0,0.0,0.0
836094fffffffff,3.0,0.0,0.0
836096fffffffff,143.0,0.0,0.0
836098fffffffff,38.0,0.0,2.0
836099fffffffff,56.0,0.0,0.0
83609afffffffff,7.0,0.0,0.0
83609bfffffffff,11.0,0.0,0.0
83609cfffffffff,7.0,0.0,0.0
83609dfffffffff,8.0,0.0,0.0
83609efffffffff,147.0,0.0,8.0
8360a9fffffffff,3.0,0.0,0.0
8360aafffffffff,2.0,0.0,0.0
8360abfffffffff,9.0,0.0,0.0
8360b6fffffffff,3.0,0.0,0.0
836326fffffffff,27.0,0.0,5.0
836330fffffffff,29.0,7.0,4.0
836332fffffffff,87.0,5.0,18.0
836336fffffffff,10.0,2.0,0.0
837520fffffffff,16.0,0.0,0.0
837a45fffffffff,15.0,0.0,0.0
837a48fffffffff,6.0,0.0,0.0
837a5afffffffff,3.0,0.0,0.0
837a64fffffffff,2.0,0.0,0.0
837a6afffffffff,3.0,0.0,0.0
837a6efffffffff,7.0,0.0,0.0
837ac1fffffffff,2.0,0.0,0.0
837ac8fffffffff,65.0,0.0,0.0
837acafffffffff,30.0,0.0,0.0
837acbfffffffff,4.0,0.0,0.0
837accfffffffff,120.0,0.0,0.0
837acdfffffffff,56.0,0.0,0.0
837acefffffffff,15.0,0.0,0.0
837ad9fffffffff,49.0,0.0,0.0
837ae8fffffffff,13.0,0.0,0.0
837ae9fffffffff,13.0,0.0,0.0
837aeafffffffff,4.0,0.0,0.0
837aedfffffffff,10.0,0.0,0.0
