cell_id,Dendrocygna autumnalis,Dendrocygna autumnalis fulgens,Dendrocygna autumnalis autumnalis
846d341ffffffff,80.0,15.0,0.0
846d343ffffffff,71.0,12.0,0.0
846d345ffffffff,6.0,0.0,0.0
846d347ffffffff,28.0,0.0,0.0
846d34bffffffff,22.0,2.0,0.0
846d34dffffffff,1198.0,94.0,0.0
846d351ffffffff,4.0,0.0,0.0
846d357ffffffff,5.0,0.0,0.0
846d359ffffffff,3.0,0.0,0.0
846d35bffffffff,2036.0,7.0,0.0
846d35dffffffff,118.0,8.0,0.0
846d36bffffffff,14.0,0.0,0.0
846d601ffffffff,245.0,0.0,0.0
846d603ffffffff,4.0,0.0,0.0
846d605ffffffff,183.0,0.0,0.0
846d607ffffffff,31.0,0.0,0.0
846d609ffffffff,3.0,0.0,0.0
846d60dffffffff,425.0,0.0,0.0
846d611ffffffff,25.0,0.0,0.0
846d613ffffffff,479.0,0.0,0.0
846d615ffffffff,58.0,0.0,0.0
846d617ffffffff,10.0,0.0,0.0
846d619ffffffff,139.0,0.0,0.0
846d61bffffffff,18.0,0.0,0.0
846d61dffffffff,4.0,0.0,0.0
846d639ffffffff,78.0,0.0,0.0
846d63bffffffff,13.0,0.0,0.0
846d641ffffffff,976.0,0.0,0.0
846d645ffffffff,9.0,0.0,0.0
846d649ffffffff,13.0,0.0,0.0
846d64bffffffff,3.0,0.0,0.0
846d64dffffffff,4.0,0.0,0.0
846d651ffffffff,33.0,0.0,0.0
846d653ffffffff,22.0,0.0,0.0
846d655ffffffff,37.0,0.0,0.0
846d657ffffffff,286.0,0.0,0.0
846d661ffffffff,34.0,0.0,0.0
846d663ffffffff,173.0,0.0,0.0
846d665ffffffff,5.0,0.0,0.0
846d667ffffffff,220.0,0.0,0.0
846d66bffffffff,11.0,0.0,0.0
846d681ffffffff,254.0,0.0,0.0
846d683ffffffff,1564.0,0.0,0.0
846d685ffffffff,97.0,0.0,0.0
846d687ffffffff,1000.0,0.0,0.0
846d689ffffffff,79.0,0.0,0.0
846d68bffffffff,2101.0,0.0,0.0
846d68dffffffff,69.0,0.0,0.0
846d691ffffffff,370.0,0.0,0.0
846d693ffffffff,1089.0,0.0,0.0
846d695ffffffff,491.0,0.0,0.0
846d697ffffffff,2376.0,0.0,0.0
846d699ffffffff,184.0,0.0,0.0
846d69bffffffff,115.0,0.0,0.0
846d69dffffffff,244.0,0.0,0.0
846d6abffffffff,91.0,0.0,0.0
846d6b1ffffffff,20.0,0.0,0.0
846d6b9ffffffff,178.0,0.0,0.0
846d6bbffffffff,238.0,0.0,0.0
846d6bdffffffff,26.0,0.0,0.0
846d6c3ffffffff,82.0,0.0,0.0
846d6c5ffffffff,1.0,0.0,0.0
846d6c7ffffffff,77.0,0.0,0.0
846d6c9ffffffff,12.0,0.0,0.0
846d6cdffffffff,7.0,0.0,0.0
846d6d1ffffffff,19.0,0.0,0.0
846d6d3ffffffff,283.0,0.0,0.0
846d6d5ffffffff,995.0,0.0,0.0
846d6d7ffffffff,33.0,0.0,0.0
846d6ddffffffff,8.0,0.0,0.0
846d6e9ffffffff,12.0,0.0,0.0
846d6ebffffffff,27.0,0.0,0.0
846d6edffffffff,32.0,0.0,0.0
846d741ffffffff,35.0,0.0,0.0
846d745ffffffff,60.0,0.0,0.0
846d747ffffffff,67.0,0.0,0.0
846d749ffffffff,107.0,0.0,0.0
846d74bffffffff,205.0,0.0,0.0
846d74dffffffff,2.0,0.0,0.0
846d751ffffffff,125.0,0.0,0.0
846d759ffffffff,33.0,0.0,0.0
846d75bffffffff,246.0,0.0,0.0
846d75dffffffff,253.0,0.0,0.0
846d769ffffffff,22.0,0.0,0.0
846d76dffffffff,17.0,0.0,0.0
8480105ffffffff,6.0,0.0,0.0
8480141ffffffff,6.0,0.0,0.0
8480149ffffffff,5.0,0.0,0.0
84802b7ffffffff,3.0,0.0,0.0
8480301ffffffff,9.0,0.0,0.0
8480307ffffffff,1.0,0.0,0.0
848032bffffffff,9.0,0.0,0.0
8480341ffffffff,5.0,0.0,0.0
8480359ffffffff,2.0,0.0,0.0
848040bffffffff,3.0,0.0,0.0
8480445ffffffff,4.0,0.0,0.0
8480463ffffffff,2.0,0.0,0.0
8480487ffffffff,1.0,0.0,0.0
84804e9ffffffff,6.0,0.0,0.0
8480541ffffffff,3.0,0.0,0.0
848054bffffffff,11.0,0.0,0.0
848054dffffffff,2.0,0.0,0.0
84806a3ffffffff,4.0,0.0,0.0
84806a7ffffffff,7.0,0.0,0.0
84806abffffffff,19.0,0.0,0.0
84806c9ffffffff,2.0,0.0,0.0
8480737ffffffff,4.0,0.0,0.0
848075dffffffff,1.0,0.0,0.0
8481029ffffffff,2.0,0.0,0.0
8481053ffffffff,4.0,0.0,0.0
8481119ffffffff,3.0,0.0,0.0
848112dffffffff,4.0,0.0,0.0
848113dffffffff,2.0,0.0,0.0
8481153ffffffff,6.0,0.0,0.0
8481157ffffffff,2.0,0.0,0.0
84811abffffffff,2.0,0.0,0.0
84811edffffffff,1.0,0.0,1.0
8481211ffffffff,5.0,0.0,0.0
8481215ffffffff,9.0,0.0,0.0
8481219ffffffff,2.0,0.0,0.0
848121dffffffff,17.0,0.0,0.0
8481237ffffffff,2.0,0.0,0.0
8481243ffffffff,2.0,0.0,0.0
848124bffffffff,2.0,0.0,0.0
84812d3ffffffff,2.0,0.0,0.0
84812dbffffffff,1.0,0.0,0.0
848131dffffffff,2.0,0.0,0.0
8481339ffffffff,2.0,0.0,0.0
8481341ffffffff,1.0,0.0,0.0
8481343ffffffff,3.0,0.0,0.0
8481431ffffffff,2.0,0.0,0.0
848145dffffffff,19.0,0.0,9.0
84814d1ffffffff,3.0,0.0,0.0
84814d5ffffffff,14.0,0.0,0.0
84814e1ffffffff,4.0,0.0,0.0
84814e5ffffffff,3.0,0.0,0.0
84815c3ffffffff,2.0,0.0,0.0
84815d1ffffffff,3.0,0.0,0.0
84815d9ffffffff,8.0,0.0,0.0
848162bffffffff,73.0,0.0,2.0
8481635ffffffff,37.0,0.0,2.0
848163bffffffff,1.0,0.0,0.0
848163dffffffff,3.0,0.0,0.0
8481645ffffffff,2.0,0.0,0.0
8481649ffffffff,2.0,0.0,0.0
848166dffffffff,4.0,0.0,0.0
8481711ffffffff,3.0,0.0,0.0
8481803ffffffff,8.0,0.0,0.0
8481837ffffffff,2.0,0.0,0.0
8481839ffffffff,9.0,0.0,0.0
8481881ffffffff,3.0,0.0,0.0
8481a99ffffffff,5.0,0.0,0.0
8481a9bffffffff,24.0,0.0,2.0
848a003ffffffff,5.0,0.0,1.0
848a00bffffffff,6.0,0.0,0.0
848a04bffffffff,3.0,0.0,0.0
848a069ffffffff,1.0,0.0,0.0
848a209ffffffff,2.0,0.0,0.0
848a213ffffffff,5.0,0.0,0.0
848a23bffffffff,5.0,0.0,0.0
848a2edffffffff,11.0,0.0,0.0
848a317ffffffff,5.0,0.0,0.0
848a337ffffffff,6.0,0.0,0.0
848a35dffffffff,4.0,0.0,0.0
848a459ffffffff,13.0,0.0,0.0
848a45bffffffff,30.0,0.0,0.0
848a45dffffffff,15.0,0.0,0.0
848a68bffffffff,9.0,0.0,0.0
848a6d1ffffffff,4.0,0.0,0.0
848a6d3ffffffff,108.0,0.0,2.0
848a6d7ffffffff,17.0,0.0,0.0
848a6d9ffffffff,26.0,0.0,2.0
848a6dbffffffff,2.0,0.0,0.0
848a8c1ffffffff,10.0,0.0,0.0
848a8c7ffffffff,3.0,0.0,0.0
848a8c9ffffffff,1.0,0.0,0.0
848a8cbffffffff,1.0,0.0,1.0
848a8cdffffffff,21.0,0.0,0.0
848a8e1ffffffff,1.0,0.0,0.0
848a8ebffffffff,1.0,0.0,0.0
848a953ffffffff,2.0,0.0,0.0
848a9c1ffffffff,8.0,0.0,0.0
848a9c5ffffffff,2.0,0.0,0.0
848aa83ffffffff,3.0,0.0,0.0
848aa93ffffffff,6.0,0.0,0.0
848aa97ffffffff,7.0,0.0,0.0
848aaa3ffffffff,3.0,0.0,0.0
848aaa5ffffffff,1.0,0.0,0.0
848aaadffffffff,18.0,0.0,0.0
848aab1ffffffff,23.0,0.0,2.0
848aab3ffffffff,4.0,0.0,0.0
848aab5ffffffff,24.0,0.0,5.0
848aabdffffffff,5.0,0.0,0.0
848aac9ffffffff,2.0,0.0,0.0
848ad85ffffffff,2.0,0.0,0.0
848ada3ffffffff,9.0,0.0,0.0
848ada9ffffffff,37.0,0.0,0.0
848adabffffffff,2.0,0.0,0.0
848adb1ffffffff,16.0,0.0,0.0
848adb5ffffffff,1.0,0.0,0.0
848adb9ffffffff,4.0,0.0,0.0
848adbdffffffff,2.0,0.0,0.0
848adc5ffffffff,2.0,0.0,0.0
848ade3ffffffff,4.0,0.0,0.0
848adebffffffff,2.0,0.0,0.0
848ae53ffffffff,3.0,0.0,0.0
848ae5bffffffff,5.0,0.0,0.0
848af09ffffffff,21.0,0.0,5.0
848af0bffffffff,2.0,0.0,0.0
848af11ffffffff,3.0,0.0,0.0
848af13ffffffff,2.0,0.0,0.0
848af2bffffffff,1.0,0.0,0.0
848af41ffffffff,18.0,0.0,14.0
848af45ffffffff,59.0,0.0,8.0
848af47ffffffff,11.0,0.0,0.0
848af49ffffffff,3.0,0.0,1.0
848af4bffffffff,4.0,0.0,3.0
848af61ffffffff,4.0,0.0,0.0
848af69ffffffff,226.0,0.0,9.0
848af6bffffffff,4.0,0.0,4.0
848af6dffffffff,14.0,0.0,3.0
848b009ffffffff,2.0,0.0,0.0
848b00dffffffff,2.0,0.0,0.0
848b01bffffffff,7.0,0.0,0.0
848b043ffffffff,1.0,0.0,0.0
848b045ffffffff,9.0,0.0,0.0
848b05dffffffff,10.0,0.0,0.0
848b085ffffffff,7.0,0.0,0.0
848b08bffffffff,2.0,0.0,0.0
848b08dffffffff,4.0,0.0,0.0
848b0a7ffffffff,1.0,0.0,0.0
848b0a9ffffffff,2.0,0.0,0.0
848b0b5ffffffff,4.0,0.0,0.0
848b0bdffffffff,2.0,0.0,0.0
848b0c1ffffffff,5.0,0.0,0.0
848b0c3ffffffff,4.0,0.0,0.0
848b0c7ffffffff,4.0,0.0,0.0
848b0c9ffffffff,11.0,0.0,0.0
848b0cdffffffff,9.0,0.0,0.0
848b0d1ffffffff,177.0,0.0,2.0
848b0d5ffffffff,8.0,0.0,0.0
848b0dbffffffff,3.0,0.0,0.0
848b0e7ffffffff,10.0,0.0,0.0
848b105ffffffff,2.0,0.0,0.0
848b131ffffffff,1.0,0.0,0.0
848b221ffffffff,10.0,0.0,0.0
848b223ffffffff,49.0,0.0,0.0
848b225ffffffff,11.0,0.0,0.0
848b227ffffffff,2.0,0.0,0.0
848b22dffffffff,104.0,0.0,0.0
848b235ffffffff,9.0,0.0,0.0
848b23dffffffff,16.0,0.0,0.0
848b2a5ffffffff,28.0,0.0,0.0
848b2a7ffffffff,42.0,0.0,0.0
848b2c9ffffffff,30.0,0.0,0.0
848b315ffffffff,1.0,0.0,0.0
848b31bffffffff,15.0,0.0,0.0
848b321ffffffff,2.0,0.0,0.0
848b363ffffffff,4.0,0.0,0.0
848b407ffffffff,4.0,0.0,0.0
848b445ffffffff,1.0,0.0,0.0
848b459ffffffff,1.0,0.0,0.0
848b4e5ffffffff,2.0,0.0,0.0
848b513ffffffff,6.0,0.0,0.0
848b52dffffffff,2.0,0.0,0.0
848b627ffffffff,3.0,0.0,0.0
848b633ffffffff,2.0,0.0,0.0
848b635ffffffff,2.0,0.0,0.0
848b637ffffffff,4.0,0.0,0.0
848b6e7ffffffff,1.0,0.0,0.0
848b6edffffffff,3.0,0.0,0.0
848b713ffffffff,32.0,0.0,0.0
848b72dffffffff,3.0,0.0,0.0
848b761ffffffff,11.0,0.0,0.0
848b765ffffffff,2.0,0.0,0.0
848b76bffffffff,47.0,0.0,0.0
848b849ffffffff,2.0,0.0,0.0
848b881ffffffff,7.0,0.0,0.0
848b883ffffffff,1.0,0.0,0.0
848b99dffffffff,2.0,0.0,0.0
848b9d1ffffffff,1.0,0.0,0.0
848b9d5ffffffff,8.0,0.0,0.0
848ba65ffffffff,8.0,0.0,0.0
848ba6dffffffff,11.0,0.0,0.0
848bb5bffffffff,3.0,0.0,0.0
848f087ffffffff,3.0,0.0,0.0
848f095ffffffff,4.0,0.0,0.0
848f0d1ffffffff,16.0,0.0,0.0
848f0d5ffffffff,8.0,0.0,0.0
848f0d7ffffffff,19.0,0.0,0.0
848f0d9ffffffff,121.0,0.0,0.0
848f0ddffffffff,58.0,0.0,0.0
848f21bffffffff,2.0,0.0,0.0
848f281ffffffff,3.0,0.0,0.0
848f283ffffffff,2.0,0.0,0.0
848f287ffffffff,87.0,0.0,0.0
848f289ffffffff,1.0,0.0,0.0
848f28bffffffff,1.0,0.0,0.0
848f295ffffffff,11.0,0.0,0.0
848f2a1ffffffff,10.0,0.0,0.0
848f2a3ffffffff,17.0,0.0,0.0
848f2a7ffffffff,13.0,0.0,0.0
848f2a9ffffffff,5.0,0.0,0.0
848f2abffffffff,2.0,0.0,0.0
848f2b1ffffffff,4.0,0.0,0.0
848f2b3ffffffff,4.0,0.0,0.0
848f2b5ffffffff,35.0,0.0,0.0
848f2b9ffffffff,440.0,0.0,57.0
848f2bbffffffff,333.0,0.0,21.0
848f2bdffffffff,86.0,0.0,3.0
848f2c3ffffffff,5.0,0.0,0.0
848f2c7ffffffff,4.0,0.0,0.0
848f2cdffffffff,4.0,0.0,0.0
848f2d7ffffffff,2.0,0.0,0.0
848f2e1ffffffff,9.0,0.0,0.0
848f2e3ffffffff,49.0,0.0,0.0
848f2e9ffffffff,2.0,0.0,0.0
848f2ebffffffff,243.0,0.0,12.0
848f401ffffffff,113.0,0.0,0.0
848f407ffffffff,11.0,0.0,0.0
848f437ffffffff,1.0,0.0,0.0
848f43dffffffff,1.0,0.0,0.0
848f447ffffffff,1.0,0.0,0.0
848f461ffffffff,35.0,0.0,0.0
848f463ffffffff,1.0,0.0,0.0
848f4c7ffffffff,10.0,0.0,0.0
848f613ffffffff,2.0,0.0,0.0
848f61bffffffff,2.0,0.0,2.0
848f6e9ffffffff,3.0,0.0,0.0
848f6edffffffff,6.0,0.0,0.0
848f72dffffffff,1.0,0.0,0.0
848f769ffffffff,45.0,0.0,2.0
84a8019ffffffff,1.0,0.0,0.0
84a801bffffffff,1.0,0.0,0.0
84a809dffffffff,1.0,0.0,0.0
84a80a1ffffffff,3.0,0.0,0.0
84a80a7ffffffff,2.0,0.0,0.0
84a80b1ffffffff,8.0,0.0,0.0
84a80c3ffffffff,12.0,0.0,0.0
84a80d9ffffffff,3.0,0.0,0.0
84a80e3ffffffff,6.0,0.0,0.0
84a8101ffffffff,379.0,0.0,5.0
84a8103ffffffff,71.0,0.0,3.0
84a8105ffffffff,9.0,0.0,0.0
84a8107ffffffff,22.0,0.0,3.0
84a810bffffffff,2.0,0.0,0.0
84a810dffffffff,6.0,0.0,0.0
84a8113ffffffff,115.0,0.0,2.0
84a8115ffffffff,28.0,0.0,4.0
84a8117ffffffff,30.0,0.0,0.0
84a8119ffffffff,3.0,0.0,0.0
84a811bffffffff,2.0,0.0,0.0
84a811dffffffff,3.0,0.0,0.0
84a8125ffffffff,2.0,0.0,2.0
84a8127ffffffff,112.0,0.0,9.0
84a812bffffffff,10.0,0.0,0.0
84a8131ffffffff,2.0,0.0,0.0
84a8133ffffffff,5.0,0.0,0.0
84a8139ffffffff,2.0,0.0,2.0
84a813bffffffff,77.0,0.0,7.0
84a815bffffffff,2.0,0.0,0.0
84a8183ffffffff,1.0,0.0,0.0
84a8185ffffffff,28.0,0.0,0.0
84a8187ffffffff,29.0,0.0,0.0
84a8189ffffffff,2.0,0.0,0.0
84a818bffffffff,10.0,0.0,0.0
84a818dffffffff,19.0,0.0,0.0
84a8191ffffffff,29.0,0.0,0.0
84a8193ffffffff,4.0,0.0,0.0
84a8195ffffffff,60.0,0.0,0.0
84a8197ffffffff,4.0,0.0,0.0
84a8199ffffffff,2.0,0.0,0.0
84a81a1ffffffff,16.0,0.0,0.0
84a81a5ffffffff,2.0,0.0,0.0
84a81a9ffffffff,7.0,0.0,0.0
84a81abffffffff,17.0,0.0,0.0
84a81b1ffffffff,11.0,0.0,0.0
84a81b3ffffffff,4.0,0.0,0.0
84a81b9ffffffff,2.0,0.0,0.0
84a81bbffffffff,48.0,0.0,0.0
84a81bdffffffff,7.0,0.0,0.0
84a81c3ffffffff,3.0,0.0,0.0
84a81c7ffffffff,16.0,0.0,0.0
84a81cdffffffff,92.0,0.0,3.0
84a81d5ffffffff,1.0,0.0,0.0
84a81d7ffffffff,3.0,0.0,0.0
84a81d9ffffffff,2.0,0.0,0.0
84a81e1ffffffff,196.0,0.0,0.0
84a81e3ffffffff,29.0,0.0,0.0
84a81e7ffffffff,6.0,0.0,0.0
84a81e9ffffffff,76.0,0.0,0.0
84a81ebffffffff,4.0,0.0,0.0
84a81edffffffff,433.0,0.0,0.0
84a8293ffffffff,1.0,0.0,0.0
84a829bffffffff,2.0,0.0,0.0
84a82bdffffffff,12.0,0.0,0.0
84a82d3ffffffff,8.0,0.0,0.0
84a82dbffffffff,2.0,0.0,0.0
84a8311ffffffff,3.0,0.0,0.0
84a8313ffffffff,2.0,0.0,0.0
84a831bffffffff,21.0,0.0,0.0
84a8357ffffffff,4.0,0.0,0.0
84a835bffffffff,3.0,0.0,0.0
84a835dffffffff,1.0,0.0,0.0
84a8403ffffffff,50.0,0.0,0.0
84a8405ffffffff,17.0,0.0,0.0
84a840dffffffff,289.0,0.0,2.0
84a8411ffffffff,2.0,0.0,0.0
84a8415ffffffff,1.0,0.0,0.0
84a8417ffffffff,6.0,0.0,0.0
84a8421ffffffff,20.0,0.0,0.0
84a8429ffffffff,2.0,0.0,0.0
84a842bffffffff,17.0,0.0,0.0
84a8439ffffffff,13.0,0.0,0.0
84a8441ffffffff,3.0,0.0,0.0
84a8447ffffffff,4.0,0.0,0.0
84a844dffffffff,3.0,0.0,0.0
84a845bffffffff,4.0,0.0,0.0
84a8461ffffffff,24.0,0.0,6.0
84a8463ffffffff,136.0,0.0,4.0
84a8465ffffffff,3.0,0.0,0.0
84a846bffffffff,4.0,0.0,0.0
84a84a3ffffffff,6.0,0.0,0.0
84a84a5ffffffff,10.0,0.0,0.0
84a84e7ffffffff,10.0,0.0,0.0
84a8527ffffffff,4.0,0.0,0.0
84a8559ffffffff,11.0,0.0,0.0
84a8591ffffffff,859.0,0.0,38.0
84a8593ffffffff,6.0,0.0,0.0
84a8597ffffffff,51.0,0.0,6.0
84a8599ffffffff,104.0,0.0,2.0
84a859bffffffff,13.0,0.0,0.0
84a85a1ffffffff,6.0,0.0,0.0
84a85a5ffffffff,2.0,0.0,0.0
84a85b1ffffffff,2.0,0.0,0.0
84a85b3ffffffff,2.0,0.0,0.0
84a85b9ffffffff,15.0,0.0,0.0
84a85bbffffffff,1.0,0.0,0.0
84a85c3ffffffff,1.0,0.0,0.0
84a85cbffffffff,1.0,0.0,0.0
84a85d3ffffffff,476.0,0.0,23.0
84a85d7ffffffff,6.0,0.0,0.0
84a8601ffffffff,2.0,0.0,0.0
84a8605ffffffff,10.0,0.0,0.0
84a8607ffffffff,6.0,0.0,0.0
84a860dffffffff,2.0,0.0,0.0
84a8615ffffffff,4.0,0.0,0.0
84a8625ffffffff,3.0,0.0,0.0
84a862dffffffff,4.0,0.0,0.0
84a8639ffffffff,1.0,0.0,0.0
84a8645ffffffff,2.0,0.0,0.0
84a8647ffffffff,3.0,0.0,0.0
84a8653ffffffff,5.0,0.0,0.0
84a865bffffffff,20.0,0.0,0.0
84a8691ffffffff,1.0,0.0,0.0
84a86c1ffffffff,2.0,0.0,0.0
84a86e7ffffffff,2.0,0.0,0.0
84a86edffffffff,3.0,0.0,0.0
84a8707ffffffff,1.0,0.0,0.0
84a871bffffffff,5.0,0.0,0.0
84a8737ffffffff,37.0,0.0,4.0
84a8763ffffffff,2.0,0.0,0.0
84a8765ffffffff,4.0,0.0,0.0
84a8767ffffffff,1.0,0.0,0.0
84a876dffffffff,15.0,0.0,0.0
84a8831ffffffff,4.0,0.0,0.0
84a8839ffffffff,6.0,0.0,0.0
84a883bffffffff,4.0,0.0,0.0
84a8863ffffffff,2.0,0.0,0.0
84a8895ffffffff,2.0,0.0,0.0
84a88bbffffffff,3.0,0.0,0.0
84a88c1ffffffff,2.0,0.0,0.0
84a88c3ffffffff,2.0,0.0,0.0
84a88cdffffffff,38.0,0.0,0.0
84a88ddffffffff,36.0,0.0,0.0
84a8911ffffffff,11.0,0.0,0.0
84a8915ffffffff,2.0,0.0,0.0
84a8917ffffffff,6.0,0.0,0.0
84a893bffffffff,7.0,0.0,0.0
84a8953ffffffff,8.0,0.0,0.0
84a8957ffffffff,7.0,0.0,0.0
84a8a03ffffffff,9.0,0.0,0.0
84a8a13ffffffff,2.0,0.0,0.0
84a8a19ffffffff,6.0,0.0,0.0
84a8a1bffffffff,17.0,0.0,0.0
84a8a21ffffffff,2.0,0.0,0.0
84a8a23ffffffff,226.0,0.0,0.0
84a8a2bffffffff,4.0,0.0,0.0
84a8a3dffffffff,5.0,0.0,0.0
84a8a8bffffffff,2.0,0.0,0.0
84a8a91ffffffff,3.0,0.0,0.0
84a8a95ffffffff,4.0,0.0,0.0
84a8a97ffffffff,2.0,0.0,0.0
84a8ab1ffffffff,3.0,0.0,0.0
84a8ab9ffffffff,4.0,0.0,0.0
84a8abbffffffff,2.0,0.0,0.0
84a8abdffffffff,1.0,0.0,0.0
84a8ac1ffffffff,2.0,0.0,0.0
84a8acbffffffff,26.0,0.0,0.0
84a8ad3ffffffff,4.0,0.0,0.0
84a8ad5ffffffff,2.0,0.0,0.0
84a8b11ffffffff,2.0,0.0,0.0
84a8b13ffffffff,1.0,0.0,0.0
84a8b17ffffffff,1.0,0.0,0.0
84a8c01ffffffff,32.0,0.0,0.0
84a8c03ffffffff,4.0,0.0,0.0
84a8c09ffffffff,8.0,0.0,0.0
84a8c0dffffffff,21.0,0.0,0.0
84a8c25ffffffff,2.0,0.0,0.0
84a8c27ffffffff,4.0,0.0,0.0
84a8c47ffffffff,3.0,0.0,0.0
84a8c57ffffffff,3.0,0.0,0.0
84a8ca3ffffffff,10.0,0.0,2.0
84a8cc9ffffffff,1.0,0.0,0.0
84a8ce3ffffffff,1.0,0.0,0.0
84a8cebffffffff,6.0,0.0,3.0
84a8d05ffffffff,11.0,0.0,0.0
84a8d11ffffffff,10.0,0.0,0.0
84a8d17ffffffff,2.0,0.0,0.0
84a8d19ffffffff,13.0,0.0,2.0
84a8d1bffffffff,2.0,0.0,0.0
84a8d1dffffffff,1.0,0.0,0.0
84a8d33ffffffff,2.0,0.0,0.0
84a8d35ffffffff,10.0,0.0,0.0
84a8d41ffffffff,6.0,0.0,0.0
84a8d43ffffffff,34.0,0.0,0.0
84a8d45ffffffff,2.0,0.0,0.0
84a8d47ffffffff,2.0,0.0,0.0
84a8d4bffffffff,3.0,0.0,0.0
84a8d53ffffffff,2.0,0.0,0.0
84a8d69ffffffff,2.0,0.0,0.0
84a8d9dffffffff,2.0,0.0,0.0
84a8dcbffffffff,1.0,0.0,0.0
84a8de7ffffffff,2.0,0.0,0.0
84a8de9ffffffff,10.0,0.0,0.0
84a8e01ffffffff,1.0,0.0,0.0
84a8e0dffffffff,2.0,0.0,0.0
84a8e19ffffffff,2.0,0.0,0.0
84a8e45ffffffff,8.0,0.0,0.0
84a8e47ffffffff,4.0,0.0,0.0
84a8e61ffffffff,2.0,0.0,0.0
84a8e65ffffffff,1.0,0.0,0.0
84a8e69ffffffff,2.0,0.0,0.0
84a8e6bffffffff,6.0,0.0,0.0
84a8e6dffffffff,11.0,0.0,0.0
84a8ec9ffffffff,5.0,0.0,0.0
84a8f03ffffffff,1.0,0.0,0.0
84a8f1bffffffff,6.0,0.0,0.0
84a8f41ffffffff,8.0,0.0,0.0
84a8f43ffffffff,2.0,0.0,0.0
84a8f67ffffffff,2.0,0.0,0.0
84a9017ffffffff,13.0,0.0,0.0
84a9051ffffffff,2.0,0.0,0.0
84a9057ffffffff,2.0,0.0,0.0
84a90cdffffffff,2.0,0.0,0.0
84a90e5ffffffff,4.0,0.0,0.0
84a90e9ffffffff,1.0,0.0,0.0
84a9187ffffffff,2.0,0.0,0.0
84a9213ffffffff,1.0,0.0,0.0
84a92d9ffffffff,2.0,0.0,0.0
84a92e9ffffffff,3.0,0.0,0.0
84a9401ffffffff,5.0,0.0,0.0
84a9403ffffffff,2.0,0.0,0.0
84a9407ffffffff,2.0,0.0,0.0
84a9409ffffffff,2.0,0.0,0.0
84a940dffffffff,4.0,0.0,0.0
84a9411ffffffff,65.0,0.0,0.0
84a9413ffffffff,6.0,0.0,0.0
84a9417ffffffff,5.0,0.0,0.0
84a9419ffffffff,12.0,0.0,0.0
84a941bffffffff,21.0,0.0,0.0
84a9429ffffffff,51.0,0.0,0.0
84a942bffffffff,2.0,0.0,0.0
84a9439ffffffff,6.0,0.0,0.0
84a9441ffffffff,177.0,0.0,0.0
84a9443ffffffff,18.0,0.0,0.0
84a9445ffffffff,116.0,0.0,0.0
84a9447ffffffff,30.0,0.0,0.0
84a9449ffffffff,12.0,0.0,0.0
84a944bffffffff,30.0,0.0,0.0
84a944dffffffff,2.0,0.0,0.0
84a9451ffffffff,2.0,0.0,0.0
84a9453ffffffff,35.0,0.0,0.0
84a9457ffffffff,37.0,0.0,0.0
84a9459ffffffff,2.0,0.0,0.0
84a945bffffffff,14.0,0.0,0.0
84a945dffffffff,1.0,0.0,0.0
84a9461ffffffff,11.0,0.0,0.0
84a9463ffffffff,9.0,0.0,0.0
84a9465ffffffff,128.0,0.0,0.0
84a9467ffffffff,2.0,0.0,0.0
84a9469ffffffff,2.0,0.0,0.0
84a946bffffffff,46.0,0.0,0.0
84a946dffffffff,2.0,0.0,0.0
84a9483ffffffff,2.0,0.0,0.0
84a9497ffffffff,1.0,0.0,0.0
84a9499ffffffff,2.0,0.0,0.0
84a94a3ffffffff,2.0,0.0,0.0
84a94a9ffffffff,5.0,0.0,0.0
84a94b1ffffffff,1.0,0.0,0.0
84a94b5ffffffff,6.0,0.0,0.0
84a94c1ffffffff,19.0,0.0,0.0
84a94c3ffffffff,4.0,0.0,0.0
84a94c5ffffffff,1.0,0.0,0.0
84a94c7ffffffff,28.0,0.0,0.0
84a94cbffffffff,2.0,0.0,0.0
84a94cdffffffff,5.0,0.0,0.0
84a94d5ffffffff,3.0,0.0,0.0
84a94ddffffffff,14.0,0.0,0.0
84a94e3ffffffff,3.0,0.0,0.0
84a94e5ffffffff,133.0,0.0,0.0
84a94e7ffffffff,26.0,0.0,0.0
84a94edffffffff,3.0,0.0,0.0
84a9509ffffffff,3.0,0.0,0.0
84a955bffffffff,1.0,0.0,0.0
84a9599ffffffff,14.0,0.0,0.0
84a95a5ffffffff,13.0,0.0,0.0
84a95a9ffffffff,2.0,0.0,0.0
84a95c5ffffffff,17.0,0.0,0.0
84a95d1ffffffff,33.0,0.0,0.0
84a95d9ffffffff,12.0,0.0,0.0
84a95dbffffffff,91.0,0.0,0.0
84a9601ffffffff,8.0,0.0,0.0
84a9603ffffffff,3.0,0.0,0.0
84a9607ffffffff,7.0,0.0,0.0
84a9611ffffffff,3.0,0.0,0.0
84a9613ffffffff,5.0,0.0,0.0
84a9615ffffffff,2.0,0.0,0.0
84a9617ffffffff,4.0,0.0,0.0
84a961dffffffff,4.0,0.0,0.0
84a9621ffffffff,12.0,0.0,0.0
84a9623ffffffff,100.0,0.0,0.0
84a9625ffffffff,38.0,0.0,0.0
84a9627ffffffff,160.0,0.0,0.0
84a9629ffffffff,3.0,0.0,0.0
84a962bffffffff,4.0,0.0,0.0
84a962dffffffff,21.0,0.0,0.0
