cell_id,Salpinctes obsoletus,Salpinctes obsoletus [obsoletus Group],Salpinctes obsoletus [guttatus Group]
84481d7ffffffff,10.0,0.0,0.0
84481ebffffffff,2.0,0.0,0.0
84481edffffffff,1.0,0.0,0.0
8448233ffffffff,4.0,0.0,0.0
84482a1ffffffff,6.0,0.0,0.0
84482adffffffff,3.0,0.0,0.0
84482b5ffffffff,8.0,0.0,0.0
84482b7ffffffff,23.0,0.0,0.0
84482e5ffffffff,8.0,0.0,0.0
844832dffffffff,1.0,0.0,0.0
8448337ffffffff,25.0,0.0,0.0
844840dffffffff,4.0,0.0,0.0
8448425ffffffff,4.0,0.0,0.0
8448427ffffffff,86.0,0.0,0.0
8448435ffffffff,13.0,0.0,0.0
8448437ffffffff,5.0,0.0,0.0
8448469ffffffff,9.0,0.0,0.0
844846dffffffff,2.0,0.0,0.0
84484a5ffffffff,97.0,0.0,0.0
84484a7ffffffff,56.0,0.0,0.0
84484b7ffffffff,13.0,0.0,0.0
844850dffffffff,2.0,0.0,0.0
844851bffffffff,6.0,0.0,0.0
8448547ffffffff,2.0,0.0,0.0
844854bffffffff,2.0,0.0,0.0
8448551ffffffff,10.0,0.0,0.0
8448553ffffffff,8.0,0.0,0.0
8448555ffffffff,2.0,0.0,0.0
8448557ffffffff,1.0,0.0,0.0
8448559ffffffff,2.0,0.0,0.0
844855bffffffff,22.0,0.0,0.0
8448565ffffffff,5.0,0.0,0.0
8448567ffffffff,11.0,0.0,0.0
8448569ffffffff,4.0,0.0,0.0
844856bffffffff,30.0,0.0,0.0
844856dffffffff,4.0,0.0,0.0
8448583ffffffff,3.0,0.0,0.0
8448585ffffffff,6.0,0.0,0.0
8448591ffffffff,3.0,0.0,0.0
8448593ffffffff,333.0,0.0,0.0
8448595ffffffff,9.0,0.0,0.0
8448597ffffffff,38.0,0.0,0.0
8448599ffffffff,14.0,0.0,0.0
844859bffffffff,11.0,0.0,0.0
844859dffffffff,49.0,0.0,0.0
84485a1ffffffff,9.0,0.0,0.0
84485a3ffffffff,10.0,0.0,0.0
84485a5ffffffff,14.0,0.0,0.0
84485a7ffffffff,26.0,0.0,0.0
84485abffffffff,6.0,0.0,0.0
84485adffffffff,8.0,0.0,0.0
84485b1ffffffff,3.0,0.0,0.0
84485b3ffffffff,5.0,0.0,0.0
84485b5ffffffff,91.0,0.0,0.0
84485b7ffffffff,25.0,0.0,0.0
84485b9ffffffff,6.0,0.0,0.0
84485bbffffffff,3.0,0.0,0.0
84485bdffffffff,18.0,0.0,0.0
84485c1ffffffff,3.0,0.0,0.0
84485c3ffffffff,19.0,0.0,0.0
84485c7ffffffff,11.0,0.0,0.0
84485c9ffffffff,13.0,0.0,0.0
84485d1ffffffff,42.0,0.0,0.0
84485d3ffffffff,22.0,0.0,0.0
84485d5ffffffff,10.0,0.0,0.0
84485d7ffffffff,1.0,0.0,0.0
84485ddffffffff,26.0,0.0,0.0
84485e1ffffffff,3.0,0.0,0.0
84485e3ffffffff,2.0,0.0,0.0
84485e5ffffffff,8.0,0.0,0.0
84485e7ffffffff,24.0,0.0,0.0
84486a1ffffffff,35.0,0.0,0.0
84486a7ffffffff,12.0,0.0,0.0
8448715ffffffff,14.0,0.0,0.0
8448717ffffffff,4.0,0.0,0.0
8448723ffffffff,6.0,0.0,0.0
8448731ffffffff,2.0,0.0,0.0
844873bffffffff,6.0,0.0,0.0
8448805ffffffff,5.0,0.0,0.0
844880dffffffff,11.0,0.0,0.0
8448815ffffffff,2.0,0.0,0.0
8448825ffffffff,2.0,0.0,0.0
8448827ffffffff,2.0,0.0,0.0
8448831ffffffff,14.0,0.0,0.0
8448833ffffffff,37.0,0.0,0.0
8448837ffffffff,24.0,0.0,0.0
8448849ffffffff,2.0,0.0,0.0
844884bffffffff,17.0,0.0,0.0
844884dffffffff,6.0,0.0,0.0
8448863ffffffff,2.0,0.0,0.0
8448865ffffffff,1.0,0.0,0.0
844886bffffffff,18.0,0.0,0.0
8448881ffffffff,45.0,0.0,0.0
8448885ffffffff,1.0,0.0,0.0
8448887ffffffff,66.0,0.0,0.0
8448889ffffffff,4.0,0.0,0.0
8448891ffffffff,3.0,0.0,0.0
8448893ffffffff,1.0,0.0,0.0
8448895ffffffff,3.0,0.0,0.0
8448897ffffffff,2.0,0.0,0.0
844889bffffffff,15.0,0.0,0.0
844889dffffffff,2.0,0.0,0.0
84488a1ffffffff,2.0,0.0,0.0
84488a5ffffffff,7.0,0.0,0.0
84488a7ffffffff,45.0,0.0,0.0
84488a9ffffffff,1.0,0.0,0.0
84488b1ffffffff,4.0,0.0,0.0
84488b3ffffffff,26.0,0.0,0.0
84488b7ffffffff,8.0,0.0,0.0
84488bbffffffff,10.0,0.0,0.0
84488bdffffffff,4.0,0.0,0.0
84488c7ffffffff,31.0,0.0,0.0
84488d1ffffffff,36.0,0.0,0.0
84488d3ffffffff,19.0,0.0,0.0
84488d5ffffffff,14.0,0.0,0.0
84488d7ffffffff,2.0,0.0,0.0
84488d9ffffffff,90.0,0.0,0.0
84488dbffffffff,19.0,0.0,0.0
84488ddffffffff,61.0,0.0,0.0
84488e1ffffffff,38.0,0.0,0.0
84488e3ffffffff,2.0,0.0,0.0
84488e5ffffffff,3.0,0.0,0.0
84488e9ffffffff,112.0,0.0,0.0
84488ebffffffff,307.0,0.0,0.0
84488edffffffff,13.0,0.0,0.0
8448981ffffffff,43.0,0.0,0.0
8448983ffffffff,9.0,0.0,0.0
8448985ffffffff,114.0,0.0,0.0
8448989ffffffff,2.0,0.0,0.0
844898bffffffff,56.0,0.0,0.0
844898dffffffff,63.0,0.0,0.0
8448991ffffffff,8.0,0.0,0.0
8448993ffffffff,10.0,0.0,0.0
8448995ffffffff,2.0,0.0,0.0
8448997ffffffff,12.0,0.0,0.0
8448999ffffffff,14.0,0.0,0.0
844899bffffffff,1.0,0.0,0.0
844899dffffffff,17.0,0.0,0.0
84489abffffffff,46.0,0.0,0.0
84489c1ffffffff,14.0,0.0,0.0
84489c3ffffffff,19.0,0.0,0.0
84489c7ffffffff,8.0,0.0,0.0
84489c9ffffffff,13.0,0.0,0.0
84489cbffffffff,5.0,0.0,0.0
84489d3ffffffff,82.0,0.0,0.0
84489d5ffffffff,2.0,0.0,0.0
84489d7ffffffff,4.0,0.0,0.0
84489d9ffffffff,15.0,0.0,0.0
84489dbffffffff,3.0,0.0,0.0
84489ddffffffff,4.0,0.0,0.0
84489e3ffffffff,1.0,0.0,0.0
8448a01ffffffff,1.0,0.0,0.0
8448a03ffffffff,4.0,0.0,0.0
8448a05ffffffff,47.0,0.0,0.0
8448a07ffffffff,10.0,0.0,0.0
8448a21ffffffff,31.0,0.0,0.0
8448a23ffffffff,14.0,0.0,0.0
8448a27ffffffff,2.0,0.0,0.0
8448a29ffffffff,36.0,0.0,0.0
8448a2bffffffff,100.0,0.0,0.0
8448a31ffffffff,2.0,0.0,0.0
8448a35ffffffff,2.0,0.0,0.0
8448a3dffffffff,5.0,0.0,0.0
8448a63ffffffff,17.0,0.0,0.0
8448a67ffffffff,14.0,0.0,0.0
8448a69ffffffff,2.0,0.0,0.0
8448a6dffffffff,2.0,0.0,0.0
8448ab1ffffffff,1.0,0.0,0.0
8448ab3ffffffff,429.0,0.0,0.0
8448ab5ffffffff,4.0,0.0,0.0
8448ab7ffffffff,1209.0,0.0,0.0
8448ae1ffffffff,1.0,0.0,0.0
8448ae5ffffffff,2.0,0.0,0.0
8448ae9ffffffff,1.0,0.0,0.0
8448aedffffffff,1.0,0.0,0.0
8448b13ffffffff,6.0,0.0,0.0
8448b1bffffffff,18.0,0.0,0.0
8448c01ffffffff,5.0,0.0,0.0
8448c03ffffffff,14.0,0.0,0.0
8448c05ffffffff,66.0,0.0,0.0
8448c07ffffffff,202.0,0.0,0.0
8448c09ffffffff,29.0,0.0,0.0
8448c0bffffffff,109.0,0.0,0.0
8448c0dffffffff,12.0,0.0,0.0
8448c11ffffffff,27.0,0.0,0.0
8448c13ffffffff,6.0,0.0,0.0
8448c15ffffffff,37.0,0.0,0.0
8448c17ffffffff,13.0,0.0,0.0
8448c19ffffffff,45.0,0.0,0.0
8448c1bffffffff,40.0,0.0,0.0
8448c1dffffffff,48.0,0.0,0.0
8448c23ffffffff,1.0,0.0,0.0
8448c25ffffffff,21.0,0.0,0.0
8448c27ffffffff,6.0,0.0,0.0
8448c2bffffffff,203.0,0.0,0.0
8448c2dffffffff,185.0,0.0,0.0
8448c31ffffffff,32.0,0.0,0.0
8448c33ffffffff,9.0,0.0,0.0
8448c35ffffffff,335.0,0.0,0.0
8448c37ffffffff,30.0,0.0,0.0
8448c39ffffffff,6.0,0.0,0.0
8448c3bffffffff,10.0,0.0,0.0
8448c3dffffffff,34.0,0.0,0.0
8448c43ffffffff,1.0,0.0,0.0
8448c47ffffffff,52.0,0.0,0.0
8448c49ffffffff,2.0,0.0,0.0
8448c4bffffffff,9.0,0.0,0.0
8448c4dffffffff,1.0,0.0,0.0
8448c51ffffffff,35.0,0.0,0.0
8448c53ffffffff,9.0,0.0,0.0
8448c55ffffffff,5.0,0.0,0.0
8448c57ffffffff,57.0,0.0,0.0
8448c59ffffffff,642.0,0.0,0.0
8448c5bffffffff,151.0,0.0,0.0
8448c5dffffffff,16.0,0.0,0.0
8448c61ffffffff,218.0,0.0,0.0
8448c63ffffffff,260.0,0.0,0.0
8448c65ffffffff,148.0,0.0,0.0
8448c67ffffffff,83.0,0.0,0.0
8448c69ffffffff,69.0,0.0,0.0
8448c6bffffffff,1.0,0.0,0.0
8448c6dffffffff,3.0,0.0,0.0
8448c81ffffffff,121.0,11.0,0.0
8448c89ffffffff,272.0,83.0,0.0
8448c8bffffffff,46.0,5.0,0.0
8448c8dffffffff,52.0,2.0,0.0
8448c91ffffffff,2.0,0.0,0.0
8448c93ffffffff,73.0,0.0,0.0
8448c97ffffffff,5.0,0.0,0.0
8448c99ffffffff,178.0,3.0,0.0
8448c9bffffffff,30.0,0.0,0.0
8448c9dffffffff,7.0,0.0,0.0
8448ca1ffffffff,18.0,0.0,0.0
8448ca3ffffffff,4.0,0.0,0.0
8448ca5ffffffff,2.0,0.0,0.0
8448ca9ffffffff,14.0,0.0,0.0
8448cabffffffff,3.0,0.0,0.0
8448cadffffffff,67.0,0.0,0.0
8448cb3ffffffff,6.0,0.0,0.0
8448cb5ffffffff,43.0,1.0,0.0
8448cb9ffffffff,7.0,3.0,0.0
8448cbdffffffff,17.0,0.0,0.0
8448cc1ffffffff,14.0,7.0,0.0
8448cc3ffffffff,21.0,6.0,0.0
8448cc5ffffffff,47.0,0.0,0.0
8448cc7ffffffff,6.0,3.0,0.0
8448cc9ffffffff,4.0,0.0,0.0
8448ccbffffffff,15.0,0.0,0.0
8448ccdffffffff,2.0,2.0,0.0
8448cd1ffffffff,10.0,0.0,0.0
8448cd3ffffffff,264.0,4.0,0.0
8448cd5ffffffff,16.0,0.0,0.0
8448cd7ffffffff,116.0,4.0,0.0
8448cd9ffffffff,48.0,11.0,0.0
8448cdbffffffff,544.0,0.0,0.0
8448cddffffffff,10.0,3.0,0.0
8448ce1ffffffff,4.0,0.0,0.0
8448ce3ffffffff,4.0,4.0,0.0
8448ce7ffffffff,3.0,0.0,0.0
8448ce9ffffffff,2.0,0.0,0.0
8448cebffffffff,83.0,18.0,0.0
8448cedffffffff,16.0,0.0,0.0
8448d01ffffffff,5.0,0.0,0.0
8448d03ffffffff,95.0,0.0,0.0
8448d07ffffffff,1.0,0.0,0.0
8448d09ffffffff,71.0,0.0,0.0
8448d0bffffffff,1.0,0.0,0.0
8448d0dffffffff,5.0,0.0,0.0
8448d11ffffffff,1.0,0.0,0.0
8448d13ffffffff,7.0,0.0,0.0
8448d15ffffffff,11.0,0.0,0.0
8448d17ffffffff,6.0,0.0,0.0
8448d19ffffffff,27.0,0.0,0.0
8448d1bffffffff,101.0,0.0,0.0
8448d1dffffffff,6.0,0.0,0.0
8448d23ffffffff,2.0,0.0,0.0
8448d27ffffffff,11.0,0.0,0.0
8448d2bffffffff,13.0,0.0,0.0
8448d33ffffffff,106.0,0.0,0.0
8448d35ffffffff,15.0,0.0,0.0
8448d37ffffffff,112.0,0.0,0.0
8448d39ffffffff,2.0,0.0,0.0
8448d3dffffffff,4.0,0.0,0.0
8448d41ffffffff,29.0,0.0,0.0
8448d43ffffffff,296.0,0.0,0.0
8448d45ffffffff,6.0,0.0,0.0
8448d47ffffffff,17.0,0.0,0.0
8448d4bffffffff,460.0,0.0,0.0
8448d51ffffffff,2.0,0.0,0.0
8448d53ffffffff,16.0,0.0,0.0
8448d55ffffffff,1.0,0.0,0.0
8448d57ffffffff,7.0,0.0,0.0
8448d59ffffffff,2.0,0.0,0.0
8448d5bffffffff,8.0,0.0,0.0
8448d5dffffffff,74.0,0.0,0.0
8448d61ffffffff,4.0,0.0,0.0
8448d63ffffffff,2.0,0.0,0.0
8448d65ffffffff,2.0,0.0,0.0
8448d69ffffffff,9.0,0.0,0.0
8448d6dffffffff,2.0,0.0,0.0
8448d81ffffffff,250.0,0.0,0.0
8448d83ffffffff,1413.0,0.0,0.0
8448d85ffffffff,45.0,0.0,0.0
8448d87ffffffff,1462.0,0.0,0.0
8448d89ffffffff,723.0,0.0,0.0
8448d8bffffffff,44.0,0.0,0.0
8448d8dffffffff,6.0,0.0,0.0
8448d91ffffffff,2.0,0.0,0.0
8448d93ffffffff,2.0,0.0,0.0
8448d95ffffffff,3.0,0.0,0.0
8448d97ffffffff,2.0,0.0,0.0
8448d99ffffffff,1.0,0.0,0.0
8448d9bffffffff,87.0,0.0,0.0
8448d9dffffffff,12.0,0.0,0.0
8448da1ffffffff,50.0,0.0,0.0
8448da3ffffffff,2.0,0.0,0.0
8448da5ffffffff,65.0,0.0,0.0
8448da7ffffffff,16.0,0.0,0.0
8448da9ffffffff,65.0,0.0,0.0
8448dabffffffff,16.0,0.0,0.0
8448dadffffffff,6.0,0.0,0.0
8448db1ffffffff,4.0,0.0,0.0
8448db3ffffffff,5.0,0.0,0.0
8448db5ffffffff,44.0,0.0,0.0
8448db7ffffffff,39.0,0.0,0.0
8448db9ffffffff,106.0,0.0,0.0
8448dbbffffffff,55.0,0.0,0.0
8448dbdffffffff,158.0,0.0,0.0
8448dc1ffffffff,54.0,0.0,0.0
8448dc3ffffffff,35.0,0.0,0.0
8448dc5ffffffff,8.0,0.0,0.0
8448dc7ffffffff,36.0,0.0,0.0
8448dc9ffffffff,5.0,0.0,0.0
8448dcbffffffff,304.0,0.0,0.0
8448dcdffffffff,19.0,0.0,0.0
8448dd1ffffffff,10.0,0.0,0.0
8448dd3ffffffff,43.0,0.0,0.0
8448dd5ffffffff,447.0,0.0,0.0
8448dd7ffffffff,8.0,0.0,0.0
8448dd9ffffffff,4.0,0.0,0.0
8448ddbffffffff,184.0,0.0,0.0
8448dddffffffff,15.0,0.0,0.0
8448de1ffffffff,3.0,0.0,0.0
8448de3ffffffff,27.0,0.0,0.0
8448de5ffffffff,134.0,0.0,0.0
8448de7ffffffff,6.0,0.0,0.0
8448de9ffffffff,7.0,0.0,0.0
8448debffffffff,4.0,0.0,0.0
8448dedffffffff,1.0,0.0,0.0
8448e01ffffffff,5.0,0.0,0.0
8448e07ffffffff,5.0,0.0,0.0
8448e09ffffffff,2.0,0.0,0.0
8448e0bffffffff,1.0,0.0,0.0
8448e11ffffffff,15.0,0.0,0.0
8448e13ffffffff,8.0,0.0,0.0
8448e15ffffffff,3.0,0.0,0.0
8448e17ffffffff,2.0,0.0,0.0
8448e19ffffffff,19.0,0.0,0.0
8448e1bffffffff,11.0,0.0,0.0
8448e21ffffffff,7.0,0.0,0.0
8448e2bffffffff,2.0,0.0,0.0
8448e33ffffffff,99.0,0.0,0.0
8448e35ffffffff,1.0,0.0,0.0
8448e37ffffffff,357.0,0.0,0.0
8448e3dffffffff,4.0,0.0,0.0
8448e45ffffffff,6.0,0.0,0.0
8448e4bffffffff,3.0,0.0,0.0
8448e4dffffffff,11.0,0.0,0.0
8448e53ffffffff,20.0,0.0,0.0
8448e57ffffffff,4.0,0.0,0.0
8448e5bffffffff,49.0,0.0,0.0
8448e5dffffffff,2.0,0.0,0.0
8448e63ffffffff,9.0,0.0,0.0
8448e67ffffffff,5.0,0.0,0.0
8448e6bffffffff,1.0,0.0,0.0
8448e81ffffffff,847.0,0.0,0.0
8448e83ffffffff,424.0,0.0,0.0
8448e85ffffffff,3634.0,0.0,0.0
8448e87ffffffff,84.0,0.0,0.0
8448e89ffffffff,85.0,0.0,0.0
8448e8bffffffff,2.0,0.0,0.0
8448e8dffffffff,4062.0,0.0,0.0
8448e91ffffffff,8.0,0.0,0.0
8448e93ffffffff,157.0,7.0,0.0
8448e95ffffffff,20.0,0.0,0.0
8448e97ffffffff,429.0,78.0,0.0
8448e99ffffffff,45.0,0.0,0.0
8448e9bffffffff,10.0,0.0,0.0
8448e9dffffffff,19.0,0.0,0.0
8448ea1ffffffff,31.0,2.0,0.0
8448ea3ffffffff,297.0,14.0,0.0
8448ea5ffffffff,85.0,0.0,0.0
8448ea7ffffffff,13.0,3.0,0.0
8448ea9ffffffff,46.0,4.0,0.0
8448eabffffffff,166.0,2.0,0.0
8448eadffffffff,34.0,9.0,0.0
8448eb1ffffffff,666.0,3.0,0.0
8448eb3ffffffff,1218.0,63.0,0.0
8448eb5ffffffff,111.0,1.0,0.0
8448eb7ffffffff,195.0,13.0,0.0
8448eb9ffffffff,109.0,0.0,0.0
8448ebbffffffff,457.0,15.0,0.0
8448ebdffffffff,40.0,4.0,0.0
8448ec1ffffffff,6.0,0.0,0.0
8448ec3ffffffff,13.0,0.0,0.0
8448ec5ffffffff,36.0,0.0,0.0
8448ec7ffffffff,2458.0,0.0,0.0
8448ed1ffffffff,8.0,0.0,0.0
8448ed3ffffffff,429.0,0.0,0.0
8448ee1ffffffff,402.0,0.0,0.0
8448ee3ffffffff,443.0,0.0,0.0
8448ee5ffffffff,121.0,0.0,0.0
8448ee7ffffffff,61.0,0.0,0.0
8448ee9ffffffff,648.0,0.0,0.0
8448eebffffffff,2036.0,0.0,0.0
8448eedffffffff,54.0,0.0,0.0
8448f17ffffffff,1.0,0.0,0.0
8448f21ffffffff,354.0,0.0,0.0
8448f23ffffffff,6.0,0.0,0.0
8448f25ffffffff,856.0,0.0,0.0
8448f27ffffffff,6.0,0.0,0.0
8448f2bffffffff,52.0,0.0,0.0
8448f2dffffffff,144.0,0.0,0.0
8448f31ffffffff,4.0,0.0,0.0
8448f35ffffffff,10.0,0.0,0.0
8448f37ffffffff,18.0,0.0,0.0
8448f39ffffffff,7.0,0.0,0.0
8448f3bffffffff,12.0,0.0,0.0
8448f3dffffffff,7.0,0.0,0.0
8448f51ffffffff,2.0,0.0,0.0
8448f53ffffffff,3.0,0.0,0.0
8448f61ffffffff,19.0,0.0,0.0
8448f63ffffffff,63.0,0.0,0.0
8448f65ffffffff,71.0,0.0,0.0
8448f67ffffffff,77.0,0.0,0.0
8448f6bffffffff,1.0,0.0,0.0
8448f6dffffffff,86.0,0.0,0.0
8449803ffffffff,4.0,0.0,0.0
8449807ffffffff,2.0,0.0,0.0
8449815ffffffff,5.0,0.0,0.0
8449823ffffffff,9.0,0.0,0.0
8449827ffffffff,6.0,0.0,0.0
844982bffffffff,1.0,0.0,0.0
8449831ffffffff,15.0,0.0,0.0
8449833ffffffff,2.0,0.0,0.0
8449837ffffffff,5.0,0.0,0.0
844983bffffffff,5.0,0.0,0.0
844983dffffffff,24.0,0.0,0.0
8449869ffffffff,4.0,0.0,0.0
844986dffffffff,2.0,0.0,0.0
8449881ffffffff,10.0,0.0,0.0
8449885ffffffff,20.0,0.0,0.0
8449887ffffffff,5.0,0.0,0.0
8449889ffffffff,1.0,0.0,0.0
844988dffffffff,63.0,0.0,0.0
8449893ffffffff,2.0,0.0,0.0
84498e1ffffffff,3.0,0.0,0.0
84498e3ffffffff,15.0,0.0,0.0
84498edffffffff,6.0,0.0,0.0
8449909ffffffff,1.0,0.0,0.0
844990dffffffff,34.0,8.0,0.0
8449911ffffffff,31.0,0.0,0.0
844991bffffffff,2.0,0.0,0.0
844991dffffffff,30.0,12.0,0.0
8449941ffffffff,3.0,0.0,0.0
8449949ffffffff,1.0,0.0,0.0
844994dffffffff,11.0,0.0,0.0
8449951ffffffff,1.0,0.0,0.0
8449953ffffffff,7.0,0.0,0.0
8449957ffffffff,2.0,0.0,0.0
8449959ffffffff,9.0,0.0,0.0
844995bffffffff,8.0,0.0,0.0
844996bffffffff,4.0,0.0,0.0
8449987ffffffff,2.0,0.0,0.0
844999dffffffff,2.0,0.0,0.0
84499b1ffffffff,2.0,0.0,0.0
84499bbffffffff,4.0,0.0,0.0
84499c9ffffffff,5.0,0.0,0.0
84499cbffffffff,4.0,0.0,0.0
84499d3ffffffff,2.0,0.0,0.0
84499d9ffffffff,2.0,0.0,0.0
84499dbffffffff,11.0,0.0,0.0
8449ab3ffffffff,10.0,0.0,0.0
8449b21ffffffff,2.0,0.0,0.0
8449b25ffffffff,4.0,0.0,0.0
8449b2dffffffff,2.0,0.0,0.0
8449b31ffffffff,2.0,0.0,0.0
846d281ffffffff,12.0,0.0,0.0
846d283ffffffff,7.0,0.0,0.0
846d285ffffffff,13.0,0.0,0.0
846d28bffffffff,2.0,0.0,0.0
846d28dffffffff,33.0,0.0,0.0
846d297ffffffff,189.0,0.0,14.0
846d299ffffffff,8.0,0.0,0.0
846d2d7ffffffff,42.0,0.0,0.0
846d2e3ffffffff,5.0,0.0,0.0
846d2e9ffffffff,3.0,0.0,0.0
846d2ebffffffff,10.0,0.0,0.0
846d323ffffffff,2.0,0.0,0.0
846d32bffffffff,788.0,94.0,0.0
846d32dffffffff,2.0,0.0,0.0
846d335ffffffff,1.0,0.0,0.0
846d33dffffffff,201.0,25.0,0.0
846d365ffffffff,49.0,0.0,0.0
846d367ffffffff,6.0,0.0,0.0
846d36dffffffff,1.0,0.0,0.0
846d741ffffffff,6.0,0.0,0.0
846d74bffffffff,34.0,0.0,0.0
846d76dffffffff,2.0,0.0,0.0
