cell_id,Cecropis daurica,Cecropis daurica [daurica Group],Cecropis daurica [striolata Group]
8495537ffffffff,5.0,0.0,5.0
8495a41ffffffff,2.0,0.0,2.0
8495a49ffffffff,45.0,0.0,42.0
8495a4dffffffff,91.0,0.0,89.0
8495a57ffffffff,1.0,0.0,1.0
8495a5dffffffff,9.0,0.0,9.0
8495a91ffffffff,4.0,0.0,4.0
8495a99ffffffff,17.0,0.0,17.0
8495a9bffffffff,2.0,0.0,2.0
8495ad1ffffffff,5.0,0.0,5.0
8495ad7ffffffff,2.0,0.0,2.0
