cell_id,Thryothorus ludovicianus,Thryothorus ludovicianus [ludovicianus Group],Thryothorus ludovicianus [berlandieri Group],Thryothorus ludovicianus albinucha/subfulvus
8444ac5ffffffff,26.0,0.0,0.0,0.0
8444ac7ffffffff,452.0,14.0,0.0,0.0
8444ac9ffffffff,168.0,10.0,0.0,0.0
8444acbffffffff,130.0,4.0,0.0,0.0
8444acdffffffff,135.0,0.0,0.0,0.0
8444ad1ffffffff,384.0,19.0,0.0,0.0
8444ad3ffffffff,1575.0,62.0,0.0,0.0
8444ad5ffffffff,236.0,19.0,0.0,0.0
8444ad7ffffffff,560.0,11.0,0.0,0.0
8444ad9ffffffff,713.0,16.0,0.0,0.0
8444adbffffffff,325.0,26.0,0.0,0.0
8444addffffffff,709.0,28.0,0.0,0.0
8444ae9ffffffff,1736.0,0.0,0.0,0.0
8444aebffffffff,540.0,4.0,0.0,0.0
8444c01ffffffff,1361.0,0.0,0.0,0.0
8444c03ffffffff,137.0,0.0,0.0,0.0
8444c05ffffffff,246.0,0.0,0.0,0.0
8444c07ffffffff,79.0,0.0,0.0,0.0
8444c09ffffffff,238.0,0.0,0.0,0.0
8444c0bffffffff,4719.0,0.0,0.0,0.0
8444c0dffffffff,509.0,0.0,0.0,0.0
8444c11ffffffff,4164.0,0.0,0.0,0.0
8444c13ffffffff,10464.0,0.0,0.0,0.0
8444c15ffffffff,905.0,0.0,0.0,0.0
8444c17ffffffff,1122.0,0.0,0.0,0.0
8444c19ffffffff,2115.0,0.0,0.0,0.0
8444c1bffffffff,5858.0,0.0,0.0,0.0
8444c1dffffffff,868.0,0.0,0.0,0.0
8444c21ffffffff,105.0,0.0,0.0,0.0
8444c23ffffffff,415.0,0.0,0.0,0.0
8444c25ffffffff,297.0,0.0,0.0,0.0
8444c27ffffffff,3668.0,0.0,0.0,0.0
8444c29ffffffff,133.0,0.0,0.0,0.0
8444c2bffffffff,35.0,0.0,0.0,0.0
8444c2dffffffff,76.0,0.0,0.0,0.0
8444c31ffffffff,53.0,0.0,0.0,0.0
8444c33ffffffff,114.0,0.0,0.0,0.0
8444c35ffffffff,281.0,0.0,0.0,0.0
8444c37ffffffff,359.0,0.0,0.0,0.0
8444c39ffffffff,953.0,0.0,0.0,0.0
8444c3bffffffff,6057.0,0.0,0.0,0.0
8444c3dffffffff,32.0,0.0,0.0,0.0
8444c41ffffffff,242.0,0.0,0.0,0.0
8444c43ffffffff,457.0,0.0,0.0,0.0
8444c45ffffffff,81.0,0.0,0.0,0.0
8444c47ffffffff,98.0,0.0,0.0,0.0
8444c49ffffffff,91.0,0.0,0.0,0.0
8444c4bffffffff,594.0,0.0,0.0,0.0
8444c4dffffffff,254.0,0.0,0.0,0.0
8444c51ffffffff,347.0,0.0,0.0,0.0
8444c53ffffffff,290.0,0.0,0.0,0.0
8444c55ffffffff,555.0,0.0,0.0,0.0
8444c57ffffffff,525.0,0.0,0.0,0.0
8444c59ffffffff,103.0,0.0,0.0,0.0
8444c5bffffffff,514.0,0.0,0.0,0.0
8444c5dffffffff,232.0,0.0,0.0,0.0
8444c61ffffffff,95.0,0.0,0.0,0.0
8444c63ffffffff,150.0,0.0,0.0,0.0
8444c65ffffffff,236.0,0.0,0.0,0.0
8444c67ffffffff,99.0,0.0,0.0,0.0
8444c69ffffffff,45.0,0.0,0.0,0.0
8444c6bffffffff,72.0,0.0,0.0,0.0
8444c6dffffffff,31.0,0.0,0.0,0.0
8444c81ffffffff,317.0,0.0,0.0,0.0
8444c83ffffffff,315.0,0.0,0.0,0.0
8444c85ffffffff,763.0,0.0,0.0,0.0
8444c87ffffffff,1106.0,0.0,0.0,0.0
8444c89ffffffff,1669.0,0.0,0.0,0.0
8444c8bffffffff,682.0,0.0,0.0,0.0
8444c8dffffffff,423.0,0.0,0.0,0.0
8444c91ffffffff,347.0,0.0,0.0,0.0
8444c93ffffffff,53.0,0.0,0.0,0.0
8444c95ffffffff,29.0,0.0,0.0,0.0
8444c97ffffffff,85.0,0.0,0.0,0.0
8444c99ffffffff,405.0,0.0,0.0,0.0
8444c9bffffffff,183.0,0.0,0.0,0.0
8444c9dffffffff,150.0,0.0,0.0,0.0
8444ca1ffffffff,1995.0,0.0,0.0,0.0
8444ca3ffffffff,2848.0,0.0,0.0,0.0
8444ca5ffffffff,1526.0,8.0,0.0,0.0
8444ca7ffffffff,550.0,0.0,0.0,0.0
8444ca9ffffffff,660.0,3.0,0.0,0.0
8444cabffffffff,4625.0,0.0,0.0,0.0
8444cadffffffff,1206.0,0.0,0.0,0.0
8444cb1ffffffff,111.0,0.0,0.0,0.0
8444cb3ffffffff,312.0,0.0,0.0,0.0
8444cb5ffffffff,164.0,0.0,0.0,0.0
8444cb7ffffffff,144.0,0.0,0.0,0.0
8444cb9ffffffff,238.0,0.0,0.0,0.0
8444cbbffffffff,88.0,0.0,0.0,0.0
8444cbdffffffff,2985.0,0.0,0.0,0.0
8444cc1ffffffff,591.0,0.0,0.0,0.0
8444cc3ffffffff,511.0,0.0,0.0,0.0
8444cc5ffffffff,635.0,0.0,0.0,0.0
8444cc7ffffffff,765.0,0.0,0.0,0.0
8444cc9ffffffff,314.0,0.0,0.0,0.0
8444ccbffffffff,177.0,0.0,0.0,0.0
8444ccdffffffff,4890.0,0.0,0.0,0.0
8444cd1ffffffff,607.0,0.0,0.0,0.0
8444cd3ffffffff,287.0,0.0,0.0,0.0
8444cd5ffffffff,2276.0,0.0,0.0,0.0
8444cd7ffffffff,675.0,0.0,0.0,0.0
8444cd9ffffffff,106.0,0.0,0.0,0.0
8444cdbffffffff,190.0,0.0,0.0,0.0
8444cddffffffff,360.0,0.0,0.0,0.0
8444ce1ffffffff,461.0,0.0,0.0,0.0
8444ce3ffffffff,725.0,0.0,0.0,0.0
8444ce5ffffffff,316.0,0.0,0.0,0.0
8444ce7ffffffff,1109.0,1.0,0.0,0.0
8444ce9ffffffff,946.0,0.0,0.0,0.0
8444cebffffffff,1108.0,0.0,0.0,0.0
8444cedffffffff,93.0,0.0,0.0,0.0
8444d01ffffffff,5655.0,0.0,0.0,0.0
8444d03ffffffff,5175.0,0.0,0.0,0.0
8444d07ffffffff,8312.0,0.0,0.0,0.0
8444d09ffffffff,591.0,0.0,0.0,0.0
8444d0bffffffff,4122.0,0.0,0.0,0.0
8444d11ffffffff,81.0,0.0,0.0,0.0
8444d13ffffffff,65.0,0.0,0.0,0.0
8444d15ffffffff,853.0,0.0,0.0,0.0
8444d17ffffffff,3960.0,0.0,0.0,0.0
8444d19ffffffff,97.0,0.0,0.0,0.0
8444d1bffffffff,211.0,0.0,0.0,0.0
8444d1dffffffff,138.0,0.0,0.0,0.0
8444d23ffffffff,1305.0,0.0,0.0,0.0
8444d2bffffffff,574.0,0.0,0.0,0.0
8444d31ffffffff,123.0,0.0,0.0,0.0
8444d33ffffffff,95.0,0.0,0.0,0.0
8444d35ffffffff,566.0,0.0,0.0,0.0
8444d37ffffffff,446.0,0.0,0.0,0.0
8444d39ffffffff,746.0,0.0,0.0,0.0
8444d3bffffffff,1807.0,0.0,0.0,0.0
8444d3dffffffff,791.0,0.0,0.0,0.0
8444d43ffffffff,2.0,0.0,0.0,0.0
8444d51ffffffff,1174.0,0.0,0.0,0.0
8444d53ffffffff,367.0,0.0,0.0,0.0
8444d55ffffffff,4075.0,0.0,0.0,0.0
8444d57ffffffff,287.0,0.0,0.0,0.0
8444d59ffffffff,745.0,0.0,0.0,0.0
8444d5bffffffff,842.0,0.0,0.0,0.0
8444d5dffffffff,5033.0,0.0,0.0,0.0
8444d81ffffffff,1887.0,1.0,0.0,0.0
8444d83ffffffff,345.0,2.0,0.0,0.0
8444d85ffffffff,5113.0,10.0,0.0,0.0
8444d87ffffffff,2133.0,51.0,0.0,0.0
8444d89ffffffff,500.0,0.0,0.0,0.0
8444d8bffffffff,288.0,0.0,0.0,0.0
8444d8dffffffff,96.0,0.0,0.0,0.0
8444d91ffffffff,1067.0,17.0,0.0,0.0
8444d93ffffffff,3849.0,0.0,0.0,0.0
8444d95ffffffff,602.0,17.0,0.0,0.0
8444d97ffffffff,1855.0,88.0,0.0,0.0
8444d99ffffffff,6168.0,225.0,0.0,0.0
8444d9bffffffff,418.0,0.0,0.0,0.0
8444d9dffffffff,869.0,12.0,0.0,0.0
8444da1ffffffff,712.0,3.0,0.0,0.0
8444da3ffffffff,489.0,0.0,0.0,0.0
8444da5ffffffff,985.0,0.0,0.0,0.0
8444da7ffffffff,181.0,1.0,0.0,0.0
8444da9ffffffff,334.0,1.0,0.0,0.0
8444dabffffffff,3980.0,62.0,0.0,0.0
8444dadffffffff,431.0,0.0,0.0,0.0
8444db1ffffffff,291.0,6.0,0.0,0.0
8444db3ffffffff,589.0,33.0,0.0,0.0
8444db5ffffffff,3170.0,9.0,0.0,0.0
8444db7ffffffff,703.0,12.0,0.0,0.0
8444db9ffffffff,1113.0,2.0,0.0,0.0
8444dbbffffffff,2258.0,66.0,0.0,0.0
8444dbdffffffff,502.0,3.0,0.0,0.0
8444dc1ffffffff,94.0,0.0,0.0,0.0
8444dc3ffffffff,124.0,0.0,0.0,0.0
8444dc5ffffffff,1504.0,0.0,0.0,0.0
8444dc7ffffffff,162.0,0.0,0.0,0.0
8444dc9ffffffff,186.0,0.0,0.0,0.0
8444dcbffffffff,329.0,0.0,0.0,0.0
8444dcdffffffff,52.0,0.0,0.0,0.0
8444dd1ffffffff,1208.0,0.0,0.0,0.0
8444dd3ffffffff,5129.0,15.0,0.0,0.0
8444dd5ffffffff,2256.0,0.0,0.0,0.0
8444dd7ffffffff,2690.0,44.0,0.0,0.0
8444dd9ffffffff,2414.0,0.0,0.0,0.0
8444ddbffffffff,783.0,1.0,0.0,0.0
8444dddffffffff,544.0,0.0,0.0,0.0
8444de1ffffffff,380.0,0.0,0.0,0.0
8444de3ffffffff,356.0,1.0,0.0,0.0
8444de5ffffffff,206.0,0.0,0.0,0.0
8444de7ffffffff,267.0,0.0,0.0,0.0
8444de9ffffffff,3351.0,0.0,0.0,0.0
8444debffffffff,119.0,0.0,0.0,0.0
8444dedffffffff,288.0,0.0,0.0,0.0
8444e01ffffffff,446.0,45.0,0.0,0.0
8444e03ffffffff,377.0,20.0,0.0,0.0
8444e05ffffffff,3866.0,221.0,0.0,0.0
8444e07ffffffff,1840.0,0.0,0.0,0.0
8444e09ffffffff,100.0,8.0,0.0,0.0
8444e0bffffffff,81.0,2.0,0.0,0.0
8444e0dffffffff,72.0,0.0,0.0,0.0
8444e11ffffffff,41.0,0.0,0.0,0.0
8444e13ffffffff,92.0,0.0,0.0,0.0
8444e15ffffffff,152.0,0.0,0.0,0.0
8444e17ffffffff,33.0,0.0,0.0,0.0
8444e19ffffffff,49.0,0.0,0.0,0.0
8444e1bffffffff,43.0,0.0,0.0,0.0
8444e1dffffffff,73.0,0.0,0.0,0.0
8444e21ffffffff,302.0,4.0,0.0,0.0
8444e23ffffffff,43.0,0.0,0.0,0.0
8444e25ffffffff,325.0,2.0,0.0,0.0
8444e27ffffffff,149.0,0.0,0.0,0.0
8444e29ffffffff,1785.0,54.0,0.0,0.0
8444e2bffffffff,671.0,8.0,0.0,0.0
8444e2dffffffff,184.0,18.0,0.0,0.0
8444e31ffffffff,135.0,0.0,0.0,0.0
8444e33ffffffff,812.0,0.0,0.0,0.0
8444e35ffffffff,1225.0,0.0,0.0,0.0
8444e37ffffffff,69.0,0.0,0.0,0.0
8444e39ffffffff,213.0,0.0,0.0,0.0
8444e3bffffffff,163.0,0.0,0.0,0.0
8444e3dffffffff,353.0,0.0,0.0,0.0
8444e41ffffffff,9.0,0.0,0.0,0.0
8444e43ffffffff,263.0,40.0,0.0,0.0
8444e47ffffffff,912.0,2.0,0.0,0.0
8444e51ffffffff,744.0,0.0,0.0,0.0
8444e53ffffffff,194.0,0.0,0.0,0.0
8444e55ffffffff,195.0,0.0,0.0,0.0
8444e57ffffffff,165.0,0.0,0.0,0.0
8444e5bffffffff,269.0,0.0,0.0,0.0
8444e63ffffffff,3977.0,267.0,0.0,0.0
8444e65ffffffff,41.0,4.0,0.0,0.0
8444e67ffffffff,185.0,15.0,0.0,0.0
8444e6bffffffff,274.0,0.0,0.0,0.0
8444e81ffffffff,47.0,0.0,0.0,0.0
8444e83ffffffff,1376.0,0.0,0.0,0.0
8444e85ffffffff,16.0,0.0,0.0,0.0
8444e87ffffffff,60.0,0.0,0.0,0.0
8444e89ffffffff,63.0,0.0,0.0,0.0
8444e8bffffffff,599.0,0.0,0.0,0.0
8444e8dffffffff,94.0,0.0,0.0,0.0
8444e91ffffffff,70.0,0.0,0.0,0.0
8444e93ffffffff,246.0,0.0,0.0,0.0
8444e95ffffffff,79.0,0.0,0.0,0.0
8444e97ffffffff,141.0,0.0,0.0,0.0
8444e99ffffffff,29.0,0.0,0.0,0.0
8444e9bffffffff,73.0,0.0,0.0,0.0
8444e9dffffffff,39.0,0.0,0.0,0.0
8444ea1ffffffff,142.0,0.0,0.0,0.0
8444ea3ffffffff,150.0,0.0,0.0,0.0
8444ea5ffffffff,963.0,0.0,0.0,0.0
8444ea7ffffffff,177.0,0.0,0.0,0.0
8444ea9ffffffff,37.0,0.0,0.0,0.0
8444eabffffffff,111.0,0.0,0.0,0.0
8444eadffffffff,418.0,0.0,0.0,0.0
8444eb1ffffffff,86.0,0.0,0.0,0.0
8444eb3ffffffff,492.0,0.0,0.0,0.0
8444eb5ffffffff,53.0,0.0,0.0,0.0
8444eb7ffffffff,62.0,0.0,0.0,0.0
8444eb9ffffffff,28.0,0.0,0.0,0.0
8444ebbffffffff,40.0,0.0,0.0,0.0
8444ebdffffffff,165.0,0.0,0.0,0.0
8444ec1ffffffff,14.0,0.0,0.0,0.0
8444ec3ffffffff,60.0,0.0,0.0,0.0
8444ec5ffffffff,16.0,0.0,0.0,0.0
8444ec7ffffffff,463.0,0.0,0.0,0.0
8444ec9ffffffff,13.0,0.0,0.0,0.0
8444ecbffffffff,11.0,0.0,0.0,0.0
8444ecdffffffff,29.0,0.0,0.0,0.0
8444ed1ffffffff,535.0,0.0,0.0,0.0
8444ed3ffffffff,572.0,0.0,0.0,0.0
8444ed5ffffffff,202.0,0.0,0.0,0.0
8444ed7ffffffff,770.0,0.0,0.0,0.0
8444ed9ffffffff,214.0,0.0,0.0,0.0
8444edbffffffff,117.0,0.0,0.0,0.0
8444eddffffffff,282.0,0.0,0.0,0.0
8444ee1ffffffff,155.0,0.0,0.0,0.0
8444ee3ffffffff,487.0,0.0,0.0,0.0
8444ee5ffffffff,648.0,0.0,0.0,0.0
8444ee7ffffffff,593.0,0.0,0.0,0.0
8444ee9ffffffff,50.0,0.0,0.0,0.0
8444eebffffffff,111.0,0.0,0.0,0.0
8444eedffffffff,890.0,0.0,0.0,0.0
8444f01ffffffff,1579.0,24.0,0.0,0.0
8444f03ffffffff,373.0,6.0,0.0,0.0
8444f05ffffffff,4438.0,13.0,0.0,0.0
8444f07ffffffff,2736.0,8.0,0.0,0.0
8444f09ffffffff,492.0,8.0,0.0,0.0
8444f0bffffffff,221.0,4.0,0.0,0.0
8444f0dffffffff,1337.0,18.0,0.0,0.0
8444f11ffffffff,74.0,0.0,0.0,0.0
8444f13ffffffff,38.0,0.0,0.0,0.0
8444f15ffffffff,71.0,0.0,0.0,0.0
8444f17ffffffff,17.0,0.0,0.0,0.0
8444f19ffffffff,99.0,0.0,0.0,0.0
8444f1bffffffff,111.0,0.0,0.0,0.0
8444f1dffffffff,205.0,0.0,0.0,0.0
8444f31ffffffff,2711.0,0.0,0.0,0.0
8444f33ffffffff,51.0,0.0,0.0,0.0
8444f35ffffffff,2170.0,0.0,0.0,0.0
8444f37ffffffff,3059.0,0.0,0.0,0.0
8444f39ffffffff,62.0,0.0,0.0,0.0
8444f3bffffffff,26.0,0.0,0.0,0.0
8444f3dffffffff,3467.0,0.0,0.0,0.0
8444f41ffffffff,1990.0,33.0,0.0,0.0
8444f43ffffffff,20391.0,180.0,0.0,0.0
8444f45ffffffff,626.0,8.0,0.0,0.0
8444f47ffffffff,362.0,2.0,0.0,0.0
8444f49ffffffff,840.0,11.0,0.0,0.0
8444f4bffffffff,320.0,1.0,0.0,0.0
8444f4dffffffff,1417.0,66.0,0.0,0.0
8444f51ffffffff,309.0,16.0,0.0,0.0
8444f53ffffffff,262.0,2.0,0.0,0.0
8444f55ffffffff,1324.0,9.0,0.0,0.0
8444f57ffffffff,338.0,0.0,0.0,0.0
8444f59ffffffff,102.0,0.0,0.0,0.0
8444f5bffffffff,38.0,0.0,0.0,0.0
8444f5dffffffff,781.0,15.0,0.0,0.0
8444f61ffffffff,662.0,0.0,0.0,0.0
8444f63ffffffff,4035.0,0.0,0.0,0.0
8444f69ffffffff,375.0,6.0,0.0,0.0
8444f6bffffffff,656.0,0.0,0.0,0.0
8444f6dffffffff,546.0,5.0,0.0,0.0
844501bffffffff,2.0,0.0,0.0,2.0
8445081ffffffff,5.0,0.0,0.0,0.0
8445083ffffffff,170.0,0.0,0.0,99.0
8445085ffffffff,54.0,0.0,0.0,35.0
8445087ffffffff,553.0,0.0,0.0,339.0
8445089ffffffff,9.0,0.0,0.0,0.0
844508bffffffff,8.0,0.0,0.0,2.0
844508dffffffff,49.0,0.0,0.0,2.0
8445091ffffffff,71.0,0.0,0.0,27.0
8445093ffffffff,2.0,0.0,0.0,2.0
8445095ffffffff,7.0,0.0,0.0,7.0
8445097ffffffff,16.0,0.0,0.0,10.0
8445099ffffffff,231.0,0.0,0.0,10.0
844509bffffffff,826.0,0.0,0.0,492.0
844509dffffffff,2.0,0.0,0.0,2.0
84450a1ffffffff,151.0,0.0,0.0,63.0
84450a3ffffffff,129.0,0.0,0.0,57.0
84450a5ffffffff,18.0,0.0,0.0,6.0
84450a7ffffffff,5.0,0.0,0.0,2.0
84450a9ffffffff,11.0,0.0,0.0,0.0
84450abffffffff,39.0,0.0,0.0,16.0
84450adffffffff,1.0,0.0,0.0,0.0
84450b1ffffffff,27.0,0.0,0.0,20.0
84450b5ffffffff,31.0,0.0,0.0,0.0
84450b9ffffffff,5.0,0.0,0.0,0.0
84450bdffffffff,27.0,0.0,0.0,20.0
84450c1ffffffff,6.0,0.0,0.0,0.0
84450c5ffffffff,34.0,0.0,0.0,23.0
84450c7ffffffff,10.0,0.0,0.0,0.0
84450c9ffffffff,2.0,0.0,0.0,0.0
84450cdffffffff,11.0,0.0,0.0,0.0
84450d1ffffffff,23.0,0.0,0.0,16.0
84450d3ffffffff,341.0,0.0,0.0,245.0
84450d5ffffffff,70.0,0.0,0.0,41.0
84450d7ffffffff,19.0,0.0,0.0,2.0
84450d9ffffffff,2.0,0.0,0.0,2.0
84450dbffffffff,6.0,0.0,0.0,6.0
84450ddffffffff,22.0,0.0,0.0,15.0
84450e1ffffffff,3.0,0.0,0.0,2.0
84450e3ffffffff,86.0,0.0,0.0,30.0
84450ebffffffff,176.0,0.0,0.0,85.0
8445213ffffffff,5.0,0.0,0.0,0.0
8445281ffffffff,35.0,0.0,0.0,4.0
8445283ffffffff,18.0,0.0,0.0,6.0
8445285ffffffff,12.0,0.0,0.0,4.0
8445287ffffffff,175.0,0.0,0.0,92.0
8445289ffffffff,272.0,0.0,0.0,34.0
844528dffffffff,66.0,0.0,0.0,17.0
8445297ffffffff,2.0,0.0,0.0,0.0
84452a3ffffffff,2.0,0.0,0.0,0.0
84452a7ffffffff,5.0,0.0,0.0,2.0
84452a9ffffffff,3.0,0.0,0.0,1.0
84452abffffffff,9.0,0.0,0.0,2.0
84452adffffffff,270.0,0.0,0.0,72.0
84452b3ffffffff,16.0,0.0,0.0,14.0
84452b5ffffffff,8.0,0.0,0.0,2.0
84452b9ffffffff,163.0,0.0,0.0,70.0
84452bdffffffff,92.0,0.0,0.0,53.0
84452c1ffffffff,27.0,0.0,0.0,3.0
84452c3ffffffff,80.0,0.0,0.0,11.0
84452c5ffffffff,219.0,0.0,0.0,40.0
84452c7ffffffff,400.0,0.0,0.0,72.0
84452c9ffffffff,4.0,0.0,0.0,0.0
84452cbffffffff,8.0,0.0,0.0,4.0
84452d9ffffffff,4.0,0.0,0.0,0.0
84452dbffffffff,5.0,0.0,0.0,0.0
84452e1ffffffff,1004.0,0.0,0.0,444.0
84452e3ffffffff,47.0,0.0,0.0,10.0
84452e9ffffffff,17.0,0.0,0.0,6.0
84452ebffffffff,325.0,0.0,0.0,121.0
84452edffffffff,7.0,0.0,0.0,4.0
8445721ffffffff,30.0,0.0,0.0,11.0
8445725ffffffff,370.0,0.0,0.0,49.0
8445727ffffffff,19.0,0.0,0.0,15.0
8445765ffffffff,4.0,0.0,0.0,4.0
8445767ffffffff,3.0,0.0,0.0,0.0
8448803ffffffff,3.0,0.0,0.0,0.0
8448805ffffffff,3.0,0.0,0.0,0.0
8448807ffffffff,15.0,0.0,0.0,0.0
844880dffffffff,116.0,0.0,0.0,0.0
8448815ffffffff,21.0,0.0,0.0,0.0
8448817ffffffff,29.0,0.0,0.0,0.0
8448823ffffffff,15.0,0.0,0.0,0.0
8448825ffffffff,398.0,0.0,0.0,0.0
8448827ffffffff,63.0,0.0,0.0,0.0
844882bffffffff,12.0,0.0,0.0,0.0
844882dffffffff,2.0,0.0,0.0,0.0
8448831ffffffff,453.0,0.0,0.0,0.0
8448833ffffffff,354.0,0.0,0.0,0.0
8448835ffffffff,31.0,0.0,0.0,0.0
8448837ffffffff,872.0,0.0,0.0,0.0
8448839ffffffff,57.0,0.0,0.0,0.0
844883bffffffff,8.0,0.0,0.0,0.0
8448849ffffffff,17.0,0.0,0.0,0.0
844884bffffffff,24.0,0.0,0.0,0.0
844884dffffffff,24.0,0.0,0.0,0.0
8448853ffffffff,5.0,0.0,0.0,0.0
8448855ffffffff,3.0,0.0,0.0,0.0
8448861ffffffff,9.0,0.0,0.0,0.0
8448865ffffffff,9.0,0.0,0.0,0.0
8448867ffffffff,5.0,0.0,0.0,0.0
8448869ffffffff,16.0,0.0,0.0,0.0
844886bffffffff,15.0,0.0,0.0,0.0
8448881ffffffff,27.0,0.0,0.0,0.0
8448885ffffffff,8.0,0.0,0.0,0.0
84488a1ffffffff,43.0,0.0,0.0,0.0
84488a3ffffffff,81.0,0.0,0.0,0.0
84488a5ffffffff,23.0,0.0,0.0,0.0
84488a7ffffffff,124.0,0.0,0.0,0.0
84488a9ffffffff,6.0,0.0,0.0,0.0
84488abffffffff,2.0,0.0,0.0,0.0
84488adffffffff,15.0,0.0,0.0,0.0
84488b3ffffffff,266.0,0.0,0.0,0.0
84488b7ffffffff,4.0,0.0,0.0,0.0
84488bbffffffff,2.0,0.0,0.0,0.0
84488bdffffffff,2.0,0.0,0.0,0.0
84488e1ffffffff,173.0,0.0,0.0,0.0
84488e3ffffffff,36.0,0.0,0.0,0.0
84488e5ffffffff,67.0,0.0,0.0,0.0
84488e7ffffffff,2.0,0.0,0.0,0.0
84488e9ffffffff,450.0,0.0,0.0,0.0
84488ebffffffff,34.0,0.0,0.0,0.0
84488edffffffff,588.0,0.0,0.0,0.0
8448903ffffffff,1000.0,0.0,0.0,0.0
8448907ffffffff,751.0,0.0,0.0,0.0
844890bffffffff,1801.0,0.0,0.0,0.0
8448911ffffffff,300.0,0.0,0.0,0.0
8448913ffffffff,152.0,0.0,0.0,0.0
8448915ffffffff,1498.0,0.0,0.0,0.0
8448917ffffffff,41.0,0.0,0.0,0.0
8448919ffffffff,85.0,0.0,0.0,0.0
844891bffffffff,157.0,0.0,0.0,0.0
844891dffffffff,651.0,0.0,0.0,0.0
8448923ffffffff,1325.0,0.0,0.0,0.0
8448927ffffffff,4.0,0.0,0.0,0.0
844892bffffffff,18.0,0.0,0.0,0.0
8448931ffffffff,121.0,0.0,0.0,0.0
8448933ffffffff,341.0,0.0,0.0,0.0
8448935ffffffff,2322.0,0.0,0.0,0.0
8448937ffffffff,1733.0,0.0,0.0,0.0
8448939ffffffff,481.0,0.0,0.0,0.0
844893bffffffff,134.0,0.0,0.0,0.0
844893dffffffff,712.0,0.0,0.0,0.0
8448951ffffffff,1165.0,0.0,0.0,0.0
8448953ffffffff,218.0,0.0,0.0,0.0
8448955ffffffff,185.0,0.0,0.0,0.0
8448957ffffffff,128.0,0.0,0.0,0.0
8448959ffffffff,97.0,0.0,0.0,0.0
844895bffffffff,136.0,0.0,0.0,0.0
8448981ffffffff,1957.0,0.0,0.0,0.0
8448983ffffffff,270.0,0.0,0.0,0.0
8448985ffffffff,3255.0,0.0,0.0,0.0
8448987ffffffff,399.0,0.0,0.0,0.0
8448989ffffffff,477.0,0.0,0.0,0.0
844898bffffffff,150.0,0.0,0.0,0.0
844898dffffffff,5895.0,0.0,0.0,0.0
8448991ffffffff,8.0,0.0,0.0,0.0
8448993ffffffff,24.0,0.0,0.0,0.0
8448995ffffffff,40.0,0.0,0.0,0.0
8448997ffffffff,188.0,0.0,0.0,0.0
8448999ffffffff,150.0,0.0,0.0,0.0
844899bffffffff,10.0,0.0,0.0,0.0
844899dffffffff,102.0,0.0,0.0,0.0
84489a1ffffffff,49.0,0.0,0.0,0.0
84489a3ffffffff,1251.0,0.0,0.0,0.0
84489a5ffffffff,171.0,0.0,0.0,0.0
84489a7ffffffff,201.0,0.0,0.0,0.0
84489a9ffffffff,1377.0,0.0,0.0,0.0
84489abffffffff,1304.0,0.0,0.0,0.0
84489adffffffff,175.0,0.0,0.0,0.0
84489b1ffffffff,121.0,0.0,0.0,0.0
84489b3ffffffff,72.0,0.0,0.0,0.0
84489b5ffffffff,117.0,0.0,0.0,0.0
84489b7ffffffff,279.0,0.0,0.0,0.0
84489b9ffffffff,53.0,0.0,0.0,0.0
84489bbffffffff,52.0,0.0,0.0,0.0
84489bdffffffff,236.0,0.0,0.0,0.0
84489c1ffffffff,9449.0,0.0,0.0,0.0
84489c3ffffffff,6434.0,0.0,0.0,0.0
84489c5ffffffff,3825.0,0.0,0.0,0.0
84489c7ffffffff,2646.0,0.0,0.0,0.0
84489c9ffffffff,1356.0,0.0,0.0,0.0
84489cbffffffff,314.0,0.0,0.0,0.0
84489cdffffffff,652.0,0.0,0.0,0.0
84489d1ffffffff,419.0,0.0,0.0,0.0
84489d3ffffffff,929.0,0.0,0.0,0.0
84489d5ffffffff,372.0,0.0,0.0,0.0
84489d7ffffffff,54.0,0.0,0.0,0.0
84489d9ffffffff,1144.0,0.0,0.0,0.0
84489dbffffffff,6.0,0.0,0.0,0.0
84489ddffffffff,935.0,0.0,0.0,0.0
84489e1ffffffff,1907.0,0.0,0.0,0.0
84489e3ffffffff,14205.0,0.0,0.0,0.0
84489e5ffffffff,201.0,0.0,0.0,0.0
84489e7ffffffff,307.0,0.0,0.0,0.0
84489e9ffffffff,789.0,0.0,0.0,0.0
84489ebffffffff,2518.0,0.0,0.0,0.0
84489edffffffff,60.0,0.0,0.0,0.0
8448a21ffffffff,1634.0,0.0,0.0,0.0
8448a23ffffffff,8.0,0.0,0.0,0.0
8448a27ffffffff,190.0,0.0,0.0,0.0
8448a29ffffffff,33.0,0.0,0.0,0.0
8448a2bffffffff,5.0,0.0,0.0,0.0
8448a2dffffffff,101.0,0.0,0.0,0.0
8448a67ffffffff,10.0,0.0,0.0,0.0
8448ab3ffffffff,7.0,0.0,0.0,0.0
8448ab7ffffffff,69.0,0.0,0.0,0.0
8448b13ffffffff,380.0,0.0,0.0,0.0
8448b15ffffffff,636.0,0.0,25.0,0.0
8448b17ffffffff,3.0,0.0,0.0,0.0
8448b19ffffffff,5.0,0.0,0.0,0.0
8448b1bffffffff,5.0,0.0,0.0,0.0
8448b23ffffffff,106.0,0.0,2.0,0.0
8448b2bffffffff,2805.0,0.0,238.0,0.0
8448b31ffffffff,56.0,0.0,0.0,0.0
8448b33ffffffff,52.0,0.0,0.0,0.0
