cell_id,Corvus cornix,Corvus cornix [cornix Group],Corvus cornix capellanus
841e9a7ffffffff,6.0,0.0,0.0
841e9a9ffffffff,19.0,0.0,0.0
841e9adffffffff,8.0,0.0,0.0
841e9b1ffffffff,11.0,0.0,0.0
841e9b3ffffffff,3.0,1.0,0.0
841e9b5ffffffff,23.0,0.0,0.0
841e9b7ffffffff,20.0,0.0,0.0
841e9bbffffffff,3.0,0.0,0.0
841e9d3ffffffff,2.0,0.0,0.0
841e9d9ffffffff,66.0,0.0,0.0
841e9dbffffffff,2.0,0.0,0.0
841ea01ffffffff,93.0,0.0,0.0
841ea03ffffffff,44.0,0.0,0.0
841ea05ffffffff,47.0,0.0,0.0
841ea07ffffffff,27.0,0.0,0.0
841ea09ffffffff,30.0,0.0,0.0
841ea0bffffffff,58.0,0.0,0.0
841ea0dffffffff,12.0,0.0,0.0
841ea11ffffffff,25.0,2.0,0.0
841ea13ffffffff,27.0,2.0,0.0
841ea19ffffffff,136.0,0.0,0.0
841ea1bffffffff,11.0,1.0,0.0
841ea21ffffffff,225.0,0.0,0.0
841ea23ffffffff,13.0,0.0,0.0
841ea25ffffffff,27.0,0.0,0.0
841ea27ffffffff,32.0,0.0,0.0
841ea29ffffffff,5.0,0.0,0.0
841ea2bffffffff,6.0,0.0,0.0
841ea2dffffffff,62.0,0.0,0.0
841ea31ffffffff,9.0,0.0,0.0
841ea33ffffffff,3.0,0.0,0.0
841ea35ffffffff,3.0,0.0,0.0
841ea37ffffffff,7.0,0.0,0.0
841ea3dffffffff,13.0,0.0,0.0
841ea41ffffffff,18.0,0.0,0.0
841ea43ffffffff,26.0,0.0,0.0
841ea45ffffffff,67.0,0.0,0.0
841ea49ffffffff,16.0,0.0,0.0
841ea4bffffffff,5.0,0.0,0.0
841ea4dffffffff,25.0,0.0,0.0
841ea51ffffffff,13.0,0.0,0.0
841ea53ffffffff,95.0,0.0,0.0
841ea55ffffffff,117.0,0.0,0.0
841ea57ffffffff,6.0,0.0,0.0
841ea59ffffffff,1.0,0.0,0.0
841ea5bffffffff,20.0,0.0,0.0
841ea5dffffffff,9.0,0.0,0.0
841ea61ffffffff,4.0,0.0,0.0
841ea63ffffffff,8.0,0.0,0.0
841ea65ffffffff,2.0,0.0,0.0
841ea67ffffffff,1.0,0.0,0.0
841ea6bffffffff,1.0,0.0,0.0
841ea6dffffffff,4.0,0.0,0.0
841ea81ffffffff,3.0,0.0,0.0
841ea83ffffffff,8.0,0.0,0.0
841ea85ffffffff,89.0,0.0,0.0
841ea87ffffffff,70.0,4.0,0.0
841ea8dffffffff,116.0,0.0,0.0
841ea93ffffffff,16.0,0.0,0.0
841ea95ffffffff,15.0,0.0,0.0
841ea97ffffffff,11.0,0.0,0.0
841eaa3ffffffff,3.0,0.0,0.0
841eab1ffffffff,4.0,2.0,0.0
841eab3ffffffff,37.0,4.0,0.0
841eab5ffffffff,11.0,0.0,0.0
841eab7ffffffff,16.0,0.0,0.0
841eab9ffffffff,53.0,2.0,0.0
841eabbffffffff,2.0,0.0,0.0
841eac1ffffffff,7.0,1.0,0.0
841eac3ffffffff,17.0,0.0,0.0
841eac5ffffffff,7.0,0.0,0.0
841eac7ffffffff,3.0,0.0,0.0
841eac9ffffffff,13.0,0.0,0.0
841eacdffffffff,39.0,0.0,0.0
841ead1ffffffff,7.0,0.0,0.0
841ead9ffffffff,51.0,0.0,0.0
841eadbffffffff,2.0,0.0,0.0
841eaddffffffff,2.0,0.0,0.0
841eae3ffffffff,6.0,0.0,0.0
841eae9ffffffff,3.0,0.0,0.0
841eaebffffffff,53.0,0.0,0.0
841eb01ffffffff,30.0,1.0,0.0
841eb03ffffffff,71.0,3.0,0.0
841eb05ffffffff,55.0,2.0,0.0
841eb07ffffffff,53.0,4.0,0.0
841eb0bffffffff,48.0,5.0,0.0
841eb11ffffffff,6.0,0.0,0.0
841eb13ffffffff,39.0,0.0,0.0
841eb1bffffffff,10.0,0.0,0.0
841eb1dffffffff,4.0,0.0,0.0
841eb21ffffffff,7.0,0.0,0.0
841eb23ffffffff,130.0,0.0,0.0
841eb29ffffffff,1.0,0.0,0.0
841eb2bffffffff,93.0,1.0,0.0
841eb35ffffffff,14.0,0.0,0.0
841eb39ffffffff,6.0,0.0,0.0
841eb3dffffffff,34.0,6.0,0.0
841eb49ffffffff,11.0,0.0,0.0
841eb4dffffffff,2.0,0.0,0.0
841eb53ffffffff,51.0,0.0,0.0
841eb59ffffffff,21.0,0.0,0.0
841eb5bffffffff,50.0,0.0,0.0
841ec01ffffffff,87.0,0.0,0.0
841ec03ffffffff,81.0,0.0,0.0
841ec05ffffffff,5.0,0.0,0.0
841ec07ffffffff,4.0,0.0,0.0
841ec09ffffffff,513.0,0.0,0.0
841ec0dffffffff,29.0,0.0,0.0
841ec11ffffffff,24.0,0.0,0.0
841ec15ffffffff,6.0,0.0,0.0
841ec17ffffffff,18.0,0.0,0.0
841ec19ffffffff,9.0,0.0,0.0
841ec1bffffffff,11.0,0.0,0.0
841ec1dffffffff,427.0,0.0,0.0
841ec21ffffffff,437.0,0.0,0.0
841ec23ffffffff,211.0,0.0,0.0
841ec25ffffffff,19.0,0.0,0.0
841ec27ffffffff,300.0,0.0,0.0
841ec29ffffffff,2.0,0.0,0.0
841ec2bffffffff,41.0,0.0,0.0
841ec2dffffffff,11.0,0.0,0.0
841ec31ffffffff,32.0,0.0,0.0
841ec33ffffffff,190.0,0.0,0.0
841ec35ffffffff,36.0,0.0,0.0
841ec37ffffffff,41.0,0.0,0.0
841ec39ffffffff,81.0,0.0,0.0
841ec3bffffffff,6.0,0.0,0.0
841ec3dffffffff,108.0,0.0,0.0
841ec41ffffffff,3.0,0.0,0.0
841ec43ffffffff,19.0,0.0,0.0
841ec45ffffffff,7.0,0.0,0.0
841ec47ffffffff,561.0,0.0,0.0
841ec4bffffffff,4.0,0.0,0.0
841ec4dffffffff,12.0,0.0,0.0
841ec51ffffffff,3.0,0.0,0.0
841ec55ffffffff,5.0,0.0,0.0
841ec57ffffffff,5.0,0.0,0.0
841ec59ffffffff,10.0,0.0,0.0
841ec5dffffffff,4.0,0.0,0.0
841ec61ffffffff,2.0,0.0,0.0
841ec63ffffffff,4.0,0.0,0.0
841ec65ffffffff,11.0,0.0,0.0
841ec67ffffffff,5.0,0.0,0.0
841ec69ffffffff,2.0,0.0,0.0
841ec6bffffffff,4.0,0.0,0.0
841ec6dffffffff,12.0,0.0,0.0
841ec81ffffffff,22.0,0.0,0.0
841ec83ffffffff,2.0,0.0,0.0
841ec85ffffffff,22.0,0.0,0.0
841ec89ffffffff,14.0,0.0,0.0
841ec8bffffffff,42.0,0.0,0.0
841ec8dffffffff,4.0,0.0,0.0
841ec91ffffffff,1933.0,0.0,0.0
841ec93ffffffff,355.0,0.0,0.0
841ec97ffffffff,117.0,0.0,0.0
841ec99ffffffff,659.0,0.0,0.0
841ec9bffffffff,535.0,0.0,0.0
841ec9dffffffff,589.0,0.0,0.0
841eca1ffffffff,129.0,0.0,0.0
841eca3ffffffff,30.0,0.0,0.0
841eca5ffffffff,92.0,0.0,0.0
841eca7ffffffff,13.0,0.0,0.0
841eca9ffffffff,277.0,0.0,0.0
841ecabffffffff,3.0,0.0,0.0
841ecadffffffff,86.0,0.0,0.0
841ecb1ffffffff,37.0,0.0,0.0
841ecb5ffffffff,16.0,0.0,0.0
841ecb9ffffffff,61.0,0.0,0.0
841ecbbffffffff,89.0,0.0,0.0
841ecbdffffffff,1.0,0.0,0.0
841ecc1ffffffff,2.0,0.0,0.0
841ecc3ffffffff,12.0,0.0,0.0
841ecc5ffffffff,27.0,0.0,0.0
841ecc9ffffffff,4.0,0.0,0.0
841eccbffffffff,130.0,0.0,0.0
841eccdffffffff,13.0,0.0,0.0
841ecd1ffffffff,2.0,0.0,0.0
841ecd5ffffffff,330.0,0.0,0.0
841ecd7ffffffff,159.0,0.0,0.0
841ecddffffffff,37.0,0.0,0.0
841ece1ffffffff,77.0,0.0,0.0
841ece5ffffffff,102.0,0.0,0.0
841ece7ffffffff,181.0,0.0,0.0
841ece9ffffffff,91.0,0.0,0.0
841ecebffffffff,14.0,0.0,0.0
841ecedffffffff,1.0,0.0,0.0
841ed01ffffffff,4.0,0.0,0.0
841ed03ffffffff,3.0,0.0,0.0
841ed05ffffffff,17.0,0.0,0.0
841ed07ffffffff,6.0,0.0,0.0
841ed09ffffffff,7.0,0.0,0.0
841ed0bffffffff,117.0,0.0,0.0
841ed0dffffffff,18.0,0.0,0.0
841ed11ffffffff,1.0,0.0,0.0
841ed13ffffffff,73.0,0.0,0.0
841ed15ffffffff,9.0,0.0,0.0
841ed19ffffffff,15.0,0.0,0.0
841ed1bffffffff,311.0,0.0,0.0
841ed1dffffffff,28.0,0.0,0.0
841ed21ffffffff,4.0,0.0,0.0
841ed23ffffffff,3.0,0.0,0.0
841ed29ffffffff,46.0,0.0,0.0
841ed2bffffffff,16.0,0.0,0.0
841ed33ffffffff,16.0,0.0,0.0
841ed35ffffffff,32.0,0.0,0.0
841ed37ffffffff,10.0,0.0,0.0
841ed39ffffffff,10.0,0.0,0.0
841ed3bffffffff,62.0,0.0,0.0
841ed3dffffffff,14.0,0.0,0.0
841ed41ffffffff,13.0,0.0,0.0
841ed43ffffffff,11.0,0.0,0.0
841ed45ffffffff,49.0,0.0,0.0
841ed47ffffffff,8.0,0.0,0.0
841ed49ffffffff,11.0,0.0,0.0
841ed4dffffffff,141.0,0.0,0.0
841ed51ffffffff,6.0,0.0,0.0
841ed55ffffffff,37.0,0.0,0.0
841ed57ffffffff,32.0,0.0,0.0
841ed59ffffffff,2.0,0.0,0.0
841ed5bffffffff,5.0,0.0,0.0
841ed5dffffffff,6.0,0.0,0.0
841ed63ffffffff,14.0,0.0,0.0
841ed65ffffffff,1.0,0.0,0.0
841ed6bffffffff,51.0,0.0,0.0
841ed8dffffffff,1.0,0.0,0.0
841ed91ffffffff,165.0,0.0,0.0
841ed93ffffffff,437.0,0.0,0.0
841ed9bffffffff,98.0,0.0,0.0
841eda1ffffffff,304.0,0.0,0.0
841eda3ffffffff,492.0,0.0,0.0
841eda5ffffffff,25.0,0.0,0.0
841eda7ffffffff,367.0,0.0,0.0
841eda9ffffffff,2.0,0.0,0.0
841edabffffffff,4.0,0.0,0.0
841edadffffffff,107.0,0.0,0.0
841edb5ffffffff,9.0,0.0,0.0
841edb7ffffffff,4.0,0.0,0.0
841edbbffffffff,10.0,0.0,0.0
841edc1ffffffff,16.0,0.0,0.0
841edc5ffffffff,10.0,0.0,0.0
841edc7ffffffff,10.0,0.0,0.0
841edc9ffffffff,178.0,0.0,0.0
841edcdffffffff,75.0,0.0,0.0
841edd3ffffffff,2.0,0.0,0.0
841ede1ffffffff,322.0,0.0,0.0
841ede3ffffffff,5.0,0.0,0.0
841ede5ffffffff,25.0,0.0,0.0
841ede7ffffffff,32.0,0.0,0.0
841ede9ffffffff,54.0,0.0,0.0
841edebffffffff,13.0,0.0,0.0
841ededffffffff,12.0,0.0,0.0
841ee05ffffffff,4.0,0.0,0.0
841ee0dffffffff,1.0,0.0,0.0
841ee19ffffffff,1.0,0.0,0.0
841ee1dffffffff,1.0,0.0,0.0
841ee23ffffffff,4.0,0.0,0.0
841ee27ffffffff,6.0,0.0,0.0
841ee29ffffffff,10.0,0.0,0.0
841ee2bffffffff,14.0,0.0,0.0
841ee35ffffffff,18.0,0.0,0.0
841ee37ffffffff,61.0,0.0,0.0
841ee53ffffffff,1.0,0.0,0.0
841ee59ffffffff,2.0,0.0,0.0
841ee61ffffffff,24.0,0.0,0.0
841ee65ffffffff,264.0,0.0,0.0
841ee67ffffffff,92.0,0.0,0.0
841ee6dffffffff,18.0,0.0,0.0
841ee81ffffffff,50.0,0.0,0.0
841ee83ffffffff,4.0,0.0,0.0
841ee89ffffffff,5.0,0.0,0.0
841ee8bffffffff,38.0,0.0,0.0
841ee8dffffffff,4.0,0.0,0.0
841ee91ffffffff,77.0,0.0,0.0
841ee95ffffffff,7.0,0.0,0.0
841ee97ffffffff,68.0,0.0,0.0
841ee99ffffffff,15.0,0.0,0.0
841eea3ffffffff,27.0,0.0,0.0
841eea5ffffffff,2.0,0.0,0.0
841eea7ffffffff,6.0,0.0,0.0
841eea9ffffffff,2.0,0.0,0.0
841eeabffffffff,5.0,0.0,0.0
841eeadffffffff,9.0,0.0,0.0
841eeb1ffffffff,17.0,0.0,0.0
841eeb5ffffffff,19.0,0.0,0.0
841eeb7ffffffff,186.0,0.0,0.0
841eeb9ffffffff,4.0,0.0,0.0
841eebbffffffff,44.0,0.0,0.0
841eec1ffffffff,1.0,0.0,0.0
841eec3ffffffff,1.0,0.0,0.0
841eec7ffffffff,21.0,0.0,0.0
841eecdffffffff,2.0,0.0,0.0
841eed1ffffffff,23.0,0.0,0.0
841eed3ffffffff,11.0,0.0,0.0
841eed5ffffffff,1.0,0.0,0.0
841eed7ffffffff,3.0,0.0,0.0
841eed9ffffffff,9.0,0.0,0.0
841eedbffffffff,17.0,0.0,0.0
841eee1ffffffff,1.0,0.0,0.0
841eee3ffffffff,46.0,0.0,0.0
841eee5ffffffff,7.0,0.0,0.0
841eee7ffffffff,8.0,0.0,0.0
841eeebffffffff,31.0,0.0,0.0
841ef01ffffffff,25.0,0.0,0.0
841ef09ffffffff,5.0,0.0,0.0
841ef0dffffffff,23.0,0.0,0.0
841ef11ffffffff,8.0,0.0,0.0
841ef13ffffffff,15.0,0.0,0.0
841ef19ffffffff,26.0,0.0,0.0
841ef1bffffffff,43.0,0.0,0.0
841ef1dffffffff,6.0,0.0,0.0
841ef21ffffffff,38.0,0.0,0.0
841ef23ffffffff,28.0,0.0,0.0
841ef27ffffffff,57.0,0.0,0.0
841ef29ffffffff,6.0,0.0,0.0
841ef2bffffffff,3.0,0.0,0.0
841ef2dffffffff,13.0,0.0,0.0
841ef31ffffffff,2.0,0.0,0.0
841ef33ffffffff,5.0,0.0,0.0
841ef39ffffffff,2.0,0.0,0.0
841ef3bffffffff,6.0,0.0,0.0
841ef3dffffffff,6.0,0.0,0.0
841ef41ffffffff,3.0,0.0,0.0
841ef43ffffffff,12.0,0.0,0.0
841ef45ffffffff,45.0,0.0,0.0
841ef51ffffffff,6.0,0.0,0.0
841ef53ffffffff,5.0,0.0,0.0
841ef55ffffffff,10.0,0.0,0.0
841ef57ffffffff,12.0,0.0,0.0
841ef59ffffffff,201.0,0.0,0.0
841ef5bffffffff,28.0,0.0,0.0
841ef5dffffffff,42.0,0.0,0.0
841ef61ffffffff,3.0,0.0,0.0
841ef63ffffffff,24.0,0.0,0.0
841ef65ffffffff,12.0,0.0,0.0
841ef69ffffffff,16.0,0.0,0.0
841ef6bffffffff,3.0,0.0,0.0
841ef6dffffffff,8.0,0.0,0.0
841f001ffffffff,314.0,254.0,0.0
841f003ffffffff,69.0,0.0,0.0
841f005ffffffff,1.0,0.0,0.0
841f007ffffffff,23.0,0.0,0.0
841f009ffffffff,41.0,31.0,0.0
841f00dffffffff,33.0,2.0,0.0
841f011ffffffff,17.0,0.0,0.0
841f015ffffffff,63.0,0.0,0.0
841f017ffffffff,40.0,0.0,0.0
841f01dffffffff,29.0,0.0,0.0
841f021ffffffff,1.0,0.0,0.0
841f029ffffffff,20.0,0.0,0.0
841f02bffffffff,2.0,0.0,0.0
841f031ffffffff,2.0,0.0,0.0
841f033ffffffff,5.0,1.0,0.0
841f035ffffffff,10.0,0.0,0.0
841f037ffffffff,24.0,0.0,0.0
841f03bffffffff,111.0,0.0,0.0
841f03dffffffff,2.0,0.0,0.0
841f041ffffffff,20.0,3.0,0.0
841f043ffffffff,20.0,6.0,0.0
841f045ffffffff,34.0,3.0,0.0
841f049ffffffff,13.0,0.0,0.0
841f04bffffffff,9.0,2.0,0.0
841f04dffffffff,24.0,4.0,0.0
841f051ffffffff,1104.0,9.0,0.0
841f053ffffffff,24.0,0.0,0.0
841f055ffffffff,76.0,20.0,0.0
841f059ffffffff,700.0,84.0,0.0
841f05bffffffff,855.0,6.0,0.0
841f05dffffffff,107.0,25.0,0.0
841f061ffffffff,22.0,0.0,0.0
841f065ffffffff,1.0,0.0,0.0
841f069ffffffff,4.0,0.0,0.0
841f06bffffffff,3.0,0.0,0.0
841f06dffffffff,3.0,0.0,0.0
841f08dffffffff,1.0,0.0,0.0
841f091ffffffff,2.0,0.0,0.0
841f093ffffffff,3.0,0.0,0.0
841f097ffffffff,2.0,0.0,0.0
841f09bffffffff,104.0,0.0,0.0
841f0a3ffffffff,2.0,0.0,0.0
841f0a5ffffffff,5.0,0.0,0.0
841f0a7ffffffff,6.0,0.0,0.0
841f0b1ffffffff,13.0,0.0,0.0
841f0b3ffffffff,20.0,0.0,0.0
841f0b5ffffffff,2.0,0.0,0.0
841f0b7ffffffff,1.0,0.0,0.0
841f0bbffffffff,3.0,0.0,0.0
841f0c3ffffffff,2.0,0.0,0.0
841f0c7ffffffff,7.0,0.0,0.0
841f0d1ffffffff,17.0,0.0,0.0
841f0d3ffffffff,2.0,0.0,0.0
841f0d5ffffffff,2.0,0.0,0.0
841f0e1ffffffff,8.0,0.0,0.0
841f0e7ffffffff,7.0,0.0,0.0
841f0e9ffffffff,4.0,0.0,0.0
841f0ebffffffff,12.0,0.0,0.0
841f0edffffffff,72.0,0.0,0.0
841f117ffffffff,2.0,0.0,0.0
841f155ffffffff,2.0,0.0,0.0
841f15bffffffff,5.0,0.0,0.0
841f181ffffffff,12.0,0.0,0.0
841f183ffffffff,63.0,4.0,0.0
841f185ffffffff,16.0,0.0,0.0
841f187ffffffff,5.0,0.0,0.0
841f189ffffffff,146.0,3.0,0.0
841f18bffffffff,231.0,2.0,0.0
841f18dffffffff,23.0,2.0,0.0
841f191ffffffff,8.0,0.0,0.0
841f193ffffffff,4.0,0.0,0.0
841f195ffffffff,439.0,3.0,0.0
841f197ffffffff,9.0,0.0,0.0
841f199ffffffff,95.0,0.0,0.0
841f19dffffffff,10.0,0.0,0.0
841f1a1ffffffff,9.0,0.0,0.0
841f1a9ffffffff,21.0,0.0,0.0
841f1abffffffff,11.0,0.0,0.0
841f1b1ffffffff,42.0,0.0,0.0
841f1b3ffffffff,124.0,0.0,0.0
841f1b5ffffffff,48.0,0.0,0.0
841f1b7ffffffff,24.0,0.0,0.0
841f1b9ffffffff,1.0,0.0,0.0
841f1bbffffffff,62.0,0.0,0.0
841f1bdffffffff,12.0,0.0,0.0
841f1c1ffffffff,82.0,0.0,0.0
841f1c3ffffffff,59.0,5.0,0.0
841f1c5ffffffff,2.0,0.0,0.0
841f1c7ffffffff,120.0,5.0,0.0
841f1cbffffffff,2.0,0.0,0.0
841f1d1ffffffff,100.0,0.0,0.0
841f1d3ffffffff,9.0,0.0,0.0
841f1d5ffffffff,870.0,14.0,0.0
841f1d7ffffffff,10.0,0.0,0.0
841f1d9ffffffff,15.0,0.0,0.0
841f1dbffffffff,125.0,1.0,0.0
841f1ddffffffff,18.0,0.0,0.0
841f1e3ffffffff,5.0,0.0,0.0
841f1ebffffffff,18.0,0.0,0.0
841f205ffffffff,12.0,0.0,0.0
841f207ffffffff,17.0,4.0,0.0
841f209ffffffff,2.0,0.0,0.0
841f20dffffffff,8.0,2.0,0.0
841f211ffffffff,45.0,2.0,0.0
841f217ffffffff,70.0,4.0,0.0
841f219ffffffff,93.0,8.0,0.0
841f21bffffffff,2.0,0.0,0.0
841f21dffffffff,37.0,6.0,0.0
841f221ffffffff,23.0,8.0,0.0
841f223ffffffff,4.0,0.0,0.0
841f225ffffffff,11.0,6.0,0.0
841f227ffffffff,5.0,2.0,0.0
841f229ffffffff,28.0,1.0,0.0
841f22bffffffff,127.0,7.0,0.0
841f22dffffffff,13.0,0.0,0.0
841f231ffffffff,57.0,16.0,0.0
841f233ffffffff,268.0,95.0,0.0
841f235ffffffff,24.0,4.0,0.0
841f237ffffffff,82.0,19.0,0.0
841f23bffffffff,39.0,0.0,0.0
841f241ffffffff,8.0,1.0,0.0
841f243ffffffff,12.0,1.0,0.0
841f245ffffffff,48.0,4.0,0.0
841f247ffffffff,22.0,1.0,0.0
841f24bffffffff,54.0,8.0,0.0
841f251ffffffff,137.0,1.0,0.0
841f253ffffffff,25.0,0.0,0.0
841f257ffffffff,30.0,0.0,0.0
841f259ffffffff,8.0,0.0,0.0
841f25bffffffff,19.0,0.0,0.0
841f25dffffffff,47.0,7.0,0.0
841f261ffffffff,15.0,4.0,0.0
841f263ffffffff,4.0,2.0,0.0
841f265ffffffff,7.0,3.0,0.0
841f267ffffffff,9.0,0.0,0.0
841f269ffffffff,38.0,3.0,0.0
841f26bffffffff,6.0,0.0,0.0
841f26dffffffff,24.0,0.0,0.0
841f281ffffffff,8.0,0.0,0.0
841f283ffffffff,255.0,0.0,0.0
841f285ffffffff,5.0,0.0,0.0
841f287ffffffff,7.0,0.0,0.0
841f29dffffffff,188.0,0.0,0.0
841f2a1ffffffff,49.0,10.0,0.0
841f2a3ffffffff,723.0,714.0,0.0
841f2a7ffffffff,21.0,4.0,0.0
841f2a9ffffffff,201.0,6.0,0.0
841f2adffffffff,83.0,4.0,0.0
841f2c3ffffffff,3.0,0.0,0.0
841f2c7ffffffff,15.0,0.0,0.0
841f2c9ffffffff,19.0,0.0,0.0
841f2cbffffffff,2.0,0.0,0.0
841f2cdffffffff,4.0,0.0,0.0
841f2d3ffffffff,36.0,0.0,0.0
841f2d7ffffffff,107.0,0.0,0.0
841f2d9ffffffff,2.0,0.0,0.0
841f2dbffffffff,53.0,0.0,0.0
841f2ddffffffff,2.0,0.0,0.0
841f2e1ffffffff,8.0,0.0,0.0
841f2e3ffffffff,15.0,0.0,0.0
841f2e5ffffffff,38.0,0.0,0.0
841f2e7ffffffff,25.0,2.0,0.0
841f2e9ffffffff,2.0,0.0,0.0
841f2edffffffff,36.0,5.0,0.0
841f303ffffffff,4.0,0.0,0.0
841f311ffffffff,35.0,24.0,0.0
841f313ffffffff,10.0,3.0,0.0
841f315ffffffff,37.0,17.0,0.0
841f317ffffffff,3.0,0.0,0.0
841f319ffffffff,8.0,3.0,0.0
841f31bffffffff,78.0,59.0,0.0
841f31dffffffff,38.0,13.0,0.0
841f331ffffffff,2.0,0.0,0.0
841f33bffffffff,18.0,0.0,0.0
841f33dffffffff,74.0,0.0,0.0
841f351ffffffff,36.0,16.0,0.0
841f355ffffffff,39.0,11.0,0.0
841f357ffffffff,85.0,28.0,0.0
841f359ffffffff,22.0,3.0,0.0
841f35bffffffff,32.0,10.0,0.0
841f401ffffffff,7.0,0.0,0.0
841f403ffffffff,100.0,0.0,0.0
841f407ffffffff,10.0,0.0,0.0
841f40bffffffff,18.0,0.0,0.0
841f40dffffffff,14.0,0.0,0.0
841f413ffffffff,31.0,0.0,0.0
841f417ffffffff,2.0,0.0,0.0
841f419ffffffff,2.0,0.0,0.0
841f41bffffffff,4.0,0.0,0.0
841f41dffffffff,3.0,0.0,0.0
841f421ffffffff,3.0,0.0,0.0
841f423ffffffff,1.0,0.0,0.0
841f425ffffffff,15.0,0.0,0.0
841f427ffffffff,14.0,0.0,0.0
841f429ffffffff,2.0,0.0,0.0
841f42dffffffff,1.0,0.0,0.0
841f43bffffffff,6.0,0.0,0.0
841f443ffffffff,2.0,0.0,0.0
841f445ffffffff,2.0,0.0,0.0
841f44dffffffff,1.0,0.0,0.0
841f451ffffffff,6.0,0.0,0.0
841f453ffffffff,4.0,0.0,0.0
841f457ffffffff,2.0,0.0,0.0
841f459ffffffff,1.0,0.0,0.0
841f45bffffffff,2.0,0.0,0.0
841f463ffffffff,3.0,0.0,0.0
841f467ffffffff,3.0,0.0,0.0
841f469ffffffff,4.0,0.0,0.0
841f46bffffffff,2.0,0.0,0.0
841f483ffffffff,1.0,0.0,0.0
841f485ffffffff,3.0,0.0,0.0
841f487ffffffff,4.0,0.0,0.0
841f48dffffffff,7.0,0.0,0.0
841f49dffffffff,2.0,0.0,0.0
841f4a5ffffffff,3.0,0.0,0.0
841f4adffffffff,3.0,0.0,0.0
841f4bdffffffff,1.0,0.0,0.0
841f4c7ffffffff,11.0,0.0,0.0
841f4cbffffffff,8.0,0.0,0.0
841f4d7ffffffff,2.0,0.0,0.0
841f4e1ffffffff,209.0,0.0,0.0
841f4e3ffffffff,67.0,0.0,0.0
841f4e5ffffffff,2.0,0.0,0.0
841f4e9ffffffff,12.0,0.0,0.0
841f4ebffffffff,524.0,0.0,0.0
841f505ffffffff,4.0,0.0,0.0
841f50bffffffff,3.0,0.0,0.0
841f511ffffffff,63.0,0.0,0.0
841f513ffffffff,15.0,0.0,0.0
841f515ffffffff,5.0,0.0,0.0
841f517ffffffff,2.0,0.0,0.0
841f519ffffffff,131.0,0.0,0.0
841f51dffffffff,63.0,0.0,0.0
841f521ffffffff,20.0,0.0,0.0
841f523ffffffff,86.0,0.0,0.0
841f525ffffffff,38.0,0.0,0.0
841f529ffffffff,2.0,0.0,0.0
841f52bffffffff,23.0,0.0,0.0
841f52dffffffff,12.0,0.0,0.0
841f535ffffffff,188.0,0.0,0.0
841f539ffffffff,8.0,0.0,0.0
841f53bffffffff,2.0,0.0,0.0
841f53dffffffff,259.0,0.0,0.0
841f543ffffffff,5.0,0.0,0.0
841f545ffffffff,4.0,0.0,0.0
841f547ffffffff,8.0,0.0,0.0
841f549ffffffff,20.0,0.0,0.0
841f54dffffffff,3.0,0.0,0.0
841f551ffffffff,7.0,0.0,0.0
841f553ffffffff,8.0,0.0,0.0
841f555ffffffff,9.0,0.0,0.0
841f55dffffffff,3.0,0.0,0.0
841f561ffffffff,1.0,0.0,0.0
841f565ffffffff,39.0,0.0,0.0
841f567ffffffff,24.0,0.0,0.0
841f56bffffffff,2.0,0.0,0.0
841f56dffffffff,5.0,0.0,0.0
841f585ffffffff,6.0,0.0,0.0
841f587ffffffff,3.0,0.0,0.0
841f593ffffffff,29.0,0.0,0.0
841f599ffffffff,2.0,0.0,0.0
841f59bffffffff,5.0,0.0,0.0
841f5a9ffffffff,6.0,0.0,0.0
841f5adffffffff,10.0,0.0,0.0
841f5b3ffffffff,2.0,0.0,0.0
841f5b5ffffffff,2.0,0.0,0.0
841f5b9ffffffff,4.0,0.0,0.0
841f5c1ffffffff,3.0,0.0,0.0
841f5c5ffffffff,37.0,0.0,0.0
841f5c7ffffffff,12.0,0.0,0.0
841f5d3ffffffff,2.0,0.0,0.0
841f5dbffffffff,10.0,0.0,0.0
841f5e1ffffffff,39.0,0.0,0.0
841f5e3ffffffff,10.0,0.0,0.0
841f5e5ffffffff,2.0,0.0,0.0
841f5e7ffffffff,1.0,0.0,0.0
841f5e9ffffffff,1.0,0.0,0.0
841f5ebffffffff,7.0,0.0,0.0
841f601ffffffff,83.0,0.0,0.0
841f603ffffffff,17.0,0.0,0.0
841f605ffffffff,23.0,0.0,0.0
841f607ffffffff,83.0,0.0,0.0
841f60bffffffff,8.0,0.0,0.0
841f60dffffffff,18.0,0.0,0.0
841f611ffffffff,2.0,0.0,0.0
841f617ffffffff,1.0,0.0,0.0
841f61bffffffff,21.0,0.0,0.0
841f61dffffffff,7.0,0.0,0.0
841f621ffffffff,4.0,0.0,0.0
841f623ffffffff,2.0,0.0,0.0
841f62bffffffff,6.0,0.0,0.0
841f62dffffffff,2.0,0.0,0.0
841f631ffffffff,5.0,0.0,0.0
841f635ffffffff,3.0,0.0,0.0
841f639ffffffff,4.0,0.0,0.0
841f63dffffffff,2.0,0.0,0.0
841f645ffffffff,22.0,2.0,0.0
841f649ffffffff,1.0,0.0,0.0
841f64dffffffff,30.0,0.0,0.0
841f653ffffffff,4.0,0.0,0.0
841f655ffffffff,6.0,0.0,0.0
841f659ffffffff,4.0,0.0,0.0
841f65dffffffff,46.0,0.0,0.0
841f665ffffffff,1.0,0.0,0.0
