cell_id,Muscicapa striata,Muscicapa striata [striata Group],Muscicapa striata tyrrhenica/balearica
842d15bffffffff,3.0,0.0,0.0
842d15dffffffff,1.0,0.0,0.0
842d16dffffffff,5.0,0.0,0.0
842d181ffffffff,1.0,0.0,0.0
842d187ffffffff,1.0,0.0,0.0
842d1b1ffffffff,3.0,0.0,0.0
842d1b3ffffffff,3.0,0.0,0.0
842d1c9ffffffff,2.0,0.0,0.0
842d1d3ffffffff,2.0,0.0,0.0
842d1d7ffffffff,7.0,0.0,0.0
842d1d9ffffffff,2.0,0.0,0.0
842d227ffffffff,8.0,0.0,0.0
842d303ffffffff,2.0,0.0,0.0
842d307ffffffff,3.0,0.0,0.0
842d309ffffffff,3.0,0.0,0.0
842d30dffffffff,4.0,0.0,0.0
842d311ffffffff,20.0,2.0,0.0
842d315ffffffff,25.0,0.0,0.0
842d317ffffffff,6.0,0.0,0.0
842d319ffffffff,2.0,0.0,0.0
842d325ffffffff,5.0,0.0,0.0
842d329ffffffff,4.0,0.0,0.0
842d32bffffffff,11.0,0.0,0.0
842d32dffffffff,2.0,0.0,0.0
842d331ffffffff,22.0,0.0,0.0
842d333ffffffff,263.0,0.0,0.0
842d337ffffffff,4.0,0.0,0.0
842d339ffffffff,4.0,0.0,0.0
842d33bffffffff,18.0,0.0,0.0
842d33dffffffff,8.0,0.0,0.0
842d341ffffffff,8.0,0.0,0.0
842d343ffffffff,2.0,0.0,0.0
842d349ffffffff,6.0,0.0,0.0
842d351ffffffff,5.0,0.0,0.0
842d353ffffffff,2.0,0.0,0.0
842d357ffffffff,7.0,0.0,0.0
842d359ffffffff,2.0,0.0,0.0
842d35bffffffff,23.0,0.0,0.0
842d35dffffffff,1.0,0.0,0.0
842d361ffffffff,5.0,0.0,0.0
842d363ffffffff,1.0,0.0,0.0
842d367ffffffff,2.0,0.0,0.0
842d369ffffffff,2.0,0.0,0.0
842d36bffffffff,2.0,0.0,0.0
842d511ffffffff,3.0,0.0,0.0
842d547ffffffff,2.0,0.0,0.0
842d561ffffffff,3.0,0.0,0.0
842d5c3ffffffff,14.0,0.0,0.0
842d62dffffffff,2.0,0.0,0.0
842d641ffffffff,10.0,0.0,0.0
842d649ffffffff,2.0,0.0,0.0
842d64dffffffff,314.0,0.0,0.0
842d751ffffffff,4.0,0.0,0.0
842d763ffffffff,7.0,0.0,0.0
842d76bffffffff,4.0,0.0,0.0
842d849ffffffff,7.0,0.0,0.0
842d84dffffffff,2.0,0.0,0.0
842d949ffffffff,1.0,0.0,0.0
842da09ffffffff,1.0,0.0,0.0
842da0bffffffff,2.0,0.0,0.0
842da13ffffffff,7.0,0.0,0.0
842da17ffffffff,74.0,0.0,0.0
842da19ffffffff,9.0,0.0,0.0
842da1bffffffff,4.0,0.0,0.0
842da27ffffffff,9.0,0.0,0.0
842da31ffffffff,4.0,0.0,0.0
842da33ffffffff,4.0,0.0,0.0
842da45ffffffff,2.0,0.0,0.0
842da59ffffffff,4.0,0.0,0.0
842da5bffffffff,2.0,0.0,0.0
842da5dffffffff,17.0,0.0,0.0
842da69ffffffff,2.0,0.0,0.0
842da6bffffffff,22.0,3.0,0.0
842da81ffffffff,62.0,0.0,0.0
842da83ffffffff,5.0,0.0,0.0
842da89ffffffff,34.0,0.0,0.0
842da8bffffffff,4.0,0.0,0.0
842da91ffffffff,2.0,0.0,0.0
842da9bffffffff,3.0,0.0,0.0
842dab1ffffffff,4.0,0.0,0.0
842dab3ffffffff,2.0,0.0,0.0
842dab9ffffffff,4.0,0.0,0.0
842dac1ffffffff,2.0,0.0,0.0
842dac5ffffffff,13.0,0.0,0.0
842dac9ffffffff,7.0,0.0,0.0
842dacbffffffff,4.0,0.0,0.0
842dacdffffffff,4.0,0.0,0.0
842dad9ffffffff,4.0,0.0,0.0
842dae9ffffffff,6.0,0.0,0.0
842db01ffffffff,68.0,2.0,0.0
842db03ffffffff,80.0,12.0,0.0
842db05ffffffff,690.0,0.0,0.0
842db0bffffffff,39.0,0.0,0.0
842db0dffffffff,52.0,8.0,0.0
842db11ffffffff,114.0,1.0,0.0
842db15ffffffff,32.0,0.0,0.0
842db1bffffffff,24.0,0.0,0.0
842db1dffffffff,73.0,0.0,0.0
842db21ffffffff,15.0,0.0,0.0
842db23ffffffff,2.0,0.0,0.0
842db25ffffffff,11.0,0.0,0.0
842db29ffffffff,136.0,0.0,0.0
842db2bffffffff,27.0,0.0,0.0
842db2dffffffff,113.0,25.0,0.0
842db37ffffffff,19.0,0.0,0.0
842db39ffffffff,7.0,0.0,0.0
842db3dffffffff,17.0,0.0,0.0
842db63ffffffff,26.0,0.0,0.0
842db65ffffffff,4.0,0.0,0.0
842db67ffffffff,187.0,1.0,0.0
8434413ffffffff,2.0,0.0,0.0
84344cbffffffff,4.0,0.0,0.0
84344cdffffffff,2.0,0.0,0.0
8434695ffffffff,4.0,0.0,0.0
8434697ffffffff,29.0,0.0,0.0
8434699ffffffff,5.0,0.0,0.0
84346a7ffffffff,4.0,0.0,0.0
84346b5ffffffff,1.0,0.0,0.0
84346bbffffffff,9.0,0.0,0.0
84346dbffffffff,3.0,0.0,0.0
8438145ffffffff,3.0,0.0,0.0
8438161ffffffff,61.0,0.0,0.0
8438165ffffffff,2.0,0.0,0.0
8438169ffffffff,11.0,0.0,0.0
843816dffffffff,38.0,0.0,0.0
8438209ffffffff,6.0,0.0,0.0
8438241ffffffff,2.0,0.0,0.0
8438243ffffffff,9.0,0.0,0.0
8438245ffffffff,36.0,0.0,0.0
8438247ffffffff,131.0,0.0,0.0
8438249ffffffff,8.0,0.0,0.0
843824bffffffff,12.0,0.0,0.0
843824dffffffff,2.0,0.0,0.0
8438251ffffffff,23.0,0.0,0.0
8438253ffffffff,6.0,0.0,0.0
8438255ffffffff,7.0,0.0,0.0
8438259ffffffff,34.0,0.0,0.0
843825bffffffff,90.0,0.0,0.0
843825dffffffff,8.0,0.0,0.0
843826bffffffff,10.0,0.0,0.0
843830dffffffff,3.0,0.0,0.0
843834dffffffff,5.0,0.0,0.0
8438353ffffffff,4.0,0.0,0.0
8438361ffffffff,4.0,0.0,0.0
8438365ffffffff,14.0,0.0,0.0
8438367ffffffff,48.0,0.0,0.0
8438433ffffffff,2.0,0.0,0.0
8438435ffffffff,1.0,0.0,0.0
84384a1ffffffff,12.0,0.0,0.0
84384a9ffffffff,2.0,0.0,0.0
84384c5ffffffff,2.0,0.0,0.0
84384e5ffffffff,2.0,0.0,0.0
84384e7ffffffff,2.0,0.0,0.0
84385cbffffffff,1.0,0.0,0.0
8438625ffffffff,20.0,0.0,0.0
843862dffffffff,2.0,0.0,0.0
8438631ffffffff,1.0,0.0,0.0
8438633ffffffff,4.0,0.0,0.0
8438681ffffffff,2.0,0.0,0.0
8438685ffffffff,38.0,0.0,0.0
8438695ffffffff,21.0,0.0,0.0
843869bffffffff,2.0,0.0,0.0
84386a3ffffffff,2.0,0.0,0.0
84386a9ffffffff,14.0,0.0,0.0
84386d3ffffffff,5.0,0.0,0.0
84386e3ffffffff,20.0,0.0,0.0
84386e9ffffffff,9.0,0.0,0.0
8438739ffffffff,1.0,0.0,0.0
8438751ffffffff,8.0,0.0,0.0
8438753ffffffff,3.0,0.0,0.0
843875bffffffff,3.0,0.0,0.0
8438a49ffffffff,2.0,0.0,0.0
8439001ffffffff,6.0,0.0,0.0
8439003ffffffff,29.0,0.0,0.0
8439005ffffffff,6.0,0.0,0.0
8439007ffffffff,27.0,0.0,0.0
8439009ffffffff,11.0,0.0,0.0
843900bffffffff,38.0,0.0,0.0
843900dffffffff,10.0,0.0,0.0
8439011ffffffff,14.0,0.0,0.0
8439013ffffffff,2.0,0.0,0.0
8439015ffffffff,2.0,0.0,0.0
8439019ffffffff,13.0,0.0,0.0
843901bffffffff,42.0,0.0,0.0
843901dffffffff,126.0,0.0,0.0
8439023ffffffff,7.0,0.0,0.0
8439025ffffffff,3.0,0.0,0.0
8439029ffffffff,10.0,0.0,0.0
843902bffffffff,19.0,0.0,0.0
843902dffffffff,4.0,0.0,0.0
8439035ffffffff,17.0,1.0,0.0
8439039ffffffff,21.0,0.0,0.0
843903bffffffff,4.0,0.0,0.0
843903dffffffff,58.0,0.0,0.0
8439041ffffffff,80.0,0.0,0.0
8439043ffffffff,18.0,0.0,0.0
8439047ffffffff,53.0,0.0,0.0
8439049ffffffff,14.0,0.0,0.0
843904bffffffff,5.0,0.0,0.0
843904dffffffff,19.0,0.0,0.0
8439051ffffffff,18.0,0.0,0.0
8439053ffffffff,25.0,0.0,0.0
8439055ffffffff,22.0,0.0,0.0
8439057ffffffff,20.0,0.0,0.0
8439059ffffffff,9.0,0.0,0.0
843905bffffffff,34.0,0.0,0.0
843905dffffffff,13.0,0.0,0.0
8439061ffffffff,36.0,0.0,0.0
8439063ffffffff,36.0,0.0,0.0
8439065ffffffff,16.0,0.0,0.0
8439067ffffffff,19.0,0.0,0.0
8439069ffffffff,27.0,0.0,0.0
843906bffffffff,10.0,0.0,0.0
843906dffffffff,70.0,0.0,0.0
8439081ffffffff,2.0,0.0,0.0
8439085ffffffff,4.0,0.0,0.0
8439087ffffffff,9.0,0.0,0.0
8439089ffffffff,18.0,0.0,0.0
843908bffffffff,6.0,0.0,0.0
843908dffffffff,84.0,0.0,0.0
8439091ffffffff,4.0,0.0,0.0
8439093ffffffff,2.0,0.0,0.0
8439095ffffffff,6.0,0.0,0.0
8439097ffffffff,1.0,0.0,0.0
843909bffffffff,2.0,0.0,0.0
843909dffffffff,2.0,0.0,0.0
84390a1ffffffff,31.0,0.0,0.0
84390a3ffffffff,9.0,0.0,0.0
84390a5ffffffff,18.0,0.0,0.0
84390a7ffffffff,4.0,0.0,0.0
84390a9ffffffff,4.0,0.0,0.0
84390adffffffff,30.0,0.0,0.0
84390b1ffffffff,5.0,0.0,0.0
84390b3ffffffff,19.0,0.0,0.0
84390b5ffffffff,11.0,0.0,0.0
84390b7ffffffff,4.0,0.0,0.0
84390b9ffffffff,1.0,0.0,0.0
84390bdffffffff,11.0,0.0,0.0
84390c1ffffffff,5.0,0.0,0.0
84390c3ffffffff,22.0,0.0,0.0
84390c5ffffffff,2.0,0.0,0.0
84390c7ffffffff,8.0,0.0,0.0
84390c9ffffffff,57.0,0.0,0.0
84390cbffffffff,491.0,0.0,0.0
84390cdffffffff,2.0,0.0,0.0
84390d3ffffffff,51.0,0.0,0.0
84390d7ffffffff,4.0,0.0,0.0
84390d9ffffffff,7.0,0.0,0.0
84390dbffffffff,5.0,0.0,0.0
84390ddffffffff,3.0,0.0,0.0
84390e1ffffffff,13.0,0.0,0.0
84390e3ffffffff,39.0,0.0,0.0
84390e7ffffffff,33.0,0.0,0.0
84390e9ffffffff,11.0,0.0,0.0
84390ebffffffff,3.0,0.0,0.0
8439101ffffffff,757.0,0.0,0.0
8439103ffffffff,44.0,0.0,0.0
8439109ffffffff,8.0,0.0,0.0
843910bffffffff,13.0,0.0,0.0
8439111ffffffff,21.0,0.0,0.0
8439113ffffffff,26.0,0.0,0.0
8439115ffffffff,76.0,0.0,0.0
8439117ffffffff,19.0,0.0,0.0
8439119ffffffff,38.0,0.0,0.0
843911dffffffff,4.0,0.0,0.0
8439151ffffffff,8.0,0.0,0.0
8439153ffffffff,4.0,0.0,0.0
8439155ffffffff,50.0,0.0,0.0
8439157ffffffff,10.0,0.0,0.0
8439159ffffffff,211.0,0.0,0.0
843915bffffffff,37.0,0.0,0.0
843915dffffffff,73.0,0.0,0.0
8439181ffffffff,219.0,0.0,0.0
8439183ffffffff,154.0,0.0,0.0
8439185ffffffff,181.0,4.0,0.0
8439187ffffffff,95.0,0.0,0.0
8439189ffffffff,10.0,0.0,0.0
843918bffffffff,58.0,0.0,0.0
843918dffffffff,7.0,0.0,0.0
8439191ffffffff,13.0,0.0,0.0
8439193ffffffff,102.0,0.0,0.0
8439195ffffffff,217.0,0.0,0.0
8439197ffffffff,153.0,0.0,0.0
8439199ffffffff,1.0,0.0,0.0
843919bffffffff,63.0,0.0,0.0
843919dffffffff,25.0,0.0,0.0
84391a9ffffffff,447.0,17.0,0.0
84391abffffffff,456.0,28.0,0.0
84391b9ffffffff,7.0,0.0,0.0
84391c1ffffffff,10.0,0.0,0.0
84391c3ffffffff,3.0,0.0,0.0
84391c5ffffffff,236.0,0.0,0.0
84391c7ffffffff,125.0,0.0,0.0
84391c9ffffffff,3.0,0.0,0.0
84391cbffffffff,10.0,0.0,0.0
84391cdffffffff,2.0,0.0,0.0
84391d1ffffffff,19.0,0.0,0.0
84391d3ffffffff,3.0,0.0,0.0
84391dbffffffff,4.0,0.0,0.0
84391e1ffffffff,24.0,1.0,0.0
84391e3ffffffff,104.0,9.0,0.0
84391e7ffffffff,28.0,3.0,0.0
84391e9ffffffff,71.0,0.0,0.0
84391ebffffffff,182.0,12.0,0.0
8439201ffffffff,1.0,0.0,0.0
8439203ffffffff,24.0,0.0,0.0
8439205ffffffff,17.0,0.0,0.0
8439207ffffffff,26.0,0.0,0.0
8439209ffffffff,10.0,0.0,0.0
843920dffffffff,29.0,0.0,0.0
8439211ffffffff,5.0,0.0,0.0
8439213ffffffff,6.0,0.0,0.0
8439215ffffffff,3.0,0.0,0.0
8439217ffffffff,19.0,0.0,0.0
8439219ffffffff,4.0,0.0,0.0
843921bffffffff,14.0,0.0,0.0
843921dffffffff,2.0,0.0,0.0
8439221ffffffff,64.0,0.0,0.0
8439223ffffffff,31.0,0.0,0.0
8439227ffffffff,300.0,0.0,0.0
8439229ffffffff,40.0,0.0,0.0
843922bffffffff,9.0,0.0,0.0
8439231ffffffff,13.0,0.0,0.0
8439233ffffffff,104.0,0.0,0.0
8439235ffffffff,11.0,0.0,0.0
8439237ffffffff,5.0,0.0,0.0
8439239ffffffff,52.0,0.0,0.0
843923bffffffff,9.0,0.0,0.0
843923dffffffff,109.0,0.0,0.0
8439241ffffffff,7.0,0.0,0.0
8439243ffffffff,2.0,0.0,0.0
8439247ffffffff,4.0,0.0,0.0
8439253ffffffff,12.0,0.0,0.0
8439255ffffffff,2.0,0.0,0.0
8439257ffffffff,8.0,0.0,0.0
843925bffffffff,46.0,0.0,0.0
843925dffffffff,1.0,0.0,0.0
8439281ffffffff,21.0,0.0,0.0
8439283ffffffff,6.0,0.0,0.0
8439285ffffffff,10.0,0.0,0.0
8439287ffffffff,40.0,0.0,0.0
8439289ffffffff,4.0,0.0,0.0
843928bffffffff,8.0,0.0,0.0
843928dffffffff,21.0,0.0,0.0
8439291ffffffff,11.0,0.0,0.0
8439293ffffffff,44.0,0.0,0.0
8439295ffffffff,10.0,0.0,0.0
8439297ffffffff,107.0,0.0,0.0
8439299ffffffff,25.0,0.0,0.0
843929bffffffff,84.0,0.0,0.0
843929dffffffff,202.0,0.0,0.0
84392a1ffffffff,100.0,0.0,0.0
84392a3ffffffff,27.0,0.0,0.0
84392a5ffffffff,14.0,0.0,0.0
84392a7ffffffff,95.0,0.0,0.0
84392a9ffffffff,4.0,0.0,0.0
84392abffffffff,4.0,0.0,0.0
84392adffffffff,106.0,0.0,0.0
84392b1ffffffff,34.0,0.0,0.0
84392b3ffffffff,2.0,0.0,0.0
84392b5ffffffff,193.0,0.0,0.0
84392b7ffffffff,38.0,0.0,0.0
84392b9ffffffff,26.0,0.0,0.0
84392bbffffffff,12.0,0.0,0.0
84392bdffffffff,20.0,0.0,0.0
84392c1ffffffff,18.0,0.0,0.0
84392c3ffffffff,2.0,0.0,0.0
84392c5ffffffff,83.0,0.0,0.0
84392c7ffffffff,6.0,0.0,0.0
84392c9ffffffff,24.0,0.0,0.0
84392cbffffffff,82.0,0.0,0.0
84392cdffffffff,19.0,0.0,0.0
84392d1ffffffff,61.0,0.0,0.0
84392d3ffffffff,29.0,0.0,0.0
84392d5ffffffff,38.0,0.0,0.0
84392d7ffffffff,7.0,0.0,0.0
84392d9ffffffff,22.0,0.0,0.0
84392dbffffffff,49.0,0.0,0.0
84392ddffffffff,78.0,0.0,0.0
84392e1ffffffff,67.0,0.0,0.0
84392e3ffffffff,6.0,0.0,0.0
84392e5ffffffff,25.0,0.0,0.0
84392e7ffffffff,42.0,0.0,0.0
84392e9ffffffff,4.0,0.0,0.0
84392ebffffffff,87.0,0.0,0.0
84392edffffffff,24.0,0.0,0.0
8439311ffffffff,11.0,0.0,0.0
8439313ffffffff,45.0,0.0,0.0
8439317ffffffff,86.0,0.0,0.0
843931bffffffff,50.0,0.0,0.0
8439331ffffffff,45.0,0.0,0.0
8439333ffffffff,130.0,0.0,0.0
8439335ffffffff,4.0,0.0,0.0
8439337ffffffff,431.0,0.0,0.0
8439339ffffffff,13.0,0.0,0.0
843933bffffffff,45.0,0.0,0.0
8439423ffffffff,133.0,0.0,97.0
8439427ffffffff,51.0,0.0,24.0
8439433ffffffff,18.0,0.0,13.0
8439435ffffffff,348.0,0.0,223.0
8439437ffffffff,3.0,0.0,1.0
8439441ffffffff,10.0,0.0,0.0
8439443ffffffff,9.0,0.0,0.0
8439445ffffffff,11.0,0.0,0.0
8439447ffffffff,290.0,0.0,0.0
8439449ffffffff,13.0,0.0,0.0
843944bffffffff,11.0,0.0,0.0
843944dffffffff,8.0,0.0,0.0
8439451ffffffff,3.0,0.0,0.0
8439455ffffffff,4.0,0.0,0.0
8439459ffffffff,36.0,0.0,0.0
843945dffffffff,3.0,0.0,0.0
8439469ffffffff,19.0,0.0,0.0
843946bffffffff,7.0,0.0,0.0
843946dffffffff,121.0,0.0,0.0
8439493ffffffff,3.0,0.0,0.0
843949bffffffff,2.0,0.0,0.0
843950dffffffff,39.0,0.0,0.0
8439515ffffffff,5.0,0.0,1.0
843951dffffffff,16.0,0.0,8.0
843952dffffffff,17.0,0.0,0.0
8439541ffffffff,159.0,0.0,0.0
8439545ffffffff,33.0,0.0,0.0
8439547ffffffff,127.0,0.0,0.0
8439549ffffffff,1.0,0.0,0.0
843954bffffffff,18.0,0.0,0.0
843954dffffffff,40.0,0.0,0.0
843955dffffffff,1.0,0.0,0.0
8439561ffffffff,48.0,0.0,0.0
8439563ffffffff,62.0,0.0,0.0
8439565ffffffff,56.0,0.0,0.0
8439567ffffffff,161.0,0.0,0.0
843956bffffffff,32.0,0.0,0.0
84395c1ffffffff,174.0,0.0,111.0
84395c9ffffffff,129.0,0.0,105.0
84395cbffffffff,9.0,0.0,5.0
84395d9ffffffff,4.0,0.0,2.0
8439601ffffffff,4.0,0.0,0.0
8439607ffffffff,2.0,0.0,0.0
8439613ffffffff,6.0,1.0,0.0
8439617ffffffff,2.0,0.0,0.0
843961bffffffff,6.0,0.0,0.0
8439621ffffffff,3.0,0.0,0.0
8439623ffffffff,3.0,0.0,0.0
8439625ffffffff,31.0,0.0,0.0
8439627ffffffff,16.0,0.0,0.0
843962bffffffff,6.0,0.0,0.0
843962dffffffff,81.0,0.0,0.0
8439631ffffffff,4.0,0.0,0.0
8439633ffffffff,16.0,0.0,0.0
8439635ffffffff,8.0,0.0,0.0
8439637ffffffff,2.0,0.0,0.0
8439639ffffffff,5.0,0.0,0.0
843963bffffffff,6.0,0.0,0.0
843963dffffffff,2.0,0.0,0.0
8439641ffffffff,4.0,0.0,0.0
8439649ffffffff,1.0,0.0,0.0
843964bffffffff,4.0,4.0,0.0
8439651ffffffff,2.0,0.0,0.0
843965dffffffff,2.0,0.0,0.0
8439665ffffffff,20.0,0.0,0.0
8439667ffffffff,4.0,0.0,0.0
843968dffffffff,22.0,3.0,0.0
8439695ffffffff,2.0,0.0,0.0
843969bffffffff,7.0,0.0,0.0
84396c1ffffffff,2.0,0.0,0.0
84396c5ffffffff,12.0,0.0,0.0
84396c7ffffffff,48.0,0.0,0.0
84396cdffffffff,2.0,0.0,0.0
84396d1ffffffff,2.0,0.0,0.0
84396d5ffffffff,3.0,0.0,0.0
84396d7ffffffff,1.0,1.0,0.0
84396d9ffffffff,2.0,0.0,0.0
84396e9ffffffff,8.0,0.0,0.0
84396ebffffffff,28.0,0.0,0.0
8439701ffffffff,53.0,0.0,0.0
8439703ffffffff,7.0,0.0,0.0
8439705ffffffff,3.0,0.0,0.0
8439707ffffffff,9.0,0.0,0.0
8439709ffffffff,166.0,0.0,0.0
843970bffffffff,14.0,0.0,0.0
843970dffffffff,16.0,0.0,0.0
8439711ffffffff,82.0,0.0,0.0
8439713ffffffff,2.0,0.0,0.0
8439715ffffffff,14.0,0.0,0.0
8439717ffffffff,15.0,0.0,0.0
8439719ffffffff,55.0,0.0,0.0
843971bffffffff,31.0,0.0,0.0
843971dffffffff,17.0,0.0,0.0
8439721ffffffff,19.0,0.0,0.0
8439725ffffffff,6.0,0.0,0.0
8439727ffffffff,15.0,1.0,0.0
8439729ffffffff,43.0,0.0,0.0
843972dffffffff,6.0,0.0,0.0
8439733ffffffff,86.0,0.0,0.0
8439735ffffffff,6.0,0.0,0.0
8439737ffffffff,12.0,0.0,0.0
8439739ffffffff,9.0,0.0,0.0
843973bffffffff,6.0,0.0,0.0
843973dffffffff,3.0,0.0,0.0
8439741ffffffff,78.0,0.0,0.0
8439743ffffffff,15.0,0.0,0.0
8439745ffffffff,20.0,0.0,0.0
8439747ffffffff,21.0,0.0,0.0
8439749ffffffff,61.0,0.0,0.0
843974bffffffff,72.0,0.0,0.0
843974dffffffff,31.0,0.0,0.0
8439751ffffffff,22.0,0.0,0.0
8439753ffffffff,31.0,0.0,0.0
8439755ffffffff,151.0,0.0,0.0
8439757ffffffff,31.0,0.0,0.0
8439759ffffffff,29.0,0.0,0.0
843975bffffffff,67.0,0.0,0.0
843975dffffffff,75.0,0.0,0.0
8439761ffffffff,11.0,0.0,0.0
8439763ffffffff,10.0,0.0,0.0
8439767ffffffff,2.0,0.0,0.0
8439769ffffffff,71.0,0.0,0.0
843976bffffffff,2.0,0.0,0.0
843976dffffffff,9.0,0.0,0.0
8439805ffffffff,4.0,0.0,0.0
8439817ffffffff,3.0,0.0,0.0
8439825ffffffff,5.0,0.0,0.0
8439827ffffffff,5.0,0.0,0.0
8439833ffffffff,73.0,0.0,0.0
8439835ffffffff,2.0,0.0,0.0
8439837ffffffff,11.0,0.0,0.0
843983bffffffff,32.0,0.0,0.0
8439851ffffffff,6.0,0.0,0.0
8439881ffffffff,4.0,0.0,0.0
8439883ffffffff,27.0,0.0,0.0
8439885ffffffff,36.0,0.0,0.0
8439887ffffffff,10.0,0.0,0.0
843988dffffffff,1.0,0.0,0.0
8439891ffffffff,5.0,0.0,0.0
8439893ffffffff,9.0,0.0,0.0
8439895ffffffff,8.0,0.0,0.0
8439897ffffffff,2.0,0.0,0.0
843989bffffffff,1.0,0.0,0.0
84398a1ffffffff,9.0,0.0,0.0
84398b9ffffffff,10.0,0.0,0.0
84398bbffffffff,7.0,0.0,0.0
84398c7ffffffff,4.0,0.0,0.0
84398d3ffffffff,13.0,0.0,0.0
84398dbffffffff,2.0,0.0,0.0
84398e1ffffffff,1.0,0.0,0.0
84398e5ffffffff,13.0,0.0,0.0
84398e7ffffffff,15.0,0.0,0.0
84398edffffffff,37.0,0.0,0.0
843991bffffffff,76.0,0.0,0.0
8439939ffffffff,2.0,0.0,0.0
843993bffffffff,1.0,0.0,0.0
84399c3ffffffff,3.0,0.0,0.0
84399c5ffffffff,1.0,0.0,0.0
84399c9ffffffff,5.0,0.0,0.0
84399d7ffffffff,3.0,0.0,0.0
84399d9ffffffff,7.0,0.0,0.0
84399dbffffffff,2.0,0.0,0.0
8439a83ffffffff,3.0,0.0,0.0
8439a87ffffffff,1.0,0.0,0.0
8439a99ffffffff,9.0,0.0,0.0
8439aa9ffffffff,10.0,0.0,0.0
8439ab7ffffffff,2.0,0.0,0.0
8439ab9ffffffff,24.0,0.0,0.0
8439abdffffffff,41.0,0.0,0.0
843d005ffffffff,8.0,0.0,0.0
843d043ffffffff,3.0,0.0,0.0
843d04dffffffff,2.0,0.0,0.0
843d06bffffffff,3.0,0.0,0.0
843da69ffffffff,5.0,0.0,0.0
843e411ffffffff,17.0,4.0,0.0
843e451ffffffff,138.0,0.0,0.0
843e457ffffffff,222.0,0.0,0.0
843e45dffffffff,6.0,0.0,0.0
843e4a9ffffffff,2.0,0.0,0.0
843e4e1ffffffff,3.0,0.0,0.0
843e4e9ffffffff,2.0,0.0,0.0
843e583ffffffff,1.0,0.0,0.0
843e5cbffffffff,1.0,0.0,0.0
843e62bffffffff,2.0,0.0,0.0
843e62dffffffff,1.0,0.0,0.0
843e631ffffffff,3.0,0.0,0.0
843e633ffffffff,2.0,1.0,0.0
843e655ffffffff,1.0,0.0,0.0
843e665ffffffff,2.0,1.0,0.0
843e689ffffffff,1054.0,142.0,0.0
843e68bffffffff,3.0,0.0,0.0
843e68dffffffff,82.0,5.0,0.0
843e6a1ffffffff,6.0,0.0,0.0
843e6a3ffffffff,1.0,0.0,0.0
843e6a7ffffffff,1.0,0.0,0.0
843e6b5ffffffff,1.0,1.0,0.0
843e6c1ffffffff,3.0,0.0,0.0
843e6c3ffffffff,169.0,29.0,0.0
843e6c7ffffffff,10.0,0.0,0.0
843e6c9ffffffff,221.0,33.0,0.0
843e6cbffffffff,37.0,0.0,0.0
843e6ddffffffff,3.0,0.0,0.0
843e707ffffffff,2.0,0.0,0.0
843e719ffffffff,2.0,0.0,0.0
843ee93ffffffff,7.0,3.0,0.0
843f283ffffffff,1.0,0.0,0.0
843f28bffffffff,4.0,0.0,0.0
843f293ffffffff,2.0,0.0,0.0
843f295ffffffff,2.0,0.0,0.0
843f299ffffffff,7.0,0.0,0.0
843f29bffffffff,9.0,0.0,0.0
843f2b9ffffffff,9.0,0.0,0.0
843f2c1ffffffff,4.0,0.0,0.0
843f2c3ffffffff,16.0,0.0,0.0
843f2c7ffffffff,4.0,0.0,0.0
843f2c9ffffffff,2.0,0.0,0.0
843f2d5ffffffff,5.0,0.0,0.0
843f2d7ffffffff,5.0,4.0,0.0
843f2d9ffffffff,4.0,0.0,0.0
843f2dbffffffff,34.0,0.0,0.0
843f2ddffffffff,47.0,0.0,0.0
843f305ffffffff,29.0,0.0,0.0
843f30bffffffff,2.0,0.0,0.0
843f34dffffffff,3.0,0.0,0.0
843f355ffffffff,3.0,0.0,0.0
843f357ffffffff,2.0,0.0,0.0
843f359ffffffff,4.0,0.0,0.0
843f35dffffffff,2.0,0.0,0.0
843f365ffffffff,29.0,0.0,0.0
843f441ffffffff,2.0,0.0,0.0
843f449ffffffff,3.0,0.0,0.0
843f44bffffffff,4.0,0.0,0.0
843f459ffffffff,2.0,0.0,0.0
843f45bffffffff,2.0,0.0,0.0
843f469ffffffff,2.0,0.0,0.0
843f4d1ffffffff,29.0,0.0,0.0
843f4d3ffffffff,14.0,0.0,0.0
843f4d9ffffffff,13.0,0.0,0.0
843f4dbffffffff,23.0,0.0,0.0
843f4ddffffffff,3.0,0.0,0.0
843f5b1ffffffff,1.0,0.0,0.0
843f601ffffffff,2.0,0.0,0.0
843f605ffffffff,9.0,0.0,0.0
843f609ffffffff,7.0,0.0,0.0
843f60dffffffff,1.0,0.0,0.0
843f611ffffffff,9.0,0.0,0.0
843f613ffffffff,17.0,0.0,0.0
843f615ffffffff,51.0,0.0,0.0
843f619ffffffff,5.0,0.0,0.0
843f61bffffffff,19.0,0.0,0.0
843f621ffffffff,1.0,0.0,0.0
843f623ffffffff,2.0,0.0,0.0
843f629ffffffff,1.0,0.0,0.0
843f62bffffffff,5.0,0.0,0.0
843f631ffffffff,25.0,0.0,0.0
843f633ffffffff,2.0,0.0,0.0
843f635ffffffff,2.0,0.0,0.0
843f637ffffffff,6.0,0.0,0.0
843f643ffffffff,2.0,0.0,0.0
843f645ffffffff,4.0,0.0,0.0
843f647ffffffff,5.0,0.0,0.0
843f649ffffffff,3.0,0.0,0.0
843f64dffffffff,13.0,0.0,0.0
843f655ffffffff,3.0,0.0,0.0
