cell_id,Cyanocitta stelleri,Cyanocitta stelleri [stelleri Group],Cyanocitta stelleri annectens,Cyanocitta stelleri [diademata Group],Cyanocitta stelleri [coronata Group]
8428dd1ffffffff,783.0,72.0,0.0,0.0,0.0
8428dd3ffffffff,17.0,3.0,0.0,0.0,0.0
8428dd5ffffffff,567.0,25.0,0.0,0.0,0.0
8428dd7ffffffff,85.0,0.0,0.0,0.0,0.0
8428dd9ffffffff,192.0,15.0,0.0,0.0,0.0
8428ddbffffffff,1.0,0.0,0.0,0.0,0.0
8428dddffffffff,497.0,56.0,0.0,0.0,0.0
8428de1ffffffff,2410.0,230.0,6.0,0.0,0.0
8428de3ffffffff,462.0,1.0,0.0,0.0,0.0
8428de5ffffffff,7.0,0.0,0.0,0.0,0.0
8428de7ffffffff,44.0,0.0,0.0,0.0,0.0
8428de9ffffffff,2203.0,175.0,0.0,0.0,0.0
8428debffffffff,690.0,15.0,0.0,0.0,0.0
8428dedffffffff,2030.0,136.0,0.0,0.0,0.0
8428f01ffffffff,13072.0,535.0,0.0,0.0,0.0
8428f03ffffffff,6648.0,5274.0,0.0,0.0,0.0
8428f05ffffffff,1915.0,47.0,0.0,0.0,0.0
8428f07ffffffff,1793.0,13.0,0.0,0.0,0.0
8428f09ffffffff,1679.0,171.0,0.0,0.0,0.0
8428f0bffffffff,1171.0,55.0,0.0,0.0,0.0
8428f0dffffffff,390.0,65.0,0.0,0.0,0.0
8428f11ffffffff,1384.0,5.0,0.0,0.0,0.0
8428f15ffffffff,758.0,4.0,0.0,0.0,0.0
8428f17ffffffff,1159.0,42.0,0.0,0.0,0.0
8428f19ffffffff,1321.0,77.0,0.0,0.0,0.0
8428f1dffffffff,878.0,38.0,0.0,0.0,0.0
8428f21ffffffff,483.0,0.0,0.0,0.0,0.0
8428f23ffffffff,197.0,17.0,0.0,0.0,0.0
8428f25ffffffff,41.0,0.0,0.0,0.0,0.0
8428f27ffffffff,1008.0,3.0,0.0,0.0,0.0
8428f29ffffffff,1065.0,10.0,0.0,0.0,0.0
8428f2bffffffff,110.0,0.0,0.0,0.0,0.0
8428f2dffffffff,201.0,0.0,0.0,0.0,0.0
8428f31ffffffff,204.0,7.0,0.0,0.0,0.0
8428f33ffffffff,861.0,43.0,0.0,0.0,0.0
8428f35ffffffff,606.0,17.0,0.0,0.0,0.0
8428f37ffffffff,3558.0,181.0,0.0,0.0,0.0
8428f39ffffffff,592.0,2.0,0.0,0.0,0.0
8428f3bffffffff,351.0,0.0,0.0,0.0,0.0
8428f3dffffffff,197.0,0.0,0.0,0.0,0.0
8428f41ffffffff,458.0,6.0,0.0,0.0,0.0
8428f43ffffffff,2888.0,109.0,0.0,0.0,0.0
8428f45ffffffff,230.0,1.0,0.0,0.0,0.0
8428f47ffffffff,476.0,5.0,0.0,0.0,0.0
8428f49ffffffff,731.0,82.0,0.0,0.0,0.0
8428f4bffffffff,3743.0,15.0,0.0,0.0,0.0
8428f4dffffffff,372.0,16.0,0.0,0.0,0.0
8428f51ffffffff,2665.0,156.0,0.0,0.0,0.0
8428f55ffffffff,1415.0,33.0,0.0,0.0,0.0
8428f57ffffffff,1945.0,125.0,0.0,0.0,0.0
8428f59ffffffff,4952.0,473.0,0.0,0.0,0.0
8428f5dffffffff,3300.0,14.0,0.0,0.0,0.0
8428f61ffffffff,247.0,4.0,0.0,0.0,0.0
8428f63ffffffff,808.0,30.0,0.0,0.0,0.0
8428f67ffffffff,361.0,12.0,0.0,0.0,0.0
8428f69ffffffff,30.0,0.0,0.0,0.0,0.0
8428f6bffffffff,174.0,40.0,0.0,0.0,0.0
8429125ffffffff,1.0,0.0,0.0,0.0,0.0
8429127ffffffff,134.0,0.0,0.0,0.0,0.0
8429135ffffffff,43.0,0.0,0.0,0.0,0.0
8429137ffffffff,9.0,0.0,0.0,0.0,0.0
84291a5ffffffff,1162.0,492.0,0.0,0.0,0.0
84291a7ffffffff,4315.0,2030.0,0.0,0.0,0.0
842980dffffffff,147.0,0.0,0.0,0.0,0.0
842981bffffffff,23.0,0.0,0.0,0.0,0.0
8429847ffffffff,95.0,0.0,0.0,0.0,0.0
8429851ffffffff,2.0,0.0,0.0,0.0,0.0
8429853ffffffff,14.0,0.0,0.0,0.0,0.0
8429859ffffffff,2.0,0.0,0.0,0.0,0.0
842985bffffffff,33.0,0.0,0.0,0.0,0.0
842986bffffffff,95.0,0.0,0.0,0.0,0.0
8429889ffffffff,9.0,0.0,0.0,0.0,0.0
842988bffffffff,1.0,0.0,0.0,0.0,0.0
8429891ffffffff,2662.0,169.0,0.0,0.0,0.0
8429893ffffffff,598.0,0.0,0.0,0.0,0.0
8429899ffffffff,2643.0,134.0,0.0,0.0,0.0
842989bffffffff,2629.0,10.0,0.0,0.0,0.0
842989dffffffff,104.0,0.0,0.0,0.0,0.0
84298c1ffffffff,165.0,0.0,0.0,0.0,0.0
84298c3ffffffff,64.0,2.0,0.0,0.0,0.0
84298c9ffffffff,1254.0,2.0,0.0,0.0,0.0
84298cbffffffff,2598.0,52.0,0.0,0.0,0.0
84298cdffffffff,66.0,0.0,0.0,0.0,0.0
84298d1ffffffff,635.0,18.0,0.0,0.0,0.0
84298d3ffffffff,1480.0,19.0,0.0,0.0,0.0
84298d5ffffffff,182.0,7.0,0.0,0.0,0.0
84298d7ffffffff,1097.0,60.0,0.0,0.0,0.0
84298d9ffffffff,756.0,22.0,0.0,0.0,0.0
84298dbffffffff,1138.0,28.0,0.0,0.0,0.0
84298ddffffffff,1442.0,21.0,0.0,0.0,0.0
8429901ffffffff,99.0,0.0,0.0,0.0,0.0
8429903ffffffff,111.0,0.0,0.0,12.0,0.0
8429907ffffffff,628.0,0.0,0.0,72.0,0.0
8429909ffffffff,12.0,0.0,0.0,3.0,0.0
842990bffffffff,600.0,0.0,0.0,73.0,0.0
8429919ffffffff,3.0,0.0,0.0,2.0,0.0
842991dffffffff,78.0,0.0,0.0,13.0,0.0
8429921ffffffff,7.0,0.0,0.0,0.0,0.0
8429923ffffffff,83.0,0.0,0.0,8.0,0.0
842992bffffffff,102.0,0.0,0.0,8.0,0.0
8429931ffffffff,8.0,0.0,0.0,3.0,0.0
8429935ffffffff,6.0,0.0,0.0,2.0,0.0
8429937ffffffff,9.0,0.0,0.0,4.0,0.0
8429939ffffffff,13.0,0.0,0.0,0.0,0.0
8429941ffffffff,66.0,0.0,0.0,14.0,0.0
8429945ffffffff,395.0,0.0,0.0,19.0,0.0
8429947ffffffff,148.0,0.0,0.0,8.0,0.0
842994bffffffff,2.0,0.0,0.0,0.0,0.0
842994dffffffff,694.0,0.0,0.0,21.0,0.0
8429951ffffffff,6.0,0.0,0.0,0.0,0.0
8429953ffffffff,6.0,0.0,0.0,2.0,0.0
8429955ffffffff,2.0,0.0,0.0,0.0,0.0
8429957ffffffff,161.0,0.0,0.0,23.0,0.0
842995dffffffff,8.0,0.0,0.0,0.0,0.0
8429965ffffffff,16.0,0.0,0.0,5.0,0.0
842996bffffffff,2.0,0.0,0.0,0.0,0.0
8429981ffffffff,3.0,0.0,0.0,0.0,0.0
8429989ffffffff,4.0,0.0,0.0,0.0,0.0
842998dffffffff,2.0,0.0,0.0,0.0,0.0
84299ebffffffff,73.0,0.0,0.0,12.0,0.0
8429a01ffffffff,22.0,0.0,0.0,0.0,0.0
8429a03ffffffff,3526.0,79.0,0.0,0.0,0.0
8429a05ffffffff,1495.0,35.0,0.0,0.0,0.0
8429a07ffffffff,1839.0,44.0,0.0,0.0,0.0
8429a0dffffffff,1721.0,61.0,0.0,0.0,0.0
8429a11ffffffff,264.0,5.0,0.0,0.0,0.0
8429a13ffffffff,300.0,0.0,0.0,0.0,0.0
8429a15ffffffff,29.0,0.0,0.0,0.0,0.0
8429a17ffffffff,2.0,0.0,0.0,0.0,0.0
8429a19ffffffff,2.0,0.0,0.0,0.0,0.0
8429a1bffffffff,67.0,0.0,0.0,0.0,0.0
8429a1dffffffff,3575.0,219.0,0.0,0.0,0.0
8429a3bffffffff,6.0,0.0,0.0,0.0,0.0
8429a45ffffffff,2027.0,0.0,0.0,0.0,0.0
8429a47ffffffff,891.0,0.0,0.0,0.0,0.0
8429a63ffffffff,180.0,0.0,0.0,0.0,0.0
8429a69ffffffff,1160.0,0.0,0.0,0.0,0.0
8429a6bffffffff,189.0,0.0,0.0,0.0,0.0
8429a85ffffffff,7.0,0.0,0.0,0.0,0.0
8429a8bffffffff,4.0,0.0,0.0,0.0,0.0
8429a8dffffffff,4.0,0.0,0.0,0.0,0.0
8429a91ffffffff,22.0,2.0,0.0,0.0,0.0
8429a93ffffffff,105.0,6.0,0.0,0.0,0.0
8429a99ffffffff,12.0,3.0,0.0,0.0,0.0
8429a9bffffffff,1716.0,272.0,0.0,0.0,0.0
8429a9dffffffff,24.0,0.0,0.0,0.0,0.0
8429aa1ffffffff,338.0,4.0,0.0,0.0,0.0
8429aa3ffffffff,219.0,0.0,0.0,0.0,0.0
8429aa5ffffffff,1.0,0.0,0.0,0.0,0.0
8429aa7ffffffff,1624.0,0.0,0.0,0.0,0.0
8429aa9ffffffff,458.0,0.0,0.0,0.0,0.0
8429aabffffffff,704.0,14.0,0.0,0.0,0.0
8429aadffffffff,150.0,0.0,0.0,0.0,0.0
8429ab1ffffffff,189.0,13.0,0.0,0.0,0.0
8429ab3ffffffff,74.0,3.0,0.0,0.0,0.0
8429ab5ffffffff,333.0,12.0,0.0,0.0,0.0
8429ab7ffffffff,3125.0,177.0,0.0,0.0,0.0
8429ab9ffffffff,12.0,7.0,0.0,0.0,0.0
8429abdffffffff,470.0,44.0,0.0,0.0,0.0
8429ac1ffffffff,1.0,0.0,0.0,0.0,0.0
8429ac5ffffffff,8.0,0.0,0.0,0.0,0.0
8429ac7ffffffff,1.0,0.0,0.0,0.0,0.0
8429ac9ffffffff,1096.0,0.0,0.0,0.0,0.0
8429acbffffffff,64.0,0.0,0.0,0.0,0.0
8429acdffffffff,1856.0,0.0,0.0,0.0,0.0
8429ad1ffffffff,1548.0,0.0,0.0,0.0,0.0
8429ad3ffffffff,211.0,12.0,0.0,0.0,0.0
8429ad5ffffffff,5.0,0.0,0.0,0.0,0.0
8429ad7ffffffff,4.0,0.0,0.0,0.0,0.0
8429ad9ffffffff,45.0,0.0,0.0,0.0,0.0
8429addffffffff,595.0,0.0,0.0,0.0,0.0
8429ae1ffffffff,655.0,0.0,0.0,0.0,0.0
8429ae3ffffffff,298.0,0.0,0.0,0.0,0.0
8429ae5ffffffff,238.0,0.0,0.0,0.0,0.0
8429ae7ffffffff,490.0,0.0,0.0,0.0,0.0
8429ae9ffffffff,174.0,0.0,0.0,0.0,0.0
8429aedffffffff,67.0,0.0,0.0,0.0,0.0
8429b03ffffffff,125.0,0.0,0.0,0.0,0.0
8429b21ffffffff,138.0,0.0,0.0,21.0,0.0
8429b25ffffffff,3128.0,0.0,0.0,371.0,0.0
8429b27ffffffff,4.0,0.0,0.0,0.0,0.0
8429b29ffffffff,267.0,0.0,0.0,41.0,0.0
8429b2bffffffff,3.0,0.0,0.0,1.0,0.0
8429b2dffffffff,349.0,0.0,0.0,28.0,0.0
8429b61ffffffff,15.0,0.0,0.0,10.0,0.0
8429b63ffffffff,6.0,0.0,0.0,3.0,0.0
8429b65ffffffff,2.0,0.0,0.0,0.0,0.0
8429b67ffffffff,393.0,0.0,0.0,34.0,0.0
8445241ffffffff,93.0,0.0,0.0,0.0,12.0
8445243ffffffff,133.0,0.0,0.0,0.0,10.0
8445245ffffffff,123.0,0.0,0.0,0.0,14.0
8445247ffffffff,39.0,0.0,0.0,0.0,13.0
844524bffffffff,17.0,0.0,0.0,0.0,0.0
844524dffffffff,1.0,0.0,0.0,0.0,0.0
844525bffffffff,1.0,0.0,0.0,0.0,0.0
844525dffffffff,6.0,0.0,0.0,0.0,2.0
8445269ffffffff,11.0,0.0,0.0,0.0,0.0
844526dffffffff,62.0,0.0,0.0,0.0,49.0
8445351ffffffff,53.0,0.0,0.0,0.0,22.0
8445355ffffffff,9.0,0.0,0.0,0.0,7.0
8445359ffffffff,2.0,0.0,0.0,0.0,0.0
844811bffffffff,3.0,0.0,0.0,0.0,0.0
8448141ffffffff,43.0,0.0,0.0,0.0,0.0
8448143ffffffff,56.0,0.0,0.0,0.0,0.0
8448147ffffffff,17.0,0.0,0.0,0.0,0.0
844814bffffffff,120.0,0.0,0.0,0.0,0.0
8448155ffffffff,2.0,0.0,0.0,0.0,0.0
844815dffffffff,2.0,0.0,0.0,0.0,0.0
8448189ffffffff,4.0,0.0,0.0,0.0,0.0
844818bffffffff,3.0,0.0,0.0,0.0,0.0
8448191ffffffff,10.0,0.0,0.0,0.0,0.0
8448193ffffffff,41.0,0.0,0.0,0.0,0.0
8448195ffffffff,13.0,0.0,0.0,0.0,0.0
8448197ffffffff,12.0,0.0,0.0,0.0,0.0
8448199ffffffff,2.0,0.0,0.0,0.0,0.0
844819dffffffff,128.0,0.0,0.0,0.0,0.0
84481b1ffffffff,1.0,0.0,0.0,0.0,0.0
84481b7ffffffff,2.0,0.0,0.0,0.0,0.0
84481c1ffffffff,7.0,0.0,0.0,0.0,0.0
84481c5ffffffff,2.0,0.0,0.0,0.0,0.0
84481c7ffffffff,2.0,0.0,0.0,0.0,0.0
84481d7ffffffff,18.0,0.0,0.0,0.0,0.0
8448325ffffffff,8.0,0.0,0.0,0.0,0.0
844832dffffffff,3.0,0.0,0.0,0.0,0.0
8448337ffffffff,239.0,0.0,0.0,0.0,0.0
8448361ffffffff,2.0,0.0,0.0,0.0,0.0
8448593ffffffff,427.0,0.0,0.0,0.0,0.0
8448a05ffffffff,1.0,0.0,0.0,0.0,0.0
8448a29ffffffff,15.0,0.0,0.0,0.0,0.0
8448a2bffffffff,4.0,0.0,0.0,0.0,0.0
8448a67ffffffff,37.0,0.0,0.0,0.0,0.0
8448c01ffffffff,31.0,0.0,0.0,6.0,0.0
8448c03ffffffff,451.0,0.0,0.0,64.0,0.0
8448c05ffffffff,52.0,0.0,0.0,2.0,0.0
8448c07ffffffff,14.0,0.0,0.0,3.0,0.0
8448c0bffffffff,63.0,0.0,0.0,6.0,0.0
8448c11ffffffff,111.0,0.0,0.0,6.0,0.0
8448c13ffffffff,199.0,0.0,0.0,62.0,0.0
8448c15ffffffff,85.0,0.0,0.0,5.0,0.0
8448c17ffffffff,45.0,0.0,0.0,5.0,0.0
8448c19ffffffff,15.0,0.0,0.0,3.0,0.0
8448c1bffffffff,26.0,0.0,0.0,18.0,0.0
8448c1dffffffff,125.0,0.0,0.0,13.0,0.0
8448c25ffffffff,151.0,0.0,0.0,7.0,0.0
8448c2bffffffff,2.0,0.0,0.0,0.0,0.0
8448c2dffffffff,9.0,0.0,0.0,3.0,0.0
8448c31ffffffff,88.0,0.0,0.0,3.0,0.0
8448c33ffffffff,24.0,0.0,0.0,0.0,0.0
8448c35ffffffff,520.0,0.0,0.0,93.0,0.0
8448c39ffffffff,6.0,0.0,0.0,0.0,0.0
8448c3bffffffff,9.0,0.0,0.0,0.0,0.0
8448c3dffffffff,16.0,0.0,0.0,4.0,0.0
8448c57ffffffff,6.0,0.0,0.0,0.0,0.0
8448c59ffffffff,5645.0,0.0,0.0,1146.0,0.0
8448c5bffffffff,803.0,0.0,0.0,181.0,0.0
8448c61ffffffff,1.0,0.0,0.0,0.0,0.0
8448c63ffffffff,26.0,0.0,0.0,0.0,0.0
8448c67ffffffff,8.0,0.0,0.0,0.0,0.0
8448c69ffffffff,1.0,0.0,0.0,0.0,0.0
8448c81ffffffff,4.0,0.0,0.0,0.0,0.0
8448c89ffffffff,2.0,0.0,0.0,0.0,0.0
8448c99ffffffff,3521.0,0.0,0.0,1638.0,0.0
8448c9bffffffff,17.0,0.0,0.0,0.0,0.0
8448ca1ffffffff,7.0,0.0,0.0,0.0,0.0
8448ca3ffffffff,13.0,0.0,0.0,0.0,0.0
8448ca9ffffffff,32.0,0.0,0.0,0.0,0.0
8448cadffffffff,62.0,0.0,0.0,5.0,0.0
8448cb5ffffffff,65.0,0.0,0.0,57.0,0.0
8448cc1ffffffff,284.0,0.0,0.0,74.0,0.0
8448cc3ffffffff,110.0,0.0,0.0,25.0,0.0
8448cc5ffffffff,976.0,0.0,0.0,190.0,0.0
8448cc7ffffffff,118.0,0.0,0.0,20.0,0.0
8448cc9ffffffff,2.0,0.0,0.0,2.0,0.0
8448ccbffffffff,16.0,0.0,0.0,7.0,0.0
8448ccdffffffff,21.0,0.0,0.0,18.0,0.0
8448cd1ffffffff,300.0,0.0,0.0,67.0,0.0
8448cd3ffffffff,1999.0,0.0,0.0,275.0,0.0
8448cd5ffffffff,32.0,0.0,0.0,6.0,0.0
8448cd9ffffffff,52.0,0.0,0.0,27.0,0.0
8448cdbffffffff,59.0,0.0,0.0,18.0,0.0
8448cddffffffff,334.0,0.0,0.0,48.0,0.0
8448ce9ffffffff,40.0,0.0,0.0,2.0,0.0
8448cedffffffff,38.0,0.0,0.0,1.0,0.0
8448d19ffffffff,10.0,0.0,0.0,0.0,0.0
8448d1bffffffff,77.0,0.0,0.0,2.0,0.0
8448d43ffffffff,20.0,0.0,0.0,0.0,0.0
8448d4bffffffff,222.0,0.0,0.0,4.0,0.0
8448d53ffffffff,548.0,0.0,0.0,91.0,0.0
8448d5bffffffff,2.0,0.0,0.0,2.0,0.0
8448d5dffffffff,48.0,0.0,0.0,0.0,0.0
8448d81ffffffff,18.0,0.0,0.0,2.0,0.0
8448d83ffffffff,3454.0,0.0,0.0,749.0,0.0
8448d85ffffffff,312.0,0.0,0.0,29.0,0.0
8448d87ffffffff,1417.0,0.0,0.0,218.0,0.0
8448d89ffffffff,3746.0,0.0,0.0,623.0,0.0
8448d8bffffffff,46.0,0.0,0.0,6.0,0.0
8448d8dffffffff,2.0,0.0,0.0,0.0,0.0
8448d95ffffffff,37.0,0.0,0.0,4.0,0.0
8448d9dffffffff,4.0,0.0,0.0,0.0,0.0
8448da1ffffffff,2.0,0.0,0.0,0.0,0.0
8448da3ffffffff,203.0,0.0,0.0,26.0,0.0
8448da5ffffffff,1.0,0.0,0.0,0.0,0.0
8448da7ffffffff,3.0,0.0,0.0,0.0,0.0
8448da9ffffffff,161.0,0.0,0.0,6.0,0.0
8448dabffffffff,324.0,0.0,0.0,76.0,0.0
8448db1ffffffff,26.0,0.0,0.0,3.0,0.0
8448db3ffffffff,184.0,0.0,0.0,20.0,0.0
8448db5ffffffff,268.0,0.0,0.0,28.0,0.0
8448db7ffffffff,6.0,0.0,0.0,0.0,0.0
8448db9ffffffff,42.0,0.0,0.0,10.0,0.0
8448dbbffffffff,60.0,0.0,0.0,10.0,0.0
8448dbdffffffff,100.0,0.0,0.0,10.0,0.0
8448dc3ffffffff,481.0,0.0,0.0,14.0,0.0
8448dc5ffffffff,8.0,0.0,0.0,0.0,0.0
8448dc7ffffffff,54.0,0.0,0.0,7.0,0.0
8448dcbffffffff,5.0,0.0,0.0,0.0,0.0
8448dd3ffffffff,48.0,0.0,0.0,10.0,0.0
8448dd5ffffffff,44.0,0.0,0.0,17.0,0.0
8448dd7ffffffff,9.0,0.0,0.0,2.0,0.0
8448dd9ffffffff,7.0,0.0,0.0,2.0,0.0
8448ddbffffffff,125.0,0.0,0.0,5.0,0.0
8448de3ffffffff,3.0,0.0,0.0,3.0,0.0
8448de9ffffffff,2.0,0.0,0.0,0.0,0.0
8448debffffffff,2.0,0.0,0.0,0.0,0.0
8448e01ffffffff,6.0,0.0,0.0,0.0,0.0
8448e07ffffffff,6.0,0.0,0.0,0.0,0.0
8448e13ffffffff,4.0,0.0,0.0,0.0,0.0
8448e15ffffffff,2.0,0.0,0.0,0.0,0.0
8448e17ffffffff,2.0,0.0,0.0,0.0,0.0
8448e29ffffffff,2.0,0.0,0.0,0.0,0.0
8448e2bffffffff,4.0,0.0,0.0,0.0,0.0
8448e37ffffffff,24.0,0.0,0.0,12.0,0.0
8448e4dffffffff,102.0,0.0,0.0,0.0,0.0
8448e57ffffffff,1.0,0.0,0.0,0.0,0.0
8448e61ffffffff,62.0,0.0,0.0,0.0,0.0
8448e63ffffffff,170.0,0.0,0.0,0.0,0.0
8448e69ffffffff,11.0,0.0,0.0,0.0,0.0
8448e6bffffffff,9.0,0.0,0.0,0.0,0.0
8448e85ffffffff,7759.0,0.0,0.0,1363.0,0.0
8448e8dffffffff,363.0,0.0,0.0,63.0,0.0
8448ea1ffffffff,240.0,0.0,0.0,147.0,0.0
8448ea3ffffffff,3.0,0.0,0.0,0.0,0.0
8448ea5ffffffff,1.0,0.0,0.0,1.0,0.0
8448ea7ffffffff,21.0,0.0,0.0,12.0,0.0
8448ea9ffffffff,4.0,0.0,0.0,4.0,0.0
8448eabffffffff,1.0,0.0,0.0,0.0,0.0
8448eadffffffff,189.0,0.0,0.0,123.0,0.0
8448eb3ffffffff,31.0,0.0,0.0,3.0,0.0
8448eb5ffffffff,229.0,0.0,0.0,10.0,0.0
8448eb7ffffffff,109.0,0.0,0.0,55.0,0.0
8448ee1ffffffff,24.0,0.0,0.0,2.0,0.0
8448ee3ffffffff,33.0,0.0,0.0,16.0,0.0
8448ee5ffffffff,2.0,0.0,0.0,0.0,0.0
8448ee7ffffffff,2.0,0.0,0.0,0.0,0.0
8448ee9ffffffff,2706.0,0.0,0.0,510.0,0.0
8448eebffffffff,187.0,0.0,0.0,14.0,0.0
8448f21ffffffff,173.0,0.0,0.0,18.0,0.0
8448f3dffffffff,5.0,0.0,0.0,0.0,0.0
8448f55ffffffff,2.0,0.0,0.0,0.0,0.0
8449801ffffffff,36.0,0.0,0.0,0.0,2.0
8449805ffffffff,1.0,0.0,0.0,0.0,0.0
8449829ffffffff,12.0,0.0,0.0,0.0,0.0
844982bffffffff,4.0,0.0,0.0,0.0,0.0
844982dffffffff,26.0,0.0,0.0,0.0,1.0
8449855ffffffff,15.0,0.0,0.0,0.0,0.0
8449857ffffffff,2.0,0.0,0.0,0.0,0.0
8449861ffffffff,59.0,0.0,0.0,0.0,0.0
8449863ffffffff,28.0,0.0,0.0,0.0,2.0
8449865ffffffff,202.0,0.0,0.0,0.0,12.0
844986dffffffff,1.0,0.0,0.0,0.0,0.0
8449893ffffffff,19.0,0.0,0.0,0.0,0.0
84498dbffffffff,2.0,0.0,0.0,0.0,0.0
8449901ffffffff,2.0,0.0,0.0,0.0,0.0
8449909ffffffff,3.0,0.0,0.0,0.0,0.0
844990bffffffff,16.0,0.0,0.0,0.0,0.0
844990dffffffff,4.0,0.0,0.0,0.0,0.0
8449911ffffffff,3.0,0.0,0.0,0.0,0.0
8449919ffffffff,17.0,0.0,0.0,0.0,0.0
844991dffffffff,11.0,0.0,0.0,0.0,3.0
8449945ffffffff,31.0,0.0,0.0,0.0,0.0
8449951ffffffff,18.0,0.0,0.0,0.0,0.0
8449957ffffffff,19.0,0.0,0.0,0.0,0.0
8449959ffffffff,861.0,0.0,0.0,0.0,70.0
844995bffffffff,55.0,0.0,0.0,0.0,8.0
844995dffffffff,112.0,0.0,0.0,0.0,3.0
8449963ffffffff,393.0,0.0,0.0,0.0,53.0
8449969ffffffff,3.0,0.0,0.0,0.0,0.0
844996bffffffff,107.0,0.0,0.0,0.0,33.0
84499bbffffffff,4.0,0.0,0.0,0.0,0.0
84499c5ffffffff,6.0,0.0,0.0,0.0,0.0
84499c9ffffffff,3.0,0.0,0.0,0.0,0.0
8449b0bffffffff,1.0,0.0,0.0,0.0,0.0
8449b19ffffffff,21.0,0.0,0.0,0.0,0.0
8449b1dffffffff,9.0,0.0,0.0,0.0,1.0
8449b25ffffffff,2.0,0.0,0.0,0.0,0.0
8449b29ffffffff,2.0,0.0,0.0,0.0,0.0
8449b2dffffffff,23.0,0.0,0.0,0.0,4.0
8449b33ffffffff,5.0,0.0,0.0,0.0,0.0
8449b37ffffffff,5.0,0.0,0.0,0.0,0.0
8449b57ffffffff,1.0,0.0,0.0,0.0,0.0
8449b67ffffffff,1.0,0.0,0.0,0.0,0.0
846d207ffffffff,12.0,0.0,0.0,0.0,2.0
846d215ffffffff,1.0,0.0,0.0,0.0,0.0
846d217ffffffff,9.0,0.0,0.0,0.0,2.0
846d239ffffffff,2.0,0.0,0.0,0.0,0.0
846d23bffffffff,1204.0,0.0,0.0,0.0,481.0
846d281ffffffff,158.0,0.0,0.0,0.0,67.0
846d283ffffffff,1559.0,0.0,0.0,0.0,927.0
846d285ffffffff,45.0,0.0,0.0,0.0,14.0
846d287ffffffff,275.0,0.0,0.0,0.0,104.0
846d289ffffffff,28.0,0.0,0.0,0.0,6.0
846d28bffffffff,7.0,0.0,0.0,0.0,7.0
846d28dffffffff,889.0,0.0,0.0,0.0,523.0
846d291ffffffff,635.0,0.0,0.0,0.0,234.0
846d295ffffffff,340.0,0.0,0.0,0.0,129.0
846d299ffffffff,86.0,0.0,0.0,0.0,42.0
846d29bffffffff,42.0,0.0,0.0,0.0,13.0
846d29dffffffff,3.0,0.0,0.0,0.0,0.0
846d2a9ffffffff,105.0,0.0,0.0,0.0,57.0
846d2abffffffff,108.0,0.0,0.0,0.0,31.0
846d2b9ffffffff,71.0,0.0,0.0,0.0,41.0
846d2c7ffffffff,7.0,0.0,0.0,0.0,3.0
846d2d7ffffffff,4.0,0.0,0.0,0.0,4.0
846d2e3ffffffff,56.0,0.0,0.0,0.0,0.0
846d2e7ffffffff,4.0,0.0,0.0,0.0,0.0
846d2e9ffffffff,7.0,0.0,0.0,0.0,3.0
846d2ebffffffff,17.0,0.0,0.0,0.0,0.0
846d305ffffffff,282.0,0.0,0.0,0.0,55.0
846d307ffffffff,2.0,0.0,0.0,0.0,0.0
846d321ffffffff,1.0,0.0,0.0,0.0,0.0
846d325ffffffff,14.0,0.0,0.0,0.0,7.0
846d329ffffffff,1.0,0.0,0.0,0.0,0.0
846d32bffffffff,1998.0,0.0,0.0,0.0,519.0
846d335ffffffff,363.0,0.0,0.0,0.0,116.0
846d337ffffffff,126.0,0.0,0.0,0.0,49.0
846d361ffffffff,3.0,0.0,0.0,0.0,0.0
846d363ffffffff,3.0,0.0,0.0,0.0,0.0
846d36dffffffff,34.0,0.0,0.0,0.0,0.0
846d609ffffffff,57.0,0.0,0.0,0.0,0.0
846d641ffffffff,13.0,0.0,0.0,0.0,0.0
846d643ffffffff,7.0,0.0,0.0,0.0,0.0
846d645ffffffff,607.0,0.0,0.0,0.0,254.0
846d64bffffffff,1.0,0.0,0.0,0.0,0.0
846d64dffffffff,9.0,0.0,0.0,0.0,3.0
846d655ffffffff,3.0,0.0,0.0,0.0,0.0
846d65dffffffff,57.0,0.0,0.0,0.0,21.0
846d669ffffffff,2.0,0.0,0.0,0.0,2.0
846d66dffffffff,104.0,0.0,0.0,0.0,30.0
