cell_id,Setophaga palmarum,Setophaga palmarum palmarum,Setophaga palmarum hypochrysea
8444f03ffffffff,2.0,0.0,2.0
8444f05ffffffff,9.0,2.0,0.0
8444f07ffffffff,5.0,3.0,0.0
8444f0dffffffff,2.0,0.0,0.0
8444f1dffffffff,2.0,0.0,2.0
8444f31ffffffff,14.0,9.0,0.0
8444f37ffffffff,2.0,2.0,0.0
8444f3dffffffff,8.0,0.0,2.0
8444f41ffffffff,4.0,0.0,0.0
8444f43ffffffff,35.0,6.0,0.0
8444f45ffffffff,2.0,0.0,0.0
8444f47ffffffff,2.0,0.0,0.0
8444f49ffffffff,2.0,1.0,0.0
8444f4bffffffff,2.0,1.0,1.0
8444f4dffffffff,10.0,10.0,0.0
8444f55ffffffff,7.0,0.0,0.0
8444f57ffffffff,2.0,0.0,0.0
8444f5dffffffff,7.0,0.0,0.0
8444f63ffffffff,1.0,0.0,0.0
8445043ffffffff,14.0,0.0,0.0
8445053ffffffff,5.0,0.0,0.0
8445091ffffffff,3.0,0.0,0.0
8445093ffffffff,7.0,0.0,0.0
844509bffffffff,11.0,4.0,0.0
84450a7ffffffff,9.0,0.0,0.0
84450adffffffff,5.0,2.0,0.0
84450b1ffffffff,4.0,0.0,0.0
84450b5ffffffff,4.0,0.0,0.0
844510dffffffff,1.0,0.0,0.0
84451b7ffffffff,3.0,0.0,1.0
8445205ffffffff,7.0,0.0,0.0
8445215ffffffff,8.0,0.0,0.0
8445217ffffffff,5.0,0.0,0.0
8445221ffffffff,4.0,0.0,0.0
8445225ffffffff,24.0,0.0,0.0
8445231ffffffff,7.0,0.0,0.0
8445233ffffffff,16.0,8.0,0.0
8445243ffffffff,3.0,0.0,0.0
8445247ffffffff,20.0,8.0,0.0
8445263ffffffff,4.0,0.0,0.0
844526bffffffff,2.0,0.0,0.0
84452c3ffffffff,6.0,4.0,0.0
84452c5ffffffff,11.0,0.0,0.0
84452e1ffffffff,6.0,0.0,0.0
84452e5ffffffff,2.0,0.0,0.0
84452ebffffffff,19.0,0.0,0.0
844533bffffffff,1.0,1.0,0.0
8445355ffffffff,3.0,3.0,0.0
8445365ffffffff,1.0,1.0,0.0
844550dffffffff,6.0,6.0,0.0
8445649ffffffff,2.0,0.0,0.0
8445721ffffffff,3.0,0.0,0.0
8445727ffffffff,10.0,3.0,0.0
8445889ffffffff,5.0,0.0,4.0
84458b5ffffffff,2.0,0.0,2.0
84458c7ffffffff,3.0,0.0,0.0
84458edffffffff,1.0,0.0,1.0
8445981ffffffff,10.0,5.0,5.0
8445989ffffffff,4.0,0.0,0.0
8445a33ffffffff,44.0,5.0,2.0
8445b23ffffffff,2.0,0.0,0.0
8445b27ffffffff,2.0,2.0,0.0
8445b29ffffffff,25.0,25.0,0.0
8445b2bffffffff,4.0,4.0,0.0
844802bffffffff,2.0,0.0,0.0
844805bffffffff,2.0,0.0,0.0
8448233ffffffff,51.0,29.0,0.0
844823bffffffff,9.0,8.0,0.0
84482b9ffffffff,2.0,0.0,0.0
844832bffffffff,1.0,0.0,0.0
8448361ffffffff,1.0,0.0,0.0
8448363ffffffff,3.0,0.0,0.0
8448427ffffffff,7.0,0.0,0.0
8448435ffffffff,15.0,8.0,0.0
8448437ffffffff,9.0,6.0,0.0
8448469ffffffff,2.0,0.0,0.0
84484a5ffffffff,21.0,4.0,0.0
84484a7ffffffff,9.0,2.0,0.0
844855bffffffff,1.0,1.0,0.0
8448567ffffffff,4.0,0.0,0.0
844859dffffffff,2.0,0.0,0.0
84485a3ffffffff,2.0,0.0,0.0
84485a7ffffffff,9.0,5.0,0.0
84485bdffffffff,2.0,0.0,0.0
84485c9ffffffff,4.0,2.0,0.0
84485d3ffffffff,1.0,0.0,0.0
8448715ffffffff,6.0,2.0,0.0
8448731ffffffff,5.0,1.0,0.0
8448733ffffffff,1.0,0.0,0.0
844873bffffffff,17.0,2.0,0.0
844880dffffffff,2.0,0.0,0.0
8448825ffffffff,5.0,1.0,0.0
8448881ffffffff,1.0,0.0,0.0
84488a7ffffffff,2.0,0.0,0.0
84488d1ffffffff,2.0,2.0,0.0
84488d9ffffffff,4.0,0.0,0.0
8448903ffffffff,5.0,0.0,0.0
8448907ffffffff,13.0,5.0,4.0
844890bffffffff,18.0,0.0,0.0
8448911ffffffff,1.0,0.0,0.0
8448913ffffffff,2.0,0.0,0.0
8448927ffffffff,1.0,0.0,1.0
8448935ffffffff,21.0,0.0,0.0
8448951ffffffff,6.0,0.0,0.0
8448953ffffffff,1.0,0.0,0.0
8448955ffffffff,121.0,2.0,0.0
8448957ffffffff,3.0,0.0,0.0
8448959ffffffff,6.0,0.0,0.0
8448985ffffffff,6.0,0.0,0.0
8448989ffffffff,1.0,0.0,0.0
844898dffffffff,15.0,0.0,0.0
84489a9ffffffff,2.0,0.0,0.0
84489c1ffffffff,1.0,0.0,0.0
84489c3ffffffff,2.0,0.0,0.0
84489c9ffffffff,7.0,0.0,0.0
84489e1ffffffff,4.0,0.0,0.0
84489e3ffffffff,28.0,0.0,0.0
84489ebffffffff,2.0,0.0,0.0
8448a05ffffffff,1.0,0.0,0.0
8448ab3ffffffff,1.0,0.0,0.0
8448ab7ffffffff,3.0,0.0,0.0
8448b13ffffffff,3.0,0.0,0.0
8448b15ffffffff,11.0,0.0,1.0
8448b23ffffffff,209.0,43.0,0.0
8448b2bffffffff,6.0,0.0,0.0
8448b39ffffffff,5.0,0.0,0.0
8448b3dffffffff,4.0,3.0,0.0
8448c07ffffffff,2.0,2.0,0.0
8448c35ffffffff,19.0,4.0,2.0
8448c53ffffffff,2.0,2.0,0.0
8448c59ffffffff,3.0,0.0,0.0
8448c89ffffffff,4.0,0.0,0.0
8448cc5ffffffff,4.0,0.0,0.0
8448cc7ffffffff,2.0,0.0,0.0
8448d03ffffffff,17.0,7.0,0.0
8448d1bffffffff,4.0,4.0,0.0
8448d2bffffffff,2.0,2.0,0.0
8448d35ffffffff,5.0,3.0,0.0
8448d37ffffffff,14.0,5.0,0.0
8448d43ffffffff,4.0,0.0,0.0
8448d4bffffffff,2.0,0.0,0.0
8448d81ffffffff,4.0,2.0,0.0
8448d83ffffffff,2.0,2.0,0.0
8448d85ffffffff,2.0,0.0,0.0
8448d87ffffffff,6.0,2.0,0.0
8448d89ffffffff,6.0,2.0,0.0
8448dbdffffffff,2.0,2.0,0.0
8448dd1ffffffff,1.0,1.0,0.0
8448dd5ffffffff,2.0,0.0,0.0
8448e81ffffffff,7.0,6.0,0.0
8448e83ffffffff,2.0,2.0,0.0
8448e85ffffffff,20.0,4.0,0.0
8448e8dffffffff,34.0,4.0,0.0
8448e93ffffffff,1.0,1.0,0.0
8448e97ffffffff,7.0,2.0,0.0
8448e99ffffffff,2.0,0.0,0.0
8448ea9ffffffff,2.0,0.0,0.0
8448eb3ffffffff,24.0,5.0,0.0
8448eb9ffffffff,2.0,0.0,0.0
8448ebbffffffff,8.0,0.0,0.0
8448ec5ffffffff,8.0,2.0,0.0
8448ec7ffffffff,6.0,0.0,0.0
8448ee1ffffffff,1.0,0.0,0.0
8448eebffffffff,5.0,3.0,0.0
8448eedffffffff,2.0,0.0,0.0
8448f25ffffffff,4.0,0.0,0.0
8448f37ffffffff,3.0,0.0,0.0
8448f65ffffffff,1.0,0.0,0.0
8449081ffffffff,2.0,2.0,0.0
84490b9ffffffff,2.0,0.0,0.0
84498c5ffffffff,2.0,0.0,0.0
844992bffffffff,4.0,0.0,0.0
8449959ffffffff,37.0,6.0,0.0
8449961ffffffff,2.0,0.0,0.0
8449967ffffffff,2.0,0.0,0.0
8449969ffffffff,1.0,0.0,0.0
8449a89ffffffff,2.0,0.0,0.0
8449a8dffffffff,1.0,0.0,0.0
8449b33ffffffff,3.0,1.0,0.0
844c837ffffffff,4.0,0.0,0.0
844c883ffffffff,3.0,0.0,0.0
844cb3dffffffff,7.0,0.0,0.0
844cc0bffffffff,16.0,1.0,0.0
844cc2dffffffff,2.0,0.0,0.0
844cc53ffffffff,3.0,3.0,0.0
844cc59ffffffff,18.0,0.0,0.0
844cc5bffffffff,2.0,0.0,0.0
844cd0dffffffff,2.0,0.0,0.0
844cd2dffffffff,2.0,2.0,0.0
844cd67ffffffff,3.0,0.0,0.0
844ce85ffffffff,1.0,0.0,0.0
844ce8bffffffff,2.0,0.0,0.0
844cea9ffffffff,1.0,0.0,0.0
844ceadffffffff,11.0,0.0,0.0
844cee7ffffffff,2.0,0.0,0.0
844cf23ffffffff,1.0,0.0,0.0
845e4b7ffffffff,2.0,0.0,0.0
845e5cbffffffff,2.0,2.0,0.0
845e5ddffffffff,2.0,0.0,0.0
846620bffffffff,1.0,0.0,0.0
8466299ffffffff,1.0,0.0,0.0
8466a51ffffffff,2.0,0.0,0.0
8466a5bffffffff,3.0,0.0,0.0
8466b19ffffffff,2.0,0.0,0.0
8466b45ffffffff,2.0,0.0,0.0
8466b4dffffffff,1.0,0.0,0.0
8466b55ffffffff,1.0,0.0,0.0
8466b59ffffffff,4.0,0.0,0.0
8466b5bffffffff,10.0,0.0,0.0
84670cbffffffff,2.0,0.0,0.0
8467255ffffffff,3.0,3.0,0.0
846725bffffffff,17.0,13.0,0.0
846725dffffffff,2.0,2.0,0.0
8467267ffffffff,2.0,2.0,0.0
8467305ffffffff,2.0,2.0,0.0
8467325ffffffff,4.0,2.0,0.0
8467329ffffffff,3.0,2.0,0.0
846732dffffffff,1.0,0.0,0.0
8467363ffffffff,6.0,6.0,0.0
8467367ffffffff,7.0,7.0,0.0
8467461ffffffff,3.0,0.0,0.0
8467737ffffffff,5.0,0.0,0.0
8467805ffffffff,2.0,0.0,0.0
8467835ffffffff,2.0,0.0,0.0
846783dffffffff,1.0,0.0,0.0
84679a1ffffffff,1.0,1.0,0.0
84679adffffffff,2.0,0.0,0.0
84679b3ffffffff,2.0,0.0,0.0
84679b5ffffffff,8.0,0.0,0.0
84679b7ffffffff,2.0,0.0,0.0
8467a01ffffffff,2.0,0.0,0.0
846c619ffffffff,5.0,1.0,0.0
846d069ffffffff,5.0,0.0,0.0
846d141ffffffff,2.0,0.0,0.0
846d159ffffffff,4.0,0.0,0.0
846d253ffffffff,1.0,0.0,0.0
846d257ffffffff,2.0,0.0,0.0
846d283ffffffff,7.0,0.0,0.0
846d291ffffffff,2.0,0.0,0.0
846d2a3ffffffff,5.0,0.0,0.0
846d2d1ffffffff,3.0,0.0,0.0
846d2d3ffffffff,6.0,0.0,0.0
846d2d7ffffffff,2.0,0.0,0.0
846d30dffffffff,3.0,0.0,0.0
846d319ffffffff,4.0,0.0,0.0
846d32bffffffff,4.0,4.0,0.0
846d34dffffffff,37.0,3.0,0.0
846d35bffffffff,10.0,0.0,1.0
846d35dffffffff,1.0,0.0,0.0
846d60dffffffff,4.0,4.0,0.0
846d657ffffffff,1.0,0.0,0.0
846d693ffffffff,5.0,0.0,0.0
846d695ffffffff,3.0,3.0,0.0
846d69bffffffff,11.0,0.0,0.0
846d69dffffffff,25.0,0.0,0.0
846d6d5ffffffff,2.0,0.0,0.0
846d75bffffffff,12.0,0.0,0.0
848b6edffffffff,1.0,0.0,0.0
