cell_id,Rynchops niger,Rynchops niger niger,Rynchops niger cinerascens,Rynchops niger intercedens
84b2263ffffffff,2.0,0.0,0.0,0.0
84b2269ffffffff,42.0,0.0,9.0,0.0
84b2413ffffffff,124.0,0.0,0.0,0.0
84b242bffffffff,1.0,0.0,0.0,0.0
84b245dffffffff,2.0,0.0,0.0,0.0
84b24cdffffffff,1.0,0.0,0.0,0.0
84b24d3ffffffff,6.0,0.0,0.0,0.0
84b24e5ffffffff,2.0,0.0,0.0,0.0
84b262dffffffff,4.0,0.0,0.0,0.0
84b2661ffffffff,5.0,0.0,0.0,0.0
84b2683ffffffff,8.0,0.0,0.0,0.0
84b268bffffffff,26.0,0.0,0.0,0.0
84b2691ffffffff,15.0,0.0,0.0,0.0
84b2693ffffffff,2.0,0.0,0.0,0.0
84b26a5ffffffff,4.0,0.0,0.0,0.0
84b26d5ffffffff,2.0,0.0,0.0,0.0
84b26ddffffffff,3.0,0.0,0.0,0.0
84b275bffffffff,9.0,0.0,0.0,0.0
84b275dffffffff,1.0,0.0,0.0,0.0
84b2c05ffffffff,25.0,0.0,2.0,0.0
84b2c0dffffffff,1360.0,0.0,116.0,0.0
84b2c2bffffffff,97.0,0.0,15.0,0.0
84b2c35ffffffff,97.0,0.0,9.0,0.0
84b2c3dffffffff,74.0,0.0,4.0,0.0
84b2c41ffffffff,818.0,0.0,35.0,0.0
84b2c45ffffffff,26.0,0.0,0.0,0.0
84b2c47ffffffff,45.0,0.0,6.0,0.0
84b2c49ffffffff,86.0,0.0,17.0,0.0
84b2c4dffffffff,50.0,0.0,0.0,0.0
84b2d81ffffffff,19.0,0.0,0.0,0.0
84b2d87ffffffff,97.0,0.0,2.0,0.0
84b2da3ffffffff,47.0,0.0,1.0,0.0
84b2dabffffffff,107.0,0.0,0.0,0.0
84b2dbdffffffff,1.0,0.0,0.0,0.0
84b2dc3ffffffff,18.0,0.0,0.0,0.0
84b2dcbffffffff,37.0,0.0,2.0,0.0
84b2e21ffffffff,76.0,0.0,8.0,0.0
84b2e27ffffffff,237.0,0.0,29.0,0.0
84b2e2dffffffff,92.0,0.0,0.0,0.0
84b2e6dffffffff,4.0,0.0,0.0,0.0
84b2e85ffffffff,4.0,0.0,0.0,0.0
84b2e8dffffffff,1.0,0.0,0.0,0.0
84b2eebffffffff,1.0,0.0,0.0,0.0
84b3001ffffffff,8.0,0.0,5.0,0.0
84b300dffffffff,1.0,0.0,0.0,0.0
84b3031ffffffff,8.0,0.0,0.0,0.0
84b3045ffffffff,4.0,0.0,0.0,0.0
84b3047ffffffff,767.0,0.0,89.0,0.0
84b3193ffffffff,22.0,0.0,0.0,0.0
84b3197ffffffff,3.0,0.0,2.0,0.0
84b31d9ffffffff,29.0,0.0,2.0,0.0
84b31dbffffffff,2.0,0.0,0.0,0.0
84b32d9ffffffff,2.0,0.0,0.0,0.0
84b3303ffffffff,104.0,0.0,0.0,0.0
84b3305ffffffff,2.0,0.0,0.0,0.0
84b3313ffffffff,39.0,0.0,0.0,0.0
84b3317ffffffff,9.0,0.0,0.0,0.0
84b3363ffffffff,6.0,0.0,0.0,0.0
84b343bffffffff,1.0,0.0,0.0,0.0
84b34c3ffffffff,4.0,0.0,0.0,0.0
84b34c7ffffffff,5.0,0.0,0.0,0.0
84b34d9ffffffff,3.0,0.0,0.0,0.0
84b34dbffffffff,33.0,0.0,0.0,0.0
84b3589ffffffff,1.0,0.0,0.0,0.0
84b3629ffffffff,2.0,0.0,0.0,0.0
84b3699ffffffff,15.0,0.0,0.0,2.0
84b369bffffffff,2.0,0.0,0.0,2.0
84b36d3ffffffff,1.0,0.0,0.0,0.0
84c2037ffffffff,4.0,0.0,0.0,0.0
84c2053ffffffff,2.0,0.0,0.0,0.0
84c205bffffffff,1.0,0.0,0.0,0.0
84c2183ffffffff,1.0,0.0,0.0,0.0
84c219dffffffff,1.0,0.0,0.0,0.0
84c21b1ffffffff,6.0,0.0,0.0,0.0
84c21b3ffffffff,532.0,0.0,0.0,0.0
84c21b9ffffffff,2.0,0.0,0.0,0.0
84c21bbffffffff,60.0,0.0,0.0,0.0
84c21d1ffffffff,2.0,0.0,0.0,0.0
84c21d5ffffffff,8.0,0.0,0.0,0.0
84c21ddffffffff,158.0,0.0,0.0,0.0
84c2211ffffffff,4.0,0.0,0.0,0.0
84c2213ffffffff,72.0,0.0,0.0,0.0
84c2217ffffffff,4.0,0.0,0.0,0.0
84c22e1ffffffff,3.0,0.0,0.0,0.0
84c22e5ffffffff,7.0,0.0,0.0,0.0
84c22edffffffff,5.0,0.0,0.0,0.0
84c2893ffffffff,39.0,0.0,0.0,2.0
84c2c11ffffffff,2.0,0.0,0.0,0.0
84c2c15ffffffff,20.0,0.0,0.0,0.0
84c2c17ffffffff,26.0,0.0,0.0,0.0
84c2c19ffffffff,2.0,0.0,0.0,0.0
84c2c23ffffffff,5.0,0.0,0.0,0.0
84c2c53ffffffff,3.0,0.0,0.0,0.0
84c2c97ffffffff,2.0,0.0,0.0,0.0
84c2c99ffffffff,4.0,0.0,0.0,0.0
84c2ca3ffffffff,7.0,0.0,0.0,0.0
84c2ca5ffffffff,2.0,0.0,0.0,0.0
84c2cadffffffff,2.0,0.0,0.0,0.0
84c2cbbffffffff,3.0,0.0,0.0,0.0
84c2cd3ffffffff,9.0,0.0,0.0,0.0
84c2cdbffffffff,7.0,0.0,0.0,0.0
84c2ce1ffffffff,5.0,0.0,0.0,0.0
84c2ce7ffffffff,2.0,0.0,0.0,0.0
84c2cedffffffff,4.0,0.0,0.0,0.0
84c2d05ffffffff,2.0,0.0,0.0,0.0
84c2d2dffffffff,2.0,0.0,0.0,0.0
84c2d45ffffffff,10.0,0.0,0.0,0.0
84c2d49ffffffff,1.0,0.0,0.0,0.0
84c2d4dffffffff,10.0,0.0,0.0,2.0
84c2d61ffffffff,5.0,0.0,0.0,0.0
84c2d63ffffffff,2.0,0.0,0.0,0.0
84c2d6bffffffff,9.0,0.0,0.0,0.0
84c2d93ffffffff,23.0,0.0,0.0,0.0
84c2d97ffffffff,4.0,0.0,0.0,0.0
84c2d9bffffffff,2.0,0.0,0.0,0.0
84c2e0bffffffff,17.0,0.0,0.0,0.0
84c2e21ffffffff,6.0,0.0,0.0,0.0
84c2e23ffffffff,30.0,0.0,0.0,0.0
84c2e2dffffffff,2.0,0.0,0.0,0.0
84c2e31ffffffff,34.0,0.0,0.0,0.0
84c2e3dffffffff,5.0,0.0,0.0,0.0
84c2e61ffffffff,3.0,0.0,0.0,0.0
84c2e63ffffffff,9.0,0.0,0.0,0.0
84c2e67ffffffff,1.0,0.0,0.0,0.0
84c2e6dffffffff,1.0,0.0,0.0,0.0
84c2e87ffffffff,4.0,0.0,0.0,0.0
84c2e99ffffffff,9.0,0.0,0.0,0.0
84c2eb9ffffffff,2.0,0.0,0.0,0.0
84c2f07ffffffff,3.0,0.0,0.0,0.0
84c2f11ffffffff,272.0,0.0,0.0,1.0
84c2f15ffffffff,64.0,0.0,0.0,2.0
84c2f1dffffffff,21.0,0.0,0.0,0.0
84c2f23ffffffff,294.0,0.0,0.0,1.0
84c2f27ffffffff,182.0,0.0,0.0,2.0
84c2f2bffffffff,149.0,0.0,0.0,0.0
84c2f39ffffffff,135.0,0.0,0.0,3.0
84c2f3dffffffff,186.0,0.0,0.0,0.0
84c350dffffffff,5.0,0.0,0.0,0.0
84c3563ffffffff,4.0,0.0,0.0,0.0
84ce881ffffffff,83.0,0.0,4.0,0.0
84ce88dffffffff,8.0,0.0,0.0,0.0
84ce8b7ffffffff,1.0,0.0,0.0,0.0
84ce8b9ffffffff,2.0,0.0,0.0,0.0
84ce8c1ffffffff,18.0,0.0,0.0,0.0
84ce8c7ffffffff,77.0,0.0,1.0,0.0
84ce8cbffffffff,15.0,0.0,0.0,0.0
84ce8e1ffffffff,12.0,0.0,0.0,0.0
84cea85ffffffff,251.0,0.0,6.0,0.0
84cea89ffffffff,9.0,0.0,0.0,0.0
84cea8dffffffff,325.0,0.0,90.0,0.0
84ceaa9ffffffff,5.0,0.0,0.0,0.0
84ceac1ffffffff,2.0,0.0,0.0,0.0
84ceac5ffffffff,55.0,0.0,7.0,0.0
84ceac7ffffffff,2.0,0.0,0.0,0.0
84ceacdffffffff,4.0,0.0,0.0,0.0
84ceae3ffffffff,143.0,0.0,4.0,0.0
84ceae7ffffffff,130.0,0.0,3.0,0.0
84ceaebffffffff,38.0,0.0,8.0,0.0
84cfa45ffffffff,7.0,0.0,0.0,0.0
84cfa47ffffffff,14.0,0.0,0.0,0.0
84cfa5dffffffff,1.0,0.0,0.0,0.0
84df68bffffffff,4.0,0.0,0.0,2.0
