cell_id,Vireo gilvus,Vireo gilvus gilvus,Vireo gilvus [swainsoni Group]
846d239ffffffff,3.0,1.0,0.0
846d23bffffffff,4.0,0.0,0.0
846d23dffffffff,2.0,0.0,0.0
846d283ffffffff,13.0,0.0,0.0
846d291ffffffff,4.0,0.0,0.0
846d295ffffffff,36.0,0.0,0.0
846d297ffffffff,3.0,0.0,0.0
846d2a3ffffffff,4.0,0.0,0.0
846d2adffffffff,2.0,0.0,0.0
846d2b9ffffffff,16.0,0.0,0.0
846d2bdffffffff,2.0,0.0,0.0
846d2d1ffffffff,2.0,0.0,0.0
846d2d3ffffffff,8.0,0.0,0.0
846d2e5ffffffff,1.0,0.0,0.0
846d30dffffffff,7.0,3.0,0.0
846d319ffffffff,2.0,0.0,0.0
846d32bffffffff,44.0,1.0,41.0
846d333ffffffff,1.0,0.0,0.0
846d337ffffffff,22.0,6.0,14.0
846d341ffffffff,3.0,0.0,0.0
846d34dffffffff,7.0,0.0,0.0
846d35bffffffff,4.0,4.0,0.0
846d603ffffffff,4.0,0.0,0.0
846d645ffffffff,56.0,0.0,0.0
846d651ffffffff,1.0,0.0,0.0
846d66bffffffff,27.0,0.0,0.0
846d66dffffffff,1.0,0.0,0.0
846d681ffffffff,5.0,0.0,0.0
846d691ffffffff,5.0,0.0,0.0
846d693ffffffff,8.0,0.0,0.0
846d697ffffffff,2.0,0.0,0.0
846d69bffffffff,31.0,0.0,0.0
846d69dffffffff,10.0,0.0,0.0
846d6b9ffffffff,1.0,0.0,0.0
846d6c3ffffffff,2.0,0.0,0.0
846d6d1ffffffff,2.0,0.0,0.0
846d741ffffffff,1.0,0.0,0.0
846d74bffffffff,6.0,0.0,0.0
