cell_id,Sicalis flaveola,Sicalis flaveola [flaveola Group],Sicalis flaveola pelzelni
84a89e5ffffffff,1.0,0.0,0.0
84a89e7ffffffff,2.0,0.0,0.0
84a89edffffffff,19.0,0.0,0.0
84a8a03ffffffff,181.0,0.0,0.0
84a8a07ffffffff,525.0,7.0,0.0
84a8a11ffffffff,66.0,0.0,0.0
84a8a13ffffffff,1290.0,55.0,0.0
84a8a15ffffffff,80.0,0.0,0.0
84a8a17ffffffff,332.0,0.0,0.0
84a8a19ffffffff,519.0,25.0,0.0
84a8a1bffffffff,95.0,13.0,0.0
84a8a1dffffffff,82.0,0.0,0.0
84a8a21ffffffff,199.0,3.0,0.0
84a8a23ffffffff,638.0,21.0,0.0
84a8a25ffffffff,59.0,4.0,0.0
84a8a27ffffffff,162.0,7.0,0.0
84a8a2bffffffff,386.0,0.0,0.0
84a8a2dffffffff,23.0,6.0,0.0
84a8a31ffffffff,28.0,0.0,0.0
84a8a33ffffffff,20.0,0.0,0.0
84a8a35ffffffff,73.0,0.0,0.0
84a8a37ffffffff,14.0,0.0,0.0
84a8a39ffffffff,35.0,0.0,0.0
84a8a3bffffffff,11.0,0.0,0.0
84a8a3dffffffff,289.0,0.0,0.0
84a8a53ffffffff,467.0,50.0,0.0
84a8a85ffffffff,9.0,0.0,0.0
84a8a89ffffffff,25.0,0.0,0.0
84a8a8bffffffff,4.0,0.0,0.0
84a8a8dffffffff,7.0,0.0,0.0
84a8a91ffffffff,194.0,12.0,0.0
84a8a93ffffffff,44.0,0.0,0.0
84a8a95ffffffff,31.0,2.0,0.0
84a8a97ffffffff,443.0,27.0,0.0
84a8a99ffffffff,12.0,0.0,0.0
84a8a9dffffffff,3.0,0.0,0.0
84a8aa1ffffffff,3.0,0.0,0.0
84a8aa3ffffffff,11.0,0.0,0.0
84a8aa5ffffffff,11.0,0.0,0.0
84a8aa7ffffffff,20.0,0.0,0.0
84a8aabffffffff,11.0,0.0,0.0
84a8aadffffffff,109.0,0.0,0.0
84a8ab1ffffffff,10.0,0.0,0.0
84a8ab5ffffffff,3.0,0.0,0.0
84a8ab7ffffffff,2.0,0.0,0.0
84a8ab9ffffffff,17.0,0.0,0.0
84a8abbffffffff,2.0,0.0,0.0
84a8abdffffffff,9.0,0.0,0.0
84a8ac1ffffffff,27.0,0.0,0.0
84a8ac3ffffffff,4.0,0.0,0.0
84a8ac5ffffffff,96.0,0.0,0.0
84a8ac7ffffffff,10.0,0.0,0.0
84a8ac9ffffffff,146.0,3.0,0.0
84a8acbffffffff,103.0,4.0,0.0
84a8acdffffffff,130.0,1.0,0.0
84a8ad1ffffffff,32.0,4.0,0.0
84a8ad3ffffffff,67.0,0.0,0.0
84a8ad5ffffffff,52.0,0.0,0.0
84a8ad9ffffffff,10.0,0.0,0.0
84a8adbffffffff,7.0,0.0,0.0
84a8addffffffff,9.0,0.0,0.0
84a8ae1ffffffff,26.0,0.0,0.0
84a8ae3ffffffff,47.0,0.0,0.0
84a8ae5ffffffff,260.0,0.0,0.0
84a8ae7ffffffff,9.0,0.0,0.0
84a8ae9ffffffff,14.0,0.0,0.0
84a8aebffffffff,34.0,0.0,0.0
84a8aedffffffff,4.0,0.0,0.0
84a8b11ffffffff,11.0,0.0,0.0
84a8b13ffffffff,13.0,0.0,0.0
84a8b17ffffffff,43.0,0.0,0.0
84a8b1bffffffff,19.0,0.0,0.0
84a8c01ffffffff,50.0,0.0,0.0
84a8c03ffffffff,49.0,0.0,0.0
84a8c05ffffffff,57.0,0.0,0.0
84a8c07ffffffff,4.0,0.0,0.0
84a8c09ffffffff,17.0,0.0,0.0
84a8c0dffffffff,73.0,1.0,0.0
84a8c15ffffffff,3.0,0.0,0.0
84a8c1dffffffff,3.0,0.0,0.0
84a8c21ffffffff,1.0,0.0,0.0
84a8c23ffffffff,48.0,0.0,0.0
84a8c25ffffffff,307.0,95.0,0.0
84a8c27ffffffff,26.0,5.0,0.0
84a8c2bffffffff,11.0,0.0,0.0
84a8c43ffffffff,2.0,0.0,0.0
84a8c47ffffffff,13.0,0.0,0.0
84a8c57ffffffff,3.0,0.0,0.0
84a8c63ffffffff,16.0,0.0,0.0
84a8c6bffffffff,2.0,0.0,0.0
84a8c6dffffffff,1.0,0.0,0.0
84a8c8dffffffff,1.0,0.0,0.0
84a8c91ffffffff,1.0,0.0,0.0
84a8c9bffffffff,1.0,0.0,0.0
84a8ca3ffffffff,2.0,0.0,0.0
84a8cadffffffff,2.0,0.0,0.0
84a8cc9ffffffff,1.0,0.0,0.0
84a8ce9ffffffff,1.0,0.0,0.0
84a8cebffffffff,15.0,9.0,0.0
84a8d01ffffffff,1.0,0.0,0.0
84a8d05ffffffff,13.0,0.0,0.0
84a8d11ffffffff,25.0,1.0,0.0
84a8d19ffffffff,192.0,10.0,0.0
84a8d1bffffffff,130.0,1.0,0.0
84a8d1dffffffff,5.0,0.0,0.0
84a8d29ffffffff,1.0,0.0,0.0
84a8d35ffffffff,55.0,0.0,0.0
84a8d37ffffffff,3.0,0.0,0.0
84a8d41ffffffff,4.0,0.0,0.0
84a8d43ffffffff,19.0,0.0,0.0
84a8d47ffffffff,2.0,0.0,0.0
84a8d4bffffffff,12.0,0.0,0.0
84a8d53ffffffff,17.0,0.0,0.0
84a8d59ffffffff,2.0,1.0,0.0
84a8d5bffffffff,2.0,2.0,0.0
84a8d5dffffffff,4.0,0.0,0.0
84a8d69ffffffff,4.0,0.0,0.0
84a8d9dffffffff,6.0,0.0,0.0
84a8da1ffffffff,7.0,6.0,0.0
84a8da5ffffffff,10.0,0.0,0.0
84a8da9ffffffff,5.0,5.0,0.0
84a8dadffffffff,2.0,0.0,0.0
84a8db5ffffffff,3.0,0.0,0.0
84a8dcbffffffff,5.0,0.0,0.0
84a8dd7ffffffff,2.0,0.0,0.0
84a8dd9ffffffff,6.0,0.0,0.0
84a8de1ffffffff,55.0,3.0,0.0
84a8de3ffffffff,52.0,5.0,0.0
84a8de7ffffffff,36.0,1.0,0.0
84a8de9ffffffff,25.0,0.0,0.0
84a8debffffffff,29.0,2.0,0.0
84a8e01ffffffff,1.0,0.0,0.0
84a8e09ffffffff,2.0,0.0,0.0
84a8e0dffffffff,2.0,0.0,0.0
84a8e19ffffffff,6.0,0.0,0.0
84a8e45ffffffff,22.0,0.0,0.0
84a8e47ffffffff,2.0,0.0,0.0
84a8e55ffffffff,2.0,0.0,0.0
84a8e61ffffffff,10.0,0.0,0.0
84a8e65ffffffff,8.0,0.0,0.0
84a8e69ffffffff,23.0,0.0,0.0
84a8e6bffffffff,14.0,0.0,0.0
84a8e6dffffffff,72.0,0.0,0.0
84a8ea5ffffffff,2.0,0.0,0.0
84a8eb1ffffffff,2.0,0.0,0.0
84a8eb9ffffffff,1.0,0.0,0.0
84a8ec9ffffffff,103.0,1.0,0.0
84a8ecbffffffff,1.0,0.0,0.0
84a8ecdffffffff,2.0,0.0,0.0
84a8ed5ffffffff,2.0,0.0,0.0
84a8ee5ffffffff,5.0,0.0,0.0
84a8ee9ffffffff,2.0,0.0,0.0
84a8f05ffffffff,1.0,0.0,0.0
84a8f0bffffffff,5.0,0.0,0.0
84a8f13ffffffff,1.0,0.0,0.0
84a8f15ffffffff,1.0,0.0,0.0
84a8f19ffffffff,1.0,0.0,0.0
84a8f1bffffffff,7.0,0.0,0.0
84a8f21ffffffff,2.0,0.0,0.0
84a8f41ffffffff,50.0,0.0,0.0
84a8f43ffffffff,17.0,0.0,0.0
84a8f45ffffffff,14.0,0.0,0.0
84a8f47ffffffff,2.0,0.0,0.0
84a8f4bffffffff,5.0,0.0,0.0
84a8f4dffffffff,17.0,0.0,0.0
84a8f55ffffffff,1.0,0.0,0.0
84a8f57ffffffff,21.0,0.0,0.0
84a8f59ffffffff,8.0,0.0,0.0
84a8f5dffffffff,2.0,0.0,0.0
84a8f61ffffffff,10.0,0.0,0.0
84a8f63ffffffff,6.0,0.0,0.0
84a8f6bffffffff,2.0,0.0,0.0
84a9011ffffffff,35.0,0.0,0.0
84a9013ffffffff,98.0,0.0,0.0
84a9015ffffffff,4.0,0.0,0.0
84a9017ffffffff,105.0,0.0,0.0
84a901dffffffff,8.0,0.0,0.0
84a9031ffffffff,20.0,0.0,0.0
84a9033ffffffff,19.0,0.0,0.0
84a9039ffffffff,6.0,0.0,0.0
84a903bffffffff,14.0,0.0,0.0
84a9051ffffffff,149.0,0.0,0.0
84a9053ffffffff,6.0,0.0,0.0
84a9057ffffffff,134.0,0.0,0.0
84a9059ffffffff,2.0,0.0,0.0
84a9081ffffffff,3.0,0.0,0.0
84a9085ffffffff,12.0,0.0,0.0
84a908bffffffff,2.0,0.0,0.0
84a908dffffffff,7.0,0.0,0.0
84a9091ffffffff,4.0,0.0,0.0
84a9095ffffffff,45.0,0.0,0.0
84a9097ffffffff,2.0,0.0,0.0
84a909dffffffff,19.0,0.0,0.0
84a90a1ffffffff,4.0,0.0,0.0
84a90a5ffffffff,7.0,0.0,1.0
84a90a7ffffffff,7.0,0.0,2.0
84a90a9ffffffff,5.0,0.0,0.0
84a90adffffffff,7.0,0.0,0.0
84a90b3ffffffff,6.0,0.0,0.0
84a90b9ffffffff,2.0,0.0,0.0
84a90bbffffffff,8.0,0.0,0.0
84a90c1ffffffff,6.0,0.0,0.0
84a90c3ffffffff,4.0,0.0,0.0
84a90c5ffffffff,15.0,0.0,0.0
84a90c7ffffffff,4.0,0.0,0.0
84a90c9ffffffff,11.0,0.0,0.0
84a90cbffffffff,2.0,0.0,0.0
84a90cdffffffff,15.0,0.0,0.0
84a90d1ffffffff,1.0,0.0,0.0
84a90d5ffffffff,7.0,0.0,0.0
84a90dbffffffff,17.0,0.0,0.0
84a90e1ffffffff,80.0,0.0,0.0
84a90e3ffffffff,12.0,0.0,0.0
84a90e5ffffffff,223.0,0.0,0.0
84a90e7ffffffff,14.0,0.0,0.0
84a90e9ffffffff,95.0,0.0,0.0
84a90ebffffffff,15.0,0.0,0.0
84a90edffffffff,7.0,0.0,0.0
84a9181ffffffff,55.0,0.0,14.0
84a9183ffffffff,2.0,0.0,0.0
84a9187ffffffff,23.0,0.0,4.0
84a918bffffffff,52.0,0.0,3.0
84a9191ffffffff,196.0,0.0,21.0
84a9193ffffffff,2.0,0.0,0.0
84a9195ffffffff,24.0,0.0,2.0
84a9197ffffffff,9.0,0.0,0.0
84a9199ffffffff,6.0,0.0,2.0
84a919bffffffff,15.0,0.0,2.0
84a919dffffffff,10.0,0.0,1.0
84a91b1ffffffff,112.0,0.0,47.0
84a91b3ffffffff,11.0,0.0,1.0
84a91b5ffffffff,189.0,0.0,8.0
84a91b7ffffffff,293.0,0.0,190.0
84a91b9ffffffff,4.0,0.0,1.0
84a91bbffffffff,18.0,0.0,4.0
84a91bdffffffff,13.0,0.0,0.0
84a91d1ffffffff,29.0,0.0,0.0
84a91d3ffffffff,3.0,0.0,0.0
84a91d5ffffffff,26.0,0.0,0.0
84a91d7ffffffff,14.0,0.0,3.0
84a91d9ffffffff,53.0,0.0,0.0
84a91dbffffffff,33.0,0.0,0.0
84a91ddffffffff,12.0,0.0,2.0
84a9213ffffffff,93.0,0.0,0.0
84a9217ffffffff,12.0,0.0,0.0
84a9219ffffffff,4.0,0.0,0.0
84a921bffffffff,27.0,0.0,0.0
84a9283ffffffff,2.0,0.0,0.0
84a9289ffffffff,2.0,0.0,0.0
84a9291ffffffff,9.0,0.0,0.0
84a9293ffffffff,20.0,0.0,0.0
84a9295ffffffff,3.0,0.0,0.0
84a92a5ffffffff,6.0,0.0,0.0
84a92adffffffff,6.0,0.0,0.0
84a92bbffffffff,3.0,0.0,0.0
84a92bdffffffff,3.0,0.0,0.0
84a92c3ffffffff,7.0,0.0,0.0
84a92c5ffffffff,26.0,0.0,0.0
84a92c7ffffffff,2.0,0.0,0.0
84a92c9ffffffff,1.0,0.0,0.0
84a92cbffffffff,639.0,0.0,1.0
84a92cdffffffff,45.0,0.0,0.0
84a92d1ffffffff,19.0,0.0,0.0
84a92d3ffffffff,3.0,0.0,0.0
84a92d7ffffffff,28.0,0.0,0.0
84a92d9ffffffff,66.0,0.0,0.0
84a92dbffffffff,2.0,0.0,0.0
84a92ddffffffff,12.0,0.0,0.0
84a92e1ffffffff,102.0,0.0,0.0
84a92e3ffffffff,18.0,0.0,0.0
84a92e7ffffffff,2.0,0.0,0.0
84a92e9ffffffff,107.0,0.0,0.0
84a92ebffffffff,112.0,0.0,0.0
84a9403ffffffff,2.0,0.0,0.0
84a9405ffffffff,1.0,0.0,0.0
84a9407ffffffff,3.0,0.0,0.0
84a940dffffffff,34.0,0.0,0.0
84a9411ffffffff,395.0,0.0,0.0
84a9413ffffffff,81.0,0.0,0.0
84a9417ffffffff,52.0,0.0,0.0
84a9419ffffffff,49.0,0.0,0.0
84a941bffffffff,201.0,0.0,0.0
84a9425ffffffff,143.0,0.0,0.0
84a9427ffffffff,6.0,0.0,0.0
84a9429ffffffff,64.0,0.0,0.0
84a942dffffffff,11.0,0.0,0.0
84a9431ffffffff,8.0,0.0,0.0
84a9433ffffffff,22.0,0.0,0.0
84a9435ffffffff,2.0,0.0,0.0
84a9437ffffffff,28.0,0.0,0.0
84a9439ffffffff,6.0,0.0,0.0
84a943dffffffff,39.0,0.0,0.0
84a9441ffffffff,255.0,0.0,0.0
84a9443ffffffff,24.0,0.0,0.0
84a9445ffffffff,65.0,0.0,0.0
84a9447ffffffff,77.0,0.0,2.0
84a9449ffffffff,8.0,0.0,0.0
84a944bffffffff,17.0,0.0,0.0
84a944dffffffff,15.0,0.0,0.0
84a9451ffffffff,2.0,0.0,0.0
84a9453ffffffff,93.0,0.0,0.0
84a9457ffffffff,50.0,0.0,0.0
84a9459ffffffff,2.0,0.0,0.0
84a945bffffffff,76.0,0.0,0.0
84a9461ffffffff,370.0,0.0,0.0
84a9463ffffffff,17.0,0.0,0.0
84a9465ffffffff,643.0,0.0,0.0
84a9467ffffffff,155.0,0.0,0.0
84a9469ffffffff,4.0,0.0,0.0
84a946bffffffff,131.0,0.0,1.0
84a946dffffffff,41.0,0.0,0.0
84a9483ffffffff,8.0,0.0,0.0
84a9497ffffffff,1.0,0.0,0.0
84a9499ffffffff,2.0,0.0,0.0
84a949bffffffff,1.0,0.0,0.0
84a94a9ffffffff,10.0,0.0,0.0
84a94b1ffffffff,7.0,0.0,0.0
84a94b5ffffffff,9.0,0.0,0.0
84a94c1ffffffff,25.0,0.0,0.0
84a94c3ffffffff,8.0,0.0,0.0
84a94c5ffffffff,3.0,0.0,0.0
84a94c7ffffffff,53.0,0.0,0.0
84a94c9ffffffff,5.0,0.0,0.0
84a94cbffffffff,2.0,0.0,0.0
84a94cdffffffff,4.0,0.0,0.0
84a94d1ffffffff,5.0,0.0,0.0
84a94d5ffffffff,4.0,0.0,0.0
84a94d7ffffffff,4.0,0.0,0.0
84a94ddffffffff,17.0,0.0,0.0
84a94e1ffffffff,2.0,0.0,0.0
84a94e3ffffffff,43.0,0.0,0.0
84a94e5ffffffff,2142.0,0.0,0.0
84a94e7ffffffff,87.0,0.0,0.0
84a94e9ffffffff,11.0,0.0,0.0
84a94ebffffffff,2.0,0.0,0.0
84a94edffffffff,47.0,0.0,0.0
84a9501ffffffff,99.0,0.0,0.0
84a9503ffffffff,2.0,0.0,0.0
84a9507ffffffff,39.0,0.0,0.0
84a9509ffffffff,33.0,0.0,0.0
84a950bffffffff,23.0,0.0,1.0
84a950dffffffff,22.0,0.0,0.0
84a9511ffffffff,6.0,0.0,0.0
84a9515ffffffff,34.0,0.0,0.0
84a9517ffffffff,5.0,0.0,0.0
84a951dffffffff,27.0,0.0,0.0
84a9521ffffffff,9.0,0.0,8.0
84a9523ffffffff,3.0,0.0,2.0
84a9525ffffffff,13.0,0.0,2.0
84a9527ffffffff,135.0,0.0,0.0
84a9529ffffffff,1.0,0.0,0.0
84a952dffffffff,4.0,0.0,0.0
84a9531ffffffff,273.0,0.0,0.0
84a9533ffffffff,94.0,0.0,0.0
84a9535ffffffff,1.0,0.0,0.0
84a9537ffffffff,2.0,0.0,0.0
84a953bffffffff,720.0,0.0,2.0
84a953dffffffff,11.0,0.0,0.0
84a9543ffffffff,4.0,0.0,0.0
84a9545ffffffff,4.0,0.0,0.0
84a9547ffffffff,15.0,0.0,0.0
84a9549ffffffff,3.0,0.0,0.0
84a9551ffffffff,34.0,0.0,0.0
84a9553ffffffff,7.0,0.0,0.0
84a9555ffffffff,9.0,0.0,0.0
84a9557ffffffff,28.0,0.0,0.0
84a9559ffffffff,26.0,0.0,0.0
84a955bffffffff,101.0,0.0,0.0
84a955dffffffff,3.0,0.0,0.0
84a9565ffffffff,6.0,0.0,0.0
84a9567ffffffff,4.0,0.0,0.0
84a956bffffffff,3.0,0.0,0.0
84a9581ffffffff,3.0,0.0,0.0
84a9595ffffffff,15.0,0.0,0.0
84a9599ffffffff,24.0,0.0,0.0
84a959bffffffff,2.0,0.0,0.0
84a959dffffffff,2.0,0.0,0.0
84a95a5ffffffff,58.0,0.0,0.0
84a95a9ffffffff,5.0,0.0,0.0
84a95abffffffff,36.0,0.0,0.0
84a95adffffffff,4.0,0.0,0.0
84a95b9ffffffff,3.0,0.0,0.0
84a95bbffffffff,4.0,0.0,0.0
84a95c3ffffffff,7.0,0.0,0.0
84a95c5ffffffff,26.0,0.0,0.0
84a95c9ffffffff,19.0,0.0,0.0
84a95cbffffffff,2.0,0.0,0.0
84a95d1ffffffff,90.0,0.0,0.0
84a95d3ffffffff,5.0,0.0,0.0
84a95d5ffffffff,4.0,0.0,0.0
84a95d7ffffffff,2.0,0.0,0.0
84a95d9ffffffff,114.0,0.0,0.0
84a95dbffffffff,288.0,0.0,0.0
84a95e1ffffffff,2.0,0.0,0.0
84a95e5ffffffff,16.0,0.0,0.0
84a95edffffffff,1172.0,0.0,4.0
84a9601ffffffff,16.0,0.0,0.0
84a9605ffffffff,5.0,0.0,0.0
84a9607ffffffff,19.0,0.0,0.0
84a9609ffffffff,5.0,0.0,0.0
84a9611ffffffff,92.0,0.0,0.0
84a9613ffffffff,46.0,0.0,0.0
84a9615ffffffff,2.0,0.0,0.0
84a9617ffffffff,26.0,0.0,0.0
84a9619ffffffff,12.0,0.0,0.0
84a961dffffffff,5.0,0.0,0.0
84a9621ffffffff,33.0,0.0,0.0
84a9623ffffffff,188.0,0.0,0.0
84a9625ffffffff,37.0,0.0,0.0
84a9627ffffffff,362.0,0.0,0.0
84a9629ffffffff,6.0,0.0,0.0
84a962bffffffff,44.0,0.0,0.0
84a962dffffffff,60.0,0.0,0.0
84a9631ffffffff,17.0,0.0,0.0
84a9633ffffffff,17.0,0.0,0.0
84a9637ffffffff,12.0,0.0,0.0
84a9639ffffffff,9.0,0.0,0.0
84a963bffffffff,2.0,0.0,0.0
84a963dffffffff,30.0,0.0,0.0
84a9641ffffffff,2.0,0.0,0.0
84a9645ffffffff,103.0,0.0,0.0
84a9647ffffffff,5.0,0.0,0.0
84a9649ffffffff,29.0,0.0,0.0
84a964bffffffff,1.0,0.0,0.0
84a964dffffffff,24.0,0.0,0.0
84a9653ffffffff,12.0,0.0,0.0
84a9657ffffffff,4.0,0.0,0.0
84a9659ffffffff,1.0,0.0,0.0
84a965bffffffff,2.0,0.0,0.0
84a965dffffffff,2.0,0.0,0.0
84a9661ffffffff,21.0,0.0,0.0
84a9663ffffffff,1.0,0.0,0.0
84a9667ffffffff,3.0,0.0,0.0
84a9669ffffffff,14.0,0.0,0.0
84a9681ffffffff,6.0,0.0,0.0
84a9683ffffffff,3.0,0.0,0.0
84a9685ffffffff,88.0,0.0,0.0
84a9687ffffffff,3.0,0.0,0.0
84a968bffffffff,2.0,0.0,0.0
84a968dffffffff,2.0,0.0,0.0
84a9697ffffffff,2.0,0.0,0.0
84a9699ffffffff,1.0,0.0,0.0
84a969dffffffff,6.0,0.0,0.0
84a96a1ffffffff,10.0,0.0,0.0
84a96a3ffffffff,4.0,0.0,0.0
84a96a5ffffffff,78.0,0.0,0.0
84a96a7ffffffff,78.0,0.0,0.0
84a96a9ffffffff,24.0,0.0,0.0
84a96abffffffff,23.0,0.0,0.0
84a96adffffffff,594.0,0.0,0.0
84a96b1ffffffff,10.0,0.0,0.0
84a96b3ffffffff,4.0,0.0,0.0
84a96b5ffffffff,6.0,0.0,0.0
84a96b9ffffffff,34.0,0.0,0.0
84a96bbffffffff,2.0,0.0,0.0
84a96bdffffffff,5.0,0.0,0.0
84a96c1ffffffff,2.0,0.0,0.0
84a96c5ffffffff,29.0,0.0,0.0
84a96c7ffffffff,2.0,0.0,0.0
84a96cdffffffff,2.0,0.0,0.0
84a96d3ffffffff,6.0,0.0,0.0
84a96d7ffffffff,1.0,0.0,0.0
84a96e1ffffffff,32.0,0.0,0.0
84a96e3ffffffff,19.0,0.0,0.0
84a96e5ffffffff,94.0,0.0,0.0
84a96e7ffffffff,422.0,0.0,0.0
84a96e9ffffffff,31.0,0.0,0.0
84a96ebffffffff,3.0,0.0,0.0
84a96edffffffff,5.0,0.0,0.0
84a9711ffffffff,43.0,0.0,0.0
84a9713ffffffff,1.0,0.0,0.0
84a9717ffffffff,189.0,0.0,0.0
84a9719ffffffff,20.0,0.0,0.0
84a971bffffffff,1.0,0.0,0.0
84a971dffffffff,2.0,0.0,0.0
84a9723ffffffff,5.0,0.0,0.0
84a972bffffffff,2.0,0.0,0.0
84a9733ffffffff,21.0,0.0,0.0
84a9737ffffffff,1.0,0.0,0.0
84a973bffffffff,25.0,0.0,0.0
84a973dffffffff,4.0,0.0,0.0
84a9741ffffffff,2.0,0.0,0.0
84a9745ffffffff,6.0,0.0,0.0
84a974dffffffff,50.0,0.0,0.0
84a9753ffffffff,19.0,0.0,0.0
84a9755ffffffff,16.0,0.0,0.0
84a975bffffffff,4.0,0.0,0.0
84a975dffffffff,2.0,0.0,0.0
84a9761ffffffff,15.0,0.0,0.0
84a9765ffffffff,108.0,0.0,0.0
84a976dffffffff,6.0,0.0,0.0
84b2091ffffffff,1.0,0.0,0.0
84b2095ffffffff,7.0,0.0,0.0
84b2099ffffffff,3.0,0.0,0.0
84b209bffffffff,8.0,0.0,0.0
84b209dffffffff,3.0,0.0,0.0
84b20d3ffffffff,1.0,0.0,0.0
84b20d7ffffffff,6.0,0.0,0.0
84b20d9ffffffff,3.0,0.0,0.0
84b2297ffffffff,1.0,0.0,0.0
84b22b3ffffffff,4.0,0.0,0.0
84b22d9ffffffff,2.0,0.0,0.0
84b2401ffffffff,30.0,0.0,0.0
84b2405ffffffff,12.0,0.0,0.0
84b2407ffffffff,15.0,0.0,0.0
84b2409ffffffff,6.0,0.0,0.0
84b240bffffffff,2.0,0.0,0.0
84b2411ffffffff,5.0,0.0,0.0
84b2413ffffffff,533.0,0.0,0.0
84b2415ffffffff,4.0,0.0,0.0
84b2417ffffffff,16.0,0.0,0.0
84b2419ffffffff,9.0,0.0,0.0
84b241dffffffff,1.0,0.0,0.0
84b2421ffffffff,3.0,0.0,0.0
84b2423ffffffff,15.0,0.0,0.0
84b2425ffffffff,4.0,0.0,0.0
84b2427ffffffff,2.0,0.0,0.0
84b242bffffffff,115.0,0.0,0.0
84b242dffffffff,1.0,0.0,0.0
84b2431ffffffff,26.0,0.0,0.0
84b2435ffffffff,380.0,0.0,0.0
84b2437ffffffff,48.0,0.0,0.0
84b2439ffffffff,7.0,0.0,0.0
84b243dffffffff,67.0,0.0,0.0
84b2441ffffffff,2.0,0.0,0.0
84b2443ffffffff,4.0,0.0,0.0
84b2447ffffffff,1.0,0.0,0.0
84b244dffffffff,1.0,0.0,0.0
84b2453ffffffff,1.0,0.0,0.0
84b2455ffffffff,4.0,0.0,0.0
84b2457ffffffff,6.0,0.0,0.0
84b245dffffffff,7.0,0.0,0.0
84b2463ffffffff,70.0,0.0,0.0
84b246bffffffff,2.0,0.0,0.0
84b246dffffffff,2.0,0.0,0.0
84b2481ffffffff,4.0,0.0,0.0
84b2485ffffffff,10.0,0.0,0.0
84b2487ffffffff,2.0,0.0,0.0
84b248bffffffff,2.0,0.0,0.0
84b2493ffffffff,4.0,0.0,0.0
84b2499ffffffff,1.0,0.0,0.0
84b249bffffffff,2.0,0.0,0.0
84b24a1ffffffff,53.0,0.0,0.0
84b24a7ffffffff,1.0,0.0,0.0
84b24a9ffffffff,85.0,0.0,0.0
84b24abffffffff,9.0,0.0,0.0
84b24adffffffff,139.0,0.0,0.0
84b24b1ffffffff,18.0,0.0,0.0
84b24b3ffffffff,1.0,0.0,0.0
84b24b7ffffffff,1.0,0.0,0.0
84b24b9ffffffff,3.0,0.0,0.0
84b24bbffffffff,4.0,0.0,0.0
84b24bdffffffff,22.0,0.0,0.0
84b24c1ffffffff,66.0,0.0,0.0
84b24c5ffffffff,41.0,0.0,0.0
84b24c7ffffffff,11.0,0.0,0.0
84b24c9ffffffff,1.0,0.0,0.0
84b24cdffffffff,91.0,0.0,0.0
84b24d1ffffffff,21.0,0.0,0.0
84b24d3ffffffff,29.0,0.0,0.0
84b24d5ffffffff,1.0,0.0,0.0
84b24d7ffffffff,6.0,0.0,0.0
84b24d9ffffffff,2.0,0.0,0.0
84b24dbffffffff,47.0,0.0,0.0
84b24e1ffffffff,2.0,0.0,0.0
84b24e3ffffffff,40.0,0.0,0.0
84b24e5ffffffff,68.0,0.0,0.0
84b24e9ffffffff,20.0,0.0,0.0
84b24ebffffffff,10.0,0.0,0.0
84b24edffffffff,26.0,0.0,0.0
84b2505ffffffff,2.0,0.0,0.0
84b250bffffffff,1.0,0.0,0.0
84b250dffffffff,20.0,0.0,0.0
84b251bffffffff,13.0,0.0,0.0
84b2525ffffffff,118.0,0.0,0.0
84b2527ffffffff,2.0,0.0,0.0
84b2533ffffffff,3.0,0.0,0.0
84b2543ffffffff,1.0,0.0,0.0
84b2549ffffffff,18.0,0.0,0.0
84b2555ffffffff,5.0,0.0,0.0
84b2557ffffffff,13.0,0.0,0.0
84b2563ffffffff,3.0,0.0,0.0
84b2569ffffffff,1.0,0.0,0.0
84b256bffffffff,2.0,0.0,0.0
84b256dffffffff,2.0,0.0,0.0
84b2581ffffffff,12.0,0.0,0.0
84b2583ffffffff,23.0,0.0,0.0
84b2585ffffffff,13.0,0.0,0.0
84b2587ffffffff,4.0,0.0,0.0
84b2589ffffffff,172.0,0.0,0.0
84b258bffffffff,14.0,0.0,0.0
84b258dffffffff,35.0,0.0,0.0
84b2591ffffffff,125.0,0.0,0.0
84b2593ffffffff,4.0,0.0,0.0
84b2595ffffffff,19.0,0.0,0.0
84b2599ffffffff,4.0,0.0,0.0
84b259bffffffff,10.0,0.0,0.0
84b259dffffffff,8.0,0.0,0.0
84b25a1ffffffff,13.0,0.0,0.0
84b25a7ffffffff,3.0,0.0,0.0
84b25abffffffff,3.0,0.0,0.0
84b25adffffffff,1.0,0.0,0.0
84b25b5ffffffff,2.0,0.0,0.0
84b25b7ffffffff,2.0,0.0,0.0
84b25b9ffffffff,14.0,0.0,0.0
84b25c1ffffffff,115.0,0.0,0.0
84b25c3ffffffff,33.0,0.0,0.0
84b25c7ffffffff,62.0,0.0,0.0
84b25c9ffffffff,11.0,0.0,0.0
84b25cbffffffff,51.0,0.0,0.0
84b25cdffffffff,158.0,0.0,0.0
84b25d1ffffffff,142.0,0.0,0.0
84b25d3ffffffff,11.0,0.0,0.0
84b25d5ffffffff,352.0,0.0,0.0
84b25d7ffffffff,51.0,0.0,0.0
84b25d9ffffffff,50.0,0.0,0.0
84b25dbffffffff,21.0,0.0,0.0
84b25ddffffffff,94.0,0.0,0.0
84b25e1ffffffff,119.0,0.0,0.0
84b25e3ffffffff,86.0,0.0,0.0
84b25e5ffffffff,3.0,0.0,0.0
84b25e7ffffffff,12.0,0.0,0.0
84b25ebffffffff,12.0,0.0,0.0
